|6.6.6
Archiving\03_Data\frac/QFM_m4.5/GRV/GRV_1.tab                             
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          16
T(K)           P(bar)         melt(TH)       pxmn           Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             iron           ilm            San(TH)        q             
  1533.83        2500.00        97.3609                 NaN  0.110942E-001  0.238067                 NaN   2.38999                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        2500.00        97.4256                 NaN  0.104476E-001  0.249004                 NaN   2.31496                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        2500.00        97.4832                 NaN  0.989024E-002  0.247664                 NaN   2.25926                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        2500.00        97.1774                 NaN  0.118748E-001  0.194228                 NaN   2.61654                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        2500.00        97.9254                 NaN  0.757064E-002  0.222849                 NaN   1.84421                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        2500.00        97.6440                 NaN  0.831531E-002  0.254990                 NaN   2.09270                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        2500.00        97.6993                 NaN  0.786272E-002  0.248946                 NaN   2.04385                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        2500.00        97.7428                 NaN  0.743354E-002  0.248081                 NaN   2.00169                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        2500.00        97.7797                 NaN  0.713464E-002  0.237045                 NaN   1.97608                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        2500.00        97.8277                 NaN  0.670439E-002  0.234241                 NaN   1.93138                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        2500.00        97.8689                 NaN  0.625164E-002  0.236052                 NaN   1.88880                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        2500.00        97.9075                 NaN  0.590372E-002  0.230180                 NaN   1.85642                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        2500.00        98.4928                 NaN  0.417438E-002  0.176594                 NaN   1.32643                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        2500.00        97.4155                 NaN  0.663760E-002  0.268937                 NaN   2.30897                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        2500.00        98.0195                 NaN  0.484137E-002  0.224543                 NaN   1.75111                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        2500.00        97.7120                 NaN  0.535292E-002  0.243491                 NaN   2.03918                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        2500.00        98.4214                 NaN  0.364783E-002  0.171860                 NaN   1.40314                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        2500.00        98.1136                 NaN  0.398209E-002  0.207735                 NaN   1.67467                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        2500.00        98.1401                 NaN  0.372339E-002  0.203875                 NaN   1.65228                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        2500.00        98.1687                 NaN  0.343262E-002  0.199556                 NaN   1.62833                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        2500.00        98.2009                 NaN  0.317099E-002  0.196017                 NaN   1.59991                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        2500.00        98.2223                 NaN  0.294493E-002  0.190288                 NaN   1.58450                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        2500.00        98.2465                 NaN  0.270314E-002  0.186411                 NaN   1.56443                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        2500.00        98.2721                 NaN  0.245084E-002  0.185853                 NaN   1.53959                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1473.68        2500.00        98.2930                 NaN  0.224248E-002  0.181723                 NaN   1.52303                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1471.18        2500.00        98.3127                 NaN  0.209698E-002  0.169828                 NaN   1.51539                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1468.67        2500.00        98.3416                 NaN  0.177272E-002  0.176968                 NaN   1.47961                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1466.17        2500.00        98.3563                 NaN  0.162967E-002  0.167997                 NaN   1.47410                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1463.66        2500.00        98.3774                 NaN  0.142694E-002  0.165341                 NaN   1.45586                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1461.15        2500.00        98.3839                 NaN  0.104027E-002  0.170293                 NaN   1.44474                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1458.65        2500.00        98.4356                 NaN  0.110079E-002  0.165898                 NaN   1.39739                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1456.14        2500.00        98.4288                 NaN  0.903601E-003  0.153241                 NaN   1.41702                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1453.63        2500.00        98.4410                 NaN  0.772017E-003  0.145815                 NaN   1.41239                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1451.13        2500.00        98.4606                 NaN  0.611624E-003  0.142519                 NaN   1.39622                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1448.62        2500.00        98.4721                 NaN  0.447459E-003  0.137606                 NaN   1.38981                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1446.12        2500.00        98.4854                 NaN  0.289303E-003  0.136366                 NaN   1.37795                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1443.61        2500.00        98.4996                 NaN  0.314988E-003  0.133075                 NaN   1.36701                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1441.10        2500.00        98.5123                 NaN            NaN  0.127292                 NaN   1.36039                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1438.60        2500.00        98.5187                 NaN  0.233717E-002  0.117468                 NaN   1.36148                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1436.09        2500.00        98.5389                 NaN            NaN  0.124839                 NaN   1.33626                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1433.58        2500.00        98.5432                 NaN            NaN  0.113971                 NaN   1.34287                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1431.08        2500.00        98.5521                 NaN            NaN  0.106719                 NaN  0.152481E-001   1.32596                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1428.57        2500.00        98.5626                 NaN            NaN  0.107960                 NaN   1.32944                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1426.07        2500.00        98.5613                 NaN            NaN  0.886519E-001            NaN  0.519105E-001   1.29811                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1423.56        2500.00        98.5697                 NaN            NaN  0.739653E-001            NaN  0.102036        1.25432                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1421.05        2500.00        98.5755                 NaN            NaN  0.728278E-001            NaN   1.25036       0.101307                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1418.55        2500.00        97.1853                 NaN            NaN  0.466209                 NaN   1.58589       0.726905E-001            NaN            NaN  0.689880                 NaN            NaN            NaN            NaN
  1416.04        2500.00        96.3464                 NaN            NaN  0.725079                 NaN   1.78343       0.258536E-001            NaN            NaN   1.11920                 NaN            NaN            NaN            NaN
  1413.53        2500.00        96.4318                 NaN            NaN  0.707447                 NaN   1.77037                 NaN            NaN            NaN   1.09035                 NaN            NaN            NaN            NaN
  1411.03        2500.00        96.5069                 NaN            NaN  0.702173                 NaN   1.72398                 NaN            NaN            NaN   1.06697                 NaN            NaN            NaN            NaN
  1408.52        2500.00        96.5761                 NaN            NaN  0.699934                 NaN   1.67842                 NaN            NaN            NaN   1.04557                 NaN            NaN            NaN            NaN
  1406.02        2500.00        96.6513                 NaN            NaN  0.681178                 NaN   1.64954                 NaN            NaN            NaN   1.01799                 NaN            NaN            NaN            NaN
  1403.51        2500.00        96.7245                 NaN            NaN  0.669782                 NaN   1.61080                 NaN            NaN            NaN  0.994932                 NaN            NaN            NaN            NaN
  1401.00        2500.00        96.7852                 NaN            NaN  0.654778                 NaN   1.58666                 NaN            NaN            NaN  0.973353                 NaN            NaN            NaN            NaN
  1398.50        2500.00        96.8553                 NaN            NaN  0.651352                 NaN   1.54205                 NaN            NaN            NaN  0.951339                 NaN            NaN            NaN            NaN
  1395.99        2500.00        96.9145                 NaN            NaN  0.654014                 NaN   1.49877                 NaN            NaN            NaN  0.932712                 NaN            NaN            NaN            NaN
  1393.48        2500.00        96.9795                 NaN            NaN  0.640181                 NaN   1.47041                 NaN            NaN            NaN  0.909952                 NaN            NaN            NaN            NaN
  1390.98        2500.00        97.0276                 NaN            NaN  0.634212                 NaN   1.44498                 NaN            NaN            NaN  0.893221                 NaN            NaN            NaN            NaN
  1388.47        2500.00        97.0878                 NaN            NaN  0.622841                 NaN   1.41650                 NaN            NaN            NaN  0.872892                 NaN            NaN            NaN            NaN
  1385.96        2500.00        97.1421                 NaN            NaN  0.614312                 NaN   1.38905                 NaN            NaN            NaN  0.854496                 NaN            NaN            NaN            NaN
  1383.46        2500.00        97.1727                 NaN            NaN  0.586283                 NaN   1.38874                 NaN            NaN            NaN  0.841205       0.110904E-001            NaN            NaN            NaN
  1380.95        2500.00        97.0883                 NaN            NaN  0.409900                 NaN   1.56098                 NaN            NaN            NaN  0.847375       0.934340E-001            NaN            NaN            NaN
  1378.45        2500.00        97.1579                 NaN            NaN  0.415226                 NaN   1.51961                 NaN            NaN            NaN  0.826311       0.809764E-001            NaN            NaN            NaN
  1375.94        2500.00        97.2342                 NaN            NaN  0.421354                 NaN   1.47387                 NaN            NaN            NaN  0.802393       0.682288E-001            NaN            NaN            NaN
  1373.43        2500.00        97.3016                 NaN            NaN  0.430994                 NaN   1.42946                 NaN            NaN            NaN  0.782194       0.557352E-001            NaN            NaN            NaN
  1370.93        2500.00        97.3724                 NaN            NaN  0.453233                 NaN   1.37247                 NaN            NaN            NaN  0.762017       0.398634E-001            NaN            NaN            NaN
  1368.42        2500.00        97.0860                 NaN            NaN  0.103217                 NaN   1.74484                 NaN            NaN            NaN  0.823266       0.242642                 NaN            NaN            NaN
  1365.91        2500.00        97.5784                 NaN            NaN  0.465820                 NaN   1.25926                 NaN            NaN            NaN  0.696549                 NaN            NaN            NaN            NaN
  1363.41        2500.00        97.5583                 NaN            NaN  0.480182                 NaN   1.25684                 NaN            NaN            NaN  0.704648                 NaN            NaN            NaN            NaN
  1360.90        2500.00        97.5963                 NaN            NaN  0.473051                 NaN   1.23911                 NaN            NaN            NaN  0.691554                 NaN            NaN            NaN            NaN
  1358.40        2500.00        97.6331                 NaN            NaN  0.472471                 NaN   1.21518                 NaN            NaN            NaN  0.679203                 NaN            NaN            NaN            NaN
  1355.89        2500.00        97.6669                 NaN            NaN  0.460470                 NaN   1.20660                 NaN            NaN            NaN  0.666022                 NaN            NaN            NaN            NaN
  1353.38        2500.00        97.7010                 NaN            NaN  0.451738                 NaN   1.19351                 NaN            NaN            NaN  0.653790                 NaN            NaN            NaN            NaN
  1350.88        2500.00        97.7270                 NaN            NaN  0.436600                 NaN   1.19340                 NaN            NaN            NaN  0.643018                 NaN            NaN            NaN            NaN
  1348.37        2500.00        97.7689                 NaN            NaN  0.435101                 NaN   1.16684                 NaN            NaN            NaN  0.629168                 NaN            NaN            NaN            NaN
  1345.86        2500.00        97.7960                 NaN            NaN  0.425605                 NaN   1.15910                 NaN            NaN            NaN  0.619339                 NaN            NaN            NaN            NaN
  1343.36        2500.00        97.8289                 NaN            NaN  0.420620                 NaN   1.14198                 NaN            NaN            NaN  0.608500                 NaN            NaN            NaN            NaN
  1340.85        2500.00        97.8525                 NaN            NaN  0.402440                 NaN   1.14734                 NaN            NaN            NaN  0.597727                 NaN            NaN            NaN            NaN
  1338.35        2500.00        97.8798                 NaN            NaN  0.398254                 NaN   1.13380                 NaN            NaN            NaN  0.588197                 NaN            NaN            NaN            NaN
  1335.84        2500.00        97.8809                 NaN            NaN  0.383878                 NaN   1.13989                 NaN            NaN            NaN  0.583504                 NaN  0.117817E-001            NaN            NaN
  1333.33        2500.00        97.6922                 NaN            NaN  0.355222                 NaN   1.21351                 NaN            NaN            NaN  0.619787                 NaN  0.119266                 NaN            NaN
  1330.83        2500.00        97.7393                 NaN            NaN  0.350741                 NaN   1.18750                 NaN            NaN            NaN  0.607084                 NaN  0.115364                 NaN            NaN
  1328.32        2500.00        97.7803                 NaN            NaN  0.342267                 NaN   1.17199                 NaN            NaN            NaN  0.593958                 NaN  0.111488                 NaN            NaN
  1325.81        2500.00        97.8234                 NaN            NaN  0.336379                 NaN   1.15051                 NaN            NaN            NaN  0.581965                 NaN  0.107744                 NaN            NaN
  1323.31        2500.00        97.8678                 NaN            NaN  0.328107                 NaN   1.13096                 NaN            NaN            NaN  0.569127                 NaN  0.103972                 NaN            NaN
  1320.80        2500.00        97.9097                 NaN            NaN  0.319252                 NaN   1.11377                 NaN            NaN            NaN  0.557046                 NaN  0.100258                 NaN            NaN
  1318.30        2500.00        97.9510                 NaN            NaN  0.309680                 NaN   1.09774                 NaN            NaN            NaN  0.544938                 NaN  0.966272E-001            NaN            NaN
  1315.79        2500.00        97.9910                 NaN            NaN  0.298037                 NaN   1.08460                 NaN            NaN            NaN  0.533341                 NaN  0.929974E-001            NaN            NaN
  1313.28        2500.00        98.0295                 NaN            NaN  0.290850                 NaN   1.06816                 NaN            NaN            NaN  0.521878                 NaN  0.895986E-001            NaN            NaN
  1310.78        2500.00        98.0685                 NaN            NaN  0.280654                 NaN   1.05384                 NaN            NaN            NaN  0.510797                 NaN  0.862025E-001            NaN            NaN
  1308.27        2500.00        98.1071                 NaN            NaN  0.271535                 NaN   1.03880                 NaN            NaN            NaN  0.499684                 NaN  0.828845E-001            NaN            NaN
  1305.76        2500.00        98.1443                 NaN            NaN  0.260983                 NaN   1.02613                 NaN            NaN            NaN  0.489012                 NaN  0.795811E-001            NaN            NaN
  1303.26        2500.00        98.1800                 NaN            NaN  0.250896                 NaN   1.01403                 NaN            NaN            NaN  0.478691                 NaN  0.763695E-001            NaN            NaN
  1300.75        2500.00        98.2141                 NaN            NaN  0.238770                 NaN   1.00515                 NaN            NaN            NaN  0.468791                 NaN  0.731634E-001            NaN            NaN
  1298.25        2500.00        78.5711                 NaN            NaN   1.19204                 NaN   5.95867                 NaN            NaN            NaN   2.97148                 NaN  0.650772        10.6560                 NaN
  1295.74        2500.00        71.7104                 NaN            NaN   1.33895                 NaN   8.00400                 NaN            NaN            NaN   3.81956                 NaN  0.815338        14.3118                 NaN
  1293.23        2500.00        77.0471                 NaN            NaN  0.932805                 NaN   6.83370                 NaN            NaN            NaN   3.11729                 NaN  0.638432        11.4307                 NaN
  1290.73        2500.00        80.7319                 NaN            NaN  0.609263                 NaN   6.06133                 NaN            NaN            NaN   2.62977                 NaN  0.516077        9.45168                 NaN
  1288.22        2500.00        83.3488                 NaN            NaN  0.334527                 NaN   5.56148                 NaN            NaN            NaN   2.28060                 NaN  0.427153        8.04748                 NaN
  1285.71        2500.00        85.2785                 NaN            NaN  0.175978                 NaN   5.10058                 NaN            NaN            NaN   2.02592                 NaN  0.368429        7.05061                 NaN
  1283.21        2500.00        81.2921                 NaN            NaN            NaN            NaN   6.19666                 NaN            NaN            NaN   2.64561                 NaN  0.492604        9.37304                 NaN
  1280.70        2500.00        94.5181                 NaN            NaN            NaN            NaN   2.82807                 NaN            NaN            NaN  0.758338                 NaN  0.376117E-001   1.85786                 NaN
  1278.20        2500.00        89.9675                 NaN            NaN            NaN            NaN   3.68123                 NaN            NaN            NaN   1.39361                 NaN  0.235325        4.72238                 NaN
  1275.69        2500.00        90.0832                 NaN            NaN            NaN            NaN   3.80165                 NaN            NaN            NaN   1.37564                 NaN  0.213757        4.52572                 NaN
  1273.18        2500.00        91.4798                 NaN            NaN            NaN            NaN   3.17391                 NaN            NaN            NaN   1.18867                 NaN  0.192573        3.96506                 NaN
  1270.68        2500.00        92.0850                 NaN            NaN            NaN            NaN   2.97340                 NaN            NaN            NaN   1.10942                 NaN  0.171826        3.66038                 NaN
  1268.17        2500.00        93.8313                 NaN            NaN            NaN            NaN   2.01549                 NaN            NaN            NaN  0.807215                 NaN  0.183217        3.16278                 NaN
  1265.66        2500.00        92.3030                 NaN            NaN            NaN            NaN   1.28735        1.49386                 NaN            NaN   1.08545                 NaN  0.164554        3.66579                 NaN
  1263.16        2500.00        93.6675                 NaN            NaN            NaN            NaN   1.33914        1.17910                 NaN            NaN  0.932363                 NaN  0.124239        2.75769                 NaN
  1260.65        2500.00        94.9786                 NaN            NaN            NaN            NaN   2.06419                 NaN            NaN            NaN  0.687651                 NaN  0.804145E-001   2.18913                 NaN
  1258.15        2500.00        93.7989                 NaN            NaN            NaN            NaN   1.33253                 NaN            NaN            NaN  0.840722                 NaN  0.191146        3.83668                 NaN
  1255.64        2500.00        96.0767                 NaN            NaN            NaN            NaN   2.47910                 NaN            NaN            NaN  0.521159                 NaN            NaN  0.923020                 NaN
  1253.13        2500.00        97.0904                 NaN            NaN            NaN            NaN  0.360209                 NaN            NaN            NaN  0.409193                 NaN  0.115556        2.02469                 NaN
  1250.63        2500.00        94.3080                 NaN            NaN            NaN            NaN   2.77600                 NaN            NaN            NaN  0.759755                 NaN  0.703439E-001   2.08592                 NaN
  1248.12        2500.00        77.0240                 NaN            NaN            NaN            NaN   4.30415                 NaN            NaN            NaN   2.23674                 NaN  0.288606        9.23744        6.90904     
  1245.61        2500.00        58.2248                 NaN            NaN            NaN            NaN   4.90933        3.74740                 NaN            NaN   4.06774                 NaN  0.450102        16.0830        12.5176     
  1243.11        2500.00        86.2334                 NaN            NaN            NaN            NaN   3.37874                 NaN            NaN            NaN   1.40025                 NaN  0.110965        5.18879        3.68788     
  1240.60        2500.00        75.7379                 NaN            NaN            NaN            NaN  0.415765        2.73833                 NaN            NaN   2.13756                 NaN  0.383997        10.4513        8.13519     
  1238.10        2500.00        85.4939                 NaN            NaN            NaN            NaN   4.77440                 NaN            NaN            NaN   1.69242                 NaN  0.741227E-004   4.69870        3.34049     
  1235.59        2500.00        80.9649                 NaN            NaN            NaN            NaN  0.163241E-005  0.865013        1.21759                 NaN   1.50094                 NaN  0.342636        8.59395        6.51492     
  1233.08        2500.00        70.2622                 NaN            NaN            NaN            NaN   7.32082                 NaN            NaN            NaN   2.99224                 NaN  0.138500        11.0823        8.20399     
  1230.58        2500.00                 NaN            NaN            NaN            NaN            NaN   6.52241        8.78230       0.375494E-004            NaN   8.35096                 NaN   1.10553        43.5180        31.7207     
  1228.07        2500.00                 NaN            NaN            NaN            NaN            NaN   6.59386        8.71443                 NaN            NaN   8.35674                 NaN   1.10419        43.5096        31.7212     
  1225.56        2500.00                 NaN            NaN            NaN            NaN            NaN   5.18850        10.2172                 NaN            NaN   8.44204                 NaN   1.07117        43.3432        31.7379     
  1223.06        2500.00                 NaN            NaN            NaN            NaN            NaN   4.66299        10.6599                 NaN            NaN   8.24765                 NaN   1.12111        43.5825        31.7258     
  1220.55        2500.00                 NaN            NaN            NaN            NaN            NaN   7.19994        8.11134                 NaN            NaN   8.37136                 NaN   1.10168        43.4943        31.7214     
  1218.05        2500.00                 NaN            NaN            NaN            NaN            NaN   7.28503        8.02895                 NaN            NaN   8.37682                 NaN   1.10037        43.4870        31.7218     
  1215.54        2500.00                 NaN            NaN            NaN            NaN            NaN   7.36185        7.95446                 NaN            NaN   8.38288                 NaN   1.09911        43.4796        31.7221     
  1213.03        2500.00                 NaN            NaN            NaN            NaN            NaN   7.45891        7.85984                 NaN            NaN   8.38850                 NaN   1.09786        43.4724        31.7225     
  1210.53        2500.00                 NaN            NaN            NaN            NaN            NaN   7.54344        7.77795                 NaN            NaN   8.39414                 NaN   1.09656        43.4650        31.7229     
  1208.02        2500.00                 NaN            NaN            NaN            NaN            NaN   7.59960        7.72481                 NaN            NaN   8.39985                 NaN   1.09517        43.4572        31.7234     
  1205.51        2500.00                 NaN            NaN            NaN            NaN            NaN   7.70486        7.62205       0.115317E-005            NaN   8.40547                 NaN   1.09389        43.4500        31.7237     
  1203.01        2500.00                 NaN            NaN            NaN            NaN            NaN   7.74346        7.58693       0.282457E-005            NaN   8.41061                 NaN   1.09246        43.4422        31.7243     
  1200.50        2500.00                 NaN            NaN            NaN            NaN            NaN   7.83489        7.49803       0.537685E-005            NaN   8.41679                 NaN   1.09109        43.4345        31.7246     
  1197.99        2500.00                 NaN            NaN            NaN            NaN            NaN   7.90544        7.43075       0.974397E-005            NaN   8.42222                 NaN   1.08966        43.4267        31.7252     
  1195.49        2500.00                 NaN            NaN            NaN            NaN            NaN   7.99950        7.33945       0.191166E-004            NaN   8.42822                 NaN   1.08826        43.4189        31.7256     
  1192.98        2500.00                 NaN            NaN            NaN            NaN            NaN   8.05814        7.28432       0.335360E-004            NaN   8.43398                 NaN   1.08671        43.4107        31.7262     
  1190.48        2500.00                 NaN            NaN            NaN            NaN            NaN  0.325295E-005   8.11058        7.23490                 NaN   8.43959                 NaN   1.08532        43.4030        31.7266     
  1187.97        2500.00                 NaN            NaN            NaN            NaN            NaN  0.332631E-005   8.20343        7.14542                 NaN   8.44526                 NaN   1.08380        43.3949        31.7272     
  1185.46        2500.00                 NaN            NaN            NaN            NaN            NaN  0.333527E-005   8.24685        7.10555                 NaN   8.45111                 NaN   1.08221        43.3866        31.7277     
  1182.96        2500.00                 NaN            NaN            NaN            NaN            NaN  0.332926E-005   8.34429        7.01131                 NaN   8.45692                 NaN   1.08068        43.3786        31.7282     
  1180.45        2500.00                 NaN            NaN            NaN            NaN            NaN  0.331147E-005   8.40250        6.95657                 NaN   8.46249                 NaN   1.07913        43.3705        31.7288     
  1177.94        2500.00                 NaN            NaN            NaN            NaN            NaN   8.46557        6.89700       0.538307E-004            NaN   8.46830                 NaN   1.07755        43.3622        31.7293     
  1175.44        2500.00                 NaN            NaN            NaN            NaN            NaN   8.54276        6.82290       0.373031E-003            NaN   8.47408                 NaN   1.07595        43.3541        31.7299     
  1172.93        2500.00                 NaN            NaN            NaN            NaN            NaN   8.60495        6.76420       0.601941E-003            NaN   8.48003                 NaN   1.07432        43.3454        31.7305     
  1170.43        2500.00                 NaN            NaN            NaN            NaN            NaN   8.64598        6.72684       0.905726E-003            NaN   8.48587                 NaN   1.07262        43.3367        31.7311     
  1167.92        2500.00                 NaN            NaN            NaN            NaN            NaN   8.72244        6.65346       0.144996E-002            NaN   8.49164                 NaN   1.07100        43.3283        31.7317     
  1165.41        2500.00                 NaN            NaN            NaN            NaN            NaN   8.78712        6.59076       0.338615E-002            NaN   8.49745                 NaN   1.06927        43.3197        31.7323     
  1162.91        2500.00                 NaN            NaN            NaN            NaN            NaN   2.12491        13.3660                 NaN            NaN   8.58619                 NaN   1.03146        43.1410        31.7504     
  1160.40        2500.00                 NaN            NaN            NaN            NaN            NaN   8.90142        6.48199       0.547185E-002            NaN   8.50948                 NaN   1.06583        43.3023        31.7335     
  1157.89        2500.00                 NaN            NaN            NaN            NaN            NaN   8.95883        6.42637       0.821711E-002            NaN   8.51501                 NaN   1.06401        43.2932        31.7343     
  1155.39        2500.00                 NaN            NaN            NaN            NaN            NaN   2.43618        13.0667                 NaN            NaN   8.60391                 NaN   1.02590        43.1152        31.7521     
  1152.88        2500.00                 NaN            NaN            NaN            NaN            NaN   9.06784        6.33356       0.266972E-003            NaN   8.52707                 NaN   1.06044        43.2751        31.7357     
  1150.38        2500.00                 NaN            NaN            NaN            NaN            NaN   9.11961        6.28605       0.276468E-003            NaN   8.53263                 NaN   1.05860        43.2664        31.7364     
  1147.87        2500.00                 NaN            NaN            NaN            NaN            NaN   9.17508        6.23496       0.286522E-003            NaN   8.53847                 NaN   1.05674        43.2573        31.7371     
  1145.36        2500.00                 NaN            NaN            NaN            NaN            NaN  0.162938E-005   9.22583        6.18890                 NaN   8.54443                 NaN   1.05485        43.2481        31.7379     
  1142.86        2500.00                 NaN            NaN            NaN            NaN            NaN  0.456977E-005   9.27105        6.14798                 NaN   8.55018                 NaN   1.05303        43.2392        31.7386     
  1140.35        2500.00                 NaN            NaN            NaN            NaN            NaN  0.283419E-005   9.32016        6.10335                 NaN   8.55601                 NaN   1.05112        43.2300        31.7393     
  1137.84        2500.00                 NaN            NaN            NaN            NaN            NaN  0.280580E-005   9.37058        6.05752                 NaN   8.56191                 NaN   1.04920        43.2207        31.7401     
  1135.34        2500.00                 NaN            NaN            NaN            NaN            NaN  0.277789E-005   9.40719        6.02567                 NaN   8.56773                 NaN   1.04725        43.2112        31.7409     
  1132.83        2500.00                 NaN            NaN            NaN            NaN            NaN   9.46312        5.97433                 NaN            NaN   8.57363                 NaN   1.04529        43.2019        31.7417     
  1130.33        2500.00                 NaN            NaN            NaN            NaN            NaN   9.47526        5.96714                 NaN            NaN   8.57929                 NaN   1.04332        43.1924        31.7426     
  1127.82        2500.00                 NaN            NaN            NaN            NaN            NaN   15.5729                 NaN            NaN            NaN   8.62333                 NaN   1.01640        43.0178        31.7696     
  1125.31        2500.00                 NaN            NaN            NaN            NaN            NaN   9.58895        5.86309                 NaN            NaN   8.59123                 NaN   1.03924        43.1733        31.7442     
  1122.81        2500.00                 NaN            NaN            NaN            NaN            NaN   9.63001        5.82680                 NaN            NaN   8.59703                 NaN   1.03725        43.1639        31.7450     
  1120.30        2500.00                 NaN            NaN            NaN            NaN            NaN   3.81489        11.7348                 NaN            NaN   8.66892                 NaN   1.00556        43.0152        31.7606     
  1117.79        2500.00                 NaN            NaN            NaN            NaN            NaN  0.162939E-005   9.69972        5.76709                 NaN   8.60887                 NaN   1.03308        43.1445        31.7468     
  1115.29        2500.00                 NaN            NaN            NaN            NaN            NaN   4.09550        11.4650                 NaN            NaN   8.67821                 NaN   1.00205        42.9966        31.7626     
  1112.78        2500.00                 NaN            NaN            NaN            NaN            NaN  0.162940E-005   9.75482        5.72214                 NaN   8.62031                 NaN   1.02900        43.1252        31.7485     
  1110.28        2500.00                 NaN            NaN            NaN            NaN            NaN   4.28098        11.2904                 NaN            NaN   8.68964                 NaN  0.997586        42.9769        31.7645     
  1107.77        2500.00                 NaN            NaN            NaN            NaN            NaN   4.41428        11.1623                 NaN            NaN   8.69518                 NaN  0.995363        42.9675        31.7653     
  1105.26        2500.00                 NaN            NaN            NaN            NaN            NaN  0.579474E-002   9.87685        5.61026                 NaN   8.63802                 NaN   1.02248        43.0953        31.7513     
  1102.76        2500.00                 NaN            NaN            NaN            NaN            NaN  0.440006E-002   9.87573        5.61806                 NaN   8.64337                 NaN   1.02052        43.0856        31.7523     
  1100.25        2500.00                 NaN            NaN            NaN            NaN            NaN   4.50775        11.0879                 NaN            NaN   8.71433                 NaN  0.987220        42.9343        31.7685     
  1097.74        2500.00                 NaN            NaN            NaN            NaN            NaN   4.69870        10.9013                 NaN            NaN   8.71807                 NaN  0.986066        42.9266        31.7693     
  1095.24        2500.00                 NaN            NaN            NaN            NaN            NaN   9.96544        5.54925                 NaN            NaN   8.66080                 NaN   1.01382        43.0555        31.7552     
  1092.73        2500.00                 NaN            NaN            NaN            NaN            NaN   4.78578        10.8279                 NaN            NaN   8.73083                 NaN  0.980525        42.9033        31.7717     
  1090.23        2500.00                 NaN            NaN            NaN            NaN            NaN   4.93973        10.6792                 NaN            NaN   8.73567                 NaN  0.978216        42.8947        31.7725     
