|6.6.6
Archiving\03_Data\eqfracLP/QFM_m4.25/WD94/WD94_1.tab                      
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         Sp(TH)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1570.51        500.000       0.127046E-001   99.4953       0.457844       0.341444E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1569.08        500.000                 NaN   99.2836       0.682365       0.339948E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1567.65        500.000                 NaN   99.2931       0.670491       0.363748E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1566.22        500.000                 NaN   99.2992       0.666538       0.342735E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1564.79        500.000                 NaN   99.3057       0.660708       0.335497E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.36        500.000                 NaN   99.3376       0.628952       0.334448E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.93        500.000                 NaN   99.2921       0.674019       0.339111E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1560.50        500.000                 NaN   98.8448        1.10845       0.467447E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1559.07        500.000                 NaN   99.8050       0.186882       0.809521E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1557.64        500.000                 NaN   99.3367       0.633003       0.302525E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.21        500.000                 NaN   99.3405       0.629638       0.298507E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1554.78        500.000                 NaN   99.3457       0.626879       0.273985E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.35        500.000                 NaN   99.3505       0.624072       0.254319E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.92        500.000                 NaN   99.3576       0.614545       0.278948E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1550.49        500.000                 NaN   98.4296        1.48772       0.827055E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1549.06        500.000                 NaN   99.7754       0.215319       0.925114E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1547.63        500.000                 NaN   99.9195       0.805066E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.20        500.000                 NaN   99.7647       0.223177       0.120982E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1544.77        500.000                 NaN   98.9990       0.971587       0.293754E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.34        500.000                 NaN   99.3898       0.587121       0.231201E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.91        500.000                 NaN   99.3261       0.652039       0.218742E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1540.48        500.000                 NaN   99.4670       0.513543       0.194947E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1539.05        500.000                 NaN   99.4003       0.582056       0.176300E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1537.62        500.000                 NaN   99.9983                 NaN  0.169402E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.19        500.000                 NaN   98.8228        1.14283       0.343242E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1534.76        500.000                 NaN   99.4144       0.567398       0.182385E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.33        500.000                 NaN   99.4233       0.560844       0.158744E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.90        500.000                 NaN   99.4252       0.558510       0.162856E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1530.47        500.000                 NaN   99.3721       0.607869       0.200122E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1529.04        500.000                 NaN   99.8440       0.153648       0.236346E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1527.61        500.000                 NaN   99.7130       0.277078       0.987672E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.18        500.000                 NaN   98.3241        1.62758       0.482700E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1524.75        500.000                 NaN   99.8377       0.157765       0.450457E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.32        500.000                 NaN   99.6236       0.366825       0.960260E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.90        500.000                 NaN   99.3977       0.589675       0.125773E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1520.47        500.000                 NaN   99.4562       0.535929       0.783685E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1519.04        500.000                 NaN   99.4622       0.524839       0.129944E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1517.61        500.000                 NaN   99.4675       0.523722       0.874468E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.18        500.000                 NaN   99.4697       0.521909       0.840374E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1514.75        500.000                 NaN   99.4728       0.519950       0.729023E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.32        500.000                 NaN   99.4769       0.517322       0.579631E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.89        500.000                 NaN   99.4804       0.513007       0.655683E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1510.46        500.000                 NaN   99.4830       0.511776       0.522725E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1509.03        500.000                 NaN   99.4867       0.509607       0.373987E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1507.60        500.000                 NaN   99.4900       0.506347       0.364219E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1506.17        500.000                 NaN   99.4959       0.490791       0.132833E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1504.74        500.000                 NaN   99.4968       0.497781       0.539390E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1503.31        500.000                 NaN   99.5026       0.475152       0.222723E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1501.88        500.000                 NaN   99.5015       0.497671       0.855400E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1500.45        500.000                 NaN   99.5063       0.493075       0.630655E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1499.02        500.000                 NaN   99.5091       0.489970       0.899236E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1497.59        500.000                 NaN   99.5134       0.486617                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1496.16        500.000                 NaN   99.3287       0.627535       0.438037E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1494.73        500.000                 NaN   99.7282       0.205964       0.658020E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1493.30        500.000                 NaN   99.5721       0.309996       0.117938                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1491.87        500.000                 NaN   99.4906       0.509445                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1490.44        500.000                 NaN   99.5245       0.475462                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1489.01        500.000                 NaN   99.5302       0.469754                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1487.58        500.000                 NaN   99.5341       0.465912                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1486.15        500.000                 NaN   99.5357       0.464295                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1484.72        500.000                 NaN   99.5396       0.460406                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1483.29        500.000                 NaN   99.5485       0.451476                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1481.86        500.000                 NaN   99.5383       0.461705                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1480.43        500.000                 NaN   99.5479       0.452135                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1479.00        500.000                 NaN   99.5311       0.368264                 NaN  0.100673                 NaN            NaN            NaN            NaN            NaN            NaN
  1477.57        500.000                 NaN   99.4545       0.104197E-001  0.148027E-003  0.534973                 NaN            NaN            NaN            NaN            NaN            NaN
  1476.14        500.000                 NaN   99.4561       0.658618E-002            NaN  0.537311                 NaN            NaN            NaN            NaN            NaN            NaN
  1474.71        500.000                 NaN   99.4572       0.335689E-002            NaN  0.539438                 NaN            NaN            NaN            NaN            NaN            NaN
  1473.28        500.000                 NaN   99.4603       0.102602E-002            NaN  0.538653                 NaN            NaN            NaN            NaN            NaN            NaN
  1471.85        500.000                 NaN   99.4662       0.123677                 NaN  0.410130                 NaN            NaN            NaN            NaN            NaN            NaN
  1470.42        500.000                 NaN   99.4633       0.462867E-001            NaN  0.490420                 NaN            NaN            NaN            NaN            NaN            NaN
  1468.99        500.000                 NaN   99.4631                 NaN            NaN  0.536853                 NaN            NaN            NaN            NaN            NaN            NaN
  1467.56        500.000                 NaN   99.4643                 NaN            NaN  0.535748                 NaN            NaN            NaN            NaN            NaN            NaN
  1466.13        500.000                 NaN   99.4670                 NaN            NaN  0.532960                 NaN            NaN            NaN            NaN            NaN            NaN
  1464.70        500.000                 NaN   99.4696       0.760334E-001            NaN  0.454337                 NaN            NaN            NaN            NaN            NaN            NaN
  1463.27        500.000                 NaN   99.4681                 NaN            NaN  0.531904                 NaN            NaN            NaN            NaN            NaN            NaN
  1461.84        500.000                 NaN   99.4670                 NaN            NaN  0.533045                 NaN            NaN            NaN            NaN            NaN            NaN
  1460.41        500.000                 NaN   99.4993                 NaN            NaN  0.500697                 NaN            NaN            NaN            NaN            NaN            NaN
  1458.98        500.000                 NaN   99.4344                 NaN            NaN  0.565600                 NaN            NaN            NaN            NaN            NaN            NaN
