|6.6.6
Archiving\03_Data\fracLP/QFM_m3.5/KHA22/KHA22_3.tab                       
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          15
T(K)           P(bar)         melt(TH)       mang           Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        q              ilm           
  1503.76        500.000        99.2687                 NaN            NaN            NaN            NaN  0.731341                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        500.000        99.2775                 NaN            NaN            NaN            NaN  0.722460                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        500.000        99.2846                 NaN            NaN            NaN            NaN  0.715380                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        500.000        99.2931                 NaN            NaN            NaN            NaN  0.706905                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        500.000        99.3026                 NaN            NaN            NaN            NaN  0.697370                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        500.000        99.3095                 NaN            NaN            NaN            NaN  0.690451                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        500.000        99.3168                 NaN            NaN            NaN            NaN  0.683233                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        500.000        99.2781                 NaN            NaN            NaN            NaN  0.721907                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        500.000        99.3847                 NaN            NaN            NaN            NaN  0.615274                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        500.000        99.2716                 NaN            NaN            NaN            NaN  0.304172       0.424201                 NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        500.000        99.2302                 NaN            NaN            NaN            NaN  0.532311E-001  0.716617                 NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        500.000        99.2362                 NaN            NaN  0.163295E-003            NaN  0.461250E-001  0.717518                 NaN            NaN            NaN            NaN            NaN            NaN
  1473.68        500.000        99.2416                 NaN            NaN            NaN            NaN  0.399468E-001  0.718483                 NaN            NaN            NaN            NaN            NaN            NaN
  1471.18        500.000        99.2486                 NaN            NaN            NaN            NaN  0.322374E-001  0.719197                 NaN            NaN            NaN            NaN            NaN            NaN
  1468.67        500.000        99.2535                 NaN            NaN            NaN            NaN  0.255798E-001  0.720876                 NaN            NaN            NaN            NaN            NaN            NaN
  1466.17        500.000        99.2588                 NaN            NaN  0.672453E-004            NaN  0.180081E-001  0.723151                 NaN            NaN            NaN            NaN            NaN            NaN
  1463.66        500.000        99.2623                 NaN            NaN            NaN            NaN  0.102383E-001  0.727488                 NaN            NaN            NaN            NaN            NaN            NaN
  1461.15        500.000        99.2677                 NaN            NaN            NaN            NaN  0.269939E-002  0.729573                 NaN            NaN            NaN            NaN            NaN            NaN
  1458.65        500.000        99.2760                 NaN            NaN            NaN            NaN  0.122293       0.601679                 NaN            NaN            NaN            NaN            NaN            NaN
  1456.14        500.000        99.2748                 NaN            NaN            NaN            NaN            NaN  0.725183                 NaN            NaN            NaN            NaN            NaN            NaN
  1453.63        500.000        99.2784                 NaN            NaN            NaN            NaN  0.234227E-001  0.698204                 NaN            NaN            NaN            NaN            NaN            NaN
  1451.13        500.000        99.2793                 NaN            NaN            NaN            NaN            NaN  0.720743                 NaN            NaN            NaN            NaN            NaN            NaN
  1448.62        500.000        99.2809                 NaN            NaN            NaN            NaN            NaN  0.719079                 NaN            NaN            NaN            NaN            NaN            NaN
  1446.12        500.000        99.2834                 NaN            NaN            NaN            NaN            NaN  0.716555                 NaN            NaN            NaN            NaN            NaN            NaN
  1443.61        500.000        99.2814                 NaN            NaN            NaN            NaN            NaN  0.718621                 NaN            NaN            NaN            NaN            NaN            NaN
  1441.10        500.000        99.2791                 NaN            NaN            NaN            NaN            NaN  0.720947                 NaN            NaN            NaN            NaN            NaN            NaN
  1438.60        500.000        99.2753                 NaN            NaN            NaN            NaN            NaN  0.724704                 NaN            NaN            NaN            NaN            NaN            NaN
  1436.09        500.000        99.2212                 NaN            NaN            NaN            NaN            NaN  0.938440E-001  0.684966                 NaN            NaN            NaN            NaN            NaN
  1433.58        500.000        98.9055                 NaN            NaN            NaN            NaN            NaN  0.691507       0.402963                 NaN            NaN            NaN            NaN            NaN
  1431.08        500.000        98.9232                 NaN            NaN            NaN            NaN            NaN  0.682211       0.394555                 NaN            NaN            NaN            NaN            NaN
  1428.57        500.000        98.9409                 NaN            NaN            NaN            NaN            NaN  0.670106       0.388967                 NaN            NaN            NaN            NaN            NaN
  1426.07        500.000        98.9571                 NaN            NaN            NaN            NaN            NaN  0.381676       0.661184                 NaN            NaN            NaN            NaN            NaN
  1423.56        500.000        98.9740                 NaN            NaN            NaN            NaN            NaN  0.650267       0.375702                 NaN            NaN            NaN            NaN            NaN
  1421.05        500.000        98.9893                 NaN            NaN            NaN            NaN            NaN  0.369756       0.640964                 NaN            NaN            NaN            NaN            NaN
  1418.55        500.000        99.0000                 NaN            NaN            NaN            NaN            NaN  0.365098       0.634944                 NaN            NaN            NaN            NaN            NaN
  1416.04        500.000        99.0247                 NaN            NaN            NaN            NaN            NaN  0.356125       0.619150                 NaN            NaN            NaN            NaN            NaN
  1413.53        500.000        98.8790                 NaN            NaN            NaN            NaN            NaN  0.625599       0.416435                 NaN  0.789376E-001            NaN            NaN            NaN
  1411.03        500.000        97.3015                 NaN            NaN            NaN            NaN            NaN   1.07907       0.729251                 NaN  0.890171                 NaN            NaN            NaN
  1408.52        500.000        97.3919                 NaN            NaN            NaN            NaN            NaN  0.704140        1.04303                 NaN  0.860963                 NaN            NaN            NaN
  1406.02        500.000        97.4789                 NaN            NaN            NaN            NaN            NaN   1.00775       0.680258                 NaN  0.833129                 NaN            NaN            NaN
  1403.51        500.000        97.5600                 NaN            NaN            NaN            NaN            NaN  0.974859       0.658323                 NaN  0.806842                 NaN            NaN            NaN
  1401.00        500.000        97.6394                 NaN            NaN            NaN            NaN            NaN  0.943855       0.635524                 NaN  0.781175                 NaN            NaN            NaN
  1398.50        500.000        97.7117                 NaN            NaN            NaN            NaN            NaN  0.914848       0.615758                 NaN  0.757695                 NaN            NaN            NaN
  1395.99        500.000        97.7817                 NaN            NaN            NaN            NaN            NaN  0.887535       0.595786                 NaN  0.734988                 NaN            NaN            NaN
  1393.48        500.000        97.8483                 NaN            NaN            NaN            NaN            NaN  0.577239       0.861113                 NaN  0.713302                 NaN            NaN            NaN
  1390.98        500.000        97.9124                 NaN            NaN            NaN            NaN            NaN  0.836148       0.558992                 NaN  0.692432                 NaN            NaN            NaN
  1388.47        500.000        97.9734                 NaN            NaN            NaN            NaN            NaN  0.812255       0.541982                 NaN  0.672400                 NaN            NaN            NaN
  1385.96        500.000        98.0305                 NaN            NaN            NaN            NaN            NaN  0.789496       0.526247                 NaN  0.653794                 NaN            NaN            NaN
  1383.46        500.000        98.0874                 NaN            NaN            NaN            NaN            NaN  0.510010       0.767672                 NaN  0.634918                 NaN            NaN            NaN
  1380.95        500.000        98.1403                 NaN            NaN            NaN            NaN            NaN  0.495271       0.746877                 NaN  0.617600                 NaN            NaN            NaN
  1378.45        500.000        98.1897                 NaN            NaN            NaN            NaN            NaN  0.727938       0.481117                 NaN  0.601286                 NaN            NaN            NaN
  1375.94        500.000        98.2383                 NaN            NaN            NaN            NaN            NaN  0.708912       0.467650                 NaN  0.585180                 NaN            NaN            NaN
  1373.43        500.000        98.2878                 NaN            NaN            NaN            NaN            NaN  0.453275       0.690141                 NaN  0.568786                 NaN            NaN            NaN
  1370.93        500.000        98.3318                 NaN            NaN            NaN            NaN            NaN  0.440746       0.673136                 NaN  0.554298                 NaN            NaN            NaN
  1368.42        500.000        98.3741                 NaN            NaN            NaN            NaN            NaN  0.656593       0.429007                 NaN  0.540277                 NaN            NaN            NaN
  1365.91        500.000        98.4173                 NaN            NaN            NaN            NaN            NaN  0.641189       0.415975                 NaN  0.525578                 NaN            NaN            NaN
  1363.41        500.000        98.4559                 NaN            NaN            NaN            NaN            NaN  0.405312       0.626015                 NaN  0.512742                 NaN            NaN            NaN
  1360.90        500.000        98.4939                 NaN            NaN            NaN            NaN            NaN  0.394261       0.611592                 NaN  0.500202                 NaN            NaN            NaN
  1358.40        500.000        98.5299                 NaN            NaN            NaN            NaN            NaN  0.384251       0.597859                 NaN  0.488027                 NaN            NaN            NaN
  1355.89        500.000        98.5691                 NaN            NaN            NaN            NaN            NaN  0.373154       0.582879                 NaN  0.474884                 NaN            NaN            NaN
  1353.38        500.000        98.6014                 NaN            NaN            NaN            NaN            NaN  0.363237       0.571272                 NaN  0.464126                 NaN            NaN            NaN
  1350.88        500.000        98.6355                 NaN            NaN            NaN            NaN            NaN  0.558217       0.353725                 NaN  0.452548                 NaN            NaN            NaN
  1348.37        500.000        98.6670                 NaN            NaN            NaN            NaN            NaN  0.546340       0.344604                 NaN  0.442024                 NaN            NaN            NaN
  1345.86        500.000        98.6970                 NaN            NaN            NaN            NaN            NaN  0.535021       0.336094                 NaN  0.431893                 NaN            NaN            NaN
  1343.36        500.000        98.7271                 NaN            NaN            NaN            NaN            NaN  0.327192       0.523995                 NaN  0.421676                 NaN            NaN            NaN
  1340.85        500.000        98.7556                 NaN            NaN            NaN            NaN            NaN  0.319005       0.513368                 NaN  0.412019                 NaN            NaN            NaN
  1338.35        500.000        98.7844                 NaN            NaN            NaN            NaN            NaN  0.503024       0.310210                 NaN  0.402335                 NaN            NaN            NaN
  1335.84        500.000        98.8112                 NaN            NaN            NaN            NaN            NaN  0.302858       0.492769                 NaN  0.393164                 NaN            NaN            NaN
  1333.33        500.000        98.8374                 NaN            NaN            NaN            NaN            NaN  0.295290       0.482963                 NaN  0.384326                 NaN            NaN            NaN
  1330.83        500.000        98.8624                 NaN            NaN            NaN            NaN            NaN  0.288026       0.473777                 NaN  0.375834                 NaN            NaN            NaN
  1328.32        500.000        98.8866                 NaN            NaN            NaN            NaN            NaN  0.464581       0.281244                 NaN  0.367532                 NaN            NaN            NaN
  1325.81        500.000        98.9109                 NaN            NaN            NaN            NaN            NaN  0.455698       0.274083                 NaN  0.359291                 NaN            NaN            NaN
  1323.31        500.000        98.9332                 NaN            NaN            NaN            NaN            NaN  0.447568       0.267495                 NaN  0.351773                 NaN            NaN            NaN
  1320.80        500.000        98.9563                 NaN            NaN            NaN            NaN            NaN  0.260671       0.439225                 NaN  0.343848                 NaN            NaN            NaN
  1318.30        500.000        98.9780                 NaN            NaN            NaN            NaN            NaN  0.431045       0.254545                 NaN  0.336392                 NaN            NaN            NaN
  1315.79        500.000        98.9986                 NaN            NaN            NaN            NaN            NaN  0.248545       0.423517                 NaN  0.329341                 NaN            NaN            NaN
  1313.28        500.000        99.0189                 NaN            NaN            NaN            NaN            NaN  0.416296       0.242353                 NaN  0.322408                 NaN            NaN            NaN
  1310.78        500.000        99.0392                 NaN            NaN            NaN            NaN            NaN  0.408645       0.236693                 NaN  0.315492                 NaN            NaN            NaN
  1308.27        500.000        99.0582                 NaN            NaN            NaN            NaN            NaN  0.230733       0.402023                 NaN  0.309051                 NaN            NaN            NaN
  1305.76        500.000        99.0775                 NaN            NaN            NaN            NaN            NaN  0.394760       0.225382                 NaN  0.302396                 NaN            NaN            NaN
  1303.26        500.000        99.1087                 NaN            NaN  0.437307E-001            NaN            NaN  0.249076       0.300241                 NaN  0.298258                 NaN            NaN            NaN
  1300.75        500.000        99.1493                 NaN            NaN  0.117250                 NaN            NaN  0.145115       0.293405                 NaN  0.294912                 NaN            NaN            NaN
  1298.25        500.000        99.1686                 NaN            NaN  0.116022                 NaN            NaN  0.138478       0.288991                 NaN  0.287905                 NaN            NaN            NaN
  1295.74        500.000        99.1859                 NaN            NaN  0.112764                 NaN            NaN  0.282011       0.137745                 NaN  0.281532                 NaN            NaN            NaN
  1293.23        500.000        99.2026                 NaN            NaN  0.108452                 NaN            NaN  0.275328       0.138476                 NaN  0.275096                 NaN            NaN            NaN
  1290.73        500.000        85.4345                 NaN            NaN  0.146851E-005            NaN            NaN   1.27232        2.38113                 NaN   1.76824        9.14376                 NaN            NaN
  1288.22        500.000        81.2709                 NaN            NaN            NaN            NaN            NaN   2.95551        1.59770                 NaN   2.21454        11.9613                 NaN            NaN
  1285.71        500.000        84.5865                 NaN            NaN            NaN            NaN            NaN   2.42764        1.33543                 NaN   1.84177        9.80868                 NaN            NaN
  1283.21        500.000        86.9753                 NaN            NaN            NaN            NaN            NaN   2.04883        1.14293                 NaN   1.57136        8.26158                 NaN            NaN
  1280.70        500.000        88.7695                 NaN            NaN            NaN            NaN            NaN  0.998308        1.76208                 NaN   1.36647        7.10359                 NaN            NaN
  1278.20        500.000        90.1551                 NaN            NaN            NaN            NaN            NaN  0.883807        1.54216                 NaN   1.20696        6.21194                 NaN            NaN
  1275.69        500.000        91.2716                 NaN            NaN            NaN            NaN            NaN   1.36383       0.790212                 NaN   1.07675        5.49758                 NaN            NaN
  1273.18        500.000        92.1522                 NaN            NaN            NaN            NaN            NaN  0.714734        1.22650                 NaN  0.973938        4.93261                 NaN            NaN
  1270.68        500.000        92.8836                 NaN            NaN            NaN            NaN            NaN  0.650484        1.11282                 NaN  0.887734        4.46538                 NaN            NaN
  1268.17        500.000        93.4856                 NaN            NaN            NaN            NaN            NaN  0.595091        1.02336                 NaN  0.816375        4.07955                 NaN            NaN
  1265.66        500.000        94.0397                 NaN            NaN            NaN            NaN            NaN  0.546119       0.934517                 NaN  0.749047        3.73062                 NaN            NaN
  1263.16        500.000        94.4844                 NaN            NaN            NaN            NaN            NaN  0.498998       0.873133                 NaN  0.695426        3.44806                 NaN            NaN
  1260.65        500.000        94.8809                 NaN            NaN            NaN            NaN            NaN  0.459009       0.815565                 NaN  0.646757        3.19775                 NaN            NaN
  1258.15        500.000        95.2206                 NaN            NaN            NaN            NaN            NaN  0.796090       0.395720                 NaN  0.604778        2.98280                 NaN            NaN
  1255.64        500.000        95.5344                 NaN            NaN            NaN            NaN            NaN  0.766835       0.346776                 NaN  0.566186        2.78580                 NaN            NaN
  1253.13        500.000        95.8092                 NaN            NaN            NaN            NaN            NaN  0.724761       0.321015                 NaN  0.531064        2.61399                 NaN            NaN
  1250.63        500.000        96.0578                 NaN            NaN            NaN            NaN            NaN  0.985272                 NaN            NaN  0.499653        2.45726                 NaN            NaN
  1248.12        500.000        96.2758                 NaN            NaN            NaN            NaN            NaN  0.931581                 NaN            NaN  0.471136        2.32145                 NaN            NaN
  1245.61        500.000        96.4781                 NaN            NaN            NaN            NaN            NaN  0.881213                 NaN            NaN  0.445574        2.19510                 NaN            NaN
  1243.11        500.000        96.6629                 NaN            NaN            NaN            NaN            NaN  0.835487                 NaN            NaN  0.421729        2.07988                 NaN            NaN
  1240.60        500.000        96.8302                 NaN            NaN            NaN            NaN            NaN  0.794314                 NaN            NaN  0.399279        1.97622                 NaN            NaN
  1238.10        500.000        96.9809                 NaN            NaN            NaN            NaN            NaN  0.757436                 NaN            NaN  0.379818        1.88182                 NaN            NaN
  1235.59        500.000        97.1281                 NaN            NaN            NaN            NaN            NaN  0.720614                 NaN            NaN  0.359278        1.79198                 NaN            NaN
  1233.08        500.000        97.2548                 NaN            NaN            NaN            NaN            NaN  0.690029                 NaN            NaN  0.343144        1.71200                 NaN            NaN
  1230.58        500.000        97.3725                 NaN            NaN            NaN            NaN            NaN  0.661455                 NaN            NaN  0.327753        1.63827                 NaN            NaN
  1228.07        500.000        97.4842                 NaN            NaN            NaN            NaN            NaN  0.634396                 NaN            NaN  0.312447        1.56896                 NaN            NaN
  1225.56        500.000        97.5900                 NaN            NaN            NaN            NaN            NaN  0.608381                 NaN            NaN  0.298036        1.50358                 NaN            NaN
  1223.06        500.000        97.6899                 NaN            NaN            NaN            NaN            NaN  0.583813                 NaN            NaN  0.284178        1.44212                 NaN            NaN
  1220.55        500.000        97.7820                 NaN            NaN            NaN            NaN            NaN  0.559930                 NaN            NaN  0.273442        1.38466                 NaN            NaN
  1218.05        500.000        97.8673                 NaN            NaN            NaN            NaN            NaN  0.540613                 NaN            NaN  0.259819        1.33229                 NaN            NaN
  1215.54        500.000        97.9479                 NaN            NaN            NaN            NaN            NaN  0.520883                 NaN            NaN  0.249135        1.28206                 NaN            NaN
  1213.03        500.000        98.0233                 NaN            NaN            NaN            NaN            NaN  0.501822                 NaN            NaN  0.239662        1.23522                 NaN            NaN
  1210.53        500.000        98.0955                 NaN            NaN            NaN            NaN            NaN  0.483824                 NaN            NaN  0.230022        1.19064                 NaN            NaN
  1208.02        500.000        91.8401                 NaN            NaN            NaN            NaN            NaN   1.01971                 NaN            NaN  0.692947        3.46173        2.98552                 NaN
  1205.51        500.000        84.7395                 NaN            NaN            NaN            NaN            NaN   1.61835                 NaN            NaN   1.22916        6.12765        6.22831       0.570478E-001
  1203.01        500.000        84.2040                 NaN            NaN            NaN            NaN            NaN  0.731309       0.823044                 NaN   1.18537        6.42376        6.54453       0.880046E-001
  1200.50        500.000        81.9986                 NaN            NaN  0.282472                 NaN            NaN   1.29694       0.397681E-004            NaN   1.51702        7.50472        7.31587       0.843006E-001
  1197.99        500.000        83.5037                 NaN            NaN            NaN            NaN            NaN   1.82265                 NaN            NaN   1.30037        6.59058        6.72475       0.579456E-001
  1195.49        500.000        92.0008                 NaN            NaN            NaN            NaN            NaN   1.25104                 NaN            NaN  0.639242        2.88658        3.21306       0.926917E-002
  1192.98        500.000        80.2857                 NaN            NaN            NaN            NaN            NaN   1.97066                 NaN            NaN   1.46468        8.14318        8.06452       0.712460E-001
  1190.48        500.000        39.7382                 NaN            NaN            NaN            NaN            NaN   2.72656        2.58288       0.153384E-003   4.31714        25.7572        24.6664       0.211443     
  1187.97        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   1.79618        6.80260                 NaN   7.12938        42.9570        41.0033       0.311555     
  1185.46        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   5.71411        2.84448                 NaN   7.10682        43.0163        40.9979       0.320395     
  1182.96        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   5.56644        3.00441       0.105333E-005   7.11053        42.9998        41.0007       0.318052     
  1180.45        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.61254       0.129014E-005            NaN   7.14855        42.9198        41.0115       0.307636     
  1177.94        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.61720                 NaN            NaN   7.15290        42.9093        41.0142       0.306446     
  1175.44        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   5.07613        3.50104       0.123148E-005   7.12180        42.9755        41.0090       0.316514     
  1172.93        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   4.77983        3.80279                 NaN   7.12545        42.9657        41.0111       0.315182     
  1170.43        500.000                 NaN            NaN            NaN            NaN            NaN            NaN  0.241086E-002   8.60751                 NaN   7.15582        42.9091        41.0173       0.307862     
  1167.92        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   3.56806        5.02647       0.198406E-005   7.13894        42.9400        41.0154       0.311168     
  1165.41        500.000                 NaN            NaN            NaN  0.857298                 NaN            NaN   7.12905                 NaN            NaN   7.01018        43.2654        41.3729       0.365186     
  1162.91        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   4.31685        4.27632       0.162107E-005   7.13934        42.9369        41.0196       0.310938     
  1160.40        500.000                 NaN            NaN            NaN  0.896428                 NaN            NaN   7.07278                 NaN            NaN   7.01937        43.2522        41.3936       0.365623     
  1157.89        500.000                 NaN            NaN            NaN  0.932239                 NaN            NaN   7.01323                 NaN            NaN   7.01469        43.2617        41.4108       0.367383     
  1155.39        500.000                 NaN            NaN            NaN            NaN            NaN            NaN  0.152336        2.40172        6.07229        7.17151        42.8681        41.0312       0.302851     
  1152.88        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.63614                 NaN            NaN   7.18076        42.8479        41.0348       0.300400     
  1150.38        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.65205                 NaN            NaN   7.19771        42.8155        41.0389       0.295827     
  1147.87        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   2.66591        5.94708                 NaN   7.20467        42.8441        41.0350       0.303283     
  1145.36        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   2.64948        5.97173                 NaN   7.18878        42.8452        41.0394       0.305357     
  1142.86        500.000                 NaN            NaN            NaN   1.14772                 NaN            NaN   6.65043                 NaN            NaN   6.97845        43.3294        41.5147       0.379286     
  1140.35        500.000                 NaN            NaN            NaN   1.17613                 NaN            NaN   6.60364                 NaN            NaN   6.97521        43.3356        41.5288       0.380678     
  1137.84        500.000                 NaN            NaN            NaN   1.17643                 NaN            NaN   6.60574                 NaN            NaN   6.97525        43.3311        41.5313       0.380174     
  1135.34        500.000                 NaN            NaN            NaN   1.20431                 NaN            NaN   6.55963                 NaN            NaN   6.97193        43.3374        41.5452       0.381589     
  1132.83        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.67575                 NaN            NaN   7.22372        42.7562        41.0554       0.288976     
  1130.33        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   3.80891        4.85048                 NaN   7.21059        42.7825        41.0544       0.293092     
  1127.82        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   5.55766        3.10602                 NaN   7.23366        42.7558        41.0551       0.291696     
  1125.31        500.000                 NaN            NaN            NaN  0.158812                 NaN            NaN   2.74523        5.61842                 NaN   7.19156        42.8595        41.1181       0.308386     
  1122.81        500.000                 NaN            NaN            NaN   1.32678                 NaN            NaN   6.34663                 NaN            NaN   6.94973        43.3788        41.6056       0.392437     
  1120.30        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   6.44763        2.23614                 NaN   7.23511        42.7291        41.0657       0.286337     
  1117.79        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   1.84839        6.61778       0.202130        7.22647        42.7510        41.0646       0.289624     
  1115.29        500.000                 NaN            NaN            NaN  0.513995E-001            NaN            NaN   5.42822        3.15805                 NaN   7.22256        42.7593        41.0885       0.291930     
  1112.78        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   1.86047        6.81807                 NaN   7.23723        42.7278        41.0697       0.286728     
  1110.28        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   6.53420        2.16424                 NaN   7.25249        42.6917        41.0753       0.282049     
  1107.77        500.000                 NaN            NaN            NaN   1.47794                 NaN            NaN   6.10756       0.389365E-005            NaN   6.94030        43.3943        41.6845       0.395446     
  1105.26        500.000                 NaN            NaN            NaN   1.48927                 NaN            NaN   6.08998                 NaN            NaN   6.94003        43.3936        41.6914       0.395668     
  1102.76        500.000                 NaN            NaN            NaN   1.49322                 NaN            NaN   6.09046       0.151773E-005            NaN   6.94891        43.3768        41.6969       0.393649     
  1100.25        500.000                 NaN            NaN            NaN   1.51103                 NaN            NaN   6.05975                 NaN            NaN   6.93960        43.3863        41.7069       0.396463     
  1097.74        500.000                 NaN            NaN            NaN   1.50339                 NaN            NaN   6.07094                 NaN            NaN   6.94719        43.3761        41.7070       0.395412     
  1095.24        500.000                 NaN            NaN            NaN   1.52196                 NaN            NaN   6.04063       0.876272E-006            NaN   6.94571        43.3787        41.7169       0.396070     
  1092.73        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.74361                 NaN            NaN   7.29524        42.5966        41.0949       0.269635     
  1090.23        500.000                 NaN            NaN            NaN   1.59593                 NaN            NaN   5.91733       0.149358E-005            NaN   6.92986        43.4060        41.7503       0.400574     
  1087.72        500.000                 NaN            NaN            NaN   1.60939                 NaN            NaN   5.89579       0.156203E-005            NaN   6.92766        43.4074        41.7585       0.401287     
  1085.21        500.000                 NaN            NaN            NaN   1.62590                 NaN            NaN   5.87171                 NaN            NaN   6.92659        43.4055        41.7684       0.401896     
  1082.71        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.76166                 NaN            NaN   7.31337        42.5556        41.1049       0.264518     
  1080.20        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.76469       0.672185E-005            NaN   7.31681        42.5479        41.1070       0.263581     
  1077.69        500.000                 NaN            NaN            NaN  0.390550                 NaN            NaN  0.765654        7.30497       0.270765E-003   7.22479        42.7493        41.2680       0.296446     
  1075.19        500.000                 NaN            NaN            NaN   1.68172                 NaN            NaN   5.77975                 NaN            NaN   6.92023        43.4138        41.8000       0.404496     
  1072.68        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.37481       0.405964                 NaN   7.33160        42.5131        41.1153       0.259294     
  1070.18        500.000                 NaN            NaN            NaN   1.19098                 NaN            NaN   6.69938       0.143407E-002            NaN   7.06651        43.0781        41.6115       0.352125     
  1067.67        500.000                 NaN            NaN            NaN   1.70974                 NaN            NaN   5.73763                 NaN            NaN   6.92053        43.4094        41.8184       0.404356     
  1065.16        500.000                 NaN            NaN            NaN   1.72488                 NaN            NaN   5.71341                 NaN            NaN   6.91638        43.4118        41.8283       0.405262     
  1062.66        500.000                 NaN            NaN            NaN   2.04091                 NaN            NaN   1.98592        3.09611                 NaN   6.82660        43.6720        41.9395       0.439000     
  1060.15        500.000                 NaN            NaN            NaN   1.41704                 NaN            NaN   6.31086                 NaN            NaN   7.02236        43.1655        41.7153       0.368894     
  1057.64        500.000                 NaN            NaN            NaN   2.04238                 NaN            NaN   1.91096        3.17475                 NaN   6.82813        43.6598        41.9457       0.438269     
  1055.14        500.000                 NaN            NaN            NaN   1.49519                 NaN            NaN   6.17481                 NaN            NaN   7.00568        43.1985        41.7512       0.374641     
  1052.63        500.000                 NaN            NaN            NaN   2.04080                 NaN            NaN   1.74354        3.35823                 NaN   6.83396        43.6353        41.9522       0.435969     
  1050.13        500.000                 NaN            NaN            NaN   2.04620                 NaN            NaN   1.73935        3.35508                 NaN   6.83376        43.6325        41.9570       0.436072     
  1047.62        500.000                 NaN            NaN            NaN   2.08482                 NaN            NaN   1.97870        3.03442                 NaN   6.82436        43.6665        41.9709       0.440342     
  1045.11        500.000                 NaN            NaN            NaN   2.09203                 NaN            NaN   1.98352        3.01898                 NaN   6.82412        43.6642        41.9766       0.440599     
  1042.61        500.000                 NaN            NaN            NaN   2.09776                 NaN            NaN   1.96478        3.02913                 NaN   6.82429        43.6625        41.9810       0.440601     
  1040.10        500.000                 NaN            NaN            NaN   2.10493                 NaN            NaN   1.97018        3.01227                 NaN   6.82384        43.6617        41.9861       0.440909     
  1037.59        500.000                 NaN            NaN            NaN   2.10650                 NaN            NaN   1.93311        3.05014                 NaN   6.82499        43.6553        41.9896       0.440372     
  1035.09        500.000                 NaN            NaN            NaN   2.11508                 NaN            NaN   1.94392        3.02511                 NaN   6.82433        43.6555        41.9952       0.440814     
  1032.58        500.000                 NaN            NaN            NaN   2.12116                 NaN            NaN   1.93730        3.02349                 NaN   6.82451        43.6523        42.0003       0.440886     
  1030.08        500.000                 NaN            NaN            NaN   2.12685                 NaN            NaN   1.93330        3.01922                 NaN   6.82469        43.6500        42.0050       0.440955     
  1027.57        500.000                 NaN            NaN            NaN   2.13197                 NaN            NaN   1.93234        3.01218                 NaN   6.82489        43.6484        42.0092       0.441028     
  1025.06        500.000                 NaN            NaN            NaN   1.75913                 NaN            NaN   5.73323                 NaN            NaN   6.96321        43.2644        41.8890       0.391048     
  1022.56        500.000                 NaN            NaN            NaN   1.77512                 NaN            NaN   5.70708                 NaN            NaN   6.96111        43.2667        41.8981       0.391930     
  1020.05        500.000                 NaN            NaN            NaN   1.79049                 NaN            NaN   5.68206                 NaN            NaN   6.95916        43.2687        41.9068       0.392759     
  1017.54        500.000                 NaN            NaN            NaN   1.80532                 NaN            NaN   5.65802                 NaN            NaN   6.95735        43.2703        41.9154       0.393542     
  1015.04        500.000                 NaN            NaN            NaN   1.81953                 NaN            NaN   5.63509                 NaN            NaN   6.95568        43.2717        41.9237       0.394272     
