|6.6.6
Archiving\03_Data\eqLP/QFM_m4.5/ALH/ALH_3.tab                             
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       mang           iron           O(HP)          pxmn           Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  1326.92        500.000        4.41000                 NaN            NaN   58.7256       0.768718        1.10198                 NaN   8.98359        21.1563        4.85379                 NaN            NaN
  1323.72        500.000        4.40992                 NaN            NaN   58.7254       0.768724        1.10200                 NaN   8.98356        21.1563        4.85407                 NaN            NaN
  1320.51        500.000        3.65220                 NaN            NaN   58.7626       0.769281        1.10443                 NaN   21.5173        8.94023        5.25389                 NaN            NaN
  1317.31        500.000        3.65214                 NaN            NaN   58.7624       0.769287        1.10446                 NaN   21.5173        8.94019        5.25419                 NaN            NaN
  1314.10        500.000        3.30582                 NaN            NaN   58.7749       0.769553        1.10637                 NaN   21.6925        8.91161        5.43930                 NaN            NaN
  1310.90        500.000        3.13876                 NaN            NaN   58.7795       0.769686        1.10721       0.116905E-003   21.7808        8.89393        5.52992                 NaN            NaN
  1307.69        500.000        2.97816                 NaN            NaN   58.7845       0.769816        1.10796       0.491909E-002   21.8587        8.87900        5.61697                 NaN            NaN
  1304.49        500.000        2.82090                 NaN            NaN   58.7888       0.769945        1.10800       0.313841E-001   21.9136        8.86562        5.70171                 NaN            NaN
  1301.28        500.000                 NaN            NaN            NaN   58.9325       0.771522        1.10833       0.701251E-001   22.3435        9.04861        6.04693        1.67842                 NaN
  1298.08        500.000                 NaN            NaN            NaN   58.9322       0.771526        1.10836       0.701248E-001   22.3435        9.04857        6.04727        1.67845                 NaN
  1294.87        500.000                 NaN            NaN            NaN   58.9585       0.771489        1.09142       0.861068        9.19714        21.3649        6.05501        1.70043                 NaN
  1291.67        500.000                 NaN            NaN            NaN   58.9582       0.771493        1.09145       0.861065        9.19710        21.3649        6.05534        1.70045                 NaN
  1288.46        500.000                 NaN            NaN            NaN   58.9579       0.771498        1.09147       0.861063        9.19705        21.3649        6.05568        1.70048                 NaN
  1285.26        500.000                 NaN            NaN            NaN   58.9575       0.771503        1.09150       0.861060        9.19701        21.3649        6.05601        1.70051                 NaN
  1282.05        500.000                 NaN            NaN            NaN   58.9587       0.771504        1.09136       0.857139        9.19679        21.3646        6.05918        1.70077                 NaN
  1278.85        500.000                 NaN            NaN            NaN   58.9584       0.771508        1.09138       0.857137        9.19674        21.3646        6.05952        1.70079                 NaN
  1275.64        500.000                 NaN            NaN            NaN   58.9580       0.771513        1.09141       0.857134        9.19670        21.3646        6.05985        1.70082                 NaN
  1272.44        500.000                 NaN            NaN            NaN   58.9577       0.771517        1.09143       0.857131        9.19665        21.3646        6.06019        1.70084                 NaN
  1269.23        500.000                 NaN            NaN            NaN   58.9573       0.771522        1.09146       0.857129        9.19661        21.3646        6.06053        1.70087                 NaN
  1266.03        500.000                 NaN            NaN            NaN   58.9570       0.771527        1.09148       0.857126        9.19656        21.3646        6.06086        1.70090                 NaN
  1262.82        500.000                 NaN            NaN            NaN   58.9566       0.771531        1.09151       0.857124        9.19652        21.3646        6.06120        1.70092                 NaN
  1259.62        500.000                 NaN            NaN            NaN   58.9563       0.771536        1.09153       0.857122        9.19647        21.3646        6.06153        1.70095                 NaN
  1256.41        500.000                 NaN            NaN            NaN   58.9922       0.771494        1.07113        1.87967        20.1248        9.35913        6.07267        1.72893                 NaN
  1253.21        500.000                 NaN            NaN            NaN   58.9919       0.771499        1.07115        1.87966        20.1248        9.35908        6.07301        1.72895                 NaN
  1250.00        500.000                 NaN            NaN            NaN   58.9915       0.771503        1.07118        1.87966        20.1248        9.35903        6.07334        1.72898                 NaN
  1246.79        500.000                 NaN            NaN            NaN   58.9912       0.771508        1.07120        1.87965        20.1248        9.35899        6.07368        1.72901                 NaN
  1243.59        500.000                 NaN            NaN            NaN   58.9908       0.771512        1.07123        1.87965        20.1248        9.35894        6.07401        1.72903                 NaN
  1240.38        500.000                 NaN            NaN            NaN   58.9905       0.771517        1.07125        1.87964        20.1248        9.35889        6.07435        1.72906                 NaN
  1237.18        500.000                 NaN            NaN            NaN   58.9901       0.771521        1.07127        1.87964        20.1248        9.35885        6.07469        1.72908                 NaN
  1233.97        500.000                 NaN            NaN            NaN   58.9898       0.771525        1.07130        1.87963        20.1248        9.35880        6.07502        1.72911                 NaN
  1230.77        500.000                 NaN            NaN            NaN   59.0195       0.771493        1.05546        2.79729        9.47501        19.0427        6.08926        1.74927                 NaN
  1227.56        500.000                 NaN            NaN            NaN   59.0191       0.771497        1.05548        2.79728        9.47496        19.0428        6.08959        1.74929                 NaN
  1224.36        500.000                 NaN            NaN            NaN   59.0188       0.771501        1.05551        2.79728        9.47491        19.0428        6.08993        1.74932                 NaN
  1221.15        500.000                 NaN            NaN            NaN   59.0184       0.771506        1.05553        2.79727        9.47486        19.0428        6.09027        1.74935                 NaN
  1217.95        500.000                 NaN            NaN            NaN   59.0181       0.771510        1.05556        2.79726        9.47482        19.0428        6.09060        1.74937                 NaN
  1214.74        500.000                 NaN            NaN            NaN   59.0177       0.771514        1.05558        2.79726        9.47477        19.0428        6.09094        1.74940                 NaN
  1211.54        500.000                 NaN            NaN            NaN   59.0174       0.771519        1.05560        2.79725        9.47472        19.0428        6.09128        1.74943                 NaN
  1208.33        500.000                 NaN            NaN            NaN   59.0170       0.771523        1.05563        2.79724        9.47467        19.0428        6.09161        1.74945                 NaN
  1205.13        500.000                 NaN            NaN            NaN   59.0424       0.771500        1.04336        3.64747        18.0644        9.55967        6.10691        1.76423                 NaN
  1201.92        500.000                 NaN            NaN            NaN   59.0421       0.771504        1.04338        3.64746        18.0645        9.55962        6.10724        1.76426                 NaN
  1198.72        500.000                 NaN            NaN            NaN   59.0417       0.771509        1.04341        3.64745        18.0645        9.55957        6.10758        1.76428                 NaN
  1195.51        500.000                 NaN            NaN            NaN   59.0414       0.771513        1.04343        3.64745        18.0645        9.55952        6.10792        1.76431                 NaN
  1192.31        500.000                 NaN            NaN            NaN   59.0410       0.771517        1.04345        3.64744        18.0645        9.55948        6.10825        1.76434                 NaN
  1189.10        500.000                 NaN            NaN            NaN   59.0407       0.771521        1.04348        3.64743        18.0645        9.55943        6.10859        1.76436                 NaN
  1185.90        500.000                 NaN            NaN            NaN   59.0403       0.771525        1.04350        3.64742        18.0646        9.55938        6.10893        1.76439                 NaN
  1182.69        500.000                 NaN            NaN            NaN   59.0399       0.771529        1.04352        3.64741        18.0646        9.55933        6.10926        1.76442                 NaN
  1179.49        500.000                 NaN            NaN            NaN   59.0578       0.771512        1.03567        4.41395        17.2043        9.61803        6.12730        1.77148                 NaN
  1176.28        500.000                 NaN            NaN            NaN   59.0574       0.771516        1.03569        4.41394        17.2043        9.61798        6.12764        1.77151                 NaN
  1173.08        500.000                 NaN            NaN            NaN   59.0571       0.771520        1.03572        4.41393        17.2043        9.61793        6.12797        1.77154                 NaN
  1169.87        500.000                 NaN            NaN            NaN   59.0567       0.771524        1.03574        4.41392        17.2044        9.61788        6.12831        1.77156                 NaN
  1166.67        500.000                 NaN            NaN            NaN   59.0563       0.771528        1.03576        4.41391        17.2044        9.61783        6.12865        1.77159                 NaN
  1163.46        500.000                 NaN            NaN            NaN   59.0560       0.771532        1.03579        4.41391        17.2044        9.61778        6.12899        1.77161                 NaN
  1160.26        500.000                 NaN            NaN            NaN   59.0556       0.771536        1.03581        4.41390        17.2045        9.61773        6.12932        1.77164                 NaN
  1157.05        500.000                 NaN            NaN            NaN   59.0552       0.771540        1.03583        4.41389        17.2045        9.61769        6.12966        1.77167                 NaN
  1153.85        500.000                 NaN            NaN            NaN   59.0720       0.771534        1.03017        5.15127        16.3927        9.65869        6.14816        1.77547                 NaN
  1150.64        500.000                 NaN            NaN            NaN   59.0717       0.771538        1.03020        5.15126        16.3927        9.65864        6.14850        1.77550                 NaN
  1147.44        500.000                 NaN            NaN            NaN   59.0713       0.771542        1.03022        5.15125        16.3927        9.65859        6.14884        1.77552                 NaN
  1144.23        500.000                 NaN            NaN            NaN   59.0709       0.771545        1.03024        5.15124        16.3928        9.65854        6.14917        1.77555                 NaN
  1141.03        500.000                 NaN            NaN            NaN   59.0706       0.771549        1.03026        5.15123        16.3928        9.65849        6.14951        1.77558                 NaN
  1137.82        500.000                 NaN            NaN            NaN   59.0702       0.771553        1.03029        5.15122        16.3928        9.65844        6.14985        1.77560                 NaN
  1134.62        500.000                 NaN            NaN            NaN   59.0699       0.771557        1.03031        5.15121        16.3929        9.65839        6.15019        1.77563                 NaN
  1131.41        500.000                 NaN            NaN            NaN   59.0695       0.771560        1.03033        5.15120        16.3929        9.65834        6.15053        1.77565                 NaN
  1128.21        500.000                 NaN            NaN            NaN   59.0793       0.771560        1.02844        5.83021        9.68389        15.6628        6.17167        1.77212                 NaN
  1125.00        500.000                 NaN            NaN            NaN   59.0790       0.771563        1.02846        5.83020        9.68384        15.6628        6.17201        1.77214                 NaN
  1121.79        500.000                 NaN            NaN            NaN   59.0786       0.771567        1.02849        5.83019        9.68379        15.6628        6.17235        1.77217                 NaN
  1118.59        500.000                 NaN            NaN            NaN   59.0782       0.771571        1.02851        5.83018        9.68374        15.6629        6.17269        1.77220                 NaN
  1115.38        500.000                 NaN            NaN            NaN   59.0779       0.771574        1.02853        5.83017        9.68369        15.6629        6.17302        1.77222                 NaN
  1112.18        500.000                 NaN            NaN            NaN   59.0775       0.771578        1.02855        5.83016        9.68364        15.6630        6.17336        1.77225                 NaN
  1108.97        500.000                 NaN            NaN            NaN   59.0771       0.771581        1.02858        5.83016        9.68359        15.6630        6.17370        1.77227                 NaN
  1105.77        500.000                 NaN            NaN            NaN   59.0768       0.771585        1.02860        5.83015        9.68354        15.6630        6.17404        1.77230                 NaN
  1102.56        500.000                 NaN            NaN            NaN   59.0830       0.771593        1.02944        6.47790        14.9801        9.69760        6.19660        1.76369                 NaN
  1099.36        500.000                 NaN            NaN            NaN   59.0827       0.771596        1.02946        6.47789        14.9802        9.69755        6.19694        1.76371                 NaN
  1096.15        500.000                 NaN            NaN            NaN   59.0823       0.771600        1.02948        6.47788        14.9802        9.69750        6.19728        1.76374                 NaN
  1092.95        500.000                 NaN            NaN            NaN   59.0819       0.771603        1.02950        6.47787        14.9803        9.69745        6.19762        1.76376                 NaN
  1089.74        500.000                 NaN            NaN            NaN   59.0816       0.771607        1.02953        6.47786        14.9803        9.69740        6.19796        1.76379                 NaN
  1086.54        500.000                 NaN            NaN            NaN   59.0812       0.771610        1.02955        6.47786        14.9803        9.69735        6.19830        1.76381                 NaN
  1083.33        500.000                 NaN            NaN            NaN   59.0808       0.771614        1.02957        6.47785        14.9804        9.69730        6.19863        1.76384                 NaN
  1080.13        500.000                 NaN            NaN            NaN   59.0804       0.771617        1.02959        6.47784        14.9804        9.69725        6.19897        1.76386                 NaN
  1076.92        500.000                 NaN            NaN            NaN   59.0828       0.771631        1.03328        7.09682        14.3420        9.70025        6.22417        1.74909                 NaN
  1073.72        500.000                 NaN            NaN            NaN   59.0819       0.771634        1.03398        7.16889        14.2715        9.69923        6.22978       0.690222        1.05288     
  1070.51        500.000                 NaN            NaN            NaN   59.0812       0.771638        1.03475        7.24224        9.69860        14.1985        6.23423                 NaN   1.73889     
  1067.31        500.000                 NaN            NaN            NaN   59.0808       0.771641        1.03477        7.24224        9.69856        14.1985        6.23457                 NaN   1.73886     
  1064.10        500.000                 NaN            NaN            NaN   59.0805       0.771648        1.03634        7.39272        14.0434        9.69891        6.23910                 NaN   1.73735     
  1060.90        500.000                 NaN            NaN            NaN   59.0802       0.771652        1.03636        7.39271        14.0435        9.69886        6.23945                 NaN   1.73732     
  1057.69        500.000                 NaN            NaN            NaN   59.0798       0.771656        1.03638        7.39271        14.0435        9.69882        6.23979                 NaN   1.73729     
  1054.49        500.000                 NaN            NaN            NaN   59.0795       0.771659        1.03640        7.39271        14.0436        9.69877        6.24013                 NaN   1.73726     
  1051.28        500.000                 NaN            NaN            NaN   59.0773       0.771670        1.04043        7.68807        9.69997        13.7414        6.24778                 NaN   1.73341     
  1048.08        500.000                 NaN            NaN            NaN   59.0769       0.771674        1.04046        7.68807        9.69993        13.7415        6.24812                 NaN   1.73338     
  1044.87        500.000                 NaN            NaN            NaN   59.0766       0.771677        1.04048        7.68807        9.69988        13.7415        6.24847                 NaN   1.73335     
  1041.67        500.000                 NaN            NaN            NaN   59.0762       0.771681        1.04050        7.68806        9.69983        13.7416        6.24881                 NaN   1.73331     
  1038.46        500.000                 NaN            NaN            NaN   59.0759       0.771684        1.04052        7.68806        9.69979        13.7416        6.24915                 NaN   1.73328     
  1035.26        500.000                 NaN            NaN            NaN   59.0755       0.771688        1.04055        7.68806        9.69974        13.7417        6.24950                 NaN   1.73324     
  1032.05        500.000                 NaN            NaN            NaN   59.0752       0.771691        1.04057        7.68806        9.69970        13.7418        6.24984                 NaN   1.73321     
  1028.85        500.000                 NaN            NaN            NaN   59.0748       0.771695        1.04059        7.68805        9.69965        13.7418        6.25019                 NaN   1.73318     
  1025.64        500.000                 NaN            NaN            NaN   59.0715       0.771712        1.04959        8.26703        13.1525        9.69388        6.26657                 NaN   1.72720     
  1022.44        500.000                 NaN            NaN            NaN   59.0711       0.771715        1.04961        8.26703        13.1526        9.69384        6.26691                 NaN   1.72717     
  1019.23        500.000                 NaN            NaN            NaN   59.0708       0.771718        1.04963        8.26703        13.1527        9.69379        6.26726                 NaN   1.72713     
  1016.03        500.000                 NaN            NaN            NaN   59.0704       0.771722        1.04966        8.26703        13.1527        9.69375        6.26760                 NaN   1.72710     
  1012.82        500.000                 NaN            NaN            NaN   59.0701       0.771725        1.04968        8.26703        13.1528        9.69370        6.26794                 NaN   1.72707     
  1009.62        500.000                 NaN            NaN            NaN   59.0697       0.771729        1.04970        8.26702        13.1529        9.69365        6.26829                 NaN   1.72703     
  1006.41        500.000                 NaN            NaN            NaN   59.0694       0.771732        1.04972        8.26702        13.1529        9.69361        6.26863                 NaN   1.72700     
  1003.21        500.000                 NaN            NaN            NaN   59.0690       0.771735        1.04975        8.26702        13.1530        9.69356        6.26898                 NaN   1.72697     
  1000.00        500.000                 NaN            NaN            NaN   59.0613       0.771755        1.06193        8.82814        9.68379        12.5894        6.28273                 NaN   1.72092     
