|6.6.6
Archiving\03_Data\eqLP/QFM_m4.5/ALH/ALH_1.tab                             
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       mang           iron           O(HP)          pxmn           Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  1326.92        500.000        3.38020                 NaN            NaN   60.8000       0.841908        1.42400                 NaN   8.77054        20.8329        3.95049                 NaN            NaN
  1323.72        500.000        3.38020                 NaN            NaN   60.8000       0.841908        1.42400                 NaN   8.77054        20.8329        3.95049                 NaN            NaN
  1320.51        500.000        2.77772                 NaN            NaN   60.8086       0.841908        1.42591                 NaN   21.1548        8.71852        4.27258                 NaN            NaN
  1317.31        500.000        2.77772                 NaN            NaN   60.8086       0.841908        1.42591                 NaN   21.1548        8.71852        4.27258                 NaN            NaN
  1314.10        500.000        2.50534                 NaN            NaN   60.8038       0.841909        1.42766                 NaN   21.3131        8.68677        4.42136                 NaN            NaN
  1310.90        500.000        2.37470                 NaN            NaN   60.8001       0.841909        1.42839       0.116154E-003   21.3931        8.66766        4.49403                 NaN            NaN
  1307.69        500.000        2.24940                 NaN            NaN   60.7969       0.841910        1.42899       0.488674E-002   21.4628        8.65131        4.56378                 NaN            NaN
  1304.49        500.000        2.12712                 NaN            NaN   60.7930       0.841910        1.42867       0.311728E-001   21.5100        8.63649        4.63162                 NaN            NaN
  1301.28        500.000                 NaN            NaN            NaN   60.8216       0.841911        1.42606       0.695115E-001   21.8807        8.79487        4.90178        1.26356                 NaN
  1298.08        500.000                 NaN            NaN            NaN   60.8216       0.841911        1.42606       0.695115E-001   21.8807        8.79487        4.90178        1.26356                 NaN
  1294.87        500.000                 NaN            NaN            NaN   60.8508       0.841910        1.40441       0.853573        8.93660        20.9245        4.90805        1.28018                 NaN
  1291.67        500.000                 NaN            NaN            NaN   60.8508       0.841910        1.40441       0.853573        8.93660        20.9245        4.90805        1.28018                 NaN
  1288.46        500.000                 NaN            NaN            NaN   60.8508       0.841910        1.40441       0.853573        8.93660        20.9245        4.90805        1.28018                 NaN
  1285.26        500.000                 NaN            NaN            NaN   60.8508       0.841910        1.40441       0.853573        8.93660        20.9245        4.90805        1.28018                 NaN
  1282.05        500.000                 NaN            NaN            NaN   60.8522       0.841910        1.40468       0.849663        8.93647        20.9243        4.91037        1.28036                 NaN
  1278.85        500.000                 NaN            NaN            NaN   60.8522       0.841910        1.40468       0.849663        8.93647        20.9243        4.91037        1.28036                 NaN
  1275.64        500.000                 NaN            NaN            NaN   60.8522       0.841910        1.40468       0.849663        8.93647        20.9243        4.91037        1.28036                 NaN
  1272.44        500.000                 NaN            NaN            NaN   60.8522       0.841910        1.40468       0.849663        8.93647        20.9243        4.91037        1.28036                 NaN
  1269.23        500.000                 NaN            NaN            NaN   60.8522       0.841910        1.40468       0.849663        8.93647        20.9243        4.91037        1.28036                 NaN
  1266.03        500.000                 NaN            NaN            NaN   60.8522       0.841910        1.40468       0.849663        8.93647        20.9243        4.91037        1.28036                 NaN
  1262.82        500.000                 NaN            NaN            NaN   60.8522       0.841910        1.40468       0.849663        8.93647        20.9243        4.91037        1.28036                 NaN
  1259.62        500.000                 NaN            NaN            NaN   60.8522       0.841910        1.40468       0.849663        8.93647        20.9243        4.91037        1.28036                 NaN
  1256.41        500.000                 NaN            NaN            NaN   60.9011       0.841910        1.37981        1.86430        19.7035        9.08848        4.91941        1.30149                 NaN
  1253.21        500.000                 NaN            NaN            NaN   60.9011       0.841910        1.37981        1.86430        19.7035        9.08848        4.91941        1.30149                 NaN
  1250.00        500.000                 NaN            NaN            NaN   60.9011       0.841910        1.37981        1.86430        19.7035        9.08848        4.91941        1.30149                 NaN
  1246.79        500.000                 NaN            NaN            NaN   60.9011       0.841910        1.37981        1.86430        19.7035        9.08848        4.91941        1.30149                 NaN
  1243.59        500.000                 NaN            NaN            NaN   60.9011       0.841910        1.37981        1.86430        19.7035        9.08848        4.91941        1.30149                 NaN
  1240.38        500.000                 NaN            NaN            NaN   60.9011       0.841910        1.37981        1.86430        19.7035        9.08848        4.91941        1.30149                 NaN
  1237.18        500.000                 NaN            NaN            NaN   60.9011       0.841910        1.37981        1.86430        19.7035        9.08848        4.91941        1.30149                 NaN
  1233.97        500.000                 NaN            NaN            NaN   60.9011       0.841910        1.37981        1.86430        19.7035        9.08848        4.91941        1.30149                 NaN
  1230.77        500.000                 NaN            NaN            NaN   60.9424       0.841910        1.36017        2.77476        9.19541        18.6377        4.93090        1.31672                 NaN
  1227.56        500.000                 NaN            NaN            NaN   60.9424       0.841910        1.36017        2.77476        9.19541        18.6377        4.93090        1.31672                 NaN
  1224.36        500.000                 NaN            NaN            NaN   60.9424       0.841910        1.36017        2.77476        9.19541        18.6377        4.93090        1.31672                 NaN
  1221.15        500.000                 NaN            NaN            NaN   60.9424       0.841910        1.36017        2.77476        9.19541        18.6377        4.93090        1.31672                 NaN
  1217.95        500.000                 NaN            NaN            NaN   60.9424       0.841910        1.36017        2.77476        9.19541        18.6377        4.93090        1.31672                 NaN
  1214.74        500.000                 NaN            NaN            NaN   60.9424       0.841910        1.36017        2.77476        9.19541        18.6377        4.93090        1.31672                 NaN
  1211.54        500.000                 NaN            NaN            NaN   60.9424       0.841910        1.36017        2.77476        9.19541        18.6377        4.93090        1.31672                 NaN
  1208.33        500.000                 NaN            NaN            NaN   60.9424       0.841910        1.36017        2.77476        9.19541        18.6377        4.93090        1.31672                 NaN
  1205.13        500.000                 NaN            NaN            NaN   60.9814       0.841910        1.34489        3.61814        17.6713        9.27132        4.94318        1.32789                 NaN
  1201.92        500.000                 NaN            NaN            NaN   60.9814       0.841910        1.34489        3.61814        17.6713        9.27132        4.94318        1.32789                 NaN
  1198.72        500.000                 NaN            NaN            NaN   60.9814       0.841910        1.34489        3.61814        17.6713        9.27132        4.94318        1.32789                 NaN
  1195.51        500.000                 NaN            NaN            NaN   60.9814       0.841910        1.34489        3.61814        17.6713        9.27132        4.94318        1.32789                 NaN
  1192.31        500.000                 NaN            NaN            NaN   60.9814       0.841910        1.34489        3.61814        17.6713        9.27132        4.94318        1.32789                 NaN
  1189.10        500.000                 NaN            NaN            NaN   60.9814       0.841910        1.34489        3.61814        17.6713        9.27132        4.94318        1.32789                 NaN
  1185.90        500.000                 NaN            NaN            NaN   60.9814       0.841910        1.34489        3.61814        17.6713        9.27132        4.94318        1.32789                 NaN
  1182.69        500.000                 NaN            NaN            NaN   60.9814       0.841910        1.34489        3.61814        17.6713        9.27132        4.94318        1.32789                 NaN
  1179.49        500.000                 NaN            NaN            NaN   61.0049       0.841910        1.33550        4.37939        16.8246        9.32282        4.95763        1.33323                 NaN
  1176.28        500.000                 NaN            NaN            NaN   61.0049       0.841910        1.33550        4.37939        16.8246        9.32282        4.95763        1.33323                 NaN
  1173.08        500.000                 NaN            NaN            NaN   61.0049       0.841910        1.33550        4.37939        16.8246        9.32282        4.95763        1.33323                 NaN
  1169.87        500.000                 NaN            NaN            NaN   61.0049       0.841910        1.33550        4.37939        16.8246        9.32282        4.95763        1.33323                 NaN
  1166.67        500.000                 NaN            NaN            NaN   61.0049       0.841910        1.33550        4.37939        16.8246        9.32282        4.95763        1.33323                 NaN
  1163.46        500.000                 NaN            NaN            NaN   61.0049       0.841910        1.33550        4.37939        16.8246        9.32282        4.95763        1.33323                 NaN
  1160.26        500.000                 NaN            NaN            NaN   61.0049       0.841910        1.33550        4.37939        16.8246        9.32282        4.95763        1.33323                 NaN
  1157.05        500.000                 NaN            NaN            NaN   61.0049       0.841910        1.33550        4.37939        16.8246        9.32282        4.95763        1.33323                 NaN
  1153.85        500.000                 NaN            NaN            NaN   61.0360       0.841910        1.32843        5.11038        16.0195        9.35531        4.97239        1.33612                 NaN
  1150.64        500.000                 NaN            NaN            NaN   61.0360       0.841910        1.32843        5.11038        16.0195        9.35531        4.97239        1.33612                 NaN
  1147.44        500.000                 NaN            NaN            NaN   61.0360       0.841910        1.32843        5.11038        16.0195        9.35531        4.97239        1.33612                 NaN
  1144.23        500.000                 NaN            NaN            NaN   61.0360       0.841910        1.32843        5.11038        16.0195        9.35531        4.97239        1.33612                 NaN
  1141.03        500.000                 NaN            NaN            NaN   61.0360       0.841910        1.32843        5.11038        16.0195        9.35531        4.97239        1.33612                 NaN
  1137.82        500.000                 NaN            NaN            NaN   61.0360       0.841910        1.32843        5.11038        16.0195        9.35531        4.97239        1.33612                 NaN
  1134.62        500.000                 NaN            NaN            NaN   61.0360       0.841910        1.32843        5.11038        16.0195        9.35531        4.97239        1.33612                 NaN
  1131.41        500.000                 NaN            NaN            NaN   61.0360       0.841910        1.32843        5.11038        16.0195        9.35531        4.97239        1.33612                 NaN
  1128.21        500.000                 NaN            NaN            NaN   61.0520       0.841910        1.32641        5.78449        9.37402        15.2984        4.98923        1.33347                 NaN
  1125.00        500.000                 NaN            NaN            NaN   61.0520       0.841910        1.32641        5.78449        9.37402        15.2984        4.98923        1.33347                 NaN
  1121.79        500.000                 NaN            NaN            NaN   61.0520       0.841910        1.32641        5.78449        9.37402        15.2984        4.98923        1.33347                 NaN
  1118.59        500.000                 NaN            NaN            NaN   61.0520       0.841910        1.32641        5.78449        9.37402        15.2984        4.98923        1.33347                 NaN
  1115.38        500.000                 NaN            NaN            NaN   61.0520       0.841910        1.32641        5.78449        9.37402        15.2984        4.98923        1.33347                 NaN
  1112.18        500.000                 NaN            NaN            NaN   61.0520       0.841910        1.32641        5.78449        9.37402        15.2984        4.98923        1.33347                 NaN
  1108.97        500.000                 NaN            NaN            NaN   61.0520       0.841910        1.32641        5.78449        9.37402        15.2984        4.98923        1.33347                 NaN
  1105.77        500.000                 NaN            NaN            NaN   61.0520       0.841910        1.32641        5.78449        9.37402        15.2984        4.98923        1.33347                 NaN
  1102.56        500.000                 NaN            NaN            NaN   61.0657       0.841911        1.32768        6.42703        14.6224        9.38115        5.00717        1.32698                 NaN
  1099.36        500.000                 NaN            NaN            NaN   61.0657       0.841911        1.32768        6.42703        14.6224        9.38115        5.00717        1.32698                 NaN
  1096.15        500.000                 NaN            NaN            NaN   61.0657       0.841911        1.32768        6.42703        14.6224        9.38115        5.00717        1.32698                 NaN
  1092.95        500.000                 NaN            NaN            NaN   61.0657       0.841911        1.32768        6.42703        14.6224        9.38115        5.00717        1.32698                 NaN
  1089.74        500.000                 NaN            NaN            NaN   61.0657       0.841911        1.32768        6.42703        14.6224        9.38115        5.00717        1.32698                 NaN
  1086.54        500.000                 NaN            NaN            NaN   61.0657       0.841911        1.32768        6.42703        14.6224        9.38115        5.00717        1.32698                 NaN
  1083.33        500.000                 NaN            NaN            NaN   61.0657       0.841911        1.32768        6.42703        14.6224        9.38115        5.00717        1.32698                 NaN
  1080.13        500.000                 NaN            NaN            NaN   61.0657       0.841911        1.32768        6.42703        14.6224        9.38115        5.00717        1.32698                 NaN
  1076.92        500.000                 NaN            NaN            NaN   61.0746       0.841910        1.33251        7.04099        13.9895        9.37752        5.02717        1.31584                 NaN
  1073.72        500.000                 NaN            NaN            NaN   61.0749       0.841910        1.33341        7.11250        13.9186        9.37545        5.03143       0.519244       0.792511     
  1070.51        500.000                 NaN            NaN            NaN   61.0753       0.841910        1.33437        7.18527        9.37388        13.8456        5.03474                 NaN   1.30889     
  1067.31        500.000                 NaN            NaN            NaN   61.0753       0.841910        1.33437        7.18527        9.37388        13.8456        5.03474                 NaN   1.30889     
  1064.10        500.000                 NaN            NaN            NaN   61.0768       0.841911        1.33637        7.33455        13.6919        9.37258        5.03811                 NaN   1.30777     
  1060.90        500.000                 NaN            NaN            NaN   61.0768       0.841911        1.33637        7.33455        13.6919        9.37258        5.03811                 NaN   1.30777     
  1057.69        500.000                 NaN            NaN            NaN   61.0768       0.841911        1.33637        7.33455        13.6919        9.37258        5.03811                 NaN   1.30777     
  1054.49        500.000                 NaN            NaN            NaN   61.0768       0.841911        1.33637        7.33455        13.6919        9.37258        5.03811                 NaN   1.30777     
  1051.28        500.000                 NaN            NaN            NaN   61.0757       0.841910        1.34151        7.62754        9.37076        13.3937        5.04395                 NaN   1.30488     
  1048.08        500.000                 NaN            NaN            NaN   61.0757       0.841910        1.34151        7.62754        9.37076        13.3937        5.04395                 NaN   1.30488     
  1044.87        500.000                 NaN            NaN            NaN   61.0757       0.841910        1.34151        7.62754        9.37076        13.3937        5.04395                 NaN   1.30488     
  1041.67        500.000                 NaN            NaN            NaN   61.0757       0.841910        1.34151        7.62754        9.37076        13.3937        5.04395                 NaN   1.30488     
  1038.46        500.000                 NaN            NaN            NaN   61.0757       0.841910        1.34151        7.62754        9.37076        13.3937        5.04395                 NaN   1.30488     
  1035.26        500.000                 NaN            NaN            NaN   61.0757       0.841910        1.34151        7.62754        9.37076        13.3937        5.04395                 NaN   1.30488     
  1032.05        500.000                 NaN            NaN            NaN   61.0757       0.841910        1.34151        7.62754        9.37076        13.3937        5.04395                 NaN   1.30488     
  1028.85        500.000                 NaN            NaN            NaN   61.0757       0.841910        1.34151        7.62754        9.37076        13.3937        5.04395                 NaN   1.30488     
  1025.64        500.000                 NaN            NaN            NaN   61.0773       0.841911        1.35310        8.20192        12.8101        9.35849        5.05681                 NaN   1.30039     
  1022.44        500.000                 NaN            NaN            NaN   61.0773       0.841911        1.35310        8.20192        12.8101        9.35849        5.05681                 NaN   1.30039     
  1019.23        500.000                 NaN            NaN            NaN   61.0773       0.841911        1.35310        8.20192        12.8101        9.35849        5.05681                 NaN   1.30039     
  1016.03        500.000                 NaN            NaN            NaN   61.0773       0.841911        1.35310        8.20192        12.8101        9.35849        5.05681                 NaN   1.30039     
  1012.82        500.000                 NaN            NaN            NaN   61.0773       0.841911        1.35310        8.20192        12.8101        9.35849        5.05681                 NaN   1.30039     
  1009.62        500.000                 NaN            NaN            NaN   61.0773       0.841911        1.35310        8.20192        12.8101        9.35849        5.05681                 NaN   1.30039     
  1006.41        500.000                 NaN            NaN            NaN   61.0773       0.841911        1.35310        8.20192        12.8101        9.35849        5.05681                 NaN   1.30039     
  1003.21        500.000                 NaN            NaN            NaN   61.0773       0.841911        1.35310        8.20192        12.8101        9.35849        5.05681                 NaN   1.30039     
  1000.00        500.000                 NaN            NaN            NaN   61.0730       0.841910        1.36865        8.75865        9.34218        12.2523        5.06751                 NaN   1.29583     
