|6.6.6
Archiving\03_Data\frac/QFM_m1.25/GRV/GRV_3.tab                            
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       pxmn           Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1932.33        2500.00        99.3194       0.680606                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.82        2500.00        99.3193       0.680663                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1927.32        2500.00        99.3193       0.680720                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1924.81        2500.00        99.3192       0.680777                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1922.31        2500.00        99.3192       0.680834                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.80        2500.00        99.3191       0.680892                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1917.29        2500.00        99.3191       0.680949                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1914.79        2500.00        99.3190       0.681006                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1912.28        2500.00        99.3189       0.681064                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1909.77        2500.00        99.3189       0.681121                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.27        2500.00        99.3188       0.681179                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1904.76        2500.00        99.3188       0.681236                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1902.26        2500.00        99.3187       0.681293                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1899.75        2500.00        99.3186       0.681351                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.24        2500.00        99.3186       0.681408                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.74        2500.00        99.3185       0.681466                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1892.23        2500.00        99.3185       0.681523                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1889.72        2500.00        99.3184       0.681581                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.22        2500.00        99.3184       0.681638                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.71        2500.00        99.3183       0.681696                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1882.21        2500.00        99.3182       0.681754                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1879.70        2500.00        99.3182       0.681811                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1877.19        2500.00        99.3181       0.681869                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1874.69        2500.00        99.3181       0.681927                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1872.18        2500.00        99.3180       0.681984                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1869.67        2500.00        99.3180       0.682042                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1867.17        2500.00        99.3179       0.682100                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1864.66        2500.00        99.3178       0.682157                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.16        2500.00        99.3178       0.682215                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1859.65        2500.00        99.3177       0.682273                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1857.14        2500.00        99.3177       0.682331                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1854.64        2500.00        99.3176       0.682388                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.13        2500.00        99.3176       0.682446                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.62        2500.00        99.3175       0.682504                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1847.12        2500.00        99.3174       0.682562                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        2500.00        99.3174       0.682620                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        2500.00        99.3173       0.682678                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        2500.00        99.3173       0.682735                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        2500.00        99.3172       0.682793                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        2500.00        99.3171       0.682852                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        2500.00        99.3171       0.682909                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        2500.00        99.3170       0.682967                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        2500.00        99.3099       0.683034       0.706918E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        2500.00        99.3057       0.683155       0.111292E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        2500.00        99.3057       0.683304       0.110452E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        2500.00        99.3056       0.683452       0.109929E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        2500.00        99.3055       0.683600       0.109403E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        2500.00        99.3055       0.683747       0.107423E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        2500.00        99.3054       0.683893       0.107389E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        2500.00        99.2854       0.684066       0.305048E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        2500.00        99.3157       0.684332                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        2500.00        99.3144       0.684391       0.121293E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        2500.00        99.3051       0.684471       0.104280E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        2500.00        99.3050       0.684615       0.103417E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        2500.00        99.3050       0.684757       0.102665E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        2500.00        99.3049       0.684899       0.102027E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        2500.00        99.3048       0.685040       0.101516E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        2500.00        99.3048       0.685181       0.100080E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        2500.00        99.3047       0.685321       0.997676E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        2500.00        99.3046       0.685461       0.990488E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        2500.00        99.3046       0.685600       0.980755E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        2500.00        99.3045       0.685738       0.973894E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        2500.00        99.3045       0.685875       0.967020E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        2500.00        99.3044       0.686013       0.960821E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        2500.00        99.3043       0.686149       0.952728E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        2500.00        99.3043       0.686285       0.945552E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        2500.00        99.3042       0.686421       0.938460E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        2500.00        99.3041       0.686555       0.930325E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        2500.00        98.8336       0.686861       0.907469E-002  0.470471                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        2500.00        99.0544                 NaN  0.144879E-001  0.931147                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        2500.00        99.7991                 NaN  0.304116E-002  0.197843                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        2500.00        99.3580                 NaN  0.969359E-002  0.632356                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        2500.00        99.3966                 NaN  0.899238E-002  0.594453                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        2500.00        99.2266                 NaN  0.114730E-001  0.761943                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        2500.00        99.5634                 NaN  0.641518E-002  0.430202                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        2500.00        99.3720                 NaN  0.917930E-002  0.618833                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        2500.00        99.3687                 NaN  0.915571E-002  0.622184                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        2500.00        99.3867                 NaN  0.878705E-002  0.604528                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        2500.00        99.3706                 NaN  0.896781E-002  0.620466                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        2500.00        99.3657                 NaN  0.897918E-002  0.625344                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        2500.00        99.3638                 NaN  0.892713E-002  0.627274                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        2500.00        99.3581                 NaN  0.893245E-002  0.632920                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        2500.00        98.5157                 NaN  0.195580E-001   1.46471                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        2500.00        99.9984                 NaN  0.160263E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        2500.00        99.5039                 NaN  0.534514E-002  0.490713                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        2500.00        99.3418                 NaN  0.889969E-002  0.649347                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        2500.00        99.3385                 NaN  0.887588E-002  0.652625                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        2500.00        99.3313                 NaN  0.891918E-002  0.659801                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        2500.00        99.3163                 NaN  0.902082E-002  0.674635                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        2500.00        99.3402                 NaN  0.867006E-002  0.651144                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        2500.00        99.3231                 NaN  0.883162E-002  0.668019                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        2500.00        99.3179                 NaN  0.885063E-002  0.673241                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        2500.00        99.3142                 NaN  0.883143E-002  0.677005                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        2500.00        99.3128                 NaN  0.878943E-002  0.678394                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        2500.00        99.3055                 NaN  0.884211E-002  0.685703                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        2500.00        99.3070                 NaN  0.875997E-002  0.684242                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        2500.00        99.3016                 NaN  0.878972E-002  0.689654                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        2500.00        99.3002                 NaN  0.876041E-002  0.691086                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        2500.00        99.3025                 NaN  0.868008E-002  0.688773                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        2500.00        99.2867                 NaN  0.883562E-002  0.704501                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        2500.00        99.2894                 NaN  0.876120E-002  0.701823                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        2500.00        99.2897                 NaN  0.872214E-002  0.701552                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        2500.00        99.2866                 NaN  0.872864E-002  0.704713                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        2500.00        99.2854                 NaN  0.870446E-002  0.705850                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        2500.00        99.2838                 NaN  0.867790E-002  0.707554                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        2500.00        99.2825                 NaN  0.867554E-002  0.708792                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        2500.00        98.3263                 NaN  0.724413E-002  0.404614        1.26183                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        2500.00        97.8593                 NaN  0.617599E-002  0.235854        1.89865                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        2500.00        97.8956                 NaN  0.595277E-002  0.229262        1.86916                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        2500.00        97.9281                 NaN  0.570365E-002  0.223491        1.84268                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        2500.00        97.9643                 NaN  0.554717E-002  0.217831        1.81235                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        2500.00        98.0320                 NaN  0.518439E-002  0.207255        1.75552                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        2500.00        97.4751                 NaN  0.601747E-002  0.328728        2.19011                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        2500.00        98.6445                 NaN  0.437276E-002  0.701284E-001   1.28095                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        2500.00        98.1162                 NaN  0.454581E-002  0.191175        1.68812                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        2500.00        98.1454                 NaN  0.439382E-002  0.185194        1.66499                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        2500.00        98.1754                 NaN  0.416823E-002  0.179177        1.64128                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        2500.00        98.2054                 NaN  0.399579E-002  0.173696        1.61688                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        2500.00        98.2340                 NaN  0.376648E-002  0.167873        1.59435                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        2500.00        98.2615                 NaN  0.357715E-002  0.162366        1.57255                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        2500.00        98.2883                 NaN  0.337997E-002  0.156897        1.55145                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        2500.00        98.3152                 NaN  0.322689E-002  0.151464        1.53011                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        2500.00        98.3398                 NaN  0.301553E-002  0.146305        1.51091                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        2500.00        98.3645                 NaN  0.282979E-002  0.141133        1.49153                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        2500.00        98.3833                 NaN  0.266360E-002  0.136053        1.47801                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        2500.00        98.4148                 NaN  0.249490E-002  0.131041        1.45162                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        2500.00        98.4321                 NaN  0.231199E-002  0.126167        1.43940                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        2500.00        98.4521                 NaN  0.205494E-002  0.121318        1.42456                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        2500.00        98.4716                 NaN  0.204886E-002  0.116350        1.41004                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        2500.00        98.4989                 NaN  0.176275E-002  0.111832        1.38749                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        2500.00        98.5112                 NaN  0.169670E-002  0.107206        1.37988                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        2500.00        98.5347                 NaN  0.141191E-002  0.102664        1.36126                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        2500.00        98.5497                 NaN  0.125759E-002  0.982236E-001   1.35085                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        2500.00        98.5687                 NaN  0.109456E-002  0.938862E-001   1.33635                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        2500.00        98.3484                 NaN  0.101679E-002  0.103494        1.54713                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        2500.00        98.8384                 NaN  0.603815E-003  0.709131E-001   1.09004                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        2500.00        98.6147                 NaN  0.524012E-003  0.808291E-001   1.30392                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        2500.00        98.6320                 NaN  0.353387E-003  0.769085E-001   1.29070                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        2500.00        98.6450                 NaN  0.196065E-003  0.726869E-001   1.28215                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        2500.00        98.6581                 NaN  0.107463E-004  0.686257E-001   1.27328                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        2500.00        98.6705                 NaN            NaN  0.646103E-001   1.26484                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        2500.00        98.6844                 NaN  0.546792E-004  0.613193E-001   1.25419                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        2500.00        98.6960                 NaN            NaN  0.581858E-001   1.24578                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        2500.00        98.7104                 NaN  0.435820E-003  0.557652E-001   1.23337                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        2500.00        98.7183                 NaN            NaN  0.509907E-001   1.23073                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        2500.00        97.6134                 NaN  0.295056E-002  0.953489E-001   2.28833                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        2500.00        99.8804                 NaN            NaN  0.429728E-002  0.115335                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        2500.00        98.7507                 NaN            NaN  0.409687E-001   1.20833                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        2500.00        98.5803                 NaN            NaN  0.165152E-001  0.401307        1.00190                 NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        2500.00        98.4110                 NaN  0.867136E-002            NaN            NaN   1.58037                 NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        2500.00        98.3678                 NaN  0.113961E-001            NaN            NaN   1.62083                 NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        2500.00        98.3160                 NaN  0.113230E-001            NaN            NaN   1.67265                 NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        2500.00        98.2499                 NaN  0.112563E-001            NaN            NaN   1.73881                 NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        2500.00        98.1291                 NaN  0.112256E-001            NaN            NaN   1.85968                 NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        2500.00        97.7128                 NaN  0.108617E-001            NaN            NaN  0.939695        1.33667                 NaN            NaN            NaN            NaN            NaN
  1543.86        2500.00        97.3439                 NaN  0.946727E-002  0.205200                 NaN   2.44139                 NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        2500.00        97.3762                 NaN  0.901896E-002  0.267721                 NaN   2.34711                 NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        2500.00        97.4421                 NaN  0.860686E-002  0.271571                 NaN   2.27771                 NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        2500.00        97.5015                 NaN  0.822981E-002  0.269824                 NaN   2.22048                 NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        2500.00        97.5672                 NaN  0.781367E-002  0.279964                 NaN   2.14504                 NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        2500.00        97.6212                 NaN  0.746363E-002  0.276704                 NaN   2.09463                 NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        2500.00        97.6677                 NaN  0.717995E-002  0.264256                 NaN   2.06088                 NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        2500.00        97.7264                 NaN  0.682978E-002  0.262239                 NaN   2.00452                 NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        2500.00        97.7740                 NaN  0.650261E-002  0.264555                 NaN   1.95498                 NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        2500.00        97.8130                 NaN  0.624562E-002  0.252535                 NaN   1.92821                 NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        2500.00        97.8269                 NaN  0.605739E-002  0.253618                 NaN   1.91347                 NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        2500.00        97.9361                 NaN  0.561953E-002  0.236704                 NaN   1.82160                 NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        2500.00        97.9548                 NaN  0.535152E-002  0.244736                 NaN   1.79514                 NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        2500.00        97.9812                 NaN  0.516236E-002  0.232846                 NaN   1.78084                 NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        2500.00        98.0326                 NaN  0.480978E-002  0.243282                 NaN   1.71935                 NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        2500.00        98.0610                 NaN  0.464770E-002  0.227713                 NaN   1.70667                 NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        2500.00        98.1000                 NaN  0.437231E-002  0.226755                 NaN   1.66889                 NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        2500.00        98.1236                 NaN  0.420211E-002  0.216884                 NaN   1.65532                 NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        2500.00        98.1742                 NaN  0.387973E-002  0.222893                 NaN   1.59901                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        2500.00        98.2007                 NaN  0.366462E-002  0.224427                 NaN   1.57123                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        2500.00        98.2324                 NaN  0.347305E-002  0.214705                 NaN   1.54937                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        2500.00        98.2589                 NaN  0.327573E-002  0.212354                 NaN   1.52547                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        2500.00        98.2893                 NaN  0.307642E-002  0.207420                 NaN   1.50019                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        2500.00        98.3148                 NaN  0.289020E-002  0.203258                 NaN   1.47902                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        2500.00        98.3396                 NaN  0.273014E-002  0.197204                 NaN   1.46050                 NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        2500.00        98.3684                 NaN  0.252124E-002  0.199017                 NaN   1.43008                 NaN            NaN            NaN            NaN            NaN            NaN
