|6.6.6
Archiving\03_Data\frac/QFM_m1.25/GRV/GRV_1.tab                            
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       pxmn           Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1874.69        2500.00        99.1683       0.831739                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1872.18        2500.00        99.1683       0.831737                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1869.67        2500.00        99.1683       0.831735                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1867.17        2500.00        99.1683       0.831733                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1864.66        2500.00        99.1683       0.831731                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.16        2500.00        99.1683       0.831730                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1859.65        2500.00        99.1683       0.831728                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1857.14        2500.00        99.1683       0.831726                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1854.64        2500.00        99.1683       0.831724                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.13        2500.00        99.1683       0.831722                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.62        2500.00        99.1683       0.831720                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1847.12        2500.00        99.1683       0.831718                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        2500.00        99.1683       0.831716                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        2500.00        99.1683       0.831714                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        2500.00        99.1683       0.831712                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        2500.00        99.1683       0.831710                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        2500.00        99.1683       0.831707                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        2500.00        99.1683       0.831706                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        2500.00        99.1683       0.831704                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        2500.00        99.1576       0.831701       0.107275E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        2500.00        99.1513       0.831788       0.168890E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        2500.00        99.1513       0.831926       0.167596E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        2500.00        99.1513       0.832063       0.166827E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        2500.00        99.1512       0.832199       0.166029E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        2500.00        99.1514       0.832335       0.163026E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        2500.00        99.1512       0.832468       0.162972E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        2500.00        99.1211       0.832596       0.462926E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        2500.00        99.1670       0.832983                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        2500.00        99.1652       0.832981       0.184078E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        2500.00        99.1512       0.832993       0.158271E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        2500.00        99.1512       0.833122       0.156941E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        2500.00        99.1512       0.833250       0.155812E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        2500.00        99.1511       0.833377       0.154858E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        2500.00        99.1511       0.833504       0.154082E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        2500.00        99.1512       0.833629       0.151893E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        2500.00        99.1511       0.833753       0.151433E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        2500.00        99.1511       0.833877       0.150336E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        2500.00        99.1511       0.833999       0.148854E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        2500.00        99.1511       0.834120       0.147809E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        2500.00        99.1511       0.834241       0.146793E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        2500.00        99.1511       0.834360       0.145848E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        2500.00        99.1511       0.834479       0.144605E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        2500.00        99.1511       0.834597       0.143522E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        2500.00        99.1510       0.834713       0.142474E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        2500.00        99.1510       0.834829       0.141251E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        2500.00        98.6330       0.834953       0.137740E-001  0.518289                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        2500.00        98.9508                 NaN  0.220313E-001   1.02721                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        2500.00        99.7768                 NaN  0.462985E-002  0.218611                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        2500.00        99.2863                 NaN  0.147578E-001  0.698952                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        2500.00        99.3287                 NaN  0.136980E-001  0.657618                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        2500.00        99.1389                 NaN  0.174894E-001  0.843587                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        2500.00        99.5135                 NaN  0.978953E-002  0.476748                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        2500.00        99.2999                 NaN  0.140097E-001  0.686111                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        2500.00        99.2955                 NaN  0.139869E-001  0.690528                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        2500.00        99.3152                 NaN  0.134301E-001  0.671364                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        2500.00        99.2966                 NaN  0.137151E-001  0.689658                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        2500.00        99.2907                 NaN  0.137410E-001  0.695531                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        2500.00        99.2881                 NaN  0.136701E-001  0.698268                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        2500.00        99.2811                 NaN  0.136869E-001  0.705191                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        2500.00        98.3261                 NaN  0.301442E-001   1.64378                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        2500.00        99.9975                 NaN  0.246117E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        2500.00        99.4436                 NaN  0.820856E-002  0.548180                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        2500.00        99.2605                 NaN  0.136737E-001  0.725869                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        2500.00        99.2562                 NaN  0.136457E-001  0.730184                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        2500.00        99.2475                 NaN  0.137233E-001  0.738728                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        2500.00        99.2297                 NaN  0.138937E-001  0.756361                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        2500.00        99.2561                 NaN  0.133559E-001  0.730543                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        2500.00        99.2363                 NaN  0.136145E-001  0.750105                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        2500.00        99.2299                 NaN  0.136531E-001  0.756402                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        2500.00        99.2249                 NaN  0.136362E-001  0.761448                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        2500.00        99.2225                 NaN  0.135825E-001  0.763952                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        2500.00        99.2136                 NaN  0.136720E-001  0.772678                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        2500.00        99.2145                 NaN  0.135570E-001  0.771897                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        2500.00        99.2080                 NaN  0.136097E-001  0.778411                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        2500.00        99.2054                 NaN  0.135766E-001  0.780996                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        2500.00        99.2073                 NaN  0.134645E-001  0.779191                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        2500.00        99.1886                 NaN  0.137140E-001  0.797695                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        2500.00        99.1908                 NaN  0.136113E-001  0.795577                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        2500.00        99.1905                 NaN  0.135594E-001  0.795906                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        2500.00        99.1862                 NaN  0.135799E-001  0.800201                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        2500.00        99.1839                 NaN  0.135581E-001  0.802573                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        2500.00        99.1810                 NaN  0.135258E-001  0.805429                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        2500.00        99.1790                 NaN  0.135327E-001  0.807500                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        2500.00        98.1356                 NaN  0.112957E-001  0.460897        1.39218                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        2500.00        97.6274                 NaN  0.962656E-002  0.268660        2.09436                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        2500.00        97.6669                 NaN  0.928086E-002  0.261282        2.06255                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        2500.00        97.7020                 NaN  0.889374E-002  0.254896        2.03417                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        2500.00        97.7418                 NaN  0.865161E-002  0.248519        2.00105                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        2500.00        97.8165                 NaN  0.808687E-002  0.236604        1.93885                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        2500.00        97.1970                 NaN  0.938957E-002  0.375630        2.41803                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        2500.00        98.4964                 NaN  0.682698E-002  0.802008E-001   1.41656                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        2500.00        97.9082                 NaN  0.709428E-002  0.218585        1.86615                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        2500.00        97.9401                 NaN  0.685857E-002  0.211874        1.84112                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        2500.00        97.9730                 NaN  0.650712E-002  0.205077        1.81538                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        2500.00        98.0058                 NaN  0.623947E-002  0.198948        1.78904                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        2500.00        98.0372                 NaN  0.588209E-002  0.192364        1.76456                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        2500.00        98.0672                 NaN  0.558721E-002  0.186170        1.74100                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        2500.00        98.0966                 NaN  0.527997E-002  0.179984        1.71812                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        2500.00        98.1261                 NaN  0.504167E-002  0.173853        1.69497                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        2500.00        98.1529                 NaN  0.471222E-002  0.168037        1.67436                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        2500.00        98.1801                 NaN  0.442268E-002  0.162203        1.65331                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        2500.00        98.2005                 NaN  0.416351E-002  0.156434        1.63886                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        2500.00        98.2352                 NaN  0.390063E-002  0.150773        1.61008                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        2500.00        98.2541                 NaN  0.361518E-002  0.145251        1.59705                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        2500.00        98.2759                 NaN  0.321390E-002  0.139778        1.58110                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        2500.00        98.2977                 NaN  0.320457E-002  0.134059        1.56505                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        2500.00        98.3276                 NaN  0.275727E-002  0.128958        1.54072                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        2500.00        98.3410                 NaN  0.265456E-002  0.123704        1.53267                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        2500.00        98.3667                 NaN  0.220911E-002  0.118544        1.51255                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        2500.00        98.3831                 NaN  0.196798E-002  0.113477        1.50142                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        2500.00        98.4040                 NaN  0.171307E-002  0.108533        1.48572                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        2500.00        98.1584                 NaN  0.159098E-002  0.119734        1.72031                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        2500.00        98.7040                 NaN  0.945540E-003  0.821068E-001   1.21290                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        2500.00        98.4548                 NaN  0.820375E-003  0.936067E-001   1.45079                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        2500.00        98.4737                 NaN  0.553285E-003  0.891189E-001   1.43658                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        2500.00        98.4880                 NaN  0.307022E-003  0.842806E-001   1.42745                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        2500.00        98.5024                 NaN  0.168297E-004  0.796222E-001   1.41798                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        2500.00        98.5159                 NaN            NaN  0.750258E-001   1.40906                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        2500.00        98.5312                 NaN  0.856633E-004  0.712366E-001   1.39752                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        2500.00        98.5438                 NaN            NaN  0.676369E-001   1.38857                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        2500.00        98.5594                 NaN  0.682737E-003  0.648583E-001   1.37502                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        2500.00        98.5682                 NaN            NaN  0.593517E-001   1.37249                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        2500.00        97.3352                 NaN  0.461779E-002  0.110921        2.54929                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        2500.00        99.8661                 NaN            NaN  0.501554E-002  0.128863                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        2500.00        98.6037                 NaN            NaN  0.477778E-001   1.34849                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        2500.00        98.4204                 NaN            NaN  0.192699E-001  0.447896        1.11241                 NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        2500.00        98.2318                 NaN  0.135787E-001            NaN            NaN   1.75462                 NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        2500.00        98.1825                 NaN  0.178382E-001            NaN            NaN   1.79968                 NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        2500.00        98.1245                 NaN  0.177200E-001            NaN            NaN   1.85774                 NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        2500.00        98.0508                 NaN  0.176101E-001            NaN            NaN   1.93155                 NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        2500.00        97.9171                 NaN  0.175513E-001            NaN            NaN   2.06536                 NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        2500.00        97.4598                 NaN  0.169648E-001            NaN            NaN   1.03946        1.48382                 NaN            NaN            NaN            NaN            NaN
  1543.86        2500.00        97.0452                 NaN  0.147690E-001  0.240314                 NaN   2.69967                 NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        2500.00        97.0758                 NaN  0.140621E-001  0.313979                 NaN   2.59617                 NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        2500.00        97.1476                 NaN  0.134126E-001  0.318920                 NaN   2.52008                 NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        2500.00        97.2121                 NaN  0.128174E-001  0.317323                 NaN   2.45778                 NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        2500.00        97.2832                 NaN  0.121635E-001  0.329715                 NaN   2.37497                 NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        2500.00        97.3417                 NaN  0.116135E-001  0.326413                 NaN   2.32030                 NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        2500.00        97.3925                 NaN  0.111648E-001  0.312162                 NaN   2.28420                 NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        2500.00        97.4561                 NaN  0.106154E-001  0.310275                 NaN   2.22301                 NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        2500.00        97.5074                 NaN  0.101008E-001  0.313474                 NaN   2.16903                 NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        2500.00        97.5496                 NaN  0.969735E-002  0.299761                 NaN   2.14096                 NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        2500.00        97.5639                 NaN  0.939829E-002  0.301434                 NaN   2.12529                 NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        2500.00        97.6842                 NaN  0.871623E-002  0.281833                 NaN   2.02521                 NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        2500.00        97.7035                 NaN  0.829379E-002  0.291826                 NaN   1.99642                 NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        2500.00        97.7318                 NaN  0.799557E-002  0.278137                 NaN   1.98204                 NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        2500.00        97.7872                 NaN  0.744461E-002  0.291031                 NaN   1.91434                 NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        2500.00        97.8181                 NaN  0.718832E-002  0.272774                 NaN   1.90195                 NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        2500.00        97.8602                 NaN  0.675884E-002  0.272135                 NaN   1.86090                 NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        2500.00        97.8856                 NaN  0.649092E-002  0.260688                 NaN   1.84718                 NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        2500.00        97.9404                 NaN  0.598980E-002  0.268369                 NaN   1.78523                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        2500.00        97.9686                 NaN  0.565354E-002  0.270626                 NaN   1.75511                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        2500.00        98.0030                 NaN  0.535380E-002  0.259353                 NaN   1.73226                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        2500.00        98.0312                 NaN  0.504649E-002  0.256946                 NaN   1.70685                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        2500.00        98.0640                 NaN  0.473631E-002  0.251419                 NaN   1.67980                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        2500.00        98.0913                 NaN  0.444643E-002  0.246809                 NaN   1.65743                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        2500.00        98.1179                 NaN  0.419706E-002  0.239861                 NaN   1.63805                 NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        2500.00        98.1488                 NaN  0.387319E-002  0.242470                 NaN   1.60485                 NaN            NaN            NaN            NaN            NaN            NaN
