|6.6.6
Archiving\03_Data\DeqfracLP/QFM_m3.25/K22/K22_3.tab                   
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1539.37        500.000        99.4037                 NaN  0.575542       0.207797E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1537.88        500.000        99.4059                 NaN  0.594139       0.131372E-005            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.39        500.000        99.4213                 NaN  0.578700                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1534.89        500.000        99.4226                 NaN  0.577352                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.40        500.000        99.4233                 NaN  0.576653                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.90        500.000        99.4294                 NaN  0.570629                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1530.41        500.000        99.4286                 NaN  0.571431                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.92        500.000        99.4435                 NaN  0.556513                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1527.42        500.000        99.9258                 NaN  0.741572E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1525.93        500.000        98.9644                 NaN   1.03564                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1524.43        500.000        99.3143                 NaN  0.685666                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1522.94        500.000        99.5906                 NaN  0.409379                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.44        500.000        99.4586                 NaN  0.541354                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1519.95        500.000        99.4615                 NaN  0.538459                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.46        500.000        99.4312                 NaN  0.568782                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.96        500.000        99.5906                 NaN  0.409378                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1515.47        500.000        99.3886                 NaN  0.611380                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.97        500.000        99.4754                 NaN  0.524646                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1512.48        500.000        99.4901                 NaN  0.509909                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1510.99        500.000        99.4870                 NaN  0.513015                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1509.49        500.000        99.4896                 NaN  0.510438                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.00        500.000        99.4925                 NaN  0.507525                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1506.50        500.000        99.4968                 NaN  0.503241                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1505.01        500.000        99.5405                 NaN  0.459544                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1503.52        500.000        99.4628                 NaN  0.537221                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1502.02        500.000        99.4873                 NaN  0.418593                 NaN  0.941114E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1500.53        500.000        99.3628                 NaN  0.624260E-002            NaN  0.630988                 NaN            NaN            NaN            NaN            NaN            NaN
  1499.03        500.000        99.4019                 NaN            NaN            NaN  0.598146                 NaN            NaN            NaN            NaN            NaN            NaN
  1497.54        500.000        99.3812                 NaN            NaN            NaN  0.618757                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.04        500.000        99.3826                 NaN            NaN            NaN  0.617357                 NaN            NaN            NaN            NaN            NaN            NaN
  1494.55        500.000        99.3061                 NaN            NaN            NaN  0.693903                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.06        500.000        99.6506                 NaN            NaN            NaN  0.349398                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.56        500.000        99.1922                 NaN            NaN            NaN  0.807769                 NaN            NaN            NaN            NaN            NaN            NaN
  1490.07        500.000        99.3856                 NaN            NaN            NaN  0.614447                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.57        500.000        99.3848                 NaN            NaN            NaN  0.615160                 NaN            NaN            NaN            NaN            NaN            NaN
  1487.08        500.000        99.3830                 NaN            NaN            NaN  0.617006                 NaN            NaN            NaN            NaN            NaN            NaN
  1485.59        500.000        99.3794                 NaN            NaN            NaN  0.620599                 NaN            NaN            NaN            NaN            NaN            NaN
  1484.09        500.000        99.3763                 NaN            NaN            NaN  0.623748                 NaN            NaN            NaN            NaN            NaN            NaN
  1482.60        500.000        99.3747                 NaN            NaN            NaN  0.625273                 NaN            NaN            NaN            NaN            NaN            NaN
  1481.10        500.000        99.0517                 NaN            NaN            NaN  0.480209       0.468092                 NaN            NaN            NaN            NaN            NaN
  1479.61        500.000        98.9740                 NaN            NaN            NaN  0.423205       0.602807                 NaN            NaN            NaN            NaN            NaN
  1478.12        500.000        98.9906                 NaN            NaN            NaN  0.594455       0.414960                 NaN            NaN            NaN            NaN            NaN
  1476.62        500.000        99.0013                 NaN            NaN            NaN  0.588410       0.410278                 NaN            NaN            NaN            NaN            NaN
  1475.13        500.000        99.0130                 NaN            NaN            NaN  0.404837       0.582137                 NaN            NaN            NaN            NaN            NaN
  1473.63        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1472.14        500.000        98.0653                 NaN            NaN            NaN   1.14349       0.791205                 NaN            NaN            NaN            NaN            NaN
  1470.64        500.000        99.0470                 NaN            NaN            NaN  0.564373       0.388585                 NaN            NaN            NaN            NaN            NaN
  1469.15        500.000        99.0586                 NaN            NaN            NaN  0.383542       0.557871                 NaN            NaN            NaN            NaN            NaN
  1467.66        500.000        99.0692                 NaN            NaN            NaN  0.378566       0.552242                 NaN            NaN            NaN            NaN            NaN
  1466.16        500.000        99.0792                 NaN            NaN            NaN  0.546719       0.374099                 NaN            NaN            NaN            NaN            NaN
  1464.67        500.000        99.0898                 NaN            NaN            NaN  0.540955       0.369218                 NaN            NaN            NaN            NaN            NaN
  1463.17        500.000        99.1011                 NaN            NaN            NaN  0.364044       0.534817                 NaN            NaN            NaN            NaN            NaN
  1461.68        500.000        99.1097                 NaN            NaN            NaN  0.530061       0.360204                 NaN            NaN            NaN            NaN            NaN
  1460.19        500.000        99.1210                 NaN            NaN            NaN  0.354960       0.524020                 NaN            NaN            NaN            NaN            NaN
  1458.69        500.000        99.1304                 NaN            NaN            NaN  0.350326       0.519250                 NaN            NaN            NaN            NaN            NaN
  1457.20        500.000        99.1400                 NaN            NaN            NaN  0.513698       0.346346                 NaN            NaN            NaN            NaN            NaN
  1455.70        500.000        99.1473                 NaN            NaN            NaN  0.510831       0.341895                 NaN            NaN            NaN            NaN            NaN
  1454.21        500.000        99.1600                 NaN            NaN            NaN  0.337334       0.502707                 NaN            NaN            NaN            NaN            NaN
  1452.72        500.000        99.1665                 NaN            NaN            NaN  0.499898       0.333637                 NaN            NaN            NaN            NaN            NaN
  1451.22        500.000        99.1762                 NaN            NaN            NaN  0.494347       0.329436                 NaN            NaN            NaN            NaN            NaN
  1449.73        500.000        99.1826                 NaN            NaN            NaN  0.491218       0.326159                 NaN            NaN            NaN            NaN            NaN
  1448.23        500.000        99.1912                 NaN            NaN            NaN  0.487113       0.321671                 NaN            NaN            NaN            NaN            NaN
  1446.74        500.000        99.2033                 NaN            NaN            NaN  0.317635       0.479083                 NaN            NaN            NaN            NaN            NaN
  1445.24        500.000        99.2104                 NaN            NaN            NaN  0.475863       0.313719                 NaN            NaN            NaN            NaN            NaN
  1443.75        500.000        99.2178                 NaN            NaN            NaN  0.472144       0.310015                 NaN            NaN            NaN            NaN            NaN
  1442.26        500.000        99.2136                 NaN            NaN            NaN  0.311127       0.469830                 NaN  0.544049E-002            NaN            NaN            NaN
  1440.76        500.000        97.4781                 NaN            NaN            NaN  0.710710        1.01249                 NaN  0.798713                 NaN            NaN            NaN
  1439.27        500.000        97.4540                 NaN            NaN            NaN   1.02129       0.704836                 NaN  0.819860                 NaN            NaN            NaN
  1437.77        500.000        97.5232                 NaN            NaN            NaN  0.685720       0.992640                 NaN  0.798413                 NaN            NaN            NaN
  1436.28        500.000        97.5873                 NaN            NaN            NaN  0.965857       0.668204                 NaN  0.778617                 NaN            NaN            NaN
  1434.79        500.000        97.6511                 NaN            NaN            NaN  0.939829       0.650576                 NaN  0.758460                 NaN            NaN            NaN
  1433.29        500.000        97.7106                 NaN            NaN            NaN  0.915235       0.634280                 NaN  0.739904                 NaN            NaN            NaN
  1431.80        500.000        97.7661                 NaN            NaN            NaN  0.619100       0.892308                 NaN  0.722528                 NaN            NaN            NaN
  1430.30        500.000        97.8212                 NaN            NaN            NaN  0.603748       0.869551                 NaN  0.705456                 NaN            NaN            NaN
  1428.81        500.000        97.8745                 NaN            NaN            NaN  0.848258       0.588399                 NaN  0.688869                 NaN            NaN            NaN
  1427.32        500.000        97.9252                 NaN            NaN            NaN  0.574922       0.827010                 NaN  0.672819                 NaN            NaN            NaN
  1425.82        500.000        97.9741                 NaN            NaN            NaN  0.560696       0.807711                 NaN  0.657482                 NaN            NaN            NaN
  1424.33        500.000        98.0183                 NaN            NaN            NaN  0.789012       0.549008                 NaN  0.643654                 NaN            NaN            NaN
  1422.83        500.000        98.0664                 NaN            NaN            NaN  0.535491       0.769698                 NaN  0.628433                 NaN            NaN            NaN
  1421.34        500.000        98.1088                 NaN            NaN            NaN  0.752452       0.523622                 NaN  0.615141                 NaN            NaN            NaN
  1419.84        500.000        98.1500                 NaN            NaN            NaN  0.512104       0.735853                 NaN  0.601993                 NaN            NaN            NaN
  1418.35        500.000        98.1903                 NaN            NaN            NaN  0.500768       0.719615                 NaN  0.589338                 NaN            NaN            NaN
  1416.86        500.000        98.2293                 NaN            NaN            NaN  0.489748       0.703903                 NaN  0.577029                 NaN            NaN            NaN
  1415.36        500.000        98.2653                 NaN            NaN            NaN  0.689128       0.480167                 NaN  0.565443                 NaN            NaN            NaN
  1413.87        500.000        98.3047                 NaN            NaN            NaN  0.468655       0.673796                 NaN  0.552848                 NaN            NaN            NaN
  1412.37        500.000        98.3383                 NaN            NaN            NaN  0.660211       0.459208                 NaN  0.542306                 NaN            NaN            NaN
  1410.88        500.000        98.3711                 NaN            NaN            NaN  0.449788       0.647302                 NaN  0.531809                 NaN            NaN            NaN
  1409.39        500.000        98.4040                 NaN            NaN            NaN  0.633954       0.440655                 NaN  0.521399                 NaN            NaN            NaN
  1407.89        500.000        98.4349                 NaN            NaN            NaN  0.621791       0.431790                 NaN  0.511494                 NaN            NaN            NaN
  1406.40        500.000        98.4670                 NaN            NaN            NaN  0.609064       0.422646                 NaN  0.501297                 NaN            NaN            NaN
  1404.90        500.000        98.4965                 NaN            NaN            NaN  0.414330       0.597502                 NaN  0.491659                 NaN            NaN            NaN
  1403.41        500.000        98.5240                 NaN            NaN            NaN  0.586795       0.406274                 NaN  0.482901                 NaN            NaN            NaN
  1401.92        500.000        98.5531                 NaN            NaN            NaN  0.398074       0.575257                 NaN  0.473610                 NaN            NaN            NaN
  1400.42        500.000        98.5797                 NaN            NaN            NaN  0.564769       0.390464                 NaN  0.465034                 NaN            NaN            NaN
  1398.93        500.000        98.6052                 NaN            NaN            NaN  0.554655       0.383370                 NaN  0.456745                 NaN            NaN            NaN
  1397.43        500.000        98.6315                 NaN            NaN            NaN  0.544478       0.375826                 NaN  0.448187                 NaN            NaN            NaN
  1395.94        500.000        98.6566                 NaN            NaN            NaN  0.534747       0.368407                 NaN  0.440244                 NaN            NaN            NaN
  1394.45        500.000        98.6798                 NaN            NaN            NaN  0.525863       0.361652                 NaN  0.432727                 NaN            NaN            NaN
  1392.95        500.000        98.7033                 NaN            NaN            NaN  0.516711       0.354860                 NaN  0.425138                 NaN            NaN            NaN
  1391.46        500.000        98.7258                 NaN            NaN            NaN  0.507959       0.348335                 NaN  0.417895                 NaN            NaN            NaN
  1389.96        500.000        98.7488                 NaN            NaN            NaN  0.499042       0.341787                 NaN  0.410397                 NaN            NaN            NaN
  1388.47        500.000        98.7689                 NaN            NaN            NaN  0.491391       0.335781                 NaN  0.403934                 NaN            NaN            NaN
  1386.97        500.000        98.7911                 NaN            NaN            NaN  0.329413       0.482867                 NaN  0.396667                 NaN            NaN            NaN
  1385.48        500.000        98.8107                 NaN            NaN            NaN  0.475398       0.323752                 NaN  0.390146                 NaN            NaN            NaN
  1383.99        500.000        98.8302                 NaN            NaN            NaN  0.318109       0.467809                 NaN  0.383871                 NaN            NaN            NaN
  1382.49        500.000        98.8490                 NaN            NaN            NaN  0.311953       0.461326                 NaN  0.377747                 NaN            NaN            NaN
  1381.00        500.000        98.8685                 NaN            NaN            NaN  0.306931       0.453248                 NaN  0.371343                 NaN            NaN            NaN
  1379.50        500.000        98.8615                 NaN            NaN            NaN  0.304764       0.458700                 NaN  0.375003                 NaN            NaN            NaN
  1378.01        500.000        98.9294                 NaN            NaN            NaN  0.428654       0.291885                 NaN  0.350110                 NaN            NaN            NaN
  1376.52        500.000        98.9221                 NaN            NaN            NaN  0.432614       0.291502                 NaN  0.353816                 NaN            NaN            NaN
  1375.02        500.000        98.9395                 NaN            NaN            NaN  0.426515       0.285824                 NaN  0.348115                 NaN            NaN            NaN
  1373.53        500.000        98.9549                 NaN            NaN            NaN  0.420944       0.280988                 NaN  0.343162                 NaN            NaN            NaN
  1372.03        500.000        98.9730                 NaN            NaN            NaN  0.413993       0.275992                 NaN  0.336996                 NaN            NaN            NaN
  1370.54        500.000        98.9874                 NaN            NaN            NaN  0.408402       0.271865                 NaN  0.332332                 NaN            NaN            NaN
  1369.05        500.000        99.0023                 NaN            NaN            NaN  0.267207       0.403055                 NaN  0.327400                 NaN            NaN            NaN
  1367.55        500.000        99.0170                 NaN            NaN            NaN  0.262837       0.397651                 NaN  0.322518                 NaN            NaN            NaN
  1366.06        500.000        99.0309                 NaN            NaN            NaN  0.392056       0.259142                 NaN  0.317863                 NaN            NaN            NaN
  1364.56        500.000        99.0462                 NaN            NaN            NaN  0.386865       0.254042                 NaN  0.312900                 NaN            NaN            NaN
  1363.07        500.000        99.0605                 NaN            NaN            NaN  0.250032       0.381328                 NaN  0.308133                 NaN            NaN            NaN
  1361.57        500.000        99.0736                 NaN            NaN            NaN  0.376814       0.245735                 NaN  0.303807                 NaN            NaN            NaN
  1360.08        500.000        99.0871                 NaN            NaN            NaN  0.241874       0.371698                 NaN  0.299328                 NaN            NaN            NaN
  1358.59        500.000        99.1001                 NaN            NaN            NaN  0.366954       0.237890                 NaN  0.295067                 NaN            NaN            NaN
  1357.09        500.000        99.1130                 NaN            NaN            NaN  0.233948       0.362359                 NaN  0.290665                 NaN            NaN            NaN
  1355.60        500.000        99.1241                 NaN            NaN            NaN  0.358143       0.230777                 NaN  0.286956                 NaN            NaN            NaN
  1354.10        500.000        99.1373                 NaN            NaN            NaN  0.353480       0.226686                 NaN  0.282534                 NaN            NaN            NaN
  1352.61        500.000        99.1498                 NaN            NaN            NaN  0.222782       0.348933                 NaN  0.278479                 NaN            NaN            NaN
  1351.12        500.000        99.1608                 NaN            NaN            NaN  0.219482       0.344932                 NaN  0.274819                 NaN            NaN            NaN
  1349.62        500.000        99.1729                 NaN            NaN            NaN  0.215842       0.340473                 NaN  0.270803                 NaN            NaN            NaN
  1348.13        500.000        99.1836                 NaN            NaN            NaN  0.212466       0.336738                 NaN  0.267235                 NaN            NaN            NaN
  1346.63        500.000        99.1945                 NaN            NaN            NaN  0.209059       0.332892                 NaN  0.263576                 NaN            NaN            NaN
  1345.14        500.000        99.2045                 NaN            NaN            NaN  0.205730       0.329551                 NaN  0.260213                 NaN            NaN            NaN
  1343.65        500.000        99.2164                 NaN            NaN            NaN  0.325105       0.202263                 NaN  0.256218                 NaN            NaN            NaN
  1342.15        500.000        99.2259                 NaN            NaN            NaN  0.199207       0.321883                 NaN  0.253017                 NaN            NaN            NaN
  1340.66        500.000        99.2353                 NaN            NaN            NaN  0.318046       0.196745                 NaN  0.249878                 NaN            NaN            NaN
  1339.16        500.000        99.2465                 NaN            NaN            NaN  0.193030       0.314387                 NaN  0.246123                 NaN            NaN            NaN
  1337.67        500.000        99.2557                 NaN            NaN            NaN  0.189946       0.311276                 NaN  0.243064                 NaN            NaN            NaN
  1336.17        500.000        99.2655                 NaN            NaN            NaN  0.307637       0.187147                 NaN  0.239730                 NaN            NaN            NaN
  1334.68        500.000        99.2743                 NaN            NaN            NaN  0.304632       0.184281                 NaN  0.236754                 NaN            NaN            NaN
  1333.19        500.000        99.2834                 NaN            NaN            NaN  0.301534       0.181260                 NaN  0.233776                 NaN            NaN            NaN
  1331.69        500.000        99.2923                 NaN            NaN            NaN  0.298351       0.178593                 NaN  0.230711                 NaN            NaN            NaN
  1330.20        500.000        99.3013                 NaN            NaN            NaN  0.295245       0.175765                 NaN  0.227737                 NaN            NaN            NaN
  1328.70        500.000        99.3099                 NaN            NaN            NaN  0.292200       0.173070                 NaN  0.224836                 NaN            NaN            NaN
  1327.21        500.000        99.3180                 NaN            NaN            NaN  0.289363       0.170541                 NaN  0.222062                 NaN            NaN            NaN
  1325.72        500.000        99.3250                 NaN            NaN            NaN  0.286686       0.168483                 NaN  0.219871                 NaN            NaN            NaN
  1324.22        500.000        99.3358                 NaN            NaN            NaN  0.283088       0.165178                 NaN  0.215891                 NaN            NaN            NaN
  1322.73        500.000        99.3426                 NaN            NaN            NaN  0.281069       0.162487                 NaN  0.213819                 NaN            NaN            NaN
  1321.23        500.000        99.3505                 NaN            NaN            NaN  0.278444       0.159865                 NaN  0.211214                 NaN            NaN            NaN
  1319.74        500.000        99.3581                 NaN            NaN            NaN  0.157794       0.275550                 NaN  0.208563                 NaN            NaN            NaN
  1318.25        500.000        99.3656                 NaN            NaN            NaN  0.273043       0.155288                 NaN  0.206041                 NaN            NaN            NaN
  1316.75        500.000        99.3726                 NaN            NaN            NaN  0.152816       0.270886                 NaN  0.203705                 NaN            NaN            NaN
  1315.26        500.000        99.3799                 NaN            NaN            NaN  0.268138       0.150694                 NaN  0.201219                 NaN            NaN            NaN
  1313.76        500.000        99.3865                 NaN            NaN            NaN  0.266269       0.148180                 NaN  0.199092                 NaN            NaN            NaN
  1312.27        500.000        99.3947                 NaN            NaN            NaN  0.145887       0.263274                 NaN  0.196140                 NaN            NaN            NaN
  1310.77        500.000        99.4011                 NaN            NaN            NaN  0.143685       0.261132                 NaN  0.194067                 NaN            NaN            NaN
  1309.28        500.000        99.4075                 NaN            NaN            NaN  0.258878       0.141659                 NaN  0.191918                 NaN            NaN            NaN
  1307.79        500.000        99.4146                 NaN            NaN            NaN  0.139127       0.256753                 NaN  0.189480                 NaN            NaN            NaN
  1306.29        500.000        99.4213                 NaN            NaN            NaN  0.137102       0.254276                 NaN  0.187290                 NaN            NaN            NaN
  1304.80        500.000        99.4279                 NaN            NaN            NaN  0.134785       0.252264                 NaN  0.185082                 NaN            NaN            NaN
  1303.30        500.000        99.4337                 NaN            NaN            NaN  0.132863       0.250355                 NaN  0.183079                 NaN            NaN            NaN
  1301.81        500.000        99.4402                 NaN            NaN            NaN  0.130778       0.248070                 NaN  0.180904                 NaN            NaN            NaN
  1300.32        500.000        99.4462                 NaN            NaN            NaN  0.246168       0.128707                 NaN  0.178892                 NaN            NaN            NaN
  1298.82        500.000        99.4522                 NaN            NaN            NaN  0.126495       0.244420                 NaN  0.176857                 NaN            NaN            NaN
  1297.33        500.000        99.4572                 NaN            NaN            NaN  0.124956       0.242697                 NaN  0.175123                 NaN            NaN            NaN
  1295.83        500.000        99.4645                 NaN            NaN            NaN  0.122385       0.240327                 NaN  0.172744                 NaN            NaN            NaN
  1294.34        500.000        99.4695                 NaN            NaN            NaN  0.120787       0.238582                 NaN  0.171091                 NaN            NaN            NaN
  1292.85        500.000        99.4754                 NaN            NaN            NaN  0.237084       0.118460                 NaN  0.169008                 NaN            NaN            NaN
  1291.35        500.000        99.4806                 NaN            NaN            NaN  0.235132       0.116984                 NaN  0.167299                 NaN            NaN            NaN
  1289.86        500.000        99.4773                 NaN            NaN            NaN  0.235218       0.120205                 NaN  0.167276                 NaN            NaN            NaN
  1288.36        500.000        99.4712                 NaN            NaN            NaN  0.235050       0.126076                 NaN  0.167692                 NaN            NaN            NaN
  1286.87        500.000        99.4856                 NaN            NaN            NaN  0.231634       0.119054                 NaN  0.163741                 NaN            NaN            NaN
  1285.38        500.000        99.4989                 NaN            NaN            NaN  0.113413       0.227631                 NaN  0.160086                 NaN            NaN            NaN
  1283.88        500.000        99.5090                 NaN            NaN  0.919497E-004  0.108733       0.224795                 NaN  0.157377                 NaN            NaN            NaN
  1282.39        500.000        99.5183                 NaN            NaN            NaN  0.103668       0.223087                 NaN  0.154966                 NaN            NaN            NaN
  1280.89        500.000        99.5265                 NaN            NaN            NaN  0.993569E-001  0.221251                 NaN  0.152894                 NaN            NaN            NaN
  1279.40        500.000        99.5337                 NaN            NaN            NaN  0.949872E-001  0.220189                 NaN  0.151150                 NaN            NaN            NaN
  1277.90        500.000        99.6398                 NaN            NaN            NaN  0.249163                 NaN            NaN  0.111056                 NaN            NaN            NaN
  1276.41        500.000        99.4356                 NaN            NaN            NaN  0.380092                 NaN            NaN  0.184317                 NaN            NaN            NaN
  1274.92        500.000        99.5435                 NaN            NaN            NaN  0.463749E-001  0.257948                 NaN  0.152201                 NaN            NaN            NaN
  1273.42        500.000        99.5420                 NaN            NaN            NaN  0.951746E-001  0.216004                 NaN  0.146785                 NaN            NaN            NaN
  1271.93        500.000        75.3442                 NaN            NaN   1.53826        3.83500                 NaN            NaN   2.58508        16.6975                 NaN            NaN
  1270.43        500.000        79.8658                 NaN            NaN   1.31093        2.95481                 NaN            NaN   2.06087        13.8076                 NaN            NaN
  1268.94        500.000        95.1930                 NaN            NaN  0.304219       0.702516                 NaN            NaN  0.490732        3.30952                 NaN            NaN
  1267.45        500.000        97.8842                 NaN            NaN  0.130066       0.309589                 NaN            NaN  0.216897        1.45924                 NaN            NaN
  1265.95        500.000        97.6613                 NaN            NaN  0.244807       0.771064E-001            NaN            NaN  0.269188        1.74758                 NaN            NaN
  1264.46        500.000        99.4137                 NaN            NaN            NaN  0.302489                 NaN            NaN  0.557194E-001  0.228126                 NaN            NaN
  1262.96        500.000        99.5409                 NaN            NaN            NaN  0.530203E-001            NaN            NaN  0.306182E-001  0.375442                 NaN            NaN
  1261.47        500.000        99.9370                 NaN            NaN  0.283724E-002  0.441288E-001            NaN            NaN  0.160344E-001            NaN            NaN            NaN
  1259.98        500.000        99.7830                 NaN            NaN  0.429544E-002  0.350818E-001            NaN            NaN  0.183846E-001  0.159202                 NaN            NaN
