|6.6.6
Archiving\03_Data\DeqfracLP/QFM_m3.25/K22/K22_1.tab                   
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1497.54        500.000        99.2834                 NaN            NaN            NaN  0.716628                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.04        500.000        99.2848                 NaN            NaN            NaN  0.715202                 NaN            NaN            NaN            NaN            NaN            NaN
  1494.55        500.000        99.1958                 NaN            NaN            NaN  0.804223                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.06        500.000        99.5947                 NaN            NaN            NaN  0.405318                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.56        500.000        99.0637                 NaN            NaN            NaN  0.936333                 NaN            NaN            NaN            NaN            NaN            NaN
  1490.07        500.000        99.2866                 NaN            NaN            NaN  0.713357                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.57        500.000        99.2857                 NaN            NaN            NaN  0.714288                 NaN            NaN            NaN            NaN            NaN            NaN
  1487.08        500.000        99.2832                 NaN            NaN            NaN  0.716819                 NaN            NaN            NaN            NaN            NaN            NaN
  1485.59        500.000        99.2788                 NaN            NaN            NaN  0.721234                 NaN            NaN            NaN            NaN            NaN            NaN
  1484.09        500.000        99.2747                 NaN            NaN            NaN  0.725307                 NaN            NaN            NaN            NaN            NaN            NaN
  1482.60        500.000        99.2726                 NaN            NaN            NaN  0.727385                 NaN            NaN            NaN            NaN            NaN            NaN
  1481.10        500.000        98.8994                 NaN            NaN            NaN  0.556032       0.544563                 NaN            NaN            NaN            NaN            NaN
  1479.61        500.000        98.8090                 NaN            NaN            NaN  0.492629       0.698398                 NaN            NaN            NaN            NaN            NaN
  1478.12        500.000        98.8277                 NaN            NaN            NaN  0.688944       0.483365                 NaN            NaN            NaN            NaN            NaN
  1476.62        500.000        98.8395                 NaN            NaN            NaN  0.682292       0.478160                 NaN            NaN            NaN            NaN            NaN
  1475.13        500.000        98.8525                 NaN            NaN            NaN  0.472151       0.675379                 NaN            NaN            NaN            NaN            NaN
  1473.63        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1472.14        500.000        97.7516                 NaN            NaN            NaN   1.32591       0.922456                 NaN            NaN            NaN            NaN            NaN
  1470.64        500.000        98.8901                 NaN            NaN            NaN  0.655844       0.454072                 NaN            NaN            NaN            NaN            NaN
  1469.15        500.000        98.9029                 NaN            NaN            NaN  0.448457       0.648616                 NaN            NaN            NaN            NaN            NaN
  1467.66        500.000        98.9145                 NaN            NaN            NaN  0.443015       0.642463                 NaN            NaN            NaN            NaN            NaN
  1466.16        500.000        98.9257                 NaN            NaN            NaN  0.636312       0.438014                 NaN            NaN            NaN            NaN            NaN
  1464.67        500.000        98.9374                 NaN            NaN            NaN  0.629955       0.432649                 NaN            NaN            NaN            NaN            NaN
  1463.17        500.000        98.9500                 NaN            NaN            NaN  0.426873       0.623172                 NaN            NaN            NaN            NaN            NaN
  1461.68        500.000        98.9593                 NaN            NaN            NaN  0.617972       0.422693                 NaN            NaN            NaN            NaN            NaN
  1460.19        500.000        98.9720                 NaN            NaN            NaN  0.416743       0.611250                 NaN            NaN            NaN            NaN            NaN
  1458.69        500.000        98.9823                 NaN            NaN            NaN  0.411608       0.606066                 NaN            NaN            NaN            NaN            NaN
  1457.20        500.000        98.9930                 NaN            NaN            NaN  0.599864       0.407167                 NaN            NaN            NaN            NaN            NaN
  1455.70        500.000        99.0009                 NaN            NaN            NaN  0.596884       0.402264                 NaN            NaN            NaN            NaN            NaN
  1454.21        500.000        99.0152                 NaN            NaN            NaN  0.397135       0.587693                 NaN            NaN            NaN            NaN            NaN
  1452.72        500.000        99.0221                 NaN            NaN            NaN  0.584788       0.393120                 NaN            NaN            NaN            NaN            NaN
  1451.22        500.000        99.0331                 NaN            NaN            NaN  0.578511       0.388373                 NaN            NaN            NaN            NaN            NaN
  1449.73        500.000        99.0400                 NaN            NaN            NaN  0.575218       0.384784                 NaN            NaN            NaN            NaN            NaN
  1448.23        500.000        99.0493                 NaN            NaN            NaN  0.570831       0.379832                 NaN            NaN            NaN            NaN            NaN
  1446.74        500.000        99.0631                 NaN            NaN            NaN  0.375254       0.561693                 NaN            NaN            NaN            NaN            NaN
  1445.24        500.000        99.0709                 NaN            NaN            NaN  0.558224       0.370916                 NaN            NaN            NaN            NaN            NaN
  1443.75        500.000        99.0790                 NaN            NaN            NaN  0.554191       0.366818                 NaN            NaN            NaN            NaN            NaN
  1442.26        500.000        99.0745                 NaN            NaN            NaN  0.368382       0.551773                 NaN  0.534491E-002            NaN            NaN            NaN
  1440.76        500.000        97.1836                 NaN            NaN            NaN  0.834158        1.19835                 NaN  0.783876                 NaN            NaN            NaN
  1439.27        500.000        97.1566                 NaN            NaN            NaN   1.21024       0.828065                 NaN  0.805103                 NaN            NaN            NaN
  1437.77        500.000        97.2310                 NaN            NaN            NaN  0.806495        1.17792                 NaN  0.784579                 NaN            NaN            NaN
  1436.28        500.000        97.2999                 NaN            NaN            NaN   1.14767       0.786785                 NaN  0.765653                 NaN            NaN            NaN
  1434.79        500.000        97.3686                 NaN            NaN            NaN   1.11823       0.766861                 NaN  0.746352                 NaN            NaN            NaN
  1433.29        500.000        97.4325                 NaN            NaN            NaN   1.09043       0.748479                 NaN  0.728603                 NaN            NaN            NaN
  1431.80        500.000        97.4920                 NaN            NaN            NaN  0.731424        1.06463                 NaN  0.711993                 NaN            NaN            NaN
  1430.30        500.000        97.5514                 NaN            NaN            NaN  0.714066        1.03887                 NaN  0.695668                 NaN            NaN            NaN
  1428.81        500.000        97.6088                 NaN            NaN            NaN   1.01473       0.696673                 NaN  0.679800                 NaN            NaN            NaN
  1427.32        500.000        97.6634                 NaN            NaN            NaN  0.681487       0.990676                 NaN  0.664441                 NaN            NaN            NaN
  1425.82        500.000        97.7161                 NaN            NaN            NaN  0.665331       0.968835                 NaN  0.649768                 NaN            NaN            NaN
  1424.33        500.000        97.7635                 NaN            NaN            NaN  0.947701       0.652225                 NaN  0.636567                 NaN            NaN            NaN
  1422.83        500.000        97.8153                 NaN            NaN            NaN  0.636933       0.925809                 NaN  0.621974                 NaN            NaN            NaN
  1421.34        500.000        97.8610                 NaN            NaN            NaN  0.906235       0.623489                 NaN  0.609270                 NaN            NaN            NaN
  1419.84        500.000        97.9054                 NaN            NaN            NaN  0.610490       0.887465                 NaN  0.596692                 NaN            NaN            NaN
  1418.35        500.000        97.9487                 NaN            NaN            NaN  0.597645       0.869043                 NaN  0.584586                 NaN            NaN            NaN
  1416.86        500.000        97.9908                 NaN            NaN            NaN  0.585168       0.851216                 NaN  0.572808                 NaN            NaN            NaN
  1415.36        500.000        98.0294                 NaN            NaN            NaN  0.834462       0.574391                 NaN  0.561731                 NaN            NaN            NaN
  1413.87        500.000        98.0721                 NaN            NaN            NaN  0.561233       0.816982                 NaN  0.549639                 NaN            NaN            NaN
  1412.37        500.000        98.1083                 NaN            NaN            NaN  0.801593       0.550569                 NaN  0.539569                 NaN            NaN            NaN
  1410.88        500.000        98.1435                 NaN            NaN            NaN  0.539919       0.787037                 NaN  0.529530                 NaN            NaN            NaN
  1409.39        500.000        98.1791                 NaN            NaN            NaN  0.771820       0.529553                 NaN  0.519565                 NaN            NaN            NaN
  1407.89        500.000        98.2124                 NaN            NaN            NaN  0.758041       0.519502                 NaN  0.510088                 NaN            NaN            NaN
  1406.40        500.000        98.2472                 NaN            NaN            NaN  0.743468       0.509057                 NaN  0.500309                 NaN            NaN            NaN
  1404.90        500.000        98.2789                 NaN            NaN            NaN  0.499638       0.730377                 NaN  0.491071                 NaN            NaN            NaN
  1403.41        500.000        98.3085                 NaN            NaN            NaN  0.718271       0.490500                 NaN  0.482700                 NaN            NaN            NaN
  1401.92        500.000        98.3400                 NaN            NaN            NaN  0.481143       0.705045                 NaN  0.473785                 NaN            NaN            NaN
  1400.42        500.000        98.3688                 NaN            NaN            NaN  0.693141       0.472494                 NaN  0.465570                 NaN            NaN            NaN
  1398.93        500.000        98.3963                 NaN            NaN            NaN  0.681628       0.464427                 NaN  0.457632                 NaN            NaN            NaN
  1397.43        500.000        98.4247                 NaN            NaN            NaN  0.670038       0.455843                 NaN  0.449412                 NaN            NaN            NaN
  1395.94        500.000        98.4519                 NaN            NaN            NaN  0.658916       0.447354                 NaN  0.441796                 NaN            NaN            NaN
  1394.45        500.000        98.4769                 NaN            NaN            NaN  0.648850       0.439679                 NaN  0.434597                 NaN            NaN            NaN
  1392.95        500.000        98.5024                 NaN            NaN            NaN  0.638406       0.431902                 NaN  0.427315                 NaN            NaN            NaN
  1391.46        500.000        98.5268                 NaN            NaN            NaN  0.628394       0.424450                 NaN  0.420369                 NaN            NaN            NaN
  1389.96        500.000        98.5517                 NaN            NaN            NaN  0.618158       0.416944                 NaN  0.413156                 NaN            NaN            NaN
  1388.47        500.000        98.5734                 NaN            NaN            NaN  0.609524       0.410134                 NaN  0.406973                 NaN            NaN            NaN
  1386.97        500.000        98.5975                 NaN            NaN            NaN  0.402796       0.599746                 NaN  0.399972                 NaN            NaN            NaN
  1385.48        500.000        98.6187                 NaN            NaN            NaN  0.591254       0.396350                 NaN  0.393712                 NaN            NaN            NaN
  1383.99        500.000        98.6399                 NaN            NaN            NaN  0.389880       0.582562                 NaN  0.387690                 NaN            NaN            NaN
  1382.49        500.000        98.6602                 NaN            NaN            NaN  0.382774       0.575248                 NaN  0.381811                 NaN            NaN            NaN
  1381.00        500.000        98.6814                 NaN            NaN            NaN  0.377073       0.565932                 NaN  0.375640                 NaN            NaN            NaN
  1379.50        500.000        98.6721                 NaN            NaN            NaN  0.374902       0.573381                 NaN  0.379640                 NaN            NaN            NaN
  1378.01        500.000        98.7492                 NaN            NaN            NaN  0.536600       0.359413                 NaN  0.354746                 NaN            NaN            NaN
  1376.52        500.000        98.7397                 NaN            NaN            NaN  0.542174       0.359366                 NaN  0.358776                 NaN            NaN            NaN
  1375.02        500.000        98.7586                 NaN            NaN            NaN  0.535289       0.352791                 NaN  0.353279                 NaN            NaN            NaN
  1373.53        500.000        98.7754                 NaN            NaN            NaN  0.528930       0.347163                 NaN  0.348533                 NaN            NaN            NaN
  1372.03        500.000        98.7951                 NaN            NaN            NaN  0.520921       0.341412                 NaN  0.342547                 NaN            NaN            NaN
  1370.54        500.000        98.8107                 NaN            NaN            NaN  0.514511       0.336696                 NaN  0.338078                 NaN            NaN            NaN
  1369.05        500.000        98.8269                 NaN            NaN            NaN  0.331324       0.508485                 NaN  0.333329                 NaN            NaN            NaN
  1367.55        500.000        98.8427                 NaN            NaN            NaN  0.326297       0.502335                 NaN  0.328623                 NaN            NaN            NaN
  1366.06        500.000        98.8579                 NaN            NaN            NaN  0.495900       0.322103                 NaN  0.324142                 NaN            NaN            NaN
  1364.56        500.000        98.8746                 NaN            NaN            NaN  0.489939       0.316096                 NaN  0.319339                 NaN            NaN            NaN
  1363.07        500.000        98.8903                 NaN            NaN            NaN  0.311479       0.483510                 NaN  0.314728                 NaN            NaN            NaN
  1361.57        500.000        98.9045                 NaN            NaN            NaN  0.478459       0.306469                 NaN  0.310560                 NaN            NaN            NaN
  1360.08        500.000        98.9192                 NaN            NaN            NaN  0.302002       0.472525                 NaN  0.306229                 NaN            NaN            NaN
  1358.59        500.000        98.9335                 NaN            NaN            NaN  0.467063       0.297361                 NaN  0.302113                 NaN            NaN            NaN
  1357.09        500.000        98.9475                 NaN            NaN            NaN  0.292767       0.461840                 NaN  0.297846                 NaN            NaN            NaN
  1355.60        500.000        98.9595                 NaN            NaN            NaN  0.457065       0.289179                 NaN  0.294282                 NaN            NaN            NaN
  1354.10        500.000        98.9740                 NaN            NaN            NaN  0.451627       0.284345                 NaN  0.289982                 NaN            NaN            NaN
  1352.61        500.000        98.9878                 NaN            NaN            NaN  0.279781       0.446387                 NaN  0.286050                 NaN            NaN            NaN
  1351.12        500.000        98.9997                 NaN            NaN            NaN  0.275957       0.441799                 NaN  0.282517                 NaN            NaN            NaN
  1349.62        500.000        99.0131                 NaN            NaN            NaN  0.271676       0.436603                 NaN  0.278614                 NaN            NaN            NaN
  1348.13        500.000        99.0247                 NaN            NaN            NaN  0.267740       0.432378                 NaN  0.275163                 NaN            NaN            NaN
  1346.63        500.000        99.0367                 NaN            NaN            NaN  0.263753       0.427976                 NaN  0.271614                 NaN            NaN            NaN
  1345.14        500.000        99.0476                 NaN            NaN            NaN  0.259861       0.424226                 NaN  0.268363                 NaN            NaN            NaN
  1343.65        500.000        99.0608                 NaN            NaN            NaN  0.418969       0.255754                 NaN  0.264455                 NaN            NaN            NaN
  1342.15        500.000        99.0711                 NaN            NaN            NaN  0.252173       0.415345                 NaN  0.261361                 NaN            NaN            NaN
  1340.66        500.000        99.0814                 NaN            NaN            NaN  0.410867       0.249364                 NaN  0.258325                 NaN            NaN            NaN
  1339.16        500.000        99.0938                 NaN            NaN            NaN  0.244924       0.406648                 NaN  0.254646                 NaN            NaN            NaN
  1337.67        500.000        99.1040                 NaN            NaN            NaN  0.241277       0.403089                 NaN  0.251682                 NaN            NaN            NaN
  1336.17        500.000        99.1147                 NaN            NaN            NaN  0.398841       0.237983                 NaN  0.248427                 NaN            NaN            NaN
  1334.68        500.000        99.1244                 NaN            NaN            NaN  0.395447       0.234621                 NaN  0.245539                 NaN            NaN            NaN
  1333.19        500.000        99.1344                 NaN            NaN            NaN  0.391878       0.231030                 NaN  0.242643                 NaN            NaN            NaN
  1331.69        500.000        99.1442                 NaN            NaN            NaN  0.388241       0.227908                 NaN  0.239652                 NaN            NaN            NaN
  1330.20        500.000        99.1541                 NaN            NaN            NaN  0.384634       0.224543                 NaN  0.236750                 NaN            NaN            NaN
  1328.70        500.000        99.1636                 NaN            NaN            NaN  0.381097       0.221341                 NaN  0.233920                 NaN            NaN            NaN
  1327.21        500.000        99.1726                 NaN            NaN            NaN  0.377865       0.218358                 NaN  0.231216                 NaN            NaN            NaN
  1325.72        500.000        99.1802                 NaN            NaN            NaN  0.374737       0.215942                 NaN  0.229116                 NaN            NaN            NaN
  1324.22        500.000        99.1923                 NaN            NaN            NaN  0.370536       0.211970                 NaN  0.225147                 NaN            NaN            NaN
  1322.73        500.000        99.1998                 NaN            NaN            NaN  0.368297       0.208748                 NaN  0.223161                 NaN            NaN            NaN
  1321.23        500.000        99.2085                 NaN            NaN            NaN  0.365287       0.205614                 NaN  0.220616                 NaN            NaN            NaN
  1319.74        500.000        99.2169                 NaN            NaN            NaN  0.203165       0.361873                 NaN  0.218017                 NaN            NaN            NaN
  1318.25        500.000        99.2253                 NaN            NaN            NaN  0.359013       0.200177                 NaN  0.215550                 NaN            NaN            NaN
  1316.75        500.000        99.2329                 NaN            NaN            NaN  0.197220       0.356610                 NaN  0.213272                 NaN            NaN            NaN
  1315.26        500.000        99.2411                 NaN            NaN            NaN  0.353386       0.194693                 NaN  0.210834                 NaN            NaN            NaN
  1313.76        500.000        99.2482                 NaN            NaN            NaN  0.351363       0.191684                 NaN  0.208768                 NaN            NaN            NaN
  1312.27        500.000        99.2575                 NaN            NaN            NaN  0.188913       0.347769                 NaN  0.205832                 NaN            NaN            NaN
  1310.77        500.000        99.2646                 NaN            NaN            NaN  0.186250       0.345311                 NaN  0.203815                 NaN            NaN            NaN
  1309.28        500.000        99.2718                 NaN            NaN            NaN  0.342699       0.183836                 NaN  0.201714                 NaN            NaN            NaN
  1307.79        500.000        99.2797                 NaN            NaN            NaN  0.180753       0.340285                 NaN  0.199306                 NaN            NaN            NaN
  1306.29        500.000        99.2872                 NaN            NaN            NaN  0.178315       0.337351                 NaN  0.197154                 NaN            NaN            NaN
  1304.80        500.000        99.2945                 NaN            NaN            NaN  0.175476       0.335029                 NaN  0.194981                 NaN            NaN            NaN
  1303.30        500.000        99.3009                 NaN            NaN            NaN  0.173187       0.332879                 NaN  0.193018                 NaN            NaN            NaN
  1301.81        500.000        99.3083                 NaN            NaN            NaN  0.170651       0.330187                 NaN  0.190872                 NaN            NaN            NaN
  1300.32        500.000        99.3150                 NaN            NaN            NaN  0.328009       0.168134                 NaN  0.188893                 NaN            NaN            NaN
  1298.82        500.000        99.3216                 NaN            NaN            NaN  0.165429       0.326038                 NaN  0.186887                 NaN            NaN            NaN
  1297.33        500.000        99.3271                 NaN            NaN            NaN  0.163600       0.324089                 NaN  0.185195                 NaN            NaN            NaN
  1295.83        500.000        99.3355                 NaN            NaN            NaN  0.160408       0.321249                 NaN  0.182818                 NaN            NaN            NaN
  1294.34        500.000        99.3411                 NaN            NaN            NaN  0.158480       0.319264                 NaN  0.181206                 NaN            NaN            NaN
  1292.85        500.000        99.3476                 NaN            NaN            NaN  0.317635       0.155594                 NaN  0.179135                 NaN            NaN            NaN
  1291.35        500.000        99.3534                 NaN            NaN            NaN  0.315328       0.153840                 NaN  0.177458                 NaN            NaN            NaN
  1289.86        500.000        99.3485                 NaN            NaN            NaN  0.315740       0.158228                 NaN  0.177565                 NaN            NaN            NaN
  1288.36        500.000        99.3400                 NaN            NaN            NaN  0.315746       0.166091                 NaN  0.178140                 NaN            NaN            NaN
  1286.87        500.000        99.3572                 NaN            NaN            NaN  0.311662       0.157099                 NaN  0.174080                 NaN            NaN            NaN
  1285.38        500.000        99.3734                 NaN            NaN            NaN  0.149765       0.306511                 NaN  0.170326                 NaN            NaN            NaN
  1283.88        500.000        99.3856                 NaN            NaN  0.140037E-003  0.143747       0.302992                 NaN  0.167571                 NaN            NaN            NaN
  1282.39        500.000        99.3967                 NaN            NaN            NaN  0.137203       0.301004                 NaN  0.165126                 NaN            NaN            NaN
  1280.89        500.000        99.4066                 NaN            NaN            NaN  0.131618       0.298782                 NaN  0.163038                 NaN            NaN            NaN
  1279.40        500.000        99.4151                 NaN            NaN            NaN  0.125968       0.297649                 NaN  0.161296                 NaN            NaN            NaN
  1277.90        500.000        99.5501                 NaN            NaN            NaN  0.331247                 NaN            NaN  0.118603                 NaN            NaN            NaN
  1276.41        500.000        99.2883                 NaN            NaN            NaN  0.514837                 NaN            NaN  0.196911                 NaN            NaN            NaN
  1274.92        500.000        99.4258                 NaN            NaN            NaN  0.616921E-001  0.349690                 NaN  0.162768                 NaN            NaN            NaN
  1273.42        500.000        99.4231                 NaN            NaN            NaN  0.126742       0.293116                 NaN  0.157087                 NaN            NaN            NaN
  1271.93        500.000        73.6845                 NaN            NaN   2.33657        5.01983                 NaN            NaN   2.71932        16.2398                 NaN            NaN
  1270.43        500.000        78.3736                 NaN            NaN   2.01987        3.89919                 NaN            NaN   2.18531        13.5221                 NaN            NaN
  1268.94        500.000        94.7661                 NaN            NaN  0.478157       0.941946                 NaN            NaN  0.527979        3.28578                 NaN            NaN
  1267.45        500.000        97.6909                 NaN            NaN  0.205921       0.417021                 NaN            NaN  0.234038        1.45210                 NaN            NaN
  1265.95        500.000        97.4721                 NaN            NaN  0.393966       0.104398                 NaN            NaN  0.290596        1.73891                 NaN            NaN
  1264.46        500.000        99.3045                 NaN            NaN            NaN  0.408126                 NaN            NaN  0.602288E-001  0.227165                 NaN            NaN
  1262.96        500.000        99.5209                 NaN            NaN            NaN  0.718724E-001            NaN            NaN  0.331204E-001  0.374143                 NaN            NaN
  1261.47        500.000        99.9180                 NaN            NaN  0.451883E-002  0.600907E-001            NaN            NaN  0.173466E-001            NaN            NaN            NaN
  1259.98        500.000        99.7670                 NaN            NaN  0.689995E-002  0.475941E-001            NaN            NaN  0.198890E-001  0.158642                 NaN            NaN
