|6.6.6
Archiving\03_Data\Deq/QFM_m1.25/YM20/YM20_3.tab                         
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         melt(TH)       Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  2000.00        2500.00        99.9859       0.141369E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1996.79        2500.00        99.9859       0.141373E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1993.59        2500.00        99.9859       0.141376E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1990.38        2500.00        99.9859       0.141380E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1987.18        2500.00        99.9859       0.141384E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1983.97        2500.00        99.9859       0.141387E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1980.77        2500.00        99.9859       0.141391E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1977.56        2500.00        99.9859       0.141395E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1974.36        2500.00        99.9859       0.141399E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1971.15        2500.00        99.9859       0.141403E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1967.95        2500.00        99.9859       0.141406E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1964.74        2500.00        99.9859       0.141410E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1961.54        2500.00        99.7326       0.878765E-002  0.258647                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1958.33        2500.00        99.2899                 NaN  0.710078                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1955.13        2500.00        99.2423                 NaN  0.757679                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1951.92        2500.00        99.1781                 NaN  0.821863                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1948.72        2500.00        99.1139                 NaN  0.886066                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1945.51        2500.00        98.9590                 NaN   1.04098                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1942.31        2500.00        98.8040                 NaN   1.19596                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1939.10        2500.00        98.6490                 NaN   1.35100                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1935.90        2500.00        98.4939                 NaN   1.50610                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.69        2500.00        98.3387                 NaN   1.66126                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.49        2500.00        98.1835                 NaN   1.81648                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        2500.00        98.0282                 NaN   1.97176                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        2500.00        97.8729                 NaN   2.12710                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        2500.00        97.5349                 NaN   2.46514                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        2500.00        97.1966                 NaN   2.80338                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        2500.00        96.7933                 NaN   3.20671                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        2500.00        96.3362                 NaN   3.65623       0.755059E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        2500.00        95.8001                 NaN   4.17921       0.206775E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1903.85        2500.00        95.2635                 NaN   4.70266       0.338167E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1900.64        2500.00        94.7265                 NaN   5.22656       0.469681E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1897.44        2500.00        94.1889                 NaN   5.75092       0.601317E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1894.23        2500.00        93.5959                 NaN   6.33186       0.722897E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1891.03        2500.00        93.0022                 NaN   6.91334       0.844598E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1887.82        2500.00        92.4080                 NaN   7.49537       0.966419E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1884.62        2500.00        91.8132                 NaN   8.07793       0.108836                 NaN            NaN            NaN            NaN            NaN            NaN
  1881.41        2500.00        91.2179                 NaN   8.66104       0.121042                 NaN            NaN            NaN            NaN            NaN            NaN
  1878.21        2500.00        90.6221                 NaN   9.24469       0.133260                 NaN            NaN            NaN            NaN            NaN            NaN
  1875.00        2500.00        90.0256                 NaN   9.82886       0.145489                 NaN            NaN            NaN            NaN            NaN            NaN
  1871.79        2500.00        89.4287                 NaN   10.4136       0.157731                 NaN            NaN            NaN            NaN            NaN            NaN
  1868.59        2500.00        88.8421                 NaN   10.9890       0.168915                 NaN            NaN            NaN            NaN            NaN            NaN
  1865.38        2500.00        88.2550                 NaN   11.5649       0.180109                 NaN            NaN            NaN            NaN            NaN            NaN
  1862.18        2500.00        87.6674                 NaN   12.1413       0.191314                 NaN            NaN            NaN            NaN            NaN            NaN
  1858.97        2500.00        87.0793                 NaN   12.7182       0.202530                 NaN            NaN            NaN            NaN            NaN            NaN
  1855.77        2500.00        86.4906                 NaN   13.2956       0.213756                 NaN            NaN            NaN            NaN            NaN            NaN
