|6.6.6
Archiving\03_Data\Dfrac/QFM_m1.75/YM20/YM20_3.tab                       
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          15
T(K)           P(bar)         melt(TH)       Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q              hed           
  1508.77        2500.00        99.1968                 NaN  0.485774E-001            NaN  0.754584                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        2500.00        99.2043                 NaN  0.517823E-001            NaN  0.743951                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        2500.00        98.9829                 NaN  0.243105E-002            NaN            NaN   1.01466                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        2500.00        98.9530                 NaN            NaN            NaN            NaN   1.04696                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        2500.00        98.9487                 NaN            NaN            NaN            NaN   1.05125                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        2500.00        98.9352                 NaN            NaN            NaN            NaN   1.06483                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        2500.00        98.9239                 NaN            NaN            NaN            NaN   1.07607                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        2500.00        98.9052                 NaN            NaN            NaN            NaN   1.09477                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        2500.00        98.8711                 NaN            NaN            NaN            NaN   1.12893                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        2500.00        98.3924                 NaN            NaN            NaN            NaN  0.629941       0.977661                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        2500.00        98.3143                 NaN            NaN            NaN            NaN   1.17604       0.509630                 NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        2500.00        99.7110                 NaN  0.148859                 NaN            NaN  0.566141E-001  0.835039E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        2500.00        97.0107                 NaN            NaN            NaN            NaN   2.32191       0.667443                 NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        2500.00        98.3773                 NaN            NaN            NaN            NaN   1.13549       0.487205                 NaN            NaN            NaN            NaN            NaN            NaN
  1473.68        2500.00        98.3990                 NaN            NaN            NaN            NaN  0.480912        1.12012                 NaN            NaN            NaN            NaN            NaN            NaN
  1471.18        2500.00        98.4170                 NaN            NaN            NaN            NaN   1.11003       0.472961                 NaN            NaN            NaN            NaN            NaN            NaN
  1468.67        2500.00        98.4368                 NaN            NaN            NaN            NaN   1.09515       0.468044                 NaN            NaN            NaN            NaN            NaN            NaN
  1466.17        2500.00        98.4532                 NaN            NaN            NaN            NaN  0.462225        1.08457                 NaN            NaN            NaN            NaN            NaN            NaN
  1463.66        2500.00        98.4757                 NaN  0.289533E-001            NaN            NaN   1.08645       0.408903                 NaN            NaN            NaN            NaN            NaN            NaN
  1461.15        2500.00        98.4975                 NaN  0.541680E-001            NaN            NaN   1.08621       0.362092                 NaN            NaN            NaN            NaN            NaN            NaN
  1458.65        2500.00        98.5129                 NaN  0.510970E-001            NaN            NaN  0.362334        1.07368                 NaN            NaN            NaN            NaN            NaN            NaN
  1456.14        2500.00        98.5266                 NaN  0.481689E-001            NaN            NaN  0.359829        1.06542                 NaN            NaN            NaN            NaN            NaN            NaN
  1453.63        2500.00        98.5408                 NaN  0.453572E-001            NaN            NaN   1.05424       0.359639                 NaN            NaN            NaN            NaN            NaN            NaN
  1451.13        2500.00        98.5530                 NaN  0.422378E-001            NaN            NaN   1.04605       0.358686                 NaN            NaN            NaN            NaN            NaN            NaN
  1448.62        2500.00        97.3383                 NaN  0.228988                 NaN            NaN  0.605074        1.20497                 NaN  0.622718                 NaN            NaN            NaN            NaN
  1446.12        2500.00        95.5212                 NaN  0.524145                 NaN            NaN   1.43782       0.948198                 NaN   1.56869                 NaN            NaN            NaN            NaN
  1443.61        2500.00        95.6784                 NaN  0.519791                 NaN            NaN  0.885324        1.40105                 NaN   1.51539                 NaN            NaN            NaN            NaN
  1441.10        2500.00        95.8184                 NaN  0.516821                 NaN            NaN   1.36822       0.827315                 NaN   1.46921                 NaN            NaN            NaN            NaN
  1438.60        2500.00        95.9566                 NaN  0.513169                 NaN            NaN  0.770091        1.33730                 NaN   1.42284                 NaN            NaN            NaN            NaN
  1436.09        2500.00        96.0725                 NaN  0.512370                 NaN            NaN  0.720391        1.31043                 NaN   1.38428                 NaN            NaN            NaN            NaN
  1433.58        2500.00        96.2157                 NaN  0.505625                 NaN            NaN   1.27591       0.667069                 NaN   1.33565                 NaN            NaN            NaN            NaN
  1431.08        2500.00        96.3155                 NaN  0.505872                 NaN            NaN   1.25626       0.619327                 NaN   1.30301                 NaN            NaN            NaN            NaN
  1428.57        2500.00        96.4243                 NaN  0.503672                 NaN            NaN   1.23218       0.573129                 NaN   1.26675                 NaN            NaN            NaN            NaN
  1426.07        2500.00        96.5273                 NaN  0.501795                 NaN            NaN   1.20947       0.529409                 NaN   1.23206                 NaN            NaN            NaN            NaN
  1423.56        2500.00        96.6256                 NaN  0.499983                 NaN            NaN   1.18679       0.488357                 NaN   1.19924                 NaN            NaN            NaN            NaN
  1421.05        2500.00        96.7170                 NaN  0.498572                 NaN            NaN  0.445759        1.17031                 NaN   1.16837                 NaN            NaN            NaN            NaN
  1418.55        2500.00        96.8069                 NaN  0.496627                 NaN            NaN   1.15146       0.407205                 NaN   1.13780                 NaN            NaN            NaN            NaN
  1416.04        2500.00        96.8906                 NaN  0.495413                 NaN            NaN   1.13562       0.368752                 NaN   1.10961                 NaN            NaN            NaN            NaN
  1413.53        2500.00        96.9721                 NaN  0.493908                 NaN            NaN   1.11794       0.333958                 NaN   1.08207                 NaN            NaN            NaN            NaN
  1411.03        2500.00        97.0484                 NaN  0.492761                 NaN            NaN  0.299115        1.10402                 NaN   1.05571                 NaN            NaN            NaN            NaN
  1408.52        2500.00        97.1259                 NaN  0.490406                 NaN            NaN   1.09097       0.262889                 NaN   1.02981                 NaN            NaN            NaN            NaN
  1406.02        2500.00        97.1959                 NaN  0.489418                 NaN            NaN   1.07545       0.233661                 NaN   1.00555                 NaN            NaN            NaN            NaN
  1403.51        2500.00        97.2611                 NaN  0.488054                 NaN            NaN   1.06562       0.201870                 NaN  0.983335                 NaN            NaN            NaN            NaN
  1401.00        2500.00        97.3294                 NaN  0.485370                 NaN            NaN  0.171681        1.05377                 NaN  0.959814                 NaN            NaN            NaN            NaN
  1398.50        2500.00        97.3928                 NaN  0.483115                 NaN            NaN   1.04085       0.145540                 NaN  0.937646                 NaN            NaN            NaN            NaN
  1395.99        2500.00        97.4526                 NaN  0.481362                 NaN            NaN   1.03041       0.118703                 NaN  0.916938                 NaN            NaN            NaN            NaN
  1393.48        2500.00        97.5115                 NaN  0.479298                 NaN            NaN   1.02003       0.927316E-001            NaN  0.896451                 NaN            NaN            NaN            NaN
  1390.98        2500.00        97.5675                 NaN  0.476632                 NaN            NaN   1.01157       0.674312E-001            NaN  0.876883                 NaN            NaN            NaN            NaN
  1388.47        2500.00        97.6188                 NaN  0.473846                 NaN            NaN   1.00261       0.463964E-001            NaN  0.858399                 NaN            NaN            NaN            NaN
  1385.96        2500.00        97.6746                 NaN  0.470640                 NaN            NaN  0.993708       0.221018E-001            NaN  0.838928                 NaN            NaN            NaN            NaN
  1383.46        2500.00        97.7254                 NaN  0.467610                 NaN            NaN  0.143897E-002  0.984698                 NaN  0.820850                 NaN            NaN            NaN            NaN
  1380.95        2500.00        97.7612                 NaN  0.463307                 NaN            NaN  0.966770                 NaN            NaN  0.808749                 NaN            NaN            NaN            NaN
  1378.45        2500.00        97.8246                 NaN  0.440494                 NaN            NaN  0.151361E-001  0.939137                 NaN  0.780585                 NaN            NaN            NaN            NaN
  1375.94        2500.00        97.8596                 NaN  0.441177                 NaN            NaN  0.930441                 NaN            NaN  0.768791                 NaN            NaN            NaN            NaN
  1373.43        2500.00        97.9053                 NaN  0.444750                 NaN            NaN  0.894924                 NaN            NaN  0.755018                 NaN            NaN            NaN            NaN
  1370.93        2500.00        97.9544                 NaN  0.421865                 NaN            NaN  0.891367                 NaN            NaN  0.732392                 NaN            NaN            NaN            NaN
  1368.42        2500.00        97.9861                 NaN  0.419682                 NaN            NaN  0.873399                 NaN            NaN  0.720839                 NaN            NaN            NaN            NaN
  1365.91        2500.00        98.0065                 NaN  0.380967                 NaN            NaN  0.827495E-001  0.823548                 NaN  0.706187                 NaN            NaN            NaN            NaN
  1363.41        2500.00        98.0660                 NaN  0.403194                 NaN            NaN  0.841551                 NaN            NaN  0.689269                 NaN            NaN            NaN            NaN
  1360.90        2500.00        98.0986                 NaN  0.396912                 NaN            NaN  0.827648                 NaN            NaN  0.676809                 NaN            NaN            NaN            NaN
  1358.40        2500.00        98.1289                 NaN  0.388118                 NaN            NaN  0.819017                 NaN            NaN  0.663936                 NaN            NaN            NaN            NaN
  1355.89        2500.00        98.1702                 NaN  0.383061                 NaN            NaN  0.797951                 NaN            NaN  0.648783                 NaN            NaN            NaN            NaN
  1353.38        2500.00        98.2038                 NaN  0.375550                 NaN            NaN  0.785394                 NaN            NaN  0.635293                 NaN            NaN            NaN            NaN
  1350.88        2500.00        98.2363                 NaN  0.368194                 NaN            NaN  0.772918                 NaN            NaN  0.622570                 NaN            NaN            NaN            NaN
  1348.37        2500.00        98.2662                 NaN  0.360687                 NaN            NaN  0.762737                 NaN            NaN  0.610389                 NaN            NaN            NaN            NaN
  1345.86        2500.00        98.2994                 NaN  0.355219                 NaN            NaN  0.747613                 NaN            NaN  0.597774                 NaN            NaN            NaN            NaN
  1343.36        2500.00        98.3293                 NaN  0.345564                 NaN            NaN  0.739747                 NaN            NaN  0.585342                 NaN            NaN            NaN            NaN
  1340.85        2500.00        98.3588                 NaN  0.338655                 NaN            NaN  0.728880                 NaN            NaN  0.573631                 NaN            NaN            NaN            NaN
  1338.35        2500.00        98.3878                 NaN  0.332092                 NaN            NaN  0.717971                 NaN            NaN  0.562171                 NaN            NaN            NaN            NaN
  1335.84        2500.00        98.4116                 NaN  0.322676                 NaN            NaN  0.714102                 NaN            NaN  0.551619                 NaN            NaN            NaN            NaN
  1333.33        2500.00        98.4428                 NaN  0.314768                 NaN            NaN  0.702785                 NaN            NaN  0.539639                 NaN            NaN            NaN            NaN
  1330.83        2500.00        98.4681                 NaN  0.308934                 NaN            NaN  0.693415                 NaN            NaN  0.529533                 NaN            NaN            NaN            NaN
  1328.32        2500.00        98.4926                 NaN  0.301046                 NaN            NaN  0.687077                 NaN            NaN  0.519268                 NaN            NaN            NaN            NaN
  1325.81        2500.00        98.4839                 NaN  0.321589                 NaN            NaN  0.660567                 NaN            NaN  0.533964                 NaN            NaN            NaN            NaN
  1323.31        2500.00        98.5772                 NaN  0.261570                 NaN            NaN  0.686094                 NaN            NaN  0.475115                 NaN            NaN            NaN            NaN
  1320.80        2500.00        98.5651                 NaN  0.276576                 NaN            NaN  0.668702                 NaN            NaN  0.489583                 NaN            NaN            NaN            NaN
  1318.30        2500.00        98.5890                 NaN  0.267877                 NaN            NaN  0.663269                 NaN            NaN  0.479902                 NaN            NaN            NaN            NaN
  1315.79        2500.00        98.6106                 NaN  0.260384                 NaN            NaN  0.657819                 NaN            NaN  0.471166                 NaN            NaN            NaN            NaN
  1313.28        2500.00        98.6324                 NaN  0.252587                 NaN            NaN  0.652862                 NaN            NaN  0.462152                 NaN            NaN            NaN            NaN
  1310.78        2500.00        98.6546                 NaN  0.246044                 NaN            NaN  0.645777                 NaN            NaN  0.453616                 NaN            NaN            NaN            NaN
  1308.27        2500.00        98.6679                 NaN  0.235136                 NaN            NaN  0.649732                 NaN            NaN  0.447273                 NaN            NaN            NaN            NaN
  1305.76        2500.00        98.6928                 NaN  0.226187                 NaN            NaN  0.644355                 NaN            NaN  0.436626                 NaN            NaN            NaN            NaN
  1303.26        2500.00        98.7106                 NaN  0.218098                 NaN            NaN  0.641932                 NaN            NaN  0.429397                 NaN            NaN            NaN            NaN
  1300.75        2500.00        98.7265                 NaN  0.207457                 NaN            NaN  0.643629                 NaN            NaN  0.422433                 NaN            NaN            NaN            NaN
  1298.25        2500.00        98.7435                 NaN  0.198075                 NaN            NaN  0.643169                 NaN            NaN  0.415268                 NaN            NaN            NaN            NaN
  1295.74        2500.00        97.7373                 NaN  0.241330                 NaN            NaN  0.828577                 NaN            NaN  0.540147       0.652606                 NaN            NaN            NaN
  1293.23        2500.00        80.5703                 NaN   1.04994                 NaN            NaN   4.01236                 NaN            NaN   2.80102        11.3843       0.182131                 NaN            NaN
  1290.73        2500.00        74.6592                 NaN   1.29702                 NaN            NaN   5.08870                 NaN            NaN   3.65476        14.7793       0.521028                 NaN            NaN
  1288.22        2500.00        78.8450                 NaN   1.06273                 NaN            NaN   4.36859                 NaN            NaN   3.07446        12.2239       0.425291                 NaN            NaN
  1285.71        2500.00        81.9906                 NaN  0.847340                 NaN            NaN   3.86873                 NaN            NaN   2.63400        10.3068       0.352483                 NaN            NaN
  1283.21        2500.00        84.2230                 NaN  0.732237                 NaN            NaN   3.46494                 NaN            NaN   2.32161        8.95466       0.303579                 NaN            NaN
  1280.70        2500.00        86.0191                 NaN  0.375086                 NaN            NaN  0.151033        3.32571                 NaN   2.05720        7.82357       0.248301                 NaN            NaN
  1278.20        2500.00        87.6313                 NaN  0.321565                 NaN            NaN   3.15157                 NaN            NaN   1.82470        6.85533       0.215495                 NaN            NaN
  1275.69        2500.00        87.9612                 NaN  0.222999E-001            NaN            NaN   3.48633                 NaN            NaN   1.76384        6.57609       0.190228                 NaN            NaN
  1273.18        2500.00        82.7368                 NaN  0.910147E-004            NaN            NaN   1.86465        3.08758                 NaN   2.61112        9.43446       0.265278                 NaN            NaN
  1270.68        2500.00        96.7661                 NaN  0.104449E-005            NaN            NaN   1.30155                 NaN            NaN  0.415564        1.48304       0.337133E-001            NaN            NaN
  1268.17        2500.00        89.0968                 NaN            NaN            NaN            NaN   2.66366       0.216405                 NaN   1.59968        6.23118       0.192263                 NaN            NaN
  1265.66        2500.00        82.4784                 NaN            NaN            NaN            NaN   5.47565                 NaN            NaN   2.61417        9.15368       0.278144                 NaN            NaN
  1263.16        2500.00        99.6494                 NaN  0.104485                 NaN            NaN            NaN            NaN            NaN            NaN  0.246123                 NaN            NaN            NaN
  1260.65        2500.00        97.1757                 NaN            NaN            NaN            NaN  0.964569                 NaN            NaN  0.432492        1.42725                 NaN            NaN            NaN
  1258.15        2500.00        90.0670                 NaN            NaN            NaN            NaN   2.49172       0.162110                 NaN   1.55453        5.56201       0.162590                 NaN            NaN
  1255.64        2500.00        94.3528                 NaN            NaN            NaN            NaN   1.71703                 NaN            NaN  0.898027        2.96555       0.665634E-001            NaN            NaN
  1253.13        2500.00        95.5236                 NaN            NaN            NaN            NaN   1.38033                 NaN            NaN  0.469237        2.55698       0.698439E-001            NaN            NaN
  1250.63        2500.00        96.9029                 NaN            NaN            NaN            NaN   1.14183                 NaN            NaN  0.514597        1.43055       0.100767E-001            NaN            NaN
  1248.12        2500.00        94.0346                 NaN            NaN            NaN            NaN   1.24047       0.554385                 NaN  0.939208        3.14500       0.863691E-001            NaN            NaN
  1245.61        2500.00        96.1312                 NaN            NaN            NaN            NaN   1.13613                 NaN            NaN  0.520267        2.17660       0.357697E-001            NaN            NaN
  1243.11        2500.00        95.5725                 NaN            NaN            NaN            NaN   1.29145                 NaN            NaN  0.641501        2.43326       0.613225E-001            NaN            NaN
  1240.60        2500.00        95.4973                 NaN            NaN            NaN            NaN   1.06845                 NaN            NaN  0.487527        2.85539       0.913841E-001            NaN            NaN
  1238.10        2500.00        94.3709                 NaN            NaN            NaN            NaN  0.920092       0.973127                 NaN  0.970592        2.70131       0.639392E-001            NaN            NaN
  1235.59        2500.00        97.4059                 NaN  0.512416                 NaN            NaN  0.151835       0.237975E-004            NaN  0.254338        1.63998       0.354794E-001            NaN            NaN
  1233.08        2500.00        98.2345                 NaN            NaN            NaN            NaN  0.300168                 NaN            NaN  0.413282        1.03641       0.156015E-001            NaN            NaN
  1230.58        2500.00        75.5033                 NaN            NaN            NaN            NaN   3.27293                 NaN            NaN   2.38169        10.8750       0.153445        7.81356                 NaN
  1228.07        2500.00        64.7784                 NaN            NaN            NaN            NaN   2.91766        1.86892       0.894795E-005   3.07205        16.1190       0.232450        11.0115                 NaN
  1225.56        2500.00                 NaN            NaN            NaN            NaN            NaN   7.57523        4.50607       0.135771E-005   8.33356        46.4116       0.668738        32.5048                 NaN
  1223.06        2500.00                 NaN            NaN   3.41798                 NaN            NaN  0.106191E-005   6.00466                 NaN   8.05233        47.7608       0.893632        33.8706                 NaN
  1220.55        2500.00                 NaN            NaN            NaN            NaN            NaN   1.37528        10.9031                 NaN   8.23073        46.2770       0.658662        32.5552                 NaN
  1218.05        2500.00                 NaN            NaN   3.37792                 NaN            NaN  0.106193E-005   6.08131                 NaN   8.07072        47.7165       0.890289        33.8633                 NaN
  1215.54        2500.00                 NaN            NaN   3.42362                 NaN            NaN  0.106176E-005   6.00108                 NaN   8.06201        47.7364       0.893697        33.8832                 NaN
  1213.03        2500.00                 NaN            NaN            NaN            NaN            NaN   7.96155        4.14135                 NaN   8.37322        46.3487       0.662961        32.5123                 NaN
  1210.53        2500.00                 NaN            NaN   3.43211                 NaN            NaN  0.106166E-005   5.98854                 NaN   8.06386        47.7311       0.893377        33.8910                 NaN
  1208.02        2500.00                 NaN            NaN   3.43586                 NaN            NaN  0.106161E-005   5.98272                 NaN   8.06380        47.7295       0.893418        33.8947                 NaN
  1205.51        2500.00                 NaN            NaN   3.43998                 NaN            NaN  0.106154E-005   5.97626                 NaN   8.06442        47.7274       0.893396        33.8985                 NaN
  1203.01        2500.00                 NaN            NaN   3.44345                 NaN            NaN  0.106147E-005   5.96963                 NaN   8.06360        47.7276       0.893840        33.9019                 NaN
  1200.50        2500.00                 NaN            NaN   3.44818                 NaN            NaN  0.106145E-005   5.96381                 NaN   8.06557        47.7231       0.893241        33.9062                 NaN
  1197.99        2500.00                 NaN            NaN   3.45647                 NaN            NaN  0.106136E-005   5.95184                 NaN   8.06677        47.7210       0.892952        33.9110                 NaN
  1195.49        2500.00                 NaN            NaN   3.45929                 NaN            NaN  0.106136E-005   5.94840                 NaN   8.06779        47.7167       0.892922        33.9149                 NaN
  1192.98        2500.00                 NaN            NaN   4.02181                 NaN            NaN  0.282716E-001            NaN            NaN   7.50308        49.4074       0.958710        33.7579        4.32285     
  1190.48        2500.00                 NaN            NaN   3.46530                 NaN            NaN  0.106124E-005   5.93959                 NaN   8.06914        47.7106       0.893061        33.9223                 NaN
  1187.97        2500.00                 NaN            NaN   3.46750                 NaN            NaN  0.106117E-005   5.93423                 NaN   8.06832        47.7119       0.893126        33.9249                 NaN
  1185.46        2500.00                 NaN            NaN            NaN            NaN            NaN   8.35294        3.77206                 NaN   8.46210        46.2295       0.653820        32.5296                 NaN
  1182.96        2500.00                 NaN            NaN            NaN            NaN            NaN   9.21282        2.96549       0.131321E-005   8.46072        46.1579       0.655937        32.5471                 NaN
  1180.45        2500.00                 NaN            NaN            NaN            NaN            NaN   8.43791        3.68968                 NaN   8.47200        46.2171       0.652405        32.5309                 NaN
  1177.94        2500.00                 NaN            NaN            NaN            NaN            NaN   8.46835        3.66070                 NaN   8.47735        46.2093       0.651985        32.5323                 NaN
  1175.44        2500.00                 NaN            NaN   4.01800                 NaN            NaN  0.579162E-001            NaN            NaN   7.50569        49.3907       0.958134        33.7697        4.29984     
  1172.93        2500.00                 NaN            NaN   4.02090                 NaN            NaN  0.252190E-001            NaN            NaN   7.50253        49.3989       0.958450        33.7704        4.32367     
  1170.43        2500.00                 NaN            NaN   4.02070                 NaN            NaN  0.256422E-001            NaN            NaN   7.50253        49.3976       0.958409        33.7719        4.32320     
  1167.92        2500.00                 NaN            NaN            NaN            NaN            NaN   8.56902        3.57516       0.761708E-003   8.51426        46.1515       0.646662        32.5426                 NaN
  1165.41        2500.00                 NaN            NaN            NaN            NaN            NaN   8.66097        3.49361                 NaN   8.52336        46.1319       0.644176        32.5460                 NaN
  1162.91        2500.00                 NaN            NaN            NaN            NaN            NaN   8.67933        3.47832       0.130768E-005   8.53135        46.1200       0.643064        32.5479                 NaN
  1160.40        2500.00                 NaN            NaN            NaN            NaN            NaN   9.72866        2.51787                 NaN   8.56018        45.9885       0.633417        32.5714                 NaN
  1157.89        2500.00                 NaN            NaN   4.01524                 NaN            NaN  0.771446E-001            NaN            NaN   7.50741        49.3768       0.957666        33.7813        4.28443     
  1155.39        2500.00                 NaN            NaN            NaN            NaN            NaN   8.67619        3.48484                 NaN   8.55016        46.0946       0.641394        32.5528                 NaN
  1152.88        2500.00                 NaN            NaN            NaN            NaN            NaN   3.46588        8.69823                 NaN   8.55864        46.0821       0.640366        32.5548                 NaN
  1150.38        2500.00                 NaN            NaN            NaN            NaN            NaN   2.86804        9.36952                 NaN   8.51194        46.0314       0.639695        32.5794                 NaN
  1147.87        2500.00                 NaN            NaN            NaN            NaN            NaN   3.44055        8.73056                 NaN   8.57136        46.0603       0.638113        32.5591                 NaN
  1145.36        2500.00                 NaN            NaN   4.01879                 NaN            NaN  0.285673E-001            NaN            NaN   7.50249        49.3851       0.958017        33.7876        4.31947     
  1142.86        2500.00                 NaN            NaN            NaN            NaN            NaN   3.41943        8.75856                 NaN   8.58560        46.0369       0.635985        32.5635                 NaN
  1140.35        2500.00                 NaN            NaN   3.54185                 NaN            NaN   5.81576       0.414202E-004            NaN   8.07462        47.6767       0.894352        33.9967                 NaN
  1137.84        2500.00                 NaN            NaN            NaN            NaN            NaN   3.39416        8.79113                 NaN   8.60141        46.0120       0.633626        32.5677                 NaN
  1135.34        2500.00                 NaN            NaN            NaN            NaN            NaN   3.00313        9.25601                 NaN   8.54315        45.9691       0.633594        32.5950                 NaN
  1132.83        2500.00                 NaN            NaN            NaN            NaN            NaN   3.38033        8.81234                 NaN   8.61364        45.9897       0.631604        32.5724                 NaN
  1130.33        2500.00                 NaN            NaN            NaN            NaN            NaN   3.36125        8.83515                 NaN   8.62098        45.9776       0.630435        32.5746                 NaN
  1127.82        2500.00                 NaN            NaN            NaN            NaN            NaN   3.14990        9.03662                 NaN   8.67736        45.9376       0.631114        32.5674                 NaN
  1125.31        2500.00                 NaN            NaN            NaN            NaN            NaN   3.34670        8.85758                 NaN   8.63580        45.9524       0.628148        32.5794                 NaN
  1122.81        2500.00                 NaN            NaN            NaN            NaN            NaN   3.36379        8.84324                 NaN   8.64076        45.9435       0.627142        32.5816                 NaN
  1120.30        2500.00                 NaN            NaN            NaN            NaN            NaN   3.36105        8.84969                 NaN   8.64747        45.9318       0.626029        32.5839                 NaN
  1117.79        2500.00                 NaN            NaN            NaN            NaN            NaN   3.35808        8.85675                 NaN   8.65433        45.9196       0.624853        32.5864                 NaN
  1115.29        2500.00                 NaN            NaN            NaN            NaN            NaN   3.35802        8.86030       0.166375E-005   8.66087        45.9083       0.623791        32.5887                 NaN
  1112.78        2500.00                 NaN            NaN            NaN            NaN            NaN   3.35604        8.86593                 NaN   8.66759        45.8967       0.622662        32.5911                 NaN
  1110.28        2500.00                 NaN            NaN            NaN            NaN            NaN   3.54887        8.67465                 NaN   8.66749        45.8914       0.622919        32.5947                 NaN
  1107.77        2500.00                 NaN            NaN            NaN            NaN            NaN   2.64389        9.65244                 NaN   8.66067        45.8078       0.621359        32.6138                 NaN
  1105.26        2500.00                 NaN            NaN            NaN            NaN            NaN   3.36059        8.87298                 NaN   8.68735        45.8613       0.619304        32.5984                 NaN
  1102.76        2500.00                 NaN            NaN            NaN            NaN            NaN   3.54052        8.69450                 NaN   8.68740        45.8560       0.619573        32.6020                 NaN
  1100.25        2500.00                 NaN            NaN   3.58755                 NaN            NaN   5.75920       0.105931E-005            NaN   8.09224        47.6148       0.891523        34.0546                 NaN
  1097.74        2500.00                 NaN            NaN            NaN            NaN            NaN   3.53818        8.70471                 NaN   8.70063        45.8322       0.617316        32.6069                 NaN
  1095.24        2500.00                 NaN            NaN            NaN            NaN            NaN   3.53487        8.71206                 NaN   8.70729        45.8202       0.616158        32.6094                 NaN
  1092.73        2500.00                 NaN            NaN            NaN            NaN            NaN   3.53101        8.71997                 NaN   8.71399        45.8081       0.614992        32.6119                 NaN
  1090.23        2500.00                 NaN            NaN            NaN            NaN            NaN   3.53790        8.71702                 NaN   8.72028        45.7964       0.613909        32.6145                 NaN
  1087.72        2500.00                 NaN            NaN            NaN            NaN            NaN   3.51762        8.74181                 NaN   8.72770        45.7834       0.612557        32.6170                 NaN
  1085.21        2500.00                 NaN            NaN            NaN            NaN            NaN   3.40062        8.87167                 NaN   8.72727        45.7705       0.609413        32.6206                 NaN
  1082.71        2500.00                 NaN            NaN            NaN            NaN            NaN   3.56533        8.70153                 NaN   8.73888        45.7612       0.610688        32.6224                 NaN
  1080.20        2500.00                 NaN            NaN            NaN            NaN            NaN   4.51174        7.80588                 NaN   8.76925        45.6914       0.599118        32.6227                 NaN
  1077.69        2500.00                 NaN            NaN            NaN            NaN            NaN   3.58344        8.69148                 NaN   8.75123        45.7376       0.608529        32.6277                 NaN
  1075.19        2500.00                 NaN            NaN            NaN            NaN            NaN   3.59022        8.68881                 NaN   8.75749        45.7256       0.607424        32.6304                 NaN
  1072.68        2500.00                 NaN            NaN   2.50786                 NaN            NaN   7.99554                 NaN            NaN   8.37292        46.6480       0.773360        33.7023                 NaN
  1070.18        2500.00                 NaN            NaN   2.47418                 NaN            NaN   7.83143       0.220355                 NaN   8.37727        46.6338       0.771784        33.6911                 NaN
  1067.67        2500.00                 NaN            NaN   2.58930                 NaN            NaN   7.85559                 NaN            NaN   8.36276        46.6700       0.779235        33.7432                 NaN
  1065.16        2500.00                 NaN            NaN   2.62653                 NaN            NaN   7.79196                 NaN            NaN   8.35827        46.6792       0.781886        33.7622                 NaN
  1062.66        2500.00                 NaN            NaN   2.57042                 NaN            NaN   7.90248                 NaN            NaN   8.37420        46.6358       0.775242        33.7419                 NaN
  1060.15        2500.00                 NaN            NaN   2.68480                 NaN            NaN   7.68890       0.231298E-005            NaN   8.35805        46.6919       0.785626        33.7908                 NaN
  1057.64        2500.00                 NaN            NaN   2.72297                 NaN            NaN   7.62499       0.672465E-005            NaN   8.35351        46.6994       0.788249        33.8109                 NaN
  1055.14        2500.00                 NaN            NaN   2.74990                 NaN            NaN   7.58188       0.115243E-004            NaN   8.34485        46.7058       0.790507        33.8270                 NaN
  1052.63        2500.00                 NaN            NaN   2.72014                 NaN            NaN   7.64448                 NaN            NaN   8.35525        46.6757       0.786353        33.8181                 NaN
  1050.13        2500.00                 NaN            NaN   2.74809                 NaN            NaN   7.59718       0.242559E-004            NaN   8.35244        46.6809       0.788273        33.8331                 NaN
  1047.62        2500.00                 NaN            NaN   2.82455                 NaN            NaN   7.48051       0.275594E-004            NaN   8.34974        46.6837       0.790003        33.8715                 NaN
  1045.11        2500.00                 NaN            NaN   2.79858                 NaN            NaN   7.51244       0.234187E-004            NaN   8.34787        46.6886       0.791641        33.8609                 NaN
  1042.61        2500.00                 NaN            NaN   2.82158                 NaN            NaN   7.47415       0.229090E-004            NaN   8.34604        46.6913       0.793128        33.8738                 NaN
  1040.10        2500.00                 NaN            NaN   2.84339                 NaN            NaN   7.43799       0.224129E-004            NaN   8.34443        46.6934       0.794516        33.8863                 NaN
  1037.59        2500.00                 NaN            NaN   2.86412                 NaN            NaN   7.40382       0.218419E-004            NaN   8.34303        46.6949       0.795810        33.8983                 NaN
  1035.09        2500.00                 NaN            NaN   2.88386                 NaN            NaN   7.37143       0.213706E-004            NaN   8.34183        46.6960       0.797018        33.9098                 NaN
