|6.6.6
Archiving\03_Data\Dfrac/QFM_m1.75/YM20/YM20_1.tab                       
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          15
T(K)           P(bar)         melt(TH)       Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q              hed           
  1506.27        2500.00        99.0923                 NaN  0.615944E-001            NaN  0.846125                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        2500.00        98.8472                 NaN  0.289365E-002            NaN            NaN   1.14990                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        2500.00        98.8129                 NaN            NaN            NaN            NaN   1.18714                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        2500.00        98.8071                 NaN            NaN            NaN            NaN   1.19289                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        2500.00        98.7910                 NaN            NaN            NaN            NaN   1.20896                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        2500.00        98.7777                 NaN            NaN            NaN            NaN   1.22226                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        2500.00        98.7559                 NaN            NaN            NaN            NaN   1.24413                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        2500.00        98.7162                 NaN            NaN            NaN            NaN   1.28376                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        2500.00        98.1816                 NaN            NaN            NaN            NaN  0.716276        1.10216                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        2500.00        98.0938                 NaN            NaN            NaN            NaN   1.32639       0.579841                 NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        2500.00        99.6620                 NaN  0.178800                 NaN            NaN  0.639676E-001  0.952463E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        2500.00        96.6229                 NaN            NaN            NaN            NaN   2.61761       0.759456                 NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        2500.00        98.1610                 NaN            NaN            NaN            NaN   1.28318       0.555798                 NaN            NaN            NaN            NaN            NaN            NaN
  1473.68        2500.00        98.1843                 NaN            NaN            NaN            NaN  0.549074        1.26659                 NaN            NaN            NaN            NaN            NaN            NaN
  1471.18        2500.00        98.2035                 NaN            NaN            NaN            NaN   1.25600       0.540453                 NaN            NaN            NaN            NaN            NaN            NaN
  1468.67        2500.00        98.2249                 NaN            NaN            NaN            NaN   1.23983       0.535241                 NaN            NaN            NaN            NaN            NaN            NaN
  1466.17        2500.00        98.2423                 NaN            NaN            NaN            NaN  0.529063        1.22867                 NaN            NaN            NaN            NaN            NaN            NaN
  1463.66        2500.00        98.2648                 NaN  0.350959E-001            NaN            NaN   1.23164       0.468434                 NaN            NaN            NaN            NaN            NaN            NaN
  1461.15        2500.00        98.2868                 NaN  0.657535E-001            NaN            NaN   1.23224       0.415204                 NaN            NaN            NaN            NaN            NaN            NaN
  1458.65        2500.00        98.3031                 NaN  0.621192E-001            NaN            NaN  0.415877        1.21892                 NaN            NaN            NaN            NaN            NaN            NaN
  1456.14        2500.00        98.3174                 NaN  0.586500E-001            NaN            NaN  0.413406        1.21050                 NaN            NaN            NaN            NaN            NaN            NaN
  1453.63        2500.00        98.3324                 NaN  0.553160E-001            NaN            NaN   1.19872       0.413589                 NaN            NaN            NaN            NaN            NaN            NaN
  1451.13        2500.00        98.3451                 NaN  0.515851E-001            NaN            NaN   1.19039       0.412914                 NaN            NaN            NaN            NaN            NaN            NaN
  1448.62        2500.00        97.0689                 NaN  0.280101                 NaN            NaN  0.696920        1.37163                 NaN  0.582397                 NaN            NaN            NaN            NaN
  1446.12        2500.00        95.1614                 NaN  0.642806                 NaN            NaN   1.63720        1.09282                 NaN   1.46579                 NaN            NaN            NaN            NaN
  1443.61        2500.00        95.3243                 NaN  0.639714                 NaN            NaN   1.02215        1.59753                 NaN   1.41630                 NaN            NaN            NaN            NaN
  1441.10        2500.00        95.4689                 NaN  0.638293                 NaN            NaN   1.56254       0.956734                 NaN   1.37352                 NaN            NaN            NaN            NaN
  1438.60        2500.00        95.6118                 NaN  0.636116                 NaN            NaN  0.892163        1.52931                 NaN   1.33063                 NaN            NaN            NaN            NaN
  1436.09        2500.00        95.7309                 NaN  0.637080                 NaN            NaN  0.836132        1.50078                 NaN   1.29506                 NaN            NaN            NaN            NaN
  1433.58        2500.00        95.8791                 NaN  0.631299                 NaN            NaN   1.46375       0.775687                 NaN   1.25014                 NaN            NaN            NaN            NaN
  1431.08        2500.00        95.9808                 NaN  0.633926                 NaN            NaN   1.44359       0.721501                 NaN   1.22019                 NaN            NaN            NaN            NaN
  1428.57        2500.00        96.0924                 NaN  0.633459                 NaN            NaN   1.41830       0.668955                 NaN   1.18689                 NaN            NaN            NaN            NaN
  1426.07        2500.00        96.1977                 NaN  0.633472                 NaN            NaN   1.39459       0.619144                 NaN   1.15509                 NaN            NaN            NaN            NaN
  1423.56        2500.00        96.2984                 NaN  0.633573                 NaN            NaN   1.37074       0.572268                 NaN   1.12507                 NaN            NaN            NaN            NaN
  1421.05        2500.00        96.3913                 NaN  0.634189                 NaN            NaN  0.523383        1.35425                 NaN   1.09688                 NaN            NaN            NaN            NaN
  1418.55        2500.00        96.4829                 NaN  0.634068                 NaN            NaN   1.33497       0.479109                 NaN   1.06900                 NaN            NaN            NaN            NaN
  1416.04        2500.00        96.5678                 NaN  0.634935                 NaN            NaN   1.31915       0.434762                 NaN   1.04337                 NaN            NaN            NaN            NaN
  1413.53        2500.00        96.6505                 NaN  0.635412                 NaN            NaN   1.30111       0.394578                 NaN   1.01836                 NaN            NaN            NaN            NaN
  1411.03        2500.00        96.7274                 NaN  0.636258                 NaN            NaN  0.354222        1.28764                 NaN  0.994463                 NaN            NaN            NaN            NaN
  1408.52        2500.00        96.8065                 NaN  0.635615                 NaN            NaN   1.27491       0.311930                 NaN  0.971007                 NaN            NaN            NaN            NaN
  1406.02        2500.00        96.8769                 NaN  0.636760                 NaN            NaN   1.25933       0.277895                 NaN  0.949092                 NaN            NaN            NaN            NaN
  1403.51        2500.00        96.9423                 NaN  0.637503                 NaN            NaN   1.25050       0.240622                 NaN  0.929101                 NaN            NaN            NaN            NaN
  1401.00        2500.00        97.0111                 NaN  0.636609                 NaN            NaN  0.205098        1.23929                 NaN  0.907882                 NaN            NaN            NaN            NaN
  1398.50        2500.00        97.0750                 NaN  0.635971                 NaN            NaN   1.22678       0.174276                 NaN  0.887935                 NaN            NaN            NaN            NaN
  1395.99        2500.00        97.1349                 NaN  0.636140                 NaN            NaN   1.21716       0.142467                 NaN  0.869362                 NaN            NaN            NaN            NaN
  1393.48        2500.00        97.1940                 NaN  0.635809                 NaN            NaN   1.20761       0.111553                 NaN  0.850992                 NaN            NaN            NaN            NaN
  1390.98        2500.00        97.2500                 NaN  0.634695                 NaN            NaN   1.20046       0.813115E-001            NaN  0.833481                 NaN            NaN            NaN            NaN
  1388.47        2500.00        97.3007                 NaN  0.633611                 NaN            NaN   1.19257       0.560858E-001            NaN  0.816986                 NaN            NaN            NaN            NaN
  1385.96        2500.00        97.3574                 NaN  0.631626                 NaN            NaN   1.18470       0.267798E-001            NaN  0.799546                 NaN            NaN            NaN            NaN
  1383.46        2500.00        97.4082                 NaN  0.629941                 NaN            NaN  0.174781E-002   1.17670                 NaN  0.783410                 NaN            NaN            NaN            NaN
  1380.95        2500.00        97.4427                 NaN  0.626451                 NaN            NaN   1.15792                 NaN            NaN  0.772959                 NaN            NaN            NaN            NaN
  1378.45        2500.00        97.5082                 NaN  0.598119                 NaN            NaN  0.184776E-001   1.12802                 NaN  0.747138                 NaN            NaN            NaN            NaN
  1375.94        2500.00        97.5418                 NaN  0.601308                 NaN            NaN   1.11996                 NaN            NaN  0.736934                 NaN            NaN            NaN            NaN
  1373.43        2500.00        97.5883                 NaN  0.608135                 NaN            NaN   1.07871                 NaN            NaN  0.724841                 NaN            NaN            NaN            NaN
  1370.93        2500.00        97.6384                 NaN  0.579370                 NaN            NaN   1.07805                 NaN            NaN  0.704205                 NaN            NaN            NaN            NaN
  1368.42        2500.00        97.6685                 NaN  0.578560                 NaN            NaN   1.05872                 NaN            NaN  0.694175                 NaN            NaN            NaN            NaN
  1365.91        2500.00        97.6882                 NaN  0.527119                 NaN            NaN  0.102263        1.00133                 NaN  0.681125                 NaN            NaN            NaN            NaN
  1363.41        2500.00        97.7490                 NaN  0.560080                 NaN            NaN   1.02507                 NaN            NaN  0.665893                 NaN            NaN            NaN            NaN
  1360.90        2500.00        97.7810                 NaN  0.553438                 NaN            NaN   1.01059                 NaN            NaN  0.654927                 NaN            NaN            NaN            NaN
  1358.40        2500.00        97.8105                 NaN  0.543217                 NaN            NaN   1.00279                 NaN            NaN  0.643536                 NaN            NaN            NaN            NaN
  1355.89        2500.00        97.8528                 NaN  0.538078                 NaN            NaN  0.979202                 NaN            NaN  0.629917                 NaN            NaN            NaN            NaN
  1353.38        2500.00        97.8865                 NaN  0.529524                 NaN            NaN  0.966054                 NaN            NaN  0.617873                 NaN            NaN            NaN            NaN
  1350.88        2500.00        97.9193                 NaN  0.521019                 NaN            NaN  0.953103                 NaN            NaN  0.606545                 NaN            NaN            NaN            NaN
  1348.37        2500.00        97.9490                 NaN  0.512322                 NaN            NaN  0.942996                 NaN            NaN  0.595713                 NaN            NaN            NaN            NaN
  1345.86        2500.00        97.9827                 NaN  0.506392                 NaN            NaN  0.926437                 NaN            NaN  0.584432                 NaN            NaN            NaN            NaN
  1343.36        2500.00        98.0132                 NaN  0.494424                 NaN            NaN  0.919071                 NaN            NaN  0.573293                 NaN            NaN            NaN            NaN
  1340.85        2500.00        98.0431                 NaN  0.486288                 NaN            NaN  0.907831                 NaN            NaN  0.562829                 NaN            NaN            NaN            NaN
  1338.35        2500.00        98.0724                 NaN  0.478577                 NaN            NaN  0.896476                 NaN            NaN  0.552578                 NaN            NaN            NaN            NaN
  1335.84        2500.00        98.0959                 NaN  0.466721                 NaN            NaN  0.894202                 NaN            NaN  0.543187                 NaN            NaN            NaN            NaN
  1333.33        2500.00        98.1287                 NaN  0.456823                 NaN            NaN  0.882079                 NaN            NaN  0.532363                 NaN            NaN            NaN            NaN
  1330.83        2500.00        98.1541                 NaN  0.449974                 NaN            NaN  0.872540                 NaN            NaN  0.523349                 NaN            NaN            NaN            NaN
  1328.32        2500.00        98.1789                 NaN  0.440067                 NaN            NaN  0.866866                 NaN            NaN  0.514149                 NaN            NaN            NaN            NaN
  1325.81        2500.00        98.1628                 NaN  0.471725                 NaN            NaN  0.835801                 NaN            NaN  0.529681                 NaN            NaN            NaN            NaN
  1323.31        2500.00        98.2727                 NaN  0.384966                 NaN            NaN  0.870144                 NaN            NaN  0.472218                 NaN            NaN            NaN            NaN
  1320.80        2500.00        98.2537                 NaN  0.408452                 NaN            NaN  0.850335                 NaN            NaN  0.487465                 NaN            NaN            NaN            NaN
  1318.30        2500.00        98.2788                 NaN  0.396879                 NaN            NaN  0.845647                 NaN            NaN  0.478716                 NaN            NaN            NaN            NaN
  1315.79        2500.00        98.3011                 NaN  0.387100                 NaN            NaN  0.840895                 NaN            NaN  0.470878                 NaN            NaN            NaN            NaN
  1313.28        2500.00        98.3238                 NaN  0.376766                 NaN            NaN  0.836675                 NaN            NaN  0.462731                 NaN            NaN            NaN            NaN
  1310.78        2500.00        98.3471                 NaN  0.368232                 NaN            NaN  0.829654                 NaN            NaN  0.455033                 NaN            NaN            NaN            NaN
  1308.27        2500.00        98.3600                 NaN  0.353107                 NaN            NaN  0.837431                 NaN            NaN  0.449504                 NaN            NaN            NaN            NaN
  1305.76        2500.00        98.3872                 NaN  0.340742                 NaN            NaN  0.832449                 NaN            NaN  0.439626                 NaN            NaN            NaN            NaN
  1303.26        2500.00        98.4057                 NaN  0.329607                 NaN            NaN  0.831577                 NaN            NaN  0.433151                 NaN            NaN            NaN            NaN
  1300.75        2500.00        98.4224                 NaN  0.314520                 NaN            NaN  0.836190                 NaN            NaN  0.426917                 NaN            NaN            NaN            NaN
  1298.25        2500.00        98.4405                 NaN  0.301244                 NaN            NaN  0.837844                 NaN            NaN  0.420454                 NaN            NaN            NaN            NaN
  1295.74        2500.00        97.3870                 NaN  0.367987                 NaN            NaN   1.08211                 NaN            NaN  0.547487       0.615450                 NaN            NaN            NaN
  1293.23        2500.00        79.4659                 NaN   1.59231                 NaN            NaN   5.20216                 NaN            NaN   2.80823        10.6188       0.312574                 NaN            NaN
  1290.73        2500.00        73.1997                 NaN   1.96875                 NaN            NaN   6.57708                 NaN            NaN   3.64666        13.7179       0.889945                 NaN            NaN
  1288.22        2500.00        77.4875                 NaN   1.62739                 NaN            NaN   5.68432                 NaN            NaN   3.08024        11.3912       0.729428                 NaN            NaN
  1285.71        2500.00        80.7257                 NaN   1.30772                 NaN            NaN   5.06910                 NaN            NaN   2.64935        9.64116       0.606955                 NaN            NaN
  1283.21        2500.00        83.0199                 NaN   1.13801                 NaN            NaN   4.56730                 NaN            NaN   2.34382        8.40630       0.524705                 NaN            NaN
  1280.70        2500.00        84.8971                 NaN  0.586781                 NaN            NaN  0.199602        4.43109                 NaN   2.08449        7.37015       0.430751                 NaN            NaN
  1278.20        2500.00        86.5652                 NaN  0.506018                 NaN            NaN   4.21766                 NaN            NaN   1.85551        6.48038       0.375189                 NaN            NaN
  1275.69        2500.00        86.8922                 NaN  0.352557E-001            NaN            NaN   4.70999                 NaN            NaN   1.79845        6.23203       0.332098                 NaN            NaN
  1273.18        2500.00        81.2401                 NaN  0.143954E-003            NaN            NaN   2.53417        4.17408                 NaN   2.65904        8.92994       0.462560                 NaN            NaN
  1270.68        2500.00        96.3057                 NaN  0.168137E-005            NaN            NaN   1.78009                 NaN            NaN  0.429705        1.42481       0.596918E-001            NaN            NaN
  1268.17        2500.00        88.1180                 NaN            NaN            NaN            NaN   3.63351       0.297562                 NaN   1.64823        5.96352       0.339215                 NaN            NaN
  1265.66        2500.00        80.6601                 NaN            NaN            NaN            NaN   7.43719                 NaN            NaN   2.68583        8.72748       0.489355                 NaN            NaN
  1263.16        2500.00        99.5880                 NaN  0.171886                 NaN            NaN            NaN            NaN            NaN            NaN  0.240080                 NaN            NaN            NaN
  1260.65        2500.00        96.7964                 NaN            NaN            NaN            NaN   1.36021                 NaN            NaN  0.453523        1.38991                 NaN            NaN            NaN
  1258.15        2500.00        88.9543                 NaN            NaN            NaN            NaN   3.51271       0.221635                 NaN   1.62439        5.39598       0.290962                 NaN            NaN
  1255.64        2500.00        93.6098                 NaN            NaN            NaN            NaN   2.42452                 NaN            NaN  0.945960        2.89965       0.120084                 NaN            NaN
  1253.13        2500.00        94.9277                 NaN            NaN            NaN            NaN   1.93934                 NaN            NaN  0.496401        2.50999       0.126546                 NaN            NaN
  1250.63        2500.00        96.3928                 NaN            NaN            NaN            NaN   1.63261                 NaN            NaN  0.546424        1.40980       0.183263E-001            NaN            NaN
  1248.12        2500.00        93.1768                 NaN            NaN            NaN            NaN   1.76570       0.801681                 NaN  0.998003        3.10064       0.157194                 NaN            NaN
  1245.61        2500.00        95.5972                 NaN            NaN            NaN            NaN   1.62200                 NaN            NaN  0.556280        2.15905       0.655099E-001            NaN            NaN
  1243.11        2500.00        94.9364                 NaN            NaN            NaN            NaN   1.84538                 NaN            NaN  0.687401        2.41824       0.112557                 NaN            NaN
  1240.60        2500.00        94.9228                 NaN            NaN            NaN            NaN   1.53776                 NaN            NaN  0.524178        2.84697       0.168307                 NaN            NaN
  1238.10        2500.00        93.4481                 NaN            NaN            NaN            NaN   1.32532        1.36808                 NaN   1.04522        2.69535       0.117951                 NaN            NaN
  1235.59        2500.00        96.9137                 NaN  0.873385                 NaN            NaN  0.221044       0.353256E-004            NaN  0.276172        1.64964       0.659972E-001            NaN            NaN
  1233.08        2500.00        98.0372                 NaN            NaN            NaN            NaN  0.435499                 NaN            NaN  0.450600        1.04758       0.291411E-001            NaN            NaN
  1230.58        2500.00        73.8791                 NaN            NaN            NaN            NaN   4.69645                 NaN            NaN   2.54985        10.7749       0.281443        7.81822                 NaN
  1228.07        2500.00        62.8074                 NaN            NaN            NaN            NaN   4.16344        2.58117       0.125654E-004   3.26594        15.8183       0.423382        10.9404                 NaN
  1225.56        2500.00                 NaN            NaN            NaN            NaN            NaN   10.3094        5.92633       0.181537E-005   8.44872        43.3582        1.16159        30.7958                 NaN
  1223.06        2500.00                 NaN            NaN   5.45799                 NaN            NaN  0.138708E-005   7.83848                 NaN   8.19000        44.7643        1.55730        32.1919                 NaN
  1220.55        2500.00                 NaN            NaN            NaN            NaN            NaN   1.81703        14.6457                 NaN   8.34185        43.2209        1.14381        30.8307                 NaN
  1218.05        2500.00                 NaN            NaN   5.39401                 NaN            NaN  0.138710E-005   7.94715                 NaN   8.20804        44.7204        1.55145        32.1790                 NaN
  1215.54        2500.00                 NaN            NaN   5.46772                 NaN            NaN  0.138708E-005   7.83093                 NaN   8.19997        44.7445        1.55759        32.1993                 NaN
  1213.03        2500.00                 NaN            NaN            NaN            NaN            NaN   10.8153        5.43979                 NaN   8.48949        43.3067        1.15182        30.7969                 NaN
  1210.53        2500.00                 NaN            NaN   5.48181                 NaN            NaN  0.138709E-005   7.81337                 NaN   8.20197        44.7418        1.55716        32.2039                 NaN
  1208.02        2500.00                 NaN            NaN   5.48806                 NaN            NaN  0.138708E-005   7.80522                 NaN   8.20198        44.7415        1.55729        32.2060                 NaN
  1205.51        2500.00                 NaN            NaN   5.49490                 NaN            NaN  0.138707E-005   7.79620                 NaN   8.20268        44.7407        1.55732        32.2082                 NaN
  1203.01        2500.00                 NaN            NaN   5.50073                 NaN            NaN  0.138705E-005   7.78701                 NaN   8.20192        44.7421        1.55816        32.2101                 NaN
  1200.50        2500.00                 NaN            NaN   5.50852                 NaN            NaN  0.138710E-005   7.77878                 NaN   8.20398        44.7389        1.55717        32.2127                 NaN
  1197.99        2500.00                 NaN            NaN   5.52204                 NaN            NaN  0.138705E-005   7.76208                 NaN   8.20526        44.7380        1.55673        32.2158                 NaN
  1195.49        2500.00                 NaN            NaN   5.52681                 NaN            NaN  0.138712E-005   7.75672                 NaN   8.20636        44.7352        1.55674        32.2182                 NaN
  1192.98        2500.00                 NaN            NaN   6.43159                 NaN            NaN  0.369031E-001            NaN            NaN   7.63884        46.3628        1.67300        32.0963        5.76052     
  1190.48        2500.00                 NaN            NaN   5.53695                 NaN            NaN  0.138710E-005   7.74360                 NaN   8.20789        44.7319        1.55711        32.2225                 NaN
  1187.97        2500.00                 NaN            NaN   5.54072                 NaN            NaN  0.138708E-005   7.73723                 NaN   8.20710        44.7342        1.55729        32.2234                 NaN
  1185.46        2500.00                 NaN            NaN            NaN            NaN            NaN   11.3356        4.94402                 NaN   8.58008        43.2064        1.13641        30.7976                 NaN
  1182.96        2500.00                 NaN            NaN            NaN            NaN            NaN   12.4568        3.88292       0.174151E-005   8.57753        43.1343        1.13997        30.8085                 NaN
  1180.45        2500.00                 NaN            NaN            NaN            NaN            NaN   11.4473        4.83611                 NaN   8.59017        43.1965        1.13403        30.7958                 NaN
  1177.94        2500.00                 NaN            NaN            NaN            NaN            NaN   11.4875        4.79744                 NaN   8.59565        43.1903        1.13334        30.7958                 NaN
  1175.44        2500.00                 NaN            NaN   6.42751                 NaN            NaN  0.755455E-001            NaN            NaN   7.64175        46.3545        1.67243        32.0971        5.73111     
  1172.93        2500.00                 NaN            NaN   6.43247                 NaN            NaN  0.328633E-001            NaN            NaN   7.63861        46.3635        1.67305        32.0964        5.76308     
  1170.43        2500.00                 NaN            NaN   6.43243                 NaN            NaN  0.334120E-001            NaN            NaN   7.63866        46.3634        1.67305        32.0964        5.76263     
  1167.92        2500.00                 NaN            NaN            NaN            NaN            NaN   11.6216        4.68002       0.101067E-002   8.63320        43.1402        1.12425        30.7997                 NaN
  1165.41        2500.00                 NaN            NaN            NaN            NaN            NaN   11.7455        4.56833                 NaN   8.64242        43.1226        1.11997        30.8013                 NaN
  1162.91        2500.00                 NaN            NaN            NaN            NaN            NaN   11.7697        4.54765       0.173012E-005   8.65055        43.1123        1.11807        30.8017                 NaN
  1160.40        2500.00                 NaN            NaN            NaN            NaN            NaN   13.1288        3.29299                 NaN   8.67821        42.9821        1.10114        30.8167                 NaN
  1157.89        2500.00                 NaN            NaN   6.42509                 NaN            NaN  0.100577                 NaN            NaN   7.64377        46.3490        1.67205        32.0977        5.71183     
  1155.39        2500.00                 NaN            NaN            NaN            NaN            NaN   11.7632        4.55793                 NaN   8.66977        43.0917        1.11530        30.8021                 NaN
  1152.88        2500.00                 NaN            NaN            NaN            NaN            NaN   4.53236        11.7922                 NaN   8.67839        43.0810        1.11355        30.8025                 NaN
  1150.38        2500.00                 NaN            NaN            NaN            NaN            NaN   3.74830        12.6625                 NaN   8.62971        43.0277        1.11225        30.8195                 NaN
  1147.87        2500.00                 NaN            NaN            NaN            NaN            NaN   4.49785        11.8349                 NaN   8.69135        43.0625        1.10971        30.8036                 NaN
  1145.36        2500.00                 NaN            NaN   6.43228                 NaN            NaN  0.371911E-001            NaN            NaN   7.63901        46.3624        1.67299        32.0966        5.75948     
  1142.86        2500.00                 NaN            NaN            NaN            NaN            NaN   4.46871        11.8719                 NaN   8.70584        43.0425        1.10608        30.8049                 NaN
  1140.35        2500.00                 NaN            NaN   5.66470                 NaN            NaN   7.57058       0.563918E-004            NaN   8.21480        44.7237        1.56063        32.2655                 NaN
  1137.84        2500.00                 NaN            NaN            NaN            NaN            NaN   4.43407        11.9149                 NaN   8.72194        43.0211        1.10206        30.8060                 NaN
  1135.34        2500.00                 NaN            NaN            NaN            NaN            NaN   3.92138        12.5145                 NaN   8.66152        42.9752        1.10187        30.8255                 NaN
  1132.83        2500.00                 NaN            NaN            NaN            NaN            NaN   4.41453        11.9428                 NaN   8.73439        43.0022        1.09862        30.8075                 NaN
  1130.33        2500.00                 NaN            NaN            NaN            NaN            NaN   4.38872        11.9729                 NaN   8.74187        42.9918        1.09663        30.8082                 NaN
  1127.82        2500.00                 NaN            NaN            NaN            NaN            NaN   4.11241        12.2324                 NaN   8.79937        42.9569        1.09788        30.8010                 NaN
  1125.31        2500.00                 NaN            NaN            NaN            NaN            NaN   4.36783        12.0025                 NaN   8.75696        42.9702        1.09273        30.8098                 NaN
  1122.81        2500.00                 NaN            NaN            NaN            NaN            NaN   4.38995        11.9839                 NaN   8.76201        42.9627        1.09101        30.8104                 NaN
  1120.30        2500.00                 NaN            NaN            NaN            NaN            NaN   4.38562        11.9925                 NaN   8.76884        42.9528        1.08912        30.8112                 NaN
  1117.79        2500.00                 NaN            NaN            NaN            NaN            NaN   4.38095        12.0018                 NaN   8.77582        42.9423        1.08711        30.8121                 NaN
  1115.29        2500.00                 NaN            NaN            NaN            NaN            NaN   4.38014        12.0066       0.218498E-005   8.78249        42.9327        1.08530        30.8128                 NaN
  1112.78        2500.00                 NaN            NaN            NaN            NaN            NaN   4.37672        12.0143                 NaN   8.78931        42.9227        1.08337        30.8136                 NaN
  1110.28        2500.00                 NaN            NaN            NaN            NaN            NaN   4.62934        11.7634                 NaN   8.78924        42.9187        1.08386        30.8155                 NaN
  1107.77        2500.00                 NaN            NaN            NaN            NaN            NaN   3.44574        13.0285                 NaN   8.78114        42.8357        1.08103        30.8279                 NaN
  1105.26        2500.00                 NaN            NaN            NaN            NaN            NaN   4.38036        12.0238                 NaN   8.80944        42.8925        1.07764        30.8162                 NaN
  1102.76        2500.00                 NaN            NaN            NaN            NaN            NaN   4.61580        11.7900                 NaN   8.80951        42.8885        1.07815        30.8181                 NaN
  1100.25        2500.00                 NaN            NaN   5.74202                 NaN            NaN   7.48681       0.138708E-005            NaN   8.23354        44.6832        1.55664        32.2978                 NaN
  1097.74        2500.00                 NaN            NaN            NaN            NaN            NaN   4.61102        11.8036                 NaN   8.82299        42.8681        1.07430        30.8199                 NaN
  1095.24        2500.00                 NaN            NaN            NaN            NaN            NaN   4.60578        11.8134                 NaN   8.82977        42.8578        1.07232        30.8209                 NaN
  1092.73        2500.00                 NaN            NaN            NaN            NaN            NaN   4.59982        11.8240                 NaN   8.83659        42.8475        1.07033        30.8218                 NaN
  1090.23        2500.00                 NaN            NaN            NaN            NaN            NaN   4.60797        11.8203                 NaN   8.84300        42.8375        1.06848        30.8228                 NaN
  1087.72        2500.00                 NaN            NaN            NaN            NaN            NaN   4.58051        11.8528                 NaN   8.85056        42.8262        1.06616        30.8237                 NaN
  1085.21        2500.00                 NaN            NaN            NaN            NaN            NaN   4.42498        12.0237                 NaN   8.85011        42.8150        1.06072        30.8255                 NaN
  1082.71        2500.00                 NaN            NaN            NaN            NaN            NaN   4.64124        11.8004                 NaN   8.86195        42.8074        1.06298        30.8260                 NaN
  1080.20        2500.00                 NaN            NaN            NaN            NaN            NaN   5.92168        10.5796                 NaN   8.89226        42.7406        1.04282        30.8230                 NaN
  1077.69        2500.00                 NaN            NaN            NaN            NaN            NaN   4.66311        11.7876                 NaN   8.87454        42.7873        1.05930        30.8282                 NaN
  1075.19        2500.00                 NaN            NaN            NaN            NaN            NaN   4.67105        11.7843                 NaN   8.88091        42.7770        1.05741        30.8293                 NaN
  1072.68        2500.00                 NaN            NaN   4.01021                 NaN            NaN   10.5053                 NaN            NaN   8.50749        43.7255        1.34895        31.9026                 NaN
  1070.18        2500.00                 NaN            NaN   3.95644                 NaN            NaN   10.2824       0.301160                 NaN   8.51174        43.7122        1.34622        31.8898                 NaN
  1067.67        2500.00                 NaN            NaN   4.14109                 NaN            NaN   10.3100                 NaN            NaN   8.49782        43.7511        1.35939        31.9406                 NaN
  1065.16        2500.00                 NaN            NaN   4.20095                 NaN            NaN   10.2211                 NaN            NaN   8.49357        43.7621        1.36410        31.9582                 NaN
  1062.66        2500.00                 NaN            NaN   4.11115                 NaN            NaN   10.3716                 NaN            NaN   8.50928        43.7199        1.35248        31.9356                 NaN
  1060.15        2500.00                 NaN            NaN   4.29481                 NaN            NaN   10.0772       0.316213E-005            NaN   8.49395        43.7789        1.37082        31.9844                 NaN
  1057.64        2500.00                 NaN            NaN   4.35617                 NaN            NaN   9.98813       0.919331E-005            NaN   8.48958        43.7879        1.37547        32.0027                 NaN
  1055.14        2500.00                 NaN            NaN   4.39953                 NaN            NaN   9.92704       0.157544E-004            NaN   8.48097        43.7958        1.37949        32.0172                 NaN
  1052.63        2500.00                 NaN            NaN   4.35194                 NaN            NaN   10.0114                 NaN            NaN   8.49127        43.7670        1.37224        32.0061                 NaN
  1050.13        2500.00                 NaN            NaN   4.39696                 NaN            NaN   9.94507       0.331477E-004            NaN   8.48865        43.7739        1.37567        32.0197                 NaN
  1047.62        2500.00                 NaN            NaN   4.51974                 NaN            NaN   9.77888       0.376616E-004            NaN   8.48639        43.7799        1.37881        32.0562                 NaN
  1045.11        2500.00                 NaN            NaN   4.47834                 NaN            NaN   9.82598       0.320008E-004            NaN   8.48444        43.7850        1.38171        32.0445                 NaN
  1042.61        2500.00                 NaN            NaN   4.51542                 NaN            NaN   9.77206       0.313030E-004            NaN   8.48277        43.7894        1.38438        32.0559                 NaN
  1040.10        2500.00                 NaN            NaN   4.55061                 NaN            NaN   9.72108       0.306241E-004            NaN   8.48133        43.7932        1.38688        32.0668                 NaN
  1037.59        2500.00                 NaN            NaN   4.58406                 NaN            NaN   9.67282       0.298429E-004            NaN   8.48009        43.7965        1.38921        32.0773                 NaN
  1035.09        2500.00                 NaN            NaN   4.61594                 NaN            NaN   9.62702       0.291979E-004            NaN   8.47905        43.7992        1.39139        32.0874                 NaN
  1032.58        2500.00                 NaN            NaN   4.70083                 NaN            NaN   9.48752                 NaN            NaN   8.47163        43.8278        1.40133        32.1108                 NaN
