|6.6.6
Archiving\03_Data\eqfrac/QFM_m2.75/LAR/LAR_3.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         Sp(TH)         melt(TH)       Cpx(TH)        Cpx(TH)        Cpx(TH)        O(HP)          an             San(TH)        ilm            q             
  1365.38        2500.00                 NaN   99.3314       0.277571       0.125486E-001            NaN  0.134397       0.244088                 NaN            NaN            NaN
  1364.31        2500.00                 NaN   99.3295       0.542959E-001  0.254059                 NaN  0.120181       0.241941                 NaN            NaN            NaN
  1363.25        2500.00                 NaN   99.3355       0.253459       0.519934E-001            NaN  0.119334       0.239716                 NaN            NaN            NaN
  1362.18        2500.00                 NaN   99.3410       0.251172       0.518648E-001            NaN  0.118265       0.237706                 NaN            NaN            NaN
  1361.11        2500.00                 NaN   99.3483       0.421973E-001  0.253796                 NaN  0.120280       0.235430                 NaN            NaN            NaN
  1360.04        2500.00                 NaN   99.3545       0.496367E-001  0.247192                 NaN  0.116201       0.232504                 NaN            NaN            NaN
  1358.97        2500.00                 NaN   99.3591       0.246481       0.479109E-001            NaN  0.115690       0.230815                 NaN            NaN            NaN
  1357.90        2500.00                 NaN   99.3650       0.245922       0.453582E-001            NaN  0.115089       0.228610                 NaN            NaN            NaN
  1356.84        2500.00                 NaN   99.3708       0.244087       0.440416E-001            NaN  0.114560       0.226525                 NaN            NaN            NaN
  1355.77        2500.00                 NaN   99.3759       0.245442       0.393070E-001            NaN  0.114633       0.224702                 NaN            NaN            NaN
  1354.70        2500.00                 NaN   99.3813       0.451205E-001  0.239868                 NaN  0.111483       0.222218                 NaN            NaN            NaN
  1353.63        2500.00                 NaN   99.3866       0.239841       0.417703E-001            NaN  0.111404       0.220401                 NaN            NaN            NaN
  1352.56        2500.00                 NaN   99.3923       0.238957       0.397207E-001            NaN  0.110746       0.218268                 NaN            NaN            NaN
  1351.49        2500.00                 NaN   99.3978       0.237172       0.388553E-001            NaN  0.109921       0.216227                 NaN            NaN            NaN
  1350.43        2500.00                 NaN   99.4024       0.235593       0.391169E-001            NaN  0.108582       0.214288                 NaN            NaN            NaN
  1349.36        2500.00                 NaN   99.4079       0.233504       0.383490E-001            NaN  0.107909       0.212322                 NaN            NaN            NaN
  1348.29        2500.00                 NaN   99.4126       0.232779       0.375552E-001            NaN  0.106684       0.210369                 NaN            NaN            NaN
  1347.22        2500.00                 NaN   99.4177       0.359122E-001  0.231922                 NaN  0.105979       0.208497                 NaN            NaN            NaN
  1346.15        2500.00                 NaN   99.4222       0.362516E-001  0.230483                 NaN  0.104568       0.206537                 NaN            NaN            NaN
  1345.08        2500.00                 NaN   99.4271       0.228595       0.359570E-001            NaN  0.103616       0.204699                 NaN            NaN            NaN
  1344.02        2500.00                 NaN   99.4317       0.348360E-001  0.227692                 NaN  0.102810       0.202931                 NaN            NaN            NaN
  1342.95        2500.00                 NaN   99.4358       0.226726       0.345856E-001            NaN  0.101644       0.201229                 NaN            NaN            NaN
  1341.88        2500.00                 NaN   99.4414       0.223781       0.344122E-001            NaN  0.101012       0.199376                 NaN            NaN            NaN
  1340.81        2500.00                 NaN   99.4456       0.363000E-001  0.222634                 NaN  0.984436E-001  0.197040                 NaN            NaN            NaN
  1339.74        2500.00                 NaN   99.4490       0.223433       0.328027E-001            NaN  0.987087E-001  0.196105                 NaN            NaN            NaN
  1338.67        2500.00                 NaN   99.4553       0.338662E-001  0.220499                 NaN  0.969383E-001  0.193420                 NaN            NaN            NaN
  1337.61        2500.00                 NaN   99.4587       0.219282       0.339075E-001            NaN  0.959854E-001  0.192102                 NaN            NaN            NaN
  1336.54        2500.00                 NaN   99.4628       0.217728       0.342827E-001            NaN  0.947333E-001  0.190452                 NaN            NaN            NaN
  1335.47        2500.00                 NaN   99.4672       0.338640E-001  0.216043                 NaN  0.939827E-001  0.188915                 NaN            NaN            NaN
  1334.40        2500.00                 NaN   99.4716       0.334752E-001  0.215426                 NaN  0.925918E-001  0.186884                 NaN            NaN            NaN
  1333.33        2500.00                 NaN   99.4751       0.213259       0.353259E-001            NaN  0.909647E-001  0.185390                 NaN            NaN            NaN
  1332.26        2500.00                 NaN   99.4792       0.212436       0.343632E-001            NaN  0.901655E-001  0.183801                 NaN            NaN            NaN
  1331.19        2500.00                 NaN   99.4831       0.210509       0.354853E-001            NaN  0.887268E-001  0.182193                 NaN            NaN            NaN
  1330.13        2500.00                 NaN   99.4868       0.210327       0.345977E-001            NaN  0.876673E-001  0.180636                 NaN            NaN            NaN
  1329.06        2500.00                 NaN   99.4910       0.207132       0.364594E-001            NaN  0.863508E-001  0.179032                 NaN            NaN            NaN
  1327.99        2500.00                 NaN   99.4947       0.206703       0.357666E-001            NaN  0.853774E-001  0.177470                 NaN            NaN            NaN
  1326.92        2500.00                 NaN   99.4979       0.352684E-001  0.205965                 NaN  0.845694E-001  0.176342                 NaN            NaN            NaN
  1325.85        2500.00                 NaN   99.5023       0.201810       0.400207E-001            NaN  0.818052E-001  0.174099                 NaN            NaN            NaN
  1324.78        2500.00                 NaN   99.5060       0.358352E-001  0.203240                 NaN  0.820183E-001  0.172946                 NaN            NaN            NaN
  1323.72        2500.00                 NaN   99.5096       0.200064       0.386011E-001            NaN  0.803055E-001  0.171474                 NaN            NaN            NaN
  1322.65        2500.00                 NaN   99.5121       0.393387E-001  0.200151                 NaN  0.785049E-001  0.169857                 NaN            NaN            NaN
  1321.58        2500.00                 NaN   99.5162       0.197776       0.401798E-001            NaN  0.774273E-001  0.168447                 NaN            NaN            NaN
  1320.51        2500.00                 NaN   99.5189       0.197326       0.402523E-001            NaN  0.762720E-001  0.167234                 NaN            NaN            NaN
  1319.44        2500.00                 NaN   99.5226       0.197152       0.385863E-001            NaN  0.757311E-001  0.165905                 NaN            NaN            NaN
  1318.37        2500.00                 NaN   99.5264       0.192180       0.443356E-001            NaN  0.730447E-001  0.164051                 NaN            NaN            NaN
  1317.31        2500.00                 NaN   99.5287       0.192059       0.436330E-001            NaN  0.723939E-001  0.163181                 NaN            NaN            NaN
  1316.24        2500.00                 NaN   99.5326       0.190919       0.436620E-001            NaN  0.712225E-001  0.161621                 NaN            NaN            NaN
  1315.17        2500.00                 NaN   99.5355       0.188758       0.462805E-001            NaN  0.693359E-001  0.160165                 NaN            NaN            NaN
  1314.10        2500.00                 NaN   99.5381       0.477719E-001  0.186671                 NaN  0.682541E-001  0.159191                 NaN            NaN            NaN
  1313.03        2500.00                 NaN   99.5413       0.185862       0.482981E-001            NaN  0.668306E-001  0.157736                 NaN            NaN            NaN
  1311.96        2500.00                 NaN   99.5443       0.184063       0.496161E-001            NaN  0.655148E-001  0.156489                 NaN            NaN            NaN
  1310.90        2500.00                 NaN   99.5471       0.509709E-001  0.182487                 NaN  0.641416E-001  0.155257                 NaN            NaN            NaN
  1309.83        2500.00                 NaN   99.5499       0.181475       0.515834E-001            NaN  0.629690E-001  0.154096                 NaN            NaN            NaN
  1308.76        2500.00                 NaN   99.5524       0.178824       0.546473E-001            NaN  0.612251E-001  0.152914                 NaN            NaN            NaN
  1307.69        2500.00                 NaN   99.5556       0.176412       0.563342E-001            NaN  0.599571E-001  0.151676                 NaN            NaN            NaN
  1306.62        2500.00                 NaN   98.7816       0.294716       0.641266E-001            NaN  0.100965       0.247509       0.511128                 NaN            NaN
  1305.55        2500.00                 NaN   90.9019        1.57299       0.901484E-001            NaN  0.515223        1.23148        5.68824                 NaN            NaN
  1304.49        2500.00                 NaN   91.3103       0.294641E-001   1.58436                 NaN  0.482488        1.18030        5.41308                 NaN            NaN
  1303.42        2500.00                 NaN   91.6899        1.58190                 NaN            NaN  0.441688        1.13299        5.15350                 NaN            NaN
  1302.35        2500.00                 NaN   92.0374        1.54743                 NaN            NaN  0.407723        1.08948        4.91798                 NaN            NaN
  1301.28        2500.00                 NaN   92.3507        1.49658                 NaN            NaN  0.391970        1.05011        4.71069                 NaN            NaN
  1300.21        2500.00                 NaN   92.6355        1.46560                 NaN            NaN  0.366339        1.01451        4.51810                 NaN            NaN
  1299.14        2500.00                 NaN   92.9112        1.42565                 NaN            NaN  0.348250       0.979684        4.33523                 NaN            NaN
  1298.08        2500.00                 NaN   93.0384        1.36004                 NaN            NaN  0.366988       0.970199        4.26433                 NaN            NaN
  1297.01        2500.00                 NaN   93.4254        1.38741                 NaN            NaN  0.300222       0.909200        3.97777                 NaN            NaN
  1295.94        2500.00                 NaN   93.5776        1.33537                 NaN            NaN  0.302058       0.896345        3.88867                 NaN            NaN
  1294.87        2500.00                 NaN   93.7629        1.29936                 NaN            NaN  0.297201       0.872856        3.76764                 NaN            NaN
  1293.80        2500.00                 NaN   93.9479        1.27031                 NaN            NaN  0.287197       0.849684        3.64495                 NaN            NaN
  1292.73        2500.00                 NaN   90.4731        1.83298                 NaN            NaN  0.420389        1.32197        5.78451       0.167048                 NaN
  1291.67        2500.00                 NaN   89.3928        2.01626                 NaN            NaN  0.464818        1.46890        6.44044       0.216742                 NaN
  1290.60        2500.00                 NaN   90.0955        1.84355                 NaN            NaN  0.470253        1.36681        6.02125       0.202639                 NaN
  1289.53        2500.00                 NaN   90.1049        1.82692                 NaN            NaN  0.482441        1.36385        6.02033       0.201537                 NaN
  1288.46        2500.00                 NaN   90.3300        1.77720                 NaN            NaN  0.480484        1.33093        5.88597       0.195444                 NaN
  1287.39        2500.00                 NaN   90.4999        1.74010                 NaN            NaN  0.478338        1.30494        5.78631       0.190458                 NaN
  1286.32        2500.00                 NaN   90.6002        1.71994                 NaN            NaN  0.476550        1.28812        5.72861       0.186617                 NaN
  1285.26        2500.00                 NaN   90.6425        1.70873                 NaN            NaN  0.475946        1.27829        5.71044       0.184134                 NaN
  1284.19        2500.00                 NaN   90.2060        1.81127                 NaN            NaN  0.467853        1.32920        5.99449       0.191168                 NaN
  1283.12        2500.00                 NaN   87.7086        2.26590                 NaN            NaN  0.733331        1.75517        7.28264       0.254354                 NaN
  1282.05        2500.00                 NaN   90.7261        1.52426                 NaN            NaN  0.415841        1.16391        6.00931       0.160562                 NaN
  1280.98        2500.00                 NaN   91.4618        1.62304                 NaN            NaN  0.396412        1.12208        5.24004       0.156662                 NaN
  1279.91        2500.00                 NaN   89.1500        1.95078                 NaN            NaN  0.539926        1.43951        6.71773       0.202078                 NaN
  1278.84        2500.00                 NaN   87.2611        2.27690                 NaN            NaN  0.618295        1.67168        7.93650       0.235489                 NaN
  1277.78        2500.00                 NaN   85.0270        2.69083                 NaN            NaN  0.689883        1.94197        9.37356       0.276757                 NaN
  1276.71        2500.00                 NaN   87.9213        2.17302                 NaN            NaN  0.564943        1.59798        7.51031       0.232472                 NaN
  1275.64        2500.00                 NaN   86.5693        2.37087                 NaN            NaN  0.624791        1.70079        8.50425       0.229997                 NaN
  1274.57        2500.00                 NaN   88.1956        2.12002                 NaN            NaN  0.543375        1.53306        7.39477       0.213159                 NaN
  1273.50        2500.00                 NaN   87.9738        2.45560                 NaN            NaN  0.530951        1.66420        7.14993       0.225504                 NaN
  1272.43        2500.00                 NaN   91.1260        1.58443                 NaN            NaN  0.319944        1.04120        5.78869       0.139738                 NaN
  1271.37        2500.00                 NaN   91.1644        1.77001                 NaN            NaN  0.320964        1.15634        5.43527       0.152980                 NaN
  1270.30        2500.00                 NaN   91.9738        1.65468                 NaN            NaN  0.267409        1.05431        4.91271       0.137126                 NaN
  1269.23        2500.00                 NaN   92.6203        1.56844                 NaN            NaN  0.221449       0.972281        4.49332       0.124192                 NaN
  1268.16        2500.00                 NaN   93.1663        1.50886                 NaN            NaN  0.172973       0.903141        4.13618       0.112566                 NaN
  1267.09        2500.00                 NaN   93.5879        1.45810                 NaN            NaN  0.132262       0.847839        3.86984       0.104046                 NaN
  1266.02        2500.00                 NaN   96.4129       0.751385                 NaN            NaN  0.507155E-001  0.421677        2.28419       0.791118E-001            NaN
  1264.96        2500.00                 NaN   91.6561        2.19351                 NaN            NaN  0.839848E-001   1.15770        4.80552       0.103175                 NaN
  1263.89        2500.00                 NaN   94.5526        1.43398                 NaN            NaN            NaN  0.730812        3.20572       0.769242E-001            NaN
  1262.82        2500.00                 NaN   94.8862        1.35756                 NaN            NaN            NaN  0.684775        2.99897       0.725274E-001            NaN
  1261.75        2500.00                 NaN   95.1747        1.27958                 NaN            NaN            NaN  0.649417        2.82873       0.675860E-001            NaN
  1260.68        2500.00                 NaN   92.5571        1.63153                 NaN            NaN  0.284524        1.10159        4.31704       0.108205                 NaN
  1259.61        2500.00                 NaN   98.4735       0.349724                 NaN            NaN            NaN  0.169477       0.992991       0.143574E-001            NaN
  1258.55        2500.00                 NaN   96.1365        1.00450                 NaN            NaN            NaN  0.509430        2.28980       0.597170E-001            NaN
  1257.48        2500.00                 NaN   98.1309       0.612306                 NaN            NaN            NaN  0.307523       0.918910       0.304038E-001            NaN
  1256.41        2500.00                 NaN   94.8618        1.23330                 NaN            NaN            NaN  0.622906        3.20868       0.733268E-001            NaN
  1255.34        2500.00                 NaN   96.2965       0.858140                 NaN            NaN            NaN  0.498252        2.28570       0.613967E-001            NaN
  1254.27        2500.00                 NaN   95.6121        1.20035                 NaN            NaN            NaN  0.549333        2.57108       0.671078E-001            NaN
  1253.20        2500.00                 NaN   94.1715        1.53997                 NaN            NaN            NaN  0.766564        3.42944       0.925198E-001            NaN
  1252.14        2500.00                 NaN   99.7986       0.105212                 NaN            NaN            NaN  0.698017E-001            NaN  0.264183E-001            NaN
  1251.07        2500.00                 NaN   97.0065       0.720600                 NaN            NaN            NaN  0.368662        1.88769       0.165813E-001            NaN
  1250.00        2500.00                 NaN   99.0244       0.248307                 NaN            NaN            NaN  0.134153       0.579741       0.133709E-001            NaN
  1248.93        2500.00                 NaN   98.2598       0.584099                 NaN            NaN            NaN  0.275919       0.862742       0.174640E-001            NaN
  1247.86        2500.00                 NaN   98.0150       0.623139       0.172650E-004            NaN            NaN  0.357102       0.968739       0.360048E-001            NaN
  1246.79        2500.00                 NaN   95.7301        1.03707                 NaN            NaN            NaN  0.487979        2.71170       0.331068E-001            NaN
  1245.73        2500.00                 NaN   97.8067       0.554967                 NaN            NaN            NaN  0.297646        1.31347       0.272153E-001            NaN
  1244.66        2500.00                 NaN   97.7417       0.563434                 NaN            NaN            NaN  0.301660        1.36128       0.319680E-001            NaN
  1243.59        2500.00                 NaN   98.0230       0.508427                 NaN            NaN            NaN  0.275367        1.16861       0.246307E-001            NaN
  1242.52        2500.00                 NaN   96.4993       0.898976                 NaN            NaN            NaN  0.463248        2.09012       0.483590E-001            NaN
  1241.45        2500.00                 NaN   99.0857       0.237695                 NaN            NaN            NaN  0.126760       0.539892       0.991916E-002            NaN
  1240.38        2500.00                 NaN   99.7424       0.768744E-001            NaN            NaN            NaN  0.406574E-001  0.136376       0.366288E-002            NaN
  1239.32        2500.00                 NaN   97.6853       0.462564                 NaN            NaN            NaN  0.303312        1.51691       0.319112E-001            NaN
  1238.25        2500.00                 NaN   99.9975       0.527078E-003            NaN            NaN            NaN  0.338064E-003  0.161100E-002  0.340129E-004            NaN
  1237.18        2500.00                 NaN   96.1503       0.805188                 NaN            NaN            NaN  0.436148        2.53665       0.717595E-001            NaN
  1236.11        2500.00                 NaN   94.6551        1.55555                 NaN            NaN            NaN  0.809238        2.94241       0.376956E-001            NaN
  1235.04        2500.00                 NaN   99.9743       0.170209E-001            NaN            NaN            NaN  0.872600E-002            NaN            NaN            NaN
  1233.97        2500.00                 NaN   99.7503       0.120786                 NaN            NaN            NaN  0.183745E-001  0.110555                 NaN            NaN
  1232.90        2500.00                 NaN   98.5175       0.409180                 NaN            NaN            NaN  0.207321       0.850041       0.159118E-001            NaN
  1231.84        2500.00                 NaN   99.9418       0.909547E-002  0.381329E-002            NaN            NaN  0.603121E-002  0.382636E-001  0.961066E-003            NaN
  1230.77        2500.00                 NaN   99.9192       0.235236E-001            NaN            NaN            NaN  0.150021E-001  0.409045E-001  0.140362E-002            NaN
  1229.70        2500.00                 NaN   83.8720        2.31349                 NaN            NaN            NaN   1.50027        8.00438       0.127547        4.18229     
  1228.63        2500.00                 NaN            NaN   11.4199                 NaN            NaN            NaN   8.28727        46.4781       0.622682        33.1920     
  1227.56        2500.00                 NaN            NaN   11.3594       0.590154E-001            NaN            NaN   8.28844        46.4780       0.622882        33.1923     
  1226.49        2500.00                 NaN            NaN   11.4184                 NaN            NaN            NaN   8.28845        46.4773       0.622808        33.1930     
  1225.43        2500.00                 NaN            NaN   11.0943       0.323404                 NaN            NaN   8.28908        46.4768       0.622883        33.1936     
  1224.36        2500.00                 NaN            NaN   10.9718       0.445738                 NaN            NaN   8.28968        46.4757       0.622827        33.1943     
  1223.29        2500.00                 NaN            NaN   11.0035       0.414140                 NaN            NaN   8.29038        46.4742       0.622711        33.1950     
  1222.22        2500.00                 NaN            NaN   11.0269       0.390954                 NaN            NaN   8.29111        46.4728       0.622594        33.1957     
  1221.15        2500.00                 NaN            NaN   11.4150                 NaN            NaN            NaN   8.29101        46.4752       0.623017        33.1957     
  1220.08        2500.00                 NaN            NaN   11.0711       0.347079                 NaN            NaN   8.29257        46.4698       0.622354        33.1972     
  1219.02        2500.00                 NaN            NaN   11.4189                 NaN            NaN            NaN   8.29486        46.4663       0.622037        33.1979     
  1217.95        2500.00                 NaN            NaN   11.4120                 NaN            NaN            NaN   8.29144        46.4760       0.623465        33.1971     
  1216.88        2500.00                 NaN            NaN   11.1523       0.266537                 NaN            NaN   8.29477        46.4651       0.621958        33.1994     
  1215.81        2500.00                 NaN            NaN   11.4120                 NaN            NaN            NaN   8.29220        46.4740       0.623325        33.1985     
  1214.74        2500.00                 NaN            NaN   11.4119                 NaN            NaN            NaN   8.29259        46.4730       0.623255        33.1993     
  1213.67        2500.00                 NaN            NaN   11.4119                 NaN            NaN            NaN   8.29297        46.4720       0.623184        33.2000     
  1212.61        2500.00                 NaN            NaN   11.4119                 NaN            NaN            NaN   8.29336        46.4709       0.623112        33.2007     
  1211.54        2500.00                 NaN            NaN   11.3622       0.492764E-001            NaN            NaN   8.29384        46.4703       0.623102        33.2013     
  1210.47        2500.00                 NaN            NaN   11.1899       0.230044                 NaN            NaN   8.29954        46.4557       0.621192        33.2037     
  1209.40        2500.00                 NaN            NaN   11.4548                 NaN            NaN            NaN   8.33378        46.3880       0.613056        33.2104     
  1208.33        2500.00                 NaN            NaN   11.4119                 NaN            NaN            NaN   8.29492        46.4668       0.622820        33.2035     
  1207.26        2500.00                 NaN            NaN   11.4119                 NaN            NaN            NaN   8.29532        46.4658       0.622745        33.2042     
  1206.20        2500.00                 NaN            NaN   11.4119                 NaN            NaN            NaN   8.29572        46.4648       0.622670        33.2049     
  1205.13        2500.00                 NaN            NaN   11.4119                 NaN            NaN            NaN   8.29612        46.4637       0.622594        33.2056     
  1204.06        2500.00                 NaN            NaN   11.4119                 NaN            NaN            NaN   8.29652        46.4627       0.622518        33.2063     
  1202.99        2500.00                 NaN            NaN   11.3285       0.826260E-001            NaN            NaN   8.29677        46.4626       0.622583        33.2069     
  1201.92        2500.00                 NaN            NaN   11.4119                 NaN            NaN            NaN   8.29734        46.4606       0.622363        33.2078     
  1200.85        2500.00                 NaN            NaN   11.4120                 NaN            NaN            NaN   8.29775        46.4595       0.622285        33.2085     
  1199.79        2500.00                 NaN            NaN   11.4254                 NaN            NaN            NaN   8.31310        46.4312       0.618967        33.2113     
  1198.72        2500.00                 NaN            NaN   11.3117       0.992472E-001            NaN            NaN   8.29819        46.4589       0.622322        33.2097     
  1197.65        2500.00                 NaN            NaN   11.4120                 NaN            NaN            NaN   8.29900        46.4563       0.622045        33.2106     
  1196.58        2500.00                 NaN            NaN   11.4121                 NaN            NaN            NaN   8.29942        46.4552       0.621964        33.2113     
  1195.51        2500.00                 NaN            NaN   11.4121                 NaN            NaN            NaN   8.29985        46.4541       0.621882        33.2120     
  1194.44        2500.00                 NaN            NaN   11.4121                 NaN            NaN            NaN   8.30028        46.4530       0.621799        33.2128     
  1193.38        2500.00                 NaN            NaN   11.4122                 NaN            NaN            NaN   8.30071        46.4519       0.621715        33.2135     
  1192.31        2500.00                 NaN            NaN   11.2865       0.124205                 NaN            NaN   8.30026        46.4532       0.621928        33.2139     
  1191.24        2500.00                 NaN            NaN   11.4123                 NaN            NaN            NaN   8.30159        46.4497       0.621545        33.2149     
  1190.17        2500.00                 NaN            NaN   11.4123                 NaN            NaN            NaN   8.30203        46.4486       0.621459        33.2156     
  1189.10        2500.00                 NaN            NaN   11.4124                 NaN            NaN            NaN   8.30248        46.4474       0.621371        33.2163     
