|6.6.6
Archiving\03_Data\Deq/QFM_m4.5/YM20/YM20_1.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         melt(TH)       Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  2000.00        2500.00        99.9607       0.392813E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1996.79        2500.00        99.9607       0.392813E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1993.59        2500.00        99.9607       0.392812E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1990.38        2500.00        99.9607       0.392812E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1987.18        2500.00        99.9607       0.392812E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1983.97        2500.00        99.9607       0.392812E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1980.77        2500.00        99.9607       0.392812E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1977.56        2500.00        99.9607       0.392811E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1974.36        2500.00        99.9607       0.392811E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1971.15        2500.00        99.9607       0.392811E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1967.95        2500.00        99.9607       0.392811E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1964.74        2500.00        99.9607       0.392811E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1961.54        2500.00        99.9607       0.392811E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1958.33        2500.00        99.9607       0.392810E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1955.13        2500.00        99.9607       0.392810E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1951.92        2500.00        99.9607       0.392810E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1948.72        2500.00        99.9607       0.392810E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1945.51        2500.00        99.9607       0.392809E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1942.31        2500.00        99.9607       0.392809E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1939.10        2500.00        99.9607       0.392809E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1935.90        2500.00        99.9607       0.392809E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.69        2500.00        99.9607       0.392809E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.49        2500.00        99.9607       0.392808E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        2500.00        99.8489       0.391418E-001  0.111944                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        2500.00        99.0246       0.381077E-001  0.937313                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        2500.00        98.2304       0.370810E-001   1.73254                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        2500.00        97.4362       0.360543E-001   2.52777                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        2500.00        96.6420       0.350276E-001   3.32300                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        2500.00        95.8478       0.340009E-001   4.11822                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        2500.00        95.0849       0.329791E-001   4.88215                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1903.85        2500.00        94.3220       0.319574E-001   5.64608                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1900.64        2500.00        93.5761       0.309200E-001   6.39294                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.44        2500.00        92.8220       0.298650E-001   7.13891       0.922542E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1894.23        2500.00        92.0997       0.288212E-001   7.84402       0.274090E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1891.03        2500.00        91.3775       0.277775E-001   8.54914       0.455925E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1887.82        2500.00        90.6552       0.267338E-001   9.25425       0.637759E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1884.62        2500.00        89.9330       0.256900E-001   9.95936       0.819594E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1881.41        2500.00        89.2107       0.246463E-001   10.6645       0.100143                 NaN            NaN            NaN            NaN            NaN            NaN
  1878.21        2500.00        88.4885       0.236026E-001   11.3696       0.118326                 NaN            NaN            NaN            NaN            NaN            NaN
  1875.00        2500.00        87.7663       0.225589E-001   12.0747       0.136509                 NaN            NaN            NaN            NaN            NaN            NaN
  1871.79        2500.00        87.0440       0.215152E-001   12.7798       0.154692                 NaN            NaN            NaN            NaN            NaN            NaN
  1868.59        2500.00        86.3737       0.204384E-001   13.4343       0.171503                 NaN            NaN            NaN            NaN            NaN            NaN
  1865.38        2500.00        85.7035       0.193616E-001   14.0888       0.188313                 NaN            NaN            NaN            NaN            NaN            NaN
  1862.18        2500.00        85.0332       0.182849E-001   14.7434       0.205124                 NaN            NaN            NaN            NaN            NaN            NaN
  1858.97        2500.00        84.3630       0.172081E-001   15.3979       0.221934                 NaN            NaN            NaN            NaN            NaN            NaN
  1855.77        2500.00        83.6927       0.161313E-001   16.0524       0.238744                 NaN            NaN            NaN            NaN            NaN            NaN
  1852.56        2500.00        83.0224       0.150546E-001   16.7069       0.255554                 NaN            NaN            NaN            NaN            NaN            NaN
  1849.36        2500.00        82.3522       0.139778E-001   17.3615       0.272365                 NaN            NaN            NaN            NaN            NaN            NaN
  1846.15        2500.00        81.6819       0.129011E-001   18.0160       0.289175                 NaN            NaN            NaN            NaN            NaN            NaN
  1842.95        2500.00        81.0521       0.117905E-001   18.6313       0.304758                 NaN            NaN            NaN            NaN            NaN            NaN
  1839.74        2500.00        80.4223       0.106799E-001   19.2467       0.320342                 NaN            NaN            NaN            NaN            NaN            NaN
  1836.54        2500.00        79.7925       0.956936E-002   19.8620       0.335925                 NaN            NaN            NaN            NaN            NaN            NaN
  1833.33        2500.00        79.1627       0.845879E-002   20.4774       0.351508                 NaN            NaN            NaN            NaN            NaN            NaN
  1830.13        2500.00        78.5329       0.734822E-002   21.0927       0.367092                 NaN            NaN            NaN            NaN            NaN            NaN
  1826.92        2500.00        77.9030       0.623765E-002   21.7080       0.382675                 NaN            NaN            NaN            NaN            NaN            NaN
  1823.72        2500.00        77.2732       0.512708E-002   22.3234       0.398258                 NaN            NaN            NaN            NaN            NaN            NaN
  1820.51        2500.00        76.6434       0.401652E-002   22.9387       0.413841                 NaN            NaN            NaN            NaN            NaN            NaN
  1817.31        2500.00        76.0312       0.287233E-002   23.5373       0.428673                 NaN            NaN            NaN            NaN            NaN            NaN
  1814.10        2500.00        75.4190       0.172814E-002   24.1358       0.443505                 NaN            NaN            NaN            NaN            NaN            NaN
  1810.90        2500.00        74.8220       0.590196E-003   24.7192       0.458253                 NaN            NaN            NaN            NaN            NaN            NaN
  1807.69        2500.00        74.2167                 NaN   25.3103       0.473006                 NaN            NaN            NaN            NaN            NaN            NaN
  1804.49        2500.00        73.6320                 NaN   25.8808       0.487236                 NaN            NaN            NaN            NaN            NaN            NaN
  1801.28        2500.00        73.0473                 NaN   26.4512       0.501467                 NaN            NaN            NaN            NaN            NaN            NaN
  1798.08        2500.00        72.4626                 NaN   27.0217       0.515697                 NaN            NaN            NaN            NaN            NaN            NaN
  1794.87        2500.00        71.8779                 NaN   27.5921       0.529928                 NaN            NaN            NaN            NaN            NaN            NaN
  1791.67        2500.00        71.3092                 NaN   28.1474       0.543433                 NaN            NaN            NaN            NaN            NaN            NaN
  1788.46        2500.00        70.7405                 NaN   28.7026       0.556939                 NaN            NaN            NaN            NaN            NaN            NaN
  1785.26        2500.00        70.1717                 NaN   29.2578       0.570444                 NaN            NaN            NaN            NaN            NaN            NaN
  1782.05        2500.00        69.6030                 NaN   29.8131       0.583950                 NaN            NaN            NaN            NaN            NaN            NaN
  1778.85        2500.00        69.0343                 NaN   30.3683       0.597456                 NaN            NaN            NaN            NaN            NaN            NaN
  1775.64        2500.00        68.4655                 NaN   30.9235       0.610962                 NaN            NaN            NaN            NaN            NaN            NaN
  1772.44        2500.00        67.8968                 NaN   31.4787       0.624467                 NaN            NaN            NaN            NaN            NaN            NaN
  1769.23        2500.00        67.3280                 NaN   32.0340       0.637973                 NaN            NaN            NaN            NaN            NaN            NaN
  1766.03        2500.00        66.7813                 NaN   32.5681       0.650587                 NaN            NaN            NaN            NaN            NaN            NaN
  1762.82        2500.00        66.2345                 NaN   33.1023       0.663202                 NaN            NaN            NaN            NaN            NaN            NaN
  1759.62        2500.00        65.6877                 NaN   33.6365       0.675816                 NaN            NaN            NaN            NaN            NaN            NaN
  1756.41        2500.00        65.1409                 NaN   34.1706       0.688430                 NaN            NaN            NaN            NaN            NaN            NaN
  1753.21        2500.00        64.5942                 NaN   34.7048       0.701045                 NaN            NaN            NaN            NaN            NaN            NaN
  1750.00        2500.00        64.0474                 NaN   35.2389       0.713659                 NaN            NaN            NaN            NaN            NaN            NaN
  1746.79        2500.00        63.5006                 NaN   35.7731       0.726273                 NaN            NaN            NaN            NaN            NaN            NaN
  1743.59        2500.00        62.9538                 NaN   36.3073       0.738888                 NaN            NaN            NaN            NaN            NaN            NaN
  1740.38        2500.00        62.4294                 NaN   36.8198       0.750740                 NaN            NaN            NaN            NaN            NaN            NaN
  1737.18        2500.00        61.9050                 NaN   37.3324       0.762593                 NaN            NaN            NaN            NaN            NaN            NaN
  1733.97        2500.00        61.3806                 NaN   37.8450       0.774445                 NaN            NaN            NaN            NaN            NaN            NaN
  1730.77        2500.00        60.8562                 NaN   38.3575       0.786298                 NaN            NaN            NaN            NaN            NaN            NaN
  1727.56        2500.00        60.3317                 NaN   38.8701       0.798150                 NaN            NaN            NaN            NaN            NaN            NaN
  1724.36        2500.00        59.8073                 NaN   39.3827       0.810003                 NaN            NaN            NaN            NaN            NaN            NaN
  1721.15        2500.00        59.2829                 NaN   39.8953       0.821856                 NaN            NaN            NaN            NaN            NaN            NaN
  1717.95        2500.00        58.7585                 NaN   40.4078       0.833708                 NaN            NaN            NaN            NaN            NaN            NaN
  1714.74        2500.00        58.2614                 NaN   40.8935       0.845106                 NaN            NaN            NaN            NaN            NaN            NaN
  1711.54        2500.00        57.7644                 NaN   41.3791       0.856504                 NaN            NaN            NaN            NaN            NaN            NaN
  1708.33        2500.00        57.2674                 NaN   41.8647       0.867902                 NaN            NaN            NaN            NaN            NaN            NaN
  1705.13        2500.00        56.7703                 NaN   42.3504       0.879300                 NaN            NaN            NaN            NaN            NaN            NaN
  1701.92        2500.00        56.2733                 NaN   42.8360       0.890698                 NaN            NaN            NaN            NaN            NaN            NaN
  1698.72        2500.00        55.7763                 NaN   43.3216       0.902096                 NaN            NaN            NaN            NaN            NaN            NaN
  1695.51        2500.00        55.2792                 NaN   43.8073       0.913494                 NaN            NaN            NaN            NaN            NaN            NaN
  1692.31        2500.00        54.7822                 NaN   44.2929       0.924892                 NaN            NaN            NaN            NaN            NaN            NaN
  1689.10        2500.00        54.3158                 NaN   44.7487       0.935491                 NaN            NaN            NaN            NaN            NaN            NaN
  1685.90        2500.00        53.8495                 NaN   45.2044       0.946090                 NaN            NaN            NaN            NaN            NaN            NaN
  1682.69        2500.00        53.3832                 NaN   45.6601       0.956690                 NaN            NaN            NaN            NaN            NaN            NaN
  1679.49        2500.00        52.9168                 NaN   46.1159       0.967289                 NaN            NaN            NaN            NaN            NaN            NaN
  1676.28        2500.00        52.4505                 NaN   46.5716       0.977888                 NaN            NaN            NaN            NaN            NaN            NaN
  1673.08        2500.00        51.9841                 NaN   47.0274       0.988488                 NaN            NaN            NaN            NaN            NaN            NaN
  1669.87        2500.00        51.5178                 NaN   47.4831       0.999087                 NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        2500.00        51.0514                 NaN   47.9389        1.00969                 NaN            NaN            NaN            NaN            NaN            NaN
  1663.46        2500.00        50.6051                 NaN   48.3744        1.02045                 NaN            NaN            NaN            NaN            NaN            NaN
  1660.26        2500.00        50.1588                 NaN   48.8100        1.03121                 NaN            NaN            NaN            NaN            NaN            NaN
  1657.05        2500.00        49.7109                 NaN   49.2354        1.04051       0.132493E-001            NaN            NaN            NaN            NaN            NaN
  1653.85        2500.00        48.3556                 NaN   49.3892        1.03314        1.22211                 NaN            NaN            NaN            NaN            NaN
  1650.64        2500.00        47.1287                 NaN   49.5184        1.02490        2.32804                 NaN            NaN            NaN            NaN            NaN
