|6.6.6
Archiving\03_Data\DeqfracLP/QFM_m4.75/T13/T13_3.tab                   
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        Cpx(TH)        an             iron           San(TH)        ilm            q             
  1294.48        500.000        99.6969                 NaN            NaN            NaN  0.786922E-001  0.124070                 NaN  0.100314                 NaN            NaN            NaN            NaN
  1292.97        500.000        99.6750                 NaN            NaN            NaN  0.848506E-001  0.132729                 NaN  0.107441                 NaN            NaN            NaN            NaN
  1291.46        500.000        99.6489                 NaN            NaN            NaN  0.916653E-001  0.143343                 NaN  0.116121                 NaN            NaN            NaN            NaN
  1289.95        500.000        99.4923                 NaN            NaN            NaN  0.222515                 NaN            NaN  0.285234                 NaN            NaN            NaN            NaN
  1288.44        500.000        50.9833        48.6210                 NaN            NaN  0.245279                 NaN            NaN  0.150424                 NaN            NaN            NaN            NaN
  1286.93        500.000        43.9536        55.5741                 NaN            NaN  0.292213                 NaN            NaN  0.180073                 NaN            NaN            NaN            NaN
  1285.42        500.000        39.9611        59.4588                 NaN            NaN  0.357930                 NaN            NaN  0.222138                 NaN            NaN            NaN            NaN
  1283.91        500.000        36.9439        62.4499                 NaN            NaN  0.191565       0.225632                 NaN  0.189011                 NaN            NaN            NaN            NaN
  1282.40        500.000        33.1472        66.0891                 NaN            NaN  0.116704       0.413239                 NaN  0.233822                 NaN            NaN            NaN            NaN
  1280.89        500.000        28.1771        70.8743                 NaN            NaN  0.134497       0.524670                 NaN  0.289470                 NaN            NaN            NaN            NaN
  1279.38        500.000        21.3012        77.4551                 NaN            NaN  0.706265       0.159054                 NaN  0.378382                 NaN            NaN            NaN            NaN
  1277.87        500.000        10.9237        87.2931                 NaN            NaN   1.04730       0.195184                 NaN  0.540694                 NaN            NaN            NaN            NaN
  1276.36        500.000        98.0474                 NaN            NaN            NaN  0.195801        1.16232                 NaN  0.594520                 NaN            NaN            NaN            NaN
  1274.85        500.000        99.5539                 NaN            NaN            NaN  0.113191       0.185828                 NaN  0.147031                 NaN            NaN            NaN            NaN
  1273.34        500.000        99.5592                 NaN            NaN            NaN  0.184932       0.110867                 NaN  0.145032                 NaN            NaN            NaN            NaN
  1271.83        500.000        99.5635                 NaN            NaN            NaN  0.108186       0.184662                 NaN  0.143614                 NaN            NaN            NaN            NaN
  1270.32        500.000        99.5677                 NaN            NaN            NaN  0.104452       0.185661                 NaN  0.142142                 NaN            NaN            NaN            NaN
  1268.81        500.000        97.0711                 NaN            NaN            NaN  0.278437       0.478520                 NaN  0.389723                 NaN   1.78218                 NaN            NaN
  1267.30        500.000        96.6234                 NaN            NaN            NaN  0.301071       0.531214                 NaN  0.430726                 NaN   2.11360                 NaN            NaN
  1265.79        500.000        96.7802                 NaN            NaN            NaN  0.511885       0.282320                 NaN  0.411441                 NaN   2.01412                 NaN            NaN
  1264.28        500.000        96.9202                 NaN            NaN            NaN  0.493914       0.267075                 NaN  0.394441                 NaN   1.92437                 NaN            NaN
  1262.77        500.000        97.0524                 NaN            NaN            NaN  0.728790                 NaN            NaN  0.378299                 NaN   1.84055                 NaN            NaN
  1261.26        500.000        97.1772                 NaN            NaN            NaN  0.698542                 NaN            NaN  0.362183                 NaN   1.76206                 NaN            NaN
  1259.75        500.000        97.2902                 NaN            NaN            NaN  0.670900                 NaN            NaN  0.347930                 NaN   1.69098                 NaN            NaN
  1258.24        500.000        97.3963                 NaN            NaN            NaN  0.645369                 NaN            NaN  0.334909                 NaN   1.62338                 NaN            NaN
  1256.73        500.000        97.4994                 NaN            NaN            NaN  0.619486                 NaN            NaN  0.321452                 NaN   1.55962                 NaN            NaN
  1255.22        500.000        97.5900                 NaN            NaN            NaN  0.597713                 NaN            NaN  0.309778                 NaN   1.50246                 NaN            NaN
  1253.71        500.000        97.6760                 NaN            NaN            NaN  0.576606                 NaN            NaN  0.299065                 NaN   1.44838                 NaN            NaN
  1252.20        500.000        97.7509                 NaN            NaN            NaN  0.558165                 NaN            NaN  0.291295                 NaN   1.39962                 NaN            NaN
  1250.69        500.000        97.8349                 NaN            NaN            NaN  0.538234                 NaN            NaN  0.277465                 NaN   1.34939                 NaN            NaN
  1249.18        500.000        97.9058                 NaN            NaN            NaN  0.520624                 NaN            NaN  0.268826                 NaN   1.30475                 NaN            NaN
  1247.67        500.000        97.9736                 NaN            NaN            NaN  0.503907                 NaN            NaN  0.259620                 NaN   1.26292                 NaN            NaN
  1246.16        500.000        98.0341                 NaN            NaN            NaN  0.489680                 NaN            NaN  0.252577                 NaN   1.22362                 NaN            NaN
  1244.65        500.000        98.0921                 NaN            NaN            NaN  0.475808                 NaN            NaN  0.244940                 NaN   1.18715                 NaN            NaN
  1243.14        500.000        97.9195                 NaN            NaN            NaN  0.480138                 NaN            NaN  0.266917                 NaN   1.30426       0.292284E-001            NaN
  1241.63        500.000        97.8948                 NaN            NaN            NaN  0.472935                 NaN            NaN  0.269631                 NaN   1.32315       0.394515E-001            NaN
  1240.12        500.000        97.9673                 NaN            NaN            NaN  0.455659                 NaN            NaN  0.256687                 NaN   1.28185       0.385113E-001            NaN
  1238.61        500.000        98.0355                 NaN            NaN            NaN  0.440592                 NaN            NaN  0.247038                 NaN   1.24010       0.367688E-001            NaN
  1237.10        500.000        98.1041                 NaN            NaN            NaN  0.424421                 NaN            NaN  0.236895                 NaN   1.19935       0.352617E-001            NaN
  1235.59        500.000        98.1657                 NaN            NaN            NaN  0.410906                 NaN            NaN  0.228481                 NaN   1.16128       0.335936E-001            NaN
  1234.08        500.000        98.2261                 NaN            NaN            NaN  0.396918                 NaN            NaN  0.219245                 NaN   1.12549       0.322911E-001            NaN
  1232.57        500.000        98.2833                 NaN            NaN            NaN  0.384045                 NaN            NaN  0.211672                 NaN   1.09028       0.307153E-001            NaN
  1231.06        500.000        98.3375                 NaN            NaN            NaN  0.371651                 NaN            NaN  0.203798                 NaN   1.05761       0.294023E-001            NaN
  1229.55        500.000        98.3869                 NaN            NaN            NaN  0.361225                 NaN            NaN  0.197208                 NaN   1.02665       0.279801E-001            NaN
  1228.04        500.000        98.4360                 NaN            NaN            NaN  0.350244                 NaN            NaN  0.191226                 NaN  0.996007       0.265104E-001            NaN
  1226.53        500.000        98.4835                 NaN            NaN            NaN  0.339340                 NaN            NaN  0.183501                 NaN  0.968102       0.255867E-001            NaN
  1225.02        500.000        98.5277                 NaN            NaN            NaN  0.329364                 NaN            NaN  0.177467                 NaN  0.941056       0.244347E-001            NaN
  1223.51        500.000        98.5699                 NaN            NaN            NaN  0.320193                 NaN            NaN  0.171395                 NaN  0.915144       0.233667E-001            NaN
  1222.00        500.000        98.6135                 NaN            NaN            NaN  0.309636                 NaN            NaN  0.166354                 NaN  0.888426       0.221115E-001            NaN
  1220.49        500.000        98.6453                 NaN            NaN            NaN  0.304230                 NaN            NaN  0.159573                 NaN  0.869307       0.216208E-001            NaN
  1218.98        500.000        98.6859                 NaN            NaN            NaN  0.295012                 NaN            NaN  0.155865                 NaN  0.842983       0.202245E-001            NaN
  1217.47        500.000        98.7243                 NaN            NaN            NaN  0.285498                 NaN            NaN  0.150905                 NaN  0.820037       0.192836E-001            NaN
  1215.96        500.000        93.4264                 NaN            NaN            NaN  0.721787                 NaN            NaN  0.545966                 NaN   2.84612       0.444955E-001   2.41524     
  1214.44        500.000        87.2658                 NaN            NaN            NaN   1.26630                 NaN            NaN   1.01015                 NaN   5.16762       0.700656E-001   5.22002     
  1212.93        500.000        87.5962                 NaN            NaN            NaN   1.27060                 NaN            NaN  0.987563                 NaN   5.00318       0.644271E-001   5.07798     
  1211.42        500.000        87.8574                 NaN            NaN            NaN   1.27925                 NaN            NaN  0.970734                 NaN   4.86913       0.592880E-001   4.96421     
  1209.91        500.000        88.2773                 NaN            NaN            NaN   1.25839                 NaN            NaN  0.937917                 NaN   4.68308       0.547311E-001   4.78861     
  1208.40        500.000        88.7160                 NaN            NaN            NaN   1.22321                 NaN            NaN  0.898050                 NaN   4.50160       0.517630E-001   4.60933     
  1206.89        500.000        88.9937                 NaN            NaN            NaN   1.22582                 NaN            NaN  0.892336                 NaN   4.36233       0.445964E-001   4.48123     
  1205.38        500.000        89.4154                 NaN            NaN            NaN   1.18363                 NaN            NaN  0.855920                 NaN   4.19274       0.416722E-001   4.31066     
  1203.87        500.000        89.7793                 NaN            NaN            NaN   1.14674                 NaN            NaN  0.824829                 NaN   4.04802       0.389346E-001   4.16223     
  1202.36        500.000        90.1273                 NaN            NaN            NaN   1.10525                 NaN            NaN  0.795165                 NaN   3.91461       0.364801E-001   4.02115     
  1200.85        500.000        90.5377                 NaN            NaN            NaN   1.03964                 NaN            NaN  0.752516                 NaN   3.77080       0.358985E-001   3.86346     
  1199.34        500.000        87.6847                 NaN            NaN            NaN  0.431931       0.802050       0.113348E-005  0.939964                 NaN   4.92932       0.521011E-001   5.15998     
  1197.83        500.000        94.1373                 NaN            NaN            NaN  0.746973                 NaN            NaN  0.481941                 NaN   2.37122       0.167353E-001   2.24585     
  1196.32        500.000        86.8213                 NaN            NaN  0.170822        1.13224       0.220666E-005            NaN   1.05794                 NaN   5.28844       0.423286E-001   5.48691     
  1194.81        500.000        90.2393                 NaN            NaN            NaN   1.04240       0.374875E-002  0.143026E-005  0.757467                 NaN   3.97794       0.318081E-001   3.94736     
  1193.30        500.000        86.6532                 NaN            NaN            NaN  0.869874       0.487508                 NaN   1.03403                 NaN   5.49601       0.379433E-001   5.42144     
  1191.79        500.000        79.9249                 NaN            NaN            NaN   1.26684       0.581640                 NaN   1.44368                 NaN   8.52346       0.708417E-001   8.18859     
  1190.28        500.000                 NaN            NaN            NaN            NaN   8.35219                 NaN            NaN   6.97730                 NaN   43.0704       0.334902        41.2652     
  1188.77        500.000                 NaN            NaN            NaN            NaN   8.34285                 NaN            NaN   6.97444                 NaN   43.0821       0.336451        41.2641     
  1187.26        500.000                 NaN            NaN            NaN            NaN   8.34719                 NaN            NaN   6.97719                 NaN   43.0739       0.335635        41.2661     
  1185.75        500.000                 NaN            NaN            NaN            NaN   8.35334                 NaN            NaN   6.98120                 NaN   43.0627       0.334368        41.2684     
  1184.24        500.000                 NaN            NaN            NaN            NaN   8.31147                 NaN            NaN   6.96466                 NaN   43.1221       0.340541        41.2612     
  1182.73        500.000                 NaN            NaN            NaN            NaN   8.31126                 NaN            NaN   6.96468                 NaN   43.1213       0.340516        41.2623     
  1181.22        500.000                 NaN            NaN            NaN            NaN   8.31105                 NaN            NaN   6.96471                 NaN   43.1204       0.340491        41.2633     
  1179.71        500.000                 NaN            NaN            NaN            NaN   8.31084                 NaN            NaN   6.96473                 NaN   43.1196       0.340466        41.2644     
  1178.20        500.000                 NaN            NaN            NaN            NaN   8.36495                 NaN            NaN   6.99344                 NaN   43.0345       0.331121        41.2760     
  1176.69        500.000                 NaN            NaN            NaN            NaN   8.36027                 NaN            NaN   6.99154                 NaN   43.0401       0.332175        41.2759     
  1175.18        500.000                 NaN            NaN            NaN            NaN   7.97090       0.341972                 NaN   6.96631                 NaN   43.1128       0.339921        41.2680     
  1173.67        500.000                 NaN            NaN            NaN            NaN   8.31254                 NaN            NaN   6.96632                 NaN   43.1121       0.339911        41.2691     
  1172.16        500.000                 NaN            NaN            NaN            NaN  0.207181        8.16325                 NaN   7.00089                 NaN   43.0182       0.329297        41.2812     
  1170.65        500.000                 NaN            NaN            NaN            NaN   8.37399                 NaN            NaN   7.00410                 NaN   43.0104       0.328484        41.2830     
  1169.14        500.000                 NaN            NaN            NaN            NaN   7.96641       0.346387                 NaN   6.96708                 NaN   43.1080       0.339652        41.2724     
  1167.63        500.000                 NaN            NaN            NaN            NaN   8.37616                 NaN            NaN   7.00747                 NaN   43.0031       0.327779        41.2855     
  1166.12        500.000                 NaN            NaN            NaN            NaN   7.92962       0.383100                 NaN   6.96746                 NaN   43.1057       0.339524        41.2746     
  1164.61        500.000                 NaN            NaN            NaN            NaN   8.38118                 NaN            NaN   7.01249                 NaN   42.9913       0.326384        41.2887     
  1163.10        500.000                 NaN            NaN            NaN            NaN   8.38389                 NaN            NaN   7.01519                 NaN   42.9850       0.325658        41.2902     
  1161.59        500.000                 NaN            NaN            NaN            NaN   8.38529                 NaN            NaN   7.01697                 NaN   42.9810       0.325217        41.2915     
  1160.08        500.000                 NaN            NaN            NaN            NaN   8.32498                 NaN            NaN   6.97662                 NaN   43.0803       0.336907        41.2812     
  1158.57        500.000                 NaN            NaN            NaN            NaN   8.11757       0.194130                 NaN   6.96807                 NaN   43.1010       0.339331        41.2799     
  1157.06        500.000                 NaN            NaN            NaN            NaN   8.11735       0.194250                 NaN   6.96820                 NaN   43.0999       0.339281        41.2810     
  1155.55        500.000                 NaN            NaN            NaN            NaN   8.11718       0.194332                 NaN   6.96832                 NaN   43.0989       0.339230        41.2821     
  1154.04        500.000                 NaN            NaN            NaN            NaN   8.11737       0.194050                 NaN   6.96844                 NaN   43.0978       0.339178        41.2832     
  1152.53        500.000                 NaN            NaN            NaN            NaN   8.33570                 NaN            NaN   6.98573                 NaN   43.0556       0.334368        41.2886     
  1151.02        500.000                 NaN            NaN            NaN            NaN   7.62187       0.695432                 NaN   6.97279                 NaN   43.0857       0.337818        41.2864     
  1149.51        500.000                 NaN            NaN            NaN            NaN   8.07928       0.249564                 NaN   6.98082                 NaN   43.0651       0.335708        41.2896     
  1148.00        500.000                 NaN            NaN            NaN            NaN   7.81852       0.516861                 NaN   6.98703                 NaN   43.0518       0.333917        41.2919     
  1146.49        500.000                 NaN            NaN            NaN            NaN   7.25094        1.09877                 NaN   6.99761                 NaN   43.0261       0.330958        41.2956     
  1144.98        500.000                 NaN            NaN            NaN            NaN   7.72732       0.618610                 NaN   6.99556                 NaN   43.0310       0.331552        41.2959     
  1143.47        500.000                 NaN            NaN            NaN            NaN   7.67042       0.680892                 NaN   7.00004                 NaN   43.0203       0.330273        41.2981     
  1141.96        500.000                 NaN            NaN            NaN            NaN   7.57755       0.779199                 NaN   7.00465                 NaN   43.0094       0.329100        41.3001     
  1140.45        500.000                 NaN            NaN            NaN            NaN   8.40961                 NaN            NaN   7.04500                 NaN   42.9164       0.318204        41.3108     
  1138.94        500.000                 NaN            NaN            NaN            NaN   7.35001        1.02448                 NaN   7.01919                 NaN   42.9757       0.325139        41.3055     
  1137.43        500.000                 NaN            NaN            NaN            NaN   7.19384        1.19245                 NaN   7.02882                 NaN   42.9537       0.322533        41.3087     
  1135.92        500.000                 NaN            NaN            NaN            NaN   6.19505        2.21950                 NaN   7.04946                 NaN   42.9042       0.316857        41.3149     
  1134.41        500.000                 NaN            NaN            NaN            NaN   8.42242                 NaN            NaN   7.05677                 NaN   42.8885       0.314743        41.3176     
  1132.90        500.000                 NaN            NaN            NaN            NaN   7.05791        1.36167       0.560102E-005   7.05645                 NaN   42.8907       0.315072        41.3182     
  1131.39        500.000                 NaN            NaN            NaN            NaN   4.24443        4.17175                 NaN   7.05265                 NaN   42.8965       0.316333        41.3183     
  1129.88        500.000                 NaN            NaN            NaN            NaN   6.87973        1.54709                 NaN   7.06152                 NaN   42.8767       0.313437        41.3215     
  1128.36        500.000                 NaN            NaN            NaN            NaN   8.43135                 NaN            NaN   7.06581                 NaN   42.8671       0.312271        41.3235     
  1126.85        500.000                 NaN            NaN            NaN            NaN   8.24996       0.623187E-001            NaN   6.97280                 NaN   43.0743       0.337693        41.3029     
  1125.34        500.000                 NaN            NaN            NaN            NaN   4.99551        3.42985                 NaN   7.06226                 NaN   42.8744       0.313489        41.3245     
  1123.83        500.000                 NaN            NaN            NaN            NaN   8.43886                 NaN            NaN   7.07292                 NaN   42.8496       0.310243        41.3284     
  1122.32        500.000                 NaN            NaN            NaN            NaN   8.44067                 NaN            NaN   7.07518                 NaN   42.8450       0.309686        41.3295     
  1120.81        500.000                 NaN            NaN            NaN            NaN   8.01691       0.320672                 NaN   6.99377                 NaN   43.0248       0.331826        41.3120     
  1119.30        500.000                 NaN            NaN            NaN            NaN   7.32941        1.09404                 NaN   7.06410                 NaN   42.8706       0.313605        41.3282     
  1117.79        500.000                 NaN            NaN            NaN            NaN   7.84842       0.584736                 NaN   7.04074                 NaN   42.8776       0.316722        41.3318     
  1116.28        500.000                 NaN            NaN            NaN            NaN   8.10332       0.261453                 NaN   7.01814                 NaN   42.9714       0.325894        41.3198     
  1114.77        500.000                 NaN            NaN            NaN            NaN   7.16346        1.28309                 NaN   7.07173                 NaN   42.8350       0.308351        41.3384     
  1113.26        500.000                 NaN            NaN            NaN            NaN   7.45323       0.849019       0.144935        7.08465                 NaN   42.8234       0.307110        41.3377     
  1111.75        500.000                 NaN            NaN            NaN            NaN   8.29559       0.141278                 NaN   7.07889                 NaN   42.8383       0.309569        41.3364     
  1110.24        500.000                 NaN            NaN            NaN            NaN   8.34460       0.105592                 NaN   7.09076                 NaN   42.8135       0.306137        41.3394     
  1108.73        500.000                 NaN            NaN            NaN            NaN   8.46024                 NaN            NaN   7.09546                 NaN   42.7973       0.304012        41.3430     
  1107.22        500.000                 NaN            NaN            NaN            NaN   8.19836       0.262267                 NaN   7.09669                 NaN   42.7951       0.303838        41.3437     
  1105.71        500.000                 NaN            NaN            NaN            NaN   8.46719                 NaN            NaN   7.10099                 NaN   42.7833       0.302407        41.3461     
  1104.20        500.000                 NaN            NaN            NaN            NaN   8.46997                 NaN            NaN   7.10360                 NaN   42.7771       0.301660        41.3476     
  1102.69        500.000                 NaN            NaN            NaN            NaN   8.46437                 NaN            NaN   7.10027                 NaN   42.7851       0.302881        41.3474     
  1101.18        500.000                 NaN            NaN            NaN            NaN  0.863595        6.84997       0.750861        7.10193                 NaN   42.7828       0.302419        41.3484     
  1099.67        500.000                 NaN            NaN            NaN            NaN   1.19807        6.73803       0.527652        7.10228                 NaN   42.7823       0.302405        41.3493     
  1098.16        500.000                 NaN            NaN            NaN            NaN   1.58867        6.87309                 NaN   7.10169                 NaN   42.7840       0.302683        41.3499     
  1096.65        500.000                 NaN            NaN            NaN            NaN   1.77200        6.68950                 NaN   7.10217                 NaN   42.7829       0.302597        41.3509     
  1095.14        500.000                 NaN            NaN            NaN            NaN   1.94093        6.52072                 NaN   7.10291                 NaN   42.7811       0.302417        41.3519     
  1093.63        500.000                 NaN            NaN            NaN            NaN   5.99455        2.45242                 NaN   7.09050                 NaN   42.8060       0.305757        41.3507     
  1092.12        500.000                 NaN            NaN            NaN            NaN   5.86192        2.58478                 NaN   7.09089                 NaN   42.8050       0.305694        41.3517     
  1090.61        500.000                 NaN            NaN            NaN            NaN   5.73601        2.71017       0.234802E-003   7.09124                 NaN   42.8040       0.305638        41.3527     
  1089.10        500.000                 NaN            NaN            NaN            NaN   5.61702        2.82864       0.458483E-003   7.09158                 NaN   42.8031       0.305588        41.3537     
  1087.59        500.000                 NaN            NaN            NaN            NaN   8.49864                 NaN            NaN   7.13043                 NaN   42.7124       0.293882        41.3646     
  1086.08        500.000                 NaN            NaN            NaN            NaN   8.50130                 NaN            NaN   7.13287                 NaN   42.7065       0.293167        41.3662     
  1084.57        500.000                 NaN            NaN            NaN            NaN   8.50400                 NaN            NaN   7.13532                 NaN   42.7005       0.292446        41.3677     
  1083.06        500.000                 NaN            NaN            NaN            NaN   8.50684                 NaN            NaN   7.13791                 NaN   42.6942       0.291681        41.3693     
  1081.55        500.000                 NaN            NaN            NaN            NaN   8.49970                 NaN            NaN   7.13420                 NaN   42.7046       0.293042        41.3685     
  1080.04        500.000                 NaN            NaN            NaN            NaN   2.64159        5.64721       0.180626        7.11452                 NaN   42.7531       0.299283        41.3637     
  1078.53        500.000                 NaN            NaN            NaN            NaN   2.89189        5.60647                 NaN   7.13208                 NaN   42.7052       0.293815        41.3705     
  1077.02        500.000                 NaN            NaN            NaN            NaN   6.60833        1.90501                 NaN   7.14401                 NaN   42.6780       0.289901        41.3747     
  1075.51        500.000                 NaN            NaN            NaN            NaN   6.19023        2.32680                 NaN   7.14455                 NaN   42.6713       0.289481        41.3777     
  1074.00        500.000                 NaN            NaN            NaN   1.02264        6.63286                 NaN            NaN   6.85119                 NaN   43.3290       0.387454        41.7769     
  1072.49        500.000                 NaN            NaN            NaN  0.792100        5.69037        1.36593                 NaN   6.91527                 NaN   43.1838       0.366218        41.6864     
  1070.98        500.000                 NaN            NaN            NaN   1.02256        6.63228       0.182153E-003            NaN   6.85112                 NaN   43.3275       0.387432        41.7789     
  1069.47        500.000                 NaN            NaN            NaN   1.02252        6.63197       0.298015E-003            NaN   6.85108                 NaN   43.3268       0.387421        41.7799     
  1067.96        500.000                 NaN            NaN            NaN   1.02251        6.63195       0.496961E-004            NaN   6.85104                 NaN   43.3261       0.387414        41.7810     
  1066.45        500.000                 NaN            NaN            NaN   1.02248        6.63169       0.102922E-003            NaN   6.85100                 NaN   43.3253       0.387404        41.7820     
  1064.94        500.000                 NaN            NaN            NaN   1.02245        6.63145       0.122481E-003            NaN   6.85096                 NaN   43.3246       0.387394        41.7830     
  1063.43        500.000                 NaN            NaN            NaN   1.02242        6.63130       0.461332E-004            NaN   6.85092                 NaN   43.3239       0.387386        41.7840     
  1061.92        500.000                 NaN            NaN            NaN   1.02239        6.63106       0.645668E-004            NaN   6.85089                 NaN   43.3232       0.387376        41.7851     
  1060.41        500.000                 NaN            NaN            NaN   1.02236        6.63085       0.549343E-004            NaN   6.85085                 NaN   43.3224       0.387366        41.7861     
  1058.90        500.000                 NaN            NaN            NaN   1.02233        6.63064       0.508470E-004            NaN   6.85081                 NaN   43.3217       0.387357        41.7871     
  1057.39        500.000                 NaN            NaN            NaN   1.03069        6.61615       0.484238E-004            NaN   6.84916                 NaN   43.3242       0.388019        41.7918     
  1055.88        500.000                 NaN            NaN            NaN   1.03066        6.61593       0.486665E-004            NaN   6.84913                 NaN   43.3234       0.388009        41.7928     
  1054.37        500.000                 NaN            NaN            NaN   1.03063        6.61570       0.634920E-004            NaN   6.84909                 NaN   43.3227       0.388000        41.7938     
  1052.86        500.000                 NaN            NaN            NaN   1.03060        6.61550       0.439144E-004            NaN   6.84905                 NaN   43.3220       0.387990        41.7948     
  1051.35        500.000                 NaN            NaN            NaN   1.03057        6.61532                 NaN            NaN   6.84901                 NaN   43.3213       0.387981        41.7959     
  1049.84        500.000                 NaN            NaN            NaN   1.03053        6.61511                 NaN            NaN   6.84898                 NaN   43.3205       0.387971        41.7969     
  1048.33        500.000                 NaN            NaN            NaN            NaN   1.11746        7.44432                 NaN   7.19011                 NaN   42.5686       0.276379        41.4031     
  1046.82        500.000                 NaN            NaN            NaN  0.462974        6.44813        1.30186                 NaN   7.07406                 NaN   42.8035       0.314625        41.5949     
  1045.31        500.000                 NaN            NaN            NaN            NaN   3.39635        5.18439                 NaN   7.20292                 NaN   42.5348       0.272159        41.4094     
  1043.80        500.000                 NaN            NaN            NaN  0.675250        6.43733       0.928310                 NaN   7.01627                 NaN   42.9274       0.334109        41.6813     
  1042.28        500.000                 NaN            NaN            NaN  0.706143        6.38631       0.926556                 NaN   7.01002                 NaN   42.9394       0.336232        41.6954     
  1040.77        500.000                 NaN            NaN            NaN  0.476131        5.02839        2.69840                 NaN   7.07404                 NaN   42.8038       0.315089        41.6042     
  1039.26        500.000                 NaN            NaN            NaN            NaN   4.90870        3.68463                 NaN   7.21355                 NaN   42.5082       0.268923        41.4160     
  1037.75        500.000                 NaN            NaN            NaN  0.948067        6.89030       0.839988E-003            NaN   6.95362                 NaN   43.0537       0.355026        41.7985     
  1036.24        500.000                 NaN            NaN            NaN  0.973427        6.84764       0.455000E-004            NaN   6.94835                 NaN   43.0635       0.356814        41.8102     
  1034.73        500.000                 NaN            NaN            NaN  0.998074        6.80535       0.266117E-005            NaN   6.94327                 NaN   43.0731       0.358597        41.8216     
  1033.22        500.000                 NaN            NaN            NaN   1.02026        6.76755                 NaN            NaN   6.93871                 NaN   43.0813       0.360108        41.8321     
  1031.71        500.000                 NaN            NaN            NaN   1.04349        6.72788                 NaN            NaN   6.93377                 NaN   43.0902       0.361720        41.8430     
  1030.20        500.000                 NaN            NaN            NaN   1.06389        6.69327                 NaN            NaN   6.92953                 NaN   43.0975       0.363109        41.8527     
  1028.69        500.000                 NaN            NaN            NaN   1.29514        6.21551       0.668614E-004            NaN   6.83255                 NaN   43.3277       0.395041        41.9340     
  1027.18        500.000                 NaN            NaN            NaN   1.29113        6.22803                 NaN            NaN   6.83257                 NaN   43.3180       0.395036        41.9353     
  1025.67        500.000                 NaN            NaN            NaN   1.29512        6.22202                 NaN            NaN   6.83252                 NaN   43.3171       0.395025        41.9382     
  1024.16        500.000                 NaN            NaN            NaN   1.29508        6.22182                 NaN            NaN   6.83248                 NaN   43.3164       0.395015        41.9392     
  1022.65        500.000                 NaN            NaN            NaN   1.29484        6.22207                 NaN            NaN   6.83247                 NaN   43.3154       0.395003        41.9402     
  1021.14        500.000                 NaN            NaN            NaN   1.02693        6.79892                 NaN            NaN   6.96817                 NaN   43.0031       0.350427        41.8525     
  1019.63        500.000                 NaN            NaN            NaN   1.22612        6.43006                 NaN            NaN   6.90713                 NaN   43.1345       0.370803        41.9314     
  1018.12        500.000                 NaN            NaN            NaN   1.16055        6.53700                 NaN            NaN   6.91429                 NaN   43.1188       0.367430        41.9020     
  1016.61        500.000                 NaN            NaN            NaN   1.19584        6.47429                 NaN            NaN   6.90486                 NaN   43.1375       0.370439        41.9171     
  1015.10        500.000                 NaN            NaN            NaN   1.13826        6.60406                 NaN            NaN   6.94141                 NaN   43.0541       0.359407        41.9027     
  1013.59        500.000                 NaN            NaN            NaN   1.20388        6.47252                 NaN            NaN   6.91031                 NaN   43.1189       0.368756        41.9256     
  1012.08        500.000                 NaN            NaN            NaN   1.17465        6.54534                 NaN            NaN   6.93601                 NaN   43.0617       0.361233        41.9210     
  1010.57        500.000                 NaN            NaN            NaN   1.25577        6.37624                 NaN            NaN   6.89833                 NaN   43.1458       0.373969        41.9499     
  1009.06        500.000                 NaN            NaN            NaN   1.27116        6.34983                 NaN            NaN   6.89532                 NaN   43.1514       0.374854        41.9574     
  1007.55        500.000                 NaN            NaN            NaN   1.29332        6.30881                 NaN            NaN   6.88833                 NaN   43.1649       0.377378        41.9673     
  1006.04        500.000                 NaN            NaN            NaN   1.30595        6.28778                 NaN            NaN   6.88611                 NaN   43.1682       0.378146        41.9738     
  1004.53        500.000                 NaN            NaN            NaN   1.31825        6.26733                 NaN            NaN   6.88398                 NaN   43.1713       0.378888        41.9803     
  1003.02        500.000                 NaN            NaN            NaN   1.33025        6.24742                 NaN            NaN   6.88193                 NaN   43.1743       0.379604        41.9865     
  1001.51        500.000                 NaN            NaN            NaN   1.30032        6.31520                 NaN            NaN   6.89927                 NaN   43.1327       0.373837        41.9787     
  1000.00        500.000                 NaN            NaN            NaN   1.38106        6.17454                 NaN            NaN   6.88173                 NaN   43.1700       0.379665        42.0130     
