|6.6.6
Archiving\03_Data\eqfracLP/QFM_m1.75/YM20/YM20_3.tab                    
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         Sp(TH)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1544.87        500.000       0.268298E-002   99.7555       0.241858                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.50        500.000       0.702481E-003   99.7739       0.225419                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1542.14        500.000                 NaN   99.2092       0.790823                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1540.77        500.000                 NaN   99.4929       0.498527       0.854088E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1539.41        500.000                 NaN   99.4997       0.482894       0.173760E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.04        500.000                 NaN   99.5031       0.496915       0.149289E-005            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.68        500.000                 NaN   99.5074       0.490507       0.204290E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1535.31        500.000                 NaN   99.5100       0.479660       0.103191E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.95        500.000                 NaN   99.5152       0.463858       0.209049E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1532.58        500.000                 NaN   99.5176       0.462427       0.200085E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.21        500.000                 NaN   99.5234       0.455917       0.206575E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1529.85        500.000                 NaN   99.5265       0.453912       0.195649E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.48        500.000                 NaN   99.5235       0.456880       0.196487E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1527.12        500.000                 NaN   99.5405       0.441050       0.184853E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1525.75        500.000                 NaN   99.5352       0.448188       0.166530E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1524.39        500.000                 NaN   99.5386       0.444745       0.166354E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.02        500.000                 NaN   99.5449       0.438879       0.162315E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.65        500.000                 NaN   99.5474       0.436005       0.166094E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1520.29        500.000                 NaN   99.5492       0.435600       0.151744E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.92        500.000                 NaN   99.5530       0.431938       0.150646E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1517.56        500.000                 NaN   99.5567       0.429409       0.138475E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.19        500.000                 NaN   99.5593       0.426884       0.138123E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1514.83        500.000                 NaN   99.5629       0.423538       0.135757E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.46        500.000                 NaN   99.5685       0.398294       0.332069E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1512.10        500.000                 NaN   99.5663       0.433676                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1510.73        500.000                 NaN   99.5708       0.426058       0.317563E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1509.36        500.000                 NaN   99.5735       0.416351       0.101093E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.00        500.000                 NaN   99.5772       0.412375       0.103961E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1506.63        500.000                 NaN   99.5783       0.411094       0.105682E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1505.27        500.000                 NaN   99.5844       0.406391       0.918665E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1503.90        500.000                 NaN   99.5840       0.416038       0.207596E-005            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1502.54        500.000                 NaN   99.5878       0.396097       0.161001E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1501.17        500.000                 NaN   99.5362       0.456215       0.763439E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1499.81        500.000                 NaN   99.8769       0.120144       0.298605E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1498.44        500.000                 NaN   99.9595       0.401056E-001  0.390195E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1497.07        500.000                 NaN   99.0022       0.986396       0.114356E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1495.71        500.000                 NaN   99.5970       0.398250       0.479434E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1494.34        500.000                 NaN   99.6049       0.391054       0.406800E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1492.98        500.000                 NaN   99.6046       0.391141       0.424005E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1491.61        500.000                 NaN   99.6086       0.387778       0.365362E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1490.25        500.000                 NaN   99.6083       0.390009       0.170628E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1488.88        500.000                 NaN   99.6100       0.389634       0.348564E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1487.52        500.000                 NaN   99.6138       0.378401       0.782052E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1486.15        500.000                 NaN   99.6178       0.357962       0.241998E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1484.78        500.000                 NaN   99.6191       0.371010       0.992488E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1483.42        500.000                 NaN   99.6321       0.297174       0.707127E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1482.05        500.000                 NaN   99.6214       0.378612                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1480.69        500.000                 NaN   99.6310       0.341112       0.279122E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1479.32        500.000                 NaN   99.6257       0.374260                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1477.96        500.000                 NaN   99.6287       0.371295                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1476.59        500.000                 NaN   99.6287       0.371120       0.213202E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1475.22        500.000                 NaN   99.6312       0.368755                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1473.86        500.000                 NaN   99.5889       0.411078                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1472.49        500.000                 NaN   99.7046       0.295397                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1471.13        500.000                 NaN   100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1469.76        500.000                 NaN   99.2520       0.748036                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1468.40        500.000                 NaN   99.6409       0.359090                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1467.03        500.000                 NaN   99.6426       0.357405                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1465.67        500.000                 NaN   99.6459       0.354110       0.219255E-004            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1464.30        500.000                 NaN   99.6257       0.277584                 NaN  0.967269E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1462.93        500.000                 NaN   99.5876       0.242966                 NaN  0.169394                 NaN            NaN            NaN            NaN            NaN            NaN
  1461.57        500.000                 NaN   99.6842       0.491927E-001            NaN  0.266558                 NaN            NaN            NaN            NaN            NaN            NaN
  1460.20        500.000                 NaN   99.6832       0.350852E-001            NaN  0.281700                 NaN            NaN            NaN            NaN            NaN            NaN
  1458.84        500.000                 NaN   99.2921                 NaN            NaN  0.707868                 NaN            NaN            NaN            NaN            NaN            NaN
  1457.47        500.000                 NaN   99.4824                 NaN            NaN  0.517565                 NaN            NaN            NaN            NaN            NaN            NaN
  1456.11        500.000                 NaN   99.6005                 NaN            NaN  0.399489                 NaN            NaN            NaN            NaN            NaN            NaN
  1454.74        500.000                 NaN   99.4098                 NaN            NaN  0.389246       0.200999                 NaN            NaN            NaN            NaN            NaN
  1453.38        500.000                 NaN   99.2682                 NaN            NaN  0.424629       0.307128                 NaN            NaN            NaN            NaN            NaN
  1452.01        500.000                 NaN   99.2769                 NaN            NaN  0.303498       0.419642                 NaN            NaN            NaN            NaN            NaN
  1450.64        500.000                 NaN   99.2824                 NaN            NaN  0.300905       0.416671                 NaN            NaN            NaN            NaN            NaN
  1449.28        500.000                 NaN   99.2894                 NaN            NaN  0.413283       0.297326                 NaN            NaN            NaN            NaN            NaN
  1447.91        500.000                 NaN   99.2964                 NaN            NaN  0.294041       0.409522                 NaN            NaN            NaN            NaN            NaN
  1446.55        500.000                 NaN   99.3032                 NaN            NaN  0.405592       0.291215                 NaN            NaN            NaN            NaN            NaN
