|6.6.6
Archiving\03_Data\Deqfrac/QFM_m0.25/YM20/YM20_1.tab                     
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         Sp(TH)         Sp(TH)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1181.62        2500.00        6.06675                 NaN            NaN            NaN            NaN   8.03079                 NaN   8.35865        44.5141       0.698593E-001   32.9599     
  1180.10        2500.00        6.03658                 NaN            NaN            NaN            NaN   8.09112                 NaN   8.34419        44.5197       0.723619E-001   32.9360     
  1178.57        2500.00        6.02298                 NaN            NaN            NaN            NaN   8.09023                 NaN   8.34466        44.5197       0.865201E-001   32.9359     
  1177.04        2500.00        6.00018                 NaN            NaN            NaN            NaN   8.08370                 NaN   8.34843        44.5211       0.110812        32.9358     
  1175.52        2500.00        6.00103                 NaN            NaN            NaN            NaN   8.08771                 NaN   8.34605        44.5200       0.109486        32.9357     
  1173.99        2500.00        5.98054                 NaN            NaN            NaN            NaN   8.08296                 NaN   8.34877        44.5209       0.131198        32.9356     
  1172.47        2500.00        5.97579                 NaN            NaN            NaN            NaN   8.06332                 NaN   8.31697        44.5715       0.143140        32.9293     
  1170.94        2500.00        5.95912                 NaN            NaN            NaN            NaN   8.08891                 NaN   8.34501        44.5190       0.152735        32.9352     
  1169.41        2500.00        5.95067                 NaN            NaN            NaN            NaN   8.03679                 NaN   8.35980        44.5160       0.183801        32.9530     
  1167.89        2500.00        5.95067                 NaN            NaN            NaN            NaN   8.03679                 NaN   8.35980        44.5160       0.183801        32.9530     
  1166.36        2500.00        5.91630                 NaN            NaN            NaN            NaN   8.07690                 NaN   8.32558        44.5573       0.197619        32.9263     
  1164.83        2500.00        5.90181                 NaN            NaN            NaN            NaN   8.07967                 NaN   8.32786        44.5536       0.211218        32.9258     
  1163.31        2500.00        5.80837                 NaN            NaN            NaN            NaN   8.06944                 NaN   8.35141        44.5169       0.315369        32.9385     
  1161.78        2500.00        5.80833                 NaN            NaN            NaN            NaN   8.06943                 NaN   8.35141        44.5169       0.315410        32.9385     
  1160.26        2500.00        5.78420                 NaN            NaN            NaN            NaN   8.07862                 NaN   8.35041        44.5188       0.334652        32.9333     
  1158.73        2500.00        5.78420                 NaN            NaN            NaN            NaN   8.07862                 NaN   8.35041        44.5188       0.334659        32.9333     
  1157.20        2500.00        5.78420                 NaN            NaN            NaN            NaN   8.07862                 NaN   8.35041        44.5188       0.334660        32.9333     
  1155.68        2500.00        5.78420                 NaN            NaN            NaN            NaN   8.07862                 NaN   8.35041        44.5188       0.334660        32.9333     
  1154.15        2500.00        5.78420                 NaN            NaN            NaN            NaN   8.07862                 NaN   8.35041        44.5188       0.334659        32.9333     
  1152.62        2500.00        5.79805                 NaN            NaN            NaN            NaN   8.09163                 NaN   8.34749        44.5202       0.314138        32.9285     
  1151.10        2500.00        5.72601                 NaN            NaN            NaN            NaN   8.04617       0.891769E-001   8.35435        44.5122       0.361227        32.9109     
  1149.57        2500.00        5.72061                 NaN            NaN            NaN            NaN  0.128633        8.03951        8.35390        44.5101       0.348577        32.8987     
  1148.05        2500.00        5.65872                 NaN            NaN            NaN            NaN  0.263682        7.97770        8.36173        44.4978       0.369006        32.8713     
  1146.52        2500.00        5.60016                 NaN            NaN            NaN            NaN  0.389999        7.92005        8.36896        44.4865       0.388713        32.8456     
  1144.99        2500.00        5.53920                 NaN            NaN            NaN            NaN   7.86087       0.521727        8.37665        44.4745       0.408580        32.8185     
  1143.47        2500.00        5.47774                 NaN            NaN            NaN            NaN   7.80202       0.654209        8.38446        44.4624       0.428308        32.7909     
  1141.94        2500.00        5.38221                 NaN            NaN            NaN            NaN   1.09223        7.56206        8.41149        44.4140       0.412643        32.7254     
  1140.41        2500.00        5.34352                 NaN            NaN            NaN            NaN   7.67651       0.945684        8.40155        44.4356       0.468446        32.7287     
  1138.89        2500.00        5.28152                 NaN            NaN            NaN            NaN   1.07563        7.62181        8.40951        44.4234       0.487768        32.7004     
  1137.36        2500.00        5.15954                 NaN            NaN            NaN            NaN   1.43873        7.42876        8.45295        44.3943       0.498174        32.6275     
  1135.84        2500.00        5.09889                 NaN            NaN            NaN            NaN   1.39518        7.46663        8.43658        44.3898       0.575566        32.6374     
  1134.31        2500.00        5.09889                 NaN            NaN            NaN            NaN   1.39518        7.46663        8.43658        44.3898       0.575568        32.6374     
  1132.78        2500.00        5.09889                 NaN            NaN            NaN            NaN   1.39518        7.46663        8.43658        44.3898       0.575568        32.6374     
  1131.26        2500.00        4.96015                 NaN            NaN            NaN            NaN   1.77341        7.30226        8.45891        44.3520       0.593407        32.5598     
  1129.73        2500.00        4.96014                 NaN            NaN            NaN            NaN   1.77344        7.30225        8.45891        44.3520       0.593407        32.5598     
  1128.20        2500.00        4.87595                 NaN            NaN            NaN            NaN   1.91712        7.27578        8.46331        44.3438       0.611075        32.5129     
  1126.68        2500.00        4.72861                 NaN            NaN            NaN            NaN   2.27202        7.13435        8.48274        44.3111       0.637635        32.4335     
  1125.15        2500.00        4.65205                 NaN            NaN            NaN            NaN   7.06960        2.43886        8.49306        44.2954       0.656049        32.3950     
  1123.63        2500.00        4.56685                 NaN            NaN            NaN            NaN   6.99737        2.62696        8.50451        44.2780       0.675230        32.3511     
  1122.10        2500.00        4.48908                 NaN            NaN            NaN            NaN   2.79593        6.93338        8.51511        44.2619       0.693180        32.3114     
  1120.57        2500.00        4.41781                 NaN            NaN            NaN            NaN   2.94806        6.87663        8.52496        44.2471       0.710089        32.2754     
  1119.05        2500.00        4.32917                 NaN            NaN            NaN            NaN   6.80368        3.14389        8.53705        44.2287       0.728647        32.2289     
  1117.52        2500.00        4.26505                 NaN            NaN            NaN            NaN   3.27730        6.75570        8.54616        44.2151       0.744066        32.1966     
  1115.99        2500.00        4.17892                 NaN            NaN            NaN            NaN   6.68654        3.46642        8.55807        44.1972       0.761741        32.1511     
  1114.47        2500.00        4.07728                 NaN            NaN            NaN            NaN   6.60401        3.69368        8.57196        44.1761       0.780771        32.0962     
  1112.94        2500.00        4.00099                 NaN            NaN            NaN            NaN   6.54634        3.85717        8.58277        44.1600       0.796657        32.0561     
  1111.42        2500.00        3.91211                 NaN            NaN            NaN            NaN   4.05217        6.47738        8.59523        44.1413       0.813559        32.0082     
  1109.89        2500.00        3.82247                 NaN            NaN            NaN            NaN   6.40903        4.24833        8.60784        44.1224       0.830207        31.9597     
  1108.36        2500.00        3.89985                 NaN            NaN            NaN            NaN   4.00294        6.48324        8.60811        44.1318       0.848587        32.0255     
  1106.84        2500.00        3.89985                 NaN            NaN            NaN            NaN   4.00294        6.48324        8.60811        44.1318       0.848587        32.0255     
  1105.31        2500.00        3.55611                 NaN            NaN            NaN            NaN   6.21201        4.82840        8.64576        44.0658       0.877724        31.8142     
  1103.78        2500.00        3.42123                 NaN            NaN            NaN            NaN   5.13602        6.10589        8.66440        44.0377       0.897395        31.7374     
  1102.26        2500.00        3.31843                 NaN            NaN            NaN            NaN   6.03019        5.36333        8.67906        44.0159       0.913459        31.6796     
  1100.73        2500.00        3.26515                 NaN            NaN            NaN            NaN   5.99804        5.47088        8.68719        44.0037       0.923831        31.6512     
  1099.21        2500.00        3.10466                 NaN            NaN            NaN            NaN   5.87441        5.83733        8.70961        43.9704       0.945244        31.5584     
  1097.68        2500.00        2.99181                 NaN            NaN            NaN            NaN   6.08827        5.79323        8.72579        43.9463       0.960964        31.4936     
  1096.15        2500.00        2.88150                 NaN            NaN            NaN            NaN   5.71529        6.33259        8.74172        43.9226       0.976089        31.4302     
  1094.63        2500.00        2.83333                 NaN            NaN            NaN            NaN   6.42596        5.69075        8.74816        43.9119       0.985163        31.4047     
  1093.10        2500.00        2.62292                 NaN            NaN            NaN            NaN   5.52341        6.91994        8.77882        43.8675        1.00833        31.2791     
  1091.57        2500.00        2.61926                 NaN            NaN            NaN            NaN   5.54606        6.89451        8.78119        43.8650        1.01336        31.2806     
  1090.05        2500.00        2.50854                 NaN            NaN            NaN            NaN   5.47158        7.13845        8.79740        43.8411        1.02706        31.2159     
  1088.52        2500.00        2.39695                 NaN            NaN            NaN            NaN   5.39787        7.38369        8.81376        43.8169        1.04045        31.1504     
  1087.00        2500.00        2.28397                 NaN            NaN            NaN            NaN   5.32425        7.63172        8.83036        43.7924        1.05355        31.0838     
  1085.47        2500.00        2.16904                 NaN            NaN            NaN            NaN   7.88419        5.24998        8.84727        43.7674        1.06642        31.0157     
  1083.94        2500.00        2.04879                 NaN            NaN            NaN            NaN   5.17226        8.14938        8.86496        43.7413        1.07928        30.9440     
  1082.42        2500.00        1.92342                 NaN            NaN            NaN            NaN   5.09132        8.42675        8.88338        43.7142        1.09211        30.8688     
  1080.89        2500.00        1.79569                 NaN            NaN            NaN            NaN   5.00954        8.70950        8.90219        43.6865        1.10467        30.7919     
  1079.36        2500.00        1.66554                 NaN            NaN            NaN            NaN   8.99780        4.92688        8.92139        43.6583        1.11698        30.7131     
  1077.84        2500.00        1.53288                 NaN            NaN            NaN            NaN   4.84331        9.29179        8.94099        43.6295        1.12901        30.6325     
  1076.31        2500.00        1.39766                 NaN            NaN            NaN            NaN   4.75880        9.59166        8.96100        43.6002        1.14078        30.5499     
  1074.79        2500.00        1.25977                 NaN            NaN            NaN            NaN   4.67331        9.89760        8.98143        43.5703        1.15227        30.4654     
  1073.26        2500.00        1.04249                 NaN            NaN            NaN            NaN   10.3275        4.57735        9.00717        43.5424        1.17452        30.3286     
  1071.73        2500.00       0.896832                 NaN            NaN            NaN            NaN   10.6497        4.48956        9.02862        43.5113        1.18564        30.2383     
  1070.21        2500.00       0.744185                 NaN            NaN            NaN            NaN   10.9884        4.39752        9.05107        43.4788        1.19672        30.1433     
  1068.68        2500.00       0.539817                 NaN            NaN            NaN            NaN   11.4514        4.26673        9.08049        43.4361        1.21037        30.0151     
  1067.15        2500.00       0.329799                 NaN            NaN            NaN            NaN   4.13334        11.9274        9.11076        43.3921        1.22369        29.8829     
  1065.63        2500.00       0.113944                 NaN            NaN            NaN            NaN   12.4168        3.99729        9.14191        43.3469        1.23668        29.7465     
  1064.10        2500.00                 NaN            NaN            NaN            NaN            NaN   3.80753        12.8241        9.17340        43.2857        1.23257        29.6767     
  1062.58        2500.00                 NaN            NaN            NaN            NaN            NaN   12.7823        3.84677        9.16717        43.2914        1.23385        29.6785     
  1061.05        2500.00                 NaN            NaN            NaN            NaN            NaN   12.7777        3.85747        9.19353        43.2632        1.22903        29.6791     
  1059.52        2500.00                 NaN            NaN            NaN            NaN            NaN   3.80593        12.8284        9.18806        43.2705        1.22954        29.6775     
  1058.00        2500.00                 NaN            NaN            NaN            NaN            NaN   3.85286        12.7796        9.19149        43.2663        1.23058        29.6792     
  1056.47        2500.00                 NaN            NaN            NaN            NaN            NaN   3.90783        12.7127        9.19044        43.2751        1.23484        29.6791     
  1054.94        2500.00                 NaN            NaN            NaN            NaN            NaN   3.91292        12.7079        9.19544        43.2697        1.23447        29.6796     
  1053.42        2500.00                 NaN            NaN            NaN            NaN            NaN   3.92072        12.7003        9.20015        43.2644        1.23418        29.6802     
  1051.89        2500.00                 NaN            NaN            NaN            NaN            NaN   3.92803        12.6933        9.20492        43.2590        1.23385        29.6809     
  1050.37        2500.00                 NaN            NaN            NaN            NaN            NaN   3.93448        12.6873        9.20976        43.2535        1.23346        29.6815     
  1048.84        2500.00                 NaN            NaN            NaN            NaN            NaN   3.94040        12.6821        9.21457        43.2478        1.23301        29.6821     
  1047.31        2500.00                 NaN            NaN            NaN            NaN            NaN   12.6781        3.94530        9.21965        43.2417        1.23246        29.6828     
  1045.79        2500.00                 NaN            NaN            NaN            NaN            NaN   3.94914        12.6750        9.22467        43.2357        1.23195        29.6835     
  1044.26        2500.00                 NaN            NaN            NaN            NaN            NaN   12.8006        3.83859        9.22739        43.2265        1.22526        29.6817     
  1042.73        2500.00                 NaN            NaN            NaN            NaN            NaN   12.8023        3.83312        9.22714        43.2305        1.22613        29.6808     
  1041.21        2500.00                 NaN            NaN            NaN            NaN            NaN   12.8022        3.83043        9.22770        43.2327        1.22677        29.6802     
  1039.68        2500.00                 NaN            NaN            NaN            NaN            NaN   12.8011        3.82564        9.22547        43.2406        1.22838        29.6788     
  1038.16        2500.00                 NaN            NaN            NaN            NaN            NaN   12.7994        3.82613        9.22773        43.2395        1.22850        29.6788     
  1036.63        2500.00                 NaN            NaN            NaN            NaN            NaN   12.8007        3.82182        9.22688        43.2431        1.22932        29.6781     
  1035.10        2500.00                 NaN            NaN            NaN            NaN            NaN   12.7393        3.90327        9.26367        43.1834        1.22301        29.6874     
  1033.58        2500.00                 NaN            NaN            NaN            NaN            NaN   12.7325        3.91028        9.26816        43.1782        1.22276        29.6881     
  1032.05        2500.00                 NaN            NaN            NaN            NaN            NaN   12.7236        3.92887        9.27011        43.1684        1.21934        29.6896     
  1030.52        2500.00                 NaN            NaN            NaN            NaN            NaN   3.88038        12.7818        9.28090        43.1509        1.21526        29.6908     
  1029.00        2500.00                 NaN            NaN            NaN            NaN            NaN   3.96188        12.6796        9.27974        43.1655        1.22295        29.6904     
  1027.47        2500.00                 NaN            NaN            NaN            NaN            NaN   3.90134        12.7592        9.28916        43.1426        1.21550        29.6921     
  1025.95        2500.00                 NaN            NaN            NaN            NaN            NaN   3.93406        12.6772        9.23342        43.2423        1.23309        29.6799     
  1024.42        2500.00                 NaN            NaN            NaN            NaN            NaN   4.07687        12.5211        9.24059        43.2344        1.24113        29.6859     
  1022.89        2500.00                 NaN            NaN            NaN            NaN            NaN   12.6887        3.93770        9.26969        43.1914        1.22632        29.6862     
  1021.37        2500.00                 NaN            NaN            NaN            NaN            NaN   12.6946        3.96046        9.30427        43.1284        1.21720        29.6950     
  1019.84        2500.00                 NaN            NaN            NaN            NaN            NaN   12.6597        3.96945        9.27047        43.1865        1.22609        29.6878     
  1018.31        2500.00                 NaN            NaN            NaN            NaN            NaN   12.7083        3.93923        9.27004        43.1734        1.21764        29.6914     
  1016.79        2500.00                 NaN            NaN            NaN            NaN            NaN   12.6935        3.93905        9.28929        43.1690        1.22187        29.6873     
  1015.26        2500.00                 NaN            NaN            NaN            NaN            NaN   12.6952        3.94040        9.29863        43.1587        1.21915        29.6879     
  1013.74        2500.00                 NaN            NaN            NaN            NaN            NaN   12.7586        3.89317        9.30377        43.1374        1.21591        29.6911     
  1012.21        2500.00                 NaN            NaN            NaN            NaN            NaN   12.6802        3.95756        9.29460        43.1600        1.21802        29.6897     
  1010.68        2500.00                 NaN            NaN            NaN            NaN            NaN   12.7645        3.89577        9.30627        43.1289        1.21020        29.6944     
  1009.16        2500.00                 NaN            NaN            NaN            NaN            NaN   12.7211        3.91435        9.31010        43.1510        1.21603        29.6874     
  1007.63        2500.00                 NaN            NaN            NaN            NaN            NaN   3.94912        12.7401        9.35246        43.0524        1.20283        29.7031     
  1006.10        2500.00                 NaN            NaN            NaN            NaN            NaN   4.10892        12.5545        9.32951        43.0850        1.21587        29.7063     
  1004.58        2500.00                 NaN            NaN            NaN            NaN            NaN   3.97519        12.7120        9.35820        43.0478        1.20295        29.7038     
  1003.05        2500.00                 NaN            NaN            NaN            NaN            NaN   3.96915        12.7198        9.36359        43.0410        1.20209        29.7044     
  1001.53        2500.00                 NaN            NaN            NaN            NaN            NaN   3.96454        12.7350        9.37268        43.0220        1.19859        29.7072     
  1000.00        2500.00                 NaN            NaN            NaN            NaN            NaN   12.6741        4.02050        9.36860        43.0278        1.20061        29.7084     
