|6.6.6
Archiving\03_Data\Deqfrac/QFM_m0.25/YM20/YM20_3.tab                     
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         Sp(TH)         Sp(TH)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1537.24        2500.00                 NaN            NaN   99.4281       0.524045       0.478929E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1535.71        2500.00                 NaN            NaN   99.2846       0.658055       0.573728E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1534.18        2500.00                 NaN            NaN   99.6140       0.354698       0.312806E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1532.66        2500.00                 NaN            NaN   99.9938                 NaN  0.621775E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1531.13        2500.00                 NaN            NaN   98.8576        1.05659       0.857870E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1529.61        2500.00                 NaN            NaN   99.4460       0.511548       0.424227E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1528.08        2500.00                 NaN            NaN   99.4491       0.509427       0.414927E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1526.55        2500.00                 NaN            NaN   99.4510       0.512425       0.365830E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1525.03        2500.00                 NaN            NaN   98.8448        1.07093       0.842252E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1523.50        2500.00                 NaN            NaN   99.9360       0.595016E-001  0.448456E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1521.97        2500.00                 NaN            NaN   99.5980       0.374530       0.274952E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1520.45        2500.00                 NaN            NaN   99.4640       0.499187       0.368327E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1518.92        2500.00                 NaN            NaN   99.4648       0.500243       0.349973E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1517.40        2500.00                 NaN            NaN   99.9554                 NaN  0.446326E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1515.87        2500.00                 NaN            NaN   98.9896       0.987307       0.231193E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1514.34        2500.00                 NaN            NaN   99.4738       0.493574       0.326181E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1512.82        2500.00                 NaN            NaN   99.4775       0.492079       0.304560E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1511.29        2500.00                 NaN            NaN   99.3150       0.646109       0.389358E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1509.76        2500.00                 NaN            NaN   99.7810       0.206653       0.123694E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1508.24        2500.00                 NaN            NaN   99.9907       0.934044E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1506.71        2500.00                 NaN            NaN   98.8455        1.09121       0.633220E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1505.19        2500.00                 NaN            NaN   99.3269       0.635677       0.374056E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1503.66        2500.00                 NaN            NaN   99.6563       0.326323       0.174246E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1502.13        2500.00                 NaN            NaN   99.4588       0.471785       0.271341E-001  0.423024E-001            NaN            NaN            NaN            NaN            NaN
  1500.61        2500.00                 NaN            NaN   98.8836       0.275327       0.750691E-001  0.766004                 NaN            NaN            NaN            NaN            NaN
  1499.08        2500.00                 NaN            NaN   98.8949       0.272407       0.733722E-001  0.759273                 NaN            NaN            NaN            NaN            NaN
  1497.55        2500.00                 NaN            NaN   98.9059       0.269644       0.718076E-001  0.752623                 NaN            NaN            NaN            NaN            NaN
  1496.03        2500.00                 NaN            NaN   98.9176       0.262754       0.731568E-001  0.746463                 NaN            NaN            NaN            NaN            NaN
  1494.50        2500.00                 NaN            NaN   98.9302       0.262191       0.691414E-001  0.738506                 NaN            NaN            NaN            NaN            NaN
  1492.98        2500.00                 NaN            NaN   98.9369       0.261735       0.668189E-001  0.734523                 NaN            NaN            NaN            NaN            NaN
  1491.45        2500.00                 NaN            NaN   98.9463       0.257121       0.668187E-001  0.729783                 NaN            NaN            NaN            NaN            NaN
  1489.92        2500.00                 NaN            NaN   98.9609       0.253506       0.647533E-001  0.720837                 NaN            NaN            NaN            NaN            NaN
  1488.40        2500.00                 NaN            NaN   98.9683       0.252837       0.623630E-001  0.716499                 NaN            NaN            NaN            NaN            NaN
  1486.87        2500.00                 NaN            NaN   98.9772       0.250519       0.614744E-001  0.710792                 NaN            NaN            NaN            NaN            NaN
  1485.34        2500.00                 NaN            NaN   98.9867       0.247111       0.607533E-001  0.705408                 NaN            NaN            NaN            NaN            NaN
  1483.82        2500.00                 NaN            NaN   98.9938       0.244721       0.593512E-001  0.702089                 NaN            NaN            NaN            NaN            NaN
  1482.29        2500.00                 NaN            NaN   98.9971       0.243433       0.593012E-001  0.700157                 NaN            NaN            NaN            NaN            NaN
  1480.77        2500.00                 NaN            NaN   99.0185       0.241406       0.547297E-001  0.685375                 NaN            NaN            NaN            NaN            NaN
  1479.24        2500.00                 NaN            NaN   99.0189       0.239810       0.546240E-001  0.686700                 NaN            NaN            NaN            NaN            NaN
  1477.71        2500.00                 NaN            NaN   99.0263       0.238096       0.528418E-001  0.682782                 NaN            NaN            NaN            NaN            NaN
  1476.19        2500.00                 NaN            NaN   99.0214       0.230803       0.579505E-001  0.689863                 NaN            NaN            NaN            NaN            NaN
  1474.66        2500.00                 NaN            NaN   99.0579       0.231404       0.486611E-001  0.662019                 NaN            NaN            NaN            NaN            NaN
  1473.13        2500.00                 NaN            NaN   99.2764       0.128066       0.319464E-001  0.494529       0.691025E-001            NaN            NaN            NaN            NaN
  1471.61        2500.00                 NaN            NaN   99.9677       0.298694E-001  0.244396E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1470.08        2500.00                 NaN            NaN   97.8610       0.254922       0.804261E-001  0.349970        1.45370                 NaN            NaN            NaN            NaN
  1468.56        2500.00                 NaN            NaN   99.0202                 NaN  0.215787E-001  0.612545       0.345684                 NaN            NaN            NaN            NaN
  1467.03        2500.00                 NaN            NaN   99.0281                 NaN  0.269879E-001  0.334965       0.609944                 NaN            NaN            NaN            NaN
  1465.50        2500.00                 NaN            NaN   99.0309                 NaN  0.127168E-001  0.603803       0.352565                 NaN            NaN            NaN            NaN
  1463.98        2500.00                 NaN            NaN   99.0385                 NaN  0.181857E-001  0.602233       0.341051                 NaN            NaN            NaN            NaN
  1462.45        2500.00                 NaN            NaN   99.0446       0.903358E-003  0.171392E-001  0.598680       0.338708                 NaN            NaN            NaN            NaN
  1460.92        2500.00                 NaN            NaN   99.0510                 NaN  0.160726E-001  0.594539       0.338430                 NaN            NaN            NaN            NaN
  1459.40        2500.00                 NaN            NaN   99.0554                 NaN  0.152950E-001  0.592399       0.336909                 NaN            NaN            NaN            NaN
  1457.87        2500.00                 NaN            NaN   99.0623                 NaN  0.137453E-001  0.335927       0.588003                 NaN            NaN            NaN            NaN
  1456.35        2500.00                 NaN            NaN   99.0670                 NaN  0.129947E-001  0.333963       0.586027                 NaN            NaN            NaN            NaN
  1454.82        2500.00                 NaN            NaN   99.2553       0.105691E-002  0.994148E-002  0.470009       0.263731                 NaN            NaN            NaN            NaN
  1453.29        2500.00                 NaN            NaN   98.8923                 NaN  0.129418E-001  0.696274       0.398441                 NaN            NaN            NaN            NaN
  1451.77        2500.00                 NaN            NaN   99.0812                 NaN  0.982101E-002  0.578102       0.330917                 NaN            NaN            NaN            NaN
  1450.24        2500.00                 NaN            NaN   98.4708                 NaN  0.101146       0.646356       0.465346       0.316304                 NaN            NaN            NaN
  1448.71        2500.00                 NaN            NaN   97.4331                 NaN  0.261673       0.760892       0.687645       0.856667                 NaN            NaN            NaN
  1447.19        2500.00                 NaN            NaN   97.4499                 NaN  0.265586       0.755902       0.676589       0.852035                 NaN            NaN            NaN
  1445.66        2500.00                 NaN            NaN   97.5707                 NaN  0.254642       0.726161       0.637935       0.810520                 NaN            NaN            NaN
  1444.14        2500.00                 NaN            NaN   97.5933                 NaN  0.256743       0.718483       0.626179       0.805329                 NaN            NaN            NaN
  1442.61        2500.00                 NaN            NaN   97.6401                 NaN  0.255777       0.706092       0.607368       0.790711                 NaN            NaN            NaN
  1441.08        2500.00                 NaN            NaN   97.6866                 NaN  0.256180       0.694643       0.586822       0.775779                 NaN            NaN            NaN
  1439.56        2500.00                 NaN            NaN   97.7337                 NaN  0.251436       0.573217       0.681612       0.760064                 NaN            NaN            NaN
  1438.03        2500.00                 NaN            NaN   97.7755                 NaN  0.252310       0.670895       0.554239       0.747010                 NaN            NaN            NaN
  1436.50        2500.00                 NaN            NaN   97.8189                 NaN  0.251080       0.537891       0.659108       0.733002                 NaN            NaN            NaN
  1434.98        2500.00                 NaN            NaN   97.8594                 NaN  0.250215       0.521899       0.648245       0.720225                 NaN            NaN            NaN
  1433.45        2500.00                 NaN            NaN   97.8980                 NaN  0.249465       0.638330       0.506634       0.707609                 NaN            NaN            NaN
  1431.93        2500.00                 NaN            NaN   97.9371                 NaN  0.248364       0.491712       0.627961       0.694876                 NaN            NaN            NaN
  1430.40        2500.00                 NaN            NaN   97.9744                 NaN  0.247564       0.476990       0.618130       0.682923                 NaN            NaN            NaN
  1428.87        2500.00                 NaN            NaN   99.6265                 NaN  0.525951E-001  0.753866E-001  0.116330       0.129224                 NaN            NaN            NaN
  1427.35        2500.00                 NaN            NaN   96.4299                 NaN  0.441127        1.09213       0.834916        1.20191                 NaN            NaN            NaN
  1425.82        2500.00                 NaN            NaN   98.0825                 NaN  0.244625       0.589329       0.435785       0.647806                 NaN            NaN            NaN
  1424.29        2500.00                 NaN            NaN   98.1105                 NaN  0.244882       0.582633       0.423217       0.638748                 NaN            NaN            NaN
  1422.77        2500.00                 NaN            NaN   98.1317                 NaN  0.246732       0.412737       0.575608       0.633238                 NaN            NaN            NaN
  1421.24        2500.00                 NaN            NaN   98.1833                 NaN  0.241434       0.562752       0.397985       0.614562                 NaN            NaN            NaN
  1419.72        2500.00                 NaN            NaN   98.2038                 NaN  0.243105       0.557582       0.386590       0.608905                 NaN            NaN            NaN
  1418.19        2500.00                 NaN            NaN   98.2293                 NaN  0.243332       0.551391       0.375259       0.600751                 NaN            NaN            NaN
  1416.66        2500.00                 NaN            NaN   98.2634                 NaN  0.241660       0.542484       0.363165       0.589332                 NaN            NaN            NaN
  1415.14        2500.00                 NaN            NaN   98.2887                 NaN  0.241983       0.535286       0.352351       0.581698                 NaN            NaN            NaN
  1413.61        2500.00                 NaN            NaN   98.3166                 NaN  0.240839       0.528393       0.342189       0.572010                 NaN            NaN            NaN
  1412.08        2500.00                 NaN            NaN   98.3411                 NaN  0.241017       0.521663       0.331873       0.564331                 NaN            NaN            NaN
  1410.56        2500.00                 NaN            NaN   98.3658                 NaN  0.240880       0.515811       0.321277       0.556261                 NaN            NaN            NaN
  1409.03        2500.00                 NaN            NaN   98.3913                 NaN  0.240289       0.508791       0.311598       0.548036                 NaN            NaN            NaN
  1407.51        2500.00                 NaN            NaN   98.4148                 NaN  0.240105       0.302218       0.502562       0.540295                 NaN            NaN            NaN
  1405.98        2500.00                 NaN            NaN   98.4262                 NaN  0.243569       0.292948       0.499287       0.537970                 NaN            NaN            NaN
  1404.45        2500.00                 NaN            NaN   98.4709                 NaN  0.236392       0.488065       0.284049       0.520604                 NaN            NaN            NaN
  1402.93        2500.00                 NaN            NaN   98.4834                 NaN  0.239251       0.274413       0.485040       0.517871                 NaN            NaN            NaN
  1401.40        2500.00                 NaN            NaN   98.5046                 NaN  0.239127       0.479489       0.265605       0.511176                 NaN            NaN            NaN
  1399.88        2500.00                 NaN            NaN   98.5256                 NaN  0.238927       0.257270       0.474059       0.504177                 NaN            NaN            NaN
  1398.35        2500.00                 NaN            NaN   98.5452                 NaN  0.239391       0.247577       0.469763       0.498060                 NaN            NaN            NaN
  1396.82        2500.00                 NaN            NaN   98.5684                 NaN  0.237585       0.241465       0.462675       0.489875                 NaN            NaN            NaN
  1395.30        2500.00                 NaN            NaN   98.5860                 NaN  0.238108       0.458718       0.232858       0.484315                 NaN            NaN            NaN
  1393.77        2500.00                 NaN            NaN   98.6026                 NaN  0.239310       0.224198       0.454629       0.479261                 NaN            NaN            NaN
  1392.24        2500.00                 NaN            NaN   98.6270                 NaN  0.236407       0.218521       0.447473       0.470622                 NaN            NaN            NaN
  1390.72        2500.00                 NaN            NaN   98.6421                 NaN  0.237834       0.444164       0.209649       0.466300                 NaN            NaN            NaN
  1389.19        2500.00                 NaN            NaN   98.6610                 NaN  0.237468       0.439167       0.202543       0.459858                 NaN            NaN            NaN
  1387.67        2500.00                 NaN            NaN   98.6771                 NaN  0.236739       0.196548       0.435422       0.454217                 NaN            NaN            NaN
  1386.14        2500.00                 NaN            NaN   98.6926                 NaN  0.237359       0.189012       0.431588       0.449441                 NaN            NaN            NaN
  1384.61        2500.00                 NaN            NaN   98.7122                 NaN  0.236558       0.426235       0.182074       0.442964                 NaN            NaN            NaN
  1383.09        2500.00                 NaN            NaN   98.7277                 NaN  0.236001       0.422437       0.176407       0.437479                 NaN            NaN            NaN
  1381.56        2500.00                 NaN            NaN   98.7422                 NaN  0.236158       0.419094       0.169818       0.432749                 NaN            NaN            NaN
  1380.03        2500.00                 NaN            NaN   98.7579                 NaN  0.235818       0.163792       0.414998       0.427535                 NaN            NaN            NaN
  1378.51        2500.00                 NaN            NaN   98.7737                 NaN  0.235631       0.411000       0.157324       0.422320                 NaN            NaN            NaN
  1376.98        2500.00                 NaN            NaN   98.7850                 NaN  0.235835       0.152428       0.408308       0.418403                 NaN            NaN            NaN
  1375.46        2500.00                 NaN            NaN   98.8026                 NaN  0.234221       0.403923       0.147003       0.412225                 NaN            NaN            NaN
  1373.93        2500.00                 NaN            NaN   98.8175                 NaN  0.234414       0.140456       0.400119       0.407548                 NaN            NaN            NaN
  1372.40        2500.00                 NaN            NaN   98.8306                 NaN  0.233946       0.135700       0.396783       0.402988                 NaN            NaN            NaN
  1370.88        2500.00                 NaN            NaN   98.8437                 NaN  0.233714       0.130360       0.393599       0.398675                 NaN            NaN            NaN
  1369.35        2500.00                 NaN            NaN   98.8589                 NaN  0.232756       0.389318       0.125585       0.393483                 NaN            NaN            NaN
  1367.82        2500.00                 NaN            NaN   98.8715                 NaN  0.232500       0.386557       0.120203       0.389251                 NaN            NaN            NaN
  1366.30        2500.00                 NaN            NaN   98.8843                 NaN  0.231652       0.383079       0.116357       0.384652                 NaN            NaN            NaN
  1364.77        2500.00                 NaN            NaN   98.8955                 NaN  0.231724       0.380488       0.111270       0.381027                 NaN            NaN            NaN
  1363.25        2500.00                 NaN            NaN   98.9070                 NaN  0.231182       0.107955       0.376655       0.377253                 NaN            NaN            NaN
  1361.72        2500.00                 NaN            NaN   98.9236                 NaN  0.228869       0.373619       0.103086       0.370793                 NaN            NaN            NaN
  1360.19        2500.00                 NaN            NaN   98.9325                 NaN  0.229157       0.370965       0.993238E-001  0.368045                 NaN            NaN            NaN
  1358.67        2500.00                 NaN            NaN   98.9439                 NaN  0.228078       0.962722E-001  0.367825       0.363891                 NaN            NaN            NaN
  1357.14        2500.00                 NaN            NaN   98.9558                 NaN  0.227270       0.365323       0.918830E-001  0.359722                 NaN            NaN            NaN
  1355.61        2500.00                 NaN            NaN   98.9646                 NaN  0.227961       0.873623E-001  0.362598       0.357464                 NaN            NaN            NaN
  1354.09        2500.00                 NaN            NaN   98.9823                 NaN  0.223957       0.357646       0.860005E-001  0.350049                 NaN            NaN            NaN
  1352.56        2500.00                 NaN            NaN   98.9890                 NaN  0.224367       0.356476       0.820723E-001  0.348069                 NaN            NaN            NaN
  1351.04        2500.00                 NaN            NaN   99.0010                 NaN  0.223986       0.776789E-001  0.352645       0.344648                 NaN            NaN            NaN
  1349.51        2500.00                 NaN            NaN   99.0104                 NaN  0.222057       0.772237E-001  0.349980       0.340334                 NaN            NaN            NaN
  1347.98        2500.00                 NaN            NaN   99.0202                 NaN  0.220627       0.348678       0.738374E-001  0.336640                 NaN            NaN            NaN
  1346.46        2500.00                 NaN            NaN   99.0296                 NaN  0.219710       0.714812E-001  0.345819       0.333341                 NaN            NaN            NaN
  1344.93        2500.00                 NaN            NaN   99.0397                 NaN  0.218448       0.692908E-001  0.342809       0.329735                 NaN            NaN            NaN
  1343.40        2500.00                 NaN            NaN   99.0486                 NaN  0.216965       0.676101E-001  0.340397       0.326434                 NaN            NaN            NaN
  1341.88        2500.00                 NaN            NaN   99.0585                 NaN  0.215521       0.338042       0.652913E-001  0.322652                 NaN            NaN            NaN
  1340.35        2500.00                 NaN            NaN   99.0682                 NaN  0.214145       0.335003       0.634225E-001  0.319205                 NaN            NaN            NaN
  1338.83        2500.00                 NaN            NaN   99.0763                 NaN  0.212542       0.622786E-001  0.332786       0.316052                 NaN            NaN            NaN
  1337.30        2500.00                 NaN            NaN   99.0864                 NaN  0.210518       0.329696       0.611075E-001  0.312310                 NaN            NaN            NaN
  1335.77        2500.00                 NaN            NaN   99.0944                 NaN  0.209178       0.327421       0.597290E-001  0.309275                 NaN            NaN            NaN
  1334.25        2500.00                 NaN            NaN   99.1031                 NaN  0.207323       0.586762E-001  0.324914       0.305955                 NaN            NaN            NaN
  1332.72        2500.00       0.133800                 NaN   98.8564                 NaN            NaN  0.417056       0.267261       0.325446                 NaN            NaN            NaN
  1331.19        2500.00       0.145931                 NaN   98.8474                 NaN            NaN  0.428628       0.249921       0.328135                 NaN            NaN            NaN
  1329.67        2500.00       0.143368                 NaN   98.8673                 NaN  0.695167E-005  0.420377       0.245733       0.323206                 NaN            NaN            NaN
  1328.14        2500.00       0.140740                 NaN   98.8878                 NaN            NaN  0.412082       0.241323       0.318023                 NaN            NaN            NaN
  1326.62        2500.00       0.138119                 NaN   98.9071                 NaN            NaN  0.404166       0.237417       0.313193                 NaN            NaN            NaN
  1325.09        2500.00       0.135425                 NaN   98.9259                 NaN            NaN  0.396101       0.234100       0.308511                 NaN            NaN            NaN
  1323.56        2500.00       0.132770                 NaN   98.9458                 NaN            NaN  0.230326       0.387642       0.303496                 NaN            NaN            NaN
  1322.04        2500.00       0.130336                 NaN   98.9633                 NaN            NaN  0.380600       0.226746       0.299022                 NaN            NaN            NaN
  1320.51        2500.00       0.127734                 NaN   98.9822                 NaN            NaN  0.223189       0.372571       0.294285                 NaN            NaN            NaN
  1318.98        2500.00       0.125202                 NaN   98.9995                 NaN            NaN  0.365035       0.220429       0.289880                 NaN            NaN            NaN
  1317.46        2500.00       0.122870                 NaN   99.0172                 NaN            NaN  0.357926       0.216655       0.285369                 NaN            NaN            NaN
  1315.93        2500.00       0.120315                 NaN   99.0340                 NaN            NaN  0.350650       0.213890       0.281126                 NaN            NaN            NaN
  1314.41        2500.00       0.117944                 NaN   99.0508                 NaN            NaN  0.210913       0.343488       0.276867                 NaN            NaN            NaN
  1312.88        2500.00       0.115555                 NaN   99.0662                 NaN            NaN  0.336748       0.208488       0.273013                 NaN            NaN            NaN
  1311.35        2500.00       0.113157                 NaN   99.0830                 NaN            NaN  0.205452       0.329800       0.268573                 NaN            NaN            NaN
  1309.83        2500.00       0.110885                 NaN   99.0980                 NaN            NaN  0.203021       0.323241       0.264805                 NaN            NaN            NaN
  1308.30        2500.00       0.108641                 NaN   99.1134                 NaN            NaN  0.200386       0.316747       0.260828                 NaN            NaN            NaN
  1306.77        2500.00       0.106361                 NaN   99.1281                 NaN            NaN  0.310236       0.198223       0.257043                 NaN            NaN            NaN
  1305.25        2500.00       0.104223                 NaN   99.1426                 NaN            NaN  0.304250       0.195707       0.253263                 NaN            NaN            NaN
  1303.72        2500.00       0.102164                 NaN   99.1573                 NaN            NaN  0.298205       0.192831       0.249470                 NaN            NaN            NaN
  1302.20        2500.00       0.998890E-001            NaN   99.1707                 NaN            NaN  0.292156       0.191217       0.246011                 NaN            NaN            NaN
  1300.67        2500.00       0.824412E-001            NaN   99.3200                 NaN            NaN  0.234086       0.159062       0.204453                 NaN            NaN            NaN
  1299.14        2500.00       0.111305                 NaN   99.0626                 NaN            NaN  0.331444       0.217421       0.277227                 NaN            NaN            NaN
  1297.62        2500.00       0.938780E-001            NaN   99.2106                 NaN            NaN  0.184543       0.275397       0.235565                 NaN            NaN            NaN
  1296.09        2500.00       0.282185                 NaN   95.2904                 NaN            NaN  0.587077       0.716391       0.723731        2.40025                 NaN            NaN
  1294.56        2500.00        1.31729                 NaN   72.7564                 NaN            NaN   3.15184        3.01187        3.53980        16.2228                 NaN            NaN
  1293.04        2500.00        1.01043                 NaN   78.6402                 NaN            NaN   2.42521        2.43693        2.80106        12.6862                 NaN            NaN
  1291.51        2500.00       0.813012                 NaN   82.4986                 NaN            NaN   1.95486        2.04894        2.31452        10.3701                 NaN            NaN
  1289.99        2500.00       0.722139                 NaN   84.2853                 NaN            NaN   1.75998        1.83437        2.09932        9.29889                 NaN            NaN
  1288.46        2500.00       0.607154                 NaN   86.2570                 NaN            NaN   1.69216        1.48459        1.85407        8.10499                 NaN            NaN
  1286.93        2500.00       0.547804                 NaN   85.9681                 NaN            NaN   1.49733        1.67634        1.85611        8.45430                 NaN            NaN
  1285.41        2500.00       0.737823                 NaN   84.6774                 NaN            NaN   1.54585        2.06487        2.10476        8.86928                 NaN            NaN
  1283.88        2500.00       0.112801                 NaN   99.7773                 NaN            NaN  0.483522E-001            NaN  0.615140E-001            NaN            NaN            NaN
  1282.35        2500.00       0.246761                 NaN   94.4115                 NaN            NaN  0.734044       0.529297       0.770154        3.30820                 NaN            NaN
