|6.6.6
Archiving\03_Data\DeqfracLP/QFM_m2.75/K22/K22_3.tab                   
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1502.02        500.000        99.4990                 NaN  0.496153                 NaN  0.482009E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1500.53        500.000        99.5061                 NaN  0.493862                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1499.03        500.000        99.3963                 NaN  0.373452E-001  0.423417E-004  0.566271                 NaN            NaN            NaN            NaN            NaN            NaN
  1497.54        500.000        99.3801                 NaN            NaN            NaN  0.619926                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.04        500.000        99.3798                 NaN            NaN            NaN  0.620205                 NaN            NaN            NaN            NaN            NaN            NaN
  1494.55        500.000        99.3861                 NaN  0.361658E-001            NaN  0.577761                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.06        500.000        99.4265                 NaN  0.129134E-001            NaN  0.560620                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.56        500.000        99.3353                 NaN            NaN            NaN  0.664724                 NaN            NaN            NaN            NaN            NaN            NaN
  1490.07        500.000        99.3834                 NaN            NaN            NaN  0.616562                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.57        500.000        99.3819                 NaN            NaN            NaN  0.618101                 NaN            NaN            NaN            NaN            NaN            NaN
  1487.08        500.000        99.3810                 NaN            NaN            NaN  0.618977                 NaN            NaN            NaN            NaN            NaN            NaN
  1485.59        500.000        99.3783                 NaN            NaN            NaN  0.621728                 NaN            NaN            NaN            NaN            NaN            NaN
  1484.09        500.000        99.3749                 NaN            NaN            NaN  0.625106                 NaN            NaN            NaN            NaN            NaN            NaN
  1482.60        500.000        99.3725                 NaN            NaN            NaN  0.627491                 NaN            NaN            NaN            NaN            NaN            NaN
  1481.10        500.000        99.1190                 NaN            NaN            NaN  0.373309       0.507738                 NaN            NaN            NaN            NaN            NaN
  1479.61        500.000        98.9703                 NaN            NaN            NaN  0.426692       0.603048                 NaN            NaN            NaN            NaN            NaN
  1478.12        500.000        98.9822                 NaN            NaN            NaN  0.596696       0.421074                 NaN            NaN            NaN            NaN            NaN
  1476.62        500.000        98.9951                 NaN            NaN            NaN  0.414855       0.590088                 NaN            NaN            NaN            NaN            NaN
  1475.13        500.000        99.0069                 NaN            NaN            NaN  0.583587       0.409545                 NaN            NaN            NaN            NaN            NaN
  1473.63        500.000        99.0180                 NaN            NaN            NaN  0.577518       0.404451                 NaN            NaN            NaN            NaN            NaN
  1472.14        500.000        99.0288                 NaN            NaN            NaN  0.572176       0.399050                 NaN            NaN            NaN            NaN            NaN
  1470.64        500.000        99.0417                 NaN            NaN            NaN  0.564908       0.393343                 NaN            NaN            NaN            NaN            NaN
  1469.15        500.000        99.0520                 NaN            NaN            NaN  0.559216       0.388742                 NaN            NaN            NaN            NaN            NaN
  1467.66        500.000        99.2368                 NaN  0.114780                 NaN  0.648429                 NaN            NaN            NaN            NaN            NaN            NaN
  1466.16        500.000        98.9056                 NaN            NaN            NaN  0.628632       0.465729                 NaN            NaN            NaN            NaN            NaN
  1464.67        500.000        99.0839                 NaN            NaN            NaN  0.373852       0.542240                 NaN            NaN            NaN            NaN            NaN
  1463.17        500.000        99.0939                 NaN            NaN            NaN  0.369088       0.537059                 NaN            NaN            NaN            NaN            NaN
  1461.68        500.000        99.1047                 NaN            NaN            NaN  0.364382       0.530967                 NaN            NaN            NaN            NaN            NaN
  1460.19        500.000        99.1141                 NaN            NaN            NaN  0.526064       0.359855                 NaN            NaN            NaN            NaN            NaN
  1458.69        500.000        99.1243                 NaN            NaN            NaN  0.520678       0.355005                 NaN            NaN            NaN            NaN            NaN
  1457.20        500.000        99.2524                 NaN            NaN            NaN  0.445209       0.302344                 NaN            NaN            NaN            NaN            NaN
  1455.70        500.000        99.0228                 NaN            NaN            NaN  0.395231       0.581962                 NaN            NaN            NaN            NaN            NaN
  1454.21        500.000        99.1518                 NaN            NaN            NaN  0.342419       0.505812                 NaN            NaN            NaN            NaN            NaN
  1452.72        500.000        99.1612                 NaN            NaN            NaN  0.337938       0.500855                 NaN            NaN            NaN            NaN            NaN
  1451.22        500.000        99.1698                 NaN            NaN            NaN  0.334219       0.495983                 NaN            NaN            NaN            NaN            NaN
  1449.73        500.000        99.1787                 NaN            NaN            NaN  0.329515       0.491787                 NaN            NaN            NaN            NaN            NaN
  1448.23        500.000        99.1869                 NaN            NaN            NaN  0.487227       0.325864                 NaN            NaN            NaN            NaN            NaN
  1446.74        500.000        99.1955                 NaN            NaN            NaN  0.482412       0.322114                 NaN            NaN            NaN            NaN            NaN
  1445.24        500.000        99.4106                 NaN            NaN            NaN  0.589363                 NaN            NaN            NaN            NaN            NaN            NaN
  1443.75        500.000        99.0038                 NaN            NaN            NaN  0.366919       0.629315                 NaN            NaN            NaN            NaN            NaN
  1442.26        500.000        99.2207                 NaN            NaN            NaN  0.469142       0.310201                 NaN            NaN            NaN            NaN            NaN
  1440.76        500.000        98.5123                 NaN            NaN            NaN  0.565631       0.597040                 NaN  0.325005                 NaN            NaN            NaN
  1439.27        500.000        97.4340                 NaN            NaN            NaN  0.709583        1.03291                 NaN  0.823465                 NaN            NaN            NaN
  1437.77        500.000        97.5092                 NaN            NaN            NaN   1.00160       0.689055                 NaN  0.800137                 NaN            NaN            NaN
  1436.28        500.000        97.5714                 NaN            NaN            NaN  0.672409       0.975283                 NaN  0.780902                 NaN            NaN            NaN
  1434.79        500.000        97.6341                 NaN            NaN            NaN  0.950321       0.654068                 NaN  0.761516                 NaN            NaN            NaN
  1433.29        500.000        97.6951                 NaN            NaN            NaN  0.924333       0.638037                 NaN  0.742554                 NaN            NaN            NaN
  1431.80        500.000        97.7457                 NaN            NaN            NaN  0.903421       0.623827                 NaN  0.727073                 NaN            NaN            NaN
  1430.30        500.000        97.8136                 NaN            NaN            NaN  0.604754       0.876362                 NaN  0.705263                 NaN            NaN            NaN
  1428.81        500.000        97.8575                 NaN            NaN            NaN  0.857743       0.592970                 NaN  0.691746                 NaN            NaN            NaN
  1427.32        500.000        97.9088                 NaN            NaN            NaN  0.836669       0.578860                 NaN  0.675652                 NaN            NaN            NaN
  1425.82        500.000        97.9584                 NaN            NaN            NaN  0.565146       0.816396                 NaN  0.660054                 NaN            NaN            NaN
  1424.33        500.000        98.0053                 NaN            NaN            NaN  0.552231       0.797257                 NaN  0.645248                 NaN            NaN            NaN
  1422.83        500.000        98.0502                 NaN            NaN            NaN  0.779310       0.538962                 NaN  0.631519                 NaN            NaN            NaN
  1421.34        500.000        98.0922                 NaN            NaN            NaN  0.761950       0.527677                 NaN  0.618124                 NaN            NaN            NaN
  1419.84        500.000        98.1361                 NaN            NaN            NaN  0.515504       0.744246                 NaN  0.604190                 NaN            NaN            NaN
  1418.35        500.000        98.1761                 NaN            NaN            NaN  0.728087       0.504217                 NaN  0.591563                 NaN            NaN            NaN
  1416.86        500.000        98.2153                 NaN            NaN            NaN  0.712331       0.493079                 NaN  0.579247                 NaN            NaN            NaN
  1415.36        500.000        98.2522                 NaN            NaN            NaN  0.482484       0.697702                 NaN  0.567596                 NaN            NaN            NaN
  1413.87        500.000        98.2883                 NaN            NaN            NaN  0.682680       0.472861                 NaN  0.556163                 NaN            NaN            NaN
  1412.37        500.000        98.3238                 NaN            NaN            NaN  0.462490       0.668825                 NaN  0.544847                 NaN            NaN            NaN
  1410.88        500.000        98.3446                 NaN            NaN            NaN  0.660418       0.456494                 NaN  0.538442                 NaN            NaN            NaN
  1409.39        500.000        98.4015                 NaN            NaN            NaN  0.440697       0.638216                 NaN  0.519621                 NaN            NaN            NaN
  1407.89        500.000        98.4228                 NaN            NaN            NaN  0.434554       0.629244                 NaN  0.513365                 NaN            NaN            NaN
  1406.40        500.000        98.4536                 NaN            NaN            NaN  0.425708       0.617171                 NaN  0.503546                 NaN            NaN            NaN
  1404.90        500.000        98.4833                 NaN            NaN            NaN  0.604878       0.417836                 NaN  0.493961                 NaN            NaN            NaN
  1403.41        500.000        98.5121                 NaN            NaN            NaN  0.594054       0.408954                 NaN  0.484880                 NaN            NaN            NaN
  1401.92        500.000        98.5396                 NaN            NaN            NaN  0.583286       0.401082                 NaN  0.476040                 NaN            NaN            NaN
  1400.42        500.000        98.5661                 NaN            NaN            NaN  0.572729       0.393690                 NaN  0.467507                 NaN            NaN            NaN
  1398.93        500.000        98.5935                 NaN            NaN            NaN  0.385657       0.562046                 NaN  0.458777                 NaN            NaN            NaN
  1397.43        500.000        98.6179                 NaN            NaN            NaN  0.378387       0.552795                 NaN  0.450962                 NaN            NaN            NaN
  1395.94        500.000        98.6432                 NaN            NaN            NaN  0.371368       0.542668                 NaN  0.442765                 NaN            NaN            NaN
  1394.45        500.000        98.6666                 NaN            NaN            NaN  0.533395       0.364796                 NaN  0.435183                 NaN            NaN            NaN
  1392.95        500.000        98.6901                 NaN            NaN            NaN  0.357872       0.524507                 NaN  0.427527                 NaN            NaN            NaN
  1391.46        500.000        98.7143                 NaN            NaN            NaN  0.350921       0.515019                 NaN  0.419750                 NaN            NaN            NaN
  1389.96        500.000        98.7356                 NaN            NaN            NaN  0.344897       0.506601                 NaN  0.412903                 NaN            NaN            NaN
  1388.47        500.000        98.7573                 NaN            NaN            NaN  0.498288       0.338550                 NaN  0.405841                 NaN            NaN            NaN
  1386.97        500.000        98.7772                 NaN            NaN            NaN  0.332687       0.490693                 NaN  0.399412                 NaN            NaN            NaN
  1385.48        500.000        98.7986                 NaN            NaN            NaN  0.326348       0.482538                 NaN  0.392512                 NaN            NaN            NaN
  1383.99        500.000        98.8183                 NaN            NaN            NaN  0.475014       0.320571                 NaN  0.386126                 NaN            NaN            NaN
  1382.49        500.000        98.8357                 NaN            NaN            NaN  0.315602       0.468289                 NaN  0.380441                 NaN            NaN            NaN
  1381.00        500.000        98.8595                 NaN            NaN            NaN  0.308613       0.459261                 NaN  0.372577                 NaN            NaN            NaN
  1379.50        500.000        98.8740                 NaN            NaN            NaN  0.453821       0.304226                 NaN  0.367981                 NaN            NaN            NaN
  1378.01        500.000        98.8919                 NaN            NaN            NaN  0.446800       0.299112                 NaN  0.362144                 NaN            NaN            NaN
  1376.52        500.000        98.9104                 NaN            NaN            NaN  0.440126       0.293491                 NaN  0.355993                 NaN            NaN            NaN
  1375.02        500.000        98.9269                 NaN            NaN            NaN  0.434126       0.288349                 NaN  0.350640                 NaN            NaN            NaN
  1373.53        500.000        98.9430                 NaN            NaN            NaN  0.427699       0.283993                 NaN  0.345343                 NaN            NaN            NaN
  1372.03        500.000        98.9593                 NaN            NaN            NaN  0.278828       0.421873                 NaN  0.340029                 NaN            NaN            NaN
  1370.54        500.000        98.9742                 NaN            NaN            NaN  0.274562       0.416138                 NaN  0.335055                 NaN            NaN            NaN
  1369.05        500.000        98.9911                 NaN            NaN            NaN  0.269380       0.409807                 NaN  0.329671                 NaN            NaN            NaN
  1367.55        500.000        99.0071                 NaN            NaN            NaN  0.403569       0.264762                 NaN  0.324584                 NaN            NaN            NaN
  1366.06        500.000        99.0227                 NaN            NaN            NaN  0.398430       0.259922                 NaN  0.318945                 NaN            NaN            NaN
  1364.56        500.000        99.0337                 NaN            NaN            NaN  0.393993       0.256820                 NaN  0.315496                 NaN            NaN            NaN
  1363.07        500.000        99.0490                 NaN            NaN            NaN  0.252190       0.388352                 NaN  0.310443                 NaN            NaN            NaN
  1361.57        500.000        99.0618                 NaN            NaN            NaN  0.248271       0.383656                 NaN  0.306321                 NaN            NaN            NaN
  1360.08        500.000        99.0745                 NaN            NaN            NaN  0.244413       0.378899                 NaN  0.302178                 NaN            NaN            NaN
  1358.59        500.000        99.0891                 NaN            NaN            NaN  0.239762       0.374027                 NaN  0.297136                 NaN            NaN            NaN
  1357.09        500.000        99.1016                 NaN            NaN            NaN  0.369077       0.236290                 NaN  0.293060                 NaN            NaN            NaN
  1355.60        500.000        99.1140                 NaN            NaN            NaN  0.232856       0.364200                 NaN  0.288918                 NaN            NaN            NaN
  1354.10        500.000        99.1252                 NaN            NaN            NaN  0.229003       0.360443                 NaN  0.285347                 NaN            NaN            NaN
  1352.61        500.000        99.1383                 NaN            NaN            NaN  0.355699       0.225152                 NaN  0.280815                 NaN            NaN            NaN
  1351.12        500.000        99.1494                 NaN            NaN  0.275353E-004  0.351569       0.221762                 NaN  0.277238                 NaN            NaN            NaN
  1349.62        500.000        99.1618                 NaN            NaN            NaN  0.347200       0.217846                 NaN  0.273116                 NaN            NaN            NaN
  1348.13        500.000        99.1719                 NaN            NaN            NaN  0.214564       0.343715                 NaN  0.269809                 NaN            NaN            NaN
  1346.63        500.000        99.1843                 NaN            NaN            NaN  0.338969       0.211127                 NaN  0.265628                 NaN            NaN            NaN
  1345.14        500.000        99.1944                 NaN            NaN            NaN  0.207982       0.335435                 NaN  0.262217                 NaN            NaN            NaN
  1343.65        500.000        99.2046                 NaN            NaN            NaN  0.205156       0.331460                 NaN  0.258759                 NaN            NaN            NaN
  1342.15        500.000        99.2139                 NaN            NaN            NaN  0.202138       0.328351                 NaN  0.255619                 NaN            NaN            NaN
  1340.66        500.000        99.2249                 NaN            NaN            NaN  0.324621       0.198436                 NaN  0.251999                 NaN            NaN            NaN
  1339.16        500.000        99.2351                 NaN            NaN            NaN  0.321005       0.195256                 NaN  0.248652                 NaN            NaN            NaN
  1337.67        500.000        99.2436                 NaN            NaN            NaN  0.317720       0.192866                 NaN  0.245862                 NaN            NaN            NaN
  1336.17        500.000        99.2551                 NaN            NaN            NaN  0.189157       0.313968                 NaN  0.241823                 NaN            NaN            NaN
  1334.68        500.000        99.2617                 NaN            NaN            NaN  0.186438       0.311977                 NaN  0.239869                 NaN            NaN            NaN
  1333.19        500.000        99.2738                 NaN            NaN            NaN  0.306989       0.183733                 NaN  0.235520                 NaN            NaN            NaN
  1331.69        500.000        99.2814                 NaN            NaN            NaN  0.180977       0.304561                 NaN  0.233102                 NaN            NaN            NaN
  1330.20        500.000        99.2901                 NaN            NaN            NaN  0.301686       0.178000                 NaN  0.230234                 NaN            NaN            NaN
  1328.70        500.000        99.2982                 NaN            NaN            NaN  0.175337       0.298962                 NaN  0.227461                 NaN            NaN            NaN
  1327.21        500.000        99.3069                 NaN            NaN            NaN  0.295781       0.172679                 NaN  0.224591                 NaN            NaN            NaN
  1325.72        500.000        99.3161                 NaN            NaN            NaN  0.169927       0.292513                 NaN  0.221417                 NaN            NaN            NaN
  1324.22        500.000        99.3234                 NaN            NaN            NaN  0.290225       0.167268                 NaN  0.219070                 NaN            NaN            NaN
  1322.73        500.000        99.3317                 NaN            NaN            NaN  0.164864       0.287155                 NaN  0.216268                 NaN            NaN            NaN
  1321.23        500.000        99.3388                 NaN            NaN            NaN  0.284444       0.162901                 NaN  0.213829                 NaN            NaN            NaN
  1319.74        500.000        99.3464                 NaN            NaN            NaN  0.160325       0.281939                 NaN  0.211333                 NaN            NaN            NaN
  1318.25        500.000        99.3555                 NaN            NaN            NaN  0.279035       0.157364                 NaN  0.208146                 NaN            NaN            NaN
  1316.75        500.000        99.3617                 NaN            NaN            NaN  0.155042       0.277084                 NaN  0.206147                 NaN            NaN            NaN
  1315.26        500.000        99.3695                 NaN            NaN            NaN  0.274179       0.152807                 NaN  0.203514                 NaN            NaN            NaN
  1313.76        500.000        99.3764                 NaN            NaN            NaN  0.150491       0.271905                 NaN  0.201237                 NaN            NaN            NaN
  1312.27        500.000        99.3834                 NaN            NaN            NaN  0.269429       0.148316                 NaN  0.198853                 NaN            NaN            NaN
  1310.77        500.000        99.3900                 NaN            NaN            NaN  0.146035       0.267292                 NaN  0.196626                 NaN            NaN            NaN
  1309.28        500.000        99.3970                 NaN            NaN            NaN  0.143606       0.265119                 NaN  0.194322                 NaN            NaN            NaN
  1307.79        500.000        99.4038                 NaN            NaN            NaN  0.141439       0.262730                 NaN  0.192037                 NaN            NaN            NaN
  1306.29        500.000        99.4102                 NaN            NaN            NaN  0.260530       0.139388                 NaN  0.189890                 NaN            NaN            NaN
  1304.80        500.000        99.4167                 NaN            NaN            NaN  0.137199       0.258427                 NaN  0.187688                 NaN            NaN            NaN
  1303.30        500.000        99.4228                 NaN            NaN            NaN  0.135051       0.256486                 NaN  0.185629                 NaN            NaN            NaN
  1301.81        500.000        99.4288                 NaN            NaN            NaN  0.133059       0.254452                 NaN  0.183681                 NaN            NaN            NaN
  1300.32        500.000        99.4313                 NaN            NaN            NaN  0.130376       0.255365                 NaN  0.182942                 NaN            NaN            NaN
  1298.82        500.000        99.4453                 NaN            NaN            NaN  0.127895       0.248930                 NaN  0.177845                 NaN            NaN            NaN
  1297.33        500.000        99.4473                 NaN            NaN            NaN  0.127024       0.248283                 NaN  0.177441                 NaN            NaN            NaN
  1295.83        500.000        99.4533                 NaN            NaN            NaN  0.124908       0.246396                 NaN  0.175404                 NaN            NaN            NaN
  1294.34        500.000        99.4590                 NaN            NaN            NaN  0.244399       0.123087                 NaN  0.173531                 NaN            NaN            NaN
  1292.85        500.000        99.4648                 NaN            NaN            NaN  0.121089       0.242573                 NaN  0.171574                 NaN            NaN            NaN
  1291.35        500.000        99.4705                 NaN            NaN            NaN  0.240473       0.119359                 NaN  0.169695                 NaN            NaN            NaN
  1289.86        500.000        99.4756                 NaN            NaN            NaN  0.117054       0.239321                 NaN  0.168001                 NaN            NaN            NaN
  1288.36        500.000        99.4807                 NaN            NaN  0.467000E-003  0.116165       0.236411                 NaN  0.166221                 NaN            NaN            NaN
  1286.87        500.000        99.5558                 NaN            NaN  0.664474E-001  0.228745                 NaN            NaN  0.149010                 NaN            NaN            NaN
  1285.38        500.000        99.5392                 NaN            NaN  0.944309E-001  0.207363                 NaN            NaN  0.159041                 NaN            NaN            NaN
  1283.88        500.000        99.4390                 NaN            NaN            NaN  0.338706       0.402546E-001            NaN  0.182038                 NaN            NaN            NaN
  1282.39        500.000        99.5029                 NaN            NaN            NaN  0.230151       0.108031                 NaN  0.158948                 NaN            NaN            NaN
  1280.89        500.000        99.5081                 NaN            NaN            NaN  0.228365       0.106368                 NaN  0.157200                 NaN            NaN            NaN
  1279.40        500.000        99.5647                 NaN            NaN  0.845676E-001  0.202169                 NaN            NaN  0.148547                 NaN            NaN            NaN
  1277.90        500.000        99.4984                 NaN            NaN            NaN  0.262099       0.782912E-001            NaN  0.161168                 NaN            NaN            NaN
  1276.41        500.000        99.5356                 NaN            NaN  0.313757E-001  0.128942       0.152048                 NaN  0.152017                 NaN            NaN            NaN
  1274.92        500.000        99.2073                 NaN            NaN  0.261652       0.226404                 NaN            NaN  0.304675                 NaN            NaN            NaN
  1273.42        500.000        99.6090                 NaN            NaN  0.842954E-001  0.171379                 NaN            NaN  0.135374                 NaN            NaN            NaN
  1271.93        500.000        62.5911                 NaN            NaN   2.82417        4.97066                 NaN            NaN   4.41474        25.1993                 NaN            NaN
  1270.43        500.000        93.9304                 NaN            NaN  0.436167       0.826897                 NaN            NaN  0.705512        4.10098                 NaN            NaN
  1268.94        500.000        97.2424                 NaN            NaN  0.188148       0.385247                 NaN            NaN  0.316809        1.86739                 NaN            NaN
  1267.45        500.000        98.3719                 NaN            NaN  0.105422       0.233796                 NaN            NaN  0.185567        1.10333                 NaN            NaN
  1265.95        500.000        98.9092                 NaN            NaN  0.663246E-001  0.162296                 NaN            NaN  0.123868       0.738284                 NaN            NaN
  1264.46        500.000        62.3497        33.5974                 NaN            NaN  0.712530                 NaN            NaN            NaN   3.34039                 NaN            NaN
  1262.96        500.000        98.7759                 NaN            NaN            NaN  0.644946                 NaN            NaN            NaN  0.579182                 NaN            NaN
  1261.47        500.000        89.6961                 NaN            NaN            NaN   1.48157                 NaN            NaN   1.49916        7.32312                 NaN            NaN
  1259.98        500.000        95.5186                 NaN            NaN            NaN  0.882679                 NaN            NaN  0.434304        3.16443                 NaN            NaN
