|6.6.6
Archiving\03_Data\eq/QFM_m0.25/TAY13/TAY13_3.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       O(HP)          mang           Sp(TH)         pxmn           Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  1820.51        2500.00        79.0088        20.0455                 NaN  0.259420       0.686302                 NaN            NaN            NaN            NaN            NaN            NaN
  1817.31        2500.00        78.4176        20.6272                 NaN  0.268551       0.686642                 NaN            NaN            NaN            NaN            NaN            NaN
  1814.10        2500.00        77.8259        21.2094                 NaN  0.277690       0.686982                 NaN            NaN            NaN            NaN            NaN            NaN
  1810.90        2500.00        77.2338        21.7921                 NaN  0.286838       0.687320                 NaN            NaN            NaN            NaN            NaN            NaN
  1807.69        2500.00        76.6410        22.3753                 NaN  0.295994       0.687657                 NaN            NaN            NaN            NaN            NaN            NaN
  1804.49        2500.00        76.0478        22.9590                 NaN  0.305159       0.687993                 NaN            NaN            NaN            NaN            NaN            NaN
  1801.28        2500.00        75.4541        23.5432                 NaN  0.314332       0.688328                 NaN            NaN            NaN            NaN            NaN            NaN
  1798.08        2500.00        74.8599        24.1279                 NaN  0.323513       0.688662                 NaN            NaN            NaN            NaN            NaN            NaN
  1794.87        2500.00        74.2651        24.7132                 NaN  0.332702       0.688994                 NaN            NaN            NaN            NaN            NaN            NaN
  1791.67        2500.00        73.6947        25.2748                 NaN  0.341174       0.689319                 NaN            NaN            NaN            NaN            NaN            NaN
  1788.46        2500.00        73.1238        25.8369                 NaN  0.349654       0.689643                 NaN            NaN            NaN            NaN            NaN            NaN
  1785.26        2500.00        72.5524        26.3995                 NaN  0.358141       0.689966                 NaN            NaN            NaN            NaN            NaN            NaN
  1782.05        2500.00        71.9805        26.9625                 NaN  0.366635       0.690288                 NaN            NaN            NaN            NaN            NaN            NaN
  1778.85        2500.00        71.4082        27.5260                 NaN  0.375136       0.690608                 NaN            NaN            NaN            NaN            NaN            NaN
  1775.64        2500.00        70.8355        28.0899                 NaN  0.383645       0.690927                 NaN            NaN            NaN            NaN            NaN            NaN
  1772.44        2500.00        70.2623        28.6543                 NaN  0.392160       0.691245                 NaN            NaN            NaN            NaN            NaN            NaN
  1769.23        2500.00        69.6887        29.2191                 NaN  0.400682       0.691561                 NaN            NaN            NaN            NaN            NaN            NaN
  1766.03        2500.00        69.1450        29.7548                 NaN  0.408425       0.691865                 NaN            NaN            NaN            NaN            NaN            NaN
  1762.82        2500.00        68.6009        30.2908                 NaN  0.416175       0.692167                 NaN            NaN            NaN            NaN            NaN            NaN
  1759.62        2500.00        68.0564        30.8272                 NaN  0.423930       0.692468                 NaN            NaN            NaN            NaN            NaN            NaN
  1756.41        2500.00        67.5115        31.3641                 NaN  0.431690       0.692768                 NaN            NaN            NaN            NaN            NaN            NaN
  1753.21        2500.00        66.9662        31.9013                 NaN  0.439457       0.693066                 NaN            NaN            NaN            NaN            NaN            NaN
  1750.00        2500.00        66.4206        32.4388                 NaN  0.447230       0.693363                 NaN            NaN            NaN            NaN            NaN            NaN
  1746.79        2500.00        65.8746        32.9768                 NaN  0.455008       0.693659                 NaN            NaN            NaN            NaN            NaN            NaN
  1743.59        2500.00        65.3282        33.5151                 NaN  0.462792       0.693954                 NaN            NaN            NaN            NaN            NaN            NaN
  1740.38        2500.00        64.8077        34.0281                 NaN  0.470002       0.694238                 NaN            NaN            NaN            NaN            NaN            NaN
  1737.18        2500.00        64.2869        34.5414                 NaN  0.477216       0.694520                 NaN            NaN            NaN            NaN            NaN            NaN
  1733.97        2500.00        63.7658        35.0550                 NaN  0.484436       0.694801                 NaN            NaN            NaN            NaN            NaN            NaN
  1730.77        2500.00        63.2443        35.5690                 NaN  0.491661       0.695081                 NaN            NaN            NaN            NaN            NaN            NaN
  1727.56        2500.00        62.7225        36.0832                 NaN  0.498890       0.695359                 NaN            NaN            NaN            NaN            NaN            NaN
  1724.36        2500.00        62.2004        36.5978                 NaN  0.506124       0.695637                 NaN            NaN            NaN            NaN            NaN            NaN
  1721.15        2500.00        61.6780        37.1127                 NaN  0.513363       0.695912                 NaN            NaN            NaN            NaN            NaN            NaN
  1717.95        2500.00        61.1553        37.6279                 NaN  0.520606       0.696187                 NaN            NaN            NaN            NaN            NaN            NaN
  1714.74        2500.00        60.6648        38.1114                 NaN  0.527274       0.696446                 NaN            NaN            NaN            NaN            NaN            NaN
  1711.54        2500.00        60.1741        38.5952                 NaN  0.533946       0.696704                 NaN            NaN            NaN            NaN            NaN            NaN
  1708.33        2500.00        59.6831        39.0793                 NaN  0.540621       0.696960                 NaN            NaN            NaN            NaN            NaN            NaN
  1705.13        2500.00        59.1919        39.5636                 NaN  0.547300       0.697215                 NaN            NaN            NaN            NaN            NaN            NaN
  1701.92        2500.00        58.7004        40.0481                 NaN  0.553983       0.697469                 NaN            NaN            NaN            NaN            NaN            NaN
  1698.72        2500.00        58.2087        40.5329                 NaN  0.560670       0.697722                 NaN            NaN            NaN            NaN            NaN            NaN
  1695.51        2500.00        57.7167        41.0180                 NaN  0.567360       0.697973                 NaN            NaN            NaN            NaN            NaN            NaN
  1692.31        2500.00        57.2245        41.5033                 NaN  0.574054       0.698222                 NaN            NaN            NaN            NaN            NaN            NaN
  1689.10        2500.00        56.7679        41.9534                 NaN  0.580300       0.698455                 NaN            NaN            NaN            NaN            NaN            NaN
  1685.90        2500.00        56.3111        42.4036                 NaN  0.586550       0.698687                 NaN            NaN            NaN            NaN            NaN            NaN
  1682.69        2500.00        55.8541        42.8541                 NaN  0.592802       0.698917                 NaN            NaN            NaN            NaN            NaN            NaN
  1679.49        2500.00        55.3970        43.3048                 NaN  0.599057       0.699146                 NaN            NaN            NaN            NaN            NaN            NaN
  1676.28        2500.00        54.9396        43.7557                 NaN  0.605315       0.699374                 NaN            NaN            NaN            NaN            NaN            NaN
  1673.08        2500.00        54.4821        44.2067                 NaN  0.611575       0.699600                 NaN            NaN            NaN            NaN            NaN            NaN
  1669.87        2500.00        54.0244        44.6580                 NaN  0.617839       0.699825                 NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        2500.00        53.5665        45.1094                 NaN  0.624106       0.700049                 NaN            NaN            NaN            NaN            NaN            NaN
  1663.46        2500.00        53.1481        45.5217                 NaN  0.629957       0.700254                 NaN            NaN            NaN            NaN            NaN            NaN
  1660.26        2500.00        52.7297        45.9341                 NaN  0.635810       0.700458                 NaN            NaN            NaN            NaN            NaN            NaN
  1657.05        2500.00        52.3110        46.3466                 NaN  0.641666       0.700661                 NaN            NaN            NaN            NaN            NaN            NaN
  1653.85        2500.00        51.8923        46.7593                 NaN  0.647524       0.700862                 NaN            NaN            NaN            NaN            NaN            NaN
  1650.64        2500.00        51.4734        47.1721                 NaN  0.653385       0.701062                 NaN            NaN            NaN            NaN            NaN            NaN
  1647.44        2500.00        51.0544        47.5851                 NaN  0.659247       0.701261                 NaN            NaN            NaN            NaN            NaN            NaN
  1644.23        2500.00        50.6353        47.9981                 NaN  0.665111       0.701458                 NaN            NaN            NaN            NaN            NaN            NaN
  1641.03        2500.00        50.2161        48.4113                 NaN  0.670978       0.701654                 NaN            NaN            NaN            NaN            NaN            NaN
  1637.82        2500.00        49.8283        48.7933                 NaN  0.676532       0.701836                 NaN            NaN            NaN            NaN            NaN            NaN
  1634.62        2500.00        49.4405        49.1754                 NaN  0.682087       0.702016                 NaN            NaN            NaN            NaN            NaN            NaN
  1631.41        2500.00        49.0526        49.5576                 NaN  0.687645       0.702195                 NaN            NaN            NaN            NaN            NaN            NaN
  1628.21        2500.00        48.6646        49.9398                 NaN  0.693204       0.702373                 NaN            NaN            NaN            NaN            NaN            NaN
  1625.00        2500.00        48.2907        50.3078                 NaN  0.698885       0.702544                 NaN            NaN            NaN            NaN            NaN            NaN
  1621.79        2500.00        47.9168        50.6759                 NaN  0.704569       0.702714                 NaN            NaN            NaN            NaN            NaN            NaN
  1618.59        2500.00        47.5287        51.0260                 NaN  0.709947       0.702902       0.324558E-001            NaN            NaN            NaN            NaN            NaN
  1615.38        2500.00        46.5708        51.1953                 NaN  0.707798       0.703646       0.822408                 NaN            NaN            NaN            NaN            NaN
  1612.18        2500.00        45.7517        51.3347                 NaN  0.705411       0.704292        1.50383                 NaN            NaN            NaN            NaN            NaN
  1608.97        2500.00        44.9313        51.4743                 NaN  0.703018       0.704939        2.18649                 NaN            NaN            NaN            NaN            NaN
  1605.77        2500.00        44.1094        51.6140                 NaN  0.700620       0.705585        2.87037                 NaN            NaN            NaN            NaN            NaN
  1602.56        2500.00        43.2861        51.7539                 NaN  0.698217       0.706232        3.55549                 NaN            NaN            NaN            NaN            NaN
  1599.36        2500.00        42.4614        51.8940                 NaN  0.695809       0.706879        4.24184                 NaN            NaN            NaN            NaN            NaN
  1596.15        2500.00        41.6354        52.0343                 NaN  0.693396       0.707526        4.92942                 NaN            NaN            NaN            NaN            NaN
  1592.95        2500.00        40.8079        52.1748                 NaN  0.690978       0.708173        5.61823                 NaN            NaN            NaN            NaN            NaN
  1589.74        2500.00        39.9790        52.3154                 NaN  0.688554       0.708820        6.30827                 NaN            NaN            NaN            NaN            NaN
  1586.54        2500.00        39.3362        52.4160                 NaN  0.685573       0.709339        6.85284                 NaN            NaN            NaN            NaN            NaN
  1583.33        2500.00        38.6926        52.5168                 NaN  0.682587       0.709857        7.39817                 NaN            NaN            NaN            NaN            NaN
  1580.13        2500.00        38.0481        52.6176                 NaN  0.679597       0.710375        7.94428                 NaN            NaN            NaN            NaN            NaN
  1576.92        2500.00        37.4028        52.7186                 NaN  0.676601       0.710894        8.49116                 NaN            NaN            NaN            NaN            NaN
  1573.72        2500.00        36.7566        52.8196                 NaN  0.673601       0.711412        9.03881                 NaN            NaN            NaN            NaN            NaN
  1570.51        2500.00        36.1096        52.9207                 NaN  0.670596       0.711930        9.58723                 NaN            NaN            NaN            NaN            NaN
  1567.31        2500.00        35.4617        53.0219                 NaN  0.667586       0.712449        10.1364                 NaN            NaN            NaN            NaN            NaN
  1564.10        2500.00        34.8129        53.1231                 NaN  0.664571       0.712967        10.6864                 NaN            NaN            NaN            NaN            NaN
  1560.90        2500.00        34.2848        53.1982                 NaN  0.661090       0.713403        11.1426                 NaN            NaN            NaN            NaN            NaN
  1557.69        2500.00        33.7560        53.2732                 NaN  0.657605       0.713839        11.5993                 NaN            NaN            NaN            NaN            NaN
  1554.49        2500.00        33.2267        53.3483                 NaN  0.654115       0.714275        12.0565                 NaN            NaN            NaN            NaN            NaN
  1551.28        2500.00        32.6969        53.4235                 NaN  0.650620       0.714711        12.5143                 NaN            NaN            NaN            NaN            NaN
  1548.08        2500.00        32.1664        53.4987                 NaN  0.647121       0.715147        12.9726                 NaN            NaN            NaN            NaN            NaN
  1544.87        2500.00        31.6354        53.5739                 NaN  0.643618       0.715582        13.4315                 NaN            NaN            NaN            NaN            NaN
  1541.67        2500.00        31.1038        53.6492                 NaN  0.640110       0.716018        13.8909                 NaN            NaN            NaN            NaN            NaN
  1538.46        2500.00        30.5716        53.7246                 NaN  0.636597       0.716453        14.3508                 NaN            NaN            NaN            NaN            NaN
  1535.26        2500.00        30.1185        53.7823                 NaN  0.632469       0.716836        14.7499                 NaN            NaN            NaN            NaN            NaN
  1532.05        2500.00        29.6651        53.8401                 NaN  0.628336       0.717218        15.1493                 NaN            NaN            NaN            NaN            NaN
  1528.85        2500.00        29.2112        53.8979                 NaN  0.624198       0.717600        15.5492                 NaN            NaN            NaN            NaN            NaN
  1525.64        2500.00        28.7568        53.9557                 NaN  0.620056       0.717982        15.9495                 NaN            NaN            NaN            NaN            NaN
  1522.44        2500.00        28.3021        54.0135                 NaN  0.615909       0.718364        16.3501                 NaN            NaN            NaN            NaN            NaN
  1519.23        2500.00        27.8469        54.0714                 NaN  0.611758       0.718746        16.7512                 NaN            NaN            NaN            NaN            NaN
  1516.03        2500.00        27.3914        54.1293                 NaN  0.607603       0.719128        17.1527                 NaN            NaN            NaN            NaN            NaN
  1512.82        2500.00        26.9354        54.1872                 NaN  0.603443       0.719510        17.5545                 NaN            NaN            NaN            NaN            NaN
  1509.62        2500.00        26.5248        54.2342                 NaN  0.598415       0.719863        17.9227                 NaN            NaN            NaN            NaN            NaN
  1506.41        2500.00        26.1139        54.2813                 NaN  0.593382       0.720216        18.2912                 NaN            NaN            NaN            NaN            NaN
  1503.21        2500.00        25.7027        54.3284                 NaN  0.588345       0.720570        18.6600                 NaN            NaN            NaN            NaN            NaN
  1500.00        2500.00        25.2911        54.3756                 NaN  0.583302       0.720923        19.0291                 NaN            NaN            NaN            NaN            NaN
  1496.79        2500.00        24.8791        54.4227                 NaN  0.578255       0.721276        19.3986                 NaN            NaN            NaN            NaN            NaN
  1493.59        2500.00        24.4669        54.4699                 NaN  0.573203       0.721629        19.7684                 NaN            NaN            NaN            NaN            NaN
  1490.38        2500.00        24.0543        54.5171                 NaN  0.568146       0.721982        20.1386                 NaN            NaN            NaN            NaN            NaN
  1487.18        2500.00        23.6413        54.5642                 NaN  0.563085       0.722335        20.5090                 NaN            NaN            NaN            NaN            NaN
  1483.97        2500.00        23.2488        54.6061                 NaN  0.557494       0.722677        20.8649                 NaN            NaN            NaN            NaN            NaN
  1480.77        2500.00        22.8559        54.6481                 NaN  0.551899       0.723018        21.2211                 NaN            NaN            NaN            NaN            NaN
  1477.56        2500.00        22.4627        54.6900                 NaN  0.546298       0.723360        21.5776                 NaN            NaN            NaN            NaN            NaN
  1474.36        2500.00        22.0692        54.7319                 NaN  0.540693       0.723702        21.9344                 NaN            NaN            NaN            NaN            NaN
  1471.15        2500.00        21.6872        54.7736                 NaN  0.534646       0.724036        22.2770       0.359455E-002            NaN            NaN            NaN            NaN
  1467.95        2500.00        21.0438        54.8465                 NaN  0.538789       0.724638        22.4134       0.432889                 NaN            NaN            NaN            NaN
  1464.74        2500.00        20.4403        54.9110                 NaN  0.543877       0.725208        22.5405       0.839070                 NaN            NaN            NaN            NaN
  1461.54        2500.00        19.8360        54.9756                 NaN  0.548975       0.725778        22.6678        1.24588                 NaN            NaN            NaN            NaN
  1458.33        2500.00        19.3314        55.0169                 NaN  0.557015       0.726272        22.7745        1.59396                 NaN            NaN            NaN            NaN
  1455.13        2500.00        18.8262        55.0582                 NaN  0.565066       0.726764        22.8813        1.94251                 NaN            NaN            NaN            NaN
  1451.92        2500.00        18.3204        55.0995                 NaN  0.573130       0.727257        22.9882        2.29153                 NaN            NaN            NaN            NaN
  1448.72        2500.00        17.8140        55.1408                 NaN  0.581207       0.727750        23.0952        2.64100                 NaN            NaN            NaN            NaN
  1445.51        2500.00        17.3070        55.1821                 NaN  0.589296       0.728243        23.2024        2.99094                 NaN            NaN            NaN            NaN
  1442.31        2500.00        16.7993        55.2234                 NaN  0.597397       0.728735        23.3098        3.34134                 NaN            NaN            NaN            NaN
  1439.10        2500.00        16.2911        55.2647                 NaN  0.605510       0.729228        23.4172        3.69221                 NaN            NaN            NaN            NaN
  1435.90        2500.00        15.7823        55.3060                 NaN  0.613636       0.729720        23.5248        4.04353                 NaN            NaN            NaN            NaN
  1432.69        2500.00        15.3729        55.3253                 NaN  0.624658       0.730136        23.6130        4.33400                 NaN            NaN            NaN            NaN
  1429.49        2500.00        14.9631        55.3446                 NaN  0.635693       0.730551        23.7013        4.62478                 NaN            NaN            NaN            NaN
  1426.28        2500.00        14.5529        55.3638                 NaN  0.646743       0.730966        23.7897        4.91589                 NaN            NaN            NaN            NaN
  1423.08        2500.00        14.1423        55.3831                 NaN  0.657806       0.731380        23.8781        5.20731                 NaN            NaN            NaN            NaN
  1419.87        2500.00        13.7759        55.3943                 NaN  0.669753       0.731759        23.9572        5.47105                 NaN            NaN            NaN            NaN
  1416.67        2500.00        13.4092        55.4055                 NaN  0.681713       0.732138        24.0364        5.73504                 NaN            NaN            NaN            NaN
  1413.46        2500.00        13.0517        55.4118                 NaN  0.694877       0.732511        24.1153        5.99378                 NaN            NaN            NaN            NaN
  1410.26        2500.00        12.7031        55.4141                 NaN  0.709340       0.732877        24.1351        6.23412       0.713168E-001            NaN            NaN            NaN
  1407.05        2500.00        12.7026        55.4144                 NaN  0.709362       0.732890        24.1353        6.23416       0.713176E-001            NaN            NaN            NaN
  1403.85        2500.00        12.7021        55.4146                 NaN  0.709384       0.732903        24.1355        6.23420       0.713185E-001            NaN            NaN            NaN
  1400.64        2500.00        12.7016        55.4148                 NaN  0.709407       0.732916        24.1357        6.23425       0.713193E-001            NaN            NaN            NaN
  1397.44        2500.00        12.7011        55.4151                 NaN  0.709429       0.732929        24.1359        6.23429       0.713201E-001            NaN            NaN            NaN
  1394.23        2500.00        12.7006        55.4153                 NaN  0.709451       0.732942        24.1361        6.23433       0.713210E-001            NaN            NaN            NaN
  1391.03        2500.00        12.7001        55.4155                 NaN  0.709473       0.732955        24.1363        6.23438       0.713218E-001            NaN            NaN            NaN
  1387.82        2500.00        12.6995        55.4158                 NaN  0.709496       0.732968        24.1365        6.23442       0.713226E-001            NaN            NaN            NaN
  1384.62        2500.00        10.1911        55.3204                 NaN  0.858125       0.735597        23.7273        7.79102        1.37638                 NaN            NaN            NaN
  1381.41        2500.00        9.92934        55.3037                 NaN  0.876192       0.735893        23.7023        1.49770        7.95490                 NaN            NaN            NaN
  1378.21        2500.00        9.63236        55.3281                 NaN  0.887918       0.736129        23.6126        1.66124        8.06094       0.806351E-001            NaN            NaN
  1375.00        2500.00        9.63205        55.3282                 NaN  0.887945       0.736140        23.6128        1.66126        8.06098       0.806402E-001            NaN            NaN
  1371.79        2500.00        9.05392        55.4055                 NaN  0.904117       0.736517        23.3935        8.20848        1.99817       0.299795                 NaN            NaN
  1368.59        2500.00        9.05364        55.4055                 NaN  0.904144       0.736528        23.3936        8.20852        1.99819       0.299814                 NaN            NaN
  1365.38        2500.00        9.05336        55.4056                 NaN  0.904170       0.736538        23.3938        8.20855        1.99821       0.299832                 NaN            NaN
  1362.18        2500.00        9.05308        55.4056                 NaN  0.904197       0.736548        23.3939        8.20859        1.99822       0.299851                 NaN            NaN
  1358.97        2500.00        8.03668        55.5319                 NaN  0.935423       0.737223        23.0169        2.58580        8.46199       0.694086                 NaN            NaN
  1355.77        2500.00        8.03646        55.5319                 NaN  0.935450       0.737233        23.0170        2.58582        8.46202       0.694129                 NaN            NaN
  1352.56        2500.00        8.03624        55.5319                 NaN  0.935476       0.737243        23.0171        2.58584        8.46205       0.694171                 NaN            NaN
  1349.36        2500.00        8.03602        55.5319                 NaN  0.935503       0.737252        23.0172        2.58586        8.46207       0.694214                 NaN            NaN
  1346.15        2500.00        8.03579        55.5319                 NaN  0.935529       0.737262        23.0173        2.58588        8.46210       0.694257                 NaN            NaN
  1342.95        2500.00        8.03557        55.5319                 NaN  0.935556       0.737271        23.0174        2.58590        8.46213       0.694299                 NaN            NaN
  1339.74        2500.00        8.03534        55.5318                 NaN  0.935582       0.737281        23.0175        2.58593        8.46216       0.694342                 NaN            NaN
  1336.54        2500.00        8.03512        55.5318                 NaN  0.935609       0.737290        23.0176        2.58595        8.46219       0.694385                 NaN            NaN
  1333.33        2500.00        6.40040        55.6941                 NaN  0.993844       0.738452        22.4745        3.49443        8.85697        1.34734                 NaN            NaN
  1330.13        2500.00        6.40026        55.6940                 NaN  0.993871       0.738461        22.4746        3.49446        8.85699        1.34743                 NaN            NaN
  1326.92        2500.00        6.40012        55.6939                 NaN  0.993898       0.738469        22.4746        3.49448        8.85701        1.34751                 NaN            NaN
  1323.72        2500.00        6.39997        55.6938                 NaN  0.993925       0.738477        22.4747        3.49451        8.85704        1.34759                 NaN            NaN
  1320.51        2500.00        5.71294        55.7368                 NaN   1.02235       0.739023        22.2940        3.84955        9.02578        1.61954                 NaN            NaN
  1317.31        2500.00        5.55097        55.7446                 NaN   1.02925       0.739163        22.2567        9.06616        3.92993        1.68324                 NaN            NaN
  1314.10        2500.00        2.75132        56.1609                 NaN   1.05102       0.740363        21.8506        4.37413        9.28776        2.06208        1.72184                 NaN
  1310.90        2500.00                 NaN   56.5801                 NaN   1.07101       0.741468        21.4513        4.77505        9.48323        2.41834        3.47951                 NaN
  1307.69        2500.00                 NaN   56.5900                 NaN   1.07368       0.741450        21.4444        9.46603        4.76461        2.43833        3.48153                 NaN
  1304.49        2500.00                 NaN   56.5897                 NaN   1.07371       0.741457        21.4444        9.46603        4.76463        2.43847        3.48160                 NaN
  1301.28        2500.00                 NaN   56.5894                 NaN   1.07374       0.741462        21.4444        9.46603        4.76466        2.43861        3.48167                 NaN
  1298.08        2500.00                 NaN   56.5892                 NaN   1.07376       0.741468        21.4444        9.46603        4.76468        2.43874        3.48173                 NaN
