|6.6.6
Archiving\03_Data\eq/QFM_m0.25/TAY13/TAY13_1.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       O(HP)          mang           Sp(TH)         pxmn           Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  1826.92        2500.00        78.8100        20.0303                 NaN  0.346415       0.813356                 NaN            NaN            NaN            NaN            NaN            NaN
  1823.72        2500.00        78.1473        20.6784                 NaN  0.360878       0.813371                 NaN            NaN            NaN            NaN            NaN            NaN
  1820.51        2500.00        77.4847        21.3266                 NaN  0.375341       0.813386                 NaN            NaN            NaN            NaN            NaN            NaN
  1817.31        2500.00        76.8495        21.9485                 NaN  0.388570       0.813401                 NaN            NaN            NaN            NaN            NaN            NaN
  1814.10        2500.00        76.2143        22.5705                 NaN  0.401799       0.813417                 NaN            NaN            NaN            NaN            NaN            NaN
  1810.90        2500.00        75.5790        23.1925                 NaN  0.415029       0.813433                 NaN            NaN            NaN            NaN            NaN            NaN
  1807.69        2500.00        74.9438        23.8145                 NaN  0.428259       0.813449                 NaN            NaN            NaN            NaN            NaN            NaN
  1804.49        2500.00        74.3085        24.4366                 NaN  0.441490       0.813464                 NaN            NaN            NaN            NaN            NaN            NaN
  1801.28        2500.00        73.6732        25.0586                 NaN  0.454722       0.813480                 NaN            NaN            NaN            NaN            NaN            NaN
  1798.08        2500.00        73.0378        25.6807                 NaN  0.467954       0.813496                 NaN            NaN            NaN            NaN            NaN            NaN
  1794.87        2500.00        72.4025        26.3028                 NaN  0.481186       0.813512                 NaN            NaN            NaN            NaN            NaN            NaN
  1791.67        2500.00        71.7886        26.9045                 NaN  0.493426       0.813528                 NaN            NaN            NaN            NaN            NaN            NaN
  1788.46        2500.00        71.1747        27.5061                 NaN  0.505667       0.813545                 NaN            NaN            NaN            NaN            NaN            NaN
  1785.26        2500.00        70.5607        28.1078                 NaN  0.517908       0.813561                 NaN            NaN            NaN            NaN            NaN            NaN
  1782.05        2500.00        69.9467        28.7095                 NaN  0.530149       0.813578                 NaN            NaN            NaN            NaN            NaN            NaN
  1778.85        2500.00        69.3328        29.3113                 NaN  0.542391       0.813594                 NaN            NaN            NaN            NaN            NaN            NaN
  1775.64        2500.00        68.7187        29.9130                 NaN  0.554634       0.813611                 NaN            NaN            NaN            NaN            NaN            NaN
  1772.44        2500.00        68.1047        30.5148                 NaN  0.566877       0.813627                 NaN            NaN            NaN            NaN            NaN            NaN
  1769.23        2500.00        67.4906        31.1166                 NaN  0.579120       0.813644                 NaN            NaN            NaN            NaN            NaN            NaN
  1766.03        2500.00        66.9059        31.6902                 NaN  0.590239       0.813660                 NaN            NaN            NaN            NaN            NaN            NaN
  1762.82        2500.00        66.3211        32.2639                 NaN  0.601358       0.813677                 NaN            NaN            NaN            NaN            NaN            NaN
  1759.62        2500.00        65.7363        32.8376                 NaN  0.612478       0.813694                 NaN            NaN            NaN            NaN            NaN            NaN
  1756.41        2500.00        65.1514        33.4113                 NaN  0.623598       0.813710                 NaN            NaN            NaN            NaN            NaN            NaN
  1753.21        2500.00        64.5666        33.9850                 NaN  0.634719       0.813727                 NaN            NaN            NaN            NaN            NaN            NaN
  1750.00        2500.00        63.9817        34.5587                 NaN  0.645840       0.813743                 NaN            NaN            NaN            NaN            NaN            NaN
  1746.79        2500.00        63.3968        35.1325                 NaN  0.656961       0.813760                 NaN            NaN            NaN            NaN            NaN            NaN
  1743.59        2500.00        62.8119        35.7063                 NaN  0.668083       0.813777                 NaN            NaN            NaN            NaN            NaN            NaN
  1740.38        2500.00        62.2519        36.2560                 NaN  0.678366       0.813793                 NaN            NaN            NaN            NaN            NaN            NaN
  1737.18        2500.00        61.6918        36.8057                 NaN  0.688649       0.813810                 NaN            NaN            NaN            NaN            NaN            NaN
  1733.97        2500.00        61.1318        37.3555                 NaN  0.698933       0.813827                 NaN            NaN            NaN            NaN            NaN            NaN
  1730.77        2500.00        60.5717        37.9053                 NaN  0.709217       0.813843                 NaN            NaN            NaN            NaN            NaN            NaN
  1727.56        2500.00        60.0116        38.4551                 NaN  0.719502       0.813860                 NaN            NaN            NaN            NaN            NaN            NaN
  1724.36        2500.00        59.4514        39.0049                 NaN  0.729787       0.813877                 NaN            NaN            NaN            NaN            NaN            NaN
  1721.15        2500.00        58.8913        39.5547                 NaN  0.740073       0.813893                 NaN            NaN            NaN            NaN            NaN            NaN
  1717.95        2500.00        58.3311        40.1046                 NaN  0.750359       0.813910                 NaN            NaN            NaN            NaN            NaN            NaN
  1714.74        2500.00        57.8039        40.6224                 NaN  0.759787       0.813926                 NaN            NaN            NaN            NaN            NaN            NaN
  1711.54        2500.00        57.2766        41.1402                 NaN  0.769216       0.813943                 NaN            NaN            NaN            NaN            NaN            NaN
  1708.33        2500.00        56.7494        41.6580                 NaN  0.778646       0.813959                 NaN            NaN            NaN            NaN            NaN            NaN
  1705.13        2500.00        56.2221        42.1759                 NaN  0.788075       0.813975                 NaN            NaN            NaN            NaN            NaN            NaN
  1701.92        2500.00        55.6948        42.6937                 NaN  0.797505       0.813991                 NaN            NaN            NaN            NaN            NaN            NaN
  1698.72        2500.00        55.1675        43.2116                 NaN  0.806936       0.814007                 NaN            NaN            NaN            NaN            NaN            NaN
  1695.51        2500.00        54.6401        43.7295                 NaN  0.816367       0.814024                 NaN            NaN            NaN            NaN            NaN            NaN
  1692.31        2500.00        54.1127        44.2474                 NaN  0.825798       0.814040                 NaN            NaN            NaN            NaN            NaN            NaN
  1689.10        2500.00        53.6225        44.7290                 NaN  0.834526       0.814055                 NaN            NaN            NaN            NaN            NaN            NaN
  1685.90        2500.00        53.1322        45.2105                 NaN  0.843255       0.814071                 NaN            NaN            NaN            NaN            NaN            NaN
  1682.69        2500.00        52.6419        45.6921                 NaN  0.851984       0.814086                 NaN            NaN            NaN            NaN            NaN            NaN
  1679.49        2500.00        52.1516        46.1736                 NaN  0.860713       0.814102                 NaN            NaN            NaN            NaN            NaN            NaN
  1676.28        2500.00        51.6612        46.6552                 NaN  0.869443       0.814117                 NaN            NaN            NaN            NaN            NaN            NaN
  1673.08        2500.00        51.1709        47.1368                 NaN  0.878173       0.814132                 NaN            NaN            NaN            NaN            NaN            NaN
  1669.87        2500.00        50.6805        47.6185                 NaN  0.886903       0.814148                 NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        2500.00        50.1901        48.1001                 NaN  0.895634       0.814163                 NaN            NaN            NaN            NaN            NaN            NaN
  1663.46        2500.00        49.7415        48.5406                 NaN  0.903720       0.814178                 NaN            NaN            NaN            NaN            NaN            NaN
  1660.26        2500.00        49.2929        48.9811                 NaN  0.911807       0.814192                 NaN            NaN            NaN            NaN            NaN            NaN
  1657.05        2500.00        48.8442        49.4217                 NaN  0.919894       0.814207                 NaN            NaN            NaN            NaN            NaN            NaN
  1653.85        2500.00        48.3956        49.8622                 NaN  0.927981       0.814221                 NaN            NaN            NaN            NaN            NaN            NaN
  1650.64        2500.00        47.9469        50.3028                 NaN  0.936069       0.814235                 NaN            NaN            NaN            NaN            NaN            NaN
  1647.44        2500.00        47.4982        50.7434                 NaN  0.944156       0.814250                 NaN            NaN            NaN            NaN            NaN            NaN
  1644.23        2500.00        47.0495        51.1840                 NaN  0.952244       0.814264                 NaN            NaN            NaN            NaN            NaN            NaN
  1641.03        2500.00        46.6008        51.6246                 NaN  0.960333       0.814278                 NaN            NaN            NaN            NaN            NaN            NaN
  1637.82        2500.00        46.1858        52.0320                 NaN  0.967940       0.814292                 NaN            NaN            NaN            NaN            NaN            NaN
  1634.62        2500.00        45.7707        52.4395                 NaN  0.975547       0.814305                 NaN            NaN            NaN            NaN            NaN            NaN
  1631.41        2500.00        45.3556        52.8469                 NaN  0.983154       0.814319                 NaN            NaN            NaN            NaN            NaN            NaN
  1628.21        2500.00        44.9405        53.2544                 NaN  0.990761       0.814332                 NaN            NaN            NaN            NaN            NaN            NaN
  1625.00        2500.00        44.5404        53.6468                 NaN  0.998462       0.814345                 NaN            NaN            NaN            NaN            NaN            NaN
  1621.79        2500.00        44.1403        54.0392                 NaN   1.00616       0.814358                 NaN            NaN            NaN            NaN            NaN            NaN
  1618.59        2500.00        43.7282        54.4104                 NaN   1.01337       0.814371       0.336723E-001            NaN            NaN            NaN            NaN            NaN
  1615.38        2500.00        42.7760        54.5482                 NaN   1.00886       0.814385       0.852505                 NaN            NaN            NaN            NaN            NaN
  1612.18        2500.00        41.9630        54.6601                 NaN   1.00410       0.814398        1.55848                 NaN            NaN            NaN            NaN            NaN
  1608.97        2500.00        41.1499        54.7719                 NaN  0.999329       0.814410        2.26447                 NaN            NaN            NaN            NaN            NaN
  1605.77        2500.00        40.3368        54.8837                 NaN  0.994561       0.814422        2.97049                 NaN            NaN            NaN            NaN            NaN
  1602.56        2500.00        39.5237        54.9956                 NaN  0.989793       0.814434        3.67652                 NaN            NaN            NaN            NaN            NaN
  1599.36        2500.00        38.7105        55.1074                 NaN  0.985025       0.814447        4.38258                 NaN            NaN            NaN            NaN            NaN
  1596.15        2500.00        37.8973        55.2193                 NaN  0.980256       0.814459        5.08866                 NaN            NaN            NaN            NaN            NaN
  1592.95        2500.00        37.0841        55.3311                 NaN  0.975488       0.814471        5.79476                 NaN            NaN            NaN            NaN            NaN
  1589.74        2500.00        36.2709        55.4430                 NaN  0.970720       0.814484        6.50089                 NaN            NaN            NaN            NaN            NaN
  1586.54        2500.00        35.6411        55.5206                 NaN  0.965348       0.814493        7.05848                 NaN            NaN            NaN            NaN            NaN
  1583.33        2500.00        35.0113        55.5982                 NaN  0.959976       0.814503        7.61608                 NaN            NaN            NaN            NaN            NaN
  1580.13        2500.00        34.3814        55.6757                 NaN  0.954604       0.814512        8.17370                 NaN            NaN            NaN            NaN            NaN
  1576.92        2500.00        33.7516        55.7533                 NaN  0.949231       0.814521        8.73133                 NaN            NaN            NaN            NaN            NaN
  1573.72        2500.00        33.1217        55.8309                 NaN  0.943859       0.814531        9.28897                 NaN            NaN            NaN            NaN            NaN
  1570.51        2500.00        32.4918        55.9085                 NaN  0.938487       0.814540        9.84663                 NaN            NaN            NaN            NaN            NaN
  1567.31        2500.00        31.8619        55.9861                 NaN  0.933114       0.814550        10.4043                 NaN            NaN            NaN            NaN            NaN
  1564.10        2500.00        31.2320        56.0637                 NaN  0.927741       0.814559        10.9620                 NaN            NaN            NaN            NaN            NaN
  1560.90        2500.00        30.7201        56.1187                 NaN  0.921797       0.814567        11.4248                 NaN            NaN            NaN            NaN            NaN
  1557.69        2500.00        30.2083        56.1736                 NaN  0.915852       0.814574        11.8877                 NaN            NaN            NaN            NaN            NaN
  1554.49        2500.00        29.6963        56.2286                 NaN  0.909907       0.814582        12.3505                 NaN            NaN            NaN            NaN            NaN
  1551.28        2500.00        29.1844        56.2836                 NaN  0.903962       0.814589        12.8134                 NaN            NaN            NaN            NaN            NaN
  1548.08        2500.00        28.6725        56.3386                 NaN  0.898017       0.814596        13.2763                 NaN            NaN            NaN            NaN            NaN
  1544.87        2500.00        28.1606        56.3936                 NaN  0.892072       0.814604        13.7392                 NaN            NaN            NaN            NaN            NaN
  1541.67        2500.00        27.6486        56.4486                 NaN  0.886126       0.814611        14.2020                 NaN            NaN            NaN            NaN            NaN
  1538.46        2500.00        27.1367        56.5036                 NaN  0.880181       0.814619        14.6649                 NaN            NaN            NaN            NaN            NaN
  1535.26        2500.00        26.7023        56.5430                 NaN  0.873446       0.814625        15.0667                 NaN            NaN            NaN            NaN            NaN
  1532.05        2500.00        26.2678        56.5824                 NaN  0.866711       0.814630        15.4684                 NaN            NaN            NaN            NaN            NaN
  1528.85        2500.00        25.8334        56.6218                 NaN  0.859976       0.814636        15.8702                 NaN            NaN            NaN            NaN            NaN
  1525.64        2500.00        25.3989        56.6612                 NaN  0.853241       0.814642        16.2720                 NaN            NaN            NaN            NaN            NaN
  1522.44        2500.00        24.9645        56.7007                 NaN  0.846506       0.814648        16.6737                 NaN            NaN            NaN            NaN            NaN
  1519.23        2500.00        24.5300        56.7401                 NaN  0.839770       0.814653        17.0755                 NaN            NaN            NaN            NaN            NaN
  1516.03        2500.00        24.0955        56.7795                 NaN  0.833035       0.814659        17.4773                 NaN            NaN            NaN            NaN            NaN
  1512.82        2500.00        23.6611        56.8189                 NaN  0.826299       0.814665        17.8791                 NaN            NaN            NaN            NaN            NaN
  1509.62        2500.00        23.2715        56.8483                 NaN  0.818368       0.814669        18.2472                 NaN            NaN            NaN            NaN            NaN
  1506.41        2500.00        22.8820        56.8776                 NaN  0.810437       0.814674        18.6153                 NaN            NaN            NaN            NaN            NaN
  1503.21        2500.00        22.4924        56.9070                 NaN  0.802506       0.814678        18.9834                 NaN            NaN            NaN            NaN            NaN
  1500.00        2500.00        22.1028        56.9363                 NaN  0.794575       0.814682        19.3516                 NaN            NaN            NaN            NaN            NaN
  1496.79        2500.00        21.7132        56.9657                 NaN  0.786644       0.814687        19.7197                 NaN            NaN            NaN            NaN            NaN
  1493.59        2500.00        21.3237        56.9950                 NaN  0.778712       0.814691        20.0879                 NaN            NaN            NaN            NaN            NaN
  1490.38        2500.00        20.9341        57.0244                 NaN  0.770781       0.814695        20.4560                 NaN            NaN            NaN            NaN            NaN
  1487.18        2500.00        20.5445        57.0538                 NaN  0.762849       0.814700        20.8242                 NaN            NaN            NaN            NaN            NaN
  1483.97        2500.00        20.1754        57.0779                 NaN  0.754175       0.814703        21.1778                 NaN            NaN            NaN            NaN            NaN
  1480.77        2500.00        19.8063        57.1020                 NaN  0.745500       0.814706        21.5315                 NaN            NaN            NaN            NaN            NaN
  1477.56        2500.00        19.4372        57.1261                 NaN  0.736825       0.814710        21.8851                 NaN            NaN            NaN            NaN            NaN
  1474.36        2500.00        19.0681        57.1503                 NaN  0.728150       0.814713        22.2388                 NaN            NaN            NaN            NaN            NaN
  1471.15        2500.00        18.7105        57.1744                 NaN  0.718948       0.814716        22.5778       0.359643E-002            NaN            NaN            NaN            NaN
  1467.95        2500.00        18.1119        57.2147                 NaN  0.722504       0.814721        22.7033       0.432823                 NaN            NaN            NaN            NaN
  1464.74        2500.00        17.5514        57.2478                 NaN  0.727398       0.814726        22.8202       0.838464                 NaN            NaN            NaN            NaN
  1461.54        2500.00        16.9909        57.2809                 NaN  0.732292       0.814731        22.9371        1.24411                 NaN            NaN            NaN            NaN
  1458.33        2500.00        16.5248        57.2939                 NaN  0.741107       0.814734        23.0344        1.59107                 NaN            NaN            NaN            NaN
  1455.13        2500.00        16.0587        57.3070                 NaN  0.749923       0.814738        23.1316        1.93804                 NaN            NaN            NaN            NaN
  1451.92        2500.00        15.5926        57.3200                 NaN  0.758739       0.814741        23.2289        2.28501                 NaN            NaN            NaN            NaN
  1448.72        2500.00        15.1265        57.3330                 NaN  0.767555       0.814745        23.3262        2.63198                 NaN            NaN            NaN            NaN
  1445.51        2500.00        14.6604        57.3460                 NaN  0.776371       0.814748        23.4235        2.97896                 NaN            NaN            NaN            NaN
  1442.31        2500.00        14.1943        57.3590                 NaN  0.785187       0.814751        23.5208        3.32593                 NaN            NaN            NaN            NaN
  1439.10        2500.00        13.7282        57.3720                 NaN  0.794004       0.814755        23.6181        3.67291                 NaN            NaN            NaN            NaN
  1435.90        2500.00        13.2620        57.3851                 NaN  0.802820       0.814758        23.7154        4.01990                 NaN            NaN            NaN            NaN
  1432.69        2500.00        12.8893        57.3792                 NaN  0.815447       0.814761        23.7947        4.30665                 NaN            NaN            NaN            NaN
  1429.49        2500.00        12.5166        57.3733                 NaN  0.828074       0.814763        23.8739        4.59341                 NaN            NaN            NaN            NaN
  1426.28        2500.00        12.1438        57.3674                 NaN  0.840701       0.814765        23.9531        4.88016                 NaN            NaN            NaN            NaN
  1423.08        2500.00        11.7711        57.3615                 NaN  0.853329       0.814767        24.0324        5.16692                 NaN            NaN            NaN            NaN
  1419.87        2500.00        11.4398        57.3494                 NaN  0.867123       0.814769        24.1027        5.42617                 NaN            NaN            NaN            NaN
  1416.67        2500.00        11.1085        57.3373                 NaN  0.880918       0.814771        24.1731        5.68542                 NaN            NaN            NaN            NaN
  1413.46        2500.00        10.7864        57.3198                 NaN  0.896140       0.814773        24.2436        5.93930                 NaN            NaN            NaN            NaN
  1410.26        2500.00        10.4732        57.2995                 NaN  0.913000       0.814775        24.2538        6.17475       0.709783E-001            NaN            NaN            NaN
  1407.05        2500.00        10.4732        57.2995                 NaN  0.913000       0.814775        24.2538        6.17475       0.709783E-001            NaN            NaN            NaN
  1403.85        2500.00        10.4732        57.2995                 NaN  0.913000       0.814775        24.2538        6.17475       0.709783E-001            NaN            NaN            NaN
  1400.64        2500.00        10.4732        57.2995                 NaN  0.913000       0.814775        24.2538        6.17475       0.709783E-001            NaN            NaN            NaN
  1397.44        2500.00        10.4732        57.2995                 NaN  0.913000       0.814775        24.2538        6.17475       0.709783E-001            NaN            NaN            NaN
  1394.23        2500.00        10.4732        57.2995                 NaN  0.913000       0.814775        24.2538        6.17475       0.709783E-001            NaN            NaN            NaN
  1391.03        2500.00        10.4732        57.2995                 NaN  0.913000       0.814775        24.2538        6.17475       0.709783E-001            NaN            NaN            NaN
  1387.82        2500.00        10.4732        57.2995                 NaN  0.913000       0.814775        24.2538        6.17475       0.709783E-001            NaN            NaN            NaN
  1384.62        2500.00        8.24038        57.0267                 NaN   1.08911       0.814793        23.7752        7.68902        1.36474                 NaN            NaN            NaN
  1381.41        2500.00        8.01046        56.9896                 NaN   1.11039       0.814794        23.7427        1.48440        7.84765                 NaN            NaN            NaN
  1378.21        2500.00        7.75167        57.0019                 NaN   1.12429       0.814799        23.6459        1.64578        7.94926       0.663643E-001            NaN            NaN
  1375.00        2500.00        7.75167        57.0019                 NaN   1.12429       0.814799        23.6459        1.64578        7.94926       0.663643E-001            NaN            NaN
  1371.79        2500.00        7.25087        57.0609                 NaN   1.14384       0.814809        23.4156        8.08943        1.97796       0.246587                 NaN            NaN
  1368.59        2500.00        7.25087        57.0609                 NaN   1.14384       0.814809        23.4156        8.08943        1.97796       0.246587                 NaN            NaN
  1365.38        2500.00        7.25087        57.0609                 NaN   1.14384       0.814809        23.4156        8.08943        1.97796       0.246587                 NaN            NaN
  1362.18        2500.00        7.25087        57.0609                 NaN   1.14384       0.814809        23.4156        8.08943        1.97796       0.246587                 NaN            NaN
  1358.97        2500.00        6.37730        57.1521                 NaN   1.18147       0.814827        23.0193        2.55565        8.32910       0.570253                 NaN            NaN
  1355.77        2500.00        6.37730        57.1521                 NaN   1.18147       0.814827        23.0193        2.55565        8.32910       0.570253                 NaN            NaN
  1352.56        2500.00        6.37730        57.1521                 NaN   1.18147       0.814827        23.0193        2.55565        8.32910       0.570253                 NaN            NaN
  1349.36        2500.00        6.37730        57.1521                 NaN   1.18147       0.814827        23.0193        2.55565        8.32910       0.570253                 NaN            NaN
  1346.15        2500.00        6.37730        57.1521                 NaN   1.18147       0.814827        23.0193        2.55565        8.32910       0.570253                 NaN            NaN
  1342.95        2500.00        6.37730        57.1521                 NaN   1.18147       0.814827        23.0193        2.55565        8.32910       0.570253                 NaN            NaN
  1339.74        2500.00        6.37730        57.1521                 NaN   1.18147       0.814827        23.0193        2.55565        8.32910       0.570253                 NaN            NaN
  1336.54        2500.00        6.37730        57.1521                 NaN   1.18147       0.814827        23.0193        2.55565        8.32910       0.570253                 NaN            NaN
  1333.33        2500.00        4.99759        57.2471                 NaN   1.25085       0.814852        22.4418        3.44338        8.69968        1.10473                 NaN            NaN
  1330.13        2500.00        4.99759        57.2471                 NaN   1.25085       0.814852        22.4418        3.44338        8.69968        1.10473                 NaN            NaN
  1326.92        2500.00        4.99759        57.2471                 NaN   1.25085       0.814852        22.4418        3.44338        8.69968        1.10473                 NaN            NaN
  1323.72        2500.00        4.99759        57.2471                 NaN   1.25085       0.814852        22.4418        3.44338        8.69968        1.10473                 NaN            NaN
  1320.51        2500.00        4.42918        57.2547                 NaN   1.28431       0.814860        22.2453        3.78774        8.85731        1.32664                 NaN            NaN
  1317.31        2500.00        4.29640        57.2537                 NaN   1.29233       0.814861        22.2037        8.89505        3.86545        1.37849                 NaN            NaN
  1314.10        2500.00        2.12281        57.5964                 NaN   1.31722       0.814887        21.7649        4.29373        9.09462        1.68597        1.30940                 NaN
  1310.90        2500.00                 NaN   57.9479                 NaN   1.34019       0.814913        21.3369        4.67778        9.26661        1.97427        2.64153                 NaN
  1307.69        2500.00                 NaN   57.9609                 NaN   1.34364       0.814915        21.3302        9.24928        4.66738        1.99055        2.64311                 NaN
  1304.49        2500.00                 NaN   57.9609                 NaN   1.34364       0.814915        21.3302        9.24928        4.66738        1.99055        2.64311                 NaN
  1301.28        2500.00                 NaN   57.9609                 NaN   1.34364       0.814915        21.3302        9.24928        4.66738        1.99055        2.64311                 NaN
  1298.08        2500.00                 NaN   57.9609                 NaN   1.34364       0.814915        21.3302        9.24928        4.66738        1.99055        2.64311                 NaN
  1294.87        2500.00                 NaN   57.9609                 NaN   1.34364       0.814915        21.3302        9.24928        4.66738        1.99055        2.64311                 NaN
