|6.6.6
Archiving\03_Data\DeqfracLP/QFM_m3/WD94/WD94_1.tab                        
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       Opx(TH)        O(HP)          Sp(TH)         Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1457.58        500.000        98.9181                 NaN            NaN            NaN  0.358105       0.723798                 NaN            NaN            NaN            NaN            NaN
  1456.07        500.000        98.9268                 NaN            NaN            NaN  0.354710       0.718511                 NaN            NaN            NaN            NaN            NaN
  1454.56        500.000        98.9345                 NaN            NaN            NaN  0.713101       0.352363                 NaN            NaN            NaN            NaN            NaN
  1453.05        500.000        98.9452                 NaN            NaN            NaN  0.706045       0.348786                 NaN            NaN            NaN            NaN            NaN
  1451.54        500.000        98.9608                 NaN            NaN            NaN  0.697412       0.341768                 NaN            NaN            NaN            NaN            NaN
  1450.03        500.000        98.9660                 NaN            NaN            NaN  0.337920       0.696107                 NaN            NaN            NaN            NaN            NaN
  1448.52        500.000        98.9766                 NaN            NaN            NaN  0.335967       0.687402                 NaN            NaN            NaN            NaN            NaN
  1447.01        500.000        98.9859                 NaN            NaN            NaN  0.331253       0.682822                 NaN            NaN            NaN            NaN            NaN
  1445.50        500.000        98.9940                 NaN            NaN            NaN  0.676348       0.329618                 NaN            NaN            NaN            NaN            NaN
  1443.99        500.000        99.0042                 NaN            NaN            NaN  0.325814       0.669987                 NaN            NaN            NaN            NaN            NaN
  1442.48        500.000        99.0108                 NaN            NaN            NaN  0.666811       0.322352                 NaN            NaN            NaN            NaN            NaN
  1440.97        500.000        99.0212                 NaN            NaN            NaN  0.319293       0.659552                 NaN            NaN            NaN            NaN            NaN
  1439.46        500.000        99.0313                 NaN            NaN            NaN  0.315097       0.653612                 NaN            NaN            NaN            NaN            NaN
  1437.95        500.000        99.0380                 NaN            NaN            NaN  0.650046       0.311962                 NaN            NaN            NaN            NaN            NaN
  1436.44        500.000        98.8572                 NaN            NaN            NaN  0.672600       0.393783                 NaN  0.764220E-001            NaN            NaN            NaN
  1434.93        500.000        96.8418                 NaN            NaN            NaN  0.958753        1.29934                 NaN  0.900122                 NaN            NaN            NaN
  1433.42        500.000        96.9175                 NaN            NaN            NaN  0.937097        1.26702                 NaN  0.878396                 NaN            NaN            NaN
  1431.91        500.000        96.9940                 NaN            NaN            NaN  0.914424        1.23443                 NaN  0.857116                 NaN            NaN            NaN
  1430.40        500.000        97.0630                 NaN            NaN            NaN  0.895423        1.20428                 NaN  0.837290                 NaN            NaN            NaN
  1428.89        500.000        97.1310                 NaN            NaN            NaN   1.17584       0.875071                 NaN  0.818119                 NaN            NaN            NaN
  1427.38        500.000        97.1959                 NaN            NaN            NaN  0.857276        1.14737                 NaN  0.799427                 NaN            NaN            NaN
  1425.87        500.000        97.2564                 NaN            NaN            NaN  0.839271        1.12212                 NaN  0.782230                 NaN            NaN            NaN
  1424.36        500.000        97.3148                 NaN            NaN            NaN  0.822476        1.09728                 NaN  0.765408                 NaN            NaN            NaN
  1422.85        500.000        97.3736                 NaN            NaN            NaN   1.07281       0.804926                 NaN  0.748683                 NaN            NaN            NaN
  1421.34        500.000        97.4286                 NaN            NaN            NaN  0.788663        1.05007                 NaN  0.732712                 NaN            NaN            NaN
  1419.83        500.000        97.4802                 NaN            NaN            NaN   1.02852       0.773506                 NaN  0.717814                 NaN            NaN            NaN
  1418.32        500.000        97.5327                 NaN            NaN            NaN  0.758195        1.00616                 NaN  0.702935                 NaN            NaN            NaN
  1416.81        500.000        97.5830                 NaN            NaN            NaN  0.743040       0.985476                 NaN  0.688520                 NaN            NaN            NaN
  1415.30        500.000        97.6280                 NaN            NaN            NaN  0.729951       0.966761                 NaN  0.675297                 NaN            NaN            NaN
  1413.79        500.000        97.6749                 NaN            NaN            NaN  0.947163       0.716198                 NaN  0.661716                 NaN            NaN            NaN
  1412.28        500.000        97.7196                 NaN            NaN            NaN  0.702492       0.928963                 NaN  0.648915                 NaN            NaN            NaN
  1410.77        500.000        97.7588                 NaN            NaN            NaN  0.912313       0.691411                 NaN  0.637436                 NaN            NaN            NaN
  1409.26        500.000        97.8021                 NaN            NaN            NaN  0.894401       0.678627                 NaN  0.624823                 NaN            NaN            NaN
  1407.75        500.000        97.8450                 NaN            NaN            NaN  0.664236       0.878184                 NaN  0.612551                 NaN            NaN            NaN
  1406.24        500.000        97.8770                 NaN            NaN            NaN  0.864643       0.655066                 NaN  0.603274                 NaN            NaN            NaN
  1404.73        500.000        97.9229                 NaN            NaN            NaN  0.641702       0.845869                 NaN  0.589485                 NaN            NaN            NaN
  1403.22        500.000        97.9536                 NaN            NaN            NaN  0.632893       0.833056                 NaN  0.580446                 NaN            NaN            NaN
  1401.71        500.000        97.9880                 NaN            NaN            NaN  0.819917       0.621489                 NaN  0.570565                 NaN            NaN            NaN
  1400.20        500.000        98.0232                 NaN            NaN            NaN  0.805999       0.610522                 NaN  0.560312                 NaN            NaN            NaN
  1398.69        500.000        98.0557                 NaN            NaN            NaN  0.601200       0.792403                 NaN  0.550710                 NaN            NaN            NaN
  1397.18        500.000        98.0846                 NaN            NaN            NaN  0.592333       0.780735                 NaN  0.542356                 NaN            NaN            NaN
  1395.67        500.000        98.1179                 NaN            NaN            NaN  0.768196       0.581669                 NaN  0.532214                 NaN            NaN            NaN
  1394.16        500.000        98.1418                 NaN            NaN            NaN  0.759088       0.574114                 NaN  0.524968                 NaN            NaN            NaN
  1392.65        500.000        98.1775                 NaN            NaN            NaN  0.744710       0.563153                 NaN  0.514667                 NaN            NaN            NaN
  1391.14        500.000        98.2024                 NaN            NaN            NaN  0.555882       0.734667                 NaN  0.507099                 NaN            NaN            NaN
  1389.63        500.000        98.2303                 NaN            NaN            NaN  0.546467       0.724379                 NaN  0.498845                 NaN            NaN            NaN
  1388.12        500.000        98.2539                 NaN            NaN            NaN  0.715583       0.538661                 NaN  0.491845                 NaN            NaN            NaN
  1386.60        500.000        98.2838                 NaN            NaN            NaN  0.703676       0.529556                 NaN  0.482955                 NaN            NaN            NaN
  1385.09        500.000        98.3064                 NaN            NaN            NaN  0.694985       0.522420                 NaN  0.476200                 NaN            NaN            NaN
  1383.58        500.000        98.3318                 NaN            NaN            NaN  0.686011       0.513529                 NaN  0.468678                 NaN            NaN            NaN
  1382.07        500.000        98.3540                 NaN            NaN            NaN  0.505918       0.678123                 NaN  0.461988                 NaN            NaN            NaN
  1380.56        500.000        98.3791                 NaN            NaN            NaN  0.666480       0.499751                 NaN  0.454636                 NaN            NaN            NaN
  1379.05        500.000        98.3982                 NaN            NaN            NaN  0.492265       0.660894                 NaN  0.448641                 NaN            NaN            NaN
  1377.54        500.000        98.4216                 NaN  0.481519E-005            NaN  0.485068       0.651722                 NaN  0.441626                 NaN            NaN            NaN
  1376.03        500.000        98.4422                 NaN  0.318945E-005            NaN  0.478621       0.643739                 NaN  0.435439                 NaN            NaN            NaN
  1374.52        500.000        98.4617                 NaN            NaN            NaN  0.636981       0.471938                 NaN  0.429401                 NaN            NaN            NaN
  1373.01        500.000        98.4831                 NaN  0.572086E-001            NaN  0.522170       0.507749                 NaN  0.429791                 NaN            NaN            NaN
  1371.50        500.000        98.5092                 NaN  0.283134                 NaN  0.673423       0.847479E-001            NaN  0.449542                 NaN            NaN            NaN
  1369.99        500.000        98.4630                 NaN  0.137467                 NaN  0.473904       0.479156                 NaN  0.446520                 NaN            NaN            NaN
  1368.48        500.000        98.5704                 NaN  0.309646                 NaN  0.686024                 NaN            NaN  0.433933                 NaN            NaN            NaN
  1366.97        500.000        98.5795                 NaN  0.314027                 NaN  0.674409                 NaN            NaN  0.432025                 NaN            NaN            NaN
  1365.46        500.000        98.5970                 NaN  0.305673                 NaN  0.671926                 NaN            NaN  0.425444                 NaN            NaN            NaN
  1363.95        500.000        98.6154                 NaN  0.296063                 NaN  0.669637                 NaN            NaN  0.418855                 NaN            NaN            NaN
  1362.44        500.000        98.6324                 NaN  0.295863                 NaN  0.658078                 NaN            NaN  0.413671                 NaN            NaN            NaN
  1360.93        500.000        98.6486                 NaN  0.292524                 NaN  0.650579                 NaN            NaN  0.408281                 NaN            NaN            NaN
  1359.42        500.000        98.6666                 NaN  0.288533                 NaN  0.642404                 NaN            NaN  0.402436                 NaN            NaN            NaN
  1357.91        500.000        98.6802                 NaN  0.282310                 NaN  0.639954                 NaN            NaN  0.397585                 NaN            NaN            NaN
  1356.40        500.000        98.7009                 NaN  0.282804                 NaN  0.625163                 NaN            NaN  0.391104                 NaN            NaN            NaN
  1354.89        500.000        98.7137                 NaN  0.287376                 NaN  0.611055                 NaN            NaN  0.387838                 NaN            NaN            NaN
  1353.38        500.000        98.7320                 NaN  0.276433                 NaN  0.611082                 NaN            NaN  0.380472                 NaN            NaN            NaN
  1351.87        500.000        98.7473                 NaN  0.272214                 NaN  0.604654                 NaN            NaN  0.375809                 NaN            NaN            NaN
  1350.36        500.000        98.7623                 NaN  0.275030                 NaN  0.591095                 NaN            NaN  0.371602                 NaN            NaN            NaN
  1348.85        500.000        98.7782                 NaN  0.261861                 NaN  0.594957                 NaN            NaN  0.364998                 NaN            NaN            NaN
  1347.34        500.000        98.7928                 NaN  0.264372                 NaN  0.582157                 NaN            NaN  0.360707                 NaN            NaN            NaN
  1345.83        500.000        98.7964                 NaN  0.264224                 NaN  0.579401                 NaN            NaN  0.360014                 NaN            NaN            NaN
  1344.32        500.000        98.8338                 NaN  0.256859                 NaN  0.562284                 NaN            NaN  0.347092                 NaN            NaN            NaN
  1342.81        500.000        98.8359                 NaN  0.254483                 NaN  0.563307                 NaN            NaN  0.346327                 NaN            NaN            NaN
  1341.30        500.000        98.8504                 NaN  0.252671                 NaN  0.555196                 NaN            NaN  0.341712                 NaN            NaN            NaN
  1339.79        500.000        98.8645                 NaN  0.250646                 NaN  0.547708                 NaN            NaN  0.337179                 NaN            NaN            NaN
  1338.28        500.000        98.8772                 NaN  0.247106                 NaN  0.542931                 NaN            NaN  0.332718                 NaN            NaN            NaN
  1336.77        500.000        98.8883                 NaN  0.248789                 NaN  0.533728                 NaN            NaN  0.329199                 NaN            NaN            NaN
  1335.26        500.000        98.9061                 NaN  0.243480                 NaN  0.527185                 NaN            NaN  0.323277                 NaN            NaN            NaN
  1333.75        500.000        98.9164                 NaN  0.241540                 NaN  0.522329                 NaN            NaN  0.319772                 NaN            NaN            NaN
  1332.24        500.000        98.9298                 NaN  0.240478                 NaN  0.514123                 NaN            NaN  0.315580                 NaN            NaN            NaN
  1330.73        500.000        98.9444                 NaN  0.236167                 NaN  0.507804                 NaN            NaN  0.311638                 NaN            NaN            NaN
  1329.22        500.000        98.9590                 NaN  0.230238                 NaN  0.505614                 NaN            NaN  0.305141                 NaN            NaN            NaN
  1327.71        500.000        98.9669                 NaN  0.230791                 NaN  0.499388                 NaN            NaN  0.302885                 NaN            NaN            NaN
  1326.20        500.000        98.9798                 NaN  0.228391                 NaN  0.493046                 NaN            NaN  0.298718                 NaN            NaN            NaN
  1324.69        500.000        98.9911                 NaN  0.225380                 NaN  0.488666                 NaN            NaN  0.294806                 NaN            NaN            NaN
  1323.18        500.000        99.0026                 NaN  0.221762                 NaN  0.484644                 NaN            NaN  0.290953                 NaN            NaN            NaN
  1321.67        500.000        99.0145                 NaN  0.220057                 NaN  0.478593                 NaN            NaN  0.286880                 NaN            NaN            NaN
  1320.16        500.000        99.0241                 NaN  0.216515                 NaN  0.475935                 NaN            NaN  0.283428                 NaN            NaN            NaN
  1318.65        500.000        99.0382                 NaN  0.211296                 NaN  0.471387                 NaN            NaN  0.279113                 NaN            NaN            NaN
  1317.14        500.000        99.0471                 NaN  0.213269                 NaN  0.463895                 NaN            NaN  0.275707                 NaN            NaN            NaN
  1315.63        500.000        99.0585                 NaN  0.208724                 NaN  0.460907                 NaN            NaN  0.271841                 NaN            NaN            NaN
  1314.12        500.000        99.0678                 NaN  0.207819                 NaN  0.455353                 NaN            NaN  0.269022                 NaN            NaN            NaN
  1312.61        500.000        99.0743                 NaN  0.207741                 NaN  0.450353                 NaN            NaN  0.267629                 NaN            NaN            NaN
  1311.10        500.000        99.1007                 NaN  0.199135                 NaN  0.442655                 NaN            NaN  0.257518                 NaN            NaN            NaN
  1309.59        500.000        99.0982                 NaN  0.198578                 NaN  0.445046                 NaN            NaN  0.258175                 NaN            NaN            NaN
  1308.08        500.000        99.1109                 NaN  0.196058                 NaN  0.438896                 NaN            NaN  0.254184                 NaN            NaN            NaN
  1306.57        500.000        99.1200                 NaN  0.193396                 NaN  0.435495                 NaN            NaN  0.251152                 NaN            NaN            NaN
  1305.06        500.000        99.1297                 NaN  0.190424                 NaN  0.432039                 NaN            NaN  0.247799                 NaN            NaN            NaN
  1303.55        500.000        99.0743                 NaN  0.245657                 NaN  0.386820                 NaN            NaN  0.293213                 NaN            NaN            NaN
  1302.04        500.000        99.2221                 NaN  0.130923                 NaN  0.455833                 NaN            NaN  0.191170                 NaN            NaN            NaN
  1300.52        500.000        99.1582                 NaN  0.181964                 NaN  0.421684                 NaN            NaN  0.238125                 NaN            NaN            NaN
  1299.01        500.000        99.1678                 NaN  0.178938                 NaN  0.418344                 NaN            NaN  0.234895                 NaN            NaN            NaN
  1297.50        500.000        99.1767                 NaN  0.176549                 NaN  0.414866                 NaN            NaN  0.231895                 NaN            NaN            NaN
  1295.99        500.000        99.1535                 NaN  0.239511                 NaN  0.345108                 NaN            NaN  0.261929                 NaN            NaN            NaN
  1294.48        500.000        99.2292                 NaN  0.111774                 NaN  0.466896                 NaN            NaN  0.192156                 NaN            NaN            NaN
  1292.97        500.000        99.2038                 NaN  0.168451                 NaN  0.404916                 NaN            NaN  0.222819                 NaN            NaN            NaN
  1291.46        500.000        99.2118                 NaN  0.165160                 NaN  0.403141                 NaN            NaN  0.219931                 NaN            NaN            NaN
  1289.95        500.000        99.2203                 NaN  0.163292                 NaN  0.399210                 NaN            NaN  0.217152                 NaN            NaN            NaN
  1288.44        500.000        99.2253                 NaN  0.160180                 NaN  0.399008                 NaN            NaN  0.215546                 NaN            NaN            NaN
  1286.93        500.000        99.2388                 NaN  0.156034                 NaN  0.394738                 NaN            NaN  0.210439                 NaN            NaN            NaN
  1285.42        500.000        99.2453                 NaN  0.153938                 NaN  0.391970                 NaN            NaN  0.208793                 NaN            NaN            NaN
  1283.91        500.000        99.2536                 NaN  0.149774                 NaN  0.390767                 NaN            NaN  0.205898                 NaN            NaN            NaN
  1282.40        500.000        99.2617                 NaN  0.147102                 NaN  0.388081                 NaN            NaN  0.203139                 NaN            NaN            NaN
  1280.89        500.000        99.2689                 NaN  0.144989                 NaN  0.385280                 NaN            NaN  0.200787                 NaN            NaN            NaN
  1279.38        500.000        99.2766                 NaN  0.141477                 NaN  0.383805                 NaN            NaN  0.198163                 NaN            NaN            NaN
  1277.87        500.000        99.2841                 NaN  0.139698                 NaN  0.380512                 NaN            NaN  0.195666                 NaN            NaN            NaN
  1276.36        500.000        99.2912                 NaN  0.134887                 NaN  0.380705                 NaN            NaN  0.193219                 NaN            NaN            NaN
  1274.85        500.000        99.2989                 NaN  0.133596                 NaN  0.376823                 NaN            NaN  0.190678                 NaN            NaN            NaN
  1273.34        500.000        99.3059                 NaN  0.129965                 NaN  0.375842                 NaN            NaN  0.188297                 NaN            NaN            NaN
  1271.83        500.000        99.3128                 NaN  0.126023                 NaN  0.375082                 NaN            NaN  0.186084                 NaN            NaN            NaN
  1270.32        500.000        99.3186                 NaN  0.123137                 NaN  0.374262                 NaN            NaN  0.183970                 NaN            NaN            NaN
  1268.81        500.000        95.7150                 NaN  0.258528                 NaN   1.18492                 NaN            NaN  0.552509        2.28908                 NaN            NaN
  1267.30        500.000        95.2638                 NaN  0.220496                 NaN   1.34764                 NaN            NaN  0.596969        2.57112                 NaN            NaN
  1265.79        500.000        95.3837                 NaN  0.131847                 NaN   1.41983                 NaN            NaN  0.584337        2.48029                 NaN            NaN
  1264.28        500.000        95.4612                 NaN  0.885672E-002            NaN   1.54453                 NaN            NaN  0.576826        2.40856                 NaN            NaN
  1262.77        500.000        95.6267                 NaN            NaN            NaN   1.50574                 NaN            NaN  0.561375        2.30614                 NaN            NaN
