|6.6.6
Archiving\03_Data\DeqfracLP/QFM_m3/WD94/WD94_3.tab                        
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       Opx(TH)        O(HP)          Sp(TH)         Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1522.52        500.000        99.4488       0.551223                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.01        500.000        99.4555       0.544473                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1519.50        500.000        99.4576       0.542368       0.392018E-005            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1517.99        500.000        99.4511       0.548906                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.48        500.000        99.5079       0.492064                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1514.97        500.000        99.4379       0.562103                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.46        500.000        99.4750       0.524985                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.95        500.000        99.4078       0.592160                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1510.44        500.000        99.7055       0.294525                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.93        500.000        99.3247       0.675334                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1507.42        500.000        99.3040       0.696020                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1505.91        500.000        99.6576       0.342415                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1504.40        500.000        99.5150       0.485034       0.248314E-005            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1502.89        500.000        99.4968       0.503205                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1501.38        500.000        99.4997       0.500344                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1499.87        500.000        99.5037       0.496273                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1498.36        500.000        99.5065       0.493491                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1496.85        500.000        99.5099       0.490123                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1495.34        500.000        99.5141       0.485917                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1493.83        500.000        99.5169       0.483059                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1492.32        500.000        99.4785       0.291107                 NaN            NaN  0.230436                 NaN            NaN            NaN            NaN            NaN            NaN
  1490.81        500.000        99.4139       0.347503E-001            NaN            NaN  0.551375                 NaN            NaN            NaN            NaN            NaN            NaN
  1489.30        500.000        99.4130                 NaN            NaN            NaN  0.587034                 NaN            NaN            NaN            NaN            NaN            NaN
  1487.79        500.000        99.4139                 NaN  0.283342E-005            NaN  0.586083                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.28        500.000        99.4162                 NaN            NaN            NaN  0.583793                 NaN            NaN            NaN            NaN            NaN            NaN
  1484.77        500.000        99.4168                 NaN            NaN            NaN  0.583223                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.26        500.000        99.4191       0.225847E-001            NaN            NaN  0.558288                 NaN            NaN            NaN            NaN            NaN            NaN
  1481.75        500.000        99.4159                 NaN            NaN            NaN  0.584065                 NaN            NaN            NaN            NaN            NaN            NaN
  1480.24        500.000        99.4302                 NaN            NaN            NaN  0.569775                 NaN            NaN            NaN            NaN            NaN            NaN
  1478.73        500.000        99.4093                 NaN            NaN            NaN  0.590688                 NaN            NaN            NaN            NaN            NaN            NaN
  1477.22        500.000        99.4200                 NaN            NaN            NaN  0.579967                 NaN            NaN            NaN            NaN            NaN            NaN
  1475.71        500.000        99.4182                 NaN            NaN            NaN  0.581799                 NaN            NaN            NaN            NaN            NaN            NaN
  1474.20        500.000        99.4384                 NaN            NaN            NaN  0.561625                 NaN            NaN            NaN            NaN            NaN            NaN
  1472.68        500.000        99.3922                 NaN            NaN            NaN  0.607798                 NaN            NaN            NaN            NaN            NaN            NaN
  1471.17        500.000        99.4137                 NaN            NaN            NaN  0.586317                 NaN            NaN            NaN            NaN            NaN            NaN
  1469.66        500.000        99.4109                 NaN            NaN            NaN  0.589081                 NaN            NaN            NaN            NaN            NaN            NaN
  1468.15        500.000        99.4071                 NaN            NaN            NaN  0.592869                 NaN            NaN            NaN            NaN            NaN            NaN
  1466.64        500.000        99.3993                 NaN            NaN            NaN  0.600692                 NaN            NaN            NaN            NaN            NaN            NaN
  1465.13        500.000        99.3998                 NaN            NaN            NaN  0.600240                 NaN            NaN            NaN            NaN            NaN            NaN
  1463.62        500.000        99.3868                 NaN            NaN            NaN  0.613153                 NaN            NaN            NaN            NaN            NaN            NaN
  1462.11        500.000        99.1800                 NaN            NaN            NaN  0.382812       0.437231                 NaN            NaN            NaN            NaN            NaN
  1460.60        500.000        99.0433                 NaN            NaN            NaN  0.315322       0.641392                 NaN            NaN            NaN            NaN            NaN
  1459.09        500.000        99.0549                 NaN            NaN            NaN  0.635662       0.309451                 NaN            NaN            NaN            NaN            NaN
  1457.58        500.000        99.0668                 NaN            NaN            NaN  0.306779       0.626440                 NaN            NaN            NaN            NaN            NaN
  1456.07        500.000        99.0748                 NaN            NaN            NaN  0.303667       0.621543                 NaN            NaN            NaN            NaN            NaN
  1454.56        500.000        99.0820                 NaN            NaN            NaN  0.616556       0.301456                 NaN            NaN            NaN            NaN            NaN
  1453.05        500.000        99.0916                 NaN            NaN            NaN  0.610172       0.298187                 NaN            NaN            NaN            NaN            NaN
  1451.54        500.000        99.1058                 NaN            NaN            NaN  0.602283       0.291947                 NaN            NaN            NaN            NaN            NaN
  1450.03        500.000        99.1107                 NaN            NaN            NaN  0.288488       0.600847                 NaN            NaN            NaN            NaN            NaN
  1448.52        500.000        99.1203                 NaN            NaN            NaN  0.286622       0.593047                 NaN            NaN            NaN            NaN            NaN
  1447.01        500.000        99.1288                 NaN            NaN            NaN  0.282409       0.588744                 NaN            NaN            NaN            NaN            NaN
  1445.50        500.000        99.1363                 NaN            NaN            NaN  0.582876       0.280809                 NaN            NaN            NaN            NaN            NaN
  1443.99        500.000        99.1455                 NaN            NaN            NaN  0.277407       0.577097                 NaN            NaN            NaN            NaN            NaN
  1442.48        500.000        99.1518                 NaN            NaN            NaN  0.573971       0.274222                 NaN            NaN            NaN            NaN            NaN
  1440.97        500.000        99.1612                 NaN            NaN            NaN  0.271433       0.567398                 NaN            NaN            NaN            NaN            NaN
  1439.46        500.000        99.1704                 NaN            NaN            NaN  0.267661       0.561958                 NaN            NaN            NaN            NaN            NaN
  1437.95        500.000        99.1766                 NaN            NaN            NaN  0.558605       0.264828                 NaN            NaN            NaN            NaN            NaN
  1436.44        500.000        99.0087                 NaN            NaN            NaN  0.577693       0.334065                 NaN  0.795147E-001            NaN            NaN            NaN
  1434.93        500.000        97.1357                 NaN            NaN            NaN  0.823913        1.10262                 NaN  0.937731                 NaN            NaN            NaN
  1433.42        500.000        97.2069                 NaN            NaN            NaN  0.804456        1.07383                 NaN  0.914820                 NaN            NaN            NaN
  1431.91        500.000        97.2785                 NaN            NaN            NaN  0.784208        1.04494                 NaN  0.892371                 NaN            NaN            NaN
  1430.40        500.000        97.3433                 NaN            NaN            NaN  0.767124        1.01813                 NaN  0.871444                 NaN            NaN            NaN
  1428.89        500.000        97.4071                 NaN            NaN            NaN  0.992801       0.748870                 NaN  0.851198                 NaN            NaN            NaN
  1427.38        500.000        97.4681                 NaN            NaN            NaN  0.732860       0.967554                 NaN  0.831456                 NaN            NaN            NaN
  1425.87        500.000        97.5250                 NaN            NaN            NaN  0.716712       0.945019                 NaN  0.813272                 NaN            NaN            NaN
  1424.36        500.000        97.5800                 NaN            NaN            NaN  0.701575       0.922897                 NaN  0.795480                 NaN            NaN            NaN
  1422.85        500.000        97.6352                 NaN            NaN            NaN  0.901174       0.685856                 NaN  0.777792                 NaN            NaN            NaN
  1421.34        500.000        97.6870                 NaN            NaN            NaN  0.671236       0.880917                 NaN  0.760893                 NaN            NaN            NaN
  1419.83        500.000        97.7356                 NaN            NaN            NaN  0.861660       0.657601                 NaN  0.745113                 NaN            NaN            NaN
  1418.32        500.000        97.7849                 NaN            NaN            NaN  0.643859       0.841907                 NaN  0.729355                 NaN            NaN            NaN
  1416.81        500.000        97.8321                 NaN            NaN            NaN  0.630272       0.823532                 NaN  0.714086                 NaN            NaN            NaN
  1415.30        500.000        97.8747                 NaN            NaN            NaN  0.618420       0.806786                 NaN  0.700059                 NaN            NaN            NaN
  1413.79        500.000        97.9188                 NaN            NaN            NaN  0.789417       0.606086                 NaN  0.685664                 NaN            NaN            NaN
  1412.28        500.000        97.9609                 NaN            NaN            NaN  0.593802       0.773245                 NaN  0.672083                 NaN            NaN            NaN
  1410.77        500.000        97.9980                 NaN            NaN            NaN  0.758376       0.583737                 NaN  0.659881                 NaN            NaN            NaN
  1409.26        500.000        98.0388                 NaN            NaN            NaN  0.742471       0.572235                 NaN  0.646505                 NaN            NaN            NaN
  1407.75        500.000        98.0790                 NaN            NaN            NaN  0.559449       0.728079                 NaN  0.633488                 NaN            NaN            NaN
  1406.24        500.000        98.1095                 NaN            NaN            NaN  0.715865       0.551047                 NaN  0.623580                 NaN            NaN            NaN
  1404.73        500.000        98.1524                 NaN            NaN            NaN  0.539166       0.699394                 NaN  0.609006                 NaN            NaN            NaN
  1403.22        500.000        98.1817                 NaN            NaN            NaN  0.531103       0.687845                 NaN  0.599353                 NaN            NaN            NaN
  1401.71        500.000        98.2142                 NaN            NaN            NaN  0.676099       0.520889                 NaN  0.588833                 NaN            NaN            NaN
  1400.20        500.000        98.2473                 NaN            NaN            NaN  0.663748       0.511060                 NaN  0.577935                 NaN            NaN            NaN
  1398.69        500.000        98.2780                 NaN            NaN            NaN  0.502623       0.651665                 NaN  0.567715                 NaN            NaN            NaN
  1397.18        500.000        98.3054                 NaN            NaN            NaN  0.494579       0.641194                 NaN  0.558789                 NaN            NaN            NaN
  1395.67        500.000        98.3369                 NaN            NaN            NaN  0.630000       0.485050                 NaN  0.548023                 NaN            NaN            NaN
  1394.16        500.000        98.3601                 NaN            NaN            NaN  0.621603       0.478056                 NaN  0.540250                 NaN            NaN            NaN
  1392.65        500.000        98.3932                 NaN            NaN            NaN  0.609097       0.468419                 NaN  0.529331                 NaN            NaN            NaN
  1391.14        500.000        98.4170                 NaN            NaN            NaN  0.461755       0.600033                 NaN  0.521236                 NaN            NaN            NaN
  1389.63        500.000        98.4434                 NaN            NaN            NaN  0.453367       0.590800                 NaN  0.512440                 NaN            NaN            NaN
  1388.12        500.000        98.4660                 NaN            NaN            NaN  0.582821       0.446281                 NaN  0.504939                 NaN            NaN            NaN
  1386.60        500.000        98.4940                 NaN            NaN            NaN  0.572344       0.438158                 NaN  0.495500                 NaN            NaN            NaN
  1385.09        500.000        98.5156                 NaN            NaN            NaN  0.564492       0.431679                 NaN  0.488262                 NaN            NaN            NaN
  1383.58        500.000        98.5395                 NaN            NaN            NaN  0.556442       0.423818                 NaN  0.480242                 NaN            NaN            NaN
  1382.07        500.000        98.5607                 NaN            NaN            NaN  0.416955       0.549258                 NaN  0.473081                 NaN            NaN            NaN
  1380.56        500.000        98.5843                 NaN            NaN            NaN  0.539162       0.411320                 NaN  0.465246                 NaN            NaN            NaN
  1379.05        500.000        98.6028                 NaN            NaN            NaN  0.404550       0.533794                 NaN  0.458809                 NaN            NaN            NaN
  1377.54        500.000        98.6248                 NaN  0.351825E-005            NaN  0.398139       0.525685                 NaN  0.451332                 NaN            NaN            NaN
  1376.03        500.000        98.6445                 NaN  0.232523E-005            NaN  0.392291       0.518532                 NaN  0.444708                 NaN            NaN            NaN
  1374.52        500.000        98.6631                 NaN            NaN            NaN  0.512333       0.386290                 NaN  0.438242                 NaN            NaN            NaN
  1373.01        500.000        98.6858                 NaN  0.415302E-001            NaN  0.419377       0.415016                 NaN  0.438318                 NaN            NaN            NaN
  1371.50        500.000        98.7193                 NaN  0.205054                 NaN  0.549600       0.679600E-001            NaN  0.458040                 NaN            NaN            NaN
  1369.99        500.000        98.6762                 NaN  0.992459E-001            NaN  0.379497       0.390538                 NaN  0.454565                 NaN            NaN            NaN
  1368.48        500.000        98.7773                 NaN  0.223137                 NaN  0.558292                 NaN            NaN  0.441267                 NaN            NaN            NaN
  1366.97        500.000        98.7873                 NaN  0.225731                 NaN  0.548100                 NaN            NaN  0.438870                 NaN            NaN            NaN
  1365.46        500.000        98.8041                 NaN  0.219160                 NaN  0.545013                 NaN            NaN  0.431727                 NaN            NaN            NaN
  1363.95        500.000        98.8215                 NaN  0.211752                 NaN  0.542130                 NaN            NaN  0.424589                 NaN            NaN            NaN
  1362.44        500.000        98.8381                 NaN  0.211079                 NaN  0.531975                 NaN            NaN  0.418887                 NaN            NaN            NaN
  1360.93        500.000        98.8538                 NaN  0.208173                 NaN  0.525014                 NaN            NaN  0.412985                 NaN            NaN            NaN
  1359.42        500.000        98.8709                 NaN  0.204849                 NaN  0.517594                 NaN            NaN  0.406631                 NaN            NaN            NaN
  1357.91        500.000        98.8842                 NaN  0.199930                 NaN  0.514621                 NaN            NaN  0.401295                 NaN            NaN            NaN
  1356.40        500.000        98.9038                 NaN  0.199824                 NaN  0.502072                 NaN            NaN  0.394320                 NaN            NaN            NaN
  1354.89        500.000        98.9167                 NaN  0.202485                 NaN  0.490178                 NaN            NaN  0.390597                 NaN            NaN            NaN
  1353.38        500.000        98.9338                 NaN  0.194325                 NaN  0.489158                 NaN            NaN  0.382753                 NaN            NaN            NaN
  1351.87        500.000        98.9483                 NaN  0.190961                 NaN  0.483136                 NaN            NaN  0.377643                 NaN            NaN            NaN
  1350.36        500.000        98.9628                 NaN  0.192440                 NaN  0.471766                 NaN            NaN  0.372999                 NaN            NaN            NaN
  1348.85        500.000        98.9775                 NaN  0.182779                 NaN  0.473727                 NaN            NaN  0.365961                 NaN            NaN            NaN
  1347.34        500.000        98.9917                 NaN  0.184091                 NaN  0.462934                 NaN            NaN  0.361253                 NaN            NaN            NaN
  1345.83        500.000        98.9963                 NaN  0.183482                 NaN  0.460034                 NaN            NaN  0.360156                 NaN            NaN            NaN
  1344.32        500.000        99.0294                 NaN  0.178046                 NaN  0.445694                 NaN            NaN  0.346828                 NaN            NaN            NaN
  1342.81        500.000        99.0327                 NaN  0.175966                 NaN  0.445688                 NaN            NaN  0.345678                 NaN            NaN            NaN
  1341.30        500.000        99.0464                 NaN  0.174308                 NaN  0.438618                 NaN            NaN  0.340685                 NaN            NaN            NaN
  1339.79        500.000        99.0597                 NaN  0.172495                 NaN  0.432050                 NaN            NaN  0.335782                 NaN            NaN            NaN
  1338.28        500.000        99.0718                 NaN  0.169671                 NaN  0.427523                 NaN            NaN  0.330962                 NaN            NaN            NaN
  1336.77        500.000        99.0829                 NaN  0.170399                 NaN  0.419637                 NaN            NaN  0.327087                 NaN            NaN            NaN
  1335.26        500.000        99.0989                 NaN  0.166410                 NaN  0.413880                 NaN            NaN  0.320832                 NaN            NaN            NaN
  1333.75        500.000        99.1090                 NaN  0.164649                 NaN  0.409407                 NaN            NaN  0.316990                 NaN            NaN            NaN
  1332.24        500.000        99.1216                 NaN  0.163588                 NaN  0.402388                 NaN            NaN  0.312473                 NaN            NaN            NaN
  1330.73        500.000        99.1346                 NaN  0.160339                 NaN  0.396840                 NaN            NaN  0.308214                 NaN            NaN            NaN
  1329.22        500.000        99.1483                 NaN  0.155935                 NaN  0.394348                 NaN            NaN  0.301442                 NaN            NaN            NaN
  1327.71        500.000        99.1563                 NaN  0.155928                 NaN  0.388908                 NaN            NaN  0.298870                 NaN            NaN            NaN
  1326.20        500.000        99.1682                 NaN  0.153986                 NaN  0.383386                 NaN            NaN  0.294417                 NaN            NaN            NaN
  1324.69        500.000        99.1788                 NaN  0.151600                 NaN  0.379337                 NaN            NaN  0.290225                 NaN            NaN            NaN
  1323.18        500.000        99.1895                 NaN  0.148833                 NaN  0.375601                 NaN            NaN  0.286101                 NaN            NaN            NaN
  1321.67        500.000        99.2005                 NaN  0.147357                 NaN  0.370347                 NaN            NaN  0.281771                 NaN            NaN            NaN
  1320.16        500.000        99.2097                 NaN  0.144647                 NaN  0.367597                 NaN            NaN  0.278059                 NaN            NaN            NaN
  1318.65        500.000        99.2220                 NaN  0.140909                 NaN  0.363550                 NaN            NaN  0.273508                 NaN            NaN            NaN
  1317.14        500.000        99.2310                 NaN  0.141869                 NaN  0.357258                 NaN            NaN  0.269860                 NaN            NaN            NaN
  1315.63        500.000        99.2413                 NaN  0.138553                 NaN  0.354337                 NaN            NaN  0.265769                 NaN            NaN            NaN
  1314.12        500.000        99.2501                 NaN  0.137669                 NaN  0.349547                 NaN            NaN  0.262709                 NaN            NaN            NaN
  1312.61        500.000        99.2562                 NaN  0.137392                 NaN  0.345341                 NaN            NaN  0.261047                 NaN            NaN            NaN
  1311.10        500.000        99.2791                 NaN  0.131348                 NaN  0.338686                 NaN            NaN  0.250892                 NaN            NaN            NaN
  1309.59        500.000        99.2781                 NaN  0.130686                 NaN  0.339958                 NaN            NaN  0.251249                 NaN            NaN            NaN
  1308.08        500.000        99.2894                 NaN  0.128768                 NaN  0.334792                 NaN            NaN  0.247080                 NaN            NaN            NaN
  1306.57        500.000        99.2977                 NaN  0.126751                 NaN  0.331660                 NaN            NaN  0.243853                 NaN            NaN            NaN
  1305.06        500.000        99.3066                 NaN  0.124555                 NaN  0.328500                 NaN            NaN  0.240322                 NaN            NaN            NaN
  1303.55        500.000        99.2615                 NaN  0.160464                 NaN  0.293989                 NaN            NaN  0.284044                 NaN            NaN            NaN
  1302.04        500.000        99.3843                 NaN  0.852812E-001            NaN  0.345448                 NaN            NaN  0.184957                 NaN            NaN            NaN
  1300.52        500.000        99.3325                 NaN  0.118289                 NaN  0.319088                 NaN            NaN  0.230155                 NaN            NaN            NaN
  1299.01        500.000        99.3411                 NaN  0.116097                 NaN  0.316059                 NaN            NaN  0.226776                 NaN            NaN            NaN
  1297.50        500.000        99.3491                 NaN  0.114321                 NaN  0.312940                 NaN            NaN  0.223626                 NaN            NaN            NaN
  1295.99        500.000        99.3328                 NaN  0.154709                 NaN  0.260172                 NaN            NaN  0.252303                 NaN            NaN            NaN
  1294.48        500.000        99.3920                 NaN  0.720808E-001            NaN  0.351060                 NaN            NaN  0.184872                 NaN            NaN            NaN
  1292.97        500.000        99.3734                 NaN  0.108425                 NaN  0.304037                 NaN            NaN  0.214150                 NaN            NaN            NaN
  1291.46        500.000        99.3806                 NaN  0.106092                 NaN  0.302191                 NaN            NaN  0.211139                 NaN            NaN            NaN
  1289.95        500.000        99.3883                 NaN  0.104706                 NaN  0.298790                 NaN            NaN  0.208238                 NaN            NaN            NaN
  1288.44        500.000        99.3929                 NaN  0.102458                 NaN  0.298131                 NaN            NaN  0.206470                 NaN            NaN            NaN
  1286.93        500.000        99.4045                 NaN  0.996506E-001            NaN  0.294521                 NaN            NaN  0.201353                 NaN            NaN            NaN
  1285.42        500.000        99.4103                 NaN  0.981277E-001            NaN  0.292016                 NaN            NaN  0.199559                 NaN            NaN            NaN
  1283.91        500.000        99.4175                 NaN  0.953037E-001            NaN  0.290627                 NaN            NaN  0.196577                 NaN            NaN            NaN
  1282.40        500.000        99.4247                 NaN  0.934334E-001            NaN  0.288174                 NaN            NaN  0.193732                 NaN            NaN            NaN
  1280.89        500.000        99.4311                 NaN  0.919089E-001            NaN  0.285670                 NaN            NaN  0.191281                 NaN            NaN            NaN
  1279.38        500.000        99.4378                 NaN  0.895168E-001            NaN  0.284117                 NaN            NaN  0.188578                 NaN            NaN            NaN
  1277.87        500.000        99.4445                 NaN  0.882228E-001            NaN  0.281289                 NaN            NaN  0.186001                 NaN            NaN            NaN
  1276.36        500.000        99.4506                 NaN  0.850390E-001            NaN  0.280924                 NaN            NaN  0.183479                 NaN            NaN            NaN
  1274.85        500.000        99.4574                 NaN  0.840574E-001            NaN  0.277680                 NaN            NaN  0.180873                 NaN            NaN            NaN
  1273.34        500.000        99.4634                 NaN  0.816379E-001            NaN  0.276527                 NaN            NaN  0.178425                 NaN            NaN            NaN
  1271.83        500.000        99.4693                 NaN  0.790258E-001            NaN  0.275512                 NaN            NaN  0.176142                 NaN            NaN            NaN
  1270.32        500.000        99.4745                 NaN  0.770673E-001            NaN  0.274455                 NaN            NaN  0.173959                 NaN            NaN            NaN
  1268.81        500.000        96.1123                 NaN  0.161822                 NaN  0.868516                 NaN            NaN  0.523313        2.33401                 NaN            NaN
  1267.30        500.000        95.6929                 NaN  0.137690                 NaN  0.984129                 NaN            NaN  0.565113        2.62015                 NaN            NaN
  1265.79        500.000        95.8085                 NaN  0.821037E-001            NaN   1.03162                 NaN            NaN  0.552632        2.52518                 NaN            NaN
  1264.28        500.000        95.8839                 NaN  0.549974E-002            NaN   1.11555                 NaN            NaN  0.545040        2.44998                 NaN            NaN
