|6.6.6
Archiving\03_Data\eq/QFM_m0.75/WD94/WD94_3.tab                            
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       mang           Sp(TH)         O(HP)          pxmn           Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  1916.67        2500.00        99.7269       0.273052                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        2500.00        99.7269       0.273071                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        2500.00        99.7269       0.273089                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        2500.00        99.7269       0.273108                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1903.85        2500.00        99.7269       0.273126                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1900.64        2500.00        99.7269       0.273145                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.44        2500.00        99.7268       0.273163                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.23        2500.00        99.7268       0.273182                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1891.03        2500.00        99.0193       0.273324                 NaN  0.707384                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.82        2500.00        97.5877       0.169924                 NaN   1.97520       0.267200                 NaN            NaN            NaN            NaN            NaN            NaN
  1884.62        2500.00        95.7271                 NaN            NaN   3.56680       0.706090                 NaN            NaN            NaN            NaN            NaN            NaN
  1881.41        2500.00        95.0168                 NaN            NaN   4.27666       0.706492                 NaN            NaN            NaN            NaN            NaN            NaN
  1878.21        2500.00        94.3005                 NaN  0.118289E-001   4.98075       0.706906                 NaN            NaN            NaN            NaN            NaN            NaN
  1875.00        2500.00        93.5961                 NaN  0.238058E-001   5.67281       0.707314                 NaN            NaN            NaN            NaN            NaN            NaN
  1871.79        2500.00        92.8908                 NaN  0.357966E-001   6.36564       0.707722                 NaN            NaN            NaN            NaN            NaN            NaN
  1868.59        2500.00        92.2152                 NaN  0.471227E-001   7.02956       0.708119                 NaN            NaN            NaN            NaN            NaN            NaN
  1865.38        2500.00        91.5388                 NaN  0.584614E-001   7.69418       0.708515                 NaN            NaN            NaN            NaN            NaN            NaN
  1862.18        2500.00        90.8618                 NaN  0.698126E-001   8.35951       0.708910                 NaN            NaN            NaN            NaN            NaN            NaN
  1858.97        2500.00        90.1840                 NaN  0.811763E-001   9.02554       0.709304                 NaN            NaN            NaN            NaN            NaN            NaN
  1855.77        2500.00        89.5055                 NaN  0.925525E-001   9.69226       0.709697                 NaN            NaN            NaN            NaN            NaN            NaN
  1852.56        2500.00        88.8263                 NaN  0.103941        10.3597       0.710088                 NaN            NaN            NaN            NaN            NaN            NaN
  1849.36        2500.00        88.1464                 NaN  0.115342        11.0278       0.710479                 NaN            NaN            NaN            NaN            NaN            NaN
  1846.15        2500.00        87.4658                 NaN  0.126755        11.6966       0.710868                 NaN            NaN            NaN            NaN            NaN            NaN
  1842.95        2500.00        86.8236                 NaN  0.137229        12.3279       0.711245                 NaN            NaN            NaN            NaN            NaN            NaN
  1839.74        2500.00        86.1808                 NaN  0.147714        12.9599       0.711620                 NaN            NaN            NaN            NaN            NaN            NaN
  1836.54        2500.00        85.5374                 NaN  0.158210        13.5924       0.711995                 NaN            NaN            NaN            NaN            NaN            NaN
  1833.33        2500.00        84.8933                 NaN  0.168717        14.2256       0.712368                 NaN            NaN            NaN            NaN            NaN            NaN
  1830.13        2500.00        84.2486                 NaN  0.179234        14.8594       0.712740                 NaN            NaN            NaN            NaN            NaN            NaN
  1826.92        2500.00        83.6033                 NaN  0.189762        15.4938       0.713111                 NaN            NaN            NaN            NaN            NaN            NaN
  1823.72        2500.00        82.9574                 NaN  0.200300        16.1288       0.713481                 NaN            NaN            NaN            NaN            NaN            NaN
  1820.51        2500.00        82.3109                 NaN  0.210849        16.7644       0.713849                 NaN            NaN            NaN            NaN            NaN            NaN
  1817.31        2500.00        81.6956                 NaN  0.220496        17.3697       0.714206                 NaN            NaN            NaN            NaN            NaN            NaN
  1814.10        2500.00        81.0798                 NaN  0.230152        17.9755       0.714562                 NaN            NaN            NaN            NaN            NaN            NaN
  1810.90        2500.00        80.4634                 NaN  0.239818        18.5819       0.714917                 NaN            NaN            NaN            NaN            NaN            NaN
  1807.69        2500.00        79.8464                 NaN  0.249492        19.1888       0.715271                 NaN            NaN            NaN            NaN            NaN            NaN
  1804.49        2500.00        79.2290                 NaN  0.259176        19.7962       0.715623                 NaN            NaN            NaN            NaN            NaN            NaN
  1801.28        2500.00        78.6109                 NaN  0.268869        20.4042       0.715974                 NaN            NaN            NaN            NaN            NaN            NaN
  1798.08        2500.00        77.9924                 NaN  0.278570        21.0127       0.716324                 NaN            NaN            NaN            NaN            NaN            NaN
  1794.87        2500.00        77.3733                 NaN  0.288281        21.6217       0.716672                 NaN            NaN            NaN            NaN            NaN            NaN
  1791.67        2500.00        76.7783                 NaN  0.297200        22.2074       0.717012                 NaN            NaN            NaN            NaN            NaN            NaN
  1788.46        2500.00        76.1829                 NaN  0.306127        22.7936       0.717350                 NaN            NaN            NaN            NaN            NaN            NaN
  1785.26        2500.00        75.5870                 NaN  0.315063        23.3803       0.717687                 NaN            NaN            NaN            NaN            NaN            NaN
  1782.05        2500.00        74.9906                 NaN  0.324006        23.9674       0.718023                 NaN            NaN            NaN            NaN            NaN            NaN
  1778.85        2500.00        74.3937                 NaN  0.332956        24.5550       0.718357                 NaN            NaN            NaN            NaN            NaN            NaN
  1775.64        2500.00        73.7963                 NaN  0.341914        25.1431       0.718690                 NaN            NaN            NaN            NaN            NaN            NaN
  1772.44        2500.00        73.1984                 NaN  0.350880        25.7317       0.719022                 NaN            NaN            NaN            NaN            NaN            NaN
  1769.23        2500.00        72.6001                 NaN  0.359853        26.3207       0.719352                 NaN            NaN            NaN            NaN            NaN            NaN
  1766.03        2500.00        72.0268                 NaN  0.368131        26.8854       0.719671                 NaN            NaN            NaN            NaN            NaN            NaN
  1762.82        2500.00        71.4531                 NaN  0.376416        27.4505       0.719989                 NaN            NaN            NaN            NaN            NaN            NaN
  1759.62        2500.00        70.8790                 NaN  0.384707        28.0160       0.720305                 NaN            NaN            NaN            NaN            NaN            NaN
  1756.41        2500.00        70.3044                 NaN  0.393004        28.5819       0.720620                 NaN            NaN            NaN            NaN            NaN            NaN
  1753.21        2500.00        69.7295                 NaN  0.401308        29.1483       0.720933                 NaN            NaN            NaN            NaN            NaN            NaN
  1750.00        2500.00        69.1541                 NaN  0.409618        29.7151       0.721245                 NaN            NaN            NaN            NaN            NaN            NaN
  1746.79        2500.00        68.5783                 NaN  0.417934        30.2822       0.721556                 NaN            NaN            NaN            NaN            NaN            NaN
  1743.59        2500.00        68.0021                 NaN  0.426257        30.8498       0.721865                 NaN            NaN            NaN            NaN            NaN            NaN
  1740.38        2500.00        67.4522                 NaN  0.433957        31.3917       0.722162                 NaN            NaN            NaN            NaN            NaN            NaN
  1737.18        2500.00        66.9019                 NaN  0.441662        31.9339       0.722457                 NaN            NaN            NaN            NaN            NaN            NaN
  1733.97        2500.00        66.3513                 NaN  0.449373        32.4766       0.722750                 NaN            NaN            NaN            NaN            NaN            NaN
  1730.77        2500.00        65.8003                 NaN  0.457088        33.0195       0.723042                 NaN            NaN            NaN            NaN            NaN            NaN
  1727.56        2500.00        65.2490                 NaN  0.464809        33.5628       0.723333                 NaN            NaN            NaN            NaN            NaN            NaN
  1724.36        2500.00        64.6974                 NaN  0.472536        34.1065       0.723622                 NaN            NaN            NaN            NaN            NaN            NaN
  1721.15        2500.00        64.1454                 NaN  0.480267        34.6505       0.723909                 NaN            NaN            NaN            NaN            NaN            NaN
  1717.95        2500.00        63.5930                 NaN  0.488003        35.1948       0.724195                 NaN            NaN            NaN            NaN            NaN            NaN
  1714.74        2500.00        63.0728                 NaN  0.495135        35.7076       0.724465                 NaN            NaN            NaN            NaN            NaN            NaN
  1711.54        2500.00        62.5523                 NaN  0.502272        36.2207       0.724734                 NaN            NaN            NaN            NaN            NaN            NaN
  1708.33        2500.00        62.0316                 NaN  0.509412        36.7340       0.725001                 NaN            NaN            NaN            NaN            NaN            NaN
  1705.13        2500.00        61.5105                 NaN  0.516557        37.2477       0.725266                 NaN            NaN            NaN            NaN            NaN            NaN
  1701.92        2500.00        60.9892                 NaN  0.523706        37.7616       0.725530                 NaN            NaN            NaN            NaN            NaN            NaN
  1698.72        2500.00        60.4676                 NaN  0.530859        38.2758       0.725792                 NaN            NaN            NaN            NaN            NaN            NaN
  1695.51        2500.00        59.9457                 NaN  0.538016        38.7902       0.726052                 NaN            NaN            NaN            NaN            NaN            NaN
  1692.31        2500.00        59.4236                 NaN  0.545177        39.3049       0.726311                 NaN            NaN            NaN            NaN            NaN            NaN
  1689.10        2500.00        58.9381                 NaN  0.551955        39.7834       0.726553                 NaN            NaN            NaN            NaN            NaN            NaN
  1685.90        2500.00        58.4524                 NaN  0.558736        40.2620       0.726793                 NaN            NaN            NaN            NaN            NaN            NaN
  1682.69        2500.00        57.9665                 NaN  0.565521        40.7409       0.727032                 NaN            NaN            NaN            NaN            NaN            NaN
  1679.49        2500.00        57.4804                 NaN  0.572310        41.2200       0.727268                 NaN            NaN            NaN            NaN            NaN            NaN
  1676.28        2500.00        56.9941                 NaN  0.579101        41.6993       0.727504                 NaN            NaN            NaN            NaN            NaN            NaN
  1673.08        2500.00        56.5076                 NaN  0.585896        42.1788       0.727738                 NaN            NaN            NaN            NaN            NaN            NaN
  1669.87        2500.00        56.0209                 NaN  0.592693        42.6585       0.727970                 NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        2500.00        55.5340                 NaN  0.599494        43.1383       0.728200                 NaN            NaN            NaN            NaN            NaN            NaN
  1663.46        2500.00        55.0902                 NaN  0.605921        43.5755       0.728411                 NaN            NaN            NaN            NaN            NaN            NaN
  1660.26        2500.00        54.6463                 NaN  0.612350        44.0127       0.728619                 NaN            NaN            NaN            NaN            NaN            NaN
  1657.05        2500.00        54.2022                 NaN  0.618782        44.4502       0.728827                 NaN            NaN            NaN            NaN            NaN            NaN
  1653.85        2500.00        53.7580                 NaN  0.625216        44.8877       0.729032                 NaN            NaN            NaN            NaN            NaN            NaN
  1650.64        2500.00        53.3137                 NaN  0.631653        45.3254       0.729237                 NaN            NaN            NaN            NaN            NaN            NaN
  1647.44        2500.00        52.8692                 NaN  0.638092        45.7632       0.729439                 NaN            NaN            NaN            NaN            NaN            NaN
  1644.23        2500.00        52.4247                 NaN  0.644533        46.2012       0.729640                 NaN            NaN            NaN            NaN            NaN            NaN
  1641.03        2500.00        51.9800                 NaN  0.650977        46.6392       0.729840                 NaN            NaN            NaN            NaN            NaN            NaN
  1637.82        2500.00        51.5624                 NaN  0.656085        47.0515       0.730025                 NaN            NaN            NaN            NaN            NaN            NaN
  1634.62        2500.00        50.6473                 NaN  0.656783        47.3201       0.730706       0.645117                 NaN            NaN            NaN            NaN            NaN
  1631.41        2500.00        49.5545                 NaN  0.654350        47.5077       0.731579        1.55187                 NaN            NaN            NaN            NaN            NaN
  1628.21        2500.00        48.4591                 NaN  0.651910        47.6958       0.732452        2.46075                 NaN            NaN            NaN            NaN            NaN
  1625.00        2500.00        47.4852                 NaN  0.649084        47.8589       0.733236        3.27359                 NaN            NaN            NaN            NaN            NaN
  1621.79        2500.00        46.5094                 NaN  0.646250        48.0222       0.734021        4.08813                 NaN            NaN            NaN            NaN            NaN
  1618.59        2500.00        45.5315                 NaN  0.643409        48.1859       0.734805        4.90439                 NaN            NaN            NaN            NaN            NaN
  1615.38        2500.00        44.5517                 NaN  0.640562        48.3497       0.735591        5.72236                 NaN            NaN            NaN            NaN            NaN
  1612.18        2500.00        43.7575                 NaN  0.637142        48.4759       0.736243        6.39324                 NaN            NaN            NaN            NaN            NaN
  1608.97        2500.00        42.9620                 NaN  0.633715        48.6021       0.736895        7.06527                 NaN            NaN            NaN            NaN            NaN
  1605.77        2500.00        42.1651                 NaN  0.630281        48.7286       0.737547        7.73847                 NaN            NaN            NaN            NaN            NaN
  1602.56        2500.00        41.3670                 NaN  0.626840        48.8551       0.738200        8.41282                 NaN            NaN            NaN            NaN            NaN
  1599.36        2500.00        40.5675                 NaN  0.623393        48.9819       0.738852        9.08834                 NaN            NaN            NaN            NaN            NaN
  1596.15        2500.00        39.7668                 NaN  0.619939        49.1088       0.739505        9.76502                 NaN            NaN            NaN            NaN            NaN
  1592.95        2500.00        38.9647                 NaN  0.616479        49.2358       0.740158        10.4429                 NaN            NaN            NaN            NaN            NaN
  1589.74        2500.00        38.1613                 NaN  0.613012        49.3630       0.740810        11.1219                 NaN            NaN            NaN            NaN            NaN
  1586.54        2500.00        37.5319                 NaN  0.608922        49.4540       0.741339        11.6638                 NaN            NaN            NaN            NaN            NaN
  1583.33        2500.00        36.9017                 NaN  0.604827        49.5451       0.741867        12.2065                 NaN            NaN            NaN            NaN            NaN
  1580.13        2500.00        36.2707                 NaN  0.600725        49.6363       0.742396        12.7499                 NaN            NaN            NaN            NaN            NaN
  1576.92        2500.00        35.6389                 NaN  0.596618        49.7275       0.742924        13.2941                 NaN            NaN            NaN            NaN            NaN
  1573.72        2500.00        35.0062                 NaN  0.592503        49.8188       0.743453        13.8390                 NaN            NaN            NaN            NaN            NaN
  1570.51        2500.00        34.3727                 NaN  0.588383        49.9102       0.743981        14.3847                 NaN            NaN            NaN            NaN            NaN
  1567.31        2500.00        33.7385                 NaN  0.584256        50.0017       0.744509        14.9311                 NaN            NaN            NaN            NaN            NaN
  1564.10        2500.00        33.1034                 NaN  0.580124        50.0932       0.745037        15.4782                 NaN            NaN            NaN            NaN            NaN
  1560.90        2500.00        32.5828                 NaN  0.575427        50.1609       0.745485        15.9354                 NaN            NaN            NaN            NaN            NaN
  1557.69        2500.00        32.0616                 NaN  0.570724        50.2285       0.745933        16.3932                 NaN            NaN            NaN            NaN            NaN
  1554.49        2500.00        31.5400                 NaN  0.566016        50.2962       0.746381        16.8514                 NaN            NaN            NaN            NaN            NaN
  1551.28        2500.00        31.0177                 NaN  0.561301        50.3640       0.746829        17.3102                 NaN            NaN            NaN            NaN            NaN
  1548.08        2500.00        30.4949                 NaN  0.556581        50.4318       0.747276        17.7694                 NaN            NaN            NaN            NaN            NaN
  1544.87        2500.00        29.9716                 NaN  0.551856        50.4996       0.747724        18.2292                 NaN            NaN            NaN            NaN            NaN
  1541.67        2500.00        29.4477                 NaN  0.547124        50.5675       0.748171        18.6895                 NaN            NaN            NaN            NaN            NaN
  1538.46        2500.00        28.9232                 NaN  0.542387        50.6354       0.748619        19.1504                 NaN            NaN            NaN            NaN            NaN
  1535.26        2500.00        28.4730                 NaN  0.536939        50.6878       0.749015        19.5533                 NaN            NaN            NaN            NaN            NaN
  1532.05        2500.00        28.0223                 NaN  0.531486        50.7402       0.749410        19.9566                 NaN            NaN            NaN            NaN            NaN
  1528.85        2500.00        27.5712                 NaN  0.526027        50.7927       0.749806        20.3603                 NaN            NaN            NaN            NaN            NaN
  1525.64        2500.00        27.1197                 NaN  0.520562        50.8451       0.750202        20.7644                 NaN            NaN            NaN            NaN            NaN
  1522.44        2500.00        26.6678                 NaN  0.515091        50.8976       0.750597        21.1689                 NaN            NaN            NaN            NaN            NaN
  1519.23        2500.00        26.2155                 NaN  0.509615        50.9501       0.750993        21.5737                 NaN            NaN            NaN            NaN            NaN
  1516.03        2500.00        25.7628                 NaN  0.504133        51.0027       0.751389        21.9790                 NaN            NaN            NaN            NaN            NaN
  1512.82        2500.00        25.3097                 NaN  0.498645        51.0552       0.751784        22.3847                 NaN            NaN            NaN            NaN            NaN
  1509.62        2500.00        24.9033                 NaN  0.492074        51.0990       0.752148        22.7535                 NaN            NaN            NaN            NaN            NaN
  1506.41        2500.00        24.4966                 NaN  0.485497        51.1428       0.752512        23.1226                 NaN            NaN            NaN            NaN            NaN
  1503.21        2500.00        24.0896                 NaN  0.478914        51.1866       0.752876        23.4921                 NaN            NaN            NaN            NaN            NaN
  1500.00        2500.00        23.6822                 NaN  0.472325        51.2304       0.753241        23.8619                 NaN            NaN            NaN            NaN            NaN
  1496.79        2500.00        23.2745                 NaN  0.465729        51.2742       0.753605        24.2320                 NaN            NaN            NaN            NaN            NaN
  1493.59        2500.00        22.8665                 NaN  0.459127        51.3181       0.753969        24.6024                 NaN            NaN            NaN            NaN            NaN
  1490.38        2500.00        22.4581                 NaN  0.452518        51.3619       0.754333        24.9731                 NaN            NaN            NaN            NaN            NaN
  1487.18        2500.00        22.0494                 NaN  0.445904        51.4058       0.754697        25.3442                 NaN            NaN            NaN            NaN            NaN
  1483.97        2500.00        21.6623                 NaN  0.438645        51.4450       0.755048        25.6989                 NaN            NaN            NaN            NaN            NaN
  1480.77        2500.00        21.2750                 NaN  0.431380        51.4843       0.755399        26.0539                 NaN            NaN            NaN            NaN            NaN
  1477.56        2500.00        20.8873                 NaN  0.424109        51.5236       0.755751        26.4092                 NaN            NaN            NaN            NaN            NaN
  1474.36        2500.00        20.4994                 NaN  0.416831        51.5629       0.756102        26.7648                 NaN            NaN            NaN            NaN            NaN
  1471.15        2500.00        20.0598                 NaN  0.412921        51.6056       0.756515        27.0367       0.128495                 NaN            NaN            NaN            NaN
  1467.95        2500.00        19.4613                 NaN  0.416176        51.6647       0.757103        27.1497       0.550972                 NaN            NaN            NaN            NaN
  1464.74        2500.00        18.8945                 NaN  0.420410        51.7165       0.757666        27.2556       0.955323                 NaN            NaN            NaN            NaN
  1461.54        2500.00        18.3270                 NaN  0.424652        51.7682       0.758229        27.3616        1.36026                 NaN            NaN            NaN            NaN
  1458.33        2500.00        17.8512                 NaN  0.431957        51.7997       0.758718        27.4496        1.70884                 NaN            NaN            NaN            NaN
  1455.13        2500.00        17.3749                 NaN  0.439273        51.8312       0.759208        27.5376        2.05787                 NaN            NaN            NaN            NaN
  1451.92        2500.00        16.8980                 NaN  0.446599        51.8627       0.759697        27.6257        2.40733                 NaN            NaN            NaN            NaN
  1448.72        2500.00        16.4206                 NaN  0.453935        51.8941       0.760186        27.7140        2.75723                 NaN            NaN            NaN            NaN
  1445.51        2500.00        15.9426                 NaN  0.461282        51.9255       0.760675        27.8023        3.10757                 NaN            NaN            NaN            NaN
  1442.31        2500.00        15.4642                 NaN  0.468640        51.9570       0.761164        27.8907        3.45835                 NaN            NaN            NaN            NaN
  1439.10        2500.00        14.9851                 NaN  0.476007        51.9884       0.761653        27.9792        3.80957                 NaN            NaN            NaN            NaN
  1435.90        2500.00        14.5056                 NaN  0.483385        52.0198       0.762141        28.0678        4.16123                 NaN            NaN            NaN            NaN
  1432.69        2500.00        14.1155                 NaN  0.493026        52.0369       0.762557        28.1361        4.45592                 NaN            NaN            NaN            NaN
  1429.49        2500.00        13.7250                 NaN  0.502678        52.0539       0.762973        28.2045        4.75092                 NaN            NaN            NaN            NaN
  1426.28        2500.00        13.3508                 NaN  0.513234        52.0622       0.763372        28.2773        5.03310                 NaN            NaN            NaN            NaN
  1423.08        2500.00        12.9291                 NaN  0.529877        52.0672       0.763831        28.1733       0.224492        5.31213                 NaN            NaN            NaN
  1419.87        2500.00        12.9286                 NaN  0.529894        52.0674       0.763844        28.1736       0.224494        5.31216                 NaN            NaN            NaN
  1416.67        2500.00        12.9281                 NaN  0.529911        52.0676       0.763858        28.1738       0.224497        5.31220                 NaN            NaN            NaN
  1413.46        2500.00        12.9276                 NaN  0.529928        52.0679       0.763872        28.1740       0.224499        5.31223                 NaN            NaN            NaN
  1410.26        2500.00        11.5183                 NaN  0.597099        52.0355       0.765368        27.8576        6.23136       0.994748                 NaN            NaN            NaN
  1407.05        2500.00        11.5179                 NaN  0.597117        52.0357       0.765380        27.8578        6.23139       0.994758                 NaN            NaN            NaN
  1403.85        2500.00        11.5175                 NaN  0.597136        52.0358       0.765393        27.8579        6.23142       0.994768                 NaN            NaN            NaN
  1400.64        2500.00        11.5171                 NaN  0.597155        52.0360       0.765406        27.8581        6.23146       0.994778                 NaN            NaN            NaN
  1397.44        2500.00        11.5166                 NaN  0.597174        52.0362       0.765418        27.8583        6.23149       0.994789                 NaN            NaN            NaN
  1394.23        2500.00        11.5162                 NaN  0.597193        52.0363       0.765431        27.8585        6.23153       0.994799                 NaN            NaN            NaN
  1391.03        2500.00        11.5158                 NaN  0.597211        52.0365       0.765444        27.8587        6.23156       0.994809                 NaN            NaN            NaN
  1387.82        2500.00        11.5153                 NaN  0.597230        52.0367       0.765456        27.8589        6.23160       0.994820                 NaN            NaN            NaN
  1384.62        2500.00        9.24145                 NaN  0.732361        51.9171       0.767984        27.5488        7.73693        2.05542                 NaN            NaN            NaN
  1381.41        2500.00        9.00021                 NaN  0.748897        51.9014       0.768278        27.5257        2.15753        7.89803                 NaN            NaN            NaN
  1378.21        2500.00        8.72672                 NaN  0.758857        51.9249       0.768492        27.4374        7.98960        2.30656       0.874643E-001            NaN            NaN
  1375.00        2500.00        8.72646                 NaN  0.758880        51.9250       0.768502        27.4375        7.98963        2.30658       0.874698E-001            NaN            NaN
  1371.79        2500.00        8.19900                 NaN  0.775112        51.9860       0.768864        27.2407        2.60752        8.13079       0.292098                 NaN            NaN
  1368.59        2500.00        8.19876                 NaN  0.775135        51.9860       0.768874        27.2408        2.60754        8.13082       0.292116                 NaN            NaN
  1365.38        2500.00        8.19853                 NaN  0.775158        51.9860       0.768885        27.2409        2.60756        8.13085       0.292134                 NaN            NaN
  1362.18        2500.00        8.19829                 NaN  0.775181        51.9860       0.768895        27.2410        2.60758        8.13087       0.292152                 NaN            NaN
  1358.97        2500.00        7.26908                 NaN  0.805495        52.0893       0.769543        26.8964        8.37089        3.13454       0.664683                 NaN            NaN
  1355.77        2500.00        7.26890                 NaN  0.805518        52.0893       0.769553        26.8965        8.37091        3.13456       0.664723                 NaN            NaN
  1352.56        2500.00        7.26871                 NaN  0.805542        52.0893       0.769563        26.8966        8.37093        3.13459       0.664764                 NaN            NaN
  1349.36        2500.00        7.26852                 NaN  0.805565        52.0892       0.769572        26.8967        8.37095        3.13461       0.664804                 NaN            NaN
  1346.15        2500.00        7.26833                 NaN  0.805588        52.0892       0.769582        26.8968        8.37097        3.13463       0.664845                 NaN            NaN
  1342.95        2500.00        7.26814                 NaN  0.805611        52.0892       0.769591        26.8969        8.37100        3.13466       0.664885                 NaN            NaN
  1339.74        2500.00        7.26795                 NaN  0.805634        52.0891       0.769601        26.8970        8.37102        3.13468       0.664926                 NaN            NaN
  1336.54        2500.00        7.26776                 NaN  0.805657        52.0891       0.769610        26.8972        8.37104        3.13471       0.664966                 NaN            NaN
  1333.33        2500.00        5.76016                 NaN  0.866100        52.2013       0.770746        26.4002        8.76963        3.96011        1.27178                 NaN            NaN
  1330.13        2500.00        5.76004                 NaN  0.866124        52.2012       0.770754        26.4003        8.76964        3.96014        1.27185                 NaN            NaN
  1326.92        2500.00        5.75992                 NaN  0.866148        52.2011       0.770763        26.4004        8.76966        3.96016        1.27193                 NaN            NaN
  1323.72        2500.00        5.75980                 NaN  0.866172        52.2010       0.770771        26.4004        8.76967        3.96019        1.27201                 NaN            NaN
  1320.51        2500.00        5.12145                 NaN  0.893957        52.2326       0.771305        26.2280        8.93492        4.28653        1.53125                 NaN            NaN
  1317.31        2500.00        4.97236                 NaN  0.900963        52.2374       0.771444        26.1916        8.97517        4.36031        1.59080                 NaN            NaN
  1314.10        2500.00                 NaN            NaN  0.932533        52.9449       0.773565        25.5354        9.35818        5.06913        2.21420        3.17209                 NaN
  1310.90        2500.00                 NaN            NaN  0.932556        52.9447       0.773572        25.5354        9.35818        5.06915        2.21433        3.17215                 NaN
  1307.69        2500.00                 NaN            NaN  0.938662        52.9641       0.773527        25.5318        9.32640        5.03303        2.25400        3.17850                 NaN
  1304.49        2500.00                 NaN            NaN  0.938686        52.9639       0.773533        25.5318        9.32639        5.03306        2.25413        3.17857                 NaN
  1301.28        2500.00                 NaN            NaN  0.938709        52.9636       0.773539        25.5318        9.32639        5.03308        2.25425        3.17863                 NaN
  1298.08        2500.00                 NaN            NaN  0.938732        52.9634       0.773545        25.5318        9.32639        5.03310        2.25438        3.17869                 NaN
  1294.87        2500.00                 NaN            NaN  0.938755        52.9631       0.773552        25.5318        9.32639        5.03312        2.25451        3.17875                 NaN
