|6.6.6
Archiving\03_Data\DeqfracLP/QFM_m1.75/T13/T13_3.tab                   
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       Opx(TH)        O(HP)          Sp(TH)         Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1540.78        500.000        99.3845       0.615493                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1539.27        500.000        99.3907       0.607660       0.162016E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1537.77        500.000        99.3961       0.600697       0.317647E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.27        500.000        99.3984       0.563445       0.381815E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1534.77        500.000        99.4080       0.586670       0.529681E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.27        500.000        99.1869       0.813117       0.197424E-005            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.76        500.000        99.8699       0.120021       0.100460E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1530.26        500.000        99.1933       0.806725                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.76        500.000        99.4241       0.575469       0.442153E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1527.26        500.000        99.4288       0.567119       0.407280E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1525.75        500.000        99.4303       0.569684                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1524.25        500.000        99.4429       0.523471       0.336016E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1522.75        500.000        99.4391       0.560925                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.25        500.000        99.4435       0.556533                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1519.75        500.000        99.5843       0.390782       0.248698E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.24        500.000        99.3200       0.679978                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.74        500.000        99.4578       0.536522       0.565682E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1515.24        500.000        99.3631       0.636934                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.74        500.000        99.5630       0.425771       0.112069E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1512.23        500.000        99.4746       0.486730       0.386428E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1510.73        500.000        99.4737       0.526331       0.948956E-006            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1509.23        500.000        99.4744       0.525626                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1507.73        500.000        99.4793       0.520736                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1506.23        500.000        98.5316        1.42020       0.482320E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1504.72        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1503.22        500.000        99.8747       0.125327                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1501.72        500.000        99.6145       0.385457                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1500.22        500.000        99.4366       0.563381                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1498.72        500.000        99.4971       0.502884                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1497.21        500.000        99.5016       0.498430                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1495.71        500.000        99.5050       0.494972                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1494.21        500.000        99.5055       0.494455                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1492.71        500.000        99.5094       0.490625                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1491.20        500.000        99.5126       0.487404                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1489.70        500.000        99.5167       0.483256                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1488.20        500.000        99.5186       0.481442                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1486.70        500.000        99.0236       0.970927       0.544061E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1485.20        500.000        99.8680       0.131968                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1483.69        500.000        99.7240       0.276038                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1482.19        500.000        99.4905       0.509452                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1480.69        500.000        99.5321       0.467888                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1479.19        500.000        99.4403       0.108791                 NaN            NaN  0.450949                 NaN            NaN            NaN            NaN            NaN            NaN
  1477.69        500.000        99.5701       0.393778E-001            NaN            NaN  0.390517                 NaN            NaN            NaN            NaN            NaN            NaN
  1476.18        500.000        99.2595                 NaN            NaN            NaN  0.740454                 NaN            NaN            NaN            NaN            NaN            NaN
  1474.68        500.000        99.4156                 NaN            NaN            NaN  0.584406                 NaN            NaN            NaN            NaN            NaN            NaN
  1473.18        500.000        99.4102                 NaN            NaN            NaN  0.589829                 NaN            NaN            NaN            NaN            NaN            NaN
  1471.68        500.000        99.4094                 NaN            NaN            NaN  0.590577                 NaN            NaN            NaN            NaN            NaN            NaN
  1470.17        500.000        99.4124                 NaN            NaN            NaN  0.587582                 NaN            NaN            NaN            NaN            NaN            NaN
  1468.67        500.000        99.4074                 NaN            NaN            NaN  0.592566                 NaN            NaN            NaN            NaN            NaN            NaN
  1467.17        500.000        99.4046                 NaN            NaN            NaN  0.595377                 NaN            NaN            NaN            NaN            NaN            NaN
  1465.67        500.000        99.4009                 NaN            NaN            NaN  0.599086                 NaN            NaN            NaN            NaN            NaN            NaN
  1464.17        500.000        99.3942                 NaN            NaN            NaN  0.605795                 NaN            NaN            NaN            NaN            NaN            NaN
  1462.66        500.000        99.3860                 NaN            NaN            NaN  0.614003                 NaN            NaN            NaN            NaN            NaN            NaN
  1461.16        500.000        99.2201                 NaN            NaN            NaN  0.289808       0.490104                 NaN            NaN            NaN            NaN            NaN
  1459.66        500.000        99.0330                 NaN            NaN            NaN  0.334484       0.632470                 NaN            NaN            NaN            NaN            NaN
  1458.16        500.000        99.0429                 NaN            NaN            NaN  0.627033       0.330018                 NaN            NaN            NaN            NaN            NaN
  1456.66        500.000        99.0521                 NaN            NaN            NaN  0.620706       0.327161                 NaN            NaN            NaN            NaN            NaN
  1455.15        500.000        99.0607                 NaN            NaN            NaN  0.616029       0.323269                 NaN            NaN            NaN            NaN            NaN
  1453.65        500.000        99.0847                 NaN            NaN            NaN  0.314316       0.600980                 NaN            NaN            NaN            NaN            NaN
  1452.15        500.000        99.0649                 NaN            NaN            NaN  0.614342       0.320748                 NaN            NaN            NaN            NaN            NaN
  1450.65        500.000        99.0897                 NaN            NaN            NaN  0.312816       0.597501                 NaN            NaN            NaN            NaN            NaN
  1449.14        500.000        99.0959                 NaN            NaN            NaN  0.309667       0.594474                 NaN            NaN            NaN            NaN            NaN
  1447.64        500.000        99.1069                 NaN            NaN            NaN  0.587617       0.305484                 NaN            NaN            NaN            NaN            NaN
  1446.14        500.000        99.1149                 NaN            NaN            NaN  0.582630       0.302477                 NaN            NaN            NaN            NaN            NaN
  1444.64        500.000        99.1212                 NaN            NaN            NaN  0.299761       0.579006                 NaN            NaN            NaN            NaN            NaN
  1443.14        500.000        99.1307                 NaN            NaN            NaN  0.572816       0.296519                 NaN            NaN            NaN            NaN            NaN
  1441.63        500.000        99.1866                 NaN            NaN            NaN  0.275369       0.538058                 NaN            NaN            NaN            NaN            NaN
  1440.13        500.000        99.0965                 NaN            NaN            NaN  0.306794       0.596709                 NaN            NaN            NaN            NaN            NaN
  1438.63        500.000        99.1516                 NaN            NaN            NaN  0.562274       0.286155                 NaN            NaN            NaN            NaN            NaN
  1437.13        500.000        99.1657                 NaN            NaN            NaN  0.551060       0.283213                 NaN            NaN            NaN            NaN            NaN
  1435.63        500.000        99.1681                 NaN            NaN            NaN  0.280954       0.550986                 NaN            NaN            NaN            NaN            NaN
  1434.12        500.000        99.1754                 NaN            NaN            NaN  0.546520       0.278111                 NaN            NaN            NaN            NaN            NaN
  1432.62        500.000        99.1827                 NaN            NaN            NaN  0.541374       0.275892                 NaN            NaN            NaN            NaN            NaN
  1431.12        500.000        97.7934                 NaN            NaN            NaN  0.713186       0.850158                 NaN  0.643293                 NaN            NaN            NaN
  1429.62        500.000        97.3449                 NaN            NaN            NaN  0.760138        1.03691                 NaN  0.858085                 NaN            NaN            NaN
  1428.11        500.000        97.4057                 NaN            NaN            NaN  0.743921        1.01183                 NaN  0.838570                 NaN            NaN            NaN
  1426.61        500.000        97.4669                 NaN            NaN            NaN  0.726659       0.987182                 NaN  0.819244                 NaN            NaN            NaN
  1425.11        500.000        97.5217                 NaN            NaN            NaN  0.964872       0.711693                 NaN  0.801750                 NaN            NaN            NaN
  1423.61        500.000        97.5768                 NaN            NaN            NaN  0.696142       0.942964                 NaN  0.784096                 NaN            NaN            NaN
  1422.11        500.000        97.6247                 NaN            NaN            NaN  0.923139       0.683407                 NaN  0.768773                 NaN            NaN            NaN
  1420.60        500.000        97.6820                 NaN            NaN            NaN  0.665788       0.901807                 NaN  0.750367                 NaN            NaN            NaN
  1419.10        500.000        97.7272                 NaN            NaN            NaN  0.882793       0.654209                 NaN  0.735799                 NaN            NaN            NaN
  1417.60        500.000        97.7736                 NaN            NaN            NaN  0.864131       0.641077                 NaN  0.721232                 NaN            NaN            NaN
  1416.10        500.000        97.8202                 NaN            NaN            NaN  0.627738       0.845737                 NaN  0.706317                 NaN            NaN            NaN
  1414.59        500.000        97.8626                 NaN            NaN            NaN  0.829111       0.615791                 NaN  0.692529                 NaN            NaN            NaN
  1413.09        500.000        97.9039                 NaN            NaN            NaN  0.604126       0.812787                 NaN  0.679209                 NaN            NaN            NaN
  1411.59        500.000        97.9449                 NaN            NaN            NaN  0.592342       0.796817                 NaN  0.665926                 NaN            NaN            NaN
  1410.09        500.000        97.9832                 NaN            NaN            NaN  0.581505       0.781850                 NaN  0.653405                 NaN            NaN            NaN
  1408.59        500.000        98.0222                 NaN            NaN            NaN  0.568956       0.767702                 NaN  0.641164                 NaN            NaN            NaN
  1407.08        500.000        98.0557                 NaN            NaN            NaN  0.751982       0.562370                 NaN  0.629988                 NaN            NaN            NaN
  1405.58        500.000        98.0965                 NaN            NaN            NaN  0.548926       0.738051                 NaN  0.616566                 NaN            NaN            NaN
  1404.08        500.000        98.1253                 NaN            NaN            NaN  0.540857       0.726709                 NaN  0.607136                 NaN            NaN            NaN
  1402.58        500.000        98.1603                 NaN            NaN            NaN  0.713849       0.529771                 NaN  0.596090                 NaN            NaN            NaN
  1401.08        500.000        98.1913                 NaN            NaN            NaN  0.701968       0.521029                 NaN  0.585712                 NaN            NaN            NaN
  1399.57        500.000        98.2254                 NaN            NaN            NaN  0.688653       0.511512                 NaN  0.574453                 NaN            NaN            NaN
  1398.07        500.000        98.2545                 NaN            NaN            NaN  0.677462       0.503031                 NaN  0.564985                 NaN            NaN            NaN
  1396.57        500.000        98.2834                 NaN            NaN            NaN  0.666835       0.494146                 NaN  0.555612                 NaN            NaN            NaN
  1395.07        500.000        98.3104                 NaN            NaN            NaN  0.486775       0.656422                 NaN  0.546442                 NaN            NaN            NaN
  1393.56        500.000        98.3400                 NaN            NaN            NaN  0.645686       0.477547                 NaN  0.536802                 NaN            NaN            NaN
  1392.06        500.000        98.3654                 NaN            NaN            NaN  0.469868       0.636167                 NaN  0.528542                 NaN            NaN            NaN
  1390.56        500.000        98.3921                 NaN            NaN            NaN  0.626169       0.462202                 NaN  0.519574                 NaN            NaN            NaN
  1389.06        500.000        98.4176                 NaN            NaN            NaN  0.454348       0.616922                 NaN  0.511136                 NaN            NaN            NaN
  1387.56        500.000        98.4410                 NaN  0.287186E-001            NaN  0.462988       0.558439                 NaN  0.508904                 NaN            NaN            NaN
  1386.05        500.000        98.4741                 NaN  0.195848                 NaN  0.549141       0.251376                 NaN  0.529537                 NaN            NaN            NaN
  1384.55        500.000        98.4980                 NaN  0.198054                 NaN  0.544760       0.236989                 NaN  0.522166                 NaN            NaN            NaN
  1383.05        500.000        98.5234                 NaN  0.199220                 NaN  0.223663       0.539565                 NaN  0.514117                 NaN            NaN            NaN
  1381.55        500.000        98.5471                 NaN  0.200763                 NaN  0.210224       0.535313                 NaN  0.506555                 NaN            NaN            NaN
  1380.05        500.000        98.5713                 NaN  0.202143                 NaN  0.530544       0.197086                 NaN  0.498930                 NaN            NaN            NaN
  1378.54        500.000        98.5744                 NaN  0.210799                 NaN  0.537081       0.177440                 NaN  0.500252                 NaN            NaN            NaN
  1377.04        500.000        98.6351                 NaN  0.197629                 NaN  0.510339       0.180743                 NaN  0.476230                 NaN            NaN            NaN
  1375.54        500.000        98.6385                 NaN  0.205902                 NaN  0.517908       0.160236                 NaN  0.477407                 NaN            NaN            NaN
  1374.04        500.000        98.6596                 NaN  0.208609                 NaN  0.143885       0.516596                 NaN  0.471330                 NaN            NaN            NaN
  1372.53        500.000        98.6828                 NaN  0.207456                 NaN  0.137884       0.508759                 NaN  0.463086                 NaN            NaN            NaN
  1371.03        500.000        98.7024                 NaN  0.208518                 NaN  0.126560       0.505946                 NaN  0.456581                 NaN            NaN            NaN
  1369.53        500.000        98.7206                 NaN  0.210334                 NaN  0.503092       0.114959                 NaN  0.451002                 NaN            NaN            NaN
  1368.03        500.000        98.7408                 NaN  0.210871                 NaN  0.498910       0.105034                 NaN  0.444353                 NaN            NaN            NaN
  1366.53        500.000        98.7542                 NaN  0.214248                 NaN  0.497198       0.932487E-001            NaN  0.441058                 NaN            NaN            NaN
  1365.02        500.000        98.7854                 NaN  0.210656                 NaN  0.854065E-001  0.489562                 NaN  0.428993                 NaN            NaN            NaN
  1363.52        500.000        98.7971                 NaN  0.212223                 NaN  0.488482       0.764879E-001            NaN  0.425715                 NaN            NaN            NaN
  1362.02        500.000        98.8136                 NaN  0.213466                 NaN  0.485550       0.668075E-001            NaN  0.420605                 NaN            NaN            NaN
  1360.52        500.000        98.8340                 NaN  0.213710                 NaN  0.573022E-001  0.481265                 NaN  0.413766                 NaN            NaN            NaN
  1359.02        500.000        98.8500                 NaN  0.213869                 NaN  0.478843       0.489161E-001            NaN  0.408376                 NaN            NaN            NaN
  1357.51        500.000        98.8663                 NaN  0.214063                 NaN  0.410810E-001  0.475624                 NaN  0.402959                 NaN            NaN            NaN
  1356.01        500.000        98.8818                 NaN  0.214162                 NaN  0.337576E-001  0.472603                 NaN  0.397708                 NaN            NaN            NaN
  1354.51        500.000        98.8990                 NaN  0.214117                 NaN  0.260993E-001  0.468887                 NaN  0.391856                 NaN            NaN            NaN
  1353.01        500.000        98.9153                 NaN  0.214585                 NaN  0.465919       0.176358E-001            NaN  0.386578                 NaN            NaN            NaN
  1351.50        500.000        98.9307                 NaN  0.213833                 NaN  0.115714E-001  0.462771                 NaN  0.381165                 NaN            NaN            NaN
  1350.00        500.000        98.9463                 NaN  0.213481                 NaN  0.459344       0.504013E-002            NaN  0.375842                 NaN            NaN            NaN
  1348.50        500.000        98.9597                 NaN  0.212885                 NaN  0.456239                 NaN            NaN  0.371178                 NaN            NaN            NaN
  1347.00        500.000        98.9725                 NaN  0.206845                 NaN  0.447264       0.773818E-002            NaN  0.365695                 NaN            NaN            NaN
  1345.50        500.000        98.9880                 NaN  0.208126                 NaN  0.443181                 NaN            NaN  0.360652                 NaN            NaN            NaN
  1343.99        500.000        98.9952                 NaN  0.206045                 NaN  0.440519                 NaN            NaN  0.358213                 NaN            NaN            NaN
  1342.49        500.000        99.0187                 NaN  0.200708                 NaN  0.432088                 NaN            NaN  0.348461                 NaN            NaN            NaN
  1340.99        500.000        99.0261                 NaN  0.201204                 NaN  0.426282                 NaN            NaN  0.346367                 NaN            NaN            NaN
  1339.49        500.000        99.0392                 NaN  0.197742                 NaN  0.421684                 NaN            NaN  0.341354                 NaN            NaN            NaN
  1337.98        500.000        99.0527                 NaN  0.194899                 NaN  0.416174                 NaN            NaN  0.336225                 NaN            NaN            NaN
  1336.48        500.000        99.0640                 NaN  0.193337                 NaN  0.410534                 NaN            NaN  0.332146                 NaN            NaN            NaN
  1334.98        500.000        99.0736                 NaN  0.187629                 NaN  0.538829E-002  0.405508                 NaN  0.327839                 NaN            NaN            NaN
  1333.48        500.000        99.0853                 NaN  0.187158                 NaN  0.403925                 NaN            NaN  0.323636                 NaN            NaN            NaN
  1331.98        500.000        99.1033                 NaN  0.184864                 NaN  0.394993                 NaN            NaN  0.316865                 NaN            NaN            NaN
  1330.47        500.000        99.1107                 NaN  0.183084                 NaN  0.392070                 NaN            NaN  0.314189                 NaN            NaN            NaN
  1328.97        500.000        99.1227                 NaN  0.181182                 NaN  0.386360                 NaN            NaN  0.309721                 NaN            NaN            NaN
  1327.47        500.000        99.1332                 NaN  0.178736                 NaN  0.382487                 NaN            NaN  0.305588                 NaN            NaN            NaN
  1325.97        500.000        99.1092                 NaN  0.212921                 NaN  0.341371                 NaN            NaN  0.336512                 NaN            NaN            NaN
  1324.47        500.000        99.1998                 NaN  0.143184                 NaN  0.396392                 NaN            NaN  0.260654                 NaN            NaN            NaN
  1322.96        500.000        99.1663                 NaN  0.172382                 NaN  0.368147                 NaN            NaN  0.293166                 NaN            NaN            NaN
  1321.46        500.000        99.1758                 NaN  0.170122                 NaN  0.364727                 NaN            NaN  0.289365                 NaN            NaN            NaN
  1319.96        500.000        99.1865                 NaN  0.167759                 NaN  0.360488                 NaN            NaN  0.285278                 NaN            NaN            NaN
  1318.46        500.000        99.1969                 NaN  0.166443                 NaN  0.355181                 NaN            NaN  0.281481                 NaN            NaN            NaN
  1316.95        500.000        99.2069                 NaN  0.163643                 NaN  0.351915                 NaN            NaN  0.277526                 NaN            NaN            NaN
  1315.45        500.000        99.2169                 NaN  0.161044                 NaN  0.348400                 NaN            NaN  0.273650                 NaN            NaN            NaN
  1313.95        500.000        99.2256                 NaN  0.159550                 NaN  0.344565                 NaN            NaN  0.270243                 NaN            NaN            NaN
  1312.45        500.000        99.2356                 NaN  0.157448                 NaN  0.340527                 NaN            NaN  0.266444                 NaN            NaN            NaN
  1310.95        500.000        99.2456                 NaN  0.154536                 NaN  0.337346                 NaN            NaN  0.262563                 NaN            NaN            NaN
  1309.44        500.000        99.2548                 NaN  0.152967                 NaN  0.333128                 NaN            NaN  0.259090                 NaN            NaN            NaN
  1307.94        500.000        99.2639                 NaN  0.150321                 NaN  0.330262                 NaN            NaN  0.255537                 NaN            NaN            NaN
  1306.44        500.000        99.2726                 NaN  0.148687                 NaN  0.326468                 NaN            NaN  0.252226                 NaN            NaN            NaN
  1304.94        500.000        99.2819                 NaN  0.146476                 NaN  0.323089                 NaN            NaN  0.248578                 NaN            NaN            NaN
  1303.44        500.000        99.2897                 NaN  0.142919                 NaN  0.321871                 NaN            NaN  0.245531                 NaN            NaN            NaN
  1301.93        500.000        99.2994                 NaN  0.141527                 NaN  0.317539                 NaN            NaN  0.241577                 NaN            NaN            NaN
  1300.43        500.000        99.3074                 NaN  0.140408                 NaN  0.313477                 NaN            NaN  0.238740                 NaN            NaN            NaN
  1298.93        500.000        99.3163                 NaN  0.137869                 NaN  0.310448                 NaN            NaN  0.235399                 NaN            NaN            NaN
  1297.43        500.000        99.3247                 NaN  0.136360                 NaN  0.306796                 NaN            NaN  0.232129                 NaN            NaN            NaN
  1295.92        500.000        99.3324                 NaN  0.133439                 NaN  0.305119                 NaN            NaN  0.229037                 NaN            NaN            NaN
  1294.42        500.000        99.3404                 NaN  0.131747                 NaN  0.301938                 NaN            NaN  0.225961                 NaN            NaN            NaN
  1292.92        500.000        99.3482                 NaN  0.130065                 NaN  0.298812                 NaN            NaN  0.222881                 NaN            NaN            NaN
  1291.42        500.000        99.3552                 NaN  0.128276                 NaN  0.296290                 NaN            NaN  0.220250                 NaN            NaN            NaN
  1289.92        500.000        99.3637                 NaN  0.125269                 NaN  0.294228                 NaN            NaN  0.216826                 NaN            NaN            NaN
  1288.41        500.000        99.3715                 NaN  0.123511                 NaN  0.290925                 NaN            NaN  0.214039                 NaN            NaN            NaN
  1286.91        500.000        99.3778                 NaN  0.121142                 NaN  0.289762                 NaN            NaN  0.211265                 NaN            NaN            NaN
  1285.41        500.000        99.3862                 NaN  0.119330                 NaN  0.286315                 NaN            NaN  0.208182                 NaN            NaN            NaN
  1283.91        500.000        99.3928                 NaN  0.117289                 NaN  0.284063                 NaN            NaN  0.205815                 NaN            NaN            NaN
  1282.41        500.000        99.3998                 NaN  0.114142                 NaN  0.283469                 NaN            NaN  0.202589                 NaN            NaN            NaN
  1280.90        500.000        99.4063                 NaN  0.113335                 NaN  0.279995                 NaN            NaN  0.200342                 NaN            NaN            NaN
  1279.40        500.000        99.4143                 NaN  0.110670                 NaN  0.277813                 NaN            NaN  0.197204                 NaN            NaN            NaN
  1277.90        500.000        99.4202                 NaN  0.108459                 NaN  0.276207                 NaN            NaN  0.195125                 NaN            NaN            NaN
  1276.40        500.000        99.4281                 NaN  0.106172                 NaN  0.273960                 NaN            NaN  0.191744                 NaN            NaN            NaN
  1274.89        500.000        99.4335                 NaN  0.104510                 NaN  0.272115                 NaN            NaN  0.189885                 NaN            NaN            NaN
  1273.39        500.000        99.4408                 NaN  0.102805                 NaN  0.269380                 NaN            NaN  0.186995                 NaN            NaN            NaN
  1271.89        500.000        99.4465                 NaN  0.999481E-001            NaN  0.268783                 NaN            NaN  0.184765                 NaN            NaN            NaN
  1270.39        500.000        99.4526                 NaN  0.978364E-001            NaN  0.267159                 NaN            NaN  0.182358                 NaN            NaN            NaN
  1268.89        500.000        99.4586                 NaN  0.957605E-001            NaN  0.265546                 NaN            NaN  0.180054                 NaN            NaN            NaN
  1267.38        500.000        98.9984                 NaN  0.113936                 NaN  0.337588                 NaN            NaN  0.227339       0.322746                 NaN            NaN
  1265.88        500.000        95.5683                 NaN  0.237591                 NaN  0.909369                 NaN            NaN  0.589658        2.69512                 NaN            NaN
  1264.38        500.000        95.3659                 NaN            NaN            NaN  0.990994       0.289024                 NaN  0.616175        2.73786                 NaN            NaN
  1262.88        500.000        95.5691                 NaN            NaN            NaN  0.244022       0.987212                 NaN  0.592976        2.60664                 NaN            NaN
