|6.6.6
Archiving\03_Data\Dfrac/QFM_m0.25/YM20/YM20_3.tab                       
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         melt(TH)       O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1704.26        2500.00        99.4368       0.554742       0.850251E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        2500.00        99.4372       0.554330       0.842010E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        2500.00        99.4328       0.558769       0.844399E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        2500.00        99.4401       0.551645       0.828910E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        2500.00        99.4168       0.574592       0.856960E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        2500.00        99.4248       0.566779       0.840616E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        2500.00        99.3536       0.637042       0.937273E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        2500.00        99.4942       0.498408       0.734436E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        2500.00        99.4099       0.581597       0.849430E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        2500.00        99.4141       0.577553       0.838036E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        2500.00        99.4093       0.582323       0.838334E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        2500.00        99.4129       0.578807       0.831405E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        2500.00        99.4057       0.585895       0.837158E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        2500.00        99.4035       0.588174       0.836204E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        2500.00        99.4045       0.587237       0.831212E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        2500.00        99.4005       0.591149       0.833508E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        2500.00        99.3982       0.593471       0.832580E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        2500.00        99.2948       0.696698       0.852697E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        2500.00        99.4985       0.493407       0.811185E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        2500.00        99.3892       0.602456       0.832200E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        2500.00        99.3843       0.607277       0.841669E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        2500.00        99.4033       0.588607       0.809849E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        2500.00        98.8759       0.455524       0.171561E-002  0.666844                 NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        2500.00        98.1652       0.248725                 NaN   1.58604                 NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        2500.00        98.2008       0.245294                 NaN   1.55392                 NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        2500.00        98.2390       0.239517                 NaN   1.52152                 NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        2500.00        98.2679       0.234562                 NaN   1.49752                 NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        2500.00        98.2454       0.239170                 NaN   1.51543                 NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        2500.00        98.3947       0.217294                 NaN   1.38805                 NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        2500.00        98.3660       0.221054                 NaN   1.41296                 NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        2500.00        98.3916       0.216024                 NaN   1.39242                 NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        2500.00        98.4254       0.210291                 NaN   1.36428                 NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        2500.00        98.4510       0.209327                 NaN   1.33968                 NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        2500.00        98.4774       0.204057                 NaN   1.31857                 NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        2500.00        98.5058       0.198382                 NaN   1.29583                 NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        2500.00        98.5304       0.195382                 NaN   1.27424                 NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        2500.00        98.5538       0.192205                 NaN   1.25396                 NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        2500.00        98.5651       0.185248                 NaN   1.24970                 NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        2500.00        98.6106       0.181523                 NaN   1.20784                 NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        2500.00        98.6244       0.179305                 NaN   1.19628                 NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        2500.00        98.6463       0.174781                 NaN   1.17890                 NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        2500.00        98.6685       0.172359                 NaN   1.15918                 NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        2500.00        98.6886       0.167688                 NaN   1.14372                 NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        2500.00        98.7070       0.163425                 NaN   1.12962                 NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        2500.00        98.7262       0.158990                 NaN   1.11484                 NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        2500.00        98.7452       0.155718                 NaN   1.09907                 NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        2500.00        98.7606       0.153356                 NaN   1.08608                 NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        2500.00        98.7867       0.149599                 NaN   1.06374                 NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        2500.00        98.7960       0.144443                 NaN   1.05959                 NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        2500.00        98.8185       0.145785                 NaN   1.03568                 NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        2500.00        98.8391       0.139792                 NaN   1.02113                 NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        2500.00        98.8525       0.136579                 NaN   1.01095                 NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        2500.00        98.8676       0.134307                 NaN  0.998067                 NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        2500.00        98.8827       0.131149                 NaN  0.986141                 NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        2500.00        98.8974       0.127975                 NaN  0.974664                 NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        2500.00        98.9107       0.124379                 NaN  0.964877                 NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        2500.00        98.9258       0.122271                 NaN  0.951975                 NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        2500.00        98.9387       0.116481                 NaN  0.944820                 NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        2500.00        98.9528       0.115831                 NaN  0.931372                 NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        2500.00        98.9654       0.111938                 NaN  0.922699                 NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        2500.00        98.9752       0.108170                 NaN  0.916622                 NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        2500.00        98.9911       0.108501                 NaN  0.900383                 NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        2500.00        99.0042       0.103081                 NaN  0.892718                 NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        2500.00        98.9958       0.105030                 NaN  0.899209                 NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        2500.00        99.0452       0.962898E-001            NaN  0.858557                 NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        2500.00        99.0381       0.942430E-001            NaN  0.867617                 NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        2500.00        99.0488       0.956098E-001            NaN  0.855613                 NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        2500.00        99.0597       0.902033E-001            NaN  0.850079                 NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        2500.00        99.0674       0.873068E-001            NaN  0.845265                 NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        2500.00        99.0797       0.868419E-001            NaN  0.833461                 NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        2500.00        99.0880       0.829825E-001            NaN  0.829001                 NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        2500.00        99.0974       0.795684E-001            NaN  0.823080                 NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        2500.00        99.1050       0.771965E-001            NaN  0.817837                 NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        2500.00        99.1098       0.725274E-001            NaN  0.817696                 NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        2500.00        99.1255       0.720273E-001            NaN  0.802435                 NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        2500.00        99.1306       0.672510E-001            NaN  0.802185                 NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        2500.00        99.1375       0.651408E-001            NaN  0.797385                 NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        2500.00        99.1457       0.631924E-001            NaN  0.791089                 NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        2500.00        99.1516       0.613771E-001            NaN  0.787054                 NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        2500.00        99.1571       0.566963E-001            NaN  0.786221                 NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        2500.00        98.9923       0.851254E-001            NaN  0.922532                 NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        2500.00        99.3469       0.193859E-001            NaN  0.633694                 NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        2500.00        99.1776       0.435724E-001            NaN  0.778792                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        2500.00        99.1861       0.547123E-001            NaN  0.759182                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        2500.00        99.1890       0.451852E-001            NaN  0.765787                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        2500.00        99.1962       0.428679E-001            NaN  0.760947                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        2500.00        99.1967       0.372029E-001            NaN  0.766110                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        2500.00        99.1994       0.337992E-001            NaN  0.766781                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        2500.00        98.4907       0.101837                 NaN  0.423804       0.983634                 NaN            NaN            NaN            NaN            NaN
  1481.20        2500.00        98.3071       0.123037                 NaN  0.317632        1.25219                 NaN            NaN            NaN            NaN            NaN
  1478.70        2500.00        98.3253       0.117443                 NaN  0.317300        1.23998                 NaN            NaN            NaN            NaN            NaN
  1476.19        2500.00        98.3505       0.116049                 NaN  0.311733        1.22174                 NaN            NaN            NaN            NaN            NaN
  1473.68        2500.00        98.3731       0.112062                 NaN  0.306716        1.20817                 NaN            NaN            NaN            NaN            NaN
  1471.18        2500.00        98.3916       0.110702                 NaN  0.301636        1.19604                 NaN            NaN            NaN            NaN            NaN
  1468.67        2500.00        98.4109       0.105414                 NaN  0.298245        1.18539                 NaN            NaN            NaN            NaN            NaN
  1466.17        2500.00        98.4290       0.101909                 NaN  0.295757        1.17329                 NaN            NaN            NaN            NaN            NaN
  1463.66        2500.00        98.4467       0.997726E-001            NaN  0.291745        1.16176                 NaN            NaN            NaN            NaN            NaN
  1461.15        2500.00        98.4633       0.964560E-001            NaN  0.288892        1.15133                 NaN            NaN            NaN            NaN            NaN
  1458.65        2500.00        98.4777       0.915464E-001            NaN  0.288063        1.14265                 NaN            NaN            NaN            NaN            NaN
  1456.14        2500.00        98.4924       0.888045E-001            NaN  0.285974        1.13285                 NaN            NaN            NaN            NaN            NaN
  1453.63        2500.00        98.5056       0.837574E-001            NaN  0.285900        1.12472                 NaN            NaN            NaN            NaN            NaN
  1451.13        2500.00        98.5081       0.756657E-001            NaN  0.210272        1.09793       0.107988                 NaN            NaN            NaN            NaN
  1448.62        2500.00        98.4899       0.575990E-001            NaN  0.244938E-003   1.03195       0.420285                 NaN            NaN            NaN            NaN
  1446.12        2500.00        98.5021       0.521171E-001            NaN  0.279582E-001   1.02717       0.390697                 NaN            NaN            NaN            NaN
  1443.61        2500.00        98.5122       0.511160E-001            NaN            NaN  0.421179        1.01553                 NaN            NaN            NaN            NaN
  1441.10        2500.00        98.5253       0.594793E-001            NaN  0.132732E-002   1.01056       0.403371                 NaN            NaN            NaN            NaN
  1438.60        2500.00        98.5320       0.324793E-001            NaN            NaN  0.997296       0.438242                 NaN            NaN            NaN            NaN
  1436.09        2500.00        97.0499       0.324467                 NaN            NaN  0.679089        1.14837       0.798205                 NaN            NaN            NaN
  1433.58        2500.00        96.1005       0.521410                 NaN            NaN   1.22758       0.822202        1.32833                 NaN            NaN            NaN
  1431.08        2500.00        96.2059       0.521908                 NaN            NaN  0.776449        1.20129        1.29449                 NaN            NaN            NaN
  1428.57        2500.00        96.3122       0.521655                 NaN            NaN  0.730794        1.17579        1.25959                 NaN            NaN            NaN
  1426.07        2500.00        96.4102       0.521469                 NaN            NaN   1.15240       0.687584        1.22837                 NaN            NaN            NaN
  1423.56        2500.00        96.5075       0.521263                 NaN            NaN   1.12731       0.647151        1.19677                 NaN            NaN            NaN
  1421.05        2500.00        96.5978       0.521770                 NaN            NaN   1.10515       0.607642        1.16765                 NaN            NaN            NaN
  1418.55        2500.00        96.6831       0.522535                 NaN            NaN   1.08432       0.569417        1.14066                 NaN            NaN            NaN
  1416.04        2500.00        96.7667       0.522970                 NaN            NaN  0.532734        1.06486        1.11278                 NaN            NaN            NaN
  1413.53        2500.00        96.8413       0.525568                 NaN            NaN  0.495990        1.04776        1.08941                 NaN            NaN            NaN
  1411.03        2500.00        96.9232       0.523332                 NaN            NaN   1.02645       0.465532        1.06150                 NaN            NaN            NaN
  1408.52        2500.00        96.9908       0.526211                 NaN            NaN   1.01117       0.431813        1.03995                 NaN            NaN            NaN
  1406.02        2500.00        97.0531       0.528556                 NaN            NaN  0.999978       0.398306        1.02003                 NaN            NaN            NaN
  1403.51        2500.00        97.1263       0.528166                 NaN            NaN  0.979275       0.370622       0.995644                 NaN            NaN            NaN
  1401.00        2500.00        97.1875       0.529997                 NaN            NaN  0.341329       0.965355       0.975834                 NaN            NaN            NaN
  1398.50        2500.00        97.2471       0.531487                 NaN            NaN  0.313035       0.951977       0.956398                 NaN            NaN            NaN
  1395.99        2500.00        97.3067       0.532286                 NaN            NaN  0.938485       0.285801       0.936696                 NaN            NaN            NaN
