|6.6.6
Archiving\03_Data\Deqfrac/QFM_m2/T13/T13_1.tab                        
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1606.09        2500.00        99.0166       0.858486       0.124921                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1604.51        2500.00        99.1519       0.740573       0.107557                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1602.93        2500.00        99.0988       0.786824       0.114384                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.34        2500.00        99.1064       0.781547       0.112078                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.76        2500.00        99.1142       0.775102       0.110654                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1598.18        2500.00        99.1246       0.765944       0.109479                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.60        2500.00        99.1232       0.771571       0.105191                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1595.01        2500.00        99.1284       0.764740       0.106814                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.43        2500.00        99.1657       0.729480       0.104851                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.85        2500.00        99.1547       0.741848       0.103479                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1590.27        2500.00        99.1648       0.732653       0.102551                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.68        2500.00        99.1676       0.732244       0.100192                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1587.10        2500.00        99.1326       0.762074       0.105366                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1585.52        2500.00        99.2355       0.672552       0.919093E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1583.94        2500.00        99.1947       0.708293       0.970211E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1582.35        2500.00        99.2003       0.704879       0.948474E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1580.77        2500.00        99.1972       0.707134       0.956757E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1579.19        2500.00        99.2276       0.681348       0.910924E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1577.61        2500.00        99.2220       0.686388       0.916552E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.02        2500.00        99.2269       0.684066       0.890222E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1574.44        2500.00        99.1140       0.782347       0.103607                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1572.86        2500.00        99.3637       0.563481       0.728289E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1571.28        2500.00        99.2486       0.664936       0.864930E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1569.69        2500.00        99.2499       0.666170       0.839464E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1568.11        2500.00        99.2644       0.652171       0.833834E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1566.53        2500.00        99.2655       0.652451       0.820713E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1564.95        2500.00        99.2724       0.646635       0.809379E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.36        2500.00        99.2795       0.639936       0.805391E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.78        2500.00        99.2837       0.638699       0.776481E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1560.20        2500.00        99.2906       0.631712       0.776421E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.62        2500.00        99.2942       0.629990       0.758176E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1557.03        2500.00        99.3013       0.623050       0.756526E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1555.45        2500.00        99.2440       0.676083       0.799269E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.87        2500.00        99.3732       0.561321       0.655081E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1552.29        2500.00        99.3168       0.611594       0.716492E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1550.70        2500.00        99.3224       0.606871       0.707089E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1549.12        2500.00        99.2907       0.635910       0.733756E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1547.54        2500.00        99.3685       0.566805       0.646789E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1545.96        2500.00        99.3371       0.596017       0.668913E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1544.37        2500.00        99.3409       0.593678       0.654109E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1542.79        2500.00        99.3462       0.588908       0.649181E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.21        2500.00        99.3516       0.584025       0.643896E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1539.63        2500.00        99.3561       0.580501       0.634098E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.04        2500.00        99.3590       0.579725       0.612258E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.46        2500.00        99.3643       0.575273       0.604457E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1534.88        2500.00        99.3685       0.571839       0.596304E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.30        2500.00        99.3718       0.570389       0.578183E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.71        2500.00        99.3774       0.566322       0.563244E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1530.13        2500.00        99.3798       0.564815       0.553442E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.55        2500.00        99.3848       0.560668       0.544930E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.97        2500.00        99.3873       0.558834       0.538369E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1525.38        2500.00        99.3921       0.557426       0.504403E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.80        2500.00        99.3965       0.551193       0.522908E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1522.22        2500.00        99.3903       0.557860       0.518637E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1520.64        2500.00        99.4158       0.535118       0.490838E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1519.05        2500.00        99.4067       0.544823       0.484574E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1517.47        2500.00        99.4103       0.543202       0.464921E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1515.89        2500.00        99.4151       0.539586       0.452793E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1514.31        2500.00        99.4103       0.548150       0.415802E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1512.72        2500.00        99.4156       0.543465       0.409680E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.14        2500.00        99.4231       0.536229       0.406574E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1509.56        2500.00        99.4273       0.530864       0.418041E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1507.98        2500.00        99.4092       0.457505       0.331249E-001  0.100131                 NaN            NaN            NaN            NaN            NaN            NaN
  1506.39        2500.00        99.2547       0.998389E-001            NaN  0.645422                 NaN            NaN            NaN            NaN            NaN            NaN
  1504.81        2500.00        99.2419                 NaN            NaN  0.758090                 NaN            NaN            NaN            NaN            NaN            NaN
  1503.23        2500.00        99.3017                 NaN  0.352939E-001  0.663047                 NaN            NaN            NaN            NaN            NaN            NaN
  1501.65        2500.00        99.1801                 NaN            NaN  0.819946                 NaN            NaN            NaN            NaN            NaN            NaN
  1500.06        2500.00        99.2317                 NaN            NaN  0.768256                 NaN            NaN            NaN            NaN            NaN            NaN
  1498.48        2500.00        99.2240                 NaN            NaN  0.776001                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.90        2500.00        99.2125                 NaN            NaN  0.787455                 NaN            NaN            NaN            NaN            NaN            NaN
  1495.32        2500.00        99.2026                 NaN            NaN  0.797434                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        2500.00        99.1872                 NaN            NaN  0.812842                 NaN            NaN            NaN            NaN            NaN            NaN
  1492.15        2500.00        99.1752                 NaN  0.268893E-005  0.824807                 NaN            NaN            NaN            NaN            NaN            NaN
  1490.57        2500.00        98.7796                 NaN            NaN  0.845459       0.374951                 NaN            NaN            NaN            NaN            NaN
  1488.99        2500.00        98.7854                 NaN  0.179123E-003  0.846571       0.367894                 NaN            NaN            NaN            NaN            NaN
  1487.40        2500.00        98.7975                 NaN            NaN  0.837378       0.365093                 NaN            NaN            NaN            NaN            NaN
  1485.82        2500.00        98.8071                 NaN            NaN  0.361854       0.831070                 NaN            NaN            NaN            NaN            NaN
  1484.24        2500.00        98.9271                 NaN            NaN  0.746062       0.326839                 NaN            NaN            NaN            NaN            NaN
  1482.66        2500.00        98.7138                 NaN            NaN  0.387462       0.898777                 NaN            NaN            NaN            NaN            NaN
  1481.07        2500.00        98.8368                 NaN            NaN  0.810852       0.352326                 NaN            NaN            NaN            NaN            NaN
  1479.49        2500.00        98.8465                 NaN            NaN  0.349674       0.803790                 NaN            NaN            NaN            NaN            NaN
  1477.91        2500.00        98.8563                 NaN  0.103710E-001  0.329890       0.803412                 NaN            NaN            NaN            NaN            NaN
  1476.33        2500.00        98.8639                 NaN  0.894203E-002  0.796973       0.330188                 NaN            NaN            NaN            NaN            NaN
  1474.74        2500.00        98.8754                 NaN  0.113363E-001  0.322683       0.790612                 NaN            NaN            NaN            NaN            NaN
  1473.16        2500.00        98.8852                 NaN  0.268582E-001  0.791694       0.296244                 NaN            NaN            NaN            NaN            NaN
  1471.58        2500.00        98.8948                 NaN  0.511066E-001  0.798662       0.255403                 NaN            NaN            NaN            NaN            NaN
  1470.00        2500.00        98.9052                 NaN  0.491116E-001  0.255991       0.789699                 NaN            NaN            NaN            NaN            NaN
  1468.41        2500.00        98.9118                 NaN  0.477543E-001  0.784082       0.256375                 NaN            NaN            NaN            NaN            NaN
  1466.83        2500.00        98.9185                 NaN  0.465650E-001  0.254544       0.780386                 NaN            NaN            NaN            NaN            NaN
  1465.25        2500.00        98.9275                 NaN  0.445600E-001  0.255215       0.772735                 NaN            NaN            NaN            NaN            NaN
  1463.67        2500.00        98.9342                 NaN  0.434146E-001  0.767287       0.255051                 NaN            NaN            NaN            NaN            NaN
  1462.08        2500.00        98.9402                 NaN  0.420787E-001  0.254829       0.762884                 NaN            NaN            NaN            NaN            NaN
  1460.50        2500.00        98.9472                 NaN  0.407487E-001  0.756528       0.255523                 NaN            NaN            NaN            NaN            NaN
  1458.92        2500.00        99.0213                 NaN  0.372987E-001  0.706176       0.235252                 NaN            NaN            NaN            NaN            NaN
  1457.34        2500.00        98.8911                 NaN  0.400545E-001  0.796541       0.272330                 NaN            NaN            NaN            NaN            NaN
  1455.75        2500.00        98.9661                 NaN  0.364762E-001  0.253417       0.743965                 NaN            NaN            NaN            NaN            NaN
  1454.17        2500.00        98.7069                 NaN  0.458722E-001  0.930705       0.316509                 NaN            NaN            NaN            NaN            NaN
  1452.59        2500.00        99.2431                 NaN  0.234018E-001  0.190948       0.542570                 NaN            NaN            NaN            NaN            NaN
  1451.01        2500.00        98.9833                 NaN  0.326935E-001  0.254073       0.729969                 NaN            NaN            NaN            NaN            NaN
  1449.42        2500.00        98.9880                 NaN  0.313934E-001  0.252501       0.728058                 NaN            NaN            NaN            NaN            NaN
  1447.84        2500.00        98.9937                 NaN  0.299434E-001  0.723018       0.253306                 NaN            NaN            NaN            NaN            NaN
  1446.26        2500.00        97.9217                 NaN  0.225756       0.872732       0.486446                 NaN  0.493365                 NaN            NaN            NaN
  1444.68        2500.00        97.0781                 NaN  0.390207       0.656873       0.986177                 NaN  0.888634                 NaN            NaN            NaN
  1443.09        2500.00        97.1528                 NaN  0.383187       0.967309       0.631817                 NaN  0.864896                 NaN            NaN            NaN
  1441.51        2500.00        97.1981                 NaN  0.385487       0.957836       0.606561                 NaN  0.852001                 NaN            NaN            NaN
  1439.93        2500.00        97.2576                 NaN  0.384103       0.942061       0.582069                 NaN  0.834123                 NaN            NaN            NaN
  1438.35        2500.00        97.3085                 NaN  0.383800       0.931800       0.556809                 NaN  0.819071                 NaN            NaN            NaN
  1436.76        2500.00        97.3612                 NaN  0.383076       0.918844       0.533397                 NaN  0.803520                 NaN            NaN            NaN
  1435.18        2500.00        97.4121                 NaN  0.382016       0.906591       0.511370                 NaN  0.787883                 NaN            NaN            NaN
  1433.60        2500.00        97.4648                 NaN  0.382484       0.895547       0.484711                 NaN  0.772508                 NaN            NaN            NaN
  1432.02        2500.00        97.4947                 NaN  0.382007       0.887734       0.473164                 NaN  0.762402                 NaN            NaN            NaN
  1430.43        2500.00        97.5501                 NaN  0.380925       0.875078       0.447253                 NaN  0.746686                 NaN            NaN            NaN
  1428.85        2500.00        97.5923                 NaN  0.381014       0.426950       0.865751                 NaN  0.733937                 NaN            NaN            NaN
  1427.27        2500.00        97.6359                 NaN  0.380129       0.407530       0.855734                 NaN  0.720674                 NaN            NaN            NaN
  1425.69        2500.00        97.6762                 NaN  0.380250       0.387727       0.846907                 NaN  0.708914                 NaN            NaN            NaN
  1424.10        2500.00        97.6858                 NaN  0.381246       0.848458       0.378307                 NaN  0.706184                 NaN            NaN            NaN
  1422.52        2500.00        97.7853                 NaN  0.377907       0.339394       0.822125                 NaN  0.675301                 NaN            NaN            NaN
  1420.94        2500.00        97.7853                 NaN  0.380927       0.824479       0.332974                 NaN  0.676314                 NaN            NaN            NaN
  1419.36        2500.00        97.8307                 NaN  0.378109       0.812533       0.317137                 NaN  0.661560                 NaN            NaN            NaN
  1417.78        2500.00        97.8443                 NaN  0.382258       0.302553       0.812081                 NaN  0.658841                 NaN            NaN            NaN
  1416.19        2500.00        97.9093                 NaN  0.376621       0.796998       0.279496                 NaN  0.637569                 NaN            NaN            NaN
  1414.61        2500.00        97.8936                 NaN  0.383717       0.795963       0.283125                 NaN  0.643578                 NaN            NaN            NaN
  1413.03        2500.00        97.9958                 NaN  0.375211       0.778297       0.239756                 NaN  0.610976                 NaN            NaN            NaN
  1411.45        2500.00        97.9873                 NaN  0.379503       0.236901       0.781991                 NaN  0.614263                 NaN            NaN            NaN
  1409.86        2500.00        98.0199                 NaN  0.379114       0.775727       0.220800                 NaN  0.604427                 NaN            NaN            NaN
  1408.28        2500.00        98.0502                 NaN  0.379206       0.205896       0.769275                 NaN  0.595414                 NaN            NaN            NaN
  1406.70        2500.00        98.0793                 NaN  0.378730       0.764558       0.190731                 NaN  0.586639                 NaN            NaN            NaN
  1405.12        2500.00        98.1023                 NaN  0.378553       0.176794       0.763856                 NaN  0.578464                 NaN            NaN            NaN
  1403.53        2500.00        98.1319                 NaN  0.378475       0.164747       0.754873                 NaN  0.570009                 NaN            NaN            NaN
  1401.95        2500.00        98.1548                 NaN  0.379609       0.752367       0.149818                 NaN  0.563368                 NaN            NaN            NaN
  1400.37        2500.00        98.1864                 NaN  0.377400       0.744781       0.138303                 NaN  0.553142                 NaN            NaN            NaN
  1398.79        2500.00        98.2100                 NaN  0.377303       0.741384       0.125556                 NaN  0.545728                 NaN            NaN            NaN
  1397.20        2500.00        98.2321                 NaN  0.377595       0.738574       0.112735                 NaN  0.539034                 NaN            NaN            NaN
  1395.62        2500.00        98.2551                 NaN  0.377211       0.100107       0.735845                 NaN  0.531713                 NaN            NaN            NaN
  1394.04        2500.00        98.2792                 NaN  0.376729       0.730102       0.895918E-001            NaN  0.524332                 NaN            NaN            NaN
  1392.46        2500.00        98.3019                 NaN  0.377066       0.725211       0.783198E-001            NaN  0.517462                 NaN            NaN            NaN
  1390.87        2500.00        98.3246                 NaN  0.375089       0.676909E-001  0.722678                 NaN  0.509949                 NaN            NaN            NaN
  1389.29        2500.00        98.3461                 NaN  0.375040       0.558624E-001  0.719610                 NaN  0.503380                 NaN            NaN            NaN
  1387.71        2500.00        98.3670                 NaN  0.374108       0.451072E-001  0.717022                 NaN  0.496802                 NaN            NaN            NaN
  1386.13        2500.00        98.3862                 NaN  0.373560       0.354154E-001  0.714230                 NaN  0.490551                 NaN            NaN            NaN
  1384.54        2500.00        98.4056                 NaN  0.372310       0.711933       0.258931E-001            NaN  0.484255                 NaN            NaN            NaN
  1382.96        2500.00        98.4254                 NaN  0.371205       0.709177       0.162508E-001            NaN  0.477961                 NaN            NaN            NaN
  1381.38        2500.00        98.4463                 NaN  0.370386       0.705252       0.664964E-002            NaN  0.471456                 NaN            NaN            NaN
  1379.80        2500.00        98.4624                 NaN  0.365027       0.109767E-001  0.695937                 NaN  0.465630                 NaN            NaN            NaN
  1378.21        2500.00        98.4814                 NaN  0.369392       0.689285                 NaN            NaN  0.459927                 NaN            NaN            NaN
  1376.63        2500.00        98.4972                 NaN  0.364765       0.683518                 NaN            NaN  0.454482                 NaN            NaN            NaN
  1375.05        2500.00        98.5078                 NaN  0.335716       0.625374E-001  0.646765                 NaN  0.447212                 NaN            NaN            NaN
  1373.47        2500.00        98.5328                 NaN  0.356670       0.668273                 NaN            NaN  0.442265                 NaN            NaN            NaN
  1371.88        2500.00        98.5458                 NaN  0.348310       0.668877                 NaN            NaN  0.437008                 NaN            NaN            NaN
  1370.30        2500.00        98.5645                 NaN  0.346176       0.658598                 NaN            NaN  0.430772                 NaN            NaN            NaN
  1368.72        2500.00        98.5805                 NaN  0.343680       0.650380                 NaN            NaN  0.425479                 NaN            NaN            NaN
  1367.14        2500.00        98.5956                 NaN  0.340713       0.643424                 NaN            NaN  0.420218                 NaN            NaN            NaN
  1365.55        2500.00        98.5864                 NaN  0.274009       0.186232       0.538796                 NaN  0.414601                 NaN            NaN            NaN
  1363.97        2500.00        98.6305                 NaN  0.334826       0.626289                 NaN            NaN  0.408382                 NaN            NaN            NaN
  1362.39        2500.00        98.6406                 NaN  0.331455       0.623381                 NaN            NaN  0.404555                 NaN            NaN            NaN
  1360.81        2500.00        98.6549                 NaN  0.327489       0.617869                 NaN            NaN  0.399718                 NaN            NaN            NaN
  1359.22        2500.00        98.6688                 NaN  0.327006       0.608972                 NaN            NaN  0.395214                 NaN            NaN            NaN
  1357.64        2500.00        98.6815                 NaN  0.333769       0.591326                 NaN            NaN  0.393400                 NaN            NaN            NaN
  1356.06        2500.00        98.7023                 NaN  0.316855       0.598579                 NaN            NaN  0.382255                 NaN            NaN            NaN
  1354.48        2500.00        98.7090                 NaN  0.310531       0.600190                 NaN            NaN  0.380326                 NaN            NaN            NaN
  1352.89        2500.00        98.7230                 NaN  0.311178       0.589982                 NaN            NaN  0.375843                 NaN            NaN            NaN
  1351.31        2500.00        98.7356                 NaN  0.306624       0.586492                 NaN            NaN  0.371266                 NaN            NaN            NaN
  1349.73        2500.00        98.7488                 NaN  0.305264       0.578966                 NaN            NaN  0.366922                 NaN            NaN            NaN
  1348.15        2500.00        98.7612                 NaN  0.303143       0.573008                 NaN            NaN  0.362685                 NaN            NaN            NaN
  1346.56        2500.00        98.7735                 NaN  0.298350       0.570033                 NaN            NaN  0.358124                 NaN            NaN            NaN
  1344.98        2500.00        98.7145                 NaN  0.334172       0.569042                 NaN            NaN  0.382238                 NaN            NaN            NaN
  1343.40        2500.00        98.8694                 NaN  0.276119       0.530817                 NaN            NaN  0.323679                 NaN            NaN            NaN
  1341.82        2500.00        98.8098                 NaN  0.288191       0.556301                 NaN            NaN  0.345717                 NaN            NaN            NaN
  1340.23        2500.00        98.8256                 NaN  0.292903       0.538651                 NaN            NaN  0.342875                 NaN            NaN            NaN
  1338.65        2500.00        98.8350                 NaN  0.274852       0.555358                 NaN            NaN  0.334791                 NaN            NaN            NaN
  1337.07        2500.00        98.8413                 NaN  0.277792       0.546896                 NaN            NaN  0.334034                 NaN            NaN            NaN
  1335.49        2500.00        98.8544                 NaN  0.271694       0.544698                 NaN            NaN  0.329197                 NaN            NaN            NaN
  1333.90        2500.00        98.8657                 NaN  0.270668       0.537879                 NaN            NaN  0.325791                 NaN            NaN            NaN
  1332.32        2500.00        98.8744                 NaN  0.263042       0.540674                 NaN            NaN  0.321836                 NaN            NaN            NaN
  1330.74        2500.00        98.8858                 NaN  0.261298       0.534706                 NaN            NaN  0.318211                 NaN            NaN            NaN
  1329.16        2500.00        98.8942                 NaN  0.257940       0.532824                 NaN            NaN  0.314993                 NaN            NaN            NaN
  1327.57        2500.00        98.9063                 NaN  0.254729       0.528047                 NaN            NaN  0.310874                 NaN            NaN            NaN
  1325.99        2500.00        98.9149                 NaN  0.249776       0.527425                 NaN            NaN  0.307859                 NaN            NaN            NaN
  1324.41        2500.00        98.9254                 NaN  0.245730       0.525042                 NaN            NaN  0.303855                 NaN            NaN            NaN
  1322.83        2500.00        98.9338                 NaN  0.241618       0.523921                 NaN            NaN  0.300690                 NaN            NaN            NaN
  1321.24        2500.00        98.9452                 NaN  0.243906       0.513300                 NaN            NaN  0.297618                 NaN            NaN            NaN
  1319.66        2500.00        98.9526                 NaN  0.235531       0.517788                 NaN            NaN  0.294119                 NaN            NaN            NaN
  1318.08        2500.00        98.9624                 NaN  0.231157       0.515627                 NaN            NaN  0.290773                 NaN            NaN            NaN
  1316.50        2500.00        98.9704                 NaN  0.226275       0.515644                 NaN            NaN  0.287704                 NaN            NaN            NaN
  1314.91        2500.00        98.9791                 NaN  0.223464       0.512700                 NaN            NaN  0.284773                 NaN            NaN            NaN
  1313.33        2500.00        98.9866                 NaN  0.214060       0.517916                 NaN            NaN  0.281431                 NaN            NaN            NaN
  1311.75        2500.00        98.9964                 NaN  0.212836       0.512362                 NaN            NaN  0.278440                 NaN            NaN            NaN
  1310.17        2500.00        99.0033                 NaN  0.207844       0.513166                 NaN            NaN  0.275719                 NaN            NaN            NaN
  1308.58        2500.00        99.0114                 NaN  0.202610       0.513308                 NaN            NaN  0.272722                 NaN            NaN            NaN
  1307.00        2500.00        99.0196                 NaN  0.198865       0.511645                 NaN            NaN  0.269929                 NaN            NaN            NaN
  1305.42        2500.00        99.0271                 NaN  0.194883       0.510843                 NaN            NaN  0.267191                 NaN            NaN            NaN
  1303.84        2500.00        99.0346                 NaN  0.189336       0.511642                 NaN            NaN  0.264442                 NaN            NaN            NaN
  1302.25        2500.00        99.0409                 NaN  0.182701       0.514393                 NaN            NaN  0.261981                 NaN            NaN            NaN
  1300.67        2500.00        99.0475                 NaN  0.177125       0.516085                 NaN            NaN  0.259303                 NaN            NaN            NaN
  1299.09        2500.00        99.0525                 NaN  0.168070       0.522274                 NaN            NaN  0.257129                 NaN            NaN            NaN
  1297.51        2500.00        93.5475                 NaN  0.565291        1.75987                 NaN            NaN  0.938133        3.18920                 NaN            NaN
  1295.92        2500.00        89.2728                 NaN  0.765994        2.87148                 NaN            NaN   1.46519        5.62454                 NaN            NaN
  1294.34        2500.00        88.2284                 NaN  0.772322        3.16720                 NaN            NaN   1.60697        6.11925       0.105868                 NaN
  1292.76        2500.00        81.6113                 NaN   1.28395        4.45554                 NaN            NaN   2.48729        9.54733       0.614613                 NaN
  1291.18        2500.00        83.5636                 NaN   1.15946        4.03387                 NaN            NaN   2.22931        8.47261       0.541172                 NaN
  1289.59        2500.00        85.1154                 NaN   1.07334        3.67266                 NaN            NaN   2.02540        7.62825       0.484955                 NaN
  1288.01        2500.00        86.5088                 NaN  0.952767        3.39642                 NaN            NaN   1.84088        6.86865       0.432515                 NaN
  1286.43        2500.00        70.2269                 NaN  0.885931        8.05878                 NaN            NaN   4.39696        15.5193       0.912054                 NaN
  1284.85        2500.00        97.1126                 NaN  0.415264        2.40878                 NaN            NaN  0.362553E-001            NaN  0.270541E-001            NaN
  1283.26        2500.00        95.2896                 NaN  0.183513        1.61903                 NaN            NaN  0.593204        2.26642       0.482330E-001            NaN
  1281.68        2500.00        90.3650                 NaN  0.387289        2.86308                 NaN            NaN   1.32356        4.78370       0.277424                 NaN
  1280.10        2500.00        88.0027                 NaN  0.497247        3.32881       0.448588E-001            NaN   1.67068        6.09847       0.357266                 NaN
  1278.52        2500.00        91.5651                 NaN  0.843349        1.97261                 NaN            NaN   1.20838        4.16684       0.243679                 NaN
  1276.93        2500.00        80.7734                 NaN   1.04153        5.04680                 NaN            NaN   2.73584        9.79401       0.608385                 NaN
  1275.35        2500.00        99.8735                 NaN            NaN  0.844237E-001            NaN            NaN  0.309323E-001            NaN  0.111685E-001            NaN
  1273.77        2500.00        99.4766                 NaN            NaN  0.274306                 NaN            NaN  0.202995E-001  0.228836                 NaN            NaN
  1272.19        2500.00        90.7824                 NaN            NaN   2.96056                 NaN            NaN   1.31504        4.70565       0.236344                 NaN
  1270.60        2500.00        93.2541                 NaN            NaN   2.03496                 NaN            NaN  0.963751        3.56143       0.185760                 NaN
  1269.02        2500.00        92.8856                 NaN  0.639153E-001   2.00747                 NaN            NaN   1.04303        3.78024       0.219754                 NaN
  1267.44        2500.00        99.7352                 NaN            NaN  0.107749                 NaN            NaN  0.171294E-001  0.139914                 NaN            NaN
  1265.86        2500.00        95.2022                 NaN            NaN   1.55150                 NaN            NaN  0.680652        2.45468       0.110945                 NaN
  1264.27        2500.00        93.2647                 NaN            NaN   2.14293                 NaN            NaN  0.954433        3.46878       0.169184                 NaN
  1262.69        2500.00        99.4240                 NaN            NaN  0.173946                 NaN            NaN  0.842453E-001  0.312280       0.548569E-002            NaN
  1261.11        2500.00        99.5111                 NaN            NaN  0.213130                 NaN            NaN  0.716807E-001  0.192750       0.113255E-001            NaN
