|6.6.6
Archiving\03_Data\fracLP/QFM_m5/TAY13/TAY13_6.tab                         
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
           3
T(K)           P(bar)         rho,kg/m3     
  2000.00        500.000        7070.69     
  1997.49        500.000        7072.04     
  1994.99        500.000        7073.50     
  1992.48        500.000        7074.90     
  1989.97        500.000        7076.53     
  1987.47        500.000        7078.44     
  1984.96        500.000        7080.04     
  1982.46        500.000        7063.09     
  1979.95        500.000        7075.45     
  1977.44        500.000        7047.45     
  1974.94        500.000        6929.74     
  1972.43        500.000        6970.31     
  1969.92        500.000        6932.95     
  1967.42        500.000        6896.98     
  1964.91        500.000        6861.77     
  1962.41        500.000        6824.77     
  1959.90        500.000        6791.35     
  1957.39        500.000        6786.68     
  1954.89        500.000        6750.50     
  1952.38        500.000        6700.49     
  1949.87        500.000        6738.99     
  1947.37        500.000        6751.06     
  1944.86        500.000        6613.57     
  1942.36        500.000        6609.37     
  1939.85        500.000        6604.57     
  1937.34        500.000        6606.84     
  1934.84        500.000        6609.09     
  1932.33        500.000        6611.34     
  1929.82        500.000        6613.57     
  1927.32        500.000        6615.80     
  1924.81        500.000        6618.45     
  1922.31        500.000        6622.40     
  1919.80        500.000        6622.95     
  1917.29        500.000        6626.63     
  1914.79        500.000        6626.82     
  1912.28        500.000        6629.11     
  1909.77        500.000        6631.28     
  1907.27        500.000        6633.27     
  1904.76        500.000        6635.39     
  1902.26        500.000        6637.40     
  1899.75        500.000        6639.77     
  1897.24        500.000        6453.47     
  1894.74        500.000        3139.77     
  1892.23        500.000        3121.80     
  1889.72        500.000        3129.06     
  1887.22        500.000        3125.31     
  1884.71        500.000        3113.59     
  1882.21        500.000        3119.02     
  1879.70        500.000        3122.65     
  1877.19        500.000        3123.65     
  1874.69        500.000        3122.88     
  1872.18        500.000        3123.82     
  1869.67        500.000        3123.53     
  1867.17        500.000        3124.20     
  1864.66        500.000        3193.49     
  1862.16        500.000        3125.59     
  1859.65        500.000        3132.82     
  1857.14        500.000        3128.24     
  1854.64        500.000        3192.50     
  1852.13        500.000        3130.21     
  1849.62        500.000        3131.44     
  1847.12        500.000        3133.01     
  1844.61        500.000        3133.75     
  1842.11        500.000        3135.30     
  1839.60        500.000        3136.96     
  1837.09        500.000        3138.45     
