|6.6.6
Archiving\03_Data\eqfracLP/QFM_m3.25/TAY13/TAY13_1.tab                    
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         Sp(TH)         melt(TH)       Opx(TH)        O(HP)          O(HP)          Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1506.13        500.000                 NaN   99.5000       0.493275       0.670286E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1504.72        500.000                 NaN   99.5042       0.489110       0.664545E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1503.31        500.000                 NaN   99.5067       0.488219       0.505365E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1501.89        500.000                 NaN   99.5095       0.486579       0.395898E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1500.48        500.000                 NaN   99.7642       0.228190       0.762046E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1499.07        500.000                 NaN   99.7404       0.244351       0.152351E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1497.65        500.000                 NaN   99.0470       0.948265       0.470058E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        500.000                 NaN   99.5234       0.467853       0.872322E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1494.82        500.000                 NaN   99.5242       0.475832                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1493.41        500.000                 NaN   99.5237       0.476275       0.173916E-005            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1492.00        500.000                 NaN   99.5414       0.381696       0.769442E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1490.58        500.000                 NaN   99.5342       0.465805                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1489.17        500.000                 NaN   99.5359       0.431860       0.322112E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1487.76        500.000                 NaN   99.5399       0.460142                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1486.34        500.000                 NaN   99.5426       0.457418                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1484.93        500.000                 NaN   99.5446       0.455391                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1483.51        500.000                 NaN   99.5471       0.452938                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1482.10        500.000                 NaN   98.7700        1.18216       0.478800E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1480.69        500.000                 NaN  100.0000                 NaN  0.898639E-005            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1479.27        500.000                 NaN   99.9034       0.965806E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1477.86        500.000                 NaN   99.5562       0.443786                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1476.45        500.000                 NaN   99.5616       0.438371                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1475.03        500.000                 NaN   99.0029       0.794500                 NaN            NaN  0.202557                 NaN            NaN            NaN            NaN            NaN            NaN
  1473.62        500.000                 NaN   99.9609       0.388341E-001  0.278423E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1472.20        500.000                 NaN   99.6892       0.310781                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1470.79        500.000                 NaN   99.4988       0.119136                 NaN            NaN  0.382060                 NaN            NaN            NaN            NaN            NaN            NaN
  1469.38        500.000                 NaN   99.4717       0.560194E-002            NaN            NaN  0.522701                 NaN            NaN            NaN            NaN            NaN            NaN
  1467.96        500.000                 NaN   99.4779       0.538007E-001            NaN            NaN  0.468303                 NaN            NaN            NaN            NaN            NaN            NaN
  1466.55        500.000                 NaN   99.4758       0.755213E-002            NaN            NaN  0.516695                 NaN            NaN            NaN            NaN            NaN            NaN
  1465.14        500.000                 NaN   99.4762                 NaN            NaN            NaN  0.523810                 NaN            NaN            NaN            NaN            NaN            NaN
  1463.72        500.000                 NaN   99.4801       0.427195E-001            NaN            NaN  0.477215                 NaN            NaN            NaN            NaN            NaN            NaN
  1462.31        500.000                 NaN   99.4785                 NaN            NaN            NaN  0.521537                 NaN            NaN            NaN            NaN            NaN            NaN
  1460.89        500.000                 NaN   99.4795                 NaN            NaN            NaN  0.520539                 NaN            NaN            NaN            NaN            NaN            NaN
  1459.48        500.000                 NaN   99.4783                 NaN            NaN            NaN  0.521677                 NaN            NaN            NaN            NaN            NaN            NaN
  1458.07        500.000                 NaN   99.4831                 NaN            NaN            NaN  0.516944                 NaN            NaN            NaN            NaN            NaN            NaN
  1456.65        500.000                 NaN   99.4812                 NaN            NaN            NaN  0.518782                 NaN            NaN            NaN            NaN            NaN            NaN
  1455.24        500.000                 NaN   99.4813                 NaN            NaN            NaN  0.518672                 NaN            NaN            NaN            NaN            NaN            NaN
  1453.82        500.000                 NaN   99.4802                 NaN            NaN            NaN  0.519781                 NaN            NaN            NaN            NaN            NaN            NaN
  1452.41        500.000                 NaN   99.4801                 NaN            NaN            NaN  0.519948                 NaN            NaN            NaN            NaN            NaN            NaN
  1451.00        500.000                 NaN   99.4795                 NaN            NaN            NaN  0.520501                 NaN            NaN            NaN            NaN            NaN            NaN
  1449.58        500.000                 NaN   99.4782                 NaN            NaN            NaN  0.521833                 NaN            NaN            NaN            NaN            NaN            NaN
  1448.17        500.000                 NaN   99.4781                 NaN            NaN            NaN  0.521860                 NaN            NaN            NaN            NaN            NaN            NaN
  1446.76        500.000                 NaN   99.4759                 NaN            NaN            NaN  0.524111                 NaN            NaN            NaN            NaN            NaN            NaN
  1445.34        500.000                 NaN   99.4709                 NaN            NaN            NaN  0.529082                 NaN            NaN            NaN            NaN            NaN            NaN
  1443.93        500.000                 NaN   99.4707                 NaN            NaN            NaN  0.529277                 NaN            NaN            NaN            NaN            NaN            NaN
  1442.51        500.000                 NaN   99.3909                 NaN            NaN            NaN  0.466974       0.142140                 NaN            NaN            NaN            NaN            NaN
  1441.10        500.000                 NaN   99.1964                 NaN            NaN            NaN  0.509920       0.293720                 NaN            NaN            NaN            NaN            NaN
  1439.69        500.000                 NaN   99.2029                 NaN            NaN            NaN  0.505690       0.291430                 NaN            NaN            NaN            NaN            NaN
  1438.27        500.000                 NaN   99.2106                 NaN            NaN            NaN  0.500865       0.288542                 NaN            NaN            NaN            NaN            NaN
  1436.86        500.000                 NaN   99.2160                 NaN            NaN            NaN  0.286322       0.497676                 NaN            NaN            NaN            NaN            NaN
  1435.45        500.000                 NaN   99.2246                 NaN            NaN            NaN  0.282987       0.492461                 NaN            NaN            NaN            NaN            NaN
  1434.03        500.000                 NaN   99.2292                 NaN            NaN            NaN  0.489534       0.281256                 NaN            NaN            NaN            NaN            NaN
  1432.62        500.000                 NaN   100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1431.20        500.000                 NaN   98.4835                 NaN            NaN            NaN  0.964570       0.551908                 NaN            NaN            NaN            NaN            NaN
  1429.79        500.000                 NaN   99.2499                 NaN            NaN            NaN  0.272891       0.477241                 NaN            NaN            NaN            NaN            NaN
  1428.38        500.000                 NaN   99.2557                 NaN            NaN            NaN  0.270512       0.473796                 NaN            NaN            NaN            NaN            NaN
  1426.96        500.000                 NaN   99.2610                 NaN            NaN            NaN  0.470652       0.268314                 NaN            NaN            NaN            NaN            NaN
  1425.55        500.000                 NaN   99.2646                 NaN            NaN            NaN  0.266410       0.468989                 NaN            NaN            NaN            NaN            NaN
  1424.14        500.000                 NaN   99.2767                 NaN            NaN            NaN  0.262878       0.460433                 NaN            NaN            NaN            NaN            NaN
  1422.72        500.000                 NaN   99.2790                 NaN            NaN            NaN  0.459768       0.261209                 NaN            NaN            NaN            NaN            NaN
  1421.31        500.000                 NaN   99.3209                 NaN            NaN            NaN  0.433913       0.245148                 NaN            NaN            NaN            NaN            NaN
  1419.89        500.000                 NaN   99.2532                 NaN            NaN            NaN  0.476677       0.270166                 NaN            NaN            NaN            NaN            NaN
  1418.48        500.000                 NaN   98.7753                 NaN            NaN            NaN  0.493250       0.499498                 NaN  0.231929                 NaN            NaN            NaN
  1417.07        500.000                 NaN   98.0478                 NaN            NaN            NaN  0.561499       0.829729                 NaN  0.560924                 NaN            NaN            NaN
  1415.65        500.000                 NaN   98.0980                 NaN            NaN            NaN  0.808159       0.548031                 NaN  0.545857                 NaN            NaN            NaN
  1414.24        500.000                 NaN   98.1284                 NaN            NaN            NaN  0.539171       0.795055                 NaN  0.537405                 NaN            NaN            NaN
  1412.83        500.000                 NaN   98.1628                 NaN            NaN            NaN  0.529362       0.780301                 NaN  0.527560                 NaN            NaN            NaN
  1411.41        500.000                 NaN   98.1965                 NaN            NaN            NaN  0.519715       0.765862                 NaN  0.517880                 NaN            NaN            NaN
  1410.00        500.000                 NaN   98.2289                 NaN            NaN            NaN  0.752283       0.510096                 NaN  0.508677                 NaN            NaN            NaN
  1408.58        500.000                 NaN   98.2601                 NaN            NaN            NaN  0.739673       0.500356                 NaN  0.499846                 NaN            NaN            NaN
  1407.17        500.000                 NaN   98.2917                 NaN            NaN            NaN  0.726287       0.491224                 NaN  0.490748                 NaN            NaN            NaN
  1405.76        500.000                 NaN   98.3211                 NaN            NaN            NaN  0.713800       0.482816                 NaN  0.482289                 NaN            NaN            NaN
  1404.34        500.000                 NaN   98.3494                 NaN            NaN            NaN  0.474023       0.702338                 NaN  0.474208                 NaN            NaN            NaN
  1402.93        500.000                 NaN   98.3787                 NaN            NaN            NaN  0.690238       0.465232                 NaN  0.465786                 NaN            NaN            NaN
  1401.51        500.000                 NaN   98.4060                 NaN            NaN            NaN  0.678619       0.457277                 NaN  0.458123                 NaN            NaN            NaN
  1400.10        500.000                 NaN   98.4315                 NaN            NaN            NaN  0.668112       0.449736                 NaN  0.450639                 NaN            NaN            NaN
  1398.69        500.000                 NaN   98.4568                 NaN            NaN            NaN  0.442685       0.657334                 NaN  0.443223                 NaN            NaN            NaN
  1397.27        500.000                 NaN   98.4810                 NaN            NaN            NaN  0.435493       0.647172                 NaN  0.436328                 NaN            NaN            NaN
  1395.86        500.000                 NaN   98.5064                 NaN            NaN            NaN  0.637137       0.427572                 NaN  0.428929                 NaN            NaN            NaN
  1394.45        500.000                 NaN   98.5297                 NaN            NaN            NaN  0.420583       0.627605                 NaN  0.422145                 NaN            NaN            NaN
  1393.03        500.000                 NaN   98.5530                 NaN            NaN            NaN  0.413699       0.617917                 NaN  0.415397                 NaN            NaN            NaN
  1391.62        500.000                 NaN   98.5743                 NaN            NaN            NaN  0.609169       0.407183                 NaN  0.409299                 NaN            NaN            NaN
  1390.20        500.000                 NaN   98.5983                 NaN            NaN            NaN  0.400084       0.599414                 NaN  0.402186                 NaN            NaN            NaN
  1388.79        500.000                 NaN   98.6174                 NaN            NaN            NaN  0.591929       0.393940                 NaN  0.396727                 NaN            NaN            NaN
  1387.38        500.000                 NaN   98.6399                 NaN            NaN            NaN  0.387505       0.582522                 NaN  0.390039                 NaN            NaN            NaN
  1385.96        500.000                 NaN   98.6580                 NaN            NaN            NaN  0.574678       0.382533                 NaN  0.384807                 NaN            NaN            NaN
  1384.55        500.000                 NaN   98.6797                 NaN            NaN            NaN  0.566276       0.375591                 NaN  0.378426                 NaN            NaN            NaN
  1383.14        500.000                 NaN   98.6980                 NaN            NaN            NaN  0.369977       0.558908                 NaN  0.373127                 NaN            NaN            NaN
  1381.72        500.000                 NaN   98.7173                 NaN            NaN            NaN  0.364262       0.550983                 NaN  0.367467                 NaN            NaN            NaN
  1380.31        500.000                 NaN   98.7348                 NaN            NaN            NaN  0.358957       0.543933                 NaN  0.362316                 NaN            NaN            NaN
  1378.89        500.000                 NaN   98.7531                 NaN            NaN            NaN  0.536653       0.353197                 NaN  0.357034                 NaN            NaN            NaN
  1377.48        500.000                 NaN   98.7707                 NaN            NaN            NaN  0.529495       0.347994                 NaN  0.351798                 NaN            NaN            NaN
  1376.07        500.000                 NaN   98.7878                 NaN            NaN            NaN  0.342707       0.522731                 NaN  0.346806                 NaN            NaN            NaN
  1374.65        500.000                 NaN   98.8038                 NaN            NaN            NaN  0.337704       0.516381                 NaN  0.342097                 NaN            NaN            NaN
  1373.24        500.000                 NaN   98.8208                 NaN            NaN            NaN  0.332470       0.509580                 NaN  0.337183                 NaN            NaN            NaN
  1371.83        500.000                 NaN   98.8363                 NaN            NaN            NaN  0.327831       0.503374                 NaN  0.332475                 NaN            NaN            NaN
  1370.41        500.000                 NaN   98.8517                 NaN            NaN            NaN  0.323720       0.496604                 NaN  0.327967                 NaN            NaN            NaN
  1369.00        500.000                 NaN   98.8674                 NaN            NaN            NaN  0.318345       0.490995                 NaN  0.323272                 NaN            NaN            NaN
  1367.58        500.000                 NaN   98.8825                 NaN            NaN            NaN  0.313695       0.485000                 NaN  0.318849                 NaN            NaN            NaN
  1366.17        500.000                 NaN   98.8971                 NaN            NaN            NaN  0.309361       0.479020                 NaN  0.314555                 NaN            NaN            NaN
  1364.76        500.000                 NaN   98.9101                 NaN            NaN            NaN  0.474005       0.305152                 NaN  0.310746                 NaN            NaN            NaN
  1363.34        500.000                 NaN   98.9257                 NaN            NaN            NaN  0.300010       0.468219                 NaN  0.306035                 NaN            NaN            NaN
  1361.93        500.000                 NaN   98.9363                 NaN            NaN            NaN  0.464653       0.295972                 NaN  0.303073                 NaN            NaN            NaN
  1360.52        500.000                 NaN   98.9531                 NaN            NaN            NaN  0.292200       0.456889                 NaN  0.297774                 NaN            NaN            NaN
  1359.10        500.000                 NaN   98.9653                 NaN            NaN            NaN  0.452532       0.288041                 NaN  0.294111                 NaN            NaN            NaN
  1357.69        500.000                 NaN   98.9777                 NaN            NaN            NaN  0.447686       0.283996                 NaN  0.290642                 NaN            NaN            NaN
  1356.27        500.000                 NaN   98.9902                 NaN            NaN            NaN  0.442805       0.280139                 NaN  0.286876                 NaN            NaN            NaN
  1354.86        500.000                 NaN   99.0029                 NaN            NaN            NaN  0.276100       0.437937                 NaN  0.283086                 NaN            NaN            NaN
  1353.45        500.000                 NaN   99.0144                 NaN  0.142733E-005            NaN  0.272717       0.433205                 NaN  0.279655                 NaN            NaN            NaN
  1352.03        500.000                 NaN   99.0268                 NaN            NaN            NaN  0.428622       0.268651                 NaN  0.275956                 NaN            NaN            NaN
  1350.62        500.000                 NaN   99.0376                 NaN            NaN            NaN  0.424312       0.265396                 NaN  0.272674                 NaN            NaN            NaN
  1349.20        500.000                 NaN   99.0492                 NaN            NaN            NaN  0.420000       0.261586                 NaN  0.269222                 NaN            NaN            NaN
  1347.79        500.000                 NaN   99.0657                 NaN  0.430273E-001            NaN  0.342386       0.279762                 NaN  0.269138                 NaN            NaN            NaN
  1346.38        500.000                 NaN   99.0906                 NaN  0.138019                 NaN  0.323657       0.175324                 NaN  0.272382                 NaN            NaN            NaN
  1344.96        500.000                 NaN   99.1023                 NaN  0.138001                 NaN  0.170360       0.320479                 NaN  0.268880                 NaN            NaN            NaN
  1343.55        500.000                 NaN   99.1132                 NaN  0.137735                 NaN  0.318141       0.165441                 NaN  0.265459                 NaN            NaN            NaN
  1342.14        500.000                 NaN   99.1242                 NaN  0.137109                 NaN  0.161942       0.314672                 NaN  0.262044                 NaN            NaN            NaN
  1340.72        500.000                 NaN   99.1326                 NaN  0.137820                 NaN  0.156213       0.313746                 NaN  0.259641                 NaN            NaN            NaN
  1339.31        500.000                 NaN   99.1468                 NaN  0.136853                 NaN  0.152195       0.308933                 NaN  0.255185                 NaN            NaN            NaN
  1337.89        500.000                 NaN   99.1571                 NaN  0.135407                 NaN  0.149467       0.306378                 NaN  0.251664                 NaN            NaN            NaN
  1336.48        500.000                 NaN   99.1666                 NaN  0.135897                 NaN  0.303681       0.144759                 NaN  0.249030                 NaN            NaN            NaN
  1335.07        500.000                 NaN   99.1735                 NaN  0.134398                 NaN  0.301351       0.144074                 NaN  0.246677                 NaN            NaN            NaN
  1333.65        500.000                 NaN   99.1881                 NaN  0.133816                 NaN  0.297060       0.138771                 NaN  0.242208                 NaN            NaN            NaN
  1332.24        500.000                 NaN   99.1962                 NaN  0.135661                 NaN  0.131905       0.296279                 NaN  0.239907                 NaN            NaN            NaN
  1330.83        500.000                 NaN   99.2063                 NaN  0.133713                 NaN  0.292575       0.130751                 NaN  0.236687                 NaN            NaN            NaN
  1329.41        500.000                 NaN   99.2152                 NaN  0.131472                 NaN  0.130222       0.289430                 NaN  0.233649                 NaN            NaN            NaN
  1328.00        500.000                 NaN   99.2248                 NaN  0.133591                 NaN  0.288425       0.122219                 NaN  0.230992                 NaN            NaN            NaN
  1326.58        500.000                 NaN   99.2340                 NaN  0.130949                 NaN  0.284329       0.122812                 NaN  0.227904                 NaN            NaN            NaN
  1325.17        500.000                 NaN   99.2431                 NaN  0.130504                 NaN  0.119382       0.281982                 NaN  0.225041                 NaN            NaN            NaN
  1323.76        500.000                 NaN   99.2499                 NaN  0.130715                 NaN  0.279859       0.116404                 NaN  0.223105                 NaN            NaN            NaN
  1322.34        500.000                 NaN   99.2622                 NaN  0.127398                 NaN  0.116134       0.275595                 NaN  0.218706                 NaN            NaN            NaN
  1320.93        500.000                 NaN   99.2690                 NaN  0.128428                 NaN  0.274578       0.111128                 NaN  0.216866                 NaN            NaN            NaN
  1319.52        500.000                 NaN   99.2768                 NaN  0.127172                 NaN  0.109560       0.272178                 NaN  0.214336                 NaN            NaN            NaN
  1318.10        500.000                 NaN   99.2860                 NaN  0.124895                 NaN  0.267987       0.109888                 NaN  0.211254                 NaN            NaN            NaN
  1316.69        500.000                 NaN   99.2936                 NaN  0.124356                 NaN  0.107094       0.266054                 NaN  0.208904                 NaN            NaN            NaN
  1315.27        500.000                 NaN   99.3016                 NaN  0.122811                 NaN  0.263759       0.105668                 NaN  0.206202                 NaN            NaN            NaN
  1313.86        500.000                 NaN   99.3094                 NaN  0.122020                 NaN  0.261159       0.103619                 NaN  0.203760                 NaN            NaN            NaN
  1312.45        500.000                 NaN   99.3168                 NaN  0.121112                 NaN  0.258747       0.101960                 NaN  0.201414                 NaN            NaN            NaN
  1311.03        500.000                 NaN   99.3252                 NaN  0.118996                 NaN  0.255533       0.101645                 NaN  0.198585                 NaN            NaN            NaN
  1309.62        500.000                 NaN   98.9385                 NaN  0.209451                 NaN  0.424176       0.111396                 NaN  0.316435                 NaN            NaN            NaN
  1308.21        500.000                 NaN   99.7339                 NaN  0.237569E-001            NaN  0.860158E-001  0.826254E-001            NaN  0.736557E-001            NaN            NaN            NaN
  1306.79        500.000                 NaN   99.3470                 NaN  0.115066                 NaN  0.983342E-001  0.248143                 NaN  0.191477                 NaN            NaN            NaN
  1305.38        500.000                 NaN   99.3540                 NaN  0.113761                 NaN  0.245656       0.973459E-001            NaN  0.189201                 NaN            NaN            NaN
  1303.96        500.000                 NaN   99.3612                 NaN  0.112232                 NaN  0.242599       0.970252E-001            NaN  0.186919                 NaN            NaN            NaN
  1302.55        500.000                 NaN   99.3681                 NaN  0.110317                 NaN  0.970673E-001  0.239973                 NaN  0.184562                 NaN            NaN            NaN
  1301.14        500.000                 NaN   99.3746                 NaN  0.108948                 NaN  0.963282E-001  0.237705                 NaN  0.182395                 NaN            NaN            NaN
  1299.72        500.000                 NaN   99.3571                 NaN  0.551991E-001            NaN  0.219750       0.184918                 NaN  0.183064                 NaN            NaN            NaN
  1298.31        500.000                 NaN   99.4031                 NaN  0.138732                 NaN  0.265001       0.170429E-001            NaN  0.176163                 NaN            NaN            NaN
  1296.89        500.000                 NaN   99.4032                 NaN  0.123680                 NaN  0.249230       0.490397E-001            NaN  0.174871                 NaN            NaN            NaN
  1295.48        500.000                 NaN   99.4003                 NaN  0.103226                 NaN  0.228054       0.943683E-001            NaN  0.174024                 NaN            NaN            NaN
  1294.07        500.000                 NaN   99.4063                 NaN  0.991140E-001            NaN  0.100155       0.222475                 NaN  0.171985                 NaN            NaN            NaN
  1292.65        500.000                 NaN   99.4144                 NaN  0.982358E-001            NaN  0.221345       0.969016E-001            NaN  0.169109                 NaN            NaN            NaN
  1291.24        500.000                 NaN   99.4190                 NaN  0.968435E-001            NaN  0.219025       0.974099E-001            NaN  0.167687                 NaN            NaN            NaN
  1289.83        500.000                 NaN   99.4251                 NaN  0.955985E-001            NaN  0.217410       0.962070E-001            NaN  0.165657                 NaN            NaN            NaN
  1288.41        500.000                 NaN   90.5118                 NaN            NaN            NaN   1.00720        1.92563                 NaN   1.12207        5.43329                 NaN            NaN
  1287.00        500.000                 NaN   89.0539                 NaN            NaN            NaN   2.18944        1.14687                 NaN   1.27786        6.33197                 NaN            NaN
  1285.58        500.000                 NaN   90.1168                 NaN            NaN            NaN   1.04592        1.97888                 NaN   1.15975        5.69863                 NaN            NaN
  1284.17        500.000                 NaN   90.9779                 NaN            NaN            NaN  0.960626        1.81231                 NaN   1.06456        5.18457                 NaN            NaN
  1282.76        500.000                 NaN   91.7202                 NaN            NaN            NaN   1.66884       0.885889                 NaN  0.982185        4.74285                 NaN            NaN
  1281.34        500.000                 NaN   92.3540                 NaN            NaN            NaN  0.823319        1.54519                 NaN  0.911334        4.36619                 NaN            NaN
  1279.93        500.000                 NaN   92.9166                 NaN            NaN            NaN  0.764280        1.43755                 NaN  0.848335        4.03321                 NaN            NaN
  1278.52        500.000                 NaN   93.3972                 NaN            NaN            NaN   1.34590       0.713688                 NaN  0.794451        3.74879                 NaN            NaN
  1277.10        500.000                 NaN   93.8290                 NaN            NaN            NaN   1.26155       0.669005                 NaN  0.745377        3.49504                 NaN            NaN
  1275.69        500.000                 NaN   94.1995                 NaN            NaN            NaN  0.627993        1.19283                 NaN  0.703462        3.27619                 NaN            NaN
  1274.27        500.000                 NaN   94.5382                 NaN            NaN            NaN   1.12824       0.591324                 NaN  0.664942        3.07734                 NaN            NaN
  1272.86        500.000                 NaN   94.8405                 NaN            NaN            NaN   1.07498       0.553870                 NaN  0.630357        2.90029                 NaN            NaN
