|6.6.6
Archiving\03_Data\eqfrac/QFM_m3/TIS/TIS_1.tab                             
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         Sp(TH)         melt(TH)       Cpx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        O(HP)          an             San(TH)        ilm            q             
  1217.47        2500.00                 NaN            NaN   2.40296        12.9990                 NaN            NaN            NaN   8.45566        43.4986        1.06927        31.5745     
  1216.31        2500.00                 NaN            NaN   2.48673        12.9147                 NaN            NaN            NaN   8.45923        43.4964        1.06878        31.5741     
  1215.15        2500.00                 NaN            NaN   15.3978                 NaN            NaN            NaN            NaN   8.46903        43.5035        1.06579        31.5639     
  1214.00        2500.00                 NaN            NaN   2.64185        12.7612                 NaN            NaN            NaN   8.46464        43.4905        1.06770        31.5742     
  1212.84        2500.00                 NaN            NaN   15.4009                 NaN            NaN            NaN            NaN   8.47232        43.4986        1.06437        31.5638     
  1211.68        2500.00                 NaN            NaN   4.07391        11.3096                 NaN            NaN            NaN   8.45104        43.5100        1.08245        31.5729     
  1210.53        2500.00                 NaN            NaN   2.80729        12.5990                 NaN            NaN            NaN   8.47279        43.4805        1.06598        31.5745     
  1209.37        2500.00                 NaN            NaN   2.89774        12.5094                 NaN            NaN            NaN   8.47539        43.4775        1.06544        31.5745     
  1208.21        2500.00                 NaN            NaN   15.4451                 NaN            NaN            NaN            NaN   8.43808        43.4818        1.05725        31.5778     
  1207.06        2500.00                 NaN            NaN   15.4214                 NaN            NaN            NaN            NaN   8.46565        43.4863        1.05996        31.5668     
  1205.90        2500.00                 NaN            NaN   15.4433                 NaN            NaN            NaN            NaN   8.47196        43.4645        1.05193        31.5684     
  1204.74        2500.00                 NaN            NaN   15.4220                 NaN            NaN            NaN            NaN   8.50014        43.4413        1.06000        31.5765     
  1203.59        2500.00                 NaN            NaN   3.37494        12.0453                 NaN            NaN            NaN   8.48117        43.4560        1.06409        31.5785     
  1202.43        2500.00                 NaN            NaN   2.52747        12.8530                 NaN            NaN            NaN   8.48707        43.4909        1.07222        31.5693     
  1201.27        2500.00                 NaN            NaN   3.32009        12.0907                 NaN            NaN            NaN   8.49441        43.4578        1.06241        31.5745     
  1200.12        2500.00                 NaN            NaN   3.36715        12.0457                 NaN            NaN            NaN   8.49628        43.4545        1.06160        31.5748     
  1198.96        2500.00                 NaN            NaN   3.39030        12.0246                 NaN            NaN            NaN   8.49866        43.4506        1.06070        31.5751     
  1197.80        2500.00                 NaN            NaN   3.43550        11.9814                 NaN            NaN            NaN   8.50090        43.4470        1.05981        31.5754     
  1196.65        2500.00                 NaN            NaN   3.47366        11.9452                 NaN            NaN            NaN   8.50295        43.4434        1.05901        31.5757     
  1195.49        2500.00                 NaN            NaN   2.75848        12.6474                 NaN            NaN            NaN   8.47557        43.4820        1.06509        31.5715     
  1194.33        2500.00                 NaN            NaN   3.31569        12.0903                 NaN            NaN            NaN   8.50694        43.4508        1.06294        31.5733     
  1193.18        2500.00                 NaN            NaN   15.4593                 NaN            NaN            NaN            NaN   8.54264        43.3663        1.04390        31.5879     
  1192.02        2500.00                 NaN            NaN   3.49174        11.9165                 NaN            NaN            NaN   8.51192        43.4445        1.06177        31.5735     
  1190.86        2500.00                 NaN            NaN   3.51013        11.8998                 NaN            NaN            NaN   8.51477        43.4405        1.06094        31.5738     
  1189.71        2500.00                 NaN            NaN   3.56112        11.8503                 NaN            NaN            NaN   8.51743        43.4370        1.06023        31.5740     
  1188.55        2500.00                 NaN            NaN   3.65659        11.7559                 NaN            NaN            NaN   8.52000        43.4338        1.05961        31.5741     
  1187.39        2500.00                 NaN            NaN   3.69790        11.7162                 NaN            NaN            NaN   8.52277        43.4300        1.05889        31.5743     
  1186.24        2500.00                 NaN            NaN   3.74345        11.6721                 NaN            NaN            NaN   8.52553        43.4263        1.05816        31.5745     
  1185.08        2500.00                 NaN            NaN   3.82799        11.5888                 NaN            NaN            NaN   8.52813        43.4229        1.05751        31.5746     
  1183.92        2500.00                 NaN            NaN   3.89288        11.5254                 NaN            NaN            NaN   8.53079        43.4193        1.05681        31.5748     
  1182.77        2500.00                 NaN            NaN   3.94486        11.4749                 NaN            NaN            NaN   8.53352        43.4156        1.05609        31.5750     
  1181.61        2500.00                 NaN            NaN   4.01198        11.4091                 NaN            NaN            NaN   8.53626        43.4121        1.05538        31.5751     
  1180.45        2500.00                 NaN            NaN   4.06061        11.3621                 NaN            NaN            NaN   8.53901        43.4083        1.05462        31.5754     
  1179.29        2500.00                 NaN            NaN   4.11507        11.3093                 NaN            NaN            NaN   8.54163        43.4045        1.05390        31.5756     
  1178.14        2500.00                 NaN            NaN   4.17183        11.2539                 NaN            NaN            NaN   8.54431        43.4010        1.05318        31.5758     
  1176.98        2500.00                 NaN            NaN   4.24203        11.1852                 NaN            NaN            NaN   8.54727        43.3972        1.05246        31.5759     
  1175.82        2500.00                 NaN            NaN   4.29805        11.1306                 NaN            NaN            NaN   8.54987        43.3937        1.05174        31.5761     
  1174.67        2500.00                 NaN            NaN   4.35157        11.0788                 NaN            NaN            NaN   8.55266        43.3897        1.05098        31.5764     
  1173.51        2500.00                 NaN            NaN   4.38055        11.0516                 NaN            NaN            NaN   8.55525        43.3859        1.05013        31.5766     
  1172.35        2500.00                 NaN            NaN   15.4713                 NaN            NaN            NaN            NaN   8.60650        43.3061        1.03461        31.5815     
  1171.20        2500.00                 NaN            NaN   3.28118        12.2068                 NaN            NaN            NaN   8.57284        43.3182        1.03696        31.5840     
  1170.04        2500.00                 NaN            NaN   2.77424        12.7391                 NaN            NaN            NaN   8.59913        43.2718        1.02375        31.5920     
  1168.88        2500.00                 NaN            NaN   3.04969        12.4611                 NaN            NaN            NaN   8.59522        43.2766        1.02492        31.5924     
  1167.73        2500.00                 NaN            NaN   3.09180        12.3915                 NaN            NaN            NaN   8.57045        43.3250        1.03711        31.5842     
  1166.57        2500.00                 NaN            NaN   3.41811        12.0689                 NaN            NaN            NaN   8.57970        43.3144        1.03409        31.5849     
  1165.41        2500.00                 NaN            NaN   3.79497        11.6951                 NaN            NaN            NaN   8.58702        43.3085        1.03105        31.5833     
  1164.26        2500.00                 NaN            NaN   3.53404        11.9627                 NaN            NaN            NaN   8.59757        43.2982        1.02535        31.5822     
  1163.10        2500.00                 NaN            NaN   3.30792        12.1957                 NaN            NaN            NaN   8.60883        43.2829        1.02203        31.5826     
  1161.94        2500.00                 NaN            NaN   3.10764        12.4026                 NaN            NaN            NaN   8.61628        43.2696        1.02011        31.5838     
  1160.79        2500.00                 NaN            NaN   2.93579        12.5804                 NaN            NaN            NaN   8.62203        43.2578        1.01903        31.5850     
  1159.63        2500.00                 NaN            NaN   2.87436        12.6449                 NaN            NaN            NaN   8.62535        43.2513        1.01862        31.5855     
  1158.47        2500.00                 NaN            NaN   4.92851        10.5287                 NaN            NaN            NaN   8.59279        43.3318        1.03925        31.5790     
  1157.32        2500.00                 NaN            NaN   4.85367        10.5944                 NaN            NaN            NaN   8.59498        43.3386        1.04065        31.5776     
  1156.16        2500.00                 NaN            NaN   4.99296        10.4596                 NaN            NaN            NaN   8.59536        43.3348        1.03907        31.5783     
  1155.00        2500.00                 NaN            NaN   4.30989        11.1800                 NaN            NaN            NaN   8.62312        43.2784        1.02636        31.5823     
  1153.85        2500.00                 NaN            NaN   5.11240        10.3505                 NaN            NaN            NaN   8.60220        43.3184        1.03614        31.5804     
  1152.69        2500.00                 NaN            NaN   5.10765        10.3613                 NaN            NaN            NaN   8.61500        43.3053        1.03036        31.5804     
  1151.53        2500.00                 NaN            NaN   5.05277        10.4142                 NaN            NaN            NaN   8.59964        43.3148        1.03731        31.5813     
  1150.38        2500.00                 NaN            NaN   5.24630        10.2253                 NaN            NaN            NaN   8.61502        43.3018        1.03065        31.5810     
  1149.22        2500.00                 NaN            NaN   5.32032        10.1506                 NaN            NaN            NaN   8.61226        43.3020        1.03285        31.5819     
  1148.06        2500.00                 NaN            NaN   5.54108        9.98622                 NaN            NaN            NaN   8.64763        43.2210        1.01284        31.5912     
  1146.91        2500.00                 NaN            NaN   4.96605        10.5258                 NaN            NaN            NaN   8.60918        43.2791        1.02924        31.5907     
  1145.75        2500.00                 NaN            NaN   5.31353        10.2185                 NaN            NaN            NaN   8.65388        43.2112        1.01090        31.5920     
  1144.59        2500.00                 NaN            NaN   5.07995        10.4531                 NaN            NaN            NaN   8.65788        43.2057        1.01106        31.5923     
  1143.44        2500.00                 NaN            NaN   7.78991        7.69196                 NaN            NaN            NaN   8.57158        43.3177        1.03916        31.5897     
  1142.28        2500.00                 NaN            NaN   5.75127        9.72933                 NaN            NaN            NaN   8.62887        43.2790        1.02801        31.5835     
  1141.12        2500.00                 NaN            NaN   10.5868        4.54775       0.273162                 NaN            NaN   8.57694        43.3868        1.05253        31.5760     
  1139.97        2500.00                 NaN            NaN   10.7412        4.66540       0.110856E-002            NaN            NaN   8.57844        43.3854        1.05235        31.5762     
  1138.81        2500.00                 NaN            NaN   10.7493        4.66035       0.228145E-004            NaN            NaN   8.58125        43.3811        1.05150        31.5765     
  1137.65        2500.00                 NaN            NaN   10.7706        4.64081                 NaN            NaN            NaN   8.58452        43.3767        1.05063        31.5768     
  1136.50        2500.00                 NaN            NaN   10.7895        4.62421                 NaN            NaN            NaN   8.58753        43.3719        1.04967        31.5772     
  1135.34        2500.00                 NaN            NaN   10.7945        4.62123                 NaN            NaN            NaN   8.59011        43.3679        1.04883        31.5775     
  1134.18        2500.00                 NaN            NaN   10.8169        4.60079                 NaN            NaN            NaN   8.59316        43.3635        1.04790        31.5778     
  1133.03        2500.00                 NaN            NaN   10.8282        4.59150                 NaN            NaN            NaN   8.59605        43.3591        1.04702        31.5781     
  1131.87        2500.00                 NaN            NaN   10.8419        4.58037                 NaN            NaN            NaN   8.59915        43.3539        1.04603        31.5786     
  1130.71        2500.00                 NaN            NaN   10.8589        4.56501                 NaN            NaN            NaN   8.60213        43.3500        1.04516        31.5788     
  1129.56        2500.00                 NaN            NaN   10.8712        4.55468                 NaN            NaN            NaN   8.60482        43.3459        1.04434        31.5791     
  1128.40        2500.00                 NaN            NaN   10.8876        4.54034                 NaN            NaN            NaN   8.60781        43.3414        1.04339        31.5794     
  1127.24        2500.00                 NaN            NaN   10.8947        4.53537                 NaN            NaN            NaN   8.61103        43.3367        1.04244        31.5798     
  1126.08        2500.00                 NaN            NaN   10.9054        4.52662                 NaN            NaN            NaN   8.61365        43.3327        1.04161        31.5801     
  1124.93        2500.00                 NaN            NaN   10.9170        4.51754                 NaN            NaN            NaN   8.61663        43.3277        1.04060        31.5805     
  1123.77        2500.00                 NaN            NaN   10.9299        4.50663                 NaN            NaN            NaN   8.61941        43.3235        1.03970        31.5808     
  1122.61        2500.00                 NaN            NaN   10.9436        4.49483                 NaN            NaN            NaN   8.62267        43.3189        1.03882        31.5812     
  1121.46        2500.00                 NaN            NaN   10.9548        4.48592                 NaN            NaN            NaN   8.62536        43.3145        1.03787        31.5815     
  1120.30        2500.00                 NaN            NaN   10.9655        4.47751                 NaN            NaN            NaN   8.62813        43.3100        1.03691        31.5819     
  1119.14        2500.00                 NaN            NaN   10.9834        4.46175                 NaN            NaN            NaN   8.63122        43.3055        1.03595        31.5822     
  1117.99        2500.00                 NaN            NaN   10.9935        4.45396                 NaN            NaN            NaN   8.63432        43.3004        1.03503        31.5827     
  1116.83        2500.00                 NaN            NaN   10.9974        4.45213                 NaN            NaN            NaN   8.63676        43.2966        1.03410        31.5830     
  1115.67        2500.00                 NaN            NaN   11.0140        4.43779                 NaN            NaN            NaN   8.63978        43.2920        1.03313        31.5834     
  1114.52        2500.00                 NaN            NaN   11.0186        4.43526                 NaN            NaN            NaN   8.64267        43.2875        1.03223        31.5837     
  1113.36        2500.00                 NaN            NaN   11.0257        4.43039                 NaN            NaN            NaN   8.64539        43.2830        1.03128        31.5841     
  1112.20        2500.00                 NaN            NaN   11.0314        4.42674                 NaN            NaN            NaN   8.64864        43.2781        1.03047        31.5846     
  1111.05        2500.00                 NaN            NaN   11.0377        4.42287                 NaN            NaN            NaN   8.65106        43.2741        1.02942        31.5849     
  1109.89        2500.00                 NaN            NaN   11.0497        4.41318       0.343970E-005            NaN            NaN   8.65391        43.2695        1.02844        31.5853     
  1108.73        2500.00                 NaN            NaN   11.0574        4.40771       0.338426E-005            NaN            NaN   8.65674        43.2649        1.02749        31.5857     
  1107.58        2500.00                 NaN            NaN   11.0660        4.40129       0.333656E-005            NaN            NaN   8.65955        43.2605        1.02657        31.5861     
  1106.42        2500.00                 NaN            NaN   11.0744        4.39525       0.329663E-005            NaN            NaN   8.66246        43.2558        1.02556        31.5865     
  1105.26        2500.00                 NaN            NaN   11.0821        4.38984       0.325458E-005            NaN            NaN   8.66530        43.2513        1.02461        31.5869     
  1104.11        2500.00                 NaN            NaN   11.0895        4.38476       0.321732E-005            NaN            NaN   8.66813        43.2467        1.02365        31.5873     
  1102.95        2500.00                 NaN            NaN   11.0968        4.37996       0.319121E-005            NaN            NaN   8.67138        43.2414        1.02267        31.5878     
  1101.79        2500.00                 NaN            NaN   11.1043        4.37451       0.314235E-005            NaN            NaN   8.67393        43.2374        1.02171        31.5881     
  1100.64        2500.00                 NaN            NaN   11.1100        4.37122       0.311166E-005            NaN            NaN   8.67695        43.2325        1.02074        31.5886     
  1099.48        2500.00                 NaN            NaN   11.1175        4.36585       0.307239E-005            NaN            NaN   8.67924        43.2286        1.01985        31.5889     
  1098.32        2500.00                 NaN            NaN   11.1239        4.36202       0.302703E-005            NaN            NaN   8.68236        43.2237        1.01873        31.5893     
  1097.17        2500.00                 NaN            NaN   11.7057        3.82489       0.724454E-005            NaN            NaN   8.71004        43.1471        1.00833        31.6040     
  1096.01        2500.00                 NaN            NaN   11.1342        4.35619       0.225932E-005            NaN            NaN   8.68802        43.2146        1.01682        31.5902     
  1094.85        2500.00                 NaN            NaN   11.1377        4.35491                 NaN            NaN            NaN   8.69053        43.2103        1.01597        31.5906     
  1093.70        2500.00                 NaN            NaN   11.1953        4.30361                 NaN            NaN            NaN   8.69567        43.2004        1.01347        31.5916     
  1092.54        2500.00                 NaN            NaN   11.1475        4.35000                 NaN            NaN            NaN   8.69619        43.2009        1.01395        31.5915     
  1091.38        2500.00                 NaN            NaN   2.95945        12.6677                 NaN            NaN            NaN   8.78417        43.0269       0.963964        31.5978     
  1090.23        2500.00                 NaN            NaN   11.1570        4.35045                 NaN            NaN            NaN   8.70304        43.1868        1.01018        31.5926     
  1089.07        2500.00                 NaN            NaN   8.31620        7.25892                 NaN            NaN            NaN   8.74437        43.0928       0.987986        31.5998     
  1087.91        2500.00                 NaN            NaN   11.2579        4.25632       0.319704E-004            NaN            NaN   8.71108        43.1727        1.00748        31.5944     
  1086.76        2500.00                 NaN            NaN   11.2617        4.25470                 NaN            NaN            NaN   8.71382        43.1687        1.00640        31.5947     
  1085.60        2500.00                 NaN            NaN   11.2651        4.25363       0.111836E-005            NaN            NaN   8.71652        43.1641        1.00544        31.5952     
  1084.44        2500.00                 NaN            NaN   11.2696        4.25147                 NaN            NaN            NaN   8.71938        43.1595        1.00446        31.5956     
  1083.29        2500.00                 NaN            NaN   3.77354        11.8857                 NaN            NaN            NaN   8.79501        42.9837       0.958292        31.6037     
  1082.13        2500.00                 NaN            NaN   3.45492        12.2131                 NaN            NaN            NaN   8.80308        42.9691       0.954327        31.6055     
  1080.97        2500.00                 NaN            NaN   3.09070        12.5818                 NaN            NaN            NaN   8.80952        42.9597       0.951857        31.6064     
  1079.82        2500.00                 NaN            NaN   11.1778        4.34495       0.153706E-005            NaN            NaN   8.72659        43.1502        1.00396        31.5965     
  1078.66        2500.00                 NaN            NaN   11.1887        4.33750                 NaN            NaN            NaN   8.72993        43.1441        1.00259        31.5972     
  1077.50        2500.00                 NaN            NaN   1.95362        13.7486                 NaN            NaN            NaN   8.83653        42.9026       0.940885        31.6177     
  1076.34        2500.00                 NaN            NaN   11.1986        4.33266                 NaN            NaN            NaN   8.73518        43.1345        1.00065        31.5984     
  1075.19        2500.00                 NaN            NaN   1.77852        13.9198                 NaN            NaN            NaN   8.83099        42.9145       0.943538        31.6126     
  1074.03        2500.00                 NaN            NaN   11.1928        4.34280                 NaN            NaN            NaN   8.74090        43.1260       0.998640        31.5989     
  1072.87        2500.00                 NaN            NaN   11.2103        4.32833       0.180449E-005            NaN            NaN   8.74218        43.1213       0.997916        31.6000     
  1071.72        2500.00                 NaN            NaN   11.1901        4.35056                 NaN            NaN            NaN   8.74637        43.1165       0.996669        31.5998     
  1070.56        2500.00                 NaN            NaN  0.832755        14.8799                 NaN            NaN            NaN   8.86058        42.8826       0.930357        31.6137     
  1069.40        2500.00                 NaN            NaN   11.2094        4.33736       0.178346E-005            NaN            NaN   8.74891        43.1075       0.994934        31.6019     
  1068.25        2500.00                 NaN            NaN   10.9104        4.64180                 NaN            NaN            NaN   8.74205        43.1170       0.991666        31.5971     
  1067.09        2500.00                 NaN            NaN   11.1963        4.35398                 NaN            NaN            NaN   8.75670        43.0986       0.992752        31.6017     
  1065.93        2500.00                 NaN            NaN   11.2225        4.33261       0.253160E-005            NaN            NaN   8.75626        43.0932       0.991673        31.6038     
  1064.78        2500.00                 NaN            NaN  0.793659        14.9182                 NaN            NaN            NaN   8.86154        42.8794       0.932802        31.6144     
  1063.62        2500.00                 NaN            NaN  0.420716        15.3050                 NaN            NaN            NaN   8.88099        42.8519       0.924624        31.6168     
  1062.46        2500.00                 NaN            NaN  0.303389        15.4267                 NaN            NaN            NaN   8.88469        42.8446       0.922943        31.6177     
  1061.31        2500.00                 NaN            NaN  0.550843        15.1815                 NaN            NaN            NaN   8.87727        42.8458       0.925617        31.6189     
  1060.15        2500.00                 NaN            NaN  0.648824E-001   15.6736                 NaN            NaN            NaN   8.89193        42.8306       0.919671        31.6193     
  1058.99        2500.00                 NaN            NaN  0.301289        15.4402                 NaN            NaN            NaN   8.88520        42.8304       0.922107        31.6208     
  1057.84        2500.00                 NaN            NaN   15.7540                 NaN            NaN            NaN            NaN   8.89629        42.8096       0.916614        31.6234     
  1056.68        2500.00                 NaN            NaN   15.7714                 NaN            NaN            NaN            NaN   8.91286        42.7811       0.908338        31.6263     
  1055.52        2500.00                 NaN            NaN   15.7785                 NaN            NaN            NaN            NaN   8.91335        42.7731       0.907212        31.6279     
  1054.37        2500.00                 NaN            NaN  0.219326E-001   15.7368                 NaN            NaN            NaN   8.89977        42.8020       0.915346        31.6241     
  1053.21        2500.00                 NaN            NaN   15.7778                 NaN            NaN            NaN            NaN   8.91242        42.7738       0.908146        31.6278     
  1052.05        2500.00                 NaN            NaN   15.6999       0.873788E-001            NaN            NaN            NaN   8.92809        42.7546       0.900996        31.6290     
  1050.90        2500.00                 NaN            NaN   2.67228        12.1641       0.645521                 NaN            NaN   8.75992        43.1663        1.00070        31.5911     
  1049.74        2500.00                 NaN            NaN   2.69305        12.1660       0.624342                 NaN            NaN   8.76221        43.1631       0.999934        31.5914     
  1048.58        2500.00                 NaN            NaN   2.70868        12.1646       0.611786                 NaN            NaN   8.76477        43.1593       0.999074        31.5918     
  1047.43        2500.00                 NaN            NaN   2.71298        12.1616       0.612550                 NaN            NaN   8.76734        43.1551       0.998121        31.5922     
  1046.27        2500.00                 NaN            NaN   2.73105        12.1607       0.596830                 NaN            NaN   8.76961        43.1519       0.997353        31.5925     
  1045.11        2500.00                 NaN            NaN   2.74449        12.1590       0.586914                 NaN            NaN   8.77204        43.1482       0.996496        31.5929     
  1043.96        2500.00                 NaN            NaN   2.75522        12.1571       0.579968                 NaN            NaN   8.77453        43.1442       0.995603        31.5933     
  1042.80        2500.00                 NaN            NaN   2.76422        12.1532       0.576698                 NaN            NaN   8.77703        43.1403       0.994739        31.5937     
  1041.64        2500.00                 NaN            NaN   2.77472        12.1486       0.572770                 NaN            NaN   8.77938        43.1365       0.993854        31.5941     
  1040.49        2500.00                 NaN            NaN   2.78549        12.1461       0.566369                 NaN            NaN   8.78161        43.1329       0.993011        31.5945     
  1039.33        2500.00                 NaN            NaN   2.79380        12.1430       0.563232                 NaN            NaN   8.78440        43.1285       0.992030        31.5950     
  1038.17        2500.00                 NaN            NaN   2.81695        12.1409       0.543526                 NaN            NaN   8.78656        43.1254       0.991354        31.5953     
  1037.02        2500.00                 NaN            NaN   2.82627        12.1382       0.538764                 NaN            NaN   8.78905        43.1216       0.990444        31.5957     
  1035.86        2500.00                 NaN            NaN   2.83877        12.1356       0.530634                 NaN            NaN   8.79146        43.1179       0.989574        31.5961     
  1034.70        2500.00                 NaN            NaN   2.76705        12.1491       0.594188                 NaN            NaN   8.79408        43.1090       0.988579        31.5980     
  1033.55        2500.00                 NaN            NaN   2.57502        12.0885       0.857129                 NaN            NaN   8.79953        43.0937       0.985986        31.6001     
  1032.39        2500.00                 NaN            NaN   2.86023        12.1222       0.528427                 NaN            NaN   8.79715        43.1067       0.987549        31.5978     
  1031.23        2500.00                 NaN            NaN   2.82142        12.1234       0.570760                 NaN            NaN   8.80087        43.0992       0.985816        31.5986     
  1030.08        2500.00                 NaN            NaN   2.90993        12.1208       0.482728                 NaN            NaN   8.80321        43.1001       0.985351        31.5980     
  1028.92        2500.00                 NaN            NaN   2.92195        12.1172       0.476052                 NaN            NaN   8.80562        43.0963       0.984486        31.5984     
  1027.76        2500.00                 NaN            NaN   2.93412        12.1132       0.469745                 NaN            NaN   8.80790        43.0927       0.983641        31.5988     
  1026.61        2500.00                 NaN            NaN   2.94870        12.1110       0.459087                 NaN            NaN   8.81037        43.0889       0.982782        31.5992     
  1025.45        2500.00                 NaN            NaN   2.96375        12.1084       0.448499                 NaN            NaN   8.81283        43.0851       0.981900        31.5996     
  1024.29        2500.00                 NaN            NaN   2.97219        12.1019       0.448356                 NaN            NaN   8.81506        43.0815       0.981065        31.6000     
  1023.13        2500.00                 NaN            NaN   2.91358        12.0937       0.520576                 NaN            NaN   8.81879        43.0732       0.979253        31.6010     
  1021.98        2500.00                 NaN            NaN   2.99074        12.1036       0.431098                 NaN            NaN   8.81949        43.0746       0.979648        31.6009     
  1020.82        2500.00                 NaN            NaN   2.92482        12.0934       0.513294                 NaN            NaN   8.82378        43.0647       0.977792        31.6023     
  1019.66        2500.00                 NaN            NaN   3.02373        12.0864       0.419309       0.491767E-004            NaN   8.82444        43.0668       0.977667        31.6016     
  1018.51        2500.00                 NaN            NaN   3.03009        12.0803       0.421220                 NaN            NaN   8.82687        43.0627       0.976755        31.6020     
  1017.35        2500.00                 NaN            NaN   2.98842        12.0747       0.473203                 NaN            NaN   8.83043        43.0553       0.975087        31.6029     
  1016.19        2500.00                 NaN            NaN   2.96091        12.0593       0.519656                 NaN            NaN   8.83327        43.0493       0.973920        31.6037     
  1015.04        2500.00                 NaN            NaN   3.06575        12.0663       0.405332                 NaN            NaN   8.83410        43.0511       0.974091        31.6034     
  1013.88        2500.00                 NaN            NaN   2.60912        11.9329        1.01561                 NaN            NaN   8.84242        43.0231       0.969572        31.6073     
  1012.72        2500.00                 NaN            NaN   3.07769        12.0530       0.410617                 NaN            NaN   8.83881        43.0432       0.972354        31.6043     
  1011.57        2500.00                 NaN            NaN   3.09003        12.0489       0.404259                 NaN            NaN   8.84093        43.0397       0.971553        31.6047     
  1010.41        2500.00                 NaN            NaN   11.1805        4.50591                 NaN            NaN            NaN   8.88890        42.8551       0.939764        31.6297     
  1009.25        2500.00                 NaN            NaN   3.10865        12.0478       0.389927                 NaN            NaN   8.84570        43.0325       0.969902        31.6055     
  1008.10        2500.00                 NaN            NaN   3.12470        12.0432       0.380475       0.908312E-004            NaN   8.84778        43.0286       0.969172        31.6060     
  1006.94        2500.00                 NaN            NaN   12.4004        3.46366                 NaN            NaN            NaN   8.99966        42.6105       0.874472        31.6513     
  1005.78        2500.00                 NaN            NaN   12.3653        3.50060                 NaN            NaN            NaN   9.00254        42.6060       0.873506        31.6520     
  1004.63        2500.00                 NaN            NaN   12.3359        3.53246                 NaN            NaN            NaN   9.00394        42.6020       0.873023        31.6527     
  1003.47        2500.00                 NaN            NaN   3.17067        12.0288       0.357308                 NaN            NaN   8.85787        43.0124       0.965222        31.6077     
  1002.31        2500.00                 NaN            NaN   3.15470        12.0094       0.394640                 NaN            NaN   8.86007        43.0086       0.964397        31.6082     
  1001.16        2500.00                 NaN            NaN   3.16995        12.0024       0.388016                 NaN            NaN   8.86235        43.0051       0.963592        31.6086     
  1000.00        2500.00                 NaN            NaN   3.63608        12.2416                 NaN            NaN            NaN   9.01393        42.5838       0.869355        31.6552     
