|6.6.6
Archiving\03_Data\Dfrac/QFM_m3/K22/K22_6.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
           3
T(K)           P(bar)         rho,kg/m3     
  2000.00        2500.00        8112.42     
  1997.49        2500.00        8113.85     
  1994.99        2500.00        8115.27     
  1992.48        2500.00        8116.69     
  1989.97        2500.00        8118.11     
  1987.47        2500.00        8119.54     
  1984.96        2500.00        8120.96     
  1982.46        2500.00        8122.38     
  1979.95        2500.00        8123.79     
  1977.44        2500.00        8125.21     
  1974.94        2500.00        8126.63     
  1972.43        2500.00        8128.04     
  1969.92        2500.00        8129.46     
  1967.42        2500.00        8130.87     
  1964.91        2500.00        8132.29     
  1962.41        2500.00        8133.70     
  1959.90        2500.00        3333.50     
  1957.39        2500.00        2924.41     
  1954.89        2500.00        2924.99     
  1952.38        2500.00        3127.57     
  1949.87        2500.00        3129.18     
  1947.37        2500.00        3129.55     
  1944.86        2500.00        3131.45     
  1942.36        2500.00        3133.15     
  1939.85        2500.00        3135.04     
  1937.34        2500.00        3135.90     
  1934.84        2500.00        3137.28     
  1932.33        2500.00        3138.75     
  1929.82        2500.00        3140.60     
  1927.32        2500.00        3143.59     
  1924.81        2500.00        3142.86     
  1922.31        2500.00        3144.71     
  1919.80        2500.00        3145.77     
  1917.29        2500.00        3147.58     
  1914.79        2500.00        3148.99     
  1912.28        2500.00        3156.11     
  1909.77        2500.00        3173.93     
  1907.27        2500.00        3175.45     
  1904.76        2500.00        3177.10     
  1902.26        2500.00        3179.01     
  1899.75        2500.00        3180.38     
  1897.24        2500.00        3181.87     
  1894.74        2500.00        3183.28     
  1892.23        2500.00        3185.06     
  1889.72        2500.00        3186.56     
  1887.22        2500.00        3188.29     
  1884.71        2500.00        3189.70     
  1882.21        2500.00        3191.25     
  1879.70        2500.00        3192.97     
  1877.19        2500.00        3194.65     
  1874.69        2500.00        3196.00     
  1872.18        2500.00        3197.83     
  1869.67        2500.00        3199.03     
  1867.17        2500.00        3201.04     
  1864.66        2500.00        3202.59     
  1862.16        2500.00        3203.50     
  1859.65        2500.00        3205.61     
  1857.14        2500.00        3207.26     
  1854.64        2500.00        3208.83     
  1852.13        2500.00        3211.15     
  1849.62        2500.00        3212.22     
  1847.12        2500.00        3214.19     
  1844.61        2500.00        3215.68     
  1842.11        2500.00        3217.29     
  1839.60        2500.00        3218.93     
  1837.09        2500.00        3220.36     
  1834.59        2500.00        3221.68     
  1832.08        2500.00        3223.67     
  1829.57        2500.00        3225.32     
  1827.07        2500.00        3226.78     
  1824.56        2500.00        3230.22     
  1822.06        2500.00        3229.97     
  1819.55        2500.00        3232.25     
  1817.04        2500.00        3233.72     
  1814.54        2500.00        3235.61     
  1812.03        2500.00        3236.92     
  1809.52        2500.00        3238.32     
  1807.02        2500.00        3239.84     
  1804.51        2500.00        3242.68     
  1802.01        2500.00        3243.47     
  1799.50        2500.00        3244.27     
  1796.99        2500.00        3246.36     
  1794.49        2500.00        3247.25     
  1791.98        2500.00        3250.51     
  1789.47        2500.00        3229.18     
  1786.97        2500.00        3255.40     
  1784.46        2500.00        3254.37     
  1781.95        2500.00        3256.06     
  1779.45        2500.00        3257.34     
  1776.94        2500.00        3259.52     
  1774.44        2500.00        3260.78     
  1771.93        2500.00        3262.25     
  1769.42        2500.00        3263.83     
  1766.92        2500.00        3266.15     
  1764.41        2500.00        3266.93     
  1761.90        2500.00        3268.84     
  1759.40        2500.00        3270.10     
  1756.89        2500.00        3271.94     
  1754.39        2500.00        3273.37     
  1751.88        2500.00        3275.38     
  1749.37        2500.00        3276.04     
  1746.87        2500.00        3278.51     
  1744.36        2500.00        3279.37     
  1741.85        2500.00        3280.87     
  1739.35        2500.00        3282.07     
  1736.84        2500.00        3285.60     
  1734.34        2500.00        3284.60     
  1731.83        2500.00        3288.15     
  1729.32        2500.00        3289.95     
  1726.82        2500.00        3290.65     
  1724.31        2500.00        3293.33     
  1721.80        2500.00        3294.28     
  1719.30        2500.00        3295.38     
  1716.79        2500.00        3297.62     
  1714.29        2500.00        3298.61     
  1711.78        2500.00        3300.27     
  1709.27        2500.00        3303.17     
  1706.77        2500.00        3303.77     
  1704.26        2500.00        3304.39     
  1701.75        2500.00        3305.96     
  1699.25        2500.00        3307.65     
  1696.74        2500.00        3308.74     
  1694.24        2500.00        3310.64     
  1691.73        2500.00        3311.65     
  1689.22        2500.00        3317.57     
  1686.72        2500.00        3313.99     
  1684.21        2500.00        3316.26     
  1681.70        2500.00        3317.68     
  1679.20        2500.00        3319.60     
  1676.69        2500.00        3320.33     
  1674.19        2500.00        3322.06     
  1671.68        2500.00        3323.69     
  1669.17        2500.00        3323.51     
  1666.67        2500.00        3326.32     
  1664.16        2500.00        3329.14     
  1661.65        2500.00        3328.63     
  1659.15        2500.00        3329.45     
