|6.6.6
Archiving\03_Data\Dfrac/QFM_m3/K22/K22_1.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          15
T(K)           P(bar)         melt(TH)       Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1862.16        2500.00        99.0947                 NaN  0.881118       0.241944E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1859.65        2500.00        99.7760                 NaN  0.218073       0.589935E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1857.14        2500.00        99.4359                 NaN  0.549065       0.149900E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1854.64        2500.00        99.4375                 NaN  0.547535       0.149477E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.13        2500.00        99.4373                 NaN  0.547721       0.149299E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.62        2500.00        99.4397                 NaN  0.545379       0.148886E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1847.12        2500.00        99.4413                 NaN  0.543854       0.147969E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        2500.00        99.4389                 NaN  0.546172       0.148831E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        2500.00        99.4450                 NaN  0.540359       0.146724E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        2500.00        99.4432                 NaN  0.542075       0.147150E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        2500.00        99.4431                 NaN  0.542249       0.146985E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        2500.00        99.4408                 NaN  0.544419       0.147870E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        2500.00        99.4484                 NaN  0.537151       0.144870E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        2500.00        99.4444                 NaN  0.541029       0.145950E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        2500.00        99.6395                 NaN  0.351080       0.943822E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        2500.00        99.2428                 NaN  0.737470       0.197786E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        2500.00        99.4325                 NaN  0.553025       0.144422E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        2500.00        99.4584                 NaN  0.527164       0.144266E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        2500.00        99.4408                 NaN  0.544687       0.145590E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        2500.00        99.4442                 NaN  0.541430       0.143276E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        2500.00        99.4436                 NaN  0.542047       0.143396E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        2500.00        99.4407                 NaN  0.544932       0.143705E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        2500.00        99.4408                 NaN  0.544864       0.143243E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        2500.00        99.4316                 NaN  0.553859       0.145208E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        2500.00        99.4441                 NaN  0.541846       0.140767E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        2500.00        99.2956                 NaN  0.686557       0.178373E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        2500.00        99.6155                 NaN  0.374785       0.969904E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        2500.00        99.3970                 NaN  0.587831       0.151827E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        2500.00        98.6912                 NaN   1.27632       0.325208E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        2500.00        99.9659                 NaN  0.341024E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        2500.00        99.7101                 NaN  0.281843       0.804600E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        2500.00        99.3582                 NaN  0.625890       0.158612E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        2500.00        99.4275                 NaN  0.558463       0.140382E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        2500.00        99.4235                 NaN  0.562426       0.140884E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        2500.00        99.4187                 NaN  0.567210       0.141364E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        2500.00        99.4197                 NaN  0.566245       0.140138E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        2500.00        99.4165                 NaN  0.569439       0.140380E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        2500.00        99.1532                 NaN  0.826527       0.202531E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        2500.00        99.7341                 NaN  0.259575       0.629151E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        2500.00        99.9041                 NaN  0.935924E-001  0.226041E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        2500.00        98.8485                 NaN   1.12440       0.271292E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        2500.00        99.4029                 NaN  0.583207       0.139386E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        2500.00        99.4013                 NaN  0.584761       0.138894E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        2500.00        99.3972                 NaN  0.588872       0.139317E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        2500.00        99.3918                 NaN  0.594273       0.139747E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        2500.00        99.3922                 NaN  0.593951       0.138629E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        2500.00        99.3874                 NaN  0.598773       0.138643E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        2500.00        99.3837                 NaN  0.602465       0.138716E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        2500.00        99.3801                 NaN  0.605935       0.139190E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        2500.00        99.3810                 NaN  0.605251       0.137654E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        2500.00        99.4519                 NaN  0.535985       0.120877E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        2500.00        99.2905                 NaN  0.693844       0.156304E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        2500.00        99.3697                 NaN  0.616597       0.137273E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        2500.00        99.0460                 NaN  0.933277       0.207399E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        2500.00        99.7488                 NaN  0.245797       0.541648E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        2500.00        99.8399                 NaN  0.156649       0.343276E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        2500.00        98.7955                 NaN   1.17882       0.256891E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        2500.00        99.0075                 NaN  0.971489       0.209782E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        2500.00        99.6976                 NaN  0.296097       0.632975E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        2500.00        99.3431                 NaN  0.643168       0.137712E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        2500.00        99.3399                 NaN  0.646393       0.137399E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        2500.00        99.3351                 NaN  0.651162       0.137725E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        2500.00        99.3705                 NaN  0.616515       0.129583E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        2500.00        99.2938                 NaN  0.691763       0.144752E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        2500.00        99.3229                 NaN  0.663234       0.138305E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        2500.00        99.3280                 NaN  0.658431       0.136107E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        2500.00        99.3201                 NaN  0.666169       0.137511E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        2500.00        99.3194                 NaN  0.666942       0.136572E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        2500.00        99.3156                 NaN  0.670702       0.136864E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        2500.00        98.8071                 NaN   1.16917       0.236834E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        2500.00        99.8139                 NaN  0.182504       0.356127E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        2500.00        99.3073                 NaN  0.679035       0.136675E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        2500.00        99.3058                 NaN  0.680501       0.136525E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        2500.00        99.3034                 NaN  0.682963       0.136250E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        2500.00        99.3005                 NaN  0.685893       0.136403E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        2500.00        99.3003                 NaN  0.686066       0.136002E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        2500.00        99.2966                 NaN  0.689739       0.136226E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        2500.00        99.0901                 NaN  0.892252       0.176822E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        2500.00        99.5024                 NaN  0.488074       0.955015E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        2500.00        99.2862                 NaN  0.700106       0.136804E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        2500.00        99.2991                 NaN  0.687449       0.134219E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        2500.00        99.2396                 NaN  0.745633       0.147845E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        2500.00        98.3542                 NaN  0.314963       0.919908E-004   1.33078                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        2500.00        97.9898                 NaN  0.246768                 NaN   1.76341                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        2500.00        98.0355                 NaN  0.241671                 NaN   1.72287                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        2500.00        98.0548                 NaN  0.234149                 NaN   1.71108                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        2500.00        98.1239                 NaN  0.229766                 NaN   1.64636                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        2500.00        98.1430                 NaN  0.225493                 NaN   1.63149                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        2500.00        98.1590                 NaN  0.220412                 NaN   1.62057                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        2500.00        98.2265                 NaN  0.214965                 NaN   1.55854                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        2500.00        98.2003                 NaN  0.213484                 NaN   1.58622                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        2500.00        98.4634                 NaN  0.184090                 NaN   1.35252                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        2500.00        98.1049                 NaN  0.221186                 NaN   1.67387                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        2500.00        98.3858                 NaN  0.196652                 NaN   1.41755                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        2500.00        98.3095                 NaN  0.200588                 NaN   1.48991                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        2500.00        98.4495                 NaN  0.182167                 NaN   1.36831                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        2500.00        98.4185                 NaN  0.184939                 NaN   1.39653                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        2500.00        98.4462                 NaN  0.181295                 NaN   1.37252                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        2500.00        98.4729                 NaN  0.177819                 NaN   1.34929                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        2500.00        98.4952                 NaN  0.171633                 NaN   1.33312                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        2500.00        98.5166                 NaN  0.167835                 NaN   1.31557                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        2500.00        98.5462                 NaN  0.164381                 NaN   1.28942                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        2500.00        98.5586                 NaN  0.161959                 NaN   1.27949                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        2500.00        98.6001                 NaN  0.156520                 NaN   1.24333                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        2500.00        98.6021                 NaN  0.155325                 NaN   1.24256                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        2500.00        98.6410                 NaN  0.149931                 NaN   1.20907                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        2500.00        98.6057                 NaN  0.153384                 NaN   1.24091                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        2500.00        98.7218                 NaN  0.136529                 NaN   1.14164                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        2500.00        98.6922                 NaN  0.141284                 NaN   1.16650                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        2500.00        98.7133                 NaN  0.136042                 NaN   1.15067                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        2500.00        98.7298                 NaN  0.134178                 NaN   1.13604                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        2500.00        98.7498                 NaN  0.132445                 NaN   1.11773                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        2500.00        98.7634                 NaN  0.129683                 NaN   1.10694                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        2500.00        98.7902                 NaN  0.125276                 NaN   1.08449                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        2500.00        98.7996                 NaN  0.120673                 NaN   1.07971                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        2500.00        98.8166                 NaN  0.118954                 NaN   1.06448                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        2500.00        98.8309                 NaN  0.113571                 NaN   1.05548                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        2500.00        98.8441                 NaN  0.111533                 NaN   1.04442                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        2500.00        98.8647                 NaN  0.108916                 NaN   1.02643                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        2500.00        98.5382                 NaN  0.120142                 NaN   1.34164                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        2500.00        99.2328                 NaN  0.882978E-001            NaN  0.678914                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        2500.00        98.9031                 NaN  0.988026E-001            NaN  0.998110                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        2500.00        98.9148                 NaN  0.940115E-001            NaN  0.991149                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        2500.00        98.9315                 NaN  0.959374E-001            NaN  0.972565                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        2500.00        98.9431                 NaN  0.913461E-001            NaN  0.965577                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        2500.00        97.8945                 NaN  0.186508                 NaN   1.91900                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        2500.00        99.6774                 NaN  0.191054E-001            NaN  0.303485                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        2500.00        99.3337                 NaN  0.492095E-001            NaN  0.617097                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        2500.00        98.9957                 NaN  0.817625E-001            NaN  0.922534                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        2500.00        99.0032                 NaN  0.795896E-001            NaN  0.917172                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        2500.00        99.0108                 NaN  0.766407E-001            NaN  0.912568                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        2500.00        99.0218                 NaN  0.776523E-001            NaN  0.900559                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        2500.00        99.0388                 NaN  0.692824E-001            NaN  0.891904                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        2500.00        99.0411                 NaN  0.696131E-001            NaN  0.889269                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        2500.00        98.9904                 NaN  0.343558E-001            NaN  0.623818       0.351441                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        2500.00        98.8273                 NaN  0.743029E-002            NaN  0.328927E-002   1.16200                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        2500.00        98.8273                 NaN  0.988059E-006            NaN  0.196414E-001   1.15305                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        2500.00        98.8282                 NaN  0.386624E-005            NaN            NaN   1.17184                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        2500.00        98.8285                 NaN            NaN            NaN            NaN   1.17149                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        2500.00        98.8265                 NaN            NaN            NaN            NaN   1.17352                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        2500.00        98.8253                 NaN            NaN            NaN            NaN   1.17470                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
