|6.6.6
Archiving\03_Data\eqfracLP/QFM_m4.5/WD94/WD94_3.tab                       
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         Sp(TH)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1570.51        500.000       0.942830E-002   99.5946       0.312685       0.832475E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1569.08        500.000                 NaN   99.3870       0.582392       0.306320E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1567.65        500.000                 NaN   99.3903       0.580414       0.292570E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1566.22        500.000                 NaN   99.3997       0.571369       0.289105E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1564.79        500.000                 NaN   99.4028       0.569511       0.276991E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.36        500.000                 NaN   99.4082       0.564924       0.268735E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.93        500.000                 NaN   99.4116       0.562990       0.254549E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1560.50        500.000                 NaN   98.7795        1.16350       0.570452E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1559.07        500.000                 NaN   99.9971                 NaN  0.294154E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1557.64        500.000                 NaN   99.8770       0.123002                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.21        500.000                 NaN   99.0608       0.900996       0.381661E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1554.78        500.000                 NaN   99.4398       0.536612       0.235724E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.35        500.000                 NaN   99.4452       0.532229       0.225228E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.92        500.000                 NaN   99.4496       0.528818       0.215342E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1550.49        500.000                 NaN   99.4535       0.525795       0.207133E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1549.06        500.000                 NaN   99.4580       0.522296       0.197499E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1547.63        500.000                 NaN   99.4648       0.514906       0.202602E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.20        500.000                 NaN   99.4686       0.511662       0.197321E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1544.77        500.000                 NaN   99.4736       0.507391       0.189677E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.34        500.000                 NaN   99.4776       0.503356       0.189936E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.91        500.000       0.244750E-002   99.4383       0.502637       0.565731E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1540.48        500.000                 NaN   99.5638       0.421293       0.149189E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1539.05        500.000                 NaN   99.4904       0.489147       0.204130E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1537.62        500.000                 NaN   99.1347       0.844646       0.206230E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.19        500.000                 NaN   99.8576       0.139272       0.317382E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1534.76        500.000                 NaN   99.5026       0.482548       0.148893E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.33        500.000                 NaN   99.5040       0.481379       0.145850E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.90        500.000                 NaN   99.5130       0.473641       0.133126E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1530.47        500.000                 NaN   99.5146       0.472891       0.125174E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1529.04        500.000                 NaN   99.7424       0.252804       0.476629E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1527.61        500.000                 NaN   99.2933       0.694528       0.121656E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.18        500.000                 NaN   99.5257       0.461211       0.130666E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1524.75        500.000                 NaN   99.5284       0.461788       0.979930E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.32        500.000                 NaN   99.8198       0.179661       0.492074E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.90        500.000                 NaN   99.2512       0.727130       0.217066E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1520.47        500.000                 NaN   99.5398       0.451953       0.827306E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1519.04        500.000                 NaN   99.5434       0.448085       0.852396E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1517.61        500.000                 NaN   99.5470       0.445002       0.798669E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.18        500.000                 NaN   99.5494       0.443378       0.717894E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1514.75        500.000                 NaN   99.1608       0.834381       0.484722E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.32        500.000                 NaN   99.8259       0.173159       0.939345E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.89        500.000                 NaN   99.6762       0.319622       0.414527E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1510.46        500.000                 NaN   99.5608       0.436157       0.306142E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1509.03        500.000                 NaN   99.5640       0.433939       0.206085E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1507.60        500.000                 NaN   99.4723       0.518017       0.969664E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1506.17        500.000                 NaN   99.6709       0.325817       0.331539E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1504.74        500.000                 NaN   99.5724       0.426110       0.147842E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1503.31        500.000                 NaN   99.5766       0.421834       0.160864E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1501.88        500.000                 NaN   99.4585       0.526929       0.145212E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1500.45        500.000                 NaN   99.7032       0.294582       0.222260E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1499.02        500.000                 NaN   99.5842       0.415816                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1497.59        500.000                 NaN   99.5865       0.413452                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1496.16        500.000                 NaN   99.5907       0.409314                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1494.73        500.000                 NaN   99.5925       0.407537                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1493.30        500.000                 NaN   99.5956       0.401419       0.296739E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1491.87        500.000                 NaN   99.5966       0.403258       0.968153E-004            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1490.44        500.000                 NaN   99.5918       0.408211                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1489.01        500.000                 NaN   99.6556       0.298272       0.461662E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1487.58        500.000                 NaN   99.5713       0.428667                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1486.15        500.000                 NaN   99.6094       0.390612                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1484.72        500.000                 NaN   99.6143       0.385653       0.658858E-004            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1483.29        500.000                 NaN   99.6135       0.386394       0.582788E-004            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1481.86        500.000                 NaN   99.6144       0.385650                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1480.43        500.000                 NaN   99.6028       0.318167                 NaN  0.790213E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1479.00        500.000                 NaN   99.5362       0.118272E-001            NaN  0.451991                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1477.57        500.000                 NaN   99.5380       0.916845E-002            NaN  0.452828                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1476.14        500.000                 NaN   99.5395       0.654377E-002            NaN  0.453923                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1474.71        500.000                 NaN   99.5412       0.425889E-002            NaN  0.454498                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1473.28        500.000                 NaN   99.5431       0.121752E-002            NaN  0.455712                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1471.85        500.000                 NaN   99.5445       0.108582E-001            NaN  0.444669                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1470.42        500.000                 NaN   99.7880                 NaN            NaN  0.211969                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1468.99        500.000                 NaN   99.3145       0.249634                 NaN  0.435916                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1467.56        500.000                 NaN   99.5512       0.710785E-001            NaN  0.377753                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1466.13        500.000                 NaN   99.5490                 NaN            NaN  0.451020                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1464.70        500.000                 NaN   99.5505                 NaN            NaN  0.449547                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1463.27        500.000                 NaN   99.5507                 NaN            NaN  0.449283                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1461.84        500.000                 NaN   99.4587                 NaN            NaN  0.541253                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1460.41        500.000                 NaN   99.6461                 NaN            NaN  0.353923                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1458.98        500.000                 NaN   99.5526                 NaN            NaN  0.447378                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1457.55        500.000                 NaN   99.5521                 NaN            NaN  0.447874                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1456.12        500.000                 NaN   99.5524                 NaN            NaN  0.447555                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1454.69        500.000                 NaN   99.5518                 NaN            NaN  0.448226                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1453.26        500.000                 NaN   99.5511                 NaN            NaN  0.448864                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1451.83        500.000                 NaN   99.5504                 NaN            NaN  0.449619                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1450.40        500.000                 NaN   99.5493                 NaN            NaN  0.450725                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1448.97        500.000                 NaN   99.5504                 NaN            NaN  0.449624                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1447.54        500.000                 NaN   99.5418                 NaN            NaN  0.458219                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1446.11        500.000                 NaN   99.5416                 NaN            NaN  0.458352                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1444.68        500.000                 NaN   99.3619                 NaN            NaN  0.336655       0.301406                 NaN            NaN            NaN            NaN            NaN            NaN
  1443.25        500.000                 NaN   99.3072                 NaN            NaN  0.245220       0.447533                 NaN            NaN            NaN            NaN            NaN            NaN
  1441.82        500.000                 NaN   99.3131                 NaN            NaN  0.443911       0.242988                 NaN            NaN            NaN            NaN            NaN            NaN
  1440.39        500.000                 NaN   99.3217                 NaN            NaN  0.239978       0.438362                 NaN            NaN            NaN            NaN            NaN            NaN
  1438.96        500.000                 NaN   99.3267                 NaN            NaN  0.435466       0.237865                 NaN            NaN            NaN            NaN            NaN            NaN
  1437.53        500.000                 NaN   99.3406                 NaN            NaN  0.426758       0.232627                 NaN            NaN            NaN            NaN            NaN            NaN
  1436.10        500.000                 NaN   99.3299                 NaN            NaN  0.235451       0.434602                 NaN            NaN            NaN            NaN            NaN            NaN
  1434.67        500.000                 NaN   99.3474                 NaN            NaN  0.230662       0.421964                 NaN            NaN            NaN            NaN            NaN            NaN
  1433.24        500.000                 NaN   99.3521                 NaN            NaN  0.228442       0.419464                 NaN            NaN            NaN            NaN            NaN            NaN
  1431.81        500.000                 NaN   99.3575                 NaN            NaN  0.416346       0.226174                 NaN            NaN            NaN            NaN            NaN            NaN
  1430.38        500.000                 NaN   99.3623                 NaN            NaN  0.224581       0.413078                 NaN            NaN            NaN            NaN            NaN            NaN
  1428.95        500.000                 NaN   99.3686                 NaN            NaN  0.221976       0.409451                 NaN            NaN            NaN            NaN            NaN            NaN
  1427.53        500.000                 NaN   99.3756                 NaN            NaN  0.405177       0.219251                 NaN            NaN            NaN            NaN            NaN            NaN
  1426.10        500.000                 NaN   99.3804                 NaN            NaN  0.401637       0.217914                 NaN            NaN            NaN            NaN            NaN            NaN
  1424.67        500.000                 NaN   99.3856                 NaN            NaN  0.398841       0.215510                 NaN            NaN            NaN            NaN            NaN            NaN
  1423.24        500.000                 NaN   99.3907                 NaN            NaN  0.213259       0.396000                 NaN            NaN            NaN            NaN            NaN            NaN
  1421.81        500.000                 NaN   99.3951                 NaN            NaN  0.210835       0.394059                 NaN            NaN            NaN            NaN            NaN            NaN
  1420.38        500.000                 NaN   98.8632                 NaN            NaN  0.433980       0.437488                 NaN            NaN  0.265335                 NaN            NaN            NaN
  1418.95        500.000                 NaN   98.2135                 NaN            NaN  0.491754       0.704542                 NaN            NaN  0.590237                 NaN            NaN            NaN
  1417.52        500.000                 NaN   98.2510                 NaN            NaN  0.689369       0.481723                 NaN            NaN  0.577948                 NaN            NaN            NaN
  1416.09        500.000                 NaN   98.2869                 NaN            NaN  0.471471       0.675136                 NaN            NaN  0.566531                 NaN            NaN            NaN
  1414.66        500.000                 NaN   98.3215                 NaN            NaN  0.661103       0.462095                 NaN            NaN  0.555276                 NaN            NaN            NaN
  1413.23        500.000                 NaN   98.3538                 NaN            NaN  0.647981       0.453014                 NaN            NaN  0.545195                 NaN            NaN            NaN
  1411.80        500.000                 NaN   98.3876                 NaN            NaN  0.634449       0.444141                 NaN            NaN  0.533827                 NaN            NaN            NaN
  1410.37        500.000                 NaN   98.4189                 NaN            NaN  0.622775       0.434438                 NaN            NaN  0.523917                 NaN            NaN            NaN
  1408.94        500.000                 NaN   98.4486                 NaN            NaN  0.610489       0.426842                 NaN            NaN  0.514043                 NaN            NaN            NaN
  1407.51        500.000                 NaN   98.4792                 NaN            NaN  0.418110       0.598477                 NaN            NaN  0.504250                 NaN            NaN            NaN
  1406.08        500.000                 NaN   98.5062                 NaN            NaN  0.587978       0.410251                 NaN            NaN  0.495544                 NaN            NaN            NaN
  1404.65        500.000                 NaN   98.5355                 NaN            NaN  0.402120       0.576273                 NaN            NaN  0.486073                 NaN            NaN            NaN
  1403.22        500.000                 NaN   98.5625                 NaN            NaN  0.565653       0.394566                 NaN            NaN  0.477250                 NaN            NaN            NaN
  1401.79        500.000                 NaN   98.5886                 NaN            NaN  0.555544       0.387082                 NaN            NaN  0.468785                 NaN            NaN            NaN
  1400.36        500.000                 NaN   98.6138                 NaN            NaN  0.379846       0.545785                 NaN            NaN  0.460524                 NaN            NaN            NaN
  1398.93        500.000                 NaN   98.6383                 NaN            NaN  0.536094       0.373119                 NaN            NaN  0.452456                 NaN            NaN            NaN
  1397.50        500.000                 NaN   98.6625                 NaN            NaN  0.366536       0.526392                 NaN            NaN  0.444554                 NaN            NaN            NaN
  1396.07        500.000                 NaN   98.6838                 NaN            NaN  0.360652       0.517762                 NaN            NaN  0.437771                 NaN            NaN            NaN
  1394.64        500.000                 NaN   98.7085                 NaN            NaN  0.353800       0.508387                 NaN            NaN  0.429264                 NaN            NaN            NaN
  1393.21        500.000                 NaN   98.7297                 NaN            NaN  0.500594       0.347271                 NaN            NaN  0.422463                 NaN            NaN            NaN
  1391.78        500.000                 NaN   98.7524                 NaN            NaN  0.491770       0.340757                 NaN            NaN  0.415081                 NaN            NaN            NaN
  1390.35        500.000                 NaN   98.7726                 NaN            NaN  0.484003       0.335050                 NaN            NaN  0.408382                 NaN            NaN            NaN
  1388.92        500.000                 NaN   98.7926                 NaN            NaN  0.476299       0.329231                 NaN            NaN  0.401859                 NaN            NaN            NaN
  1387.49        500.000                 NaN   98.8120                 NaN            NaN  0.468772       0.323884                 NaN            NaN  0.395356                 NaN            NaN            NaN
  1386.06        500.000                 NaN   98.8317                 NaN            NaN  0.461700       0.317675                 NaN            NaN  0.388916                 NaN            NaN            NaN
