|6.6.6
Archiving\03_Data\eqfrac/QFM_m1.5/GRV/GRV_1.tab                           
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         Sp(TH)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1560.26        2500.00       0.151877E-001   98.4584                 NaN            NaN   1.52638                 NaN            NaN            NaN            NaN            NaN            NaN
  1558.77        2500.00       0.113011E-001   98.8147                 NaN            NaN   1.17396                 NaN            NaN            NaN            NaN            NaN            NaN
  1557.28        2500.00       0.112939E-001   98.7855                 NaN            NaN   1.20319                 NaN            NaN            NaN            NaN            NaN            NaN
  1555.80        2500.00       0.113110E-001   98.7347                 NaN            NaN   1.25395                 NaN            NaN            NaN            NaN            NaN            NaN
  1554.31        2500.00       0.112488E-001   98.5986                 NaN            NaN   1.22561       0.164562                 NaN            NaN            NaN            NaN            NaN
  1552.83        2500.00       0.106135E-001   98.1639                 NaN            NaN  0.442074        1.38342                 NaN            NaN            NaN            NaN            NaN
  1551.34        2500.00       0.112088E-001   98.0464                 NaN  0.618455E-002   1.47775       0.458438                 NaN            NaN            NaN            NaN            NaN
  1549.85        2500.00       0.863603E-002   98.3221                 NaN  0.194104        1.45039       0.247973E-001            NaN            NaN            NaN            NaN            NaN
  1548.37        2500.00       0.886922E-002   98.2100                 NaN  0.205927        1.56196       0.131938E-001            NaN            NaN            NaN            NaN            NaN
  1546.88        2500.00       0.871137E-002   98.2294                 NaN  0.203266        1.54320       0.153925E-001            NaN            NaN            NaN            NaN            NaN
  1545.40        2500.00       0.851773E-002   98.2511                 NaN  0.200051        1.51944       0.208722E-001            NaN            NaN            NaN            NaN            NaN
  1543.91        2500.00       0.830712E-002   98.2835                 NaN  0.195191        1.48765       0.253958E-001            NaN            NaN            NaN            NaN            NaN
  1542.42        2500.00       0.815198E-002   98.2995                 NaN  0.192799        1.47194       0.276050E-001            NaN            NaN            NaN            NaN            NaN
  1540.94        2500.00       0.790100E-002   98.3311                 NaN  0.188724       0.294454E-001   1.44287                 NaN            NaN            NaN            NaN            NaN
  1539.45        2500.00       0.773671E-002   98.3505                 NaN  0.185493       0.317970E-001   1.42450                 NaN            NaN            NaN            NaN            NaN
  1537.96        2500.00       0.766708E-002   98.3664                 NaN  0.183294        1.40763       0.349827E-001            NaN            NaN            NaN            NaN            NaN
  1536.48        2500.00       0.855360E-003   99.9991                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1534.99        2500.00       0.918595E-002   96.8025       0.235524       0.302117        2.65066                 NaN            NaN            NaN            NaN            NaN            NaN
  1533.51        2500.00       0.468577E-002   98.4228       0.122357       0.147417        1.30274                 NaN            NaN            NaN            NaN            NaN            NaN
  1532.02        2500.00       0.444370E-002   98.4443       0.122520       0.146715        1.28203                 NaN            NaN            NaN            NaN            NaN            NaN
  1530.53        2500.00       0.424061E-002   98.4648       0.121724       0.146023        1.26319                 NaN            NaN            NaN            NaN            NaN            NaN
  1529.05        2500.00       0.405268E-002   98.4818       0.121838       0.145948        1.24636                 NaN            NaN            NaN            NaN            NaN            NaN
  1527.56        2500.00       0.383706E-002   98.5071       0.119211       0.144639        1.22518                 NaN            NaN            NaN            NaN            NaN            NaN
  1526.08        2500.00       0.358154E-002   98.5262       0.120490       0.144008        1.20573                 NaN            NaN            NaN            NaN            NaN            NaN
  1524.59        2500.00       0.340560E-002   98.5444       0.118633       0.143401        1.19013                 NaN            NaN            NaN            NaN            NaN            NaN
  1523.10        2500.00       0.328561E-002   98.5645       0.114754       0.142701        1.17471                 NaN            NaN            NaN            NaN            NaN            NaN
  1521.62        2500.00       0.318729E-002   98.5792       0.110351       0.141743        1.16549                 NaN            NaN            NaN            NaN            NaN            NaN
  1520.13        2500.00       0.304191E-002   98.6003       0.107903       0.141695        1.14703                 NaN            NaN            NaN            NaN            NaN            NaN
  1518.65        2500.00       0.290626E-002   98.6158       0.106405       0.140996        1.13387                 NaN            NaN            NaN            NaN            NaN            NaN
  1517.16        2500.00       0.278829E-002   98.6356       0.102273       0.140355        1.11895                 NaN            NaN            NaN            NaN            NaN            NaN
  1515.67        2500.00       0.285614E-002   98.6476       0.937548E-001  0.139333        1.11642                 NaN            NaN            NaN            NaN            NaN            NaN
  1514.19        2500.00       0.252634E-002   98.6688       0.974238E-001  0.139313        1.09192                 NaN            NaN            NaN            NaN            NaN            NaN
  1512.70        2500.00       0.243558E-002   98.6825       0.944055E-001  0.138631        1.08199                 NaN            NaN            NaN            NaN            NaN            NaN
  1511.22        2500.00       0.241279E-002   98.6976       0.886057E-001  0.138055        1.07338                 NaN            NaN            NaN            NaN            NaN            NaN
  1509.73        2500.00       0.230993E-002   98.7115       0.861872E-001  0.137697        1.06232                 NaN            NaN            NaN            NaN            NaN            NaN
  1508.24        2500.00       0.228100E-002   98.7279       0.807448E-001  0.136918        1.05212                 NaN            NaN            NaN            NaN            NaN            NaN
  1506.76        2500.00       0.226983E-002   98.7355       0.759919E-001  0.135996        1.05020                 NaN            NaN            NaN            NaN            NaN            NaN
  1505.27        2500.00       0.217228E-002   98.7610       0.720777E-001  0.136362        1.02835                 NaN            NaN            NaN            NaN            NaN            NaN
  1503.78        2500.00       0.221784E-002   98.7640       0.665250E-001  0.134225        1.03307                 NaN            NaN            NaN            NaN            NaN            NaN
  1502.30        2500.00       0.210673E-002   98.7872       0.628953E-001  0.136058        1.01172                 NaN            NaN            NaN            NaN            NaN            NaN
  1500.81        2500.00       0.205273E-002   98.7950       0.605465E-001  0.134505        1.00792                 NaN            NaN            NaN            NaN            NaN            NaN
  1499.33        2500.00       0.194280E-002   98.8082       0.590105E-001  0.134091       0.996768                 NaN            NaN            NaN            NaN            NaN            NaN
  1497.84        2500.00       0.202158E-002   98.8187       0.517448E-001  0.133624       0.993888                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.35        2500.00       0.195399E-002   98.8338       0.488170E-001  0.133197       0.982257                 NaN            NaN            NaN            NaN            NaN            NaN
  1494.87        2500.00       0.188256E-002   98.8443       0.465622E-001  0.132798       0.974450                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.38        2500.00       0.191533E-002   98.8559       0.411439E-001  0.132321       0.968736                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.90        2500.00       0.194643E-002   98.8662       0.359158E-001  0.131896       0.964087                 NaN            NaN            NaN            NaN            NaN            NaN
  1490.41        2500.00       0.295706E-002   98.8683                 NaN  0.118762       0.872028E-001  0.922789                 NaN            NaN            NaN            NaN            NaN
  1488.92        2500.00       0.301057E-002   98.8701                 NaN  0.998099E-001  0.880611       0.146469                 NaN            NaN            NaN            NaN            NaN
  1487.44        2500.00       0.290851E-002   98.8797                 NaN  0.981025E-001  0.147985       0.871310                 NaN            NaN            NaN            NaN            NaN
  1485.95        2500.00       0.281686E-002   98.8879                 NaN  0.964133E-001  0.862741       0.150094                 NaN            NaN            NaN            NaN            NaN
  1484.47        2500.00       0.271566E-002   98.8979                 NaN  0.946053E-001  0.853308       0.151509                 NaN            NaN            NaN            NaN            NaN
  1482.98        2500.00       0.262141E-002   98.9074                 NaN  0.927762E-001  0.154480       0.842746                 NaN            NaN            NaN            NaN            NaN
  1481.49        2500.00       0.252308E-002   98.9156                 NaN  0.911415E-001  0.835872       0.154879                 NaN            NaN            NaN            NaN            NaN
  1480.01        2500.00       0.245077E-002   98.9252                 NaN  0.893849E-001  0.822872       0.160087                 NaN            NaN            NaN            NaN            NaN
  1478.52        2500.00       0.236550E-002   98.9312                 NaN  0.878759E-001  0.160412       0.818137                 NaN            NaN            NaN            NaN            NaN
  1477.03        2500.00       0.225882E-002   98.9442                 NaN  0.860828E-001  0.160458       0.807030                 NaN            NaN            NaN            NaN            NaN
  1475.55        2500.00       0.217767E-002   98.9513                 NaN  0.843704E-001  0.163433       0.798670                 NaN            NaN            NaN            NaN            NaN
  1474.06        2500.00       0.210166E-002   98.9589                 NaN  0.829745E-001  0.790506       0.165509                 NaN            NaN            NaN            NaN            NaN
  1472.58        2500.00       0.201733E-002   98.9660                 NaN  0.814437E-001  0.167143       0.783390                 NaN            NaN            NaN            NaN            NaN
  1471.09        2500.00       0.194292E-002   98.9733                 NaN  0.799642E-001  0.170084       0.774745                 NaN            NaN            NaN            NaN            NaN
  1469.60        2500.00       0.185561E-002   98.9817                 NaN  0.784288E-001  0.170346       0.767661                 NaN            NaN            NaN            NaN            NaN
  1468.12        2500.00       0.177958E-002   98.9886                 NaN  0.769741E-001  0.761001       0.171647                 NaN            NaN            NaN            NaN            NaN
  1466.63        2500.00       0.170055E-002   98.9957                 NaN  0.755293E-001  0.173466       0.753568                 NaN            NaN            NaN            NaN            NaN
  1465.15        2500.00       0.162963E-002   99.0030                 NaN  0.739859E-001  0.746442       0.174969                 NaN            NaN            NaN            NaN            NaN
  1463.66        2500.00       0.154860E-002   98.9976                 NaN  0.745033E-001  0.174186       0.752159                 NaN            NaN            NaN            NaN            NaN
  1462.17        2500.00       0.147816E-002   99.0315                 NaN  0.691048E-001  0.179205       0.718720                 NaN            NaN            NaN            NaN            NaN
  1460.69        2500.00       0.141998E-002   99.0209                 NaN  0.700583E-001  0.728505       0.179094                 NaN            NaN            NaN            NaN            NaN
  1459.20        2500.00       0.134511E-002   99.0303                 NaN  0.686850E-001  0.719688       0.179959                 NaN            NaN            NaN            NaN            NaN
  1457.72        2500.00       0.127775E-002   99.0351                 NaN  0.673215E-001  0.714875       0.181377                 NaN            NaN            NaN            NaN            NaN
  1456.23        2500.00       0.121559E-002   99.0408                 NaN  0.660566E-001  0.708930       0.183008                 NaN            NaN            NaN            NaN            NaN
  1454.74        2500.00       0.115035E-002   99.0464                 NaN  0.648474E-001  0.702975       0.184613                 NaN            NaN            NaN            NaN            NaN
  1453.26        2500.00       0.108634E-002   99.0531                 NaN  0.634228E-001  0.696857       0.185568                 NaN            NaN            NaN            NaN            NaN
  1451.77        2500.00       0.102138E-002   99.0583                 NaN  0.632721E-001  0.692249       0.185160                 NaN            NaN            NaN            NaN            NaN
  1450.29        2500.00       0.967973E-003   99.0629                 NaN  0.600833E-001  0.190199       0.685820                 NaN            NaN            NaN            NaN            NaN
  1448.80        2500.00       0.902172E-003   99.0696                 NaN  0.597587E-001  0.188758       0.680986                 NaN            NaN            NaN            NaN            NaN
  1447.31        2500.00       0.845021E-003   99.0745                 NaN  0.586132E-001  0.675825       0.190258                 NaN            NaN            NaN            NaN            NaN
  1445.83        2500.00       0.785891E-003   99.0726                 NaN  0.593627E-001  0.187597       0.679626                 NaN            NaN            NaN            NaN            NaN
  1444.34        2500.00       0.738154E-003   99.0887                 NaN  0.545183E-001  0.660475       0.195559                 NaN            NaN            NaN            NaN            NaN
  1442.85        2500.00       0.674226E-003   99.0894                 NaN  0.551995E-001  0.193043       0.661691                 NaN            NaN            NaN            NaN            NaN
  1441.37        2500.00       0.624573E-003   99.0936                 NaN  0.537251E-001  0.194929       0.657121                 NaN            NaN            NaN            NaN            NaN
  1439.88        2500.00       0.571564E-003   99.0980                 NaN  0.528627E-001  0.195235       0.653368                 NaN            NaN            NaN            NaN            NaN
  1438.40        2500.00       0.517772E-003   99.1023                 NaN  0.517268E-001  0.649447       0.196021                 NaN            NaN            NaN            NaN            NaN
  1436.91        2500.00       0.469693E-003   99.1067                 NaN  0.505728E-001  0.197420       0.644826                 NaN            NaN            NaN            NaN            NaN
  1435.42        2500.00       0.419601E-003   99.1095                 NaN  0.494918E-001  0.642990       0.197602                 NaN            NaN            NaN            NaN            NaN
  1433.94        2500.00       0.374172E-003   99.1147                 NaN  0.484469E-001  0.199420       0.637056                 NaN            NaN            NaN            NaN            NaN
  1432.45        2500.00       0.312890E-003   99.1133                 NaN  0.482344E-001  0.195958       0.642185                 NaN            NaN            NaN            NaN            NaN
  1430.97        2500.00       0.292488E-003   99.1266                 NaN  0.452744E-001  0.203143       0.624734                 NaN            NaN            NaN            NaN            NaN
  1429.48        2500.00       0.235190E-003   99.1253                 NaN  0.450612E-001  0.202145       0.627251                 NaN            NaN            NaN            NaN            NaN
  1427.99        2500.00       0.196040E-003   99.1298                 NaN  0.441053E-001  0.203186       0.622737                 NaN            NaN            NaN            NaN            NaN
  1426.51        2500.00       0.155313E-003   99.1316                 NaN  0.430409E-001  0.621020       0.204137                 NaN            NaN            NaN            NaN            NaN
  1425.02        2500.00       0.113343E-003   99.1357                 NaN  0.420014E-001  0.617369       0.204822                 NaN            NaN            NaN            NaN            NaN
  1423.54        2500.00       0.755195E-004   99.1349                 NaN  0.405725E-001  0.616934       0.207482                 NaN            NaN            NaN            NaN            NaN
  1422.05        2500.00       0.375156E-004   99.1429                 NaN  0.401210E-001  0.205403       0.611499                 NaN            NaN            NaN            NaN            NaN
  1420.56        2500.00                 NaN   99.1460                 NaN  0.451214E-001  0.611615       0.197296                 NaN            NaN            NaN            NaN            NaN
  1419.08        2500.00       0.244799E-004   99.1454                 NaN  0.314498E-001  0.603934       0.219223                 NaN            NaN            NaN            NaN            NaN
  1417.59        2500.00                 NaN   99.1427                 NaN  0.379683E-001  0.609869       0.209465                 NaN            NaN            NaN            NaN            NaN
  1416.11        2500.00                 NaN   99.1560                 NaN  0.343295E-001  0.597339       0.212313                 NaN            NaN            NaN            NaN            NaN
  1414.62        2500.00                 NaN   98.9948                 NaN  0.834180E-001  0.622043       0.217571                 NaN  0.822005E-001            NaN            NaN            NaN
  1413.13        2500.00                 NaN   98.0012                 NaN  0.393004       0.249635       0.758628                 NaN  0.597493                 NaN            NaN            NaN
  1411.65        2500.00                 NaN   98.0305                 NaN  0.392063       0.238264       0.750613                 NaN  0.588541                 NaN            NaN            NaN
  1410.16        2500.00                 NaN   98.0551                 NaN  0.393287       0.746797       0.223461                 NaN  0.581357                 NaN            NaN            NaN
  1408.67        2500.00                 NaN   98.0790                 NaN  0.394302       0.208417       0.743499                 NaN  0.574750                 NaN            NaN            NaN
  1407.19        2500.00                 NaN   98.1048                 NaN  0.394076       0.197190       0.737740                 NaN  0.566184                 NaN            NaN            NaN
  1405.70        2500.00                 NaN   98.1275                 NaN  0.394495       0.183952       0.734620                 NaN  0.559481                 NaN            NaN            NaN
  1404.22        2500.00                 NaN   98.1506                 NaN  0.395567       0.171550       0.729462                 NaN  0.552812                 NaN            NaN            NaN
  1402.73        2500.00                 NaN   98.1726                 NaN  0.395303       0.159461       0.726871                 NaN  0.545782                 NaN            NaN            NaN
  1401.24        2500.00                 NaN   98.1951                 NaN  0.395940       0.722438       0.147447                 NaN  0.539071                 NaN            NaN            NaN
  1399.76        2500.00                 NaN   98.2141                 NaN  0.397414       0.134850       0.720063                 NaN  0.533577                 NaN            NaN            NaN
  1398.27        2500.00                 NaN   98.2391                 NaN  0.395651       0.714457       0.125229                 NaN  0.525535                 NaN            NaN            NaN
  1396.79        2500.00                 NaN   98.2577                 NaN  0.396892       0.112998       0.712356                 NaN  0.520031                 NaN            NaN            NaN
  1395.30        2500.00                 NaN   98.2799                 NaN  0.396829       0.102104       0.707782                 NaN  0.513411                 NaN            NaN            NaN
  1393.81        2500.00                 NaN   98.2977                 NaN  0.397185       0.705364       0.920591E-001            NaN  0.507665                 NaN            NaN            NaN
  1392.33        2500.00                 NaN   98.3172                 NaN  0.396803       0.820154E-001  0.702379                 NaN  0.501646                 NaN            NaN            NaN
  1390.84        2500.00                 NaN   98.3350                 NaN  0.397309       0.713491E-001  0.700161                 NaN  0.496165                 NaN            NaN            NaN
  1389.36        2500.00                 NaN   98.3536                 NaN  0.396390       0.623148E-001  0.697542                 NaN  0.490180                 NaN            NaN            NaN
  1387.87        2500.00                 NaN   98.3712                 NaN  0.396614       0.520888E-001  0.695263                 NaN  0.484854                 NaN            NaN            NaN
  1386.38        2500.00                 NaN   98.3864                 NaN  0.396462       0.694387       0.429932E-001            NaN  0.479804                 NaN            NaN            NaN
  1384.90        2500.00                 NaN   98.4060                 NaN  0.395794       0.344571E-001  0.689983                 NaN  0.473795                 NaN            NaN            NaN
  1383.41        2500.00                 NaN   98.4197                 NaN  0.395971       0.690112       0.247161E-001            NaN  0.469536                 NaN            NaN            NaN
  1381.93        2500.00                 NaN   98.4403                 NaN  0.394226       0.685148       0.175905E-001            NaN  0.462745                 NaN            NaN            NaN
  1380.44        2500.00                 NaN   98.4535                 NaN  0.394108       0.102854E-001  0.683718                 NaN  0.458379                 NaN            NaN            NaN
  1378.95        2500.00                 NaN   98.4723                 NaN  0.393252       0.106284E-003  0.681335                 NaN  0.452958                 NaN            NaN            NaN
  1377.47        2500.00                 NaN   98.4859                 NaN  0.391716       0.674150                 NaN            NaN  0.448213                 NaN            NaN            NaN
  1375.98        2500.00                 NaN   98.4874                 NaN  0.354855       0.627008       0.893865E-001            NaN  0.441316                 NaN            NaN            NaN
  1374.49        2500.00                 NaN   98.5132                 NaN  0.387686       0.660286                 NaN            NaN  0.438874                 NaN            NaN            NaN
  1373.01        2500.00                 NaN   98.5268                 NaN  0.380433       0.659709                 NaN            NaN  0.433053                 NaN            NaN            NaN
  1371.52        2500.00                 NaN   98.5407                 NaN  0.377550       0.653351                 NaN            NaN  0.428412                 NaN            NaN            NaN
  1370.04        2500.00                 NaN   98.5495                 NaN  0.373650       0.651694                 NaN            NaN  0.425202                 NaN            NaN            NaN
  1368.55        2500.00                 NaN   98.5733                 NaN  0.369439       0.640396                 NaN            NaN  0.416846                 NaN            NaN            NaN
  1367.06        2500.00                 NaN   98.5759                 NaN  0.357180       0.255225E-001  0.627577                 NaN  0.413859                 NaN            NaN            NaN
  1365.58        2500.00                 NaN   98.5925                 NaN  0.365316       0.632365                 NaN            NaN  0.409845                 NaN            NaN            NaN
  1364.09        2500.00                 NaN   98.6052                 NaN  0.366313       0.622549                 NaN            NaN  0.405895                 NaN            NaN            NaN
  1362.61        2500.00                 NaN   98.6168                 NaN  0.359647       0.622242                 NaN            NaN  0.401283                 NaN            NaN            NaN
  1361.12        2500.00                 NaN   98.6279                 NaN  0.354315       0.620933                 NaN            NaN  0.396803                 NaN            NaN            NaN
  1359.63        2500.00                 NaN   98.6398                 NaN  0.351606       0.616027                 NaN            NaN  0.392590                 NaN            NaN            NaN
  1358.15        2500.00                 NaN   98.5806                 NaN  0.153192       0.305083       0.579985                 NaN  0.381177                 NaN            NaN            NaN
  1356.66        2500.00                 NaN   98.6661                 NaN  0.344388       0.608415                 NaN            NaN  0.381135                 NaN            NaN            NaN
  1355.18        2500.00                 NaN   98.6738                 NaN  0.345836       0.599693                 NaN            NaN  0.380710                 NaN            NaN            NaN
  1353.69        2500.00                 NaN   98.6485                 NaN  0.372778       0.587527                 NaN            NaN  0.391215                 NaN            NaN            NaN
  1352.20        2500.00                 NaN   98.7288                 NaN  0.331051       0.579114                 NaN            NaN  0.361070                 NaN            NaN            NaN
  1350.72        2500.00                 NaN   98.7064                 NaN  0.337649       0.587035                 NaN            NaN  0.368945                 NaN            NaN            NaN
  1349.23        2500.00                 NaN   98.7123                 NaN  0.328619       0.593592                 NaN            NaN  0.365537                 NaN            NaN            NaN
  1347.75        2500.00                 NaN   98.7266                 NaN  0.330281       0.582035                 NaN            NaN  0.361113                 NaN            NaN            NaN
  1346.26        2500.00                 NaN   98.7400                 NaN  0.329093       0.573646                 NaN            NaN  0.357286                 NaN            NaN            NaN
  1344.77        2500.00                 NaN   98.7483                 NaN  0.324782       0.573230                 NaN            NaN  0.353695                 NaN            NaN            NaN
  1343.29        2500.00                 NaN   98.7557                 NaN  0.319994       0.573784                 NaN            NaN  0.350512                 NaN            NaN            NaN
  1341.80        2500.00                 NaN   98.7645                 NaN  0.315921       0.572556                 NaN            NaN  0.347031                 NaN            NaN            NaN
  1340.31        2500.00                 NaN   98.7765                 NaN  0.314578       0.565760                 NaN            NaN  0.343143                 NaN            NaN            NaN
  1338.83        2500.00                 NaN   98.7846                 NaN  0.311171       0.564193                 NaN            NaN  0.340042                 NaN            NaN            NaN
  1337.34        2500.00                 NaN   98.7941                 NaN  0.309644       0.559327                 NaN            NaN  0.336919                 NaN            NaN            NaN
  1335.86        2500.00       0.680523E-001   98.6983                 NaN  0.261785       0.623110                 NaN            NaN  0.348758                 NaN            NaN            NaN
  1334.37        2500.00       0.143060        98.5936                 NaN  0.209998       0.691230                 NaN            NaN  0.362073                 NaN            NaN            NaN
  1332.88        2500.00       0.141016        98.6092                 NaN  0.206892       0.684998                 NaN            NaN  0.357865                 NaN            NaN            NaN
  1331.40        2500.00       0.139404        98.6250                 NaN  0.202996       0.679120                 NaN            NaN  0.353459                 NaN            NaN            NaN
  1329.91        2500.00       0.137095        98.6414                 NaN  0.200719       0.671529                 NaN            NaN  0.349244                 NaN            NaN            NaN
  1328.43        2500.00       0.135589        98.6557                 NaN  0.201838       0.661133                 NaN            NaN  0.345740                 NaN            NaN            NaN
  1326.94        2500.00       0.133319        98.6739                 NaN  0.203481       0.647236                 NaN            NaN  0.342075                 NaN            NaN            NaN
  1325.45        2500.00       0.130376        98.6910                 NaN  0.189330       0.653935                 NaN            NaN  0.335402                 NaN            NaN            NaN
  1323.97        2500.00       0.128004        98.7079                 NaN  0.193452       0.638059                 NaN            NaN  0.332551                 NaN            NaN            NaN
  1322.48        2500.00       0.126032        98.7220                 NaN  0.186221       0.637655                 NaN            NaN  0.328101                 NaN            NaN            NaN
  1321.00        2500.00       0.123633        98.7371                 NaN  0.183272       0.631695                 NaN            NaN  0.324275                 NaN            NaN            NaN
  1319.51        2500.00       0.122524        98.7459                 NaN  0.168657       0.641794                 NaN            NaN  0.321080                 NaN            NaN            NaN
  1318.02        2500.00       0.117654        98.7737                 NaN  0.180971       0.612256                 NaN            NaN  0.315430                 NaN            NaN            NaN
  1316.54        2500.00       0.116497        98.7841                 NaN  0.174943       0.612606                 NaN            NaN  0.311874                 NaN            NaN            NaN
  1315.05        2500.00       0.114553        98.7981                 NaN  0.173298       0.605375                 NaN            NaN  0.308649                 NaN            NaN            NaN
  1313.57        2500.00       0.112163        98.8132                 NaN  0.170900       0.598834                 NaN            NaN  0.304890                 NaN            NaN            NaN
  1312.08        2500.00       0.109836        98.8277                 NaN  0.168437       0.592878                 NaN            NaN  0.301193                 NaN            NaN            NaN
  1310.59        2500.00       0.107618        98.8400                 NaN  0.163422       0.591201                 NaN            NaN  0.297770                 NaN            NaN            NaN
  1309.11        2500.00       0.105420        98.8563                 NaN  0.161414       0.583175                 NaN            NaN  0.293700                 NaN            NaN            NaN
  1307.62        2500.00       0.103260        98.8698                 NaN  0.159857       0.576629                 NaN            NaN  0.290412                 NaN            NaN            NaN
  1306.13        2500.00       0.101167        98.8837                 NaN  0.156386       0.572054                 NaN            NaN  0.286740                 NaN            NaN            NaN
  1304.65        2500.00       0.985022E-001   98.8938                 NaN  0.156974       0.566087                 NaN            NaN  0.284598                 NaN            NaN            NaN
  1303.16        2500.00       0.969876E-001   98.9100                 NaN  0.149806       0.563663                 NaN            NaN  0.279546                 NaN            NaN            NaN
  1301.68        2500.00       0.947338E-001   98.9224                 NaN  0.145704       0.560479                 NaN            NaN  0.276692                 NaN            NaN            NaN
  1300.19        2500.00       0.928384E-001   98.9362                 NaN  0.145702       0.551915                 NaN            NaN  0.273357                 NaN            NaN            NaN
  1298.70        2500.00       0.295719E-001   98.9538                 NaN  0.181813       0.524890                 NaN            NaN  0.273241       0.366447E-001            NaN            NaN
  1297.22        2500.00                 NaN   98.9684                 NaN  0.198052       0.508518                 NaN            NaN  0.271570       0.534776E-001            NaN            NaN
  1295.73        2500.00       0.106683        96.4854                 NaN  0.342583        1.05060                 NaN            NaN  0.587793       0.809891E-001   1.34600                 NaN
  1294.25        2500.00       0.786589        75.6972                 NaN   1.67937        5.61206                 NaN            NaN   3.25414       0.420785        12.5499                 NaN
  1292.76        2500.00       0.879397E-001   79.4040                 NaN   1.84452        4.63179                 NaN            NaN   2.80965       0.672157        10.5499                 NaN
  1291.27        2500.00                 NaN   82.2016                 NaN   1.64527        4.05816                 NaN            NaN   2.44390       0.614327        9.03676                 NaN
  1289.79        2500.00                 NaN   84.4035                 NaN   1.42268        3.64501                 NaN            NaN   2.15087       0.529618        7.84831                 NaN
  1288.30        2500.00                 NaN   86.1862                 NaN   1.24151        3.30264                 NaN            NaN   1.91273       0.462563        6.89435                 NaN
  1286.82        2500.00                 NaN   87.3118                 NaN   1.06168        3.16329                 NaN            NaN   1.76441       0.416104        6.28273                 NaN
  1285.33        2500.00                 NaN   87.3134                 NaN   1.02662        3.09971                 NaN            NaN   1.76054       0.437092        6.36259                 NaN
  1283.84        2500.00       0.707472        89.6331                 NaN  0.831815        2.01935                 NaN            NaN   1.35590                 NaN   5.45240                 NaN
