|6.6.6
Archiving\03_Data\DeqLP/QFM_m1.25/WD94/WD94_3.tab                         
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          11
T(K)           P(bar)         melt(TH)       O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  1913.46        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1903.85        500.000        99.4122       0.587818                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1900.64        500.000        98.6489        1.35110                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.44        500.000        97.8847        2.11534                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.23        500.000        97.1476        2.85244                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1891.03        500.000        96.4096        3.59045                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.82        500.000        95.6707        4.32935                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.62        500.000        94.9309        5.06914                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1881.41        500.000        94.2119        5.78808                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1878.21        500.000        93.4921        6.50787                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1875.00        500.000        92.7828        7.21260       0.464694E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1871.79        500.000        92.0978        7.88558       0.166549E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1868.59        500.000        91.4116        8.56038       0.280726E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1865.38        500.000        90.7245        9.23595       0.395042E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1862.18        500.000        90.0367        9.91231       0.509496E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1858.97        500.000        89.3481        10.5894       0.624089E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1855.77        500.000        88.6588        11.2674       0.738820E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1852.56        500.000        87.9686        11.9460       0.853689E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1849.36        500.000        87.2777        12.6255       0.968694E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1846.15        500.000        86.5859        13.3057       0.108384                 NaN            NaN            NaN            NaN            NaN            NaN
  1842.95        500.000        85.9393        13.9417       0.118939                 NaN            NaN            NaN            NaN            NaN            NaN
  1839.74        500.000        85.2920        14.5785       0.129506                 NaN            NaN            NaN            NaN            NaN            NaN
  1836.54        500.000        84.6440        15.2159       0.140086                 NaN            NaN            NaN            NaN            NaN            NaN
  1833.33        500.000        83.9954        15.8540       0.150677                 NaN            NaN            NaN            NaN            NaN            NaN
  1830.13        500.000        83.3460        16.4927       0.161279                 NaN            NaN            NaN            NaN            NaN            NaN
  1826.92        500.000        82.6960        17.1321       0.171893                 NaN            NaN            NaN            NaN            NaN            NaN
  1823.72        500.000        82.0453        17.7722       0.182519                 NaN            NaN            NaN            NaN            NaN            NaN
  1820.51        500.000        81.3940        18.4129       0.193157                 NaN            NaN            NaN            NaN            NaN            NaN
  1817.31        500.000        80.7694        19.0277       0.202966                 NaN            NaN            NaN            NaN            NaN            NaN
  1814.10        500.000        80.1441        19.6431       0.212786                 NaN            NaN            NaN            NaN            NaN            NaN
  1810.90        500.000        79.5183        20.2591       0.222616                 NaN            NaN            NaN            NaN            NaN            NaN
  1807.69        500.000        78.8918        20.8757       0.232456                 NaN            NaN            NaN            NaN            NaN            NaN
  1804.49        500.000        78.2648        21.4929       0.242306                 NaN            NaN            NaN            NaN            NaN            NaN
  1801.28        500.000        77.6371        22.1107       0.252166                 NaN            NaN            NaN            NaN            NaN            NaN
  1798.08        500.000        77.0088        22.7291       0.262037                 NaN            NaN            NaN            NaN            NaN            NaN
  1794.87        500.000        76.3800        23.3481       0.271917                 NaN            NaN            NaN            NaN            NaN            NaN
  1791.67        500.000        75.7690        23.9499       0.281033                 NaN            NaN            NaN            NaN            NaN            NaN
  1788.46        500.000        75.1575        24.5523       0.290158                 NaN            NaN            NaN            NaN            NaN            NaN
  1785.26        500.000        74.5455        25.1553       0.299292                 NaN            NaN            NaN            NaN            NaN            NaN
  1782.05        500.000        73.9328        25.7587       0.308434                 NaN            NaN            NaN            NaN            NaN            NaN
  1778.85        500.000        73.3197        26.3627       0.317586                 NaN            NaN            NaN            NaN            NaN            NaN
  1775.64        500.000        72.7060        26.9673       0.326746                 NaN            NaN            NaN            NaN            NaN            NaN
  1772.44        500.000        72.0917        27.5724       0.335914                 NaN            NaN            NaN            NaN            NaN            NaN
  1769.23        500.000        71.4769        28.1780       0.345092                 NaN            NaN            NaN            NaN            NaN            NaN
  1766.03        500.000        70.8813        28.7651       0.353589                 NaN            NaN            NaN            NaN            NaN            NaN
  1762.82        500.000        70.2853        29.3527       0.362094                 NaN            NaN            NaN            NaN            NaN            NaN
  1759.62        500.000        69.6887        29.9407       0.370607                 NaN            NaN            NaN            NaN            NaN            NaN
  1756.41        500.000        69.0916        30.5293       0.379127                 NaN            NaN            NaN            NaN            NaN            NaN
  1753.21        500.000        68.4941        31.1183       0.387655                 NaN            NaN            NaN            NaN            NaN            NaN
  1750.00        500.000        67.8961        31.7077       0.396189                 NaN            NaN            NaN            NaN            NaN            NaN
  1746.79        500.000        67.2976        32.2977       0.404732                 NaN            NaN            NaN            NaN            NaN            NaN
  1743.59        500.000        66.6986        32.8881       0.413281                 NaN            NaN            NaN            NaN            NaN            NaN
  1740.38        500.000        66.1191        33.4596       0.421262                 NaN            NaN            NaN            NaN            NaN            NaN
  1737.18        500.000        65.5393        34.0315       0.429250                 NaN            NaN            NaN            NaN            NaN            NaN
  1733.97        500.000        64.9590        34.6038       0.437244                 NaN            NaN            NaN            NaN            NaN            NaN
  1730.77        500.000        64.3782        35.1765       0.445244                 NaN            NaN            NaN            NaN            NaN            NaN
  1727.56        500.000        63.7971        35.7497       0.453250                 NaN            NaN            NaN            NaN            NaN            NaN
  1724.36        500.000        63.2155        36.3232       0.461262                 NaN            NaN            NaN            NaN            NaN            NaN
  1721.15        500.000        62.6336        36.8971       0.469281                 NaN            NaN            NaN            NaN            NaN            NaN
  1717.95        500.000        62.0512        37.4715       0.477305                 NaN            NaN            NaN            NaN            NaN            NaN
  1714.74        500.000        61.4942        38.0211       0.484706                 NaN            NaN            NaN            NaN            NaN            NaN
  1711.54        500.000        60.9368        38.5711       0.492111                 NaN            NaN            NaN            NaN            NaN            NaN
  1708.33        500.000        60.3790        39.1215       0.499521                 NaN            NaN            NaN            NaN            NaN            NaN
  1705.13        500.000        59.8209        39.6722       0.506936                 NaN            NaN            NaN            NaN            NaN            NaN
  1701.92        500.000        59.2625        40.2232       0.514356                 NaN            NaN            NaN            NaN            NaN            NaN
  1698.72        500.000        58.7037        40.7745       0.521781                 NaN            NaN            NaN            NaN            NaN            NaN
  1695.51        500.000        58.1446        41.3262       0.529211                 NaN            NaN            NaN            NaN            NaN            NaN
  1692.31        500.000        57.5852        41.8781       0.536645                 NaN            NaN            NaN            NaN            NaN            NaN
  1689.10        500.000        57.0641        42.3923       0.543574                 NaN            NaN            NaN            NaN            NaN            NaN
  1685.90        500.000        56.5428        42.9067       0.550506                 NaN            NaN            NaN            NaN            NaN            NaN
  1682.69        500.000        56.0212        43.4214       0.557442                 NaN            NaN            NaN            NaN            NaN            NaN
  1679.49        500.000        55.4993        43.9363       0.564382                 NaN            NaN            NaN            NaN            NaN            NaN
  1676.28        500.000        54.9772        44.4514       0.571325                 NaN            NaN            NaN            NaN            NaN            NaN
  1673.08        500.000        54.4549        44.9668       0.578272                 NaN            NaN            NaN            NaN            NaN            NaN
  1669.87        500.000        53.9323        45.4824       0.585223                 NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        500.000        53.4095        45.9983       0.592177                 NaN            NaN            NaN            NaN            NaN            NaN
  1663.46        500.000        52.9277        46.4733       0.598987                 NaN            NaN            NaN            NaN            NaN            NaN
  1660.26        500.000        52.4456        46.9486       0.605800                 NaN            NaN            NaN            NaN            NaN            NaN
  1657.05        500.000        51.9634        47.4240       0.612617                 NaN            NaN            NaN            NaN            NaN            NaN
  1653.85        500.000        51.4810        47.8996       0.619436                 NaN            NaN            NaN            NaN            NaN            NaN
  1650.64        500.000        50.9984        48.3753       0.626258                 NaN            NaN            NaN            NaN            NaN            NaN
  1647.44        500.000        50.5157        48.8512       0.633083                 NaN            NaN            NaN            NaN            NaN            NaN
  1644.23        500.000        50.0328        49.3273       0.639911                 NaN            NaN            NaN            NaN            NaN            NaN
  1641.03        500.000        49.5498        49.8035       0.646741                 NaN            NaN            NaN            NaN            NaN            NaN
  1637.82        500.000        49.1050        50.2418       0.653285                 NaN            NaN            NaN            NaN            NaN            NaN
  1634.62        500.000        48.6600        50.6801       0.659830                 NaN            NaN            NaN            NaN            NaN            NaN
  1631.41        500.000        48.2150        51.1186       0.666378                 NaN            NaN            NaN            NaN            NaN            NaN
  1628.21        500.000        47.7698        51.5572       0.672928                 NaN            NaN            NaN            NaN            NaN            NaN
  1625.00        500.000        47.3412        51.9795       0.679258                 NaN            NaN            NaN            NaN            NaN            NaN
  1621.79        500.000        46.9125        52.4019       0.685589                 NaN            NaN            NaN            NaN            NaN            NaN
  1618.59        500.000        46.4944        52.8133       0.692326                 NaN            NaN            NaN            NaN            NaN            NaN
  1615.38        500.000        45.5884        53.0363       0.691667       0.683694                 NaN            NaN            NaN            NaN            NaN
  1612.18        500.000        44.5952        53.1274       0.687354        1.59003                 NaN            NaN            NaN            NaN            NaN
  1608.97        500.000        43.5997        53.2187       0.683029        2.49850                 NaN            NaN            NaN            NaN            NaN
  1605.77        500.000        42.6020        53.3102       0.678694        3.40910                 NaN            NaN            NaN            NaN            NaN
  1602.56        500.000        41.6021        53.4017       0.674347        4.32186                 NaN            NaN            NaN            NaN            NaN
  1599.36        500.000        40.5999        53.4934       0.669988        5.23675                 NaN            NaN            NaN            NaN            NaN
  1596.15        500.000        39.5954        53.5852       0.665618        6.15380                 NaN            NaN            NaN            NaN            NaN
  1592.95        500.000        38.5886        53.6771       0.661237        7.07300                 NaN            NaN            NaN            NaN            NaN
  1589.74        500.000        37.5796        53.7692       0.656844        7.99436                 NaN            NaN            NaN            NaN            NaN
  1586.54        500.000        36.8219        53.8258       0.651652        8.70064                 NaN            NaN            NaN            NaN            NaN
  1583.33        500.000        36.0628        53.8825       0.646450        9.40820                 NaN            NaN            NaN            NaN            NaN
  1580.13        500.000        35.3025        53.9393       0.641237        10.1170                 NaN            NaN            NaN            NaN            NaN
  1576.92        500.000        34.5408        53.9960       0.636014        10.8271                 NaN            NaN            NaN            NaN            NaN
  1573.72        500.000        33.7778        54.0528       0.630781        11.5385                 NaN            NaN            NaN            NaN            NaN
  1570.51        500.000        33.0136        54.1097       0.625538        12.2512                 NaN            NaN            NaN            NaN            NaN
  1567.31        500.000        32.2480        54.1666       0.620285        12.9652                 NaN            NaN            NaN            NaN            NaN
  1564.10        500.000        31.4811        54.2235       0.615021        13.6804                 NaN            NaN            NaN            NaN            NaN
  1560.90        500.000        30.8689        54.2606       0.608751        14.2618                 NaN            NaN            NaN            NaN            NaN
  1557.69        500.000        30.2559        54.2976       0.602471        14.8440                 NaN            NaN            NaN            NaN            NaN
  1554.49        500.000        29.6420        54.3346       0.596181        15.4272                 NaN            NaN            NaN            NaN            NaN
  1551.28        500.000        29.0273        54.3717       0.589882        16.0111                 NaN            NaN            NaN            NaN            NaN
  1548.08        500.000        28.4118        54.4088       0.583572        16.5959                 NaN            NaN            NaN            NaN            NaN
  1544.87        500.000        27.7953        54.4458       0.577252        17.1816                 NaN            NaN            NaN            NaN            NaN
  1541.67        500.000        27.1781        54.4829       0.570923        17.7681                 NaN            NaN            NaN            NaN            NaN
  1538.46        500.000        26.5599        54.5200       0.564584        18.3555                 NaN            NaN            NaN            NaN            NaN
  1535.26        500.000        26.0430        54.5453       0.557238        18.8545                 NaN            NaN            NaN            NaN            NaN
  1532.05        500.000        25.5254        54.5706       0.549882        19.3541                 NaN            NaN            NaN            NaN            NaN
  1528.85        500.000        25.0073        54.5958       0.542516        19.8543                 NaN            NaN            NaN            NaN            NaN
  1525.64        500.000        24.4886        54.6211       0.535141        20.3552                 NaN            NaN            NaN            NaN            NaN
  1522.44        500.000        23.9692        54.6464       0.527756        20.8567                 NaN            NaN            NaN            NaN            NaN
  1519.23        500.000        23.4493        54.6716       0.520361        21.3587                 NaN            NaN            NaN            NaN            NaN
  1516.03        500.000        22.9287        54.6969       0.512957        21.8614                 NaN            NaN            NaN            NaN            NaN
  1512.82        500.000        22.4076        54.7222       0.505543        22.3647                 NaN            NaN            NaN            NaN            NaN
  1509.62        500.000        21.9415        54.7436       0.496547        22.8184                 NaN            NaN            NaN            NaN            NaN
  1506.41        500.000        21.4749        54.7649       0.487540        23.2727                 NaN            NaN            NaN            NaN            NaN
  1503.21        500.000        21.0078        54.7863       0.478523        23.7274                 NaN            NaN            NaN            NaN            NaN
  1500.00        500.000        20.5402        54.8077       0.469495        24.1826                 NaN            NaN            NaN            NaN            NaN
  1496.79        500.000        20.0722        54.8291       0.460456        24.6383                 NaN            NaN            NaN            NaN            NaN
  1493.59        500.000        19.6036        54.8505       0.451407        25.0945                 NaN            NaN            NaN            NaN            NaN
  1490.38        500.000        19.1346        54.8719       0.442347        25.5512                 NaN            NaN            NaN            NaN            NaN
  1487.18        500.000        18.6651        54.8932       0.433276        26.0084                 NaN            NaN            NaN            NaN            NaN
  1483.97        500.000        18.2238        54.9139       0.422906        26.4393                 NaN            NaN            NaN            NaN            NaN
  1480.77        500.000        17.7821        54.9346       0.412525        26.8707                 NaN            NaN            NaN            NaN            NaN
  1477.56        500.000        17.3400        54.9553       0.402132        27.3026                 NaN            NaN            NaN            NaN            NaN
  1474.36        500.000        16.8974        54.9761       0.391728        27.7348                 NaN            NaN            NaN            NaN            NaN
  1471.15        500.000        16.4662        54.9972       0.380845        28.1558                 NaN            NaN            NaN            NaN            NaN
  1467.95        500.000        16.0345        55.0184       0.369950        28.5771                 NaN            NaN            NaN            NaN            NaN
  1464.74        500.000        15.6234        55.0374       0.359720        28.9795                 NaN            NaN            NaN            NaN            NaN
  1461.54        500.000        14.9970        55.0687       0.356303        29.2211       0.356821                 NaN            NaN            NaN            NaN
  1458.33        500.000        14.4368        55.0837       0.360240        29.3638       0.755546                 NaN            NaN            NaN            NaN
  1455.13        500.000        13.8757        55.0985       0.364185        29.5067        1.15489                 NaN            NaN            NaN            NaN
  1451.92        500.000        13.3138        55.1134       0.368137        29.6499        1.55485                 NaN            NaN            NaN            NaN
  1448.72        500.000        12.7511        55.1282       0.372097        29.7932        1.95542                 NaN            NaN            NaN            NaN
  1445.51        500.000        12.1876        55.1429       0.376064        29.9368        2.35661                 NaN            NaN            NaN            NaN
  1442.31        500.000        11.6233        55.1577       0.380038        30.0805        2.75842                 NaN            NaN            NaN            NaN
  1439.10        500.000        11.0582        55.1724       0.384020        30.2245        3.16084                 NaN            NaN            NaN            NaN
  1435.90        500.000        10.4923        55.1871       0.388008        30.3687        3.56388                 NaN            NaN            NaN            NaN
  1432.69        500.000        10.0382        55.1868       0.395764        30.4770        3.90228                 NaN            NaN            NaN            NaN
  1429.49        500.000        9.58352        55.1864       0.403531        30.5854        4.24112                 NaN            NaN            NaN            NaN
  1426.28        500.000        8.86139        55.2552       0.413013        30.4037        4.49613       0.362244       0.208317                 NaN            NaN
  1423.08        500.000        8.21388        55.3146       0.423560        30.1850        4.70492       0.748508       0.409537                 NaN            NaN
  1419.87        500.000        8.21347        55.3148       0.423573        30.1851        4.70494       0.748514       0.409564                 NaN            NaN
  1416.67        500.000        8.21306        55.3150       0.423587        30.1853        4.70496       0.748521       0.409591                 NaN            NaN
  1413.46        500.000        8.21265        55.3152       0.423600        30.1854        4.70498       0.748527       0.409618                 NaN            NaN
  1410.26        500.000        6.27240        55.4948       0.459130        29.4597        1.93603        5.33410        1.04379                 NaN            NaN
  1407.05        500.000        6.27211        55.4949       0.459144        29.4598        1.93605        5.33411        1.04386                 NaN            NaN
  1403.85        500.000        6.27183        55.4950       0.459158        29.4599        1.93606        5.33412        1.04392                 NaN            NaN
  1400.64        500.000        6.27154        55.4951       0.459172        29.4600        1.93607        5.33413        1.04399                 NaN            NaN
  1397.44        500.000        6.27125        55.4952       0.459185        29.4601        1.93608        5.33415        1.04405                 NaN            NaN
  1394.23        500.000        6.27096        55.4952       0.459199        29.4602        1.93610        5.33416        1.04412                 NaN            NaN
  1391.03        500.000        6.27067        55.4953       0.459213        29.4603        1.93611        5.33417        1.04419                 NaN            NaN
  1387.82        500.000        6.27039        55.4954       0.459226        29.4604        1.93613        5.33418        1.04425                 NaN            NaN
  1384.62        500.000        4.02932        55.7001       0.511868        28.4602        3.37112        6.04755        1.87989                 NaN            NaN
  1381.41        500.000        4.02918        55.7001       0.511883        28.4602        3.37114        6.04755        1.88000                 NaN            NaN
  1378.21        500.000        4.02903        55.7000       0.511897        28.4602        3.37116        6.04755        1.88012                 NaN            NaN
  1375.00        500.000        4.02888        55.7000       0.511911        28.4603        3.37117        6.04755        1.88023                 NaN            NaN
  1371.79        500.000        4.02873        55.6999       0.511925        28.4603        3.37119        6.04755        1.88035                 NaN            NaN
  1368.59        500.000        4.02858        55.6999       0.511939        28.4604        3.37121        6.04755        1.88046                 NaN            NaN
  1365.38        500.000        4.02843        55.6998       0.511953        28.4604        3.37122        6.04756        1.88058                 NaN            NaN
  1362.18        500.000        4.02829        55.6998       0.511967        28.4605        3.37124        6.04756        1.88069                 NaN            NaN
  1358.97        500.000        2.71386        55.7919       0.556297        27.7877        6.43975        4.25294        2.45756                 NaN            NaN
  1355.77        500.000        2.71378        55.7918       0.556312        27.7877        6.43974        4.25296        2.45771                 NaN            NaN
  1352.56        500.000        2.71370        55.7917       0.556327        27.7877        6.43974        4.25298        2.45785                 NaN            NaN
  1349.36        500.000        2.71363        55.7916       0.556341        27.7877        6.43974        4.25300        2.45800                 NaN            NaN
  1346.15        500.000        2.71355        55.7914       0.556356        27.7878        6.43973        4.25301        2.45815                 NaN            NaN
  1342.95        500.000        2.71347        55.7913       0.556370        27.7878        6.43973        4.25303        2.45829                 NaN            NaN
  1339.74        500.000        2.71339        55.7912       0.556385        27.7878        6.43972        4.25305        2.45844                 NaN            NaN
  1336.54        500.000        2.71331        55.7911       0.556399        27.7878        6.43972        4.25307        2.45859                 NaN            NaN
  1333.33        500.000        1.77642        55.8515       0.590875        27.2947        4.86578        6.68959        2.93116                 NaN            NaN
  1330.13        500.000        1.77638        55.8513       0.590890        27.2947        4.86580        6.68958        2.93133                 NaN            NaN
  1326.92        500.000        1.77634        55.8512       0.590905        27.2947        4.86582        6.68957        2.93150                 NaN            NaN
  1323.72        500.000        1.77630        55.8510       0.590920        27.2947        4.86584        6.68957        2.93167                 NaN            NaN
  1320.51        500.000        1.77626        55.8508       0.590935        27.2947        4.86586        6.68956        2.93185                 NaN            NaN
  1317.31        500.000        1.77622        55.8506       0.590950        27.2947        4.86587        6.68955        2.93202                 NaN            NaN
  1314.10        500.000        1.77618        55.8505       0.590965        27.2947        4.86589        6.68954        2.93219                 NaN            NaN
  1310.90        500.000        1.77614        55.8503       0.590979        27.2948        4.86591        6.68954        2.93236                 NaN            NaN
  1307.69        500.000        1.04007        55.8678       0.623052        26.9675        6.86264        5.31238        3.32659                 NaN            NaN
  1304.49        500.000        1.04005        55.8676       0.623067        26.9675        6.86263        5.31240        3.32679                 NaN            NaN
  1301.28        500.000       0.876282        55.8684       0.630263        26.9050        5.40466        6.89888        3.41656                 NaN            NaN
  1298.08        500.000       0.797049        55.8683       0.633744        26.8778        5.44773        6.91534        3.46011                 NaN            NaN
  1294.87        500.000                 NaN   55.9225       0.638300        26.8559        5.55811        6.98288        3.55837       0.483980                 NaN
  1291.67        500.000                 NaN   55.9222       0.638316        26.8559        5.55813        6.98287        3.55857       0.483988                 NaN
  1288.46        500.000                 NaN   55.9220       0.638331        26.8559        5.55815        6.98286        3.55878       0.483997                 NaN
  1285.26        500.000                 NaN   55.9218       0.638347        26.8559        5.55817        6.98284        3.55898       0.484005                 NaN
  1282.05        500.000                 NaN   55.9389       0.650760        26.8579        6.99757        5.45395        3.60977       0.491140                 NaN
  1278.85        500.000                 NaN   55.9386       0.650775        26.8579        6.99755        5.45397        3.60997       0.491149                 NaN
  1275.64        500.000                 NaN   55.9384       0.650791        26.8579        6.99754        5.45399        3.61018       0.491158                 NaN
  1272.44        500.000                 NaN   55.9382       0.650806        26.8579        6.99753        5.45401        3.61039       0.491166                 NaN
  1269.23        500.000                 NaN   55.9379       0.650822        26.8579        6.99752        5.45403        3.61060       0.491175                 NaN
  1266.03        500.000                 NaN   55.9377       0.650838        26.8579        6.99751        5.45405        3.61080       0.491184                 NaN
  1262.82        500.000                 NaN   55.9375       0.650853        26.8579        6.99750        5.45406        3.61101       0.491192                 NaN
  1259.62        500.000                 NaN   55.9372       0.650869        26.8579        6.99748        5.45408        3.61122       0.491201                 NaN
  1256.41        500.000                 NaN   55.9685       0.676312        26.8601        7.02405        5.25793        3.70862       0.504491                 NaN
  1253.21        500.000                 NaN   55.9683       0.676328        26.8601        7.02404        5.25795        3.70883       0.504500                 NaN
  1250.00        500.000                 NaN   55.9680       0.676344        26.8601        7.02403        5.25797        3.70905       0.504509                 NaN
  1246.79        500.000                 NaN   55.9678       0.676360        26.8601        7.02401        5.25799        3.70926       0.504517                 NaN
  1243.59        500.000                 NaN   55.9675       0.676376        26.8601        7.02400        5.25801        3.70947       0.504526                 NaN
  1240.38        500.000                 NaN   55.9673       0.676392        26.8601        7.02399        5.25803        3.70969       0.504535                 NaN
  1237.18        500.000                 NaN   55.9671       0.676408        26.8601        7.02397        5.25805        3.70990       0.504544                 NaN
  1233.97        500.000                 NaN   55.9668       0.676424        26.8601        7.02396        5.25807        3.71011       0.504552                 NaN
  1230.77        500.000                 NaN   55.9943       0.702710        26.8624        7.04554        5.07557        3.80240       0.517059                 NaN
  1227.56        500.000                 NaN   55.9940       0.702727        26.8624        7.04553        5.07559        3.80262       0.517068                 NaN
  1224.36        500.000                 NaN   55.9938       0.702743        26.8624        7.04551        5.07561        3.80283       0.517077                 NaN
  1221.15        500.000                 NaN   55.9935       0.702760        26.8625        7.04550        5.07563        3.80305       0.517086                 NaN
  1217.95        500.000                 NaN   55.9933       0.702776        26.8625        7.04548        5.07565        3.80327       0.517095                 NaN
  1214.74        500.000                 NaN   55.9930       0.702792        26.8625        7.04547        5.07567        3.80349       0.517103                 NaN
  1211.54        500.000                 NaN   55.9928       0.702809        26.8625        7.04546        5.07569        3.80370       0.517112                 NaN
  1208.33        500.000                 NaN   55.9925       0.702825        26.8625        7.04544        5.07571        3.80392       0.517121                 NaN
  1205.13        500.000                 NaN   56.0157       0.730182        26.8630        7.06460        4.90737        3.89077       0.528364                 NaN
  1201.92        500.000                 NaN   56.0154       0.730199        26.8631        7.06459        4.90739        3.89099       0.528373                 NaN
  1198.72        500.000                 NaN   56.0151       0.730216        26.8631        7.06457        4.90742        3.89121       0.528382                 NaN
  1195.51        500.000                 NaN   56.0149       0.730233        26.8631        7.06456        4.90744        3.89143       0.528391                 NaN
  1192.31        500.000                 NaN   56.0146       0.730249        26.8631        7.06454        4.90746        3.89165       0.528400                 NaN
  1189.10        500.000                 NaN   56.0143       0.730266        26.8631        7.06453        4.90748        3.89187       0.528408                 NaN
  1185.90        500.000                 NaN   56.0141       0.730283        26.8631        7.06451        4.90750        3.89210       0.528417                 NaN
  1182.69        500.000                 NaN   56.0138       0.730300        26.8631        7.06450        4.90752        3.89232       0.528426                 NaN
  1179.49        500.000                 NaN   56.0326       0.758610        26.8673        4.74627        7.08295        3.97390       0.538335                 NaN
  1176.28        500.000                 NaN   56.0323       0.758628        26.8674        4.74629        7.08294        3.97412       0.538344                 NaN
  1173.08        500.000                 NaN   56.0320       0.758645        26.8674        4.74632        7.08292        3.97435       0.538353                 NaN
  1169.87        500.000                 NaN   56.0318       0.758662        26.8674        4.74634        7.08290        3.97458       0.538362                 NaN
  1166.67        500.000                 NaN   56.0315       0.758679        26.8674        4.74636        7.08289        3.97480       0.538371                 NaN
  1163.46        500.000                 NaN   56.0312       0.758697        26.8674        4.74638        7.08287        3.97503       0.538380                 NaN
  1160.26        500.000                 NaN   56.0310       0.758714        26.8674        4.74640        7.08286        3.97525       0.538389                 NaN
  1157.05        500.000                 NaN   56.0307       0.758731        26.8674        4.74643        7.08284        3.97548       0.538398                 NaN
  1153.85        500.000                 NaN   56.0449       0.788381        26.8740        7.09915        4.59505        4.05128       0.547256                 NaN
  1150.64        500.000                 NaN   56.0446       0.788399        26.8740        7.09913        4.59507        4.05151       0.547265                 NaN
