|6.6.6
Archiving\03_Data\eqfracLP/QFM_m1.25/WD94/WD94_3.tab                      
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         Sp(TH)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1526.08        500.000                 NaN   99.5037       0.483089       0.132183E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1524.66        500.000                 NaN   99.5078       0.478332       0.138865E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1523.23        500.000                 NaN   99.5101       0.478218       0.116744E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1521.81        500.000                 NaN   99.4905       0.497493       0.119661E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1520.39        500.000                 NaN   99.5431       0.444920       0.119455E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1518.97        500.000                 NaN   98.8147        1.14903       0.363136E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1517.55        500.000                 NaN   100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.12        500.000                 NaN   99.7017       0.293505       0.474877E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1514.70        500.000                 NaN   99.6061       0.386491       0.736598E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1513.28        500.000                 NaN   99.5417       0.414959       0.433033E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1511.86        500.000                 NaN   99.5364       0.463596       0.243517E-005            NaN            NaN            NaN            NaN            NaN            NaN
  1510.44        500.000                 NaN   99.5416       0.454525       0.392256E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1509.01        500.000                 NaN   99.5466       0.436390       0.170541E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1507.59        500.000                 NaN   99.5471       0.452852                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1506.17        500.000                 NaN   99.5542       0.420577       0.251947E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1504.75        500.000                 NaN   99.5530       0.446995                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1503.33        500.000                 NaN   99.5552       0.444826                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1501.91        500.000                 NaN   99.5589       0.441114       0.186514E-005            NaN            NaN            NaN            NaN            NaN            NaN
  1500.48        500.000                 NaN   99.5615       0.438482                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1499.06        500.000                 NaN   99.5276       0.472405                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1497.64        500.000                 NaN   99.8189       0.181140                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1496.22        500.000                 NaN   99.3615       0.608415       0.300422E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1494.80        500.000                 NaN   99.5763       0.423687                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1493.37        500.000                 NaN   99.5768       0.423246                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1491.95        500.000                 NaN   99.5920       0.330169       0.778768E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1490.53        500.000                 NaN   99.5845       0.415549                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1489.11        500.000                 NaN   99.5846       0.415354                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1487.69        500.000                 NaN   99.5854       0.414599                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1486.27        500.000                 NaN   99.5900       0.409973                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1484.84        500.000                 NaN   99.5915       0.408477                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1483.42        500.000                 NaN   99.5934       0.406565                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1482.00        500.000                 NaN   99.5967       0.403272                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1480.58        500.000                 NaN   99.5977       0.402267                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1479.16        500.000                 NaN   99.6003       0.399684                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1477.73        500.000                 NaN   99.6041       0.395858                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1476.31        500.000                 NaN   99.6052       0.394756       0.165514E-005            NaN            NaN            NaN            NaN            NaN            NaN
  1474.89        500.000                 NaN   99.6081       0.391888                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1473.47        500.000                 NaN   99.6063       0.393691                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1472.05        500.000                 NaN   99.6155       0.384477                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1470.63        500.000                 NaN   99.6143       0.385652                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1469.20        500.000                 NaN   99.6153       0.384742                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1467.78        500.000                 NaN   99.6189       0.381086       0.218093E-005            NaN            NaN            NaN            NaN            NaN            NaN
  1466.36        500.000                 NaN   99.6193       0.380676                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1464.94        500.000                 NaN   99.6226       0.377433                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1463.52        500.000                 NaN   99.6241       0.375891                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1462.09        500.000                 NaN   99.6261       0.373854                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1460.67        500.000                 NaN   99.3123       0.687694                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1459.25        500.000                 NaN   99.8844       0.115631                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1457.83        500.000                 NaN   99.6926       0.307445                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1456.41        500.000                 NaN   99.5428       0.243014E-001            NaN  0.432919                 NaN            NaN            NaN            NaN            NaN
  1454.99        500.000                 NaN   99.5383                 NaN            NaN  0.461704                 NaN            NaN            NaN            NaN            NaN
  1453.56        500.000                 NaN   99.5378                 NaN            NaN  0.462218                 NaN            NaN            NaN            NaN            NaN
  1452.14        500.000                 NaN   99.5817                 NaN            NaN  0.418293                 NaN            NaN            NaN            NaN            NaN
  1450.72        500.000                 NaN   99.4925                 NaN            NaN  0.507487                 NaN            NaN            NaN            NaN            NaN
  1449.30        500.000                 NaN   99.5362                 NaN            NaN  0.463842                 NaN            NaN            NaN            NaN            NaN
  1447.88        500.000                 NaN   99.5334                 NaN            NaN  0.466639                 NaN            NaN            NaN            NaN            NaN
  1446.45        500.000                 NaN   99.5319                 NaN            NaN  0.468057                 NaN            NaN            NaN            NaN            NaN
  1445.03        500.000                 NaN   99.5296                 NaN            NaN  0.470438                 NaN            NaN            NaN            NaN            NaN
  1443.61        500.000                 NaN   99.6557       0.146986                 NaN  0.197268                 NaN            NaN            NaN            NaN            NaN
  1442.19        500.000                 NaN   99.1197                 NaN            NaN  0.550313       0.329991                 NaN            NaN            NaN            NaN
  1440.77        500.000                 NaN   99.4311       0.386195E-002            NaN  0.565057                 NaN            NaN            NaN            NaN            NaN
  1439.35        500.000                 NaN   99.1397                 NaN            NaN  0.532171       0.328130                 NaN            NaN            NaN            NaN
  1437.92        500.000                 NaN   99.2983                 NaN            NaN  0.434991       0.266686                 NaN            NaN            NaN            NaN
  1436.50        500.000                 NaN   99.3018                 NaN            NaN  0.433582       0.264585                 NaN            NaN            NaN            NaN
  1435.08        500.000                 NaN   99.3079                 NaN            NaN  0.429801       0.262282                 NaN            NaN            NaN            NaN
  1433.66        500.000                 NaN   99.3150                 NaN            NaN  0.259652       0.425325                 NaN            NaN            NaN            NaN
  1432.24        500.000                 NaN   99.3204                 NaN            NaN  0.256954       0.422620                 NaN            NaN            NaN            NaN
  1430.81        500.000                 NaN   99.3257                 NaN            NaN  0.419579       0.254732                 NaN            NaN            NaN            NaN
  1429.39        500.000                 NaN   99.4668                 NaN            NaN  0.200430       0.332754                 NaN            NaN            NaN            NaN
  1427.97        500.000                 NaN   99.2012                 NaN            NaN  0.301051       0.497712                 NaN            NaN            NaN            NaN
  1426.55        500.000                 NaN   99.3439                 NaN            NaN  0.247301       0.408823                 NaN            NaN            NaN            NaN
  1425.13        500.000                 NaN   99.3488                 NaN            NaN  0.245553       0.405667                 NaN            NaN            NaN            NaN
  1423.71        500.000                 NaN   99.3543                 NaN            NaN  0.242982       0.402759                 NaN            NaN            NaN            NaN
  1422.28        500.000                 NaN   99.3588                 NaN            NaN  0.399806       0.241431                 NaN            NaN            NaN            NaN
  1420.86        500.000                 NaN   99.3639                 NaN            NaN  0.396968       0.239124                 NaN            NaN            NaN            NaN
  1419.44        500.000                 NaN   99.3710                 NaN            NaN  0.393095       0.235927                 NaN            NaN            NaN            NaN
  1418.02        500.000                 NaN   99.3758                 NaN            NaN  0.234278       0.389880                 NaN            NaN            NaN            NaN
  1416.60        500.000                 NaN   99.3794                 NaN            NaN  0.388219       0.232350                 NaN            NaN            NaN            NaN
  1415.17        500.000                 NaN   99.3859                 NaN            NaN  0.229996       0.384096                 NaN            NaN            NaN            NaN
  1413.75        500.000                 NaN   99.3895                 NaN            NaN  0.381966       0.228520                 NaN            NaN            NaN            NaN
  1412.33        500.000                 NaN   99.1723                 NaN            NaN  0.395799       0.320416       0.111459                 NaN            NaN            NaN
  1410.91        500.000                 NaN   98.3304                 NaN            NaN  0.676754       0.455626       0.537182                 NaN            NaN            NaN
  1409.49        500.000                 NaN   98.3597                 NaN            NaN  0.663458       0.449029       0.527775                 NaN            NaN            NaN
  1408.07        500.000                 NaN   98.3950                 NaN            NaN  0.651108       0.437362       0.516518                 NaN            NaN            NaN
  1406.64        500.000                 NaN   98.4224                 NaN            NaN  0.429935       0.639796       0.507908                 NaN            NaN            NaN
  1405.22        500.000                 NaN   98.3956                 NaN            NaN  0.650800       0.435157       0.518487                 NaN            NaN            NaN
  1403.80        500.000                 NaN   98.5245                 NaN            NaN  0.404043       0.597892       0.473522                 NaN            NaN            NaN
  1402.38        500.000                 NaN   98.5040                 NaN            NaN  0.607093       0.406833       0.482039                 NaN            NaN            NaN
  1400.96        500.000                 NaN   98.5288                 NaN            NaN  0.399611       0.597434       0.474161                 NaN            NaN            NaN
  1399.53        500.000                 NaN   98.5542                 NaN            NaN  0.393118       0.586754       0.465947                 NaN            NaN            NaN
  1398.11        500.000                 NaN   98.5792                 NaN            NaN  0.577075       0.385723       0.458006                 NaN            NaN            NaN
  1396.69        500.000                 NaN   98.6029                 NaN            NaN  0.379010       0.567723       0.450387                 NaN            NaN            NaN
  1395.27        500.000                 NaN   98.6261                 NaN            NaN  0.558617       0.372303       0.442950                 NaN            NaN            NaN
  1393.85        500.000                 NaN   98.6483                 NaN            NaN  0.549719       0.366221       0.435774                 NaN            NaN            NaN
  1392.42        500.000                 NaN   98.6695                 NaN            NaN  0.360222       0.541352       0.428952                 NaN            NaN            NaN
  1391.00        500.000                 NaN   98.6915                 NaN            NaN  0.353823       0.532752       0.421907                 NaN            NaN            NaN
  1389.58        500.000                 NaN   98.7116                 NaN            NaN  0.524920       0.348082       0.415352                 NaN            NaN            NaN
  1388.16        500.000                 NaN   98.7324                 NaN            NaN  0.342180       0.516743       0.408712                 NaN            NaN            NaN
  1386.74        500.000                 NaN   98.7519                 NaN            NaN  0.509223       0.336467       0.402453                 NaN            NaN            NaN
  1385.32        500.000                 NaN   98.7713                 NaN            NaN  0.330878       0.501635       0.396196                 NaN            NaN            NaN
  1383.89        500.000                 NaN   98.7898                 NaN            NaN  0.325910       0.494158       0.390156                 NaN            NaN            NaN
  1382.47        500.000                 NaN   98.8087                 NaN            NaN  0.320135       0.487164       0.383965                 NaN            NaN            NaN
  1381.05        500.000                 NaN   98.8256                 NaN            NaN  0.315662       0.480263       0.378516                 NaN            NaN            NaN
  1379.63        500.000                 NaN   98.8422                 NaN            NaN  0.311098       0.473451       0.373200                 NaN            NaN            NaN
  1378.21        500.000                 NaN   98.8619                 NaN            NaN  0.304906       0.466262       0.366909                 NaN            NaN            NaN
  1376.78        500.000                 NaN   98.8772                 NaN            NaN  0.300386       0.460614       0.361833                 NaN            NaN            NaN
  1375.36        500.000                 NaN   98.8904                 NaN            NaN  0.296433       0.455503       0.357700                 NaN            NaN            NaN
  1373.94        500.000                 NaN   98.9102                 NaN  0.184842E-005  0.447648       0.291224       0.350878                 NaN            NaN            NaN
  1372.52        500.000                 NaN   98.9242                 NaN            NaN  0.442388       0.287066       0.346353                 NaN            NaN            NaN
  1371.10        500.000                 NaN   98.9375                 NaN            NaN  0.437313       0.283035       0.342184                 NaN            NaN            NaN
  1369.68        500.000                 NaN   98.9550                 NaN  0.721191E-001  0.307025       0.316249       0.349641                 NaN            NaN            NaN
  1368.25        500.000                 NaN   98.9901                 NaN  0.112918       0.315367       0.237348       0.344305                 NaN            NaN            NaN
  1366.83        500.000                 NaN   98.9958                 NaN  0.117093       0.227809       0.315349       0.343907                 NaN            NaN            NaN
  1365.41        500.000                 NaN   98.9982                 NaN  0.115033       0.230347       0.313955       0.342416                 NaN            NaN            NaN
  1363.99        500.000                 NaN   99.0365                 NaN  0.115544       0.304839       0.213221       0.329884                 NaN            NaN            NaN
  1362.57        500.000                 NaN   99.0392                 NaN  0.116985       0.304374       0.209752       0.329704                 NaN            NaN            NaN
  1361.14        500.000                 NaN   99.0549                 NaN  0.116737       0.203907       0.300181       0.324314                 NaN            NaN            NaN
  1359.72        500.000                 NaN   99.0678                 NaN  0.117367       0.197539       0.297065       0.320254                 NaN            NaN            NaN
  1358.30        500.000                 NaN   99.0802                 NaN  0.117711       0.294504       0.191354       0.316229                 NaN            NaN            NaN
  1356.88        500.000                 NaN   99.0940                 NaN  0.117695       0.290730       0.185856       0.311700                 NaN            NaN            NaN
  1355.46        500.000                 NaN   99.1061                 NaN  0.118223       0.288167       0.179670       0.307852                 NaN            NaN            NaN
  1354.04        500.000                 NaN   99.1171                 NaN  0.118162       0.284927       0.175629       0.304205                 NaN            NaN            NaN
  1352.61        500.000                 NaN   99.1325                 NaN  0.118354       0.168932       0.281126       0.299061                 NaN            NaN            NaN
  1351.19        500.000                 NaN   99.1400                 NaN  0.117183       0.167034       0.279279       0.296538                 NaN            NaN            NaN
  1349.77        500.000                 NaN   99.1562                 NaN  0.119061       0.157751       0.275682       0.291313                 NaN            NaN            NaN
  1348.35        500.000                 NaN   99.1656                 NaN  0.118575       0.273219       0.154418       0.288198                 NaN            NaN            NaN
  1346.93        500.000                 NaN   99.1777                 NaN  0.118474       0.148961       0.270458       0.284362                 NaN            NaN            NaN
  1345.50        500.000                 NaN   99.1888                 NaN  0.118546       0.144584       0.267578       0.280462                 NaN            NaN            NaN
  1344.08        500.000                 NaN   99.1966                 NaN  0.119119       0.140161       0.266029       0.278072                 NaN            NaN            NaN
  1342.66        500.000                 NaN   99.2115                 NaN  0.117358       0.261437       0.137012       0.272696                 NaN            NaN            NaN
  1341.24        500.000                 NaN   99.2200                 NaN  0.118198       0.132075       0.259570       0.270181                 NaN            NaN            NaN
  1339.82        500.000                 NaN   99.2304                 NaN  0.117548       0.257010       0.128569       0.266465                 NaN            NaN            NaN
  1338.40        500.000                 NaN   99.2395                 NaN  0.117687       0.254655       0.124625       0.263579                 NaN            NaN            NaN
  1336.97        500.000                 NaN   99.2505                 NaN  0.117763       0.252622       0.119302       0.259791                 NaN            NaN            NaN
  1335.55        500.000                 NaN   99.2593                 NaN  0.117052       0.249490       0.117323       0.256843                 NaN            NaN            NaN
  1334.13        500.000                 NaN   99.2699                 NaN  0.116776       0.112697       0.247412       0.253186                 NaN            NaN            NaN
  1332.71        500.000                 NaN   99.2786                 NaN  0.115851       0.244241       0.111161       0.250111                 NaN            NaN            NaN
  1331.29        500.000                 NaN   99.2874                 NaN  0.115873       0.242441       0.107159       0.247101                 NaN            NaN            NaN
  1329.86        500.000                 NaN   99.2969                 NaN  0.115454       0.103955       0.239746       0.243938                 NaN            NaN            NaN
  1328.44        500.000                 NaN   99.3038                 NaN  0.116274       0.238429       0.994488E-001  0.242018                 NaN            NaN            NaN
  1327.02        500.000                 NaN   99.3164                 NaN  0.113181       0.998437E-001  0.233778       0.236818                 NaN            NaN            NaN
  1325.60        500.000                 NaN   99.3166                 NaN  0.135071       0.236659       0.671460E-001  0.244558                 NaN            NaN            NaN
  1324.18        500.000                 NaN   99.3388                 NaN  0.920871E-001  0.231026       0.116003       0.222118                 NaN            NaN            NaN
  1322.76        500.000                 NaN   99.3391                 NaN  0.112993       0.900810E-001  0.228412       0.229460                 NaN            NaN            NaN
  1321.33        500.000                 NaN   99.3440                 NaN  0.110250       0.225584       0.929257E-001  0.227259                 NaN            NaN            NaN
  1319.91        500.000                 NaN   99.3582                 NaN  0.111812       0.834690E-001  0.223884       0.222605                 NaN            NaN            NaN
  1318.49        500.000                 NaN   99.3636                 NaN  0.109969       0.847588E-001  0.221086       0.220596                 NaN            NaN            NaN
  1317.07        500.000                 NaN   99.3700                 NaN  0.109507       0.219760       0.824072E-001  0.218356                 NaN            NaN            NaN
  1315.65        500.000                 NaN   99.3789                 NaN  0.108350       0.216528       0.810079E-001  0.215185                 NaN            NaN            NaN
  1314.22        500.000                 NaN   99.3864                 NaN  0.107890       0.783023E-001  0.214822       0.212576                 NaN            NaN            NaN
  1312.80        500.000                 NaN   99.3931                 NaN  0.106456       0.212330       0.780912E-001  0.210029                 NaN            NaN            NaN
  1311.38        500.000                 NaN   99.4003                 NaN  0.105736       0.210301       0.761284E-001  0.207494                 NaN            NaN            NaN
  1309.96        500.000                 NaN   99.4065                 NaN  0.105151       0.744113E-001  0.208594       0.205362                 NaN            NaN            NaN
  1308.54        500.000                 NaN   99.4145                 NaN  0.103085       0.205469       0.747384E-001  0.202234                 NaN            NaN            NaN
  1307.12        500.000                 NaN   99.4212                 NaN  0.102460       0.203533       0.729076E-001  0.199914                 NaN            NaN            NaN
  1305.69        500.000                 NaN   99.4278                 NaN  0.102182       0.201262       0.710259E-001  0.197764                 NaN            NaN            NaN
  1304.27        500.000                 NaN   99.4341                 NaN  0.999565E-001  0.199345       0.714751E-001  0.195107                 NaN            NaN            NaN
  1302.85        500.000                 NaN   99.4407                 NaN  0.989155E-001  0.197280       0.704153E-001  0.192651                 NaN            NaN            NaN
  1301.43        500.000                 NaN   99.4468                 NaN  0.978406E-001  0.698301E-001  0.194987       0.190503                 NaN            NaN            NaN
  1300.01        500.000                 NaN   99.4533                 NaN  0.965242E-001  0.692956E-001  0.192787       0.188111                 NaN            NaN            NaN
  1298.58        500.000                 NaN   99.1668                 NaN  0.215952       0.318715                 NaN  0.298582                 NaN            NaN            NaN
  1297.16        500.000                 NaN   99.7625                 NaN  0.943877E-006  0.694009E-001  0.947585E-001  0.733749E-001            NaN            NaN            NaN
  1295.74        500.000                 NaN   99.4644                 NaN  0.636963E-001  0.170417       0.122175       0.179277                 NaN            NaN            NaN
  1294.32        500.000                 NaN   99.4771                 NaN  0.908261E-001  0.184098       0.689065E-001  0.179117                 NaN            NaN            NaN
  1292.90        500.000                 NaN   99.4803                 NaN  0.903956E-001  0.182462       0.686464E-001  0.178179                 NaN            NaN            NaN
  1291.48        500.000                 NaN   99.4891                 NaN  0.871644E-001  0.179110       0.701323E-001  0.174506                 NaN            NaN            NaN
  1290.05        500.000                 NaN   99.4955                 NaN  0.876142E-001  0.178203       0.663918E-001  0.172241                 NaN            NaN            NaN
  1288.63        500.000                 NaN   99.4997                 NaN  0.857710E-001  0.175628       0.681453E-001  0.170741                 NaN            NaN            NaN
  1287.21        500.000                 NaN   99.5047                 NaN  0.839719E-001  0.691984E-001  0.173298       0.168786                 NaN            NaN            NaN
  1285.79        500.000                 NaN   99.5099                 NaN  0.825400E-001  0.171320       0.694044E-001  0.166791                 NaN            NaN            NaN
  1284.37        500.000                 NaN   99.5152                 NaN  0.810548E-001  0.169142       0.697942E-001  0.164792                 NaN            NaN            NaN
  1282.94        500.000                 NaN   99.5198                 NaN  0.794996E-001  0.167203       0.705191E-001  0.162997                 NaN            NaN            NaN
  1281.52        500.000                 NaN   91.5484                 NaN  0.338821E-001  0.685960        1.45381        1.03006        5.24791                 NaN            NaN
  1280.10        500.000                 NaN   91.0202                 NaN  0.184561E-001  0.707767        1.56978        1.08685        5.59694                 NaN            NaN
  1278.68        500.000                 NaN   91.6781                 NaN  0.141901E-001   1.46942       0.655646        1.01421        5.16842                 NaN            NaN
  1277.26        500.000                 NaN   92.2512                 NaN  0.118049E-001  0.609800        1.38166       0.951071        4.79447                 NaN            NaN
  1275.83        500.000                 NaN   92.7614                 NaN  0.105042E-001  0.569281        1.30044       0.894364        4.46405                 NaN            NaN
  1274.41        500.000                 NaN   93.2156                 NaN  0.717212E-002   1.23583       0.529867       0.843962        4.16753                 NaN            NaN
  1272.99        500.000                 NaN   93.6146                 NaN  0.546603E-002  0.497237        1.17394       0.799089        3.90968                 NaN            NaN
  1271.57        500.000                 NaN   93.9829                 NaN  0.427010E-002  0.466094        1.11737       0.757555        3.67184                 NaN            NaN
  1270.15        500.000                 NaN   94.3100                 NaN  0.349717E-002   1.06690       0.438212       0.720647        3.46073                 NaN            NaN
  1268.73        500.000                 NaN   94.5993                 NaN  0.121616E-002  0.410917        1.02746       0.687938        3.27321                 NaN            NaN
  1267.30        500.000                 NaN   94.8792                 NaN  0.102631E-002  0.982801       0.387287       0.655834        3.09388                 NaN            NaN
  1265.88        500.000                 NaN   95.0991                 NaN  0.792229E-003  0.951671       0.365958       0.631323        2.95114                 NaN            NaN
  1264.46        500.000                 NaN   95.3670                 NaN  0.136203E-005  0.342154       0.910522       0.599661        2.78067                 NaN            NaN
  1263.04        500.000                 NaN   95.5565                 NaN            NaN  0.882786       0.323638       0.578113        2.65896                 NaN            NaN
  1261.62        500.000                 NaN   95.7453                 NaN            NaN  0.855698       0.304651       0.556367        2.53801                 NaN            NaN
  1260.19        500.000                 NaN   95.9247                 NaN  0.125637E-005  0.287836       0.828568       0.535230        2.42365                 NaN            NaN
  1258.77        500.000                 NaN   96.0843                 NaN            NaN  0.270499       0.807018       0.516671        2.32148                 NaN            NaN
  1257.35        500.000                 NaN   96.2392                 NaN            NaN  0.785334       0.253677       0.498380        2.22341                 NaN            NaN
  1255.93        500.000                 NaN   96.3565                 NaN  0.507173E-002  0.242775       0.763002       0.485740        2.14693                 NaN            NaN
  1254.51        500.000                 NaN   96.5246                 NaN            NaN  0.747943       0.221445       0.464257        2.04179                 NaN            NaN
  1253.09        500.000                 NaN   96.6334                 NaN            NaN  0.736117       0.205980       0.451487        1.97300                 NaN            NaN
  1251.66        500.000                 NaN   96.7455                 NaN            NaN  0.725117       0.190042       0.438259        1.90110                 NaN            NaN
  1250.24        500.000                 NaN   96.8550                 NaN            NaN  0.713899       0.173887       0.424905        1.83232                 NaN            NaN
  1248.82        500.000                 NaN   96.9549                 NaN            NaN  0.157687       0.705550       0.412881        1.76903                 NaN            NaN
  1247.40        500.000                 NaN   97.0539                 NaN            NaN  0.697173       0.140971       0.400698        1.70729                 NaN            NaN
  1245.98        500.000                 NaN   97.1443                 NaN            NaN  0.123425       0.692388       0.389636        1.65022                 NaN            NaN
  1244.55        500.000                 NaN   97.1463                 NaN            NaN  0.134622       0.672304       0.389499        1.64839       0.886425E-002            NaN
  1243.13        500.000                 NaN   96.8060                 NaN            NaN  0.566205       0.278612       0.430847        1.86208       0.562711E-001            NaN
  1241.71        500.000                 NaN   96.9221                 NaN            NaN  0.554393       0.261993       0.415742        1.79227       0.535364E-001            NaN
  1240.29        500.000                 NaN   97.0304                 NaN            NaN  0.543792       0.246136       0.401656        1.72706       0.509313E-001            NaN
  1238.87        500.000                 NaN   97.1542                 NaN  0.654464E-001  0.284996       0.386594       0.387231        1.66992       0.515775E-001            NaN
  1237.45        500.000                 NaN   97.2713                 NaN  0.100299       0.133063       0.461403       0.372258        1.61070       0.509702E-001            NaN
  1236.02        500.000                 NaN   97.3694                 NaN  0.949587E-001  0.440053       0.135603       0.358549        1.55290       0.485358E-001            NaN
  1234.60        500.000                 NaN   97.4619                 NaN  0.898155E-001  0.138850       0.419418       0.345569        1.49822       0.462549E-001            NaN
  1233.18        500.000                 NaN   97.5473                 NaN  0.839304E-001  0.396435       0.147102       0.333309        1.44787       0.440799E-001            NaN
