|6.6.6
Archiving\03_Data\eqfracLP/QFM_m1.25/WD94/WD94_1.tab                      
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         Sp(TH)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1567.31        500.000       0.128084E-001   99.7280       0.155381       0.103769                 NaN            NaN            NaN            NaN            NaN            NaN
  1565.89        500.000                 NaN   99.2928       0.665386       0.417967E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1564.47        500.000                 NaN   99.2771       0.681901       0.409798E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1563.04        500.000                 NaN   99.2912       0.670387       0.384250E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1561.62        500.000                 NaN   99.2927       0.669543       0.377287E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1560.20        500.000                 NaN   99.6754       0.307735       0.169038E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1558.78        500.000                 NaN   98.9275        1.01901       0.535291E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1557.36        500.000                 NaN   99.0881       0.868590       0.432729E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1555.94        500.000                 NaN   99.5294       0.446671       0.239087E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1554.51        500.000                 NaN   99.3326       0.634827       0.326125E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1553.09        500.000                 NaN   99.3272       0.641780       0.309815E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1551.67        500.000                 NaN   99.3329       0.635870       0.312399E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1550.25        500.000                 NaN   99.3413       0.626880       0.318211E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1548.83        500.000                 NaN   99.3436       0.627516       0.288804E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1547.40        500.000                 NaN   99.3504       0.621148       0.284801E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1545.98        500.000                 NaN   99.3565       0.612827       0.306268E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1544.56        500.000                 NaN   99.3622       0.609670       0.281553E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1543.14        500.000                 NaN   99.3663       0.606807       0.268954E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1541.72        500.000                 NaN   99.3586       0.621967       0.194211E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1540.30        500.000                 NaN   99.3861       0.587667       0.261915E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1538.87        500.000                 NaN   99.3799       0.596831       0.233110E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1537.45        500.000                 NaN   99.3855       0.591242       0.232564E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1536.03        500.000                 NaN   99.3838       0.597025       0.191269E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1534.61        500.000                 NaN   99.3975       0.581887       0.206601E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1533.19        500.000                 NaN   99.3999       0.579466       0.206242E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1531.76        500.000                 NaN   99.4036       0.575959       0.204110E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1530.34        500.000                 NaN   99.4091       0.571374       0.195453E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1528.92        500.000                 NaN   99.4127       0.567482       0.197876E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1527.50        500.000                 NaN   99.4193       0.562546       0.181828E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1526.08        500.000                 NaN   99.4208       0.563234       0.159450E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1524.66        500.000                 NaN   99.4254       0.557846       0.167579E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1523.23        500.000                 NaN   99.4283       0.557632       0.140906E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1521.81        500.000                 NaN   99.4050       0.580531       0.144522E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1520.39        500.000                 NaN   99.4661       0.519425       0.144404E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1518.97        500.000                 NaN   98.6149        1.34124       0.438852E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1517.55        500.000                 NaN   100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.12        500.000                 NaN   99.6511       0.343107       0.575343E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1514.70        500.000                 NaN   99.5392       0.451840       0.892198E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1513.28        500.000                 NaN   99.4623       0.485212       0.524734E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1511.86        500.000                 NaN   99.4578       0.542235       0.295564E-005            NaN            NaN            NaN            NaN            NaN            NaN
  1510.44        500.000                 NaN   99.4634       0.531812       0.475794E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1509.01        500.000                 NaN   99.4685       0.510783       0.206972E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1507.59        500.000                 NaN   99.4698       0.530203                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1506.17        500.000                 NaN   99.4768       0.492607       0.306049E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1504.75        500.000                 NaN   99.4763       0.523708                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1503.33        500.000                 NaN   99.4787       0.521311                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1501.91        500.000                 NaN   99.4829       0.517108       0.226968E-005            NaN            NaN            NaN            NaN            NaN            NaN
  1500.48        500.000                 NaN   99.4857       0.514272                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1499.06        500.000                 NaN   99.4458       0.554152                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1497.64        500.000                 NaN   99.7873       0.212687                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1496.22        500.000                 NaN   99.2494       0.713936       0.366186E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1494.80        500.000                 NaN   99.5025       0.497512                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1493.37        500.000                 NaN   99.5029       0.497104                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1491.95        500.000                 NaN   99.5171       0.387838       0.950621E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1490.53        500.000                 NaN   99.5115       0.488516                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1489.11        500.000                 NaN   99.5115       0.488452                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1487.69        500.000                 NaN   99.5124       0.487552                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1486.27        500.000                 NaN   99.5176       0.482392                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1484.84        500.000                 NaN   99.5192       0.480816                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1483.42        500.000                 NaN   99.5213       0.478693                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1482.00        500.000                 NaN   99.5251       0.474909                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1480.58        500.000                 NaN   99.5260       0.473957                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1479.16        500.000                 NaN   99.5289       0.471114                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1477.73        500.000                 NaN   99.5333       0.466720                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1476.31        500.000                 NaN   99.5345       0.465526       0.203417E-005            NaN            NaN            NaN            NaN            NaN            NaN
  1474.89        500.000                 NaN   99.5377       0.462303                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1473.47        500.000                 NaN   99.5354       0.464634                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1472.05        500.000                 NaN   99.5462       0.453767                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1470.63        500.000                 NaN   99.5446       0.455370                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1469.20        500.000                 NaN   99.5455       0.454510                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1467.78        500.000                 NaN   99.5497       0.450294       0.268894E-005            NaN            NaN            NaN            NaN            NaN            NaN
  1466.36        500.000                 NaN   99.5500       0.449995                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1464.94        500.000                 NaN   99.5537       0.446289                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1463.52        500.000                 NaN   99.5553       0.444664                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1462.09        500.000                 NaN   99.5576       0.442387                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1460.67        500.000                 NaN   99.1864       0.813628                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1459.25        500.000                 NaN   99.8630       0.136970                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1457.83        500.000                 NaN   99.6358       0.364211                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1456.41        500.000                 NaN   99.4608       0.287916E-001            NaN  0.510415                 NaN            NaN            NaN            NaN            NaN
  1454.99        500.000                 NaN   99.4553                 NaN            NaN  0.544748                 NaN            NaN            NaN            NaN            NaN
  1453.56        500.000                 NaN   99.4545                 NaN            NaN  0.545493                 NaN            NaN            NaN            NaN            NaN
  1452.14        500.000                 NaN   99.5060                 NaN            NaN  0.493974                 NaN            NaN            NaN            NaN            NaN
  1450.72        500.000                 NaN   99.4005                 NaN            NaN  0.599522                 NaN            NaN            NaN            NaN            NaN
  1449.30        500.000                 NaN   99.4518                 NaN            NaN  0.548188                 NaN            NaN            NaN            NaN            NaN
  1447.88        500.000                 NaN   99.4482                 NaN            NaN  0.551765                 NaN            NaN            NaN            NaN            NaN
  1446.45        500.000                 NaN   99.4462                 NaN            NaN  0.553760                 NaN            NaN            NaN            NaN            NaN
  1445.03        500.000                 NaN   99.4434                 NaN            NaN  0.556635                 NaN            NaN            NaN            NaN            NaN
  1443.61        500.000                 NaN   99.5936       0.174888                 NaN  0.231514                 NaN            NaN            NaN            NaN            NaN
  1442.19        500.000                 NaN   98.9612                 NaN            NaN  0.651603       0.387177                 NaN            NaN            NaN            NaN
  1440.77        500.000                 NaN   99.3317       0.459921E-002            NaN  0.663705                 NaN            NaN            NaN            NaN            NaN
  1439.35        500.000                 NaN   98.9836                 NaN            NaN  0.630984       0.385374                 NaN            NaN            NaN            NaN
  1437.92        500.000                 NaN   99.1721                 NaN            NaN  0.511339       0.316526                 NaN            NaN            NaN            NaN
  1436.50        500.000                 NaN   99.1758                 NaN            NaN  0.509965       0.314264                 NaN            NaN            NaN            NaN
  1435.08        500.000                 NaN   99.1824                 NaN            NaN  0.505820       0.311731                 NaN            NaN            NaN            NaN
  1433.66        500.000                 NaN   99.1904                 NaN            NaN  0.308803       0.500790                 NaN            NaN            NaN            NaN
  1432.24        500.000                 NaN   99.1963                 NaN            NaN  0.305786       0.497887                 NaN            NaN            NaN            NaN
  1430.81        500.000                 NaN   99.2020                 NaN            NaN  0.494587       0.303375                 NaN            NaN            NaN            NaN
  1429.39        500.000                 NaN   99.3684                 NaN            NaN  0.238989       0.392629                 NaN            NaN            NaN            NaN
  1427.97        500.000                 NaN   99.0538                 NaN            NaN  0.358962       0.587236                 NaN            NaN            NaN            NaN
  1426.55        500.000                 NaN   99.2221                 NaN            NaN  0.295131       0.482723                 NaN            NaN            NaN            NaN
  1425.13        500.000                 NaN   99.2275                 NaN            NaN  0.293271       0.479272                 NaN            NaN            NaN            NaN
  1423.71        500.000                 NaN   99.2335                 NaN            NaN  0.290359       0.476099                 NaN            NaN            NaN            NaN
  1422.28        500.000                 NaN   99.2383                 NaN            NaN  0.472877       0.288780                 NaN            NaN            NaN            NaN
  1420.86        500.000                 NaN   99.2441                 NaN            NaN  0.469716       0.286196                 NaN            NaN            NaN            NaN
  1419.44        500.000                 NaN   99.2519                 NaN            NaN  0.465505       0.282563                 NaN            NaN            NaN            NaN
  1418.02        500.000                 NaN   99.2573                 NaN            NaN  0.280793       0.461953                 NaN            NaN            NaN            NaN
  1416.60        500.000                 NaN   99.2611                 NaN            NaN  0.460234       0.278646                 NaN            NaN            NaN            NaN
  1415.17        500.000                 NaN   99.2683                 NaN            NaN  0.276036       0.455615                 NaN            NaN            NaN            NaN
  1413.75        500.000                 NaN   99.2721                 NaN            NaN  0.453386       0.274468                 NaN            NaN            NaN            NaN
  1412.33        500.000                 NaN   99.0354                 NaN            NaN  0.469994       0.385081       0.109494                 NaN            NaN            NaN
  1410.91        500.000                 NaN   98.1176                 NaN            NaN  0.813639       0.541140       0.527573                 NaN            NaN            NaN
  1409.49        500.000                 NaN   98.1491                 NaN            NaN  0.798489       0.533815       0.518619                 NaN            NaN            NaN
  1408.07        500.000                 NaN   98.1870                 NaN            NaN  0.784660       0.520456       0.507842                 NaN            NaN            NaN
  1406.64        500.000                 NaN   98.2162                 NaN            NaN  0.512168       0.771962       0.499656                 NaN            NaN            NaN
  1405.22        500.000                 NaN   98.1843                 NaN            NaN  0.786394       0.518955       0.510325                 NaN            NaN            NaN
  1403.80        500.000                 NaN   98.3281                 NaN            NaN  0.482322       0.723176       0.466388                 NaN            NaN            NaN
  1402.38        500.000                 NaN   98.3038                 NaN            NaN  0.735112       0.486101       0.475021                 NaN            NaN            NaN
  1400.96        500.000                 NaN   98.3302                 NaN            NaN  0.477952       0.724323       0.467528                 NaN            NaN            NaN
  1399.53        500.000                 NaN   98.3575                 NaN            NaN  0.470645       0.712191       0.459696                 NaN            NaN            NaN
  1398.11        500.000                 NaN   98.3843                 NaN            NaN  0.701270       0.462289       0.452128                 NaN            NaN            NaN
  1396.69        500.000                 NaN   98.4096                 NaN            NaN  0.454733       0.690778       0.444869                 NaN            NaN            NaN
  1395.27        500.000                 NaN   98.4346                 NaN            NaN  0.680454       0.447119       0.437783                 NaN            NaN            NaN
  1393.85        500.000                 NaN   98.4583                 NaN            NaN  0.670470       0.440265       0.430949                 NaN            NaN            NaN
  1392.42        500.000                 NaN   98.4810                 NaN            NaN  0.433520       0.661064       0.424457                 NaN            NaN            NaN
  1391.00        500.000                 NaN   98.5047                 NaN            NaN  0.426256       0.651342       0.417740                 NaN            NaN            NaN
  1389.58        500.000                 NaN   98.5262                 NaN            NaN  0.642553       0.419761       0.411500                 NaN            NaN            NaN
  1388.16        500.000                 NaN   98.5485                 NaN            NaN  0.413083       0.633283       0.405170                 NaN            NaN            NaN
  1386.74        500.000                 NaN   98.5694                 NaN            NaN  0.624817       0.406593       0.399211                 NaN            NaN            NaN
  1385.32        500.000                 NaN   98.5902                 NaN            NaN  0.400275       0.616256       0.393248                 NaN            NaN            NaN
  1383.89        500.000                 NaN   98.6102                 NaN            NaN  0.394622       0.607716       0.387494                 NaN            NaN            NaN
  1382.47        500.000                 NaN   98.6304                 NaN            NaN  0.388077       0.599943       0.381584                 NaN            NaN            NaN
  1381.05        500.000                 NaN   98.6483                 NaN            NaN  0.383104       0.592144       0.376404                 NaN            NaN            NaN
  1379.63        500.000                 NaN   98.6663                 NaN            NaN  0.377908       0.584401       0.371352                 NaN            NaN            NaN
  1378.21        500.000                 NaN   98.6878                 NaN            NaN  0.370743       0.576180       0.365324                 NaN            NaN            NaN
  1376.78        500.000                 NaN   98.7038                 NaN            NaN  0.365690       0.569964       0.360498                 NaN            NaN            NaN
  1375.36        500.000                 NaN   98.7178                 NaN            NaN  0.361244       0.564323       0.356607                 NaN            NaN            NaN
  1373.94        500.000                 NaN   98.7395                 NaN  0.247208E-005  0.555237       0.355260       0.350032                 NaN            NaN            NaN
  1372.52        500.000                 NaN   98.7542                 NaN            NaN  0.549425       0.350587       0.345740                 NaN            NaN            NaN
  1371.10        500.000                 NaN   98.7685                 NaN            NaN  0.543713       0.345990       0.341798                 NaN            NaN            NaN
  1369.68        500.000                 NaN   98.7838                 NaN  0.970287E-001  0.375847       0.393820       0.349497                 NaN            NaN            NaN
  1368.25        500.000                 NaN   98.8211                 NaN  0.152162       0.386429       0.295894       0.344443                 NaN            NaN            NaN
  1366.83        500.000                 NaN   98.8263                 NaN  0.158139       0.284371       0.386900       0.344318                 NaN            NaN            NaN
  1365.41        500.000                 NaN   98.8272                 NaN  0.155692       0.288142       0.385842       0.343100                 NaN            NaN            NaN
  1363.99        500.000                 NaN   98.8707                 NaN  0.156658       0.374897       0.266892       0.330827                 NaN            NaN            NaN
  1362.57        500.000                 NaN   98.8725                 NaN  0.158951       0.374772       0.262902       0.330912                 NaN            NaN            NaN
  1361.14        500.000                 NaN   98.8893                 NaN  0.158910       0.255927       0.370057       0.325772                 NaN            NaN            NaN
  1359.72        500.000                 NaN   98.9030                 NaN  0.160094       0.248265       0.366652       0.321960                 NaN            NaN            NaN
  1358.30        500.000                 NaN   98.9162                 NaN  0.160881       0.363974       0.240816       0.318178                 NaN            NaN            NaN
  1356.88        500.000                 NaN   98.9310                 NaN  0.161183       0.359706       0.234208       0.313885                 NaN            NaN            NaN
  1355.46        500.000                 NaN   98.9438                 NaN  0.162235       0.356971       0.226722       0.310269                 NaN            NaN            NaN
  1354.04        500.000                 NaN   98.9554                 NaN  0.162463       0.353389       0.221928       0.306852                 NaN            NaN            NaN
  1352.61        500.000                 NaN   98.9722                 NaN  0.163075       0.213746       0.349087       0.301920                 NaN            NaN            NaN
  1351.19        500.000                 NaN   98.9796                 NaN  0.161843       0.211680       0.347295       0.299625                 NaN            NaN            NaN
  1349.77        500.000                 NaN   98.9974                 NaN  0.164677       0.200137       0.343172       0.294599                 NaN            NaN            NaN
  1348.35        500.000                 NaN   99.0072                 NaN  0.164364       0.340511       0.196197       0.291697                 NaN            NaN            NaN
  1346.93        500.000                 NaN   99.0205                 NaN  0.164481       0.189446       0.337461       0.288062                 NaN            NaN            NaN
  1345.50        500.000                 NaN   99.0322                 NaN  0.164969       0.184182       0.334329       0.284355                 NaN            NaN            NaN
  1344.08        500.000                 NaN   99.0401                 NaN  0.166104       0.178820       0.332834       0.282174                 NaN            NaN            NaN
  1342.66        500.000                 NaN   99.0567                 NaN  0.163954       0.327420       0.174999       0.276960                 NaN            NaN            NaN
  1341.24        500.000                 NaN   99.0655                 NaN  0.165475       0.168911       0.325478       0.274642                 NaN            NaN            NaN
  1339.82        500.000                 NaN   99.0766                 NaN  0.164892       0.322696       0.164672       0.271100                 NaN            NaN            NaN
  1338.40        500.000                 NaN   99.0863                 NaN  0.165393       0.320105       0.159822       0.268397                 NaN            NaN            NaN
  1336.97        500.000                 NaN   99.0982                 NaN  0.165823       0.317951       0.153207       0.264770                 NaN            NaN            NaN
  1335.55        500.000                 NaN   99.1076                 NaN  0.165150       0.314395       0.150883       0.261994                 NaN            NaN            NaN
  1334.13        500.000                 NaN   99.1192                 NaN  0.165094       0.145101       0.312139       0.258490                 NaN            NaN            NaN
  1332.71        500.000                 NaN   99.1285                 NaN  0.164086       0.308537       0.143325       0.255572                 NaN            NaN            NaN
  1331.29        500.000                 NaN   99.1378                 NaN  0.164466       0.306657       0.138361       0.252718                 NaN            NaN            NaN
  1329.86        500.000                 NaN   99.1482                 NaN  0.164168       0.134385       0.303590       0.249702                 NaN            NaN            NaN
  1328.44        500.000                 NaN   99.1553                 NaN  0.165659       0.302308       0.128730       0.247953                 NaN            NaN            NaN
  1327.02        500.000                 NaN   99.1694                 NaN  0.161563       0.129410       0.296753       0.242840                 NaN            NaN            NaN
  1325.60        500.000                 NaN   99.1679                 NaN  0.193204       0.300728       0.871252E-001  0.251001                 NaN            NaN            NaN
  1324.18        500.000                 NaN   99.1951                 NaN  0.131965       0.294009       0.150774       0.228171                 NaN            NaN            NaN
  1322.76        500.000                 NaN   99.1936                 NaN  0.162227       0.117226       0.291044       0.235914                 NaN            NaN            NaN
  1321.33        500.000                 NaN   99.1987                 NaN  0.158573       0.287786       0.121094       0.233855                 NaN            NaN            NaN
  1319.91        500.000                 NaN   99.2147                 NaN  0.161155       0.108909       0.285953       0.229269                 NaN            NaN            NaN
  1318.49        500.000                 NaN   99.2204                 NaN  0.158775       0.110732       0.282716       0.227398                 NaN            NaN            NaN
  1317.07        500.000                 NaN   99.2271                 NaN  0.158430       0.281398       0.107816       0.225286                 NaN            NaN            NaN
  1315.65        500.000                 NaN   99.2371                 NaN  0.157013       0.277548       0.106102       0.222210                 NaN            NaN            NaN
  1314.22        500.000                 NaN   99.2453                 NaN  0.156608       0.102682       0.275700       0.219708                 NaN            NaN            NaN
  1312.80        500.000                 NaN   99.2525                 NaN  0.154850       0.272841       0.102553       0.217265                 NaN            NaN            NaN
  1311.38        500.000                 NaN   99.2604                 NaN  0.154079       0.270554       0.100101       0.214830                 NaN            NaN            NaN
  1309.96        500.000                 NaN   99.2670                 NaN  0.153530       0.979754E-001  0.268699       0.212809                 NaN            NaN            NaN
  1308.54        500.000                 NaN   99.2760                 NaN  0.150790       0.264971       0.985226E-001  0.209750                 NaN            NaN            NaN
  1307.12        500.000                 NaN   99.2833                 NaN  0.150125       0.262789       0.962344E-001  0.207524                 NaN            NaN            NaN
  1305.69        500.000                 NaN   99.2905                 NaN  0.149989       0.260138       0.938771E-001  0.205470                 NaN            NaN            NaN
  1304.27        500.000                 NaN   99.2976                 NaN  0.146954       0.258002       0.945812E-001  0.202886                 NaN            NaN            NaN
  1302.85        500.000                 NaN   99.3048                 NaN  0.145720       0.255648       0.933004E-001  0.200504                 NaN            NaN            NaN
  1301.43        500.000                 NaN   99.3116                 NaN  0.144399       0.926370E-001  0.252967       0.198440                 NaN            NaN            NaN
  1300.01        500.000                 NaN   99.3187                 NaN  0.142679       0.920442E-001  0.250414       0.196117                 NaN            NaN            NaN
  1298.58        500.000                 NaN   98.9539                 NaN  0.320171       0.414437                 NaN  0.311490                 NaN            NaN            NaN
  1297.16        500.000                 NaN   99.7066                 NaN  0.140131E-005  0.904262E-001  0.126270       0.766925E-001            NaN            NaN            NaN
  1295.74        500.000                 NaN   99.3329                 NaN  0.946610E-001  0.222138       0.162879       0.187391                 NaN            NaN            NaN
  1294.32        500.000                 NaN   99.3452                 NaN  0.135225       0.240256       0.919772E-001  0.187381                 NaN            NaN            NaN
  1292.90        500.000                 NaN   99.3485                 NaN  0.134815       0.238395       0.917400E-001  0.186557                 NaN            NaN            NaN
  1291.48        500.000                 NaN   99.3588                 NaN  0.130219       0.234284       0.938350E-001  0.182867                 NaN            NaN            NaN
  1290.05        500.000                 NaN   99.3660                 NaN  0.131120       0.233347       0.889295E-001  0.180646                 NaN            NaN            NaN
  1288.63        500.000                 NaN   99.3706                 NaN  0.128579       0.230235       0.913835E-001  0.179222                 NaN            NaN            NaN
  1287.21        500.000                 NaN   99.3762                 NaN  0.126095       0.929128E-001  0.227456       0.177318                 NaN            NaN            NaN
  1285.79        500.000                 NaN   99.3821                 NaN  0.124154       0.225119       0.932987E-001  0.175368                 NaN            NaN            NaN
