|6.6.6
Archiving\03_Data\DeqLP/QFM_m0.25/YM20/YM20_6.tab                       
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
           3
T(K)           P(bar)         rho,kg/m3     
  2000.00        500.000        3312.33     
  1996.79        500.000        3306.10     
  1993.59        500.000        3300.32     
  1990.38        500.000        3294.95     
  1987.18        500.000        3289.96     
  1983.97        500.000        3285.30     
  1980.77        500.000        3280.94     
  1977.56        500.000        3276.87     
  1974.36        500.000        3273.05     
  1971.15        500.000        3264.70     
  1967.95        500.000        3257.32     
  1964.74        500.000        3250.75     
  1961.54        500.000        3244.88     
  1958.33        500.000        3239.61     
  1955.13        500.000        3234.85     
  1951.92        500.000        3230.55     
  1948.72        500.000        3226.63     
  1945.51        500.000        3218.57     
  1942.31        500.000        3211.88     
  1939.10        500.000        3206.25     
  1935.90        500.000        3201.47     
  1932.69        500.000        3197.37     
  1929.49        500.000        3193.82     
  1926.28        500.000        3190.73     
  1923.08        500.000        3188.03     
  1919.87        500.000        3181.49     
  1916.67        500.000        3176.54     
  1913.46        500.000        3172.70     
  1910.26        500.000        3169.65     
  1907.05        500.000        3166.31     
  1903.85        500.000        3164.46     
  1900.64        500.000        3168.07     
  1897.44        500.000        3170.91     
  1894.23        500.000        3173.04     
  1891.03        500.000        3174.74     
  1887.82        500.000        3176.16     
  1884.62        500.000        3177.39     
  1881.41        500.000        3178.48     
  1878.21        500.000        3179.46     
  1875.00        500.000        3180.36     
  1871.79        500.000        3181.20     
  1868.59        500.000        3183.13     
  1865.38        500.000        3184.86     
  1862.18        500.000        3186.43     
  1858.97        500.000        3187.86     
  1855.77        500.000        3189.18     
  1852.56        500.000        3190.41     
  1849.36        500.000        3191.56     
  1846.15        500.000        3192.64     
  1842.95        500.000        3194.60     
  1839.74        500.000        3196.42     
  1836.54        500.000        3198.14     
  1833.33        500.000        3199.75     
  1830.13        500.000        3201.28     
  1826.92        500.000        3202.72     
  1823.72        500.000        3204.10     
  1820.51        500.000        3205.42     
  1817.31        500.000        3207.43     
  1814.10        500.000        3209.35     
  1810.90        500.000        3211.18     
  1807.69        500.000        3212.93     
  1804.49        500.000        3214.61     
  1801.28        500.000        3216.22     
  1798.08        500.000        3217.76     
  1794.87        500.000        3219.26     
  1791.67        500.000        3221.19     
  1788.46        500.000        3223.06     
  1785.26        500.000        3224.85     
  1782.05        500.000        3226.59     
  1778.85        500.000        3228.27     
  1775.64        500.000        3229.90     
  1772.44        500.000        3231.47     
  1769.23        500.000        3233.00     
  1766.03        500.000        3234.79     
  1762.82        500.000        3236.52     
  1759.62        500.000        3238.21     
  1756.41        500.000        3239.85     
  1753.21        500.000        3241.44     
  1750.00        500.000        3243.00     
  1746.79        500.000        3244.52     
  1743.59        500.000        3246.00     
  1740.38        500.000        3247.74     
  1737.18        500.000        3249.44     
  1733.97        500.000        3251.09     
  1730.77        500.000        3252.71     
  1727.56        500.000        3254.30     
  1724.36        500.000        3255.85     
  1721.15        500.000        3257.36     
  1717.95        500.000        3258.85     
  1714.74        500.000        3260.40     
  1711.54        500.000        3261.92     
  1708.33        500.000        3263.42     
  1705.13        500.000        3264.88     
  1701.92        500.000        3266.32     
  1698.72        500.000        3267.74     
  1695.51        500.000        3269.12     
  1692.31        500.000        3270.48     
  1689.10        500.000        3271.88     
  1685.90        500.000        3273.26     
  1682.69        500.000        3274.62     
  1679.49        500.000        3275.95     
  1676.28        500.000        3277.26     
  1673.08        500.000        3278.55     
  1669.87        500.000        3279.83     
  1666.67        500.000        3281.08     
  1663.46        500.000        3282.32     
  1660.26        500.000        3283.54     
  1657.05        500.000        3284.74     
  1653.85        500.000        3285.93     
  1650.64        500.000        3287.10     
  1647.44        500.000        3288.26     
  1644.23        500.000        3289.41     
  1641.03        500.000        3290.54     
  1637.82        500.000        3291.63     
  1634.62        500.000        3292.70     
  1631.41        500.000        3293.76     
  1628.21        500.000        3294.81     
  1625.00        500.000        3295.86     
  1621.79        500.000        3296.89     
  1618.59        500.000        3297.91     
  1615.38        500.000        3298.92     
  1612.18        500.000        3299.91     
  1608.97        500.000        3299.70     
  1605.77        500.000        3298.65     
  1602.56        500.000        3297.67     
  1599.36        500.000        3296.99     
  1596.15        500.000        3296.34     
  1592.95        500.000        3295.74     
  1589.74        500.000        3295.18     
  1586.54        500.000        3294.92     
  1583.33        500.000        3294.68     
  1580.13        500.000        3294.47     
  1576.92        500.000        3294.27     
  1573.72        500.000        3294.08     
  1570.51        500.000        3293.92     
  1567.31        500.000        3293.77     
  1564.10        500.000        3293.64     
  1560.90        500.000        3293.70     
  1557.69        500.000        3293.77     
  1554.49        500.000        3293.85     
  1551.28        500.000        3293.93     
  1548.08        500.000        3294.03     
  1544.87        500.000        3294.13     
  1541.67        500.000        3294.23     
  1538.46        500.000        3294.34     
  1535.26        500.000        3294.54     
  1532.05        500.000        3294.75     
  1528.85        500.000        3294.96     
  1525.64        500.000        3295.17     
  1522.44        500.000        3295.39     
  1519.23        500.000        3295.61     
  1516.03        500.000        3295.83     
  1512.82        500.000        3296.06     
  1509.62        500.000        3296.32     
  1506.41        500.000        3296.58     
  1503.21        500.000        3296.85     
  1500.00        500.000        3297.12     
  1496.79        500.000        3297.40     
  1493.59        500.000        3297.67     
  1490.38        500.000        3297.95     
  1487.18        500.000        3298.24     
  1483.97        500.000        3298.52     
  1480.77        500.000        3298.80     
  1477.56        500.000        3299.09     
  1474.36        500.000        3299.38     
  1471.15        500.000        3299.70     
  1467.95        500.000        3300.06     
  1464.74        500.000        3300.51     
  1461.54        500.000        3300.97     
  1458.33        500.000        3301.47     
  1455.13        500.000        3301.97     
  1451.92        500.000        3302.47     
  1448.72        500.000        3302.96     
  1445.51        500.000        3303.46     
  1442.31        500.000        3303.95     
  1439.10        500.000        3304.44     
  1435.90        500.000        3304.93     
  1432.69        500.000        3304.26     
  1429.49        500.000        3303.37     
  1426.28        500.000        3302.55     
  1423.08        500.000        3301.76     
  1419.87        500.000        3302.20     
  1416.67        500.000        3302.64     
  1413.46        500.000        3303.07     
  1410.26        500.000        3299.65     
  1407.05        500.000        3300.09     
  1403.85        500.000        3300.52     
  1400.64        500.000        3300.95     
  1397.44        500.000        3301.39     
  1394.23        500.000        3301.82     
  1391.03        500.000        3302.26     
  1387.82        500.000        3302.69     
  1384.62        500.000        3297.79     
  1381.41        500.000        3298.22     
  1378.21        500.000        3298.64     
  1375.00        500.000        3299.07     
  1371.79        500.000        3299.50     
  1368.59        500.000        3299.93     
  1365.38        500.000        3300.36     
  1362.18        500.000        3300.79     
  1358.97        500.000        3297.15     
  1355.77        500.000        3297.58     
  1352.56        500.000        3298.00     
  1349.36        500.000        3298.43     
  1346.15        500.000        3298.85     
  1342.95        500.000        3299.27     
  1339.74        500.000        3299.70     
  1336.54        500.000        3300.12     
  1333.33        500.000        3297.04     
  1330.13        500.000        3297.46     
  1326.92        500.000        3297.88     
  1323.72        500.000        3298.30     
  1320.51        500.000        3298.73     
  1317.31        500.000        3299.15     
  1314.10        500.000        3299.57     
  1310.90        500.000        3299.98     
  1307.69        500.000        3297.27     
  1304.49        500.000        3297.68     
  1301.28        500.000        3297.38     
  1298.08        500.000        3297.43     
  1294.87        500.000        3294.11     
  1291.67        500.000        3294.52     
  1288.46        500.000        3294.94     
  1285.26        500.000        3295.35     
  1282.05        500.000        3295.43     
  1278.85        500.000        3295.84     
  1275.64        500.000        3296.25     
  1272.44        500.000        3296.67     
  1269.23        500.000        3297.08     
  1266.03        500.000        3297.49     
  1262.82        500.000        3297.90     
  1259.62        500.000        3298.32     
  1256.41        500.000        3298.07     
  1253.21        500.000        3298.48     
  1250.00        500.000        3298.89     
  1246.79        500.000        3299.30     
