T(K)	P(bar)	SiO2	TiO2	Al2O3	Cr2O3	FeO	MnO	MgO	CaO	Na2O	K2O	NiO
  1564.10      2500.00     0.298149     0.488315E-02 0.265751E-01 0.909550E-03 0.756556E-01  0.00000     0.131347     0.552811E-01 0.758321E-02 0.318485E-03  0.00000    
  1562.69      2500.00     0.296424     0.488265E-02 0.265449E-01 0.892799E-03 0.751985E-01  0.00000     0.129902     0.552343E-01 0.758253E-02 0.318485E-03  0.00000    
  1561.27      2500.00     0.294516     0.488203E-02 0.265085E-01 0.872385E-03 0.747239E-01  0.00000     0.128383     0.551783E-01 0.758171E-02 0.318485E-03  0.00000    
  1559.86      2500.00     0.292626     0.488141E-02 0.264727E-01 0.852631E-03 0.742544E-01  0.00000     0.126884     0.551221E-01 0.758090E-02 0.318485E-03  0.00000    
  1558.44      2500.00     0.290752     0.488078E-02 0.264373E-01 0.833210E-03 0.737854E-01  0.00000     0.125402     0.550655E-01 0.758009E-02 0.318485E-03  0.00000    
  1557.03      2500.00     0.288907     0.488014E-02 0.264017E-01 0.813763E-03 0.733342E-01  0.00000     0.123967     0.550080E-01 0.757927E-02 0.318485E-03  0.00000    
  1555.62      2500.00     0.287101     0.487952E-02 0.263682E-01 0.795481E-03 0.728714E-01  0.00000     0.122518     0.549528E-01 0.757849E-02 0.318485E-03  0.00000    
  1554.20      2500.00     0.285308     0.487889E-02 0.263343E-01 0.777214E-03 0.724217E-01  0.00000     0.121105     0.548964E-01 0.757770E-02 0.318485E-03  0.00000    
  1552.79      2500.00     0.283426     0.487823E-02 0.262996E-01 0.758463E-03 0.719489E-01  0.00000     0.119631     0.548346E-01 0.757685E-02 0.318485E-03  0.00000    
  1551.38      2500.00     0.283277     0.487818E-02 0.262969E-01 0.756974E-03 0.719114E-01  0.00000     0.119513     0.548296E-01 0.757679E-02 0.318485E-03  0.00000    
  1549.96      2500.00     0.283176     0.487814E-02 0.262950E-01 0.756005E-03 0.718864E-01  0.00000     0.119435     0.548262E-01 0.757674E-02 0.318485E-03  0.00000    
  1548.55      2500.00     0.278351     0.487628E-02 0.262026E-01 0.707012E-03 0.706651E-01  0.00000     0.115654     0.546648E-01 0.757460E-02 0.318485E-03  0.00000    
  1547.13      2500.00     0.276674     0.487562E-02 0.261705E-01 0.690150E-03 0.702400E-01  0.00000     0.114343     0.546081E-01 0.757384E-02 0.318485E-03  0.00000    
  1545.72      2500.00     0.275019     0.487497E-02 0.261386E-01 0.673378E-03 0.698194E-01  0.00000     0.113049     0.545511E-01 0.757309E-02 0.318485E-03  0.00000    
  1544.31      2500.00     0.273374     0.487430E-02 0.261071E-01 0.657365E-03 0.694015E-01  0.00000     0.111769     0.544944E-01 0.757235E-02 0.318485E-03  0.00000    
  1542.89      2500.00     0.271764     0.487362E-02 0.260762E-01 0.641443E-03 0.689902E-01  0.00000     0.110517     0.544377E-01 0.757163E-02 0.318485E-03  0.00000    
