|6.6.6
Archiving\03_Data\DeqLP/QFM_m2.5/T13/T13_3.tab                        
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         melt(TH)       Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  2000.00        500.000        99.9914       0.857813E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1996.79        500.000        99.9914       0.857847E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1993.59        500.000        99.9914       0.857881E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1990.38        500.000        99.9914       0.857915E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1987.18        500.000        99.9914       0.857950E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1983.97        500.000        99.9914       0.857984E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1980.77        500.000        99.9914       0.858019E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1977.56        500.000        99.9914       0.858054E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1974.36        500.000        99.9914       0.858090E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1971.15        500.000        99.9914       0.858125E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1967.95        500.000        99.9914       0.858160E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1964.74        500.000        99.9914       0.858196E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1961.54        500.000        99.9914       0.858231E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1958.33        500.000        99.9914       0.858267E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1955.13        500.000        99.9914       0.858303E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1951.92        500.000        99.9914       0.858339E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1948.72        500.000        99.9914       0.858376E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1945.51        500.000        99.9914       0.858412E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1942.31        500.000        99.7593       0.764694E-002  0.233017                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1939.10        500.000        98.8503       0.389631E-002   1.14580                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1935.90        500.000        97.9400       0.140929E-003   2.05986                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.69        500.000        97.4693                 NaN   2.53069                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.49        500.000        96.9690                 NaN   3.03097                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        500.000        96.3459                 NaN   3.65413                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        500.000        95.7221                 NaN   4.27795                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        500.000        95.0160                 NaN   4.98401                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        500.000        94.3091                 NaN   5.69089                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        500.000        93.6014                 NaN   6.39859                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        500.000        92.8929                 NaN   7.10710                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        500.000        92.1836                 NaN   7.81643                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1903.85        500.000        91.4734                 NaN   8.52657                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1900.64        500.000        90.7625                 NaN   9.23752                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.44        500.000        90.0507                 NaN   9.94926                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.23        500.000        89.3423                 NaN   10.6577                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1891.03        500.000        88.6331                 NaN   11.3669                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.82        500.000        87.9230                 NaN   12.0770                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.62        500.000        87.2122                 NaN   12.7878                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1881.41        500.000        86.5118                 NaN   13.4857       0.254121E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1878.21        500.000        85.8131                 NaN   14.1727       0.141659E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1875.00        500.000        85.1162                 NaN   14.8582       0.256278E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1871.79        500.000        84.4185                 NaN   15.5444       0.371035E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1868.59        500.000        83.7541                 NaN   16.1980       0.479253E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1865.38        500.000        83.0890                 NaN   16.8522       0.587598E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1862.18        500.000        82.4232                 NaN   17.5072       0.696068E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1858.97        500.000        81.7567                 NaN   18.1629       0.804663E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1855.77        500.000        81.0895                 NaN   18.8192       0.913382E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1852.56        500.000        80.4215                 NaN   19.4762       0.102222                 NaN            NaN            NaN            NaN            NaN            NaN
  1849.36        500.000        79.7529                 NaN   20.1340       0.113119                 NaN            NaN            NaN            NaN            NaN            NaN
  1846.15        500.000        79.0836                 NaN   20.7924       0.124028                 NaN            NaN            NaN            NaN            NaN            NaN
  1842.95        500.000        78.4524                 NaN   21.4136       0.134028                 NaN            NaN            NaN            NaN            NaN            NaN
