|6.6.6
Archiving\03_Data\DeqLP/QFM_m2.5/T13/T13_1.tab                        
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         melt(TH)       Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  2000.00        500.000        99.9764       0.235518E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1996.79        500.000        99.9764       0.235518E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1993.59        500.000        99.9764       0.235517E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1990.38        500.000        99.9764       0.235517E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1987.18        500.000        99.9764       0.235517E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1983.97        500.000        99.9764       0.235516E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1980.77        500.000        99.9764       0.235516E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1977.56        500.000        99.9764       0.235515E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1974.36        500.000        99.9764       0.235515E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1971.15        500.000        99.9764       0.235514E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1967.95        500.000        99.9764       0.235514E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1964.74        500.000        99.9764       0.235513E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1961.54        500.000        99.9764       0.235513E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1958.33        500.000        99.9764       0.235512E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1955.13        500.000        99.9764       0.235512E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1951.92        500.000        99.9764       0.235511E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1948.72        500.000        99.9764       0.235511E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1945.51        500.000        99.9764       0.235510E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1942.31        500.000        99.7301       0.209756E-001  0.248954                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1939.10        500.000        98.7648       0.106806E-001   1.22449                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1935.90        500.000        97.7996       0.386066E-003   2.19998                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.69        500.000        97.2999                 NaN   2.70006                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.49        500.000        96.7691                 NaN   3.23088                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        500.000        96.1076                 NaN   3.89239                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        500.000        95.4461                 NaN   4.55392                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        500.000        94.6944                 NaN   5.30562                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        500.000        93.9427                 NaN   6.05734                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        500.000        93.1909                 NaN   6.80906                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        500.000        92.4392                 NaN   7.56079                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        500.000        91.6875                 NaN   8.31254                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1903.85        500.000        90.9357                 NaN   9.06429                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1900.64        500.000        90.1840                 NaN   9.81605                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.44        500.000        89.4322                 NaN   10.5678                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.23        500.000        88.6796                 NaN   11.3204                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1891.03        500.000        87.9270                 NaN   12.0730                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.82        500.000        87.1743                 NaN   12.8257                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.62        500.000        86.4217                 NaN   13.5783                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1881.41        500.000        85.6776                 NaN   14.3187       0.368348E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1878.21        500.000        84.9330                 NaN   15.0465       0.205266E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1875.00        500.000        84.1888                 NaN   15.7740       0.371403E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1871.79        500.000        83.4446                 NaN   16.5016       0.537543E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1868.59        500.000        82.7334                 NaN   17.1971       0.694750E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1865.38        500.000        82.0221                 NaN   17.8927       0.851959E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1862.18        500.000        81.3109                 NaN   18.5882       0.100917                 NaN            NaN            NaN            NaN            NaN            NaN
  1858.97        500.000        80.5996                 NaN   19.2837       0.116638                 NaN            NaN            NaN            NaN            NaN            NaN
  1855.77        500.000        79.8883                 NaN   19.9793       0.132360                 NaN            NaN            NaN            NaN            NaN            NaN
  1852.56        500.000        79.1770                 NaN   20.6749       0.148082                 NaN            NaN            NaN            NaN            NaN            NaN
  1849.36        500.000        78.4657                 NaN   21.3704       0.163803                 NaN            NaN            NaN            NaN            NaN            NaN
  1846.15        500.000        77.7544                 NaN   22.0660       0.179526                 NaN            NaN            NaN            NaN            NaN            NaN
  1842.95        500.000        77.0780                 NaN   22.7280       0.194017                 NaN            NaN            NaN            NaN            NaN            NaN
  1839.74        500.000        76.4016                 NaN   23.3899       0.208509                 NaN            NaN            NaN            NaN            NaN            NaN
  1836.54        500.000        75.7251                 NaN   24.0519       0.223000                 NaN            NaN            NaN            NaN            NaN            NaN
  1833.33        500.000        75.0486                 NaN   24.7139       0.237492                 NaN            NaN            NaN            NaN            NaN            NaN
  1830.13        500.000        74.3722                 NaN   25.3759       0.251984                 NaN            NaN            NaN            NaN            NaN            NaN
  1826.92        500.000        73.6957                 NaN   26.0379       0.266477                 NaN            NaN            NaN            NaN            NaN            NaN
  1823.72        500.000        73.0192                 NaN   26.6999       0.280969                 NaN            NaN            NaN            NaN            NaN            NaN
  1820.51        500.000        72.3427                 NaN   27.3619       0.295462                 NaN            NaN            NaN            NaN            NaN            NaN
  1817.31        500.000        71.6988                 NaN   27.9923       0.308837                 NaN            NaN            NaN            NaN            NaN            NaN
  1814.10        500.000        71.0550                 NaN   28.6228       0.322211                 NaN            NaN            NaN            NaN            NaN            NaN
  1810.90        500.000        70.4112                 NaN   29.2533       0.335586                 NaN            NaN            NaN            NaN            NaN            NaN
  1807.69        500.000        69.7673                 NaN   29.8837       0.348961                 NaN            NaN            NaN            NaN            NaN            NaN
  1804.49        500.000        69.1234                 NaN   30.5142       0.362337                 NaN            NaN            NaN            NaN            NaN            NaN
  1801.28        500.000        68.4796                 NaN   31.1447       0.375712                 NaN            NaN            NaN            NaN            NaN            NaN
  1798.08        500.000        67.8357                 NaN   31.7752       0.389088                 NaN            NaN            NaN            NaN            NaN            NaN
  1794.87        500.000        67.1918                 NaN   32.4058       0.402464                 NaN            NaN            NaN            NaN            NaN            NaN
  1791.67        500.000        66.5723                 NaN   33.0128       0.414946                 NaN            NaN            NaN            NaN            NaN            NaN
  1788.46        500.000        65.9528                 NaN   33.6198       0.427428                 NaN            NaN            NaN            NaN            NaN            NaN
  1785.26        500.000        65.3333                 NaN   34.2268       0.439910                 NaN            NaN            NaN            NaN            NaN            NaN
  1782.05        500.000        64.7138                 NaN   34.8338       0.452393                 NaN            NaN            NaN            NaN            NaN            NaN
  1778.85        500.000        64.0943                 NaN   35.4408       0.464875                 NaN            NaN            NaN            NaN            NaN            NaN
  1775.64        500.000        63.4748                 NaN   36.0479       0.477358                 NaN            NaN            NaN            NaN            NaN            NaN
  1772.44        500.000        62.8552                 NaN   36.6549       0.489841                 NaN            NaN            NaN            NaN            NaN            NaN
  1769.23        500.000        62.2357                 NaN   37.2620       0.502324                 NaN            NaN            NaN            NaN            NaN            NaN
  1766.03        500.000        61.6433                 NaN   37.8429       0.513765                 NaN            NaN            NaN            NaN            NaN            NaN
  1762.82        500.000        61.0510                 NaN   38.4238       0.525205                 NaN            NaN            NaN            NaN            NaN            NaN
  1759.62        500.000        60.4586                 NaN   39.0048       0.536646                 NaN            NaN            NaN            NaN            NaN            NaN
  1756.41        500.000        59.8662                 NaN   39.5857       0.548087                 NaN            NaN            NaN            NaN            NaN            NaN
  1753.21        500.000        59.2738                 NaN   40.1667       0.559528                 NaN            NaN            NaN            NaN            NaN            NaN
  1750.00        500.000        58.6813                 NaN   40.7477       0.570969                 NaN            NaN            NaN            NaN            NaN            NaN
  1746.79        500.000        58.0889                 NaN   41.3287       0.582410                 NaN            NaN            NaN            NaN            NaN            NaN
  1743.59        500.000        57.4965                 NaN   41.9097       0.593852                 NaN            NaN            NaN            NaN            NaN            NaN
  1740.38        500.000        56.9327                 NaN   42.4628       0.604461                 NaN            NaN            NaN            NaN            NaN            NaN
  1737.18        500.000        56.3690                 NaN   43.0159       0.615071                 NaN            NaN            NaN            NaN            NaN            NaN
  1733.97        500.000        55.8052                 NaN   43.5691       0.625680                 NaN            NaN            NaN            NaN            NaN            NaN
  1730.77        500.000        55.2414                 NaN   44.1223       0.636290                 NaN            NaN            NaN            NaN            NaN            NaN
