|6.6.6
Archiving\03_Data\eq/QFM_m0.75/ALH/ALH_1.tab                              
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       mang           O(HP)          Sp(TH)         pxmn           Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  2000.00        2500.00        99.5453       0.454748                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1996.79        2500.00        99.5453       0.454746                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1993.59        2500.00        99.5453       0.454744                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1990.38        2500.00        99.5453       0.454742                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1987.18        2500.00        99.5453       0.454740                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1983.97        2500.00        99.5453       0.454738                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1980.77        2500.00        99.5453       0.454736                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1977.56        2500.00        99.5453       0.454734                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1974.36        2500.00        99.5453       0.454732                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1971.15        2500.00        99.5453       0.454730                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1967.95        2500.00        99.5453       0.454728                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1964.74        2500.00        99.5453       0.454726                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1961.54        2500.00        99.5453       0.454724                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1958.33        2500.00        99.5453       0.454722                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1955.13        2500.00        99.5453       0.454720                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1951.92        2500.00        99.5453       0.454717                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1948.72        2500.00        99.5453       0.454715                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1945.51        2500.00        99.5453       0.454713                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1942.31        2500.00        99.5453       0.454711                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1939.10        2500.00        99.5453       0.454708                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1935.90        2500.00        99.5453       0.454706                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.69        2500.00        99.5453       0.454704                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.49        2500.00        99.5453       0.454702                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        2500.00        99.5453       0.454699                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        2500.00        99.5453       0.454697                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        2500.00        99.5453       0.454694                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        2500.00        99.5453       0.454692                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        2500.00        99.5453       0.454690                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        2500.00        99.5453       0.454687                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        2500.00        99.5453       0.454685                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1903.85        2500.00        99.5453       0.454682                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1900.64        2500.00        99.5453       0.454680                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.44        2500.00        99.5453       0.454677                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.23        2500.00        99.5453       0.454674                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1891.03        2500.00        99.5453       0.454672                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.82        2500.00        99.5453       0.454669                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.62        2500.00        98.9791       0.454674       0.566223                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1881.41        2500.00        98.2006       0.454681        1.34476                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1878.21        2500.00        97.4220       0.454688        2.12333                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1875.00        2500.00        96.6434       0.454695        2.90192                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1871.79        2500.00        95.8648       0.454703        3.68053                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1868.59        2500.00        95.1044       0.454710        4.44087                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1865.38        2500.00        94.3440       0.454718        5.20123                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.18        2500.00        93.5924       0.454725        5.95286                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1858.97        2500.00        92.5641       0.384727        6.92188                 NaN  0.129302                 NaN            NaN            NaN            NaN            NaN            NaN
  1855.77        2500.00        90.4895       0.547628E-001   8.71693                 NaN  0.738765                 NaN            NaN            NaN            NaN            NaN            NaN
  1852.56        2500.00        89.5271                 NaN   9.61511       0.178503E-001  0.839926                 NaN            NaN            NaN            NaN            NaN            NaN
  1849.36        2500.00        88.7972                 NaN   10.3295       0.334134E-001  0.839940                 NaN            NaN            NaN            NaN            NaN            NaN
  1846.15        2500.00        88.0672                 NaN   11.0439       0.489769E-001  0.839954                 NaN            NaN            NaN            NaN            NaN            NaN
  1842.95        2500.00        87.3605                 NaN   11.7357       0.638182E-001  0.839968                 NaN            NaN            NaN            NaN            NaN            NaN
  1839.74        2500.00        86.6538                 NaN   12.4276       0.786601E-001  0.839982                 NaN            NaN            NaN            NaN            NaN            NaN
  1836.54        2500.00        85.9470                 NaN   13.1195       0.935024E-001  0.839997                 NaN            NaN            NaN            NaN            NaN            NaN
  1833.33        2500.00        85.2403                 NaN   13.8114       0.108345       0.840011                 NaN            NaN            NaN            NaN            NaN            NaN
  1830.13        2500.00        84.5335                 NaN   14.5033       0.123189       0.840025                 NaN            NaN            NaN            NaN            NaN            NaN
  1826.92        2500.00        83.8267                 NaN   15.1953       0.138032       0.840039                 NaN            NaN            NaN            NaN            NaN            NaN
  1823.72        2500.00        83.1198                 NaN   15.8872       0.152877       0.840054                 NaN            NaN            NaN            NaN            NaN            NaN
  1820.51        2500.00        82.4130                 NaN   16.5792       0.167722       0.840068                 NaN            NaN            NaN            NaN            NaN            NaN
  1817.31        2500.00        81.7369                 NaN   17.2416       0.181441       0.840083                 NaN            NaN            NaN            NaN            NaN            NaN
  1814.10        2500.00        81.0608                 NaN   17.9039       0.195162       0.840098                 NaN            NaN            NaN            NaN            NaN            NaN
  1810.90        2500.00        80.3847                 NaN   18.5663       0.208882       0.840113                 NaN            NaN            NaN            NaN            NaN            NaN
  1807.69        2500.00        79.7086                 NaN   19.2287       0.222604       0.840128                 NaN            NaN            NaN            NaN            NaN            NaN
  1804.49        2500.00        79.0324                 NaN   19.8911       0.236325       0.840143                 NaN            NaN            NaN            NaN            NaN            NaN
  1801.28        2500.00        78.3563                 NaN   20.5535       0.250047       0.840158                 NaN            NaN            NaN            NaN            NaN            NaN
  1798.08        2500.00        77.6800                 NaN   21.2160       0.263770       0.840173                 NaN            NaN            NaN            NaN            NaN            NaN
  1794.87        2500.00        77.0038                 NaN   21.8785       0.277493       0.840188                 NaN            NaN            NaN            NaN            NaN            NaN
  1791.67        2500.00        76.3502                 NaN   22.5195       0.290109       0.840204                 NaN            NaN            NaN            NaN            NaN            NaN
  1788.46        2500.00        75.6966                 NaN   23.1604       0.302725       0.840220                 NaN            NaN            NaN            NaN            NaN            NaN
  1785.26        2500.00        75.0430                 NaN   23.8014       0.315341       0.840235                 NaN            NaN            NaN            NaN            NaN            NaN
  1782.05        2500.00        74.3893                 NaN   24.4425       0.327958       0.840251                 NaN            NaN            NaN            NaN            NaN            NaN
  1778.85        2500.00        73.7357                 NaN   25.0835       0.340575       0.840267                 NaN            NaN            NaN            NaN            NaN            NaN
  1775.64        2500.00        73.0819                 NaN   25.7246       0.353193       0.840283                 NaN            NaN            NaN            NaN            NaN            NaN
  1772.44        2500.00        72.4282                 NaN   26.3657       0.365811       0.840298                 NaN            NaN            NaN            NaN            NaN            NaN
  1769.23        2500.00        71.7745                 NaN   27.0068       0.378430       0.840314                 NaN            NaN            NaN            NaN            NaN            NaN
  1766.03        2500.00        71.1515                 NaN   27.6181       0.390065       0.840330                 NaN            NaN            NaN            NaN            NaN            NaN
  1762.82        2500.00        70.5285                 NaN   28.2295       0.401701       0.840346                 NaN            NaN            NaN            NaN            NaN            NaN
  1759.62        2500.00        69.9055                 NaN   28.8408       0.413337       0.840362                 NaN            NaN            NaN            NaN            NaN            NaN
  1756.41        2500.00        69.2824                 NaN   29.4522       0.424974       0.840377                 NaN            NaN            NaN            NaN            NaN            NaN
  1753.21        2500.00        68.6593                 NaN   30.0636       0.436611       0.840393                 NaN            NaN            NaN            NaN            NaN            NaN
  1750.00        2500.00        68.0363                 NaN   30.6751       0.448249       0.840409                 NaN            NaN            NaN            NaN            NaN            NaN
  1746.79        2500.00        67.4131                 NaN   31.2866       0.459886       0.840425                 NaN            NaN            NaN            NaN            NaN            NaN
  1743.59        2500.00        66.7900                 NaN   31.8980       0.471525       0.840440                 NaN            NaN            NaN            NaN            NaN            NaN
  1740.38        2500.00        66.1835                 NaN   32.4938       0.482273       0.840457                 NaN            NaN            NaN            NaN            NaN            NaN
  1737.18        2500.00        65.5770                 NaN   33.0895       0.493022       0.840473                 NaN            NaN            NaN            NaN            NaN            NaN
  1733.97        2500.00        64.9705                 NaN   33.6852       0.503771       0.840490                 NaN            NaN            NaN            NaN            NaN            NaN
  1730.77        2500.00        64.3639                 NaN   34.2810       0.514521       0.840506                 NaN            NaN            NaN            NaN            NaN            NaN
  1727.56        2500.00        63.7574                 NaN   34.8768       0.525271       0.840522                 NaN            NaN            NaN            NaN            NaN            NaN
