|6.6.6
Archiving\03_Data\Deqfrac/QFM_m4.5/WD94/WD94_1.tab                        
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1562.69        2500.00        99.2889                 NaN  0.635935       0.751880E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.09        2500.00        99.2943                 NaN  0.631816       0.738821E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1559.49        2500.00        99.2974                 NaN  0.631649       0.709514E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1557.89        2500.00        99.3048                 NaN  0.624544       0.706835E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.29        2500.00        99.3116                 NaN  0.618131       0.703184E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1554.70        2500.00        99.3164                 NaN  0.613573       0.700658E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.10        2500.00        99.3209                 NaN  0.611686       0.673802E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.50        2500.00        99.3272                 NaN  0.605596       0.672144E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1549.90        2500.00        99.3319                 NaN  0.601652       0.664106E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.30        2500.00        99.3361                 NaN  0.599880       0.639951E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.70        2500.00        99.5448                 NaN  0.412642       0.425706E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1545.10        2500.00        99.1397                 NaN  0.779116       0.811993E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.51        2500.00        99.3520                 NaN  0.586272       0.617195E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.91        2500.00        99.3560                 NaN  0.582709       0.612861E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1540.31        2500.00        99.3597                 NaN  0.581558       0.587750E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.71        2500.00        99.3641                 NaN  0.576999       0.589261E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1537.11        2500.00        99.3711                 NaN  0.571395       0.575224E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1535.51        2500.00        99.3724                 NaN  0.571228       0.564052E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.91        2500.00        99.5326                 NaN  0.428014       0.393860E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1532.32        2500.00        99.2244                 NaN  0.708920       0.666615E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1530.72        2500.00        99.3865                 NaN  0.560439       0.530645E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1529.12        2500.00        99.3867                 NaN  0.563757       0.495050E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1527.52        2500.00        99.5145                 NaN  0.446263       0.392781E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1525.92        2500.00        99.2738                 NaN  0.669038       0.572062E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1524.32        2500.00        99.3984                 NaN  0.534836       0.463890E-001  0.203573E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1522.72        2500.00        99.2696                 NaN  0.242083       0.548062E-003  0.487806                 NaN            NaN            NaN            NaN            NaN            NaN
  1521.13        2500.00        99.3014                 NaN  0.116267       0.566251E-003  0.581799                 NaN            NaN            NaN            NaN            NaN            NaN
  1519.53        2500.00        99.1915                 NaN            NaN            NaN  0.808464                 NaN            NaN            NaN            NaN            NaN            NaN
  1517.93        2500.00        99.2443                 NaN            NaN            NaN  0.755730                 NaN            NaN            NaN            NaN            NaN            NaN
  1516.33        2500.00        99.2343                 NaN            NaN            NaN  0.765692                 NaN            NaN            NaN            NaN            NaN            NaN
  1514.73        2500.00        99.4525                 NaN            NaN            NaN  0.547503                 NaN            NaN            NaN            NaN            NaN            NaN
  1513.13        2500.00        99.0432                 NaN            NaN            NaN  0.956774                 NaN            NaN            NaN            NaN            NaN            NaN
  1511.53        2500.00        99.2443                 NaN            NaN            NaN  0.755661                 NaN            NaN            NaN            NaN            NaN            NaN
  1509.94        2500.00        99.2419                 NaN            NaN  0.152269E-003  0.757922                 NaN            NaN            NaN            NaN            NaN            NaN
  1508.34        2500.00        99.2383                 NaN            NaN            NaN  0.761747                 NaN            NaN            NaN            NaN            NaN            NaN
  1506.74        2500.00        99.2364                 NaN            NaN  0.260818E-004  0.763602                 NaN            NaN            NaN            NaN            NaN            NaN
  1505.14        2500.00        99.2305                 NaN            NaN            NaN  0.769469                 NaN            NaN            NaN            NaN            NaN            NaN
  1503.54        2500.00        99.2254                 NaN            NaN            NaN  0.774589                 NaN            NaN            NaN            NaN            NaN            NaN
  1501.94        2500.00        99.2200                 NaN            NaN            NaN  0.780020                 NaN            NaN            NaN            NaN            NaN            NaN
  1500.35        2500.00        99.2145                 NaN            NaN            NaN  0.785540                 NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        2500.00        99.2030                 NaN            NaN            NaN  0.797009                 NaN            NaN            NaN            NaN            NaN            NaN
  1497.15        2500.00        99.1909                 NaN            NaN            NaN  0.809057                 NaN            NaN            NaN            NaN            NaN            NaN
  1495.55        2500.00        99.1739                 NaN            NaN            NaN  0.826070                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.95        2500.00        99.1529                 NaN            NaN            NaN  0.847140                 NaN            NaN            NaN            NaN            NaN            NaN
  1492.35        2500.00        98.8287                 NaN            NaN            NaN  0.416591       0.754685                 NaN            NaN            NaN            NaN            NaN
  1490.75        2500.00        98.7802                 NaN            NaN            NaN  0.337465       0.882345                 NaN            NaN            NaN            NaN            NaN
  1489.16        2500.00        98.7909                 NaN            NaN            NaN  0.332554       0.876503                 NaN            NaN            NaN            NaN            NaN
  1487.56        2500.00        98.8039                 NaN            NaN            NaN  0.332352       0.863711                 NaN            NaN            NaN            NaN            NaN
  1485.96        2500.00        98.8126                 NaN            NaN            NaN  0.328624       0.858785                 NaN            NaN            NaN            NaN            NaN
  1484.36        2500.00        98.8229                 NaN            NaN            NaN  0.850237       0.326911                 NaN            NaN            NaN            NaN            NaN
  1482.76        2500.00        98.8319                 NaN            NaN            NaN  0.321771       0.846308                 NaN            NaN            NaN            NaN            NaN
  1481.16        2500.00        98.8443                 NaN            NaN            NaN  0.319047       0.836604                 NaN            NaN            NaN            NaN            NaN
  1479.56        2500.00        98.8530                 NaN            NaN            NaN  0.316074       0.830936                 NaN            NaN            NaN            NaN            NaN
  1477.97        2500.00        98.8621                 NaN            NaN            NaN  0.823689       0.314202                 NaN            NaN            NaN            NaN            NaN
  1476.37        2500.00        98.9368                 NaN            NaN            NaN  0.772697       0.290495                 NaN            NaN            NaN            NaN            NaN
  1474.77        2500.00        98.8123                 NaN            NaN            NaN  0.859585       0.328110                 NaN            NaN            NaN            NaN            NaN
  1473.17        2500.00        98.8899                 NaN            NaN            NaN  0.802003       0.308070                 NaN            NaN            NaN            NaN            NaN
  1471.57        2500.00        98.8984                 NaN            NaN            NaN  0.798942       0.302698                 NaN            NaN            NaN            NaN            NaN
  1469.97        2500.00        98.9051                 NaN            NaN            NaN  0.301429       0.793445                 NaN            NaN            NaN            NaN            NaN
  1468.37        2500.00        98.9115                 NaN            NaN            NaN  0.791065       0.297420                 NaN            NaN            NaN            NaN            NaN
  1466.78        2500.00        98.9213                 NaN            NaN            NaN  0.782644       0.296042                 NaN            NaN            NaN            NaN            NaN
  1465.18        2500.00        98.6226                 NaN            NaN            NaN  0.379258       0.998128                 NaN            NaN            NaN            NaN            NaN
  1463.58        2500.00        99.2426                 NaN            NaN            NaN  0.207751       0.549645                 NaN            NaN            NaN            NaN            NaN
  1461.98        2500.00        98.9402                 NaN            NaN            NaN  0.771051       0.288711                 NaN            NaN            NaN            NaN            NaN
  1460.38        2500.00        98.9504                 NaN            NaN            NaN  0.765172       0.284416                 NaN            NaN            NaN            NaN            NaN
  1458.78        2500.00        98.9559                 NaN            NaN            NaN  0.762002       0.282132                 NaN            NaN            NaN            NaN            NaN
  1457.18        2500.00        98.9621                 NaN            NaN            NaN  0.280029       0.757879                 NaN            NaN            NaN            NaN            NaN
  1455.59        2500.00        98.9685                 NaN            NaN            NaN  0.753629       0.277828                 NaN            NaN            NaN            NaN            NaN
  1453.99        2500.00        98.9744                 NaN            NaN            NaN  0.750655       0.274960                 NaN            NaN            NaN            NaN            NaN
  1452.39        2500.00        97.8728                 NaN            NaN  0.130014E-005  0.836510       0.810710                 NaN  0.479988                 NaN            NaN            NaN
  1450.79        2500.00        96.8071                 NaN            NaN  0.396550        1.10359       0.708904                 NaN  0.983887                 NaN            NaN            NaN
  1449.19        2500.00        98.7938                 NaN            NaN  0.155393       0.428586       0.248717                 NaN  0.373541                 NaN            NaN            NaN
  1447.59        2500.00        95.0374                 NaN            NaN  0.631597        1.06437        1.73939                 NaN   1.52725                 NaN            NaN            NaN
  1445.99        2500.00        97.0070                 NaN            NaN  0.391830       0.621231        1.05657                 NaN  0.923327                 NaN            NaN            NaN
  1444.40        2500.00        97.0875                 NaN            NaN  0.384369       0.593460        1.03606                 NaN  0.898624                 NaN            NaN            NaN
  1442.80        2500.00        97.1285                 NaN            NaN  0.406132       0.532045        1.04362                 NaN  0.889742                 NaN            NaN            NaN
  1441.20        2500.00        97.2128                 NaN            NaN  0.370861        1.00498       0.552569                 NaN  0.858829                 NaN            NaN            NaN
  1439.60        2500.00        97.2572                 NaN            NaN  0.384981        1.00495       0.505197                 NaN  0.847672                 NaN            NaN            NaN
  1438.00        2500.00        97.3118                 NaN            NaN  0.384068       0.994378       0.478738                 NaN  0.831012                 NaN            NaN            NaN
  1436.40        2500.00        97.3510                 NaN            NaN  0.385857       0.456134       0.987456                 NaN  0.819545                 NaN            NaN            NaN
  1434.80        2500.00        97.4321                 NaN            NaN  0.378681       0.430075       0.965214                 NaN  0.793968                 NaN            NaN            NaN
  1433.21        2500.00        97.4465                 NaN            NaN  0.384424       0.406913       0.971659                 NaN  0.790509                 NaN            NaN            NaN
  1431.61        2500.00        97.5210                 NaN            NaN  0.378165       0.382803       0.951614                 NaN  0.766378                 NaN            NaN            NaN
  1430.01        2500.00        99.3245                 NaN            NaN  0.964167E-001  0.274598       0.512505E-003  0.824250E-001  0.221528                 NaN            NaN            NaN
  1428.41        2500.00        95.8195                 NaN            NaN  0.661719       0.452420        1.78761                 NaN   1.27878                 NaN            NaN            NaN
  1426.81        2500.00        97.6487                 NaN            NaN  0.361610       0.923139       0.340454                 NaN  0.726136                 NaN            NaN            NaN
  1425.21        2500.00        97.6786                 NaN            NaN  0.394289       0.271803       0.933902                 NaN  0.721450                 NaN            NaN            NaN
  1423.61        2500.00        97.7184                 NaN            NaN  0.379202       0.919855       0.275097                 NaN  0.707491                 NaN            NaN            NaN
  1422.02        2500.00        97.7833                 NaN            NaN  0.370808       0.904265       0.255596                 NaN  0.686038                 NaN            NaN            NaN
  1420.42        2500.00        97.8062                 NaN            NaN  0.374447       0.906852       0.232483                 NaN  0.679972                 NaN            NaN            NaN
  1418.82        2500.00        97.8449                 NaN            NaN  0.364072       0.891976       0.232123                 NaN  0.666884                 NaN            NaN            NaN
  1417.22        2500.00        97.8708                 NaN            NaN  0.383668       0.913980       0.170373                 NaN  0.661189                 NaN            NaN            NaN
  1415.62        2500.00        97.9179                 NaN            NaN  0.358828       0.197650       0.881775                 NaN  0.643831                 NaN            NaN            NaN
  1414.02        2500.00        97.9447                 NaN            NaN  0.385171       0.902334       0.128720                 NaN  0.639105                 NaN            NaN            NaN
  1412.42        2500.00        97.9778                 NaN            NaN  0.371221       0.134624       0.889292                 NaN  0.627063                 NaN            NaN            NaN
  1410.83        2500.00        98.0110                 NaN            NaN  0.370006       0.117938       0.884526                 NaN  0.616530                 NaN            NaN            NaN
  1409.23        2500.00        98.0379                 NaN            NaN  0.370286       0.883100       0.998117E-001            NaN  0.608933                 NaN            NaN            NaN
  1407.63        2500.00        98.0756                 NaN            NaN  0.367585       0.879325       0.813160E-001            NaN  0.596207                 NaN            NaN            NaN
  1406.03        2500.00        98.0991                 NaN            NaN  0.368000       0.880611       0.632373E-001            NaN  0.589042                 NaN            NaN            NaN
  1404.43        2500.00        98.1289                 NaN            NaN  0.366830       0.877687       0.468717E-001            NaN  0.579738                 NaN            NaN            NaN
  1402.83        2500.00        98.1562                 NaN            NaN  0.366096       0.292425E-001  0.877272                 NaN  0.571232                 NaN            NaN            NaN
  1401.24        2500.00        98.1800                 NaN            NaN  0.366155       0.842116E-002  0.881882                 NaN  0.563576                 NaN            NaN            NaN
  1399.64        2500.00        98.1438                 NaN            NaN  0.362341       0.783498       0.124331                 NaN  0.585995                 NaN            NaN            NaN
  1398.04        2500.00        98.2907                 NaN            NaN  0.320063       0.869154       0.730018E-002            NaN  0.512737                 NaN            NaN            NaN
  1396.44        2500.00        98.2585                 NaN            NaN  0.359809       0.843239                 NaN            NaN  0.538430                 NaN            NaN            NaN
  1394.84        2500.00        98.2804                 NaN            NaN  0.353049       0.835784                 NaN            NaN  0.530810                 NaN            NaN            NaN
  1393.24        2500.00        98.3031                 NaN            NaN  0.345681       0.828454                 NaN            NaN  0.522755                 NaN            NaN            NaN
  1391.64        2500.00        98.3235                 NaN            NaN  0.337969       0.823047                 NaN            NaN  0.515466                 NaN            NaN            NaN
  1390.05        2500.00        98.3477                 NaN            NaN  0.340108       0.804161                 NaN            NaN  0.508054                 NaN            NaN            NaN
  1388.45        2500.00        98.3677                 NaN            NaN  0.344509       0.785323                 NaN            NaN  0.502449                 NaN            NaN            NaN
  1386.85        2500.00        98.3929                 NaN            NaN  0.329242       0.785413                 NaN            NaN  0.492478                 NaN            NaN            NaN
  1385.25        2500.00        98.4104                 NaN            NaN  0.325143       0.777872                 NaN            NaN  0.486605                 NaN            NaN            NaN
  1383.65        2500.00        98.4299                 NaN            NaN  0.319983       0.770328                 NaN            NaN  0.479825                 NaN            NaN            NaN
  1382.05        2500.00        98.4385                 NaN            NaN  0.284111       0.134870       0.669572                 NaN  0.472993                 NaN            NaN            NaN
  1380.45        2500.00        98.4720                 NaN            NaN  0.318439       0.743636                 NaN            NaN  0.465905                 NaN            NaN            NaN
  1378.86        2500.00        98.4882                 NaN            NaN  0.319803       0.731211                 NaN            NaN  0.460828                 NaN            NaN            NaN
  1377.26        2500.00        98.5077                 NaN            NaN  0.312112       0.726194                 NaN            NaN  0.454040                 NaN            NaN            NaN
  1375.66        2500.00        98.5269                 NaN            NaN  0.309127       0.716411                 NaN            NaN  0.447565                 NaN            NaN            NaN
  1374.06        2500.00        98.5450                 NaN            NaN  0.308758       0.704231                 NaN            NaN  0.441990                 NaN            NaN            NaN
  1372.46        2500.00        98.5637                 NaN            NaN  0.305826       0.695066                 NaN            NaN  0.435455                 NaN            NaN            NaN
  1370.86        2500.00        98.5789                 NaN            NaN  0.300290       0.691111                 NaN            NaN  0.429704                 NaN            NaN            NaN
  1369.26        2500.00        98.5968                 NaN            NaN  0.290472       0.689388                 NaN            NaN  0.423351                 NaN            NaN            NaN
  1367.67        2500.00        98.6143                 NaN            NaN  0.299600       0.667418                 NaN            NaN  0.418688                 NaN            NaN            NaN
  1366.07        2500.00        98.6302                 NaN            NaN  0.294125       0.663232                 NaN            NaN  0.412428                 NaN            NaN            NaN
  1364.47        2500.00        98.7451                 NaN            NaN  0.189399       0.690689                 NaN            NaN  0.374855                 NaN            NaN            NaN
  1362.87        2500.00        98.5560                 NaN            NaN  0.394168       0.613440                 NaN            NaN  0.436371                 NaN            NaN            NaN
  1361.27        2500.00        98.6747                 NaN            NaN  0.282246       0.646023                 NaN            NaN  0.397022                 NaN            NaN            NaN
  1359.67        2500.00        98.6747                 NaN            NaN  0.270504       0.658847                 NaN            NaN  0.395949                 NaN            NaN            NaN
  1358.07        2500.00        98.7132                 NaN            NaN  0.274156       0.630067                 NaN            NaN  0.382614                 NaN            NaN            NaN
  1356.48        2500.00        98.7182                 NaN            NaN  0.275114       0.624571                 NaN            NaN  0.382094                 NaN            NaN            NaN
  1354.88        2500.00        98.7348                 NaN            NaN  0.268206       0.621209                 NaN            NaN  0.375765                 NaN            NaN            NaN
  1353.28        2500.00        98.7475                 NaN            NaN  0.266330       0.614616                 NaN            NaN  0.371515                 NaN            NaN            NaN
  1351.68        2500.00        98.7607                 NaN            NaN  0.263578       0.608785                 NaN            NaN  0.366926                 NaN            NaN            NaN
  1350.08        2500.00        98.7777                 NaN            NaN  0.266774       0.593277                 NaN            NaN  0.362252                 NaN            NaN            NaN
  1348.48        2500.00        98.7875                 NaN            NaN  0.255220       0.599953                 NaN            NaN  0.357293                 NaN            NaN            NaN
  1346.88        2500.00        98.7968                 NaN            NaN  0.251962       0.597530                 NaN            NaN  0.353677                 NaN            NaN            NaN
  1345.29        2500.00        98.8132                 NaN            NaN  0.247460       0.591376                 NaN            NaN  0.348013                 NaN            NaN            NaN
  1343.69        2500.00        98.8251                 NaN            NaN  0.248965       0.581653                 NaN            NaN  0.344325                 NaN            NaN            NaN
  1342.09        2500.00        98.8365                 NaN            NaN  0.239139       0.584750                 NaN            NaN  0.339595                 NaN            NaN            NaN
  1340.49        2500.00        98.8483                 NaN            NaN  0.238048       0.578018                 NaN            NaN  0.335590                 NaN            NaN            NaN
  1338.89        2500.00        98.8590                 NaN            NaN  0.232656       0.576609                 NaN            NaN  0.331733                 NaN            NaN            NaN
  1337.29        2500.00        98.8728                 NaN            NaN  0.229234       0.571263                 NaN            NaN  0.326718                 NaN            NaN            NaN
  1335.69        2500.00        98.8829                 NaN            NaN  0.224830       0.569009                 NaN            NaN  0.323214                 NaN            NaN            NaN
  1334.10        2500.00        98.8944                 NaN            NaN  0.222555       0.563852                 NaN            NaN  0.319148                 NaN            NaN            NaN
  1332.50        2500.00        98.8996                 NaN            NaN  0.215485       0.568076                 NaN            NaN  0.316860                 NaN            NaN            NaN
  1330.90        2500.00        98.9187                 NaN            NaN  0.212931       0.558289                 NaN            NaN  0.310076                 NaN            NaN            NaN
  1329.30        2500.00        98.9260                 NaN            NaN  0.210386       0.555851                 NaN            NaN  0.307761                 NaN            NaN            NaN
  1327.70        2500.00        98.9364                 NaN            NaN  0.206796       0.552962                 NaN            NaN  0.303886                 NaN            NaN            NaN
  1326.10        2500.00        98.9453                 NaN            NaN  0.200857       0.553371                 NaN            NaN  0.300496                 NaN            NaN            NaN
  1324.50        2500.00        98.9508                 NaN            NaN  0.196220       0.554727                 NaN            NaN  0.298270                 NaN            NaN            NaN
  1322.91        2500.00        98.9665                 NaN            NaN  0.192684       0.548273                 NaN            NaN  0.292593                 NaN            NaN            NaN
  1321.31        2500.00        98.9734                 NaN            NaN  0.185836       0.550840                 NaN            NaN  0.289959                 NaN            NaN            NaN
  1319.71        2500.00        98.9829                 NaN            NaN  0.183189       0.547166                 NaN            NaN  0.286769                 NaN            NaN            NaN
  1318.11        2500.00        98.9944                 NaN            NaN  0.181837       0.540673                 NaN            NaN  0.283138                 NaN            NaN            NaN
  1316.51        2500.00        99.0032                 NaN            NaN  0.177371       0.539729                 NaN            NaN  0.279728                 NaN            NaN            NaN
  1314.91        2500.00        99.0128                 NaN            NaN  0.173362       0.534738                 NaN            NaN  0.279088                 NaN            NaN            NaN
  1313.32        2500.00        99.0218                 NaN            NaN  0.162171       0.545510                 NaN            NaN  0.270565                 NaN            NaN            NaN
  1311.72        2500.00        99.0267                 NaN            NaN  0.162091       0.540387                 NaN            NaN  0.270848                 NaN            NaN            NaN
  1310.12        2500.00        99.0365                 NaN            NaN  0.160123       0.535839                 NaN            NaN  0.267579                 NaN            NaN            NaN
  1308.52        2500.00        99.0406                 NaN            NaN  0.158437       0.534303                 NaN            NaN  0.266708                 NaN            NaN            NaN
  1306.92        2500.00        99.0564                 NaN            NaN  0.147929       0.535930                 NaN            NaN  0.259776                 NaN            NaN            NaN
  1305.32        2500.00        99.0587                 NaN            NaN  0.145565       0.536157                 NaN            NaN  0.259538                 NaN            NaN            NaN
  1303.72        2500.00        99.0667                 NaN            NaN  0.139150       0.537761                 NaN            NaN  0.256396                 NaN            NaN            NaN
  1302.13        2500.00        89.4830                 NaN            NaN  0.631162        2.88479                 NaN            NaN   1.43281        5.56823                 NaN            NaN
  1300.53        2500.00        88.2445                 NaN            NaN  0.619894        3.29624                 NaN            NaN   1.58465        6.25476                 NaN            NaN
  1298.93        2500.00        88.8373                 NaN            NaN  0.545488        3.22305                 NaN            NaN   1.51174        5.88240                 NaN            NaN
  1297.33        2500.00        88.8933                 NaN            NaN  0.474375        3.29209                 NaN            NaN   1.50841        5.79809       0.337726E-001            NaN
  1295.73        2500.00        83.0285                 NaN            NaN  0.636891        4.70054                 NaN            NaN   2.27696        8.85303       0.504056                 NaN
  1294.13        2500.00        84.4548                 NaN            NaN  0.609124        4.33222                 NaN            NaN   2.08788        8.06060       0.455377                 NaN
  1292.53        2500.00        85.7869                 NaN            NaN  0.550027        4.01800                 NaN            NaN   1.91204        7.32374       0.409254                 NaN
  1290.94        2500.00        86.8519                 NaN            NaN  0.485921        3.78921                 NaN            NaN   1.77188        6.72996       0.371100                 NaN
  1289.34        2500.00        88.0215                 NaN            NaN  0.416070        3.51360                 NaN            NaN   1.61720        6.09919       0.332456                 NaN
  1287.74        2500.00        88.7987                 NaN            NaN  0.394375        3.32097                 NaN            NaN   1.51251        5.66712       0.306376                 NaN
  1286.14        2500.00        89.6347                 NaN            NaN  0.340707        3.11748                 NaN            NaN   1.40277        5.22436       0.279946                 NaN
