|6.6.6
Archiving\03_Data\Deqfrac/QFM_m4.5/WD94/WD94_3.tab                        
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1573.88        2500.00        99.3371                 NaN  0.591588       0.713505E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1572.28        2500.00        99.3406                 NaN  0.588940       0.704436E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1570.68        2500.00        99.3467                 NaN  0.584367       0.689014E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1569.08        2500.00        99.3512                 NaN  0.581047       0.677219E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1567.48        2500.00        99.3594                 NaN  0.572742       0.678335E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1565.89        2500.00        99.3636                 NaN  0.570428       0.660079E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1564.29        2500.00        99.3685                 NaN  0.566490       0.650260E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1562.69        2500.00        99.3742                 NaN  0.561913       0.639038E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.09        2500.00        99.3792                 NaN  0.558009       0.627497E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1559.49        2500.00        99.3820                 NaN  0.557772       0.602380E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1557.89        2500.00        99.3887                 NaN  0.551285       0.599671E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.29        2500.00        99.3949                 NaN  0.545506       0.596392E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1554.70        2500.00        99.3993                 NaN  0.541269       0.593892E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.10        2500.00        99.4034                 NaN  0.539524       0.570926E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.50        2500.00        99.4091                 NaN  0.533946       0.569210E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1549.90        2500.00        99.4135                 NaN  0.530328       0.562038E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.30        2500.00        99.4172                 NaN  0.528625       0.541386E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.70        2500.00        99.6007                 NaN  0.363329       0.359674E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1545.10        2500.00        99.2450                 NaN  0.686375       0.686384E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.51        2500.00        99.4317                 NaN  0.516131       0.521292E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.91        2500.00        99.4355                 NaN  0.512801       0.517392E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1540.31        2500.00        99.4387                 NaN  0.511746       0.495976E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.71        2500.00        99.4428                 NaN  0.507515       0.496973E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1537.11        2500.00        99.4490                 NaN  0.502504       0.484885E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1535.51        2500.00        99.4504                 NaN  0.502092       0.475110E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.91        2500.00        99.5909                 NaN  0.375908       0.331427E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1532.32        2500.00        99.3210                 NaN  0.622920       0.561076E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1530.72        2500.00        99.4631                 NaN  0.492245       0.446407E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1529.12        2500.00        99.4633                 NaN  0.495046       0.416232E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1527.52        2500.00        99.5753                 NaN  0.391749       0.329639E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1525.92        2500.00        99.3646                 NaN  0.587335       0.480619E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1524.32        2500.00        99.4739                 NaN  0.469219       0.389405E-001  0.179254E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1522.72        2500.00        99.3577                 NaN  0.212353       0.459552E-003  0.429462                 NaN            NaN            NaN            NaN            NaN            NaN
  1521.13        2500.00        99.3857                 NaN  0.101934       0.474680E-003  0.511899                 NaN            NaN            NaN            NaN            NaN            NaN
  1519.53        2500.00        99.2888                 NaN            NaN            NaN  0.711247                 NaN            NaN            NaN            NaN            NaN            NaN
  1517.93        2500.00        99.3356                 NaN            NaN            NaN  0.664440                 NaN            NaN            NaN            NaN            NaN            NaN
  1516.33        2500.00        99.3269                 NaN            NaN            NaN  0.673087                 NaN            NaN            NaN            NaN            NaN            NaN
  1514.73        2500.00        99.5190                 NaN            NaN            NaN  0.480977                 NaN            NaN            NaN            NaN            NaN            NaN
  1513.13        2500.00        99.1594                 NaN            NaN            NaN  0.840624                 NaN            NaN            NaN            NaN            NaN            NaN
  1511.53        2500.00        99.3365                 NaN            NaN            NaN  0.663538                 NaN            NaN            NaN            NaN            NaN            NaN
  1509.94        2500.00        99.3346                 NaN            NaN  0.127173E-003  0.665302                 NaN            NaN            NaN            NaN            NaN            NaN
  1508.34        2500.00        99.3316                 NaN            NaN            NaN  0.668402                 NaN            NaN            NaN            NaN            NaN            NaN
  1506.74        2500.00        99.3302                 NaN            NaN  0.217393E-004  0.669790                 NaN            NaN            NaN            NaN            NaN            NaN
  1505.14        2500.00        99.3253                 NaN            NaN            NaN  0.674653                 NaN            NaN            NaN            NaN            NaN            NaN
  1503.54        2500.00        99.3212                 NaN            NaN            NaN  0.678815                 NaN            NaN            NaN            NaN            NaN            NaN
  1501.94        2500.00        99.3167                 NaN            NaN            NaN  0.683333                 NaN            NaN            NaN            NaN            NaN            NaN
  1500.35        2500.00        99.3120                 NaN            NaN            NaN  0.687974                 NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        2500.00        99.3022                 NaN            NaN            NaN  0.697843                 NaN            NaN            NaN            NaN            NaN            NaN
  1497.15        2500.00        99.2921                 NaN            NaN            NaN  0.707920                 NaN            NaN            NaN            NaN            NaN            NaN
  1495.55        2500.00        99.2773                 NaN            NaN            NaN  0.722720                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.95        2500.00        99.2591                 NaN            NaN            NaN  0.740887                 NaN            NaN            NaN            NaN            NaN            NaN
  1492.35        2500.00        98.9703                 NaN            NaN            NaN  0.364296       0.665379                 NaN            NaN            NaN            NaN            NaN
  1490.75        2500.00        98.9274                 NaN            NaN            NaN  0.294964       0.777672                 NaN            NaN            NaN            NaN            NaN
  1489.16        2500.00        98.9373                 NaN            NaN            NaN  0.290515       0.772208                 NaN            NaN            NaN            NaN            NaN
  1487.56        2500.00        98.9491                 NaN            NaN            NaN  0.290183       0.760688                 NaN            NaN            NaN            NaN            NaN
  1485.96        2500.00        98.9572                 NaN            NaN            NaN  0.286775       0.756026                 NaN            NaN            NaN            NaN            NaN
  1484.36        2500.00        98.9667                 NaN            NaN            NaN  0.748163       0.285113                 NaN            NaN            NaN            NaN            NaN
  1482.76        2500.00        98.9752                 NaN            NaN            NaN  0.280463       0.744362                 NaN            NaN            NaN            NaN            NaN
  1481.16        2500.00        98.9865                 NaN            NaN            NaN  0.277976       0.735567                 NaN            NaN            NaN            NaN            NaN
  1479.56        2500.00        98.9945                 NaN            NaN            NaN  0.275217       0.730285                 NaN            NaN            NaN            NaN            NaN
  1477.97        2500.00        99.0030                 NaN            NaN            NaN  0.723602       0.273427                 NaN            NaN            NaN            NaN            NaN
  1476.37        2500.00        99.0690                 NaN            NaN            NaN  0.678406       0.252622                 NaN            NaN            NaN            NaN            NaN
  1474.77        2500.00        98.9602                 NaN            NaN            NaN  0.754529       0.285224                 NaN            NaN            NaN            NaN            NaN
  1473.17        2500.00        99.0286                 NaN            NaN            NaN  0.703705       0.267649                 NaN            NaN            NaN            NaN            NaN
  1471.57        2500.00        99.0366                 NaN            NaN            NaN  0.700620       0.262795                 NaN            NaN            NaN            NaN            NaN
  1469.97        2500.00        99.0430                 NaN            NaN            NaN  0.261554       0.695490                 NaN            NaN            NaN            NaN            NaN
  1468.37        2500.00        99.0490                 NaN            NaN            NaN  0.693067       0.257914                 NaN            NaN            NaN            NaN            NaN
  1466.78        2500.00        99.0580                 NaN            NaN            NaN  0.685394       0.256568                 NaN            NaN            NaN            NaN            NaN
  1465.18        2500.00        98.7977                 NaN            NaN            NaN  0.328539       0.873753                 NaN            NaN            NaN            NaN            NaN
  1463.58        2500.00        99.3395                 NaN            NaN            NaN  0.179763       0.480694                 NaN            NaN            NaN            NaN            NaN
  1461.98        2500.00        99.0760                 NaN            NaN            NaN  0.674249       0.249742                 NaN            NaN            NaN            NaN            NaN
  1460.38        2500.00        99.0853                 NaN            NaN            NaN  0.668771       0.245892                 NaN            NaN            NaN            NaN            NaN
  1458.78        2500.00        99.0905                 NaN            NaN            NaN  0.665666       0.243795                 NaN            NaN            NaN            NaN            NaN
  1457.18        2500.00        99.0964                 NaN            NaN            NaN  0.241816       0.661769                 NaN            NaN            NaN            NaN            NaN
  1455.59        2500.00        99.1025                 NaN            NaN            NaN  0.657705       0.239748                 NaN            NaN            NaN            NaN            NaN
  1453.99        2500.00        99.1081                 NaN            NaN            NaN  0.654742       0.237113                 NaN            NaN            NaN            NaN            NaN
  1452.39        2500.00        98.0618                 NaN            NaN  0.105435E-005  0.729697       0.699105                 NaN  0.509440                 NaN            NaN            NaN
  1450.79        2500.00        97.0607                 NaN            NaN  0.321086       0.962390       0.611031                 NaN   1.04475                 NaN            NaN            NaN
  1449.19        2500.00        98.8920                 NaN            NaN  0.125289       0.372940       0.213831                 NaN  0.395985                 NaN            NaN            NaN
  1447.59        2500.00        95.4340                 NaN            NaN  0.509784       0.916700        1.51608                 NaN   1.62340                 NaN            NaN            NaN
  1445.99        2500.00        97.2536                 NaN            NaN  0.314916       0.533478       0.918482                 NaN  0.979570                 NaN            NaN            NaN
  1444.40        2500.00        97.3300                 NaN            NaN  0.308285       0.509055       0.899621                 NaN  0.953025                 NaN            NaN            NaN
  1442.80        2500.00        97.3709                 NaN            NaN  0.324922       0.455770       0.905136                 NaN  0.943263                 NaN            NaN            NaN
  1441.20        2500.00        97.4504                 NaN            NaN  0.296009       0.870673       0.472796                 NaN  0.910125                 NaN            NaN            NaN
  1439.60        2500.00        97.4942                 NaN            NaN  0.306519       0.869601       0.431706                 NaN  0.897945                 NaN            NaN            NaN
  1438.00        2500.00        97.5470                 NaN            NaN  0.305018       0.859459       0.408611                 NaN  0.879916                 NaN            NaN            NaN
  1436.40        2500.00        97.5857                 NaN            NaN  0.305753       0.388769       0.852399                 NaN  0.867385                 NaN            NaN            NaN
  1434.80        2500.00        97.6625                 NaN            NaN  0.299256       0.366101       0.832228                 NaN  0.839894                 NaN            NaN            NaN
  1433.21        2500.00        97.6787                 NaN            NaN  0.303035       0.345862       0.836592                 NaN  0.835840                 NaN            NaN            NaN
  1431.61        2500.00        97.7494                 NaN            NaN  0.297338       0.324967       0.818389                 NaN  0.809883                 NaN            NaN            NaN
  1430.01        2500.00        99.3878                 NaN            NaN  0.749169E-001  0.232275       0.439304E-003  0.708668E-001  0.233678                 NaN            NaN            NaN
  1428.41        2500.00        96.2092                 NaN            NaN  0.518687       0.383727        1.53615                 NaN   1.35221                 NaN            NaN            NaN
  1426.81        2500.00        97.8730                 NaN            NaN  0.282219       0.790829       0.287875                 NaN  0.766050                 NaN            NaN            NaN
  1425.21        2500.00        97.9038                 NaN            NaN  0.306973       0.229504       0.799044                 NaN  0.760649                 NaN            NaN            NaN
  1423.61        2500.00        97.9420                 NaN            NaN  0.294408       0.786184       0.231944                 NaN  0.745461                 NaN            NaN            NaN
  1422.02        2500.00        98.0036                 NaN            NaN  0.287263       0.771563       0.215240                 NaN  0.722379                 NaN            NaN            NaN
  1420.42        2500.00        98.0269                 NaN            NaN  0.289367       0.772737       0.195496                 NaN  0.715529                 NaN            NaN            NaN
  1418.82        2500.00        98.0641                 NaN            NaN  0.280637       0.759056       0.194934                 NaN  0.701283                 NaN            NaN            NaN
  1417.22        2500.00        98.0909                 NaN            NaN  0.294971       0.776409       0.142859                 NaN  0.694813                 NaN            NaN            NaN
  1415.62        2500.00        98.1348                 NaN            NaN  0.275291       0.165518       0.748307                 NaN  0.676082                 NaN            NaN            NaN
  1414.02        2500.00        98.1626                 NaN            NaN  0.294673       0.764504       0.107628                 NaN  0.670629                 NaN            NaN            NaN
  1412.42        2500.00        98.1945                 NaN            NaN  0.283336       0.112394       0.752305                 NaN  0.657495                 NaN            NaN            NaN
  1410.83        2500.00        98.2269                 NaN            NaN  0.281633       0.983209E-001  0.747231                 NaN  0.645954                 NaN            NaN            NaN
  1409.23        2500.00        98.2533                 NaN            NaN  0.281119       0.744937       0.830995E-001            NaN  0.637495                 NaN            NaN            NaN
  1407.63        2500.00        98.2898                 NaN            NaN  0.278393       0.740576       0.675933E-001            NaN  0.623668                 NaN            NaN            NaN
  1406.03        2500.00        98.3133                 NaN            NaN  0.277994       0.740553       0.524886E-001            NaN  0.615672                 NaN            NaN            NaN
  1404.43        2500.00        98.3423                 NaN            NaN  0.276436       0.736955       0.388464E-001            NaN  0.605441                 NaN            NaN            NaN
  1402.83        2500.00        98.3691                 NaN            NaN  0.275177       0.242004E-001  0.735493                 NaN  0.596052                 NaN            NaN            NaN
  1401.24        2500.00        98.3928                 NaN            NaN  0.274495       0.695853E-002  0.738155                 NaN  0.587555                 NaN            NaN            NaN
  1399.64        2500.00        98.3610                 NaN            NaN  0.271094       0.654914       0.102606                 NaN  0.610407                 NaN            NaN            NaN
  1398.04        2500.00        98.4965                 NaN            NaN  0.238755       0.725179       0.601383E-002            NaN  0.533590                 NaN            NaN            NaN
  1396.44        2500.00        98.4696                 NaN            NaN  0.267714       0.702833                 NaN            NaN  0.559853                 NaN            NaN            NaN
  1394.84        2500.00        98.4911                 NaN            NaN  0.262049       0.695418                 NaN            NaN  0.551425                 NaN            NaN            NaN
  1393.24        2500.00        98.5133                 NaN            NaN  0.255941       0.688158                 NaN            NaN  0.542553                 NaN            NaN            NaN
  1391.64        2500.00        98.5335                 NaN            NaN  0.249605       0.682456                 NaN            NaN  0.534488                 NaN            NaN            NaN
  1390.05        2500.00        98.5571                 NaN            NaN  0.250548       0.666025                 NaN            NaN  0.526302                 NaN            NaN            NaN
  1388.45        2500.00        98.5772                 NaN            NaN  0.253099       0.649718                 NaN            NaN  0.519994                 NaN            NaN            NaN
  1386.85        2500.00        98.6011                 NaN            NaN  0.241335       0.648397                 NaN            NaN  0.509177                 NaN            NaN            NaN
  1385.25        2500.00        98.6185                 NaN            NaN  0.237751       0.641176                 NaN            NaN  0.502615                 NaN            NaN            NaN
  1383.65        2500.00        98.6376                 NaN            NaN  0.233436       0.633881                 NaN            NaN  0.495123                 NaN            NaN            NaN
  1382.05        2500.00        98.6460                 NaN            NaN  0.206715       0.109435       0.550225                 NaN  0.487599                 NaN            NaN            NaN
  1380.45        2500.00        98.6788                 NaN            NaN  0.231120       0.610282                 NaN            NaN  0.479806                 NaN            NaN            NaN
  1378.86        2500.00        98.6951                 NaN            NaN  0.231487       0.599297                 NaN            NaN  0.474096                 NaN            NaN            NaN
  1377.26        2500.00        98.7138                 NaN            NaN  0.225391       0.594156                 NaN            NaN  0.466631                 NaN            NaN            NaN
  1375.66        2500.00        98.7325                 NaN            NaN  0.222726       0.585252                 NaN            NaN  0.459500                 NaN            NaN            NaN
  1374.06        2500.00        98.7503                 NaN            NaN  0.221890       0.574546                 NaN            NaN  0.453302                 NaN            NaN            NaN
  1372.46        2500.00        98.7684                 NaN            NaN  0.219273       0.566242                 NaN            NaN  0.446130                 NaN            NaN            NaN
  1370.86        2500.00        98.7835                 NaN            NaN  0.214739       0.561983                 NaN            NaN  0.439773                 NaN            NaN            NaN
  1369.26        2500.00        98.8003                 NaN            NaN  0.207315       0.559536                 NaN            NaN  0.432809                 NaN            NaN            NaN
  1367.67        2500.00        98.8178                 NaN            NaN  0.213246       0.541324                 NaN            NaN  0.427584                 NaN            NaN            NaN
  1366.07        2500.00        98.8334                 NaN            NaN  0.208840       0.536980                 NaN            NaN  0.420736                 NaN            NaN            NaN
  1364.47        2500.00        98.9255                 NaN            NaN  0.134046       0.558490                 NaN            NaN  0.381990                 NaN            NaN            NaN
  1362.87        2500.00        98.7819                 NaN            NaN  0.278604       0.495155                 NaN            NaN  0.444293                 NaN            NaN            NaN
  1361.27        2500.00        98.8769                 NaN            NaN  0.198968       0.520469                 NaN            NaN  0.403689                 NaN            NaN            NaN
  1359.67        2500.00        98.8783                 NaN            NaN  0.190303       0.529194                 NaN            NaN  0.402160                 NaN            NaN            NaN
  1358.07        2500.00        98.9134                 NaN            NaN  0.192369       0.506076                 NaN            NaN  0.388175                 NaN            NaN            NaN
  1356.48        2500.00        98.9193                 NaN            NaN  0.192594       0.500895                 NaN            NaN  0.387220                 NaN            NaN            NaN
  1354.88        2500.00        98.9350                 NaN            NaN  0.187294       0.497331                 NaN            NaN  0.380379                 NaN            NaN            NaN
  1353.28        2500.00        98.9475                 NaN            NaN  0.185578       0.491289                 NaN            NaN  0.375656                 NaN            NaN            NaN
  1351.68        2500.00        98.9603                 NaN            NaN  0.183208       0.485895                 NaN            NaN  0.370597                 NaN            NaN            NaN
  1350.08        2500.00        98.9764                 NaN            NaN  0.185002       0.473091                 NaN            NaN  0.365460                 NaN            NaN            NaN
  1348.48        2500.00        98.9862                 NaN            NaN  0.176582       0.477218                 NaN            NaN  0.360050                 NaN            NaN            NaN
  1346.88        2500.00        98.9956                 NaN            NaN  0.173904       0.474504                 NaN            NaN  0.356001                 NaN            NaN            NaN
  1345.29        2500.00        99.0108                 NaN            NaN  0.170430       0.468912                 NaN            NaN  0.349899                 NaN            NaN            NaN
  1343.69        2500.00        99.0225                 NaN            NaN  0.171043       0.460661                 NaN            NaN  0.345795                 NaN            NaN            NaN
  1342.09        2500.00        99.0333                 NaN            NaN  0.163964       0.462066                 NaN            NaN  0.340654                 NaN            NaN            NaN
  1340.49        2500.00        99.0448                 NaN            NaN  0.162836       0.456102                 NaN            NaN  0.336250                 NaN            NaN            NaN
  1338.89        2500.00        99.0550                 NaN            NaN  0.158811       0.454198                 NaN            NaN  0.332005                 NaN            NaN            NaN
  1337.29        2500.00        99.0680                 NaN            NaN  0.156127       0.449291                 NaN            NaN  0.326608                 NaN            NaN            NaN
  1335.69        2500.00        99.0777                 NaN            NaN  0.152798       0.446726                 NaN            NaN  0.322735                 NaN            NaN            NaN
  1334.10        2500.00        99.0888                 NaN            NaN  0.150914       0.442020                 NaN            NaN  0.318307                 NaN            NaN            NaN
  1332.50        2500.00        99.0941                 NaN            NaN  0.145767       0.444440                 NaN            NaN  0.315663                 NaN            NaN            NaN
  1330.90        2500.00        99.1115                 NaN            NaN  0.143754       0.436196                 NaN            NaN  0.308545                 NaN            NaN            NaN
  1329.30        2500.00        99.1188                 NaN            NaN  0.141741       0.433586                 NaN            NaN  0.305889                 NaN            NaN            NaN
  1327.70        2500.00        99.1287                 NaN            NaN  0.139000       0.430644                 NaN            NaN  0.301689                 NaN            NaN            NaN
  1326.10        2500.00        99.1371                 NaN            NaN  0.134732       0.430157                 NaN            NaN  0.297980                 NaN            NaN            NaN
  1324.50        2500.00        99.1430                 NaN            NaN  0.131311       0.430305                 NaN            NaN  0.295433                 NaN            NaN            NaN
  1322.91        2500.00        99.1570                 NaN            NaN  0.128695       0.424806                 NaN            NaN  0.289473                 NaN            NaN            NaN
  1321.31        2500.00        99.1636                 NaN            NaN  0.123866       0.425962                 NaN            NaN  0.286538                 NaN            NaN            NaN
  1319.71        2500.00        99.1726                 NaN            NaN  0.121854       0.422453                 NaN            NaN  0.283060                 NaN            NaN            NaN
  1318.11        2500.00        99.1832                 NaN            NaN  0.120716       0.416948                 NaN            NaN  0.279153                 NaN            NaN            NaN
  1316.51        2500.00        99.1916                 NaN            NaN  0.117480       0.415484                 NaN            NaN  0.275475                 NaN            NaN            NaN
  1314.91        2500.00        99.1999                 NaN            NaN  0.114662       0.410883                 NaN            NaN  0.274529                 NaN            NaN            NaN
  1313.32        2500.00        99.2088                 NaN            NaN  0.106972       0.418422                 NaN            NaN  0.265843                 NaN            NaN            NaN
  1311.72        2500.00        99.2137                 NaN            NaN  0.106709       0.413786                 NaN            NaN  0.265819                 NaN            NaN            NaN
  1310.12        2500.00        99.2227                 NaN            NaN  0.105208       0.409768                 NaN            NaN  0.262310                 NaN            NaN            NaN
  1308.52        2500.00        99.2269                 NaN            NaN  0.103907       0.407991                 NaN            NaN  0.261159                 NaN            NaN            NaN
  1306.92        2500.00        99.2407                 NaN            NaN  0.967959E-001  0.408377                 NaN            NaN  0.254080                 NaN            NaN            NaN
  1305.32        2500.00        99.2435                 NaN            NaN  0.950729E-001  0.407888                 NaN            NaN  0.253562                 NaN            NaN            NaN
  1303.72        2500.00        99.2507                 NaN            NaN  0.907056E-001  0.408404                 NaN            NaN  0.250209                 NaN            NaN            NaN
  1302.13        2500.00        90.1091                 NaN            NaN  0.412354        2.19811                 NaN            NaN   1.40611        5.87433                 NaN            NaN
  1300.53        2500.00        88.9213                 NaN            NaN  0.404186        2.50886                 NaN            NaN   1.55736        6.60833                 NaN            NaN
  1298.93        2500.00        89.4925                 NaN            NaN  0.354607        2.44890                 NaN            NaN   1.48630        6.21771                 NaN            NaN
  1297.33        2500.00        89.5584                 NaN            NaN  0.307642        2.49746                 NaN            NaN   1.48402        6.13303       0.194114E-001            NaN
  1295.73        2500.00        84.0590                 NaN            NaN  0.413289        3.58023                 NaN            NaN   2.24998        9.40657       0.290981                 NaN
  1294.13        2500.00        85.4397                 NaN            NaN  0.393390        3.29156                 NaN            NaN   2.06007        8.55284       0.262483                 NaN
  1292.53        2500.00        86.7246                 NaN            NaN  0.353635        3.04383                 NaN            NaN   1.88343        7.75899       0.235499                 NaN
  1290.94        2500.00        87.7535                 NaN            NaN  0.311076        2.86095                 NaN            NaN   1.74245        7.11886       0.213183                 NaN
  1289.34        2500.00        88.8718                 NaN            NaN  0.265208        2.64514                 NaN            NaN   1.58726        6.44000       0.190610                 NaN
  1287.74        2500.00        89.6257                 NaN            NaN  0.250448        2.49262                 NaN            NaN   1.48188        5.97404       0.175342                 NaN
