|6.6.6
Archiving\03_Data\eqfracLP/QFM_m2.25/TAY13/TAY13_1.tab                    
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         Sp(TH)         melt(TH)       O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1253.07        500.000                 NaN   96.9121                 NaN            NaN  0.854706       0.177439                 NaN  0.391542        1.66422                 NaN            NaN
  1251.65        500.000                 NaN   97.0093                 NaN            NaN  0.879545       0.123242                 NaN  0.379761        1.60819                 NaN            NaN
  1250.24        500.000                 NaN   97.1021                 NaN            NaN  0.921495       0.526551E-001            NaN  0.368314        1.55545                 NaN            NaN
  1248.83        500.000                 NaN   97.1933                 NaN            NaN  0.945997                 NaN            NaN  0.356671        1.50402                 NaN            NaN
  1247.41        500.000                 NaN   97.2685                 NaN            NaN  0.924607                 NaN            NaN  0.346889        1.45996                 NaN            NaN
  1246.00        500.000                 NaN   97.3572                 NaN            NaN  0.895351                 NaN            NaN  0.336041        1.41139                 NaN            NaN
  1244.58        500.000                 NaN   97.4349                 NaN            NaN  0.870083                 NaN            NaN  0.326715        1.36826                 NaN            NaN
  1243.17        500.000                 NaN   97.5075                 NaN            NaN  0.847725                 NaN            NaN  0.316781        1.32804                 NaN            NaN
  1241.76        500.000                 NaN   97.5728                 NaN            NaN  0.827826                 NaN            NaN  0.308940        1.29043                 NaN            NaN
  1240.34        500.000                 NaN   97.6397                 NaN            NaN  0.806585                 NaN            NaN  0.300336        1.25336                 NaN            NaN
  1238.93        500.000                 NaN   97.7029                 NaN            NaN  0.786052                 NaN            NaN  0.292498        1.21854                 NaN            NaN
  1237.52        500.000                 NaN   97.7597                 NaN            NaN  0.769248                 NaN            NaN  0.284554        1.18650                 NaN            NaN
  1236.10        500.000                 NaN   97.8193                 NaN            NaN  0.749812                 NaN            NaN  0.276727        1.15417                 NaN            NaN
  1234.69        500.000                 NaN   97.8725                 NaN            NaN  0.732991                 NaN            NaN  0.270384        1.12413                 NaN            NaN
  1233.27        500.000                 NaN   97.9234                 NaN            NaN  0.716356                 NaN            NaN  0.264524        1.09572                 NaN            NaN
  1231.86        500.000                 NaN   97.9707                 NaN            NaN  0.702928                 NaN            NaN  0.257023        1.06935                 NaN            NaN
  1230.45        500.000                 NaN   97.8802                 NaN            NaN  0.696075                 NaN            NaN  0.268148        1.12367       0.319281E-001            NaN
  1229.03        500.000                 NaN   97.8308                 NaN            NaN  0.686809                 NaN            NaN  0.272591        1.15519       0.546340E-001            NaN
  1227.62        500.000                 NaN   97.8930                 NaN            NaN  0.667844                 NaN            NaN  0.262828        1.12340       0.528846E-001            NaN
  1226.21        500.000                 NaN   97.9500                 NaN            NaN  0.650578                 NaN            NaN  0.254300        1.09409       0.509870E-001            NaN
  1224.79        500.000                 NaN   98.0104                 NaN            NaN  0.631155                 NaN            NaN  0.246038        1.06346       0.489280E-001            NaN
  1223.38        500.000                 NaN   98.0575                 NaN            NaN  0.619158                 NaN            NaN  0.240175        1.03677       0.464050E-001            NaN
  1221.96        500.000                 NaN   98.1124                 NaN            NaN  0.601297                 NaN            NaN  0.231172        1.00999       0.451570E-001            NaN
  1220.55        500.000                 NaN   98.1658                 NaN            NaN  0.583979                 NaN            NaN  0.223751       0.983063       0.433894E-001            NaN
  1219.14        500.000                 NaN   98.2087                 NaN            NaN  0.572659                 NaN            NaN  0.219284       0.958550       0.408003E-001            NaN
  1217.72        500.000                 NaN   98.2548                 NaN            NaN  0.558036                 NaN            NaN  0.210901       0.936354       0.399510E-001            NaN
  1216.31        500.000                 NaN   98.2984                 NaN            NaN  0.546125                 NaN            NaN  0.208164       0.910612       0.367463E-001            NaN
  1214.90        500.000                 NaN   97.7378       0.413646                 NaN            NaN            NaN            NaN  0.335910        1.43914       0.734997E-001            NaN
  1213.48        500.000                 NaN   97.8598                 NaN            NaN  0.189979       0.471021       0.373214E-005  0.260398        1.17867       0.400807E-001            NaN
  1212.07        500.000                 NaN   98.5498                 NaN            NaN  0.696583                 NaN            NaN  0.181985E-001  0.683987       0.514249E-001            NaN
  1210.65        500.000                 NaN   98.7725                 NaN            NaN  0.219251                 NaN            NaN  0.219447       0.771591       0.171922E-001            NaN
  1209.24        500.000                 NaN   97.6375                 NaN            NaN  0.858172E-001  0.269102                 NaN  0.330627        1.56772       0.109252                 NaN
  1207.83        500.000                 NaN   99.5508                 NaN            NaN  0.267679E-001            NaN            NaN  0.512487E-001  0.366351       0.482460E-002            NaN
  1206.41        500.000                 NaN   97.9896                 NaN            NaN  0.510381                 NaN            NaN  0.220948        1.15514       0.299638E-001  0.939923E-001
  1205.00        500.000                 NaN   99.2101                 NaN            NaN  0.272178       0.294224                 NaN  0.546237E-001            NaN            NaN  0.168876     
  1203.58        500.000                 NaN   91.6238                 NaN            NaN   1.27980                 NaN            NaN  0.685424        3.31145       0.748667E-001   3.02464     
  1202.17        500.000                 NaN   90.0234       0.241798                 NaN   1.25007                 NaN            NaN  0.854251        3.81429       0.812190E-001   3.73503     
  1200.76        500.000                 NaN   99.1583                 NaN            NaN  0.827493E-001  0.217922                 NaN            NaN  0.936042E-001  0.327787E-002  0.444158     
  1199.34        500.000                 NaN   91.8792                 NaN            NaN   1.00781       0.368602                 NaN  0.703299        2.95703       0.428988E-001   3.04116     
  1197.93        500.000                 NaN   89.9495                 NaN            NaN   1.29369       0.264685                 NaN  0.818537        3.75378       0.718322E-001   3.84797     
  1196.52        500.000                 NaN   89.8547       0.338499E-001            NaN  0.939926       0.617466                 NaN  0.843930        3.79027       0.631636E-001   3.85672     
  1195.10        500.000                 NaN   84.5644       0.259948E-001            NaN   1.60533       0.726818                 NaN   1.30097        5.71775       0.736839E-001   5.98508     
  1193.69        500.000                 NaN   96.2811       0.191872                 NaN            NaN            NaN            NaN  0.301507        1.56259       0.490427E-001   1.61389     
  1192.27        500.000                 NaN   87.6147                 NaN            NaN   1.40307       0.836999                 NaN   1.01455        4.67799       0.501446E-001   4.40258     
  1190.86        500.000                 NaN   58.7949        2.08984                 NaN  0.160075E-004  0.187734                 NaN   3.08550        17.5142       0.385141        17.9427     
  1189.45        500.000                 NaN   82.6674                 NaN            NaN   6.16971                 NaN            NaN   1.32153        5.66835       0.479332E-001   4.12503     
  1188.03        500.000                 NaN            NaN            NaN            NaN   11.4143                 NaN            NaN   7.20922        41.1335       0.677872        39.5651     
  1186.62        500.000                 NaN            NaN            NaN            NaN   3.87359        7.52432                 NaN   7.20545        41.1530       0.680721        39.5629     
  1185.21        500.000                 NaN            NaN            NaN            NaN   3.75226        7.64975                 NaN   7.20611        41.1469       0.681090        39.5639     
  1183.79        500.000                 NaN            NaN            NaN            NaN   1.27391        10.1246                 NaN   7.20346        41.1506       0.683777        39.5637     
  1182.38        500.000                 NaN            NaN  0.874443                 NaN   10.0918       0.181614E-005            NaN   7.12728        41.3631       0.746588        39.7968     
  1180.96        500.000                 NaN            NaN   1.24267                 NaN   9.53489       0.179032E-003            NaN   7.09072        41.4597       0.776059        39.8958     
  1179.55        500.000                 NaN            NaN   1.33443                 NaN   9.37943                 NaN            NaN   7.07439        41.5036       0.789517        39.9186     
  1178.14        500.000                 NaN            NaN            NaN            NaN   6.63799        4.72755       0.637951E-004   7.18694        41.1908       0.694122        39.5626     
  1176.72        500.000                 NaN            NaN            NaN            NaN   6.54573        4.82179                 NaN   7.18925        41.1870       0.693321        39.5629     
  1175.31        500.000                 NaN            NaN            NaN            NaN   6.45206        4.91716       0.229289E-003   7.19158        41.1832       0.692511        39.5633     
  1173.90        500.000                 NaN            NaN            NaN            NaN   6.35861        5.01239       0.389019E-003   7.19392        41.1794       0.691690        39.5636     
  1172.48        500.000                 NaN            NaN            NaN            NaN   6.26947        5.10287       0.107265E-002   7.19631        41.1755       0.690843        39.5640     
  1171.07        500.000                 NaN            NaN            NaN            NaN   6.18129        5.19100       0.318620E-002   7.19873        41.1715       0.689974        39.5643     
  1169.65        500.000                 NaN            NaN            NaN            NaN   6.09129        5.28334       0.290634E-002   7.20115        41.1675       0.689112        39.5647     
  1168.24        500.000                 NaN            NaN            NaN            NaN   6.00230        5.37465       0.266458E-002   7.20359        41.1635       0.688231        39.5651     
  1166.83        500.000                 NaN            NaN            NaN            NaN  0.654732        10.7884                 NaN   7.24041        41.0814       0.665894        39.5692     
  1165.41        500.000                 NaN            NaN            NaN            NaN   5.83048        5.55129       0.220648E-002   7.20856        41.1553       0.686408        39.5658     
  1164.00        500.000                 NaN            NaN            NaN            NaN   1.26814        10.1767                 NaN   7.24276        41.0774       0.665203        39.5698     
  1162.59        500.000                 NaN            NaN            NaN            NaN   5.66565        5.72284                 NaN   7.21363        41.1468       0.684526        39.5665     
  1161.17        500.000                 NaN            NaN            NaN            NaN   11.4548                 NaN            NaN   7.25152        41.0620       0.661120        39.5705     
  1159.76        500.000                 NaN            NaN            NaN            NaN   7.60777        3.83241                 NaN   7.24254        41.0804       0.667052        39.5698     
  1158.34        500.000                 NaN            NaN   1.68691                 NaN   8.87041       0.482826E-005            NaN   7.05773        41.5563       0.809773        40.0189     
  1156.93        500.000                 NaN            NaN            NaN            NaN   2.65601        8.79394                 NaN   7.24966        41.0659       0.663097        39.5714     
  1155.52        500.000                 NaN            NaN   1.72663                 NaN   8.81327       0.390602E-005            NaN   7.05598        41.5618       0.812014        40.0303     
  1154.10        500.000                 NaN            NaN   1.74601                 NaN   8.78542       0.348141E-005            NaN   7.05513        41.5644       0.813105        40.0359     
  1152.69        500.000                 NaN            NaN            NaN            NaN   3.01170        5.08752        3.32634        7.24136        41.0918       0.670805        39.5705     
  1151.27        500.000                 NaN            NaN   1.78307                 NaN   8.73189       0.372970E-003            NaN   7.05360        41.5693       0.815157        40.0467     
  1149.86        500.000                 NaN            NaN   1.79950                 NaN   8.70891       0.217608E-004            NaN   7.05306        41.5710       0.815998        40.0515     
  1148.45        500.000                 NaN            NaN   1.81916                 NaN   8.68053       0.594133E-005            NaN   7.05211        41.5739       0.817154        40.0571     
  1147.03        500.000                 NaN            NaN   1.83632                 NaN   8.65598       0.171206E-004            NaN   7.05146        41.5760       0.818083        40.0622     
  1145.62        500.000                 NaN            NaN   1.85306                 NaN   8.63211       0.161886E-004            NaN   7.05084        41.5780       0.818979        40.0670     
  1144.21        500.000                 NaN            NaN   1.87219                 NaN   8.60445       0.594475E-005            NaN   7.04990        41.5808       0.820116        40.0726     
  1142.79        500.000                 NaN            NaN   1.88876                 NaN   8.58077       0.151125E-004            NaN   7.04930        41.5827       0.821008        40.0774     
  1141.38        500.000                 NaN            NaN   1.85929                 NaN   8.06745       0.560267                 NaN   7.05190        41.5712       0.819563        40.0703     
  1139.96        500.000                 NaN            NaN   1.91798                 NaN   8.49931       0.400973E-001            NaN   7.04829        41.5856       0.822610        40.0861     
  1138.55        500.000                 NaN            NaN   1.93771                 NaN  0.159913E-004   8.51084                 NaN   7.04741        41.5886       0.823682        40.0918     
  1137.14        500.000                 NaN            NaN   1.95294                 NaN   8.48864       0.567656E-003            NaN   7.04690        41.5902       0.824484        40.0963     
  1135.72        500.000                 NaN            NaN   1.96839                 NaN   8.46677       0.414386E-003            NaN   7.04635        41.5919       0.825313        40.1008     
  1134.31        500.000                 NaN            NaN   1.98380                 NaN  0.278034E-003   8.44495                 NaN   7.04581        41.5936       0.826142        40.1054     
  1132.90        500.000                 NaN            NaN   1.99875                 NaN  0.159308E-004   8.42393                 NaN   7.04536        41.5952       0.826925        40.1098     
  1131.48        500.000                 NaN            NaN   2.01290                 NaN  0.140762E-004   8.40391                 NaN   7.04488        41.5966       0.827659        40.1140     
  1130.07        500.000                 NaN            NaN   2.02746                 NaN   8.38317       0.525957E-004            NaN   7.04443        41.5981       0.828424        40.1183     
  1128.65        500.000                 NaN            NaN   2.04171                 NaN   8.36301                 NaN            NaN   7.04397        41.5996       0.829170        40.1226     
  1127.24        500.000                 NaN            NaN   2.05601                 NaN   8.34270       0.119065E-005            NaN   7.04348        41.6010       0.829928        40.1268     
  1125.83        500.000                 NaN            NaN   2.06994                 NaN   8.32293       0.666033E-005            NaN   7.04306        41.6024       0.830657        40.1310     
  1124.41        500.000                 NaN            NaN   2.08477                 NaN   8.30174       0.338286E-005            NaN   7.04250        41.6041       0.831483        40.1354     
  1123.00        500.000                 NaN            NaN   2.09723                 NaN   8.28429       0.602324E-005            NaN   7.04225        41.6050       0.832073        40.1392     
  1121.59        500.000                 NaN            NaN   2.11114                 NaN   8.26450       0.741278E-005            NaN   7.04179        41.6064       0.832819        40.1433     
  1120.17        500.000                 NaN            NaN   2.12190                 NaN   8.24970       0.713474E-004            NaN   7.04176        41.6067       0.833237        40.1466     
  1118.76        500.000                 NaN            NaN   2.13670                 NaN   8.22846       0.673075E-004            NaN   7.04117        41.6085       0.834087        40.1510     
  1117.34        500.000                 NaN            NaN   2.15042                 NaN   8.20893       0.639221E-004            NaN   7.04071        41.6099       0.834835        40.1551     
  1115.93        500.000                 NaN            NaN   2.16263                 NaN   8.19180       0.608545E-004            NaN   7.04045        41.6108       0.835429        40.1588     
  1114.52        500.000                 NaN            NaN   2.17523                 NaN   8.17407       0.546853E-005            NaN   7.04016        41.6118       0.836072        40.1627     
  1113.10        500.000                 NaN            NaN   2.16535                 NaN   8.19247                 NaN            NaN   7.04295        41.6043       0.834312        40.1606     
  1111.69        500.000                 NaN            NaN   2.19934                 NaN   8.14025                 NaN            NaN   7.03961        41.6136       0.837250        40.1700     
  1110.28        500.000                 NaN            NaN   2.21095                 NaN   8.12400                 NaN            NaN   7.03940        41.6143       0.837810        40.1736     
  1108.86        500.000                 NaN            NaN   2.22231                 NaN   8.10814                 NaN            NaN   7.03923        41.6150       0.838328        40.1770     
  1107.45        500.000                 NaN            NaN   2.23434                 NaN   8.09130                 NaN            NaN   7.03897        41.6157       0.838926        40.1807     
  1106.03        500.000                 NaN            NaN   2.24631                 NaN   8.07436                 NaN            NaN   7.03867        41.6167       0.839551        40.1844     
  1104.62        500.000                 NaN            NaN   2.25714                 NaN   8.05932                 NaN            NaN   7.03833        41.6174       0.840057        40.1877     
  1103.21        500.000                 NaN            NaN   2.24008                 NaN   8.08953                 NaN            NaN   7.04247        41.6066       0.837454        40.1839     
  1101.79        500.000                 NaN            NaN   2.27658                 NaN   8.03283                 NaN            NaN   7.03874        41.6172       0.840774        40.1938     
  1100.38        500.000                 NaN            NaN   2.29102                 NaN   8.01185                 NaN            NaN   7.03800        41.6193       0.841707        40.1981     
  1098.96        500.000                 NaN            NaN   2.30202                 NaN   7.99639                 NaN            NaN   7.03791        41.6199       0.842245        40.2015     
  1097.55        500.000                 NaN            NaN   2.31259                 NaN   7.98171                 NaN            NaN   7.03779        41.6204       0.842747        40.2048     
  1096.14        500.000                 NaN            NaN   2.32307                 NaN   7.96732                 NaN            NaN   7.03755        41.6208       0.843188        40.2081     
  1094.72        500.000                 NaN            NaN   2.33230                 NaN   7.95478                 NaN            NaN   7.03762        41.6207       0.843533        40.2111     
  1093.31        500.000                 NaN            NaN   2.34254                 NaN   7.94060                 NaN            NaN   7.03753        41.6211       0.843996        40.2143     
  1091.90        500.000                 NaN            NaN   2.35179                 NaN   7.92799                 NaN            NaN   7.03758        41.6211       0.844354        40.2172     
  1090.48        500.000                 NaN            NaN   3.23656                 NaN  0.159903E-004   6.37218       0.313457E-005   6.87915        42.1395       0.956824        40.4158     
  1089.07        500.000                 NaN            NaN   2.37278                 NaN   7.89870                 NaN            NaN   7.03731        41.6221       0.845365        40.2237     
  1087.65        500.000                 NaN            NaN   2.37852                 NaN   7.89230                 NaN            NaN   7.03818        41.6199       0.845209        40.2259     
  1086.24        500.000                 NaN            NaN   3.23982                 NaN  0.597571E-004   6.37048       0.331516E-005   6.88927        42.1242       0.955330        40.4208     
  1084.83        500.000                 NaN            NaN   3.24245                 NaN  0.159902E-004   6.36738                 NaN   6.88902        42.1240       0.955437        40.4217     
  1083.41        500.000                 NaN            NaN   3.24540                 NaN  0.159903E-004   6.36347                 NaN   6.88829        42.1246       0.955732        40.4225     
  1082.00        500.000                 NaN            NaN   3.24870                 NaN  0.159902E-004   6.35902                 NaN   6.88737        42.1255       0.956017        40.4233     
  1080.59        500.000                 NaN            NaN   3.25232                 NaN  0.159903E-004   6.35409                 NaN   6.88637        42.1269       0.956239        40.4240     
  1079.17        500.000                 NaN            NaN   2.41643                 NaN   7.84477                 NaN            NaN   7.04071        41.6135       0.845572        40.2390     
  1077.76        500.000                 NaN            NaN   2.44816                 NaN   7.79501                 NaN            NaN   7.03695        41.6233       0.848702        40.2479     
  1076.34        500.000                 NaN            NaN   2.45843                 NaN   7.78061                 NaN            NaN   7.03682        41.6237       0.849271        40.2512     
  1074.93        500.000                 NaN            NaN   2.46744                 NaN   7.76806                 NaN            NaN   7.03714        41.6239       0.849579        40.2539     
  1073.52        500.000                 NaN            NaN   2.46971                 NaN   7.76908                 NaN            NaN   7.03889        41.6182       0.848603        40.2555     
  1072.10        500.000                 NaN            NaN   2.47966                 NaN   7.75394                 NaN            NaN   7.03858        41.6201       0.849393        40.2583     
  1070.69        500.000                 NaN            NaN   2.49201                 NaN   7.73539                 NaN            NaN   7.03687        41.6231       0.850525        40.2621     
  1069.28        500.000                 NaN            NaN   2.46793                 NaN   7.78496                 NaN            NaN   7.04581        41.5951       0.846674        40.2596     
  1067.86        500.000                 NaN            NaN   2.50688                 NaN   7.71621                 NaN            NaN   7.03749        41.6212       0.850972        40.2673     
  1066.45        500.000                 NaN            NaN   2.51653                 NaN   7.70239                 NaN            NaN   7.03716        41.6222       0.851493        40.2702     
  1065.03        500.000                 NaN            NaN   2.52714                 NaN   7.68698                 NaN            NaN   7.03778        41.6229       0.851932        40.2733     
  1063.62        500.000                 NaN            NaN   3.28256                 NaN  0.162080E-004   6.31507       0.229077E-005   6.88731        42.1279       0.955504        40.4316     
  1062.21        500.000                 NaN            NaN   2.58512                 NaN   7.61945                 NaN            NaN   7.04167        41.6120       0.849845        40.2919     
  1060.79        500.000                 NaN            NaN   3.28659                 NaN  0.161870E-004   6.31049       0.216685E-005   6.88782        42.1265       0.955477        40.4331     
  1059.38        500.000                 NaN            NaN   2.60133                 NaN   7.59761                 NaN            NaN   7.04198        41.6113       0.850462        40.2973     
  1057.97        500.000                 NaN            NaN   2.60933                 NaN   7.58685                 NaN            NaN   7.04215        41.6110       0.850763        40.2999     
  1056.55        500.000                 NaN            NaN   2.55763                 NaN   7.65213                 NaN            NaN   7.04178        41.6122       0.851453        40.2848     
  1055.14        500.000                 NaN            NaN   2.56561                 NaN   7.64147                 NaN            NaN   7.04199        41.6117       0.851738        40.2875     
  1053.72        500.000                 NaN            NaN   2.57362                 NaN   7.63061                 NaN            NaN   7.04213        41.6114       0.852055        40.2901     
  1052.31        500.000                 NaN            NaN   2.58147                 NaN   7.62008                 NaN            NaN   7.04232        41.6110       0.852343        40.2928     
  1050.90        500.000                 NaN            NaN   2.58922                 NaN   7.60972                 NaN            NaN   7.04252        41.6105       0.852623        40.2954     
  1049.48        500.000                 NaN            NaN   2.59688                 NaN   7.59950                 NaN            NaN   7.04275        41.6100       0.852892        40.2980     
  1048.07        500.000                 NaN            NaN   2.61906                 NaN   7.56438                 NaN            NaN   7.04034        41.6170       0.855123        40.3041     
  1046.65        500.000                 NaN            NaN   2.62623                 NaN   7.55494                 NaN            NaN   7.04061        41.6163       0.855358        40.3066     
  1045.24        500.000                 NaN            NaN   2.63351                 NaN   7.54530                 NaN            NaN   7.04096        41.6156       0.855557        40.3090     
  1043.83        500.000                 NaN            NaN   2.64053                 NaN   7.53610                 NaN            NaN   7.04127        41.6149       0.855764        40.3114     
  1042.41        500.000                 NaN            NaN   2.64749                 NaN   7.52700                 NaN            NaN   7.04159        41.6141       0.855967        40.3139     
  1041.00        500.000                 NaN            NaN   2.65426                 NaN   7.51810                 NaN            NaN   7.04188        41.6134       0.856179        40.3162     
  1039.59        500.000                 NaN            NaN   2.66127                 NaN   7.50897                 NaN            NaN   7.04224        41.6125       0.856386        40.3187     
  1038.17        500.000                 NaN            NaN   2.66823                 NaN   7.49984                 NaN            NaN   7.04261        41.6117       0.856579        40.3211     
  1036.76        500.000                 NaN            NaN   2.67490                 NaN   7.49125                 NaN            NaN   7.04296        41.6108       0.856742        40.3234     
  1035.34        500.000                 NaN            NaN   2.68069                 NaN   7.48644                 NaN            NaN   7.04162        41.6075       0.857205        40.3266     
  1033.93        500.000                 NaN            NaN   2.68472                 NaN   7.47988                 NaN            NaN   7.04178        41.6090       0.857199        40.3274     
  1032.52        500.000                 NaN            NaN   2.69287                 NaN   7.46791                 NaN            NaN   7.04298        41.6090       0.857299        40.3300     
  1031.10        500.000                 NaN            NaN   2.70135                 NaN   7.46059                 NaN            NaN   7.04426        41.6043       0.856389        40.3331     
  1029.69        500.000                 NaN            NaN   2.70649                 NaN   7.45229                 NaN            NaN   7.04378        41.6056       0.857077        40.3347     
  1028.28        500.000                 NaN            NaN   2.71391                 NaN   7.44293                 NaN            NaN   7.04401        41.6038       0.857585        40.3377     
  1026.86        500.000                 NaN            NaN   2.71928                 NaN   7.43364                 NaN            NaN   7.04449        41.6059       0.857715        40.3389     
  1025.45        500.000                 NaN            NaN   3.38494                 NaN  0.296174E-005   6.19327                 NaN   6.89979        42.0976       0.954384        40.4700     
  1024.03        500.000                 NaN            NaN   2.71893                 NaN   7.43971                 NaN            NaN   7.04773        41.5971       0.856270        40.3403     
  1022.62        500.000                 NaN            NaN   2.74015                 NaN   7.40858                 NaN            NaN   7.04542        41.6007       0.858271        40.3469     
  1021.21        500.000                 NaN            NaN   2.74578                 NaN   7.40069                 NaN            NaN   7.04558        41.6006       0.858572        40.3488     
  1019.79        500.000                 NaN            NaN   2.75099                 NaN   7.39389                 NaN            NaN   7.04596        41.5996       0.858798        40.3508     
  1018.38        500.000                 NaN            NaN   2.75778                 NaN   7.38488                 NaN            NaN   7.04833        41.5973       0.858745        40.3530     
  1016.97        500.000                 NaN            NaN   2.76505                 NaN   7.37510                 NaN            NaN   7.04869        41.5967       0.859008        40.3555     
  1015.55        500.000                 NaN            NaN   2.77084                 NaN   7.36787                 NaN            NaN   7.04924        41.5953       0.859107        40.3577     
  1014.14        500.000                 NaN            NaN   2.77676                 NaN   7.36040                 NaN            NaN   7.04962        41.5942       0.859251        40.3598     
  1012.72        500.000                 NaN            NaN   2.78265                 NaN   7.35300                 NaN            NaN   7.05013        41.5929       0.859360        40.3620     
  1011.31        500.000                 NaN            NaN   2.78849                 NaN   7.34567                 NaN            NaN   7.05065        41.5916       0.859469        40.3641     
  1009.90        500.000                 NaN            NaN   2.79428                 NaN   7.33843                 NaN            NaN   7.05117        41.5903       0.859563        40.3663     
  1008.48        500.000                 NaN            NaN   2.80000                 NaN   7.33130                 NaN            NaN   7.05167        41.5890       0.859644        40.3684     
  1007.07        500.000                 NaN            NaN   2.80567                 NaN   7.32427                 NaN            NaN   7.05216        41.5876       0.859735        40.3705     
  1005.66        500.000                 NaN            NaN   2.81140                 NaN   7.31715                 NaN            NaN   7.05280        41.5861       0.859836        40.3727     
  1004.24        500.000                 NaN            NaN   2.81706                 NaN   7.31013                 NaN            NaN   7.05335        41.5847       0.859927        40.3748     
  1002.83        500.000                 NaN            NaN   2.82277                 NaN   7.30301                 NaN            NaN   7.05391        41.5833       0.860018        40.3770     
  1001.41        500.000                 NaN            NaN   2.82835                 NaN   7.29611                 NaN            NaN   7.05447        41.5819       0.860103        40.3791     
  1000.00        500.000                 NaN            NaN   2.83383                 NaN   7.28942                 NaN            NaN   7.05514        41.5802       0.860189        40.3813     
