|6.6.6
Archiving\03_Data\eqfracLP/QFM_m2.25/TAY13/TAY13_3.tab                    
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         Sp(TH)         melt(TH)       O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1254.48        500.000                 NaN   97.1358                 NaN            NaN  0.160820       0.596689                 NaN  0.376175        1.73050                 NaN            NaN
  1253.07        500.000                 NaN   97.2333                 NaN            NaN  0.606623       0.127257                 NaN  0.364405        1.66840                 NaN            NaN
  1251.65        500.000                 NaN   97.3247                 NaN            NaN  0.623470       0.881578E-001            NaN  0.353072        1.61056                 NaN            NaN
  1250.24        500.000                 NaN   97.4118                 NaN            NaN  0.652437       0.375689E-001            NaN  0.342069        1.55614                 NaN            NaN
  1248.83        500.000                 NaN   97.4970                 NaN            NaN  0.668951                 NaN            NaN  0.330904        1.50311                 NaN            NaN
  1247.41        500.000                 NaN   97.5682                 NaN            NaN  0.652738                 NaN            NaN  0.321489        1.45756                 NaN            NaN
  1246.00        500.000                 NaN   97.6505                 NaN            NaN  0.630863                 NaN            NaN  0.311099        1.40757                 NaN            NaN
  1244.58        500.000                 NaN   97.7229                 NaN            NaN  0.611890                 NaN            NaN  0.302140        1.36310                 NaN            NaN
  1243.17        500.000                 NaN   97.7904                 NaN            NaN  0.595281                 NaN            NaN  0.292638        1.32164                 NaN            NaN
  1241.76        500.000                 NaN   97.8519                 NaN            NaN  0.580167                 NaN            NaN  0.285089        1.28283                 NaN            NaN
  1240.34        500.000                 NaN   97.9142                 NaN            NaN  0.564343                 NaN            NaN  0.276848        1.24465                 NaN            NaN
  1238.93        500.000                 NaN   97.9729                 NaN            NaN  0.548947                 NaN            NaN  0.269330        1.20877                 NaN            NaN
  1237.52        500.000                 NaN   98.0261                 NaN            NaN  0.536465                 NaN            NaN  0.261731        1.17573                 NaN            NaN
  1236.10        500.000                 NaN   98.0812                 NaN            NaN  0.522075                 NaN            NaN  0.254254        1.14246                 NaN            NaN
  1234.69        500.000                 NaN   98.1309                 NaN            NaN  0.509413                 NaN            NaN  0.248157        1.11152                 NaN            NaN
  1233.27        500.000                 NaN   98.1784                 NaN            NaN  0.496798                 NaN            NaN  0.242513        1.08226                 NaN            NaN
  1231.86        500.000                 NaN   98.2225                 NaN            NaN  0.487010                 NaN            NaN  0.235379        1.05508                 NaN            NaN
  1230.45        500.000                 NaN   98.1482                 NaN            NaN  0.481884                 NaN            NaN  0.245314        1.10754       0.170323E-001            NaN
  1229.03        500.000                 NaN   98.1093                 NaN            NaN  0.475270                 NaN            NaN  0.249082        1.13728       0.291098E-001            NaN
  1227.62        500.000                 NaN   98.1659                 NaN            NaN  0.461645                 NaN            NaN  0.239840        1.10452       0.281394E-001            NaN
  1226.21        500.000                 NaN   98.2178                 NaN            NaN  0.449060                 NaN            NaN  0.231750        1.07429       0.270934E-001            NaN
  1224.79        500.000                 NaN   98.2723                 NaN            NaN  0.434935                 NaN            NaN  0.223926        1.04286       0.259645E-001            NaN
  1223.38        500.000                 NaN   98.3160                 NaN            NaN  0.425668                 NaN            NaN  0.218308        1.01540       0.245935E-001            NaN
  1221.96        500.000                 NaN   98.3653                 NaN            NaN  0.413075                 NaN            NaN  0.209853       0.987906       0.239006E-001            NaN
  1220.55        500.000                 NaN   98.4133                 NaN            NaN  0.400546                 NaN            NaN  0.202857       0.960360       0.229354E-001            NaN
  1219.14        500.000                 NaN   98.4529                 NaN            NaN  0.391744                 NaN            NaN  0.198558       0.935252       0.215393E-001            NaN
  1217.72        500.000                 NaN   98.4942                 NaN            NaN  0.381587                 NaN            NaN  0.190728       0.912467       0.210642E-001            NaN
  1216.31        500.000                 NaN   98.5343                 NaN            NaN  0.372003                 NaN            NaN  0.188021       0.886298       0.193501E-001            NaN
  1214.90        500.000                 NaN   98.0189       0.240063                 NaN            NaN            NaN            NaN  0.303030        1.39935       0.386556E-001            NaN
  1213.48        500.000                 NaN   98.1475                 NaN            NaN  0.127956       0.324668       0.252603E-005  0.234587        1.14419       0.210502E-001            NaN
  1212.07        500.000                 NaN   98.8134                 NaN            NaN  0.480396                 NaN            NaN  0.163662E-001  0.662850       0.269609E-001            NaN
  1210.65        500.000                 NaN   98.9026                 NaN            NaN  0.145255                 NaN            NaN  0.196971       0.746192       0.899591E-002            NaN
  1209.24        500.000                 NaN   97.8851                 NaN            NaN  0.584487E-001  0.185618                 NaN  0.296813        1.51683       0.571751E-001            NaN
  1207.83        500.000                 NaN   99.5797                 NaN            NaN  0.182339E-001            NaN            NaN  0.459025E-001  0.353680       0.251906E-002            NaN
  1206.41        500.000                 NaN   98.2319                 NaN            NaN  0.347919                 NaN            NaN  0.198122        1.11613       0.156623E-001  0.903080E-001
  1205.00        500.000                 NaN   99.4020                 NaN            NaN  0.185136       0.201929                 NaN  0.489002E-001            NaN            NaN  0.161995     
  1203.58        500.000                 NaN   92.3390                 NaN            NaN  0.874575                 NaN            NaN  0.617004        3.21259       0.392841E-001   2.91754     
  1202.17        500.000                 NaN   90.8835       0.138712                 NaN  0.853701                 NaN            NaN  0.769740        3.70527       0.426587E-001   3.60646     
  1200.76        500.000                 NaN   99.2793                 NaN            NaN  0.553323E-001  0.148285                 NaN            NaN  0.901750E-001  0.170690E-002  0.425219     
  1199.34        500.000                 NaN   92.6226                 NaN            NaN  0.676624       0.250315                 NaN  0.632110        2.86665       0.224736E-001   2.92918     
  1197.93        500.000                 NaN   90.8101                 NaN            NaN  0.883723       0.178056                 NaN  0.736397        3.64402       0.376669E-001   3.70999     
  1196.52        500.000                 NaN   90.7366       0.193664E-001            NaN  0.641090       0.415045                 NaN  0.758862        3.67922       0.331041E-001   3.71667     
  1195.10        500.000                 NaN   85.8217       0.149305E-001            NaN   1.08777       0.496646                 NaN   1.17444        5.57513       0.387690E-001   5.79061     
  1193.69        500.000                 NaN   96.5455       0.108931                 NaN            NaN            NaN            NaN  0.269043        1.50751       0.255060E-001   1.54349     
  1192.27        500.000                 NaN   88.7386                 NaN            NaN  0.950760       0.575026                 NaN  0.912633        4.55202       0.262895E-001   4.24472     
  1190.86        500.000                 NaN   60.4400        1.22284                 NaN  0.112892E-004  0.134598                 NaN   2.83783        17.4703       0.206446        17.6880     
  1189.45        500.000                 NaN   84.8239                 NaN            NaN   4.34355                 NaN            NaN   1.20028        5.59112       0.253722E-001   4.01581     
  1188.03        500.000                 NaN            NaN            NaN            NaN   8.41772                 NaN            NaN   6.96931        43.2324       0.381909        40.9987     
  1186.62        500.000                 NaN            NaN            NaN            NaN   2.87646        5.52666                 NaN   6.96549        43.2513       0.383497        40.9966     
  1185.21        500.000                 NaN            NaN            NaN            NaN   2.78716        5.61979                 NaN   6.96612        43.2445       0.383698        40.9988     
  1183.79        500.000                 NaN            NaN            NaN            NaN  0.927082        7.47690                 NaN   6.96353        43.2477       0.385203        40.9996     
  1182.38        500.000                 NaN            NaN  0.537495                 NaN   7.47770       0.131806E-005            NaN   6.88699        43.4524       0.420402        41.2250     
  1180.96        500.000                 NaN            NaN  0.763677                 NaN   7.08233       0.130003E-003            NaN   6.85040        43.5455       0.436908        41.3211     
  1179.55        500.000                 NaN            NaN  0.819996                 NaN   6.96965                 NaN            NaN   6.83419        43.5884       0.444448        41.3433     
  1178.14        500.000                 NaN            NaN            NaN            NaN   4.93673        3.43863       0.469636E-004   6.94715        43.2857       0.390978        41.0008     
  1176.72        500.000                 NaN            NaN            NaN            NaN   4.86920        3.50781                 NaN   6.94934        43.2810       0.390517        41.0021     
  1175.31        500.000                 NaN            NaN            NaN            NaN   4.80062        3.57785       0.168906E-003   6.95155        43.2763       0.390052        41.0034     
  1173.90        500.000                 NaN            NaN            NaN            NaN   4.73217        3.64781       0.286672E-003   6.95378        43.2716       0.389580        41.0047     
  1172.48        500.000                 NaN            NaN            NaN            NaN   4.66684        3.71433       0.790692E-003   6.95604        43.2668       0.389093        41.0061     
  1171.07        500.000                 NaN            NaN            NaN            NaN   4.60218        3.77917       0.234949E-002   6.95835        43.2620       0.388595        41.0074     
  1169.65        500.000                 NaN            NaN            NaN            NaN   4.53617        3.84711       0.214394E-002   6.96064        43.2571       0.388099        41.0087     
  1168.24        500.000                 NaN            NaN            NaN            NaN   4.47089        3.91433       0.196635E-002   6.96296        43.2522       0.387594        41.0100     
  1166.83        500.000                 NaN            NaN            NaN            NaN  0.476980        7.96440                 NaN   6.99886        43.1674       0.375024        41.0173     
  1165.41        500.000                 NaN            NaN            NaN            NaN   4.34474        4.04450       0.162955E-002   6.96769        43.2422       0.386548        41.0127     
  1164.00        500.000                 NaN            NaN            NaN            NaN  0.924169        7.51859                 NaN   7.00104        43.1618       0.374616        41.0198     
  1162.59        500.000                 NaN            NaN            NaN            NaN   4.22361        4.17106                 NaN   6.97251        43.2320       0.385470        41.0154     
  1161.17        500.000                 NaN            NaN            NaN            NaN   8.45123                 NaN            NaN   7.00945        43.1444       0.372300        41.0226     
  1159.76        500.000                 NaN            NaN            NaN            NaN   5.62939        2.80891                 NaN   7.00069        43.1628       0.375629        41.0225     
  1158.34        500.000                 NaN            NaN   1.03597                 NaN   6.61145       0.351651E-005            NaN   6.81634        43.6260       0.455608        41.4546     
  1156.93        500.000                 NaN            NaN            NaN            NaN   1.93743        6.50951                 NaN   7.00749        43.1461       0.373383        41.0261     
  1155.52        500.000                 NaN            NaN   1.06029                 NaN   6.57129       0.284600E-005            NaN   6.81444        43.6296       0.456838        41.4676     
  1154.10        500.000                 NaN            NaN   1.07214                 NaN   6.55173       0.253717E-005            NaN   6.81352        43.6312       0.457436        41.4739     
  1152.69        500.000                 NaN            NaN            NaN            NaN   2.24817        3.71319        2.46476        6.99916        43.1701       0.377686        41.0269     
  1151.27        500.000                 NaN            NaN   1.09482                 NaN   6.51413       0.271939E-003            NaN   6.81183        43.6342       0.458560        41.4862     
  1149.86        500.000                 NaN            NaN   1.10487                 NaN   6.49803       0.159814E-004            NaN   6.81122        43.6350       0.459018        41.4919     
  1148.45        500.000                 NaN            NaN   1.11689                 NaN   6.47807       0.443691E-005            NaN   6.81020        43.6369       0.459653        41.4983     
  1147.03        500.000                 NaN            NaN   1.12739                 NaN   6.46086       0.126507E-004            NaN   6.80947        43.6380       0.460161        41.5041     
  1145.62        500.000                 NaN            NaN   1.13762                 NaN   6.44412       0.119799E-004            NaN   6.80878        43.6390       0.460650        41.5098     
  1144.21        500.000                 NaN            NaN   1.14933                 NaN   6.42467       0.444179E-005            NaN   6.80777        43.6409       0.461274        41.5161     
  1142.79        500.000                 NaN            NaN   1.15946                 NaN   6.40806       0.112050E-004            NaN   6.80710        43.6419       0.461761        41.5217     
  1141.38        500.000                 NaN            NaN   1.14136                 NaN   6.02591       0.415758                 NaN   6.80972        43.6301       0.460947        41.5162     
  1139.96        500.000                 NaN            NaN   1.17731                 NaN   6.34936       0.297531E-001            NaN   6.80594        43.6430       0.462633        41.5320     
  1138.55        500.000                 NaN            NaN   1.18937                 NaN  0.118289E-004   6.35903                 NaN   6.80499        43.6449       0.463220        41.5385     
  1137.14        500.000                 NaN            NaN   1.19868                 NaN   6.34346       0.421180E-003            NaN   6.80441        43.6456       0.463656        41.5438     
  1135.72        500.000                 NaN            NaN   1.20812                 NaN   6.32814       0.307447E-003            NaN   6.80379        43.6464       0.464108        41.5491     
  1134.31        500.000                 NaN            NaN   1.21753                 NaN  0.206273E-003   6.31286                 NaN   6.80317        43.6472       0.464559        41.5545     
  1132.90        500.000                 NaN            NaN   1.22666                 NaN  0.117824E-004   6.29815                 NaN   6.80265        43.6478       0.464985        41.5597     
  1131.48        500.000                 NaN            NaN   1.23531                 NaN  0.104103E-004   6.28415                 NaN   6.80210        43.6483       0.465383        41.5647     
  1130.07        500.000                 NaN            NaN   1.24420                 NaN   6.26963       0.384585E-004            NaN   6.80158        43.6489       0.465799        41.5699     
  1128.65        500.000                 NaN            NaN   1.25290                 NaN   6.25552                 NaN            NaN   6.80104        43.6494       0.466204        41.5749     
  1127.24        500.000                 NaN            NaN   1.26163                 NaN   6.24132       0.884439E-006            NaN   6.80049        43.6499       0.466616        41.5800     
  1125.83        500.000                 NaN            NaN   1.27013                 NaN   6.22749       0.494029E-005            NaN   6.79999        43.6504       0.467011        41.5850     
  1124.41        500.000                 NaN            NaN   1.27918                 NaN   6.21264       0.251179E-005            NaN   6.79937        43.6512       0.467461        41.5902     
  1123.00        500.000                 NaN            NaN   1.28679                 NaN   6.20048       0.447580E-005            NaN   6.79904        43.6511       0.467778        41.5948     
  1121.59        500.000                 NaN            NaN   1.29528                 NaN   6.18663       0.551254E-005            NaN   6.79852        43.6516       0.468183        41.5998     
  1120.17        500.000                 NaN            NaN   1.30184                 NaN   6.17636       0.530729E-004            NaN   6.79841        43.6510       0.468404        41.6039     
  1118.76        500.000                 NaN            NaN   1.31087                 NaN   6.16147       0.500947E-004            NaN   6.79775        43.6519       0.468867        41.6091     
  1117.34        500.000                 NaN            NaN   1.31924                 NaN   6.14781       0.475983E-004            NaN   6.79722        43.6524       0.469274        41.6140     
  1115.93        500.000                 NaN            NaN   1.32668                 NaN   6.13587       0.453345E-004            NaN   6.79689        43.6523       0.469593        41.6186     
  1114.52        500.000                 NaN            NaN   1.33436                 NaN   6.12350       0.407593E-005            NaN   6.79653        43.6524       0.469940        41.6232     
  1113.10        500.000                 NaN            NaN   1.32827                 NaN   6.13705                 NaN            NaN   6.79923        43.6442       0.468943        41.6224     
  1111.69        500.000                 NaN            NaN   1.34906                 NaN   6.09992                 NaN            NaN   6.79584        43.6524       0.470574        41.6322     
  1110.28        500.000                 NaN            NaN   1.35614                 NaN   6.08861                 NaN            NaN   6.79556        43.6522       0.470875        41.6366     
  1108.86        500.000                 NaN            NaN   1.36306                 NaN   6.07756                 NaN            NaN   6.79532        43.6519       0.471152        41.6410     
  1107.45        500.000                 NaN            NaN   1.37039                 NaN   6.06585                 NaN            NaN   6.79499        43.6518       0.471474        41.6455     
  1106.03        500.000                 NaN            NaN   1.37769                 NaN   6.05402                 NaN            NaN   6.79462        43.6519       0.471811        41.6499     
  1104.62        500.000                 NaN            NaN   1.38428                 NaN   6.04354                 NaN            NaN   6.79422        43.6517       0.472082        41.6542     
  1103.21        500.000                 NaN            NaN   1.37379                 NaN   6.06565                 NaN            NaN   6.79825        43.6401       0.470613        41.6516     
  1101.79        500.000                 NaN            NaN   1.39611                 NaN   6.02525                 NaN            NaN   6.79447        43.6497       0.472458        41.6620     
  1100.38        500.000                 NaN            NaN   1.40492                 NaN   6.01053                 NaN            NaN   6.79366        43.6508       0.472967        41.6671     
  1098.96        500.000                 NaN            NaN   1.41162                 NaN   5.99978                 NaN            NaN   6.79350        43.6506       0.473256        41.6713     
  1097.55        500.000                 NaN            NaN   1.41805                 NaN   5.98958                 NaN            NaN   6.79331        43.6501       0.473524        41.6754     
  1096.14        500.000                 NaN            NaN   1.42442                 NaN   5.97960                 NaN            NaN   6.79301        43.6496       0.473758        41.6796     
  1094.72        500.000                 NaN            NaN   1.43004                 NaN   5.97095                 NaN            NaN   6.79300        43.6487       0.473938        41.6834     
  1093.31        500.000                 NaN            NaN   1.43627                 NaN   5.96111                 NaN            NaN   6.79285        43.6481       0.474185        41.6875     
  1091.90        500.000                 NaN            NaN   1.44189                 NaN   5.95240                 NaN            NaN   6.79283        43.6472       0.474373        41.6913     
  1090.48        500.000                 NaN            NaN   1.98297                 NaN  0.118053E-004   4.81286       0.235165E-005   6.63546        44.1613       0.537190        41.8702     
  1089.07        500.000                 NaN            NaN   1.45467                 NaN   5.93207                 NaN            NaN   6.79241        43.6465       0.474913        41.6995     
  1087.65        500.000                 NaN            NaN   1.45814                 NaN   5.92791                 NaN            NaN   6.79320        43.6434       0.474813        41.7026     
  1086.24        500.000                 NaN            NaN   1.98479                 NaN  0.441130E-004   4.81299       0.248813E-005   6.64505        44.1428       0.536309        41.8780     
  1084.83        500.000                 NaN            NaN   1.98635                 NaN  0.118037E-004   4.81078                 NaN   6.64477        44.1419       0.536356        41.8798     
  1083.41        500.000                 NaN            NaN   1.98809                 NaN  0.118033E-004   4.80806                 NaN   6.64403        44.1417       0.536509        41.8816     
  1082.00        500.000                 NaN            NaN   1.99006                 NaN  0.118029E-004   4.80495                 NaN   6.64309        44.1420       0.536655        41.8833     
  1080.59        500.000                 NaN            NaN   1.99221                 NaN  0.118025E-004   4.80145                 NaN   6.64208        44.1426       0.536765        41.8849     
  1079.17        500.000                 NaN            NaN   1.48111                 NaN   5.89551                 NaN            NaN   6.79531        43.6319       0.474942        41.7212     
  1077.76        500.000                 NaN            NaN   1.50048                 NaN   5.86002                 NaN            NaN   6.79152        43.6407       0.476680        41.7306     
  1076.34        500.000                 NaN            NaN   1.50673                 NaN   5.85004                 NaN            NaN   6.79133        43.6402       0.476986        41.7348     
  1074.93        500.000                 NaN            NaN   1.51220                 NaN   5.84136                 NaN            NaN   6.79156        43.6395       0.477145        41.7382     
  1073.52        500.000                 NaN            NaN   1.51355                 NaN   5.84288                 NaN            NaN   6.79322        43.6328       0.476586        41.7409     
  1072.10        500.000                 NaN            NaN   1.51960                 NaN   5.83211                 NaN            NaN   6.79285        43.6339       0.477016        41.7446     
  1070.69        500.000                 NaN            NaN   1.52711                 NaN   5.81896                 NaN            NaN   6.79111        43.6361       0.477637        41.7491     
  1069.28        500.000                 NaN            NaN   1.51235                 NaN   5.85688                 NaN            NaN   6.79986        43.6070       0.475474        41.7484     
  1067.86        500.000                 NaN            NaN   1.53613                 NaN   5.80599                 NaN            NaN   6.79159        43.6323       0.477862        41.7561     
  1066.45        500.000                 NaN            NaN   1.54199                 NaN   5.79631                 NaN            NaN   6.79120        43.6325       0.478141        41.7599     
  1065.03        500.000                 NaN            NaN   1.54843                 NaN   5.78558                 NaN            NaN   6.79171        43.6322       0.478373        41.7637     
  1063.62        500.000                 NaN            NaN   2.01002                 NaN  0.119585E-004   4.77368       0.172309E-005   6.64241        44.1345       0.536190        41.9032     
  1062.21        500.000                 NaN            NaN   1.58384                 NaN   5.74107                 NaN            NaN   6.79526        43.6186       0.477169        41.7841     
  1060.79        500.000                 NaN            NaN   2.01236                 NaN  0.119423E-004   4.77065       0.163033E-005   6.64281        44.1314       0.536148        41.9066     
  1059.38        500.000                 NaN            NaN   1.59367                 NaN   5.72610                 NaN            NaN   6.79543        43.6161       0.477489        41.7912     
  1057.97        500.000                 NaN            NaN   1.59852                 NaN   5.71874                 NaN            NaN   6.79553        43.6149       0.477645        41.7947     
  1056.55        500.000                 NaN            NaN   1.56683                 NaN   5.76290                 NaN            NaN   6.79526        43.6162       0.478030        41.7807     
  1055.14        500.000                 NaN            NaN   1.57167                 NaN   5.75569                 NaN            NaN   6.79539        43.6148       0.478176        41.7843     
  1053.72        500.000                 NaN            NaN   1.57653                 NaN   5.74818                 NaN            NaN   6.79546        43.6137       0.478341        41.7878     
  1052.31        500.000                 NaN            NaN   1.58128                 NaN   5.74098                 NaN            NaN   6.79558        43.6124       0.478489        41.7913     
  1050.90        500.000                 NaN            NaN   1.58598                 NaN   5.73390                 NaN            NaN   6.79571        43.6110       0.478634        41.7947     
  1049.48        500.000                 NaN            NaN   1.59062                 NaN   5.72694                 NaN            NaN   6.79586        43.6096       0.478772        41.7982     
  1048.07        500.000                 NaN            NaN   1.60414                 NaN   5.70187                 NaN            NaN   6.79341        43.6156       0.480006        41.8049     
  1046.65        500.000                 NaN            NaN   1.60848                 NaN   5.69547                 NaN            NaN   6.79361        43.6140       0.480125        41.8083     
  1045.24        500.000                 NaN            NaN   1.61289                 NaN   5.68890                 NaN            NaN   6.79388        43.6125       0.480223        41.8116     
  1043.83        500.000                 NaN            NaN   1.61713                 NaN   5.68267                 NaN            NaN   6.79412        43.6109       0.480327        41.8149     
  1042.41        500.000                 NaN            NaN   1.62134                 NaN   5.67650                 NaN            NaN   6.79437        43.6092       0.480428        41.8182     
  1041.00        500.000                 NaN            NaN   1.62544                 NaN   5.67047                 NaN            NaN   6.79459        43.6076       0.480533        41.8214     
  1039.59        500.000                 NaN            NaN   1.62968                 NaN   5.66430                 NaN            NaN   6.79487        43.6058       0.480637        41.8247     
  1038.17        500.000                 NaN            NaN   1.63389                 NaN   5.65813                 NaN            NaN   6.79517        43.6041       0.480732        41.8280     
  1036.76        500.000                 NaN            NaN   1.63792                 NaN   5.65234                 NaN            NaN   6.79545        43.6023       0.480811        41.8312     
  1035.34        500.000                 NaN            NaN   1.64142                 NaN   5.64986                 NaN            NaN   6.79411        43.5981       0.481059        41.8354     
  1033.93        500.000                 NaN            NaN   1.64384                 NaN   5.64489                 NaN            NaN   6.79421        43.5989       0.481043        41.8371     
  1032.52        500.000                 NaN            NaN   1.64877                 NaN   5.63654                 NaN            NaN   6.79528        43.5979       0.481085        41.8404     
  1031.10        500.000                 NaN            NaN   1.65392                 NaN   5.63223                 NaN            NaN   6.79647        43.5923       0.480562        41.8445     
  1029.69        500.000                 NaN            NaN   1.65701                 NaN   5.62628                 NaN            NaN   6.79595        43.5928       0.480935        41.8470     
  1028.28        500.000                 NaN            NaN   1.66150                 NaN   5.62007                 NaN            NaN   6.79612        43.5901       0.481208        41.8510     
  1026.86        500.000                 NaN            NaN   1.66473                 NaN   5.61339                 NaN            NaN   6.79649        43.5913       0.481266        41.8528     
  1025.45        500.000                 NaN            NaN   2.07101                 NaN  0.221695E-005   4.69375                 NaN   6.65307        44.0811       0.535190        41.9659     
  1024.03        500.000                 NaN            NaN   1.66442                 NaN   5.61882                 NaN            NaN   6.79955        43.5806       0.480433        41.8561     
  1022.62        500.000                 NaN            NaN   1.67736                 NaN   5.59670                 NaN            NaN   6.79725        43.5835       0.481542        41.8636     
  1021.21        500.000                 NaN            NaN   1.68075                 NaN   5.59129                 NaN            NaN   6.79733        43.5825       0.481698        41.8664     
  1019.79        500.000                 NaN            NaN   1.68389                 NaN   5.58679                 NaN            NaN   6.79765        43.5806       0.481811        41.8692     
  1018.38        500.000                 NaN            NaN   1.68799                 NaN   5.58097                 NaN            NaN   6.79985        43.5772       0.481768        41.8722     
  1016.97        500.000                 NaN            NaN   1.69238                 NaN   5.57433                 NaN            NaN   6.80013        43.5757       0.481902        41.8756     
  1015.55        500.000                 NaN            NaN   1.69587                 NaN   5.56957                 NaN            NaN   6.80061        43.5734       0.481945        41.8786     
  1014.14        500.000                 NaN            NaN   1.69944                 NaN   5.56458                 NaN            NaN   6.80091        43.5714       0.482012        41.8816     
  1012.72        500.000                 NaN            NaN   1.70299                 NaN   5.55967                 NaN            NaN   6.80135        43.5693       0.482061        41.8847     
  1011.31        500.000                 NaN            NaN   1.70651                 NaN   5.55482                 NaN            NaN   6.80179        43.5671       0.482109        41.8877     
  1009.90        500.000                 NaN            NaN   1.71000                 NaN   5.55003                 NaN            NaN   6.80224        43.5648       0.482150        41.8907     
  1008.48        500.000                 NaN            NaN   1.71345                 NaN   5.54532                 NaN            NaN   6.80266        43.5627       0.482182        41.8937     
  1007.07        500.000                 NaN            NaN   1.71686                 NaN   5.54068                 NaN            NaN   6.80307        43.5604       0.482221        41.8967     
  1005.66        500.000                 NaN            NaN   1.72032                 NaN   5.53599                 NaN            NaN   6.80363        43.5580       0.482264        41.8998     
  1004.24        500.000                 NaN            NaN   1.72373                 NaN   5.53135                 NaN            NaN   6.80411        43.5557       0.482303        41.9028     
  1002.83        500.000                 NaN            NaN   1.72717                 NaN   5.52666                 NaN            NaN   6.80459        43.5534       0.482341        41.9058     
  1001.41        500.000                 NaN            NaN   1.73053                 NaN   5.52212                 NaN            NaN   6.80508        43.5511       0.482376        41.9088     
  1000.00        500.000                 NaN            NaN   1.73383                 NaN   5.51776                 NaN            NaN   6.80567        43.5485       0.482412        41.9119     
