|6.6.6
Archiving\03_Data\frac/QFM_m1.25/Y98/Y98_1.tab                            
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          17
T(K)           P(bar)         melt(TH)       melt(TH)       pxmn           Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1561.40        2500.00        96.5781                 NaN            NaN            NaN  0.377423                 NaN   3.04443                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        2500.00        99.9636                 NaN            NaN            NaN  0.454580E-003            NaN  0.359870E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        2500.00        99.4250                 NaN            NaN            NaN  0.596660E-001            NaN  0.515350                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        2500.00        98.3020                 NaN            NaN            NaN  0.176443                 NaN   1.52157                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        2500.00        98.8867                 NaN            NaN            NaN  0.119911                 NaN  0.993394                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        2500.00        98.8995                 NaN            NaN            NaN  0.112416                 NaN  0.988114                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        2500.00        98.9090                 NaN            NaN            NaN  0.109833                 NaN  0.981190                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        2500.00        98.9223                 NaN            NaN            NaN  0.108090                 NaN  0.969623                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        2500.00        98.9343                 NaN            NaN            NaN  0.105779                 NaN  0.959885                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        2500.00        98.6944                 NaN            NaN            NaN  0.130828                 NaN   1.17473                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        2500.00        99.2009                 NaN            NaN            NaN  0.704884E-001            NaN  0.728564                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        2500.00        98.9688                 NaN            NaN            NaN  0.973736E-001            NaN  0.933783                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        2500.00        98.9741                 NaN            NaN            NaN  0.932236E-001            NaN  0.932709                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        2500.00        98.9844                 NaN            NaN            NaN  0.897889E-001            NaN  0.925767                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        2500.00        98.9934                 NaN            NaN            NaN  0.873990E-001            NaN  0.919235                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        2500.00        98.9993                 NaN            NaN            NaN  0.817611E-001            NaN  0.918977                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        2500.00        99.0159                 NaN            NaN            NaN  0.836967E-001            NaN  0.900435                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        2500.00        99.0198                 NaN            NaN            NaN  0.785402E-001            NaN  0.901660                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        2500.00        98.8742                 NaN            NaN            NaN  0.242830E-001            NaN  0.348738       0.752769                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        2500.00        98.7071                 NaN            NaN            NaN  0.541951E-002            NaN            NaN   1.28751                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        2500.00        98.6955                 NaN            NaN            NaN            NaN            NaN            NaN   1.30445                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        2500.00        98.6796                 NaN            NaN            NaN            NaN            NaN            NaN   1.32040                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        2500.00        98.6603                 NaN            NaN            NaN            NaN            NaN            NaN   1.33972                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        2500.00        98.6208                 NaN            NaN            NaN            NaN            NaN            NaN   1.37915                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        2500.00        98.5958                 NaN            NaN            NaN            NaN            NaN            NaN   1.40423                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        2500.00        97.8858                 NaN            NaN            NaN            NaN            NaN            NaN   1.42362       0.690545                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        2500.00        97.9008                 NaN            NaN            NaN            NaN            NaN            NaN   1.43690       0.662322                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        2500.00        97.9259                 NaN            NaN            NaN            NaN            NaN            NaN   1.41995       0.654147                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        2500.00        97.9594                 NaN            NaN            NaN  0.141519E-001            NaN            NaN   1.40153       0.624939                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        2500.00        97.9893                 NaN            NaN            NaN  0.891538E-001            NaN            NaN   1.41917       0.502406                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        2500.00        98.0177                 NaN            NaN            NaN  0.114745                 NaN            NaN   1.41118       0.456401                 NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        2500.00        98.0414                 NaN            NaN            NaN  0.110104                 NaN            NaN  0.460321        1.38822                 NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        2500.00        98.0669                 NaN            NaN            NaN  0.105641                 NaN            NaN  0.458312        1.36913                 NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        2500.00        98.0875                 NaN            NaN            NaN  0.101517                 NaN            NaN   1.35155       0.459396                 NaN            NaN            NaN            NaN            NaN            NaN
  1473.68        2500.00        98.1103                 NaN            NaN            NaN  0.970770E-001            NaN            NaN  0.460754        1.33186                 NaN            NaN            NaN            NaN            NaN            NaN
  1471.18        2500.00        98.1309                 NaN            NaN            NaN  0.927615E-001            NaN            NaN   1.31475       0.461631                 NaN            NaN            NaN            NaN            NaN            NaN
  1468.67        2500.00        98.1509                 NaN            NaN            NaN  0.888623E-001            NaN            NaN  0.462215        1.29802                 NaN            NaN            NaN            NaN            NaN            NaN
  1466.17        2500.00        98.1693                 NaN            NaN            NaN  0.849498E-001            NaN            NaN  0.463116        1.28262                 NaN            NaN            NaN            NaN            NaN            NaN
  1463.66        2500.00        98.1879                 NaN            NaN            NaN  0.810905E-001            NaN            NaN   1.26627       0.464749                 NaN            NaN            NaN            NaN            NaN            NaN
  1461.15        2500.00        98.2048                 NaN            NaN            NaN  0.773536E-001            NaN            NaN   1.25377       0.464103                 NaN            NaN            NaN            NaN            NaN            NaN
  1458.65        2500.00        98.2109                 NaN            NaN            NaN  0.744042E-001            NaN            NaN  0.469561        1.24512                 NaN            NaN            NaN            NaN            NaN            NaN
  1456.14        2500.00        98.2438                 NaN            NaN            NaN  0.697020E-001            NaN            NaN   1.22085       0.465666                 NaN            NaN            NaN            NaN            NaN            NaN
  1453.63        2500.00        98.2511                 NaN            NaN            NaN  0.666612E-001            NaN            NaN  0.467549        1.21469                 NaN            NaN            NaN            NaN            NaN            NaN
  1451.13        2500.00        98.2654                 NaN            NaN            NaN  0.631690E-001            NaN            NaN  0.466327        1.20513                 NaN            NaN            NaN            NaN            NaN            NaN
  1448.62        2500.00        98.2773                 NaN            NaN            NaN  0.597348E-001            NaN            NaN   1.19575       0.467189                 NaN            NaN            NaN            NaN            NaN            NaN
  1446.12        2500.00        98.2859                 NaN            NaN            NaN  0.565316E-001            NaN            NaN   1.18924       0.468367                 NaN            NaN            NaN            NaN            NaN            NaN
  1443.61        2500.00        98.3019                 NaN            NaN            NaN  0.530519E-001            NaN            NaN   1.17644       0.468588                 NaN            NaN            NaN            NaN            NaN            NaN
  1441.10        2500.00        98.3101                 NaN            NaN            NaN  0.495728E-001            NaN            NaN   1.17101       0.469273                 NaN            NaN            NaN            NaN            NaN            NaN
  1438.60        2500.00        98.3203                 NaN            NaN            NaN  0.463555E-001            NaN            NaN   1.16227       0.471101                 NaN            NaN            NaN            NaN            NaN            NaN
  1436.09        2500.00        96.1215                 NaN            NaN            NaN  0.566654                 NaN            NaN   1.48854       0.770962                 NaN            NaN   1.05238                 NaN            NaN            NaN
  1433.58        2500.00        95.7187                 NaN            NaN            NaN  0.689501                 NaN            NaN   1.53724       0.788725                 NaN            NaN   1.26580                 NaN            NaN            NaN
  1431.08        2500.00        95.8338                 NaN            NaN            NaN  0.691323                 NaN            NaN  0.734082        1.50853                 NaN            NaN   1.23226                 NaN            NaN            NaN
  1428.57        2500.00        95.9381                 NaN            NaN            NaN  0.693826                 NaN            NaN  0.681382        1.48524                 NaN            NaN   1.20149                 NaN            NaN            NaN
  1426.07        2500.00        96.0416                 NaN            NaN            NaN  0.695773                 NaN            NaN   1.46108       0.630596                 NaN            NaN   1.17099                 NaN            NaN            NaN
  1423.56        2500.00        96.1371                 NaN            NaN            NaN  0.698198                 NaN            NaN   1.44112       0.580531                 NaN            NaN   1.14303                 NaN            NaN            NaN
  1421.05        2500.00        96.2272                 NaN            NaN            NaN  0.701292                 NaN            NaN   1.42165       0.533290                 NaN            NaN   1.11657                 NaN            NaN            NaN
  1418.55        2500.00        96.3154                 NaN            NaN            NaN  0.703567                 NaN            NaN  0.486879        1.40372                 NaN            NaN   1.09045                 NaN            NaN            NaN
  1416.04        2500.00        96.3954                 NaN            NaN            NaN  0.707038                 NaN            NaN  0.442738        1.38818                 NaN            NaN   1.06668                 NaN            NaN            NaN
  1413.53        2500.00        96.4768                 NaN            NaN            NaN  0.709324                 NaN            NaN   1.37070       0.400631                 NaN            NaN   1.04250                 NaN            NaN            NaN
  1411.03        2500.00        96.5518                 NaN            NaN            NaN  0.712444                 NaN            NaN   1.35643       0.359038                 NaN            NaN   1.02031                 NaN            NaN            NaN
  1408.52        2500.00        96.6219                 NaN            NaN            NaN  0.715389                 NaN            NaN   1.34391       0.319658                 NaN            NaN  0.999094                 NaN            NaN            NaN
  1406.02        2500.00        96.6912                 NaN            NaN            NaN  0.718008                 NaN            NaN   1.33138       0.280942                 NaN            NaN  0.978448                 NaN            NaN            NaN
  1403.51        2500.00        96.7567                 NaN            NaN            NaN  0.720652                 NaN            NaN  0.243551        1.32035                 NaN            NaN  0.958781                 NaN            NaN            NaN
  1401.00        2500.00        96.8186                 NaN            NaN            NaN  0.723347                 NaN            NaN  0.207036        1.31086                 NaN            NaN  0.940145                 NaN            NaN            NaN
  1398.50        2500.00        96.8855                 NaN            NaN            NaN  0.711235                 NaN            NaN  0.193648        1.29201                 NaN            NaN  0.917612                 NaN            NaN            NaN
  1395.99        2500.00        96.9335                 NaN            NaN            NaN  0.741256                 NaN            NaN   1.29868       0.119529                 NaN            NaN  0.907079                 NaN            NaN            NaN
  1393.48        2500.00        96.9936                 NaN            NaN            NaN  0.728695                 NaN            NaN  0.107944        1.28323                 NaN            NaN  0.886490                 NaN            NaN            NaN
  1390.98        2500.00        97.0482                 NaN            NaN            NaN  0.729526                 NaN            NaN   1.27408       0.787167E-001            NaN            NaN  0.869445                 NaN            NaN            NaN
  1388.47        2500.00        97.0971                 NaN            NaN            NaN  0.730405                 NaN            NaN   1.27020       0.483282E-001            NaN            NaN  0.853974                 NaN            NaN            NaN
  1385.96        2500.00        97.1463                 NaN            NaN            NaN  0.731139                 NaN            NaN   1.26295       0.210266E-001            NaN            NaN  0.838555                 NaN            NaN            NaN
  1383.46        2500.00        97.1932                 NaN            NaN            NaN  0.728312                 NaN            NaN   1.25569                 NaN            NaN            NaN  0.822781                 NaN            NaN            NaN
  1380.95        2500.00        97.2381                 NaN            NaN            NaN  0.718563                 NaN            NaN   1.23640                 NaN            NaN            NaN  0.806987                 NaN            NaN            NaN
  1378.45        2500.00        97.2800                 NaN            NaN            NaN  0.712900                 NaN            NaN   1.21442                 NaN            NaN            NaN  0.792651                 NaN            NaN            NaN
  1375.94        2500.00        97.3176                 NaN            NaN            NaN  0.700351                 NaN            NaN   1.20362                 NaN            NaN            NaN  0.778446                 NaN            NaN            NaN
  1373.43        2500.00        97.3588                 NaN            NaN            NaN  0.694034                 NaN            NaN   1.18298                 NaN            NaN            NaN  0.764227                 NaN            NaN            NaN
  1370.93        2500.00        97.3972                 NaN            NaN            NaN  0.685753                 NaN            NaN   1.16664                 NaN            NaN            NaN  0.750373                 NaN            NaN            NaN
  1368.42        2500.00        97.4350                 NaN            NaN            NaN  0.677069                 NaN            NaN   1.15111                 NaN            NaN            NaN  0.736796                 NaN            NaN            NaN
  1365.91        2500.00        97.4695                 NaN            NaN            NaN  0.668258                 NaN            NaN   1.13832                 NaN            NaN            NaN  0.723874                 NaN            NaN            NaN
  1363.41        2500.00        97.5070                 NaN            NaN            NaN  0.666546                 NaN            NaN   1.11511                 NaN            NaN            NaN  0.711339                 NaN            NaN            NaN
  1360.90        2500.00        97.5370                 NaN            NaN            NaN  0.654460                 NaN            NaN   1.10919                 NaN            NaN            NaN  0.699380                 NaN            NaN            NaN
  1358.40        2500.00        97.5732                 NaN            NaN            NaN  0.639320                 NaN            NaN   1.10189                 NaN            NaN            NaN  0.685627                 NaN            NaN            NaN
  1355.89        2500.00        97.3212                 NaN            NaN            NaN  0.554808       0.151139                 NaN   1.25542                 NaN            NaN            NaN  0.717419                 NaN            NaN            NaN
  1353.38        2500.00        96.9995                 NaN            NaN            NaN  0.431930       0.342898                 NaN   1.46808                 NaN            NaN            NaN  0.757602                 NaN            NaN            NaN
  1350.88        2500.00        97.0686                 NaN            NaN            NaN  0.421007       0.332406                 NaN   1.43774                 NaN            NaN            NaN  0.740202                 NaN            NaN            NaN
  1348.37        2500.00        97.1391                 NaN            NaN            NaN  0.417854       0.321445                 NaN   1.39779                 NaN            NaN            NaN  0.723796                 NaN            NaN            NaN
  1345.86        2500.00        97.2031                 NaN            NaN            NaN  0.408333       0.312167                 NaN   1.36909                 NaN            NaN            NaN  0.707359                 NaN            NaN            NaN
  1343.36        2500.00        97.2703                 NaN            NaN            NaN  0.400689       0.301686                 NaN   1.33594                 NaN            NaN            NaN  0.691353                 NaN            NaN            NaN
  1340.85        2500.00        97.3330                 NaN            NaN            NaN  0.394151       0.291490                 NaN   1.30544                 NaN            NaN            NaN  0.675935                 NaN            NaN            NaN
  1338.35        2500.00        97.3934                 NaN            NaN            NaN  0.388180       0.282585                 NaN   1.27497                 NaN            NaN            NaN  0.660883                 NaN            NaN            NaN
  1335.84        2500.00        97.4533                 NaN            NaN            NaN  0.383719       0.273202                 NaN   1.24309                 NaN            NaN            NaN  0.646718                 NaN            NaN            NaN
  1333.33        2500.00        97.5097                 NaN            NaN            NaN  0.375538       0.264204                 NaN   1.21780                 NaN            NaN            NaN  0.632766                 NaN            NaN            NaN
  1330.83        2500.00        97.5675                 NaN            NaN            NaN  0.371051       0.255350                 NaN   1.18747                 NaN            NaN            NaN  0.618618                 NaN            NaN            NaN
  1328.32        2500.00        97.6221                 NaN            NaN            NaN  0.362572       0.246981                 NaN   1.16317                 NaN            NaN            NaN  0.605139                 NaN            NaN            NaN
  1325.81        2500.00        97.6760                 NaN            NaN            NaN  0.355099       0.238754                 NaN   1.13823                 NaN            NaN            NaN  0.591888                 NaN            NaN            NaN
  1323.31        2500.00        97.7282                 NaN            NaN            NaN  0.346036       0.230708                 NaN   1.11612                 NaN            NaN            NaN  0.578934                 NaN            NaN            NaN
  1320.80        2500.00        97.7779                 NaN            NaN            NaN  0.342340       0.222971                 NaN   1.09003                 NaN            NaN            NaN  0.566772                 NaN            NaN            NaN
  1318.30        2500.00        97.8275                 NaN            NaN            NaN  0.335163       0.215526                 NaN   1.06721                 NaN            NaN            NaN  0.554587                 NaN            NaN            NaN
  1315.79        2500.00        97.8726                 NaN            NaN            NaN  0.326141       0.208113                 NaN   1.05009                 NaN            NaN            NaN  0.543014                 NaN            NaN            NaN
  1313.28        2500.00        97.9205                 NaN            NaN            NaN  0.319939       0.201066                 NaN   1.02716                 NaN            NaN            NaN  0.531342                 NaN            NaN            NaN
  1310.78        2500.00        97.9673                 NaN            NaN            NaN  0.311520       0.194880                 NaN   1.00364                 NaN            NaN            NaN  0.522638                 NaN            NaN            NaN
  1308.27        2500.00        98.0145                 NaN            NaN            NaN  0.300392       0.186531                 NaN  0.993390                 NaN            NaN            NaN  0.505156                 NaN            NaN            NaN
  1305.76        2500.00        98.0520                 NaN            NaN            NaN  0.296751       0.180941                 NaN  0.971862                 NaN            NaN            NaN  0.498429                 NaN            NaN            NaN
  1303.26        2500.00        98.0944                 NaN            NaN            NaN  0.288658       0.174548                 NaN  0.954512                 NaN            NaN            NaN  0.487843                 NaN            NaN            NaN
  1300.75        2500.00        98.1341                 NaN            NaN            NaN  0.279968       0.168290                 NaN  0.939949                 NaN            NaN            NaN  0.477698                 NaN            NaN            NaN
  1298.25        2500.00        98.1746                 NaN            NaN            NaN  0.272757       0.162354                 NaN  0.922607                 NaN            NaN            NaN  0.467710                 NaN            NaN            NaN
  1295.74        2500.00        98.2129                 NaN            NaN            NaN  0.263464       0.156279                 NaN  0.909452                 NaN            NaN            NaN  0.457919                 NaN            NaN            NaN
  1293.23        2500.00        95.6910                 NaN            NaN            NaN  0.378461       0.308803                 NaN   1.47340                 NaN            NaN            NaN  0.772481        1.37582                 NaN            NaN
  1290.73        2500.00        71.4613                 NaN            NaN            NaN   1.17133        1.69627                 NaN   7.50494                 NaN            NaN            NaN   3.81159        14.3545                 NaN            NaN
  1288.22        2500.00        76.6271                 NaN            NaN            NaN  0.254110        1.29044                 NaN   7.23210                 NaN            NaN            NaN   3.12929        11.4669                 NaN            NaN
  1285.71        2500.00        80.2859                 NaN            NaN            NaN            NaN   1.02323                 NaN   6.52109                 NaN            NaN            NaN   2.65815        9.51168                 NaN            NaN
  1283.21        2500.00        83.0428                 NaN            NaN            NaN            NaN  0.837415                 NaN   5.72987                 NaN            NaN            NaN   2.30923        8.08073                 NaN            NaN
  1280.70        2500.00        85.0934                 NaN            NaN            NaN            NaN  0.600895                 NaN   5.17266                 NaN            NaN            NaN   2.04510        7.02968       0.582217E-001            NaN
  1278.20        2500.00        87.0174                 NaN            NaN            NaN            NaN  0.575852                 NaN   1.84210        2.22339                 NaN            NaN   1.78734        6.41928       0.134615                 NaN
  1275.69        2500.00        73.7492                 NaN            NaN            NaN            NaN            NaN            NaN   9.03242                 NaN            NaN            NaN   3.77168        12.7826       0.664093                 NaN
  1273.18        2500.00        82.4466                 NaN            NaN            NaN            NaN            NaN            NaN   5.27513                 NaN            NaN            NaN   2.58482        9.18491       0.508516                 NaN
  1270.68        2500.00        7.95477        82.9253                 NaN            NaN            NaN            NaN            NaN   2.49178                 NaN            NaN            NaN   1.33227        5.02045       0.275393                 NaN
  1268.17        2500.00        99.8923                 NaN            NaN            NaN            NaN            NaN            NaN  0.107663                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1265.66        2500.00        99.9003                 NaN            NaN            NaN  0.664778E-005            NaN            NaN  0.997365E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1263.16        2500.00        99.8513                 NaN            NaN            NaN  0.425120E-005            NaN            NaN  0.125066                 NaN            NaN            NaN  0.235880E-001            NaN            NaN            NaN
  1260.65        2500.00        99.6054                 NaN            NaN            NaN  0.102187E-004            NaN            NaN  0.201467                 NaN            NaN            NaN  0.694193E-001  0.123745                 NaN            NaN
  1258.15        2500.00        99.4032                 NaN            NaN            NaN  0.210116E-005            NaN            NaN  0.237863                 NaN            NaN            NaN  0.959992E-001  0.262969                 NaN            NaN
  1255.64        2500.00        98.3780                 NaN            NaN            NaN            NaN            NaN            NaN  0.946970                 NaN            NaN            NaN  0.197737       0.463570       0.137246E-001            NaN
  1253.13        2500.00        73.8339        22.1620                 NaN            NaN            NaN            NaN            NaN  0.407947        1.71228                 NaN            NaN  0.474616        1.34655       0.626808E-001            NaN
  1250.63        2500.00        70.4487                 NaN            NaN            NaN            NaN            NaN            NaN   16.1923                 NaN            NaN            NaN   3.45523        9.47796       0.425815                 NaN
  1248.12        2500.00        94.5601                 NaN            NaN            NaN            NaN            NaN            NaN   1.30141       0.762839                 NaN            NaN  0.704318        2.51866       0.152709                 NaN
  1245.61        2500.00        93.4392                 NaN            NaN            NaN            NaN            NaN            NaN   1.69429                 NaN            NaN            NaN   1.00188        3.58758       0.277050                 NaN
  1243.11        2500.00        99.5236                 NaN            NaN            NaN            NaN            NaN            NaN  0.201892                 NaN            NaN            NaN  0.457938E-001  0.228503       0.252740E-003            NaN
  1240.60        2500.00        86.0500                 NaN            NaN            NaN            NaN            NaN            NaN   2.36583        1.79113                 NaN            NaN   1.43677        5.24161       0.992893E-001   3.01535     
  1238.10        2500.00        69.5275                 NaN            NaN            NaN            NaN            NaN            NaN  0.263082       0.924268        6.08094                 NaN   3.06850        11.4881       0.287165        8.36045     
  1235.59        2500.00        76.6205                 NaN            NaN            NaN            NaN            NaN            NaN   1.10436        3.93942                 NaN            NaN   2.32612        9.05755       0.276319        6.67576     
  1233.08        2500.00        78.5962                 NaN            NaN            NaN            NaN            NaN            NaN   2.14777        2.53578                 NaN            NaN   2.14613        8.33584       0.219154        6.01916     
  1230.58        2500.00        75.1601                 NaN            NaN            NaN            NaN            NaN            NaN   5.15889                 NaN            NaN            NaN   2.49573        9.86818       0.237715        7.07936     
  1228.07        2500.00        76.8279                 NaN            NaN            NaN            NaN            NaN            NaN  0.801945E-001  0.818474        3.53254                 NaN   2.09921        9.50818       0.309241        6.82429     
  1225.56        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.660151E-001   2.43173        14.3650       0.174880E-005   8.71542        43.1002        1.15439        30.1672     
  1223.06        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.659555E-001   2.44546        14.3535       0.178398E-005   8.72082        43.0934        1.15348        30.1674     
  1220.55        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.659168E-001   2.45376        14.3470       0.177039E-005   8.72814        43.0865        1.15166        30.1670     
  1218.05        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.61703        8.45782                 NaN            NaN   8.78633        42.8843        1.07284        30.1816     
  1215.54        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.659808E-001   2.44069        14.3621       0.169498E-005   8.74448        43.0707        1.14980        30.1663     
  1213.03        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.779124E-001   13.3000        3.57930       0.355505E-005   8.76979        42.9612        1.13430        30.1775     
  1210.53        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   13.8718        3.33525                 NaN            NaN   8.87112        42.6704        1.04063        30.2108     
  1208.02        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.779524E-001   11.3356        5.69838                 NaN   8.79882        42.8151        1.08064        30.1935     
  1205.51        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   10.9025        6.17313                 NaN            NaN   8.73916        42.9212        1.07886        30.1851     
  1203.01        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   10.9720        6.10477                 NaN            NaN   8.74355        42.9166        1.07820        30.1849     
  1200.50        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   17.1162                 NaN            NaN            NaN   8.89802        42.7245        1.07784        30.1835     
  1197.99        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.34415        9.73192                 NaN            NaN   8.86595        42.7792        1.09781        30.1809     
  1195.49        2500.00                 NaN            NaN            NaN            NaN   6.50150                 NaN            NaN  0.437835E-001   6.98998                 NaN            NaN   8.53134        44.4613        1.59442        31.8777     
  1192.98        2500.00                 NaN            NaN            NaN            NaN   6.50150                 NaN            NaN  0.437779E-001   6.98998                 NaN            NaN   8.53134        44.4613        1.59443        31.8777     
  1190.48        2500.00                 NaN            NaN            NaN            NaN   6.50150                 NaN            NaN  0.437828E-001   6.98998                 NaN            NaN   8.53134        44.4613        1.59442        31.8777     
  1187.97        2500.00                 NaN            NaN            NaN            NaN   6.50150                 NaN            NaN  0.437831E-001   6.98998                 NaN            NaN   8.53134        44.4613        1.59442        31.8777     
  1185.46        2500.00                 NaN            NaN            NaN            NaN   6.50150                 NaN            NaN  0.437854E-001   6.98997                 NaN            NaN   8.53134        44.4613        1.59442        31.8777     
  1182.96        2500.00                 NaN            NaN            NaN            NaN   6.50150                 NaN            NaN  0.437778E-001   6.98998                 NaN            NaN   8.53134        44.4613        1.59443        31.8777     
  1180.45        2500.00                 NaN            NaN            NaN            NaN   6.50150                 NaN            NaN  0.437809E-001   6.98998                 NaN            NaN   8.53134        44.4613        1.59443        31.8777     
  1177.94        2500.00                 NaN            NaN            NaN            NaN   6.50150                 NaN            NaN  0.437821E-001   6.98998                 NaN            NaN   8.53134        44.4613        1.59443        31.8777     
  1175.44        2500.00                 NaN            NaN            NaN            NaN   6.50146                 NaN            NaN  0.438850E-001   6.98993                 NaN            NaN   8.53135        44.4613        1.59442        31.8777     
  1172.93        2500.00                 NaN            NaN            NaN            NaN   6.50150                 NaN            NaN  0.437803E-001   6.98998                 NaN            NaN   8.53134        44.4613        1.59443        31.8777     
  1170.43        2500.00                 NaN            NaN            NaN            NaN   6.50150                 NaN            NaN  0.437808E-001   6.98998                 NaN            NaN   8.53134        44.4613        1.59443        31.8777     
  1167.92        2500.00                 NaN            NaN            NaN            NaN   6.50151                 NaN            NaN  0.437463E-001   6.98999                 NaN            NaN   8.53134        44.4613        1.59443        31.8777     
  1165.41        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   12.7672        4.27088       0.247686E-003            NaN   8.95697        42.7214        1.10225        30.1810     
  1162.91        2500.00                 NaN            NaN            NaN            NaN   6.50146                 NaN            NaN  0.439072E-001   6.98992                 NaN            NaN   8.53135        44.4613        1.59442        31.8777     
  1160.40        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.187701        1.64837        15.2448       0.160967E-005   8.95782        42.6650        1.10255        30.1938     
  1157.89        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.188073        1.59963        15.3232       0.149221E-005   8.97568        42.6281        1.08932        30.1959     
  1155.39        2500.00                 NaN            NaN            NaN            NaN   6.50146                 NaN            NaN  0.438813E-001   6.98993                 NaN            NaN   8.53135        44.4613        1.59442        31.8777     
  1152.88        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.190977       0.983460        15.8770       0.638211E-004   9.08732        42.5685        1.11189        30.1807     
  1150.38        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.191096       0.937778        15.9547       0.282455E-004   9.10939        42.5254        1.09766        30.1839     
  1147.87        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.67784        15.5027                 NaN            NaN   9.06478        42.5227        1.04203        30.1899     
  1145.36        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   12.7046       0.148874E-005   4.37496                 NaN   8.99185        42.6575        1.08106        30.1901     
  1142.86        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.188977        1.38966        15.6449       0.131034E-003   9.00387        42.4890        1.06774        30.2157     
  1140.35        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   14.7307        2.49671       0.671565E-004            NaN   9.03570        42.4619        1.05783        30.2171     
  1137.84        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   13.6108        3.43711       0.787726E-003            NaN   9.01204        42.6724        1.08173        30.1851     
  1135.34        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   13.5997        3.44982       0.633319E-003            NaN   9.02045        42.6616        1.08210        30.1858     
