|6.6.6
Archiving\03_Data\Deq/QFM_m4.25/K22/K22_3.tab                         
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          11
T(K)           P(bar)         melt(TH)       Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)       
  2000.00        2500.00        99.9859       0.141223E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1996.79        2500.00        99.9859       0.141228E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1993.59        2500.00        99.9859       0.141232E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1990.38        2500.00        99.9859       0.141236E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1987.18        2500.00        99.9859       0.141241E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1983.97        2500.00        99.9859       0.141245E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1980.77        2500.00        99.9859       0.141250E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1977.56        2500.00        99.9859       0.141254E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1974.36        2500.00        99.9859       0.141259E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1971.15        2500.00        99.9859       0.141263E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1967.95        2500.00        99.9859       0.141268E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1964.74        2500.00        99.9859       0.141272E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1961.54        2500.00        99.9859       0.141277E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1958.33        2500.00        99.9147       0.140855E-001  0.712393E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1955.13        2500.00        99.0775       0.135816E-001  0.908904                 NaN            NaN            NaN            NaN            NaN            NaN
  1951.92        2500.00        98.2534       0.130752E-001   1.73350                 NaN            NaN            NaN            NaN            NaN            NaN
  1948.72        2500.00        97.4283       0.125682E-001   2.55908                 NaN            NaN            NaN            NaN            NaN            NaN
  1945.51        2500.00        96.6696       0.120663E-001   3.31832                 NaN            NaN            NaN            NaN            NaN            NaN
  1942.31        2500.00        95.9100       0.115639E-001   4.07839                 NaN            NaN            NaN            NaN            NaN            NaN
  1939.10        2500.00        95.1496       0.110610E-001   4.83931                 NaN            NaN            NaN            NaN            NaN            NaN
  1935.90        2500.00        94.3884       0.105576E-001   5.60107                 NaN            NaN            NaN            NaN            NaN            NaN
  1932.69        2500.00        93.6263       0.100537E-001   6.36366                 NaN            NaN            NaN            NaN            NaN            NaN
  1929.49        2500.00        92.8634       0.954923E-002   7.12708                 NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        2500.00        92.0996       0.904429E-002   7.89133                 NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        2500.00        91.3351       0.853885E-002   8.65640                 NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        2500.00        90.6376       0.803342E-002   9.35441                 NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        2500.00        89.9394       0.752753E-002   10.0531                 NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        2500.00        89.2405       0.702118E-002   10.7525                 NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        2500.00        88.5409       0.651438E-002   11.4526                 NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        2500.00        87.8643       0.601045E-002   12.1186       0.111042E-001            NaN            NaN            NaN            NaN            NaN
  1903.85        2500.00        87.1702       0.548914E-002   12.8006       0.236768E-001            NaN            NaN            NaN            NaN            NaN
  1900.64        2500.00        86.5132       0.497552E-002   13.4458       0.359693E-001            NaN            NaN            NaN            NaN            NaN
  1897.44        2500.00        85.8556       0.446146E-002   14.0917       0.482746E-001            NaN            NaN            NaN            NaN            NaN
  1894.23        2500.00        85.2278       0.394750E-002   14.7083       0.598835E-001            NaN            NaN            NaN            NaN            NaN
  1891.03        2500.00        84.5995       0.343312E-002   15.3256       0.715041E-001            NaN            NaN            NaN            NaN            NaN
  1887.82        2500.00        83.9706       0.291831E-002   15.9434       0.831361E-001            NaN            NaN            NaN            NaN            NaN
  1884.62        2500.00        83.3411       0.240309E-002   16.5617       0.947797E-001            NaN            NaN            NaN            NaN            NaN
  1881.41        2500.00        82.7110       0.188744E-002   17.1806       0.106435                 NaN            NaN            NaN            NaN            NaN
  1878.21        2500.00        82.0804       0.137137E-002   17.8001       0.118101                 NaN            NaN            NaN            NaN            NaN
  1875.00        2500.00        81.4493       0.854894E-003   18.4201       0.129779                 NaN            NaN            NaN            NaN            NaN
  1871.79        2500.00        80.8175       0.338001E-003   19.0407       0.141468                 NaN            NaN            NaN            NaN            NaN
  1868.59        2500.00        80.2242                 NaN   19.6232       0.152540                 NaN            NaN            NaN            NaN            NaN
  1865.38        2500.00        79.6475                 NaN   20.1891       0.163470                 NaN            NaN            NaN            NaN            NaN
  1862.18        2500.00        79.0763                 NaN   20.7494       0.174286                 NaN            NaN            NaN            NaN            NaN
  1858.97        2500.00        78.5047                 NaN   21.3102       0.185111                 NaN            NaN            NaN            NaN            NaN
  1855.77        2500.00        77.9463                 NaN   21.8581       0.195590                 NaN            NaN            NaN            NaN            NaN
  1852.56        2500.00        77.3875                 NaN   22.4065       0.206077                 NaN            NaN            NaN            NaN            NaN
  1849.36        2500.00        76.8282                 NaN   22.9552       0.216574                 NaN            NaN            NaN            NaN            NaN
  1846.15        2500.00        76.2685                 NaN   23.5044       0.227080                 NaN            NaN            NaN            NaN            NaN
  1842.95        2500.00        75.7360                 NaN   24.0270       0.236989                 NaN            NaN            NaN            NaN            NaN
  1839.74        2500.00        75.2030                 NaN   24.5500       0.246906                 NaN            NaN            NaN            NaN            NaN
  1836.54        2500.00        74.6697                 NaN   25.0734       0.256832                 NaN            NaN            NaN            NaN            NaN
  1833.33        2500.00        74.1361                 NaN   25.5972       0.266765                 NaN            NaN            NaN            NaN            NaN
  1830.13        2500.00        73.6020                 NaN   26.1213       0.276706                 NaN            NaN            NaN            NaN            NaN
  1826.92        2500.00        73.0676                 NaN   26.6458       0.286655                 NaN            NaN            NaN            NaN            NaN
  1823.72        2500.00        72.5328                 NaN   27.1706       0.296611                 NaN            NaN            NaN            NaN            NaN
  1820.51        2500.00        71.9976                 NaN   27.6958       0.306576                 NaN            NaN            NaN            NaN            NaN
  1817.31        2500.00        71.4954                 NaN   28.1888       0.315780                 NaN            NaN            NaN            NaN            NaN
  1814.10        2500.00        70.9929                 NaN   28.6821       0.324990                 NaN            NaN            NaN            NaN            NaN
  1810.90        2500.00        70.4901                 NaN   29.1757       0.334207                 NaN            NaN            NaN            NaN            NaN
  1807.69        2500.00        69.9869                 NaN   29.6697       0.343431                 NaN            NaN            NaN            NaN            NaN
  1804.49        2500.00        69.4835                 NaN   30.1639       0.352661                 NaN            NaN            NaN            NaN            NaN
  1801.28        2500.00        68.9797                 NaN   30.6584       0.361898                 NaN            NaN            NaN            NaN            NaN
  1798.08        2500.00        68.4756                 NaN   31.1532       0.371141                 NaN            NaN            NaN            NaN            NaN
  1794.87        2500.00        67.9712                 NaN   31.6484       0.380390                 NaN            NaN            NaN            NaN            NaN
  1791.67        2500.00        67.4913                 NaN   32.1198       0.388903                 NaN            NaN            NaN            NaN            NaN
  1788.46        2500.00        67.0112                 NaN   32.5914       0.397422                 NaN            NaN            NaN            NaN            NaN
  1785.26        2500.00        66.5308                 NaN   33.0633       0.405946                 NaN            NaN            NaN            NaN            NaN
  1782.05        2500.00        66.0501                 NaN   33.5355       0.414475                 NaN            NaN            NaN            NaN            NaN
  1778.85        2500.00        65.5691                 NaN   34.0079       0.423010                 NaN            NaN            NaN            NaN            NaN
  1775.64        2500.00        65.0879                 NaN   34.4805       0.431549                 NaN            NaN            NaN            NaN            NaN
  1772.44        2500.00        64.6065                 NaN   34.9534       0.440094                 NaN            NaN            NaN            NaN            NaN
  1769.23        2500.00        64.1248                 NaN   35.4266       0.448645                 NaN            NaN            NaN            NaN            NaN
  1766.03        2500.00        63.6671                 NaN   35.8762       0.456683                 NaN            NaN            NaN            NaN            NaN
  1762.82        2500.00        63.2092                 NaN   36.3261       0.464727                 NaN            NaN            NaN            NaN            NaN
  1759.62        2500.00        62.7511                 NaN   36.7762       0.472774                 NaN            NaN            NaN            NaN            NaN
  1756.41        2500.00        62.2927                 NaN   37.2264       0.480826                 NaN            NaN            NaN            NaN            NaN
  1753.21        2500.00        61.8342                 NaN   37.6769       0.488882                 NaN            NaN            NaN            NaN            NaN
  1750.00        2500.00        61.3755                 NaN   38.1276       0.496943                 NaN            NaN            NaN            NaN            NaN
  1746.79        2500.00        60.9165                 NaN   38.5785       0.505008                 NaN            NaN            NaN            NaN            NaN
  1743.59        2500.00        60.4574                 NaN   39.0295       0.513077                 NaN            NaN            NaN            NaN            NaN
  1740.38        2500.00        60.0221                 NaN   39.4573       0.520648                 NaN            NaN            NaN            NaN            NaN
  1737.18        2500.00        59.5866                 NaN   39.8851       0.528222                 NaN            NaN            NaN            NaN            NaN
  1733.97        2500.00        59.1510                 NaN   40.3132       0.535801                 NaN            NaN            NaN            NaN            NaN
  1730.77        2500.00        58.7152                 NaN   40.7414       0.543382                 NaN            NaN            NaN            NaN            NaN
  1727.56        2500.00        58.2793                 NaN   41.1698       0.550967                 NaN            NaN            NaN            NaN            NaN
  1724.36        2500.00        57.8432                 NaN   41.5983       0.558555                 NaN            NaN            NaN            NaN            NaN
  1721.15        2500.00        57.4069                 NaN   42.0269       0.566147                 NaN            NaN            NaN            NaN            NaN
