|6.6.6
Archiving\03_Data\Deq/QFM_m4.25/K22/K22_1.tab                         
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          11
T(K)           P(bar)         melt(TH)       Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)       
  2000.00        2500.00        99.9607       0.392844E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1996.79        2500.00        99.9607       0.392844E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1993.59        2500.00        99.9607       0.392843E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1990.38        2500.00        99.9607       0.392843E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1987.18        2500.00        99.9607       0.392843E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1983.97        2500.00        99.9607       0.392843E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1980.77        2500.00        99.9607       0.392843E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1977.56        2500.00        99.9607       0.392842E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1974.36        2500.00        99.9607       0.392842E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1971.15        2500.00        99.9607       0.392842E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1967.95        2500.00        99.9607       0.392842E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1964.74        2500.00        99.9607       0.392842E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1961.54        2500.00        99.9607       0.392841E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1958.33        2500.00        99.8846       0.391638E-001  0.762016E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1955.13        2500.00        98.9904       0.377423E-001  0.971876                 NaN            NaN            NaN            NaN            NaN            NaN
  1951.92        2500.00        98.1100       0.363158E-001   1.85370                 NaN            NaN            NaN            NaN            NaN            NaN
  1948.72        2500.00        97.2296       0.348893E-001   2.73553                 NaN            NaN            NaN            NaN            NaN            NaN
  1945.51        2500.00        96.4174       0.334796E-001   3.54909                 NaN            NaN            NaN            NaN            NaN            NaN
  1942.31        2500.00        95.6053       0.320699E-001   4.36265                 NaN            NaN            NaN            NaN            NaN            NaN
  1939.10        2500.00        94.7931       0.306602E-001   5.17620                 NaN            NaN            NaN            NaN            NaN            NaN
  1935.90        2500.00        93.9810       0.292505E-001   5.98975                 NaN            NaN            NaN            NaN            NaN            NaN
  1932.69        2500.00        93.1689       0.278408E-001   6.80330                 NaN            NaN            NaN            NaN            NaN            NaN
  1929.49        2500.00        92.3567       0.264311E-001   7.61685                 NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        2500.00        91.5446       0.250214E-001   8.43039                 NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        2500.00        90.7325       0.236118E-001   9.24393                 NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        2500.00        89.9883       0.222043E-001   9.98953                 NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        2500.00        89.2441       0.207968E-001   10.7351                 NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        2500.00        88.4999       0.193894E-001   11.4807                 NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        2500.00        87.7557       0.179819E-001   12.2263                 NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        2500.00        87.0322       0.165836E-001   12.9350       0.161864E-001            NaN            NaN            NaN            NaN            NaN
  1903.85        2500.00        86.2859       0.151383E-001   13.6644       0.345138E-001            NaN            NaN            NaN            NaN            NaN
  1900.64        2500.00        85.5830       0.137160E-001   14.3509       0.524191E-001            NaN            NaN            NaN            NaN            NaN
  1897.44        2500.00        84.8801       0.122936E-001   15.0373       0.703244E-001            NaN            NaN            NaN            NaN            NaN
  1894.23        2500.00        84.2050       0.108730E-001   15.6968       0.872806E-001            NaN            NaN            NaN            NaN            NaN
  1891.03        2500.00        83.5300       0.945228E-002   16.3563       0.104237                 NaN            NaN            NaN            NaN            NaN
  1887.82        2500.00        82.8549       0.803161E-002   17.0159       0.121193                 NaN            NaN            NaN            NaN            NaN
  1884.62        2500.00        82.1799       0.661095E-002   17.6754       0.138149                 NaN            NaN            NaN            NaN            NaN
  1881.41        2500.00        81.5048       0.519029E-002   18.3349       0.155105                 NaN            NaN            NaN            NaN            NaN
  1878.21        2500.00        80.8298       0.376964E-002   18.9944       0.172061                 NaN            NaN            NaN            NaN            NaN
  1875.00        2500.00        80.1547       0.234899E-002   19.6539       0.189016                 NaN            NaN            NaN            NaN            NaN
  1871.79        2500.00        79.4797       0.928352E-003   20.3134       0.205972                 NaN            NaN            NaN            NaN            NaN
  1868.59        2500.00        78.8440                 NaN   20.9339       0.222081                 NaN            NaN            NaN            NaN            NaN
  1865.38        2500.00        78.2262                 NaN   21.5358       0.237979                 NaN            NaN            NaN            NaN            NaN
  1862.18        2500.00        77.6138                 NaN   22.1325       0.253690                 NaN            NaN            NaN            NaN            NaN
  1858.97        2500.00        77.0014                 NaN   22.7292       0.269401                 NaN            NaN            NaN            NaN            NaN
  1855.77        2500.00        76.4018                 NaN   23.3135       0.284641                 NaN            NaN            NaN            NaN            NaN
  1852.56        2500.00        75.8023                 NaN   23.8978       0.299880                 NaN            NaN            NaN            NaN            NaN
  1849.36        2500.00        75.2027                 NaN   24.4822       0.315120                 NaN            NaN            NaN            NaN            NaN
  1846.15        2500.00        74.6032                 NaN   25.0665       0.330359                 NaN            NaN            NaN            NaN            NaN
