|6.6.6
Archiving\03_Data\frac/QFM_m0.5/TIS/TIS_3.tab                             
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          15
T(K)           P(bar)         melt(TH)       pxmn           Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        q              ilm           
  1501.25        2500.00        99.1549                 NaN            NaN  0.693672E-001            NaN  0.775704                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        2500.00        99.0706                 NaN            NaN  0.439036E-001            NaN  0.487635       0.397859                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        2500.00        98.7953                 NaN            NaN  0.589581E-005            NaN            NaN   1.20471                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        2500.00        99.0272                 NaN            NaN  0.355836E-001            NaN  0.212471       0.724780                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        2500.00        98.2269                 NaN            NaN  0.175793                 NaN  0.606209E-001   1.53664                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        2500.00        98.0828                 NaN            NaN            NaN            NaN            NaN  0.981507       0.935676                 NaN            NaN            NaN            NaN            NaN
  1486.22        2500.00        98.2570                 NaN            NaN  0.101399                 NaN            NaN  0.317269        1.32429                 NaN            NaN            NaN            NaN            NaN
  1483.71        2500.00        98.2846                 NaN            NaN  0.172451                 NaN            NaN  0.190158        1.35278                 NaN            NaN            NaN            NaN            NaN
  1481.20        2500.00        98.3072                 NaN            NaN  0.167841                 NaN            NaN   1.32996       0.194961                 NaN            NaN            NaN            NaN            NaN
  1478.70        2500.00        98.3301                 NaN            NaN  0.163196                 NaN            NaN   1.30449       0.202237                 NaN            NaN            NaN            NaN            NaN
  1476.19        2500.00        98.3494                 NaN            NaN  0.159084                 NaN            NaN   1.28069       0.210825                 NaN            NaN            NaN            NaN            NaN
  1473.68        2500.00        98.3735                 NaN            NaN  0.153851                 NaN            NaN   1.26045       0.212244                 NaN            NaN            NaN            NaN            NaN
  1471.18        2500.00        98.3954                 NaN            NaN  0.149432                 NaN            NaN  0.217810        1.23732                 NaN            NaN            NaN            NaN            NaN
  1468.67        2500.00        98.4126                 NaN            NaN  0.145630                 NaN            NaN  0.222811        1.21895                 NaN            NaN            NaN            NaN            NaN
  1466.17        2500.00        98.4318                 NaN            NaN  0.141433                 NaN            NaN  0.228501        1.19829                 NaN            NaN            NaN            NaN            NaN
  1463.66        2500.00        98.4498                 NaN            NaN  0.137578                 NaN            NaN   1.17999       0.232591                 NaN            NaN            NaN            NaN            NaN
  1461.15        2500.00        98.4664                 NaN            NaN  0.133622                 NaN            NaN  0.238288        1.16172                 NaN            NaN            NaN            NaN            NaN
  1458.65        2500.00        98.4834                 NaN            NaN  0.129941                 NaN            NaN  0.241477        1.14519                 NaN            NaN            NaN            NaN            NaN
  1456.14        2500.00        98.5003                 NaN            NaN  0.126074                 NaN            NaN  0.247653        1.12595                 NaN            NaN            NaN            NaN            NaN
  1453.63        2500.00        98.5152                 NaN            NaN  0.122614                 NaN            NaN  0.252766        1.10941                 NaN            NaN            NaN            NaN            NaN
  1451.13        2500.00        98.5299                 NaN            NaN  0.119059                 NaN            NaN  0.255163        1.09586                 NaN            NaN            NaN            NaN            NaN
  1448.62        2500.00        98.5406                 NaN            NaN  0.116687                 NaN            NaN  0.261553        1.08112                 NaN            NaN            NaN            NaN            NaN
  1446.12        2500.00        98.5621                 NaN            NaN  0.111318                 NaN            NaN   1.06191       0.264633                 NaN            NaN            NaN            NaN            NaN
  1443.61        2500.00        98.5712                 NaN            NaN  0.109159                 NaN            NaN   1.05201       0.267590                 NaN            NaN            NaN            NaN            NaN
  1441.10        2500.00        98.5829                 NaN            NaN  0.105878                 NaN            NaN   1.04214       0.269066                 NaN            NaN            NaN            NaN            NaN
  1438.60        2500.00        98.5812                 NaN            NaN  0.953031E-001            NaN            NaN  0.289396        1.03406                 NaN            NaN            NaN            NaN            NaN
  1436.09        2500.00        98.6220                 NaN            NaN  0.107064                 NaN            NaN   1.00925       0.261701                 NaN            NaN            NaN            NaN            NaN
  1433.58        2500.00        98.6177                 NaN            NaN  0.969044E-001            NaN            NaN   1.00489       0.280554                 NaN            NaN            NaN            NaN            NaN
  1431.08        2500.00        98.6273                 NaN            NaN  0.937636E-001            NaN            NaN  0.994473       0.284441                 NaN            NaN            NaN            NaN            NaN
  1428.57        2500.00        98.6377                 NaN            NaN  0.907388E-001            NaN            NaN  0.983225       0.288332                 NaN            NaN            NaN            NaN            NaN
  1426.07        2500.00        98.6454                 NaN            NaN  0.880618E-001            NaN            NaN  0.974772       0.291793                 NaN            NaN            NaN            NaN            NaN
  1423.56        2500.00        98.7123                 NaN            NaN  0.830273E-001            NaN            NaN  0.927182       0.277466                 NaN            NaN            NaN            NaN            NaN
  1421.05        2500.00        98.6014                 NaN            NaN  0.847735E-001            NaN            NaN  0.999811       0.314055                 NaN            NaN            NaN            NaN            NaN
  1418.55        2500.00        98.6700                 NaN            NaN  0.796758E-001            NaN            NaN  0.301465       0.948869                 NaN            NaN            NaN            NaN            NaN
  1416.04        2500.00        98.6741                 NaN            NaN  0.767971E-001            NaN            NaN  0.945573       0.303535                 NaN            NaN            NaN            NaN            NaN
  1413.53        2500.00        98.6824                 NaN            NaN  0.747112E-001            NaN            NaN  0.936056       0.306843                 NaN            NaN            NaN            NaN            NaN
  1411.03        2500.00        98.6879                 NaN            NaN  0.708995E-001            NaN            NaN  0.928999       0.312179                 NaN            NaN            NaN            NaN            NaN
  1408.52        2500.00        98.6921                 NaN            NaN  0.690042E-001            NaN            NaN  0.924926       0.313961                 NaN            NaN            NaN            NaN            NaN
  1406.02        2500.00        98.4124                 NaN            NaN  0.150729                 NaN            NaN  0.318244       0.947355                 NaN  0.171253                 NaN            NaN            NaN
  1403.51        2500.00        96.9592                 NaN            NaN  0.597401                 NaN            NaN  0.296082        1.09227                 NaN   1.05506                 NaN            NaN            NaN
  1401.00        2500.00        97.0236                 NaN            NaN  0.599207                 NaN            NaN   1.07913       0.263834                 NaN   1.03419                 NaN            NaN            NaN
  1398.50        2500.00        97.0828                 NaN            NaN  0.601290                 NaN            NaN   1.06750       0.233687                 NaN   1.01476                 NaN            NaN            NaN
  1395.99        2500.00        97.1412                 NaN            NaN  0.603008                 NaN            NaN  0.203738        1.05631                 NaN  0.995784                 NaN            NaN            NaN
  1393.48        2500.00        97.1971                 NaN            NaN  0.604489                 NaN            NaN   1.04515       0.175965                 NaN  0.977337                 NaN            NaN            NaN
  1390.98        2500.00        97.2414                 NaN            NaN  0.607733                 NaN            NaN   1.03897       0.148932                 NaN  0.962924                 NaN            NaN            NaN
  1388.47        2500.00        97.3077                 NaN            NaN  0.604860                 NaN            NaN  0.123686        1.02418                 NaN  0.939583                 NaN            NaN            NaN
  1385.96        2500.00        97.3502                 NaN            NaN  0.607555                 NaN            NaN  0.977199E-001   1.01872                 NaN  0.925786                 NaN            NaN            NaN
  1383.46        2500.00        97.3993                 NaN            NaN  0.608041                 NaN            NaN   1.00800       0.755691E-001            NaN  0.909142                 NaN            NaN            NaN
  1380.95        2500.00        97.4461                 NaN            NaN  0.607245                 NaN            NaN  0.522668E-001   1.00135                 NaN  0.892997                 NaN            NaN            NaN
  1378.45        2500.00        97.4916                 NaN            NaN  0.607033                 NaN            NaN  0.992342       0.315104E-001            NaN  0.877491                 NaN            NaN            NaN
  1375.94        2500.00        97.5359                 NaN            NaN  0.605933                 NaN            NaN  0.121220E-001  0.984025                 NaN  0.861995                 NaN            NaN            NaN
  1373.43        2500.00        97.5757                 NaN            NaN  0.599767                 NaN            NaN  0.748192E-002  0.970387                 NaN  0.846677                 NaN            NaN            NaN
  1370.93        2500.00        97.6147                 NaN            NaN  0.594917                 NaN            NaN  0.958439                 NaN            NaN  0.831921                 NaN            NaN            NaN
  1368.42        2500.00        97.2767                 NaN            NaN  0.414586       0.163356                 NaN   1.11765       0.154719                 NaN  0.872974                 NaN            NaN            NaN
  1365.91        2500.00        97.0483                 NaN            NaN  0.262613       0.270398                 NaN  0.305274        1.22337                 NaN  0.890005                 NaN            NaN            NaN
  1363.41        2500.00        97.0221                 NaN            NaN  0.210698       0.301614                 NaN  0.329422        1.25494                 NaN  0.881258                 NaN            NaN            NaN
  1360.90        2500.00        97.0483                 NaN            NaN  0.179849       0.314101                 NaN   1.25786       0.334556                 NaN  0.865307                 NaN            NaN            NaN
  1358.40        2500.00        97.1033                 NaN            NaN  0.160556       0.316821                 NaN  0.330346        1.24352                 NaN  0.845494                 NaN            NaN            NaN
  1355.89        2500.00        97.1737                 NaN            NaN  0.148487       0.313275                 NaN  0.323141        1.21727                 NaN  0.824109                 NaN            NaN            NaN
  1353.38        2500.00        97.2489                 NaN            NaN  0.139266       0.307828                 NaN  0.313629        1.18807                 NaN  0.802357                 NaN            NaN            NaN
  1350.88        2500.00        97.3267                 NaN            NaN  0.131376       0.300742                 NaN   1.15436       0.306314                 NaN  0.780545                 NaN            NaN            NaN
  1348.37        2500.00        97.4019                 NaN            NaN  0.124377       0.293389                 NaN   1.12159       0.299236                 NaN  0.759500                 NaN            NaN            NaN
  1345.86        2500.00        97.4755                 NaN            NaN  0.116881       0.285993                 NaN   1.08810       0.294601                 NaN  0.738907                 NaN            NaN            NaN
  1343.36        2500.00        97.5485                 NaN            NaN  0.110470       0.278489                 NaN   1.05476       0.289088                 NaN  0.718656                 NaN            NaN            NaN
  1340.85        2500.00        97.6181                 NaN            NaN  0.103968       0.271008                 NaN   1.02155       0.285978                 NaN  0.699417                 NaN            NaN            NaN
  1338.35        2500.00        97.6881                 NaN            NaN  0.971840E-001  0.263625                 NaN  0.987985       0.283223                 NaN  0.679838                 NaN            NaN            NaN
  1335.84        2500.00        97.7530                 NaN            NaN  0.900904E-001  0.256683                 NaN  0.955700       0.282859                 NaN  0.661672                 NaN            NaN            NaN
  1333.33        2500.00        97.8168                 NaN            NaN  0.835864E-001  0.249926                 NaN  0.924586       0.281333                 NaN  0.643762                 NaN            NaN            NaN
  1330.83        2500.00        97.8768                 NaN            NaN  0.757969E-001  0.243425                 NaN  0.893967       0.283352                 NaN  0.626651                 NaN            NaN            NaN
  1328.32        2500.00        97.9361                 NaN            NaN  0.689232E-001  0.236954                 NaN  0.863531       0.284579                 NaN  0.609911                 NaN            NaN            NaN
  1325.81        2500.00        97.9925                 NaN            NaN  0.607680E-001  0.230879                 NaN  0.289046       0.833197                 NaN  0.593633                 NaN            NaN            NaN
  1323.31        2500.00        98.0475                 NaN            NaN  0.538031E-001  0.224936                 NaN  0.804555       0.291258                 NaN  0.577903                 NaN            NaN            NaN
  1320.80        2500.00        98.1001                 NaN            NaN  0.462749E-001  0.219130                 NaN  0.775631       0.296021                 NaN  0.562836                 NaN            NaN            NaN
  1318.30        2500.00        98.1515                 NaN            NaN  0.387762E-001  0.213614                 NaN  0.748426       0.299846                 NaN  0.547858                 NaN            NaN            NaN
  1315.79        2500.00        98.2009                 NaN            NaN  0.316289E-001  0.208220                 NaN  0.721373       0.304243                 NaN  0.533642                 NaN            NaN            NaN
  1313.28        2500.00        98.2480                 NaN            NaN  0.234969E-001  0.202955                 NaN  0.694130       0.311694                 NaN  0.519727                 NaN            NaN            NaN
  1310.78        2500.00        98.2945                 NaN            NaN  0.168013E-001  0.197997                 NaN  0.668860       0.315547                 NaN  0.506309                 NaN            NaN            NaN
  1308.27        2500.00        98.3384                 NaN            NaN  0.826981E-002  0.193208                 NaN  0.642420       0.324499                 NaN  0.493183                 NaN            NaN            NaN
  1305.76        2500.00        98.3811                 NaN            NaN  0.132098E-002  0.188216                 NaN  0.330431       0.618262                 NaN  0.480644                 NaN            NaN            NaN
  1303.26        2500.00        98.4245                 NaN            NaN            NaN  0.182668                 NaN  0.597406       0.326504                 NaN  0.468877                 NaN            NaN            NaN
  1300.75        2500.00        98.4821                 NaN            NaN  0.567251E-001  0.166479                 NaN  0.604813       0.226135                 NaN  0.463720                 NaN            NaN            NaN
  1298.25        2500.00        98.5090                 NaN            NaN            NaN  0.171171                 NaN  0.315779       0.557486                 NaN  0.446536                 NaN            NaN            NaN
  1295.74        2500.00        98.5480                 NaN            NaN            NaN  0.165394                 NaN  0.538957       0.311616                 NaN  0.436012                 NaN            NaN            NaN
  1293.23        2500.00        98.5867                 NaN            NaN            NaN  0.159801                 NaN  0.519888       0.307904                 NaN  0.425701                 NaN            NaN            NaN
  1290.73        2500.00        89.1662                 NaN            NaN            NaN  0.524934                 NaN   1.41522        1.56529                 NaN   1.64303        5.68535                 NaN            NaN
  1288.22        2500.00        80.2209                 NaN            NaN  0.116840E-005  0.800826                 NaN   2.06124        2.98618                 NaN   2.79138        11.1395                 NaN            NaN
  1285.71        2500.00        83.9381                 NaN            NaN            NaN  0.628423                 NaN   1.60532        2.55246                 NaN   2.29642        8.97929                 NaN            NaN
  1283.21        2500.00        86.4808                 NaN            NaN            NaN  0.515654                 NaN   1.30201        2.23666                 NaN   1.95487        7.51003                 NaN            NaN
  1280.70        2500.00        88.3013                 NaN            NaN            NaN  0.435543                 NaN   2.00716        1.08666                 NaN   1.70774        6.46156                 NaN            NaN
  1278.20        2500.00        89.6524                 NaN            NaN            NaN  0.377181                 NaN   1.83150       0.930189                 NaN   1.52332        5.68546                 NaN            NaN
  1275.69        2500.00        90.4940                 NaN            NaN            NaN  0.347719                 NaN   1.63599       0.884848                 NaN   1.40706        5.23042                 NaN            NaN
  1273.18        2500.00        91.9529                 NaN            NaN            NaN  0.292291                 NaN   1.53313       0.646132                 NaN   1.20118        4.37440                 NaN            NaN
  1270.68        2500.00        92.5049                 NaN            NaN            NaN  0.259532                 NaN   1.42416       0.618850                 NaN   1.12357        4.06900                 NaN            NaN
  1268.17        2500.00        90.7931                 NaN            NaN            NaN  0.251824                 NaN  0.313065        2.26609                 NaN   1.41298        4.96291                 NaN            NaN
  1265.66        2500.00        95.8090                 NaN            NaN            NaN  0.215417                 NaN  0.263897       0.815471                 NaN  0.581083        2.31518                 NaN            NaN
  1263.16        2500.00        94.0581                 NaN            NaN            NaN  0.194288                 NaN   1.21250       0.431889                 NaN  0.897356        3.20583                 NaN            NaN
  1260.65        2500.00        97.9386                 NaN            NaN            NaN  0.191459                 NaN            NaN            NaN            NaN  0.337662        1.53224                 NaN            NaN
  1258.15        2500.00        91.0536                 NaN            NaN            NaN  0.110817                 NaN   2.47783       0.667539                 NaN   1.33065        4.35959                 NaN            NaN
  1255.64        2500.00        95.0238                 NaN            NaN            NaN  0.151757                 NaN   1.04620       0.347379                 NaN  0.753321        2.67751                 NaN            NaN
  1253.13        2500.00        95.4300                 NaN            NaN            NaN  0.132857                 NaN  0.255398        1.03386                 NaN  0.690878        2.45698                 NaN            NaN
  1250.63        2500.00        95.5086                 NaN            NaN            NaN  0.131025                 NaN  0.994880       0.251255                 NaN  0.678804        2.43548                 NaN            NaN
  1248.12        2500.00        95.2526                 NaN            NaN            NaN  0.165840                 NaN  0.263033       0.926104                 NaN  0.713645        2.67879                 NaN            NaN
  1245.61        2500.00        80.0203                 NaN            NaN            NaN  0.563639                 NaN   1.66524        1.22445                 NaN   2.10085        8.53787        5.88770                 NaN
  1243.11        2500.00        56.2665                 NaN            NaN  0.300356E-005   1.85192                 NaN   4.06197                 NaN            NaN   4.30757        18.6555        14.8565                 NaN
  1240.60        2500.00        77.2887                 NaN            NaN            NaN  0.439684                 NaN   2.26295        1.53927                 NaN   2.35928        9.33539        6.77469                 NaN
  1238.10        2500.00        74.5708                 NaN            NaN            NaN  0.632989                 NaN   1.83801        1.60840                 NaN   2.58188        10.7124        8.05551                 NaN
  1235.59        2500.00        77.9032                 NaN            NaN            NaN  0.545341                 NaN   1.39249        1.56371                 NaN   2.22726        9.34378        7.02423                 NaN
  1233.08        2500.00        80.1647                 NaN            NaN            NaN  0.493422                 NaN   1.31494        1.23340                 NaN   1.98194        8.45507        6.35650                 NaN
  1230.58        2500.00        79.8733                 NaN            NaN            NaN  0.345232                 NaN   2.81976       0.185521                 NaN   2.04727        8.49576        6.23312                 NaN
  1228.07        2500.00        82.1372                 NaN            NaN            NaN  0.304716                 NaN  0.769540        1.81699                 NaN   1.76362        7.64177        5.56616                 NaN
  1225.56        2500.00        78.8090                 NaN            NaN            NaN  0.443021                 NaN  0.959091        1.67173                 NaN   2.02114        9.32210        6.77388                 NaN
  1223.06        2500.00        25.7003                 NaN            NaN            NaN   1.55777                 NaN   4.76447        3.05669                 NaN   6.51006        34.1370        24.2737                 NaN
  1220.55        2500.00                 NaN            NaN            NaN   2.00846        2.70253                 NaN   4.97488       0.259675E-001            NaN   8.30825        47.6132        34.3667                 NaN
  1218.05        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN  0.296765       0.617910E-002   12.8201        8.76924        46.2883        31.1845       0.634934     
  1215.54        2500.00                 NaN            NaN            NaN            NaN  0.834648E-001            NaN   13.0337       0.236329E-003            NaN   8.81133        46.2214        31.2503       0.599542     
  1213.03        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   1.12560       0.121725        11.7608        8.69985        46.4547        31.1878       0.649639     
  1210.53        2500.00                 NaN            NaN            NaN   2.01804        2.70094                 NaN   4.95931       0.266828E-001            NaN   8.31578        47.6002        34.3790                 NaN
  1208.02        2500.00                 NaN            NaN            NaN            NaN   2.28581                 NaN   5.68005        3.73577                 NaN   8.40723        46.6377        33.2534                 NaN
  1205.51        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   12.9736       0.271758                 NaN   8.82907        46.1109        31.2233       0.591499     
  1203.01        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN  0.437240E-001   13.2417                 NaN   8.77036        46.0803        31.2610       0.602850     
  1200.50        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   13.2556                 NaN            NaN   8.98350        45.9401        31.2249       0.595853     
  1197.99        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.7631        2.33146                 NaN   8.77620        46.2816        31.2137       0.633929     
  1195.49        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.31761        10.7739                 NaN   8.78463        46.2797        31.2115       0.632613     
  1192.98        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.29280        10.8016                 NaN   8.79166        46.2688        31.2142       0.630962     
  1190.48        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.15951        3.93999                 NaN   8.68287        46.3203        31.2545       0.642801     
  1187.97        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   1.90742        11.2844                 NaN   8.83957        46.1273        31.2379       0.603430     
  1185.46        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.09547        11.0903                 NaN   8.82590        46.1412        31.2429       0.604255     
  1182.96        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.17120        10.0512                 NaN   8.99068        45.9865        31.2168       0.583598     
  1180.45        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN  0.832990        12.3705                 NaN   8.96051        46.0368        31.2097       0.589528     
  1177.94        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   13.1732       0.472120E-001            NaN   8.95425        46.0255        31.2137       0.586096     
  1175.44        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.9513        2.17488                 NaN   8.87152        46.1608        31.2249       0.616549     
  1172.93        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.9780        2.14984                 NaN   8.88282        46.1485        31.2256       0.615288     
  1170.43        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   11.0412        2.09236                 NaN   8.88742        46.1377        31.2284       0.612914     
  1167.92        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.15261        10.9877                 NaN   8.90615        46.1129        31.2304       0.610208     
  1165.41        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   1.29357        11.9492                 NaN   8.96128        45.9671        31.2446       0.584217     
  1162.91        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.12884        11.0215                 NaN   8.92466        46.0862        31.2334       0.605337     
  1160.40        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   11.0362        2.11931                 NaN   8.93592        46.0704        31.2352       0.602984     
  1157.89        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   11.0539        2.11072                 NaN   8.95125        46.0460        31.2381       0.599997     
  1155.39        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   11.6241        1.61360                 NaN   8.98536        45.9406        31.2522       0.584183     
  1152.88        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.09588        11.0710                 NaN   8.96392        46.0282        31.2423       0.598688     
  1150.38        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.07124        11.0983                 NaN   8.97275        46.0173        31.2431       0.597231     
  1147.87        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.06907        11.1020                 NaN   8.98109        46.0072        31.2443       0.596305     
  1145.36        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.06298        11.1094                 NaN   8.99032        45.9961        31.2457       0.595454     
  1142.86        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.04255        11.1299                 NaN   8.99910        45.9862        31.2471       0.595179     
  1140.35        2500.00                 NaN            NaN            NaN   4.15878                 NaN            NaN   6.03703       0.421623E-003            NaN   8.70488        47.2028        33.0407       0.855415     
  1137.84        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.04638        11.1344                 NaN   9.01998        45.9563        31.2506       0.592368     
  1135.34        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.02711        11.1511                 NaN   9.03588        45.9429        31.2510       0.592034     
  1132.83        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   11.1095        2.07055                 NaN   9.04536        45.9290        31.2540       0.591677     
  1130.33        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   11.1174        2.06912                 NaN   9.05059        45.9160        31.2571       0.589771     
  1127.82        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   11.1459        2.04400                 NaN   9.05616        45.9076        31.2578       0.588498     
  1125.31        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.03695        11.1554                 NaN   9.06591        45.8950        31.2594       0.587371     
  1122.81        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.51705        10.6517                 NaN   9.02048        45.9227        31.2727       0.615354     
  1120.30        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.03966        11.1616                 NaN   9.08626        45.8624        31.2649       0.585174     
  1117.79        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.2297        2.93511                 NaN   9.01826        45.9313        31.2853       0.600288     
  1115.29        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.2493        2.91592                 NaN   9.02009        45.9308        31.2847       0.599172     
  1112.78        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.03999        11.1689                 NaN   9.12217        45.8189        31.2690       0.581019     
  1110.28        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   11.1664        2.03416                 NaN   9.12354        45.8249        31.2686       0.582447     
  1107.77        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.03560        11.1665                 NaN   9.13273        45.8143        31.2695       0.581348     
  1105.26        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.03742        11.1685                 NaN   9.14235        45.7986        31.2727       0.580474     
  1102.76        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.04264        11.1653                 NaN   9.15107        45.7868        31.2746       0.579551     
  1100.25        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.04691        11.1638                 NaN   9.16013        45.7742        31.2764       0.578486     
  1097.74        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.05214        11.1609                 NaN   9.16862        45.7621        31.2787       0.577598     
  1095.24        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.05636        11.1591                 NaN   9.17719        45.7498        31.2807       0.576840     
  1092.73        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.77853        10.4100                 NaN   9.11328        45.8014        31.3058       0.591078     
  1090.23        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.06680        11.1542                 NaN   9.19487        45.7248        31.2847       0.574636     
  1087.72        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.17980        11.0840                 NaN   9.20192        45.6648        31.3014       0.568186     
  1085.21        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.08138        11.1454                 NaN   9.21194        45.6997        31.2890       0.572626     
  1082.71        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.21454        11.0523                 NaN   9.21734        45.6432        31.3057       0.566902     
  1080.20        2500.00                 NaN            NaN            NaN   4.47060                 NaN            NaN   5.52368                 NaN            NaN   8.76311        47.1304        33.2426       0.869574     
  1077.69        2500.00                 NaN            NaN            NaN   4.44330                 NaN            NaN   5.55819                 NaN            NaN   8.75914        47.1349        33.2326       0.871944     
  1075.19        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   11.0053        2.26620                 NaN   9.24026        45.6109        31.3123       0.565002     
  1072.68        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.27949        10.9942                 NaN   9.24818        45.5993        31.3146       0.564236     
  1070.18        2500.00                 NaN            NaN            NaN   4.88051                 NaN            NaN   4.57546                 NaN            NaN   8.63103        47.6592        33.3406       0.913257     
  1067.67        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.87515        10.3561                 NaN   9.20416        45.6622        31.3242       0.578230     
  1065.16        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   11.1992        2.06253                 NaN   9.28310        45.5894        31.3061       0.559553     
  1062.66        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.12766        11.1225                 NaN   9.28983        45.5887        31.3088       0.562541     
  1060.15        2500.00                 NaN            NaN            NaN   4.47752                 NaN            NaN   5.53368       0.126805E-003            NaN   8.77792        47.0646        33.2764       0.869802     
  1057.64        2500.00                 NaN            NaN            NaN   4.44724                 NaN            NaN   5.61676       0.208188E-002            NaN   8.78131        47.0217        33.2683       0.862622     
  1055.14        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.43386        10.8194                 NaN   9.29416        45.5621        31.3254       0.564981     
  1052.63        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.15947        11.1050                 NaN   9.31908        45.5415        31.3162       0.558738     
  1050.13        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.19815        11.0698                 NaN   9.33077        45.5215        31.3212       0.558625     
  1047.62        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.57463        10.6738                 NaN   9.29423        45.5549        31.3349       0.567661     
  1045.11        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.31776        10.9604                 NaN   9.34089        45.4861        31.3351       0.559666     
  1042.61        2500.00                 NaN            NaN            NaN   4.52232                 NaN            NaN   5.46852       0.478482E-004            NaN   8.78766        47.0330        33.3175       0.871000     
  1040.10        2500.00                 NaN            NaN            NaN   4.57344                 NaN            NaN   5.38160                 NaN            NaN   8.77993        47.0527        33.3398       0.872501     
  1037.59        2500.00                 NaN            NaN            NaN   4.86214                 NaN            NaN  0.857803E-006   4.61551                 NaN   8.64964        47.5972        33.3640       0.911528     
  1035.09        2500.00                 NaN            NaN            NaN   4.51352                 NaN            NaN   5.52340                 NaN            NaN   8.79905        46.9715        33.3279       0.864643     
  1032.58        2500.00                 NaN            NaN            NaN   4.52100                 NaN            NaN   5.51207       0.104320E-003            NaN   8.80088        46.9665        33.3345       0.864935     
  1030.08        2500.00                 NaN            NaN            NaN   4.02122                 NaN            NaN   5.11276        1.22328                 NaN   8.85939        46.8342        33.1128       0.836324     
  1027.57        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.4713        2.81073                 NaN   9.34945        45.4451        31.3619       0.561609     
