|6.6.6
Archiving\03_Data\frac/QFM_m0.5/TIS/TIS_1.tab                             
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          15
T(K)           P(bar)         melt(TH)       pxmn           Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        q              ilm           
  1498.75        2500.00        98.9499                 NaN            NaN  0.523985E-001            NaN  0.550793       0.446897                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        2500.00        98.6467                 NaN            NaN  0.704494E-005            NaN            NaN   1.35329                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        2500.00        98.9023                 NaN            NaN  0.425422E-001            NaN  0.240349       0.814854                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        2500.00        98.0089                 NaN            NaN  0.210287                 NaN  0.685199E-001   1.71227                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        2500.00        97.8547                 NaN            NaN            NaN            NaN            NaN   1.09351        1.05183                 NaN            NaN            NaN            NaN            NaN
  1486.22        2500.00        98.0453                 NaN            NaN  0.121634                 NaN            NaN  0.356935        1.47618                 NaN            NaN            NaN            NaN            NaN
  1483.71        2500.00        98.0700                 NaN            NaN  0.207155                 NaN            NaN  0.214095        1.50873                 NaN            NaN            NaN            NaN            NaN
  1481.20        2500.00        98.0941                 NaN            NaN  0.201944                 NaN            NaN   1.48424       0.219697                 NaN            NaN            NaN            NaN            NaN
  1478.70        2500.00        98.1186                 NaN            NaN  0.196642                 NaN            NaN   1.45664       0.228092                 NaN            NaN            NaN            NaN            NaN
  1476.19        2500.00        98.1392                 NaN            NaN  0.192035                 NaN            NaN   1.43082       0.237985                 NaN            NaN            NaN            NaN            NaN
  1473.68        2500.00        98.1648                 NaN            NaN  0.185961                 NaN            NaN   1.40941       0.239790                 NaN            NaN            NaN            NaN            NaN
  1471.18        2500.00        98.1885                 NaN            NaN  0.180906                 NaN            NaN  0.246309        1.38424                 NaN            NaN            NaN            NaN            NaN
  1468.67        2500.00        98.2066                 NaN            NaN  0.176582                 NaN            NaN  0.252208        1.36464                 NaN            NaN            NaN            NaN            NaN
  1466.17        2500.00        98.2270                 NaN            NaN  0.171784                 NaN            NaN  0.258872        1.34231                 NaN            NaN            NaN            NaN            NaN
  1463.66        2500.00        98.2462                 NaN            NaN  0.167364                 NaN            NaN   1.32270       0.263754                 NaN            NaN            NaN            NaN            NaN
  1461.15        2500.00        98.2636                 NaN            NaN  0.162785                 NaN            NaN  0.270462        1.30316                 NaN            NaN            NaN            NaN            NaN
  1458.65        2500.00        98.2815                 NaN            NaN  0.158615                 NaN            NaN  0.274340        1.28551                 NaN            NaN            NaN            NaN            NaN
  1456.14        2500.00        98.2995                 NaN            NaN  0.154136                 NaN            NaN  0.281637        1.26475                 NaN            NaN            NaN            NaN            NaN
  1453.63        2500.00        98.3151                 NaN            NaN  0.150152                 NaN            NaN  0.287726        1.24700                 NaN            NaN            NaN            NaN            NaN
  1451.13        2500.00        98.3304                 NaN            NaN  0.146041                 NaN            NaN  0.290760        1.23275                 NaN            NaN            NaN            NaN            NaN
  1448.62        2500.00        98.3415                 NaN            NaN  0.143399                 NaN            NaN  0.298294        1.21680                 NaN            NaN            NaN            NaN            NaN
  1446.12        2500.00        98.3645                 NaN            NaN  0.137001                 NaN            NaN   1.19632       0.302148                 NaN            NaN            NaN            NaN            NaN
  1443.61        2500.00        98.3736                 NaN            NaN  0.134579                 NaN            NaN   1.18603       0.305826                 NaN            NaN            NaN            NaN            NaN
  1441.10        2500.00        98.3855                 NaN            NaN  0.130785                 NaN            NaN   1.17592       0.307836                 NaN            NaN            NaN            NaN            NaN
  1438.60        2500.00        98.3830                 NaN            NaN  0.117918                 NaN            NaN  0.331406        1.16765                 NaN            NaN            NaN            NaN            NaN
  1436.09        2500.00        98.4266                 NaN            NaN  0.132705                 NaN            NaN   1.14060       0.300055                 NaN            NaN            NaN            NaN            NaN
  1433.58        2500.00        98.4212                 NaN            NaN  0.120307                 NaN            NaN   1.13650       0.321980                 NaN            NaN            NaN            NaN            NaN
  1431.08        2500.00        98.4309                 NaN            NaN  0.116633                 NaN            NaN   1.12566       0.326815                 NaN            NaN            NaN            NaN            NaN
  1428.57        2500.00        98.4414                 NaN            NaN  0.113084                 NaN            NaN   1.11390       0.331647                 NaN            NaN            NaN            NaN            NaN
  1426.07        2500.00        98.4488                 NaN            NaN  0.109947                 NaN            NaN   1.10528       0.336019                 NaN            NaN            NaN            NaN            NaN
  1423.56        2500.00        98.5238                 NaN            NaN  0.103852                 NaN            NaN   1.05247       0.319909                 NaN            NaN            NaN            NaN            NaN
  1421.05        2500.00        98.3958                 NaN            NaN  0.106209                 NaN            NaN   1.13563       0.362406                 NaN            NaN            NaN            NaN            NaN
  1418.55        2500.00        98.4729                 NaN            NaN  0.100012                 NaN            NaN  0.348294        1.07875                 NaN            NaN            NaN            NaN            NaN
  1416.04        2500.00        98.4762                 NaN            NaN  0.965829E-001            NaN            NaN   1.07614       0.351109                 NaN            NaN            NaN            NaN            NaN
  1413.53        2500.00        98.4843                 NaN            NaN  0.941387E-001            NaN            NaN   1.06624       0.355343                 NaN            NaN            NaN            NaN            NaN
  1411.03        2500.00        98.4894                 NaN            NaN  0.894995E-001            NaN            NaN   1.05917       0.361954                 NaN            NaN            NaN            NaN            NaN
  1408.52        2500.00        98.4927                 NaN            NaN  0.873019E-001            NaN            NaN   1.05560       0.364449                 NaN            NaN            NaN            NaN            NaN
  1406.02        2500.00        98.1995                 NaN            NaN  0.191063                 NaN            NaN  0.369838        1.08215                 NaN  0.157489                 NaN            NaN            NaN
  1403.51        2500.00        96.6777                 NaN            NaN  0.759286                 NaN            NaN  0.344451        1.24859                 NaN  0.969931                 NaN            NaN            NaN
  1401.00        2500.00        96.7417                 NaN            NaN  0.764102                 NaN            NaN   1.23550       0.307479                 NaN  0.951172                 NaN            NaN            NaN
  1398.50        2500.00        96.7998                 NaN            NaN  0.769485                 NaN            NaN   1.22413       0.272850                 NaN  0.933775                 NaN            NaN            NaN
  1395.99        2500.00        96.8572                 NaN            NaN  0.774342                 NaN            NaN  0.238325        1.21327                 NaN  0.916826                 NaN            NaN            NaN
  1393.48        2500.00        96.9119                 NaN            NaN  0.779047                 NaN            NaN   1.20242       0.206225                 NaN  0.900395                 NaN            NaN            NaN
  1390.98        2500.00        96.9539                 NaN            NaN  0.786228                 NaN            NaN   1.19729       0.174855                 NaN  0.887704                 NaN            NaN            NaN
  1388.47        2500.00        97.0201                 NaN            NaN  0.785024                 NaN            NaN  0.145545        1.18253                 NaN  0.866826                 NaN            NaN            NaN
  1385.96        2500.00        97.0603                 NaN            NaN  0.791286                 NaN            NaN  0.115230        1.17842                 NaN  0.854757                 NaN            NaN            NaN
  1383.46        2500.00        97.1077                 NaN            NaN  0.794740                 NaN            NaN   1.16822       0.892968E-001            NaN  0.840090                 NaN            NaN            NaN
  1380.95        2500.00        97.1529                 NaN            NaN  0.796554                 NaN            NaN  0.618904E-001   1.16271                 NaN  0.825902                 NaN            NaN            NaN
  1378.45        2500.00        97.1967                 NaN            NaN  0.799134                 NaN            NaN   1.15448       0.373909E-001            NaN  0.812321                 NaN            NaN            NaN
  1375.94        2500.00        97.2392                 NaN            NaN  0.800472                 NaN            NaN  0.144160E-001   1.14711                 NaN  0.798763                 NaN            NaN            NaN
  1373.43        2500.00        97.2770                 NaN            NaN  0.795204                 NaN            NaN  0.891766E-002   1.13354                 NaN  0.785377                 NaN            NaN            NaN
  1370.93        2500.00        97.3141                 NaN            NaN  0.791592                 NaN            NaN   1.12184                 NaN            NaN  0.772520                 NaN            NaN            NaN
  1368.42        2500.00        96.8802                 NaN            NaN  0.553379       0.259449                 NaN   1.31048       0.185157                 NaN  0.811293                 NaN            NaN            NaN
  1365.91        2500.00        96.5854                 NaN            NaN  0.351837       0.430234                 NaN  0.366247        1.43783                 NaN  0.828430                 NaN            NaN            NaN
  1363.41        2500.00        96.5370                 NaN            NaN  0.283538       0.481359                 NaN  0.396472        1.47953                 NaN  0.822130                 NaN            NaN            NaN
  1360.90        2500.00        96.5525                 NaN            NaN  0.243111       0.503041                 NaN   1.48805       0.404017                 NaN  0.809258                 NaN            NaN            NaN
  1358.40        2500.00        96.6034                 NaN            NaN  0.218057       0.509215                 NaN  0.400350        1.47613                 NaN  0.792816                 NaN            NaN            NaN
  1355.89        2500.00        96.6739                 NaN            NaN  0.202604       0.505429                 NaN  0.393044        1.45016                 NaN  0.774874                 NaN            NaN            NaN
  1353.38        2500.00        96.7508                 NaN            NaN  0.190901       0.498536                 NaN  0.382857        1.42041                 NaN  0.756525                 NaN            NaN            NaN
  1350.88        2500.00        96.8317                 NaN            NaN  0.180916       0.488954                 NaN   1.38508       0.375294                 NaN  0.738038                 NaN            NaN            NaN
  1348.37        2500.00        96.9102                 NaN            NaN  0.172081       0.478845                 NaN   1.35067       0.367981                 NaN  0.720185                 NaN            NaN            NaN
  1345.86        2500.00        96.9876                 NaN            NaN  0.162442       0.468595                 NaN   1.31511       0.363621                 NaN  0.702668                 NaN            NaN            NaN
  1343.36        2500.00        97.0648                 NaN            NaN  0.154237       0.458065                 NaN   1.27939       0.358120                 NaN  0.685382                 NaN            NaN            NaN
  1340.85        2500.00        97.1386                 NaN            NaN  0.145829       0.447476                 NaN   1.24356       0.355554                 NaN  0.668962                 NaN            NaN            NaN
  1338.35        2500.00        97.2136                 NaN            NaN  0.136919       0.436973                 NaN   1.20700       0.353422                 NaN  0.652120                 NaN            NaN            NaN
  1335.84        2500.00        97.2830                 NaN            NaN  0.127475       0.427099                 NaN   1.17169       0.354244                 NaN  0.636532                 NaN            NaN            NaN
  1333.33        2500.00        97.3516                 NaN            NaN  0.118798       0.417423                 NaN   1.13750       0.353612                 NaN  0.621096                 NaN            NaN            NaN
  1330.83        2500.00        97.4162                 NaN            NaN  0.108197       0.408125                 NaN   1.10373       0.357418                 NaN  0.606334                 NaN            NaN            NaN
  1328.32        2500.00        97.4805                 NaN            NaN  0.988058E-001  0.398761                 NaN   1.06986       0.360244                 NaN  0.591838                 NaN            NaN            NaN
  1325.81        2500.00        97.5417                 NaN            NaN  0.874861E-001  0.390019                 NaN  0.367198        1.03586                 NaN  0.577697                 NaN            NaN            NaN
  1323.31        2500.00        97.6019                 NaN            NaN  0.777855E-001  0.381377                 NaN   1.00364       0.371298                 NaN  0.563998                 NaN            NaN            NaN
  1320.80        2500.00        97.6595                 NaN            NaN  0.671737E-001  0.372908                 NaN  0.970861       0.378691                 NaN  0.550858                 NaN            NaN            NaN
  1318.30        2500.00        97.7161                 NaN            NaN  0.565200E-001  0.364837                 NaN  0.939927       0.384896                 NaN  0.537716                 NaN            NaN            NaN
  1315.79        2500.00        97.7708                 NaN            NaN  0.462899E-001  0.356911                 NaN  0.908930       0.391868                 NaN  0.525236                 NaN            NaN            NaN
  1313.28        2500.00        97.8230                 NaN            NaN  0.345255E-001  0.349143                 NaN  0.877509       0.402830                 NaN  0.512968                 NaN            NaN            NaN
  1310.78        2500.00        97.8749                 NaN            NaN  0.247845E-001  0.341808                 NaN  0.848246       0.409161                 NaN  0.501109                 NaN            NaN            NaN
  1308.27        2500.00        97.9240                 NaN            NaN  0.122450E-001  0.334736                 NaN  0.817360       0.422152                 NaN  0.489457                 NaN            NaN            NaN
  1305.76        2500.00        97.9721                 NaN            NaN  0.196364E-002  0.327210                 NaN  0.431283       0.789124                 NaN  0.478311                 NaN            NaN            NaN
  1303.26        2500.00        98.0212                 NaN            NaN            NaN  0.318626                 NaN  0.764849       0.427511                 NaN  0.467861                 NaN            NaN            NaN
  1300.75        2500.00        98.0859                 NaN            NaN  0.849733E-001  0.291414                 NaN  0.776715       0.297040                 NaN  0.463976                 NaN            NaN            NaN
  1298.25        2500.00        98.1173                 NaN            NaN            NaN  0.300575                 NaN  0.416071       0.718103                 NaN  0.447962                 NaN            NaN            NaN
  1295.74        2500.00        98.1619                 NaN            NaN            NaN  0.291384                 NaN  0.696317       0.411866                 NaN  0.438551                 NaN            NaN            NaN
  1293.23        2500.00        98.2064                 NaN            NaN            NaN  0.282428                 NaN  0.673673       0.408194                 NaN  0.429291                 NaN            NaN            NaN
  1290.73        2500.00        88.2153                 NaN            NaN            NaN  0.924117                 NaN   1.82866        2.06943                 NaN   1.64957        5.31297                 NaN            NaN
  1288.22        2500.00        78.8359                 NaN            NaN  0.176902E-005   1.40374                 NaN   2.66018        3.94314                 NaN   2.79077        10.3663                 NaN            NaN
  1285.71        2500.00        82.6998                 NaN            NaN            NaN   1.10710                 NaN   2.08818        3.39697                 NaN   2.30797        8.39994                 NaN            NaN
  1283.21        2500.00        85.3541                 NaN            NaN            NaN  0.912307                 NaN   1.70518        2.99695                 NaN   1.97371        7.05771                 NaN            NaN
  1280.70        2500.00        87.2589                 NaN            NaN            NaN  0.773555                 NaN   2.70625        1.43206                 NaN   1.73143        6.09785                 NaN            NaN
  1278.20        2500.00        88.6733                 NaN            NaN            NaN  0.672457                 NaN   2.48384        1.23304                 NaN   1.55057        5.38675                 NaN            NaN
  1275.69        2500.00        89.5574                 NaN            NaN            NaN  0.621527                 NaN   2.23029        1.17903                 NaN   1.43758        4.97421                 NaN            NaN
  1273.18        2500.00        91.0978                 NaN            NaN            NaN  0.525187                 NaN   2.10118       0.865820                 NaN   1.23245        4.17760                 NaN            NaN
  1270.68        2500.00        91.6786                 NaN            NaN            NaN  0.467394                 NaN   1.96337       0.833587                 NaN   1.15696        3.90011                 NaN            NaN
  1268.17        2500.00        89.7649                 NaN            NaN            NaN  0.454145                 NaN  0.422722        3.13541                 NaN   1.45757        4.76529                 NaN            NaN
  1265.66        2500.00        95.2812                 NaN            NaN            NaN  0.391581                 NaN  0.368424        1.11283                 NaN  0.604414        2.24158                 NaN            NaN
  1263.16        2500.00        93.3211                 NaN            NaN            NaN  0.352895                 NaN   1.69467       0.590116                 NaN  0.934276        3.10690                 NaN            NaN
  1260.65        2500.00        97.8024                 NaN            NaN            NaN  0.348358                 NaN            NaN            NaN            NaN  0.353996        1.49523                 NaN            NaN
  1258.15        2500.00        89.7958                 NaN            NaN            NaN  0.201073                 NaN   3.47349       0.915251                 NaN   1.38635        4.22808                 NaN            NaN
  1255.64        2500.00        94.3416                 NaN            NaN            NaN  0.278067                 NaN   1.48280       0.481622                 NaN  0.792808        2.62315                 NaN            NaN
  1253.13        2500.00        94.7844                 NaN            NaN            NaN  0.244079                 NaN  0.355161        1.47067                 NaN  0.729777        2.41593                 NaN            NaN
  1250.63        2500.00        94.8650                 NaN            NaN            NaN  0.241286                 NaN   1.42070       0.350756                 NaN  0.719435        2.40282                 NaN            NaN
  1248.12        2500.00        94.5898                 NaN            NaN            NaN  0.305583                 NaN  0.368129        1.32584                 NaN  0.758864        2.65176                 NaN            NaN
  1245.61        2500.00        78.5401                 NaN            NaN            NaN   1.03185                 NaN   2.31287        1.73985                 NaN   2.21202        8.36765        5.79569                 NaN
  1243.11        2500.00        54.2922                 NaN            NaN  0.486139E-005   3.37071                 NaN   5.51499                 NaN            NaN   4.46101        17.9778        14.3833                 NaN
  1240.60        2500.00        75.5628                 NaN            NaN            NaN  0.806501                 NaN   3.21625        2.12937                 NaN   2.48274        9.13789        6.66440                 NaN
  1238.10        2500.00        72.8583                 NaN            NaN            NaN   1.16315                 NaN   2.60717        2.22501                 NaN   2.72008        10.4933        7.93298                 NaN
  1235.59        2500.00        76.3363                 NaN            NaN            NaN   1.00725                 NaN   1.98538        2.17372                 NaN   2.35741        9.19071        6.94926                 NaN
  1233.08        2500.00        78.7295                 NaN            NaN            NaN  0.915117                 NaN   1.83150        1.76326                 NaN   2.10567        8.34291        6.31203                 NaN
  1230.58        2500.00        78.3326                 NaN            NaN            NaN  0.641115                 NaN   4.01054       0.257619                 NaN   2.17728        8.38536        6.19548                 NaN
  1228.07        2500.00        80.7506                 NaN            NaN            NaN  0.567922                 NaN   1.07276        2.59951                 NaN   1.88397        7.56832        5.55689                 NaN
  1225.56        2500.00        77.3184                 NaN            NaN            NaN  0.825313                 NaN   1.33468        2.38687                 NaN   2.15848        9.21588        6.76041                 NaN
  1223.06        2500.00        24.2217                 NaN            NaN            NaN   2.79277                 NaN   6.53017        4.07976                 NaN   6.69215        32.3662        23.3173                 NaN
  1220.55        2500.00                 NaN            NaN            NaN   3.19995        4.79183                 NaN   6.44045       0.354748E-001            NaN   8.43086        44.5148        32.5866                 NaN
  1218.05        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN  0.381156       0.791173E-002   17.2852        8.84267        43.0044        29.3816        1.09706     
  1215.54        2500.00                 NaN            NaN            NaN            NaN  0.147084                 NaN   17.5270       0.306755E-003            NaN   8.88711        42.9536        29.4487        1.03617     
  1213.03        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   1.44570       0.155899        15.9450        8.77440        43.1688        29.3874        1.12276     
  1210.53        2500.00                 NaN            NaN            NaN   3.21584        4.79090                 NaN   6.41823       0.364600E-001            NaN   8.43878        44.5072        32.5925                 NaN
  1208.02        2500.00                 NaN            NaN            NaN            NaN   4.04102                 NaN   7.46988        5.06480                 NaN   8.50718        43.4835        31.4336                 NaN
  1205.51        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   17.4663       0.354648                 NaN   8.90300        42.8433        29.4105        1.02218     
  1203.01        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN  0.573164E-001   17.8126                 NaN   8.84214        42.8072        29.4391        1.04163     
  1200.50        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   17.8215                 NaN            NaN   9.05819        42.6832        29.4074        1.02971     
  1197.99        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   14.5923        3.04962                 NaN   8.85092        43.0103        29.4011        1.09576     
  1195.49        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.03217        14.6069                 NaN   8.85954        43.0099        29.3979        1.09354     
  1192.98        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.99853        14.6444                 NaN   8.86667        43.0006        29.3991        1.09072     
  1190.48        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   12.5063        5.14603                 NaN   8.75639        43.0465        29.4336        1.11115     
  1187.97        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.47709        15.2793                 NaN   8.91459        42.8688        29.4171        1.04315     
  1185.46        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.72141        15.0306                 NaN   8.90079        42.8824        29.4202        1.04461     
  1182.96        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   4.30859        13.4793                 NaN   9.06726        42.7408        29.3951        1.00896     
  1180.45        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   1.13179        16.6379                 NaN   9.03673        42.7878        29.3865        1.01924     
  1177.94        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   17.7299       0.612555E-001            NaN   9.03023        42.7771        29.3882        1.01331     
  1175.44        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   14.8465        2.83322                 NaN   8.94752        42.9071        29.3996        1.06608     
  1172.93        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   14.8823        2.79917                 NaN   8.95898        42.8967        29.3989        1.06394     
  1170.43        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   14.9696        2.71922                 NaN   8.96364        42.8875        29.4002        1.05988     
  1167.92        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.80063        14.8958                 NaN   8.98254        42.8653        29.4005        1.05523     
  1165.41        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   1.67829        16.1375                 NaN   9.03734        42.7268        29.4099        1.01023     
  1162.91        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.76743        14.9412                 NaN   9.00130        42.8425        29.4007        1.04689     
  1160.40        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   14.9606        2.75408                 NaN   9.01269        42.8288        29.4010        1.04286     
  1157.89        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   14.9826        2.74203                 NaN   9.02821        42.8071        29.4024        1.03773     
  1155.39        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   15.7178        2.09174                 NaN   9.06190        42.7064        29.4118        1.01033     
  1152.88        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.71931        15.0080                 NaN   9.04107        42.7924        29.4036        1.03554     
  1150.38        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.68569        15.0450                 NaN   9.05001        42.7832        29.4030        1.03306     
  1147.87        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.68225        15.0504                 NaN   9.05843        42.7746        29.4027        1.03149     
  1145.36        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.67358        15.0605                 NaN   9.06780        42.7653        29.4027        1.03006     
  1142.86        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.64599        15.0878                 NaN   9.07671        42.7571        29.4027        1.02962     
  1140.35        2500.00                 NaN            NaN            NaN   6.61689                 NaN            NaN   7.85254       0.575095E-003            NaN   8.81006        44.0395        31.1955        1.48494     
  1137.84        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.64930        15.0935                 NaN   9.09784        42.7312        29.4033        1.02483     
  1135.34        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.62286        15.1163                 NaN   9.11398        42.7200        29.4025        1.02430     
  1132.83        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   15.0610        2.67959                 NaN   9.12359        42.7081        29.4040        1.02372     
  1130.33        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   15.0716        2.67741                 NaN   9.12881        42.6965        29.4052        1.02045     
  1127.82        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   15.1097        2.64296                 NaN   9.13450        42.6899        29.4047        1.01829     
  1125.31        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.63299        15.1223                 NaN   9.14438        42.6791        29.4048        1.01638     
  1122.81        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.25178        14.4676                 NaN   9.09808        42.7035        29.4143        1.06477     
  1120.30        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.63468        15.1304                 NaN   9.16490        42.6503        29.4071        1.01264     
  1117.79        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   13.9326        3.78960                 NaN   9.09661        42.7166        29.4257        1.03886     
  1115.29        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   13.9593        3.76397                 NaN   9.09852        42.7173        29.4239        1.03697     
  1112.78        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.62936        15.1422                 NaN   9.20146        42.6138        29.4076        1.00558     
  1110.28        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   15.1396        2.62352                 NaN   9.20287        42.6202        29.4058        1.00809     
  1107.77        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.62480        15.1399                 NaN   9.21220        42.6115        29.4054        1.00623     
  1105.26        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.62582        15.1428                 NaN   9.22192        42.5977        29.4069        1.00475     
  1102.76        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.63175        15.1392                 NaN   9.23075        42.5877        29.4074        1.00318     
  1100.25        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.63643        15.1373                 NaN   9.23995        42.5771        29.4078        1.00138     
  1097.74        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.64240        15.1339                 NaN   9.24855        42.5667        29.4086       0.999878     
  1095.24        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.64705        15.1316                 NaN   9.25724        42.5563        29.4092       0.998602     
  1092.73        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.57080        14.1747                 NaN   9.19298        42.6061        29.4320        1.02331     
  1090.23        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.65899        15.1257                 NaN   9.27516        42.5350        29.4103       0.994860     
  1087.72        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.80363        15.0295                 NaN   9.28187        42.4781        29.4232       0.983680     
  1085.21        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.67626        15.1144                 NaN   9.29247        42.5136        29.4117       0.991452     
  1082.71        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.84686        14.9893                 NaN   9.29752        42.4601        29.4247       0.981530     
  1080.20        2500.00                 NaN            NaN            NaN   7.12271                 NaN            NaN   7.12331                 NaN            NaN   8.87258        44.0089        31.3612        1.51128     
  1077.69        2500.00                 NaN            NaN            NaN   7.07940                 NaN            NaN   7.17387                 NaN            NaN   8.86843        44.0132        31.3497        1.51543     
  1075.19        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   14.9295        2.91108                 NaN   9.32081        42.4332        29.4271       0.978351     
  1072.68        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.92734        14.9154                 NaN   9.32884        42.4234        29.4280       0.977060     
  1070.18        2500.00                 NaN            NaN            NaN   7.78263                 NaN            NaN   5.87589                 NaN            NaN   8.74513        44.5378        31.4700        1.58855     
  1067.67        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.69685        14.0968                 NaN   9.28478        42.4850        29.4351        1.00139     
  1065.16        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   15.1839        2.64646                 NaN   9.36456        42.4188        29.4172       0.969095     
  1062.66        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.72841        15.0893                 NaN   9.37131        42.4186        29.4181       0.974298     
  1060.15        2500.00                 NaN            NaN            NaN   7.13615                 NaN            NaN   7.12791       0.173241E-003            NaN   8.88774        43.9547        31.3813        1.51209     
  1057.64        2500.00                 NaN            NaN            NaN   7.08766                 NaN            NaN   7.23725       0.284408E-002            NaN   8.89054        43.9123        31.3698        1.49955     
  1055.14        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.11956        14.6981                 NaN   9.37593        42.3975        29.4302       0.978642     
  1052.63        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.76653        15.0619                 NaN   9.40142        42.3810        29.4212       0.967894     
  1050.13        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.81537        15.0184                 NaN   9.41297        42.3619        29.4237       0.967704     
  1047.62        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.29764        14.5132                 NaN   9.37621        42.3941        29.4354       0.983399     
  1045.11        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.96738        14.8750                 NaN   9.42322        42.3308        29.4340       0.969573     
  1042.61        2500.00                 NaN            NaN            NaN   7.21004                 NaN            NaN   7.03199       0.653650E-004            NaN   8.89819        43.9338        31.4113        1.51461     
  1040.10        2500.00                 NaN            NaN            NaN   7.29216                 NaN            NaN   6.91258                 NaN            NaN   8.89075        43.9549        31.4322        1.51733     
  1037.59        2500.00                 NaN            NaN            NaN   7.75784                 NaN            NaN  0.110543E-005   5.92383                 NaN   8.76453        44.4934        31.4741        1.58629     
  1035.09        2500.00                 NaN            NaN            NaN   7.19654                 NaN            NaN   7.09878                 NaN            NaN   8.90929        43.8767        31.4151        1.50362     
  1032.58        2500.00                 NaN            NaN            NaN   7.20883                 NaN            NaN   7.08213       0.142564E-003            NaN   8.91125        43.8734        31.4201        1.50420     
  1030.08        2500.00                 NaN            NaN            NaN   6.40993                 NaN            NaN   6.56437        1.67027                 NaN   8.96735        43.7353        31.1988        1.45398     
  1027.57        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   14.2499        3.59593                 NaN   9.43208        42.2991        29.4498       0.973176     
  1025.06        2500.00                 NaN            NaN            NaN   7.24322                 NaN            NaN   7.03695       0.193197E-003            NaN   8.91759        43.8615        31.4348        1.50571     
