|6.6.6
Archiving\03_Data\eq/QFM_m0.5/GRV/GRV_1.tab                               
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
           9
T(K)           P(bar)         melt(TH)       pxmn           Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)       
  1612.18        2500.00        45.9751       0.831874       0.993484        26.3955        25.8040                 NaN            NaN
  1608.97        2500.00        44.7888       0.831891       0.989831        26.5099        26.8795                 NaN            NaN
  1605.77        2500.00        43.6025       0.831907       0.986178        26.6243        27.9551                 NaN            NaN
  1602.56        2500.00        42.4162       0.831923       0.982525        26.7387        29.0306                 NaN            NaN
  1599.36        2500.00        41.2298       0.831940       0.978872        26.8532        30.1062                 NaN            NaN
  1596.15        2500.00        40.0434       0.831956       0.975218        26.9676        31.1819                 NaN            NaN
  1592.95        2500.00        38.8569       0.831972       0.971565        27.0820        32.2576                 NaN            NaN
  1589.74        2500.00        37.6704       0.831988       0.967911        27.1964        33.3333                 NaN            NaN
  1586.54        2500.00        36.6237       0.832003       0.957269        27.2916        34.2954                 NaN            NaN
  1583.33        2500.00        35.5770       0.832017       0.946627        27.3868        35.2576                 NaN            NaN
  1580.13        2500.00        34.5302       0.832031       0.935985        27.4820        36.2198                 NaN            NaN
  1576.92        2500.00        33.4834       0.832046       0.925342        27.5772        37.1820                 NaN            NaN
  1573.72        2500.00        32.4366       0.832060       0.914699        27.6724        38.1443                 NaN            NaN
  1570.51        2500.00        31.3897       0.832074       0.904055        27.7676        39.1066                 NaN            NaN
  1567.31        2500.00        30.3428       0.832089       0.893411        27.8628        40.0689                 NaN            NaN
  1564.10        2500.00        29.2959       0.832103       0.882767        27.9580        41.0313                 NaN            NaN
  1560.90        2500.00        28.2870       0.832117       0.866653        28.0532        41.9610                 NaN            NaN
  1557.69        2500.00        27.2782       0.832130       0.850539        28.1484        42.8908                 NaN            NaN
  1554.49        2500.00        26.2587       0.832144       0.831402        28.2479        43.8299                 NaN            NaN
  1551.28        2500.00        24.9631       0.832163       0.826860        28.3588        43.3660        1.65314                 NaN
  1548.08        2500.00        23.5872       0.832184       0.822615        28.4818        42.7349        3.54132                 NaN
  1544.87        2500.00        22.0178       0.832204       0.797240        28.6652        43.3395        1.14128        3.20674     
  1541.67        2500.00        22.0178       0.832204       0.797240        28.6652        43.3395        1.14128        3.20674     
  1538.46        2500.00        19.0446       0.832240       0.733283        29.0359        45.0492        3.95008        1.35477     
  1535.26        2500.00        19.0446       0.832240       0.733283        29.0359        45.0492        3.95008        1.35477     
  1532.05        2500.00        19.0446       0.832240       0.733283        29.0359        45.0492        3.95008        1.35477     
  1528.85        2500.00        19.0446       0.832240       0.733283        29.0359        45.0492        3.95008        1.35477     
  1525.64        2500.00        19.0446       0.832240       0.733283        29.0359        45.0492        3.95008        1.35477     
  1522.44        2500.00        19.0446       0.832240       0.733283        29.0359        45.0492        3.95008        1.35477     
  1519.23        2500.00        19.0446       0.832240       0.733283        29.0359        45.0492        3.95008        1.35477     
  1516.03        2500.00        19.0446       0.832240       0.733283        29.0359        45.0492        3.95008        1.35477     
  1512.82        2500.00        10.6450       0.832338       0.587107        29.8398        45.3580        9.48077        3.25695     
  1509.62        2500.00        10.6450       0.832338       0.587107        29.8398        45.3580        9.48077        3.25695     
  1506.41        2500.00        10.6450       0.832338       0.587107        29.8398        45.3580        9.48077        3.25695     
  1503.21        2500.00        10.6450       0.832338       0.587107        29.8398        45.3580        9.48077        3.25695     
  1500.00        2500.00        10.6450       0.832338       0.587107        29.8398        45.3580        9.48077        3.25695     
  1496.79        2500.00        10.6450       0.832338       0.587107        29.8398        45.3580        9.48077        3.25695     
  1493.59        2500.00        10.6450       0.832338       0.587107        29.8398        45.3580        9.48077        3.25695     
  1490.38        2500.00        10.6450       0.832338       0.587107        29.8398        45.3580        9.48077        3.25695     
  1487.18        2500.00        5.58794       0.832381       0.513756        30.0499        44.0912        12.4786        6.44629     
  1483.97        2500.00        5.58794       0.832381       0.513756        30.0499        44.0912        12.4786        6.44629     
  1480.77        2500.00        5.58794       0.832381       0.513756        30.0499        44.0912        12.4786        6.44629     
  1477.56        2500.00        5.58794       0.832381       0.513756        30.0499        44.0912        12.4786        6.44629     
  1474.36        2500.00        5.58794       0.832381       0.513756        30.0499        44.0912        12.4786        6.44629     
  1471.15        2500.00        5.58794       0.832381       0.513756        30.0499        44.0912        12.4786        6.44629     
  1467.95        2500.00        5.58794       0.832381       0.513756        30.0499        44.0912        12.4786        6.44629     
  1464.74        2500.00        5.58794       0.832381       0.513756        30.0499        44.0912        12.4786        6.44629     
  1461.54        2500.00        2.74292       0.832383       0.471373        29.9341        43.8985        14.5504        7.57036     
  1458.33        2500.00        2.74292       0.832383       0.471373        29.9341        43.8985        14.5504        7.57036     
  1455.13        2500.00        2.74292       0.832383       0.471373        29.9341        43.8985        14.5504        7.57036     
  1451.92        2500.00        2.74292       0.832383       0.471373        29.9341        43.8985        14.5504        7.57036     
  1448.72        2500.00        2.74292       0.832383       0.471373        29.9341        43.8985        14.5504        7.57036     
  1445.51        2500.00        2.74292       0.832383       0.471373        29.9341        43.8985        14.5504        7.57036     
  1442.31        2500.00        2.74292       0.832383       0.471373        29.9341        43.8985        14.5504        7.57036     
  1439.10        2500.00        2.74292       0.832383       0.471373        29.9341        43.8985        14.5504        7.57036     
  1435.90        2500.00        1.00605       0.832370       0.450873        29.7165        44.1705        16.0561        7.76765     
  1432.69        2500.00        1.00605       0.832370       0.450873        29.7165        44.1705        16.0561        7.76765     
  1429.49        2500.00        1.00605       0.832370       0.450873        29.7165        44.1705        16.0561        7.76765     
  1426.28        2500.00        1.00605       0.832370       0.450873        29.7165        44.1705        16.0561        7.76765     
  1423.08        2500.00       0.356803       0.832361       0.448700        29.5849        44.3437        16.6786        7.75490     
  1419.87        2500.00       0.356803       0.832361       0.448700        29.5849        44.3437        16.6786        7.75490     
  1416.67        2500.00       0.714106E-001  0.832356       0.449828        29.5133        44.4402        16.9638        7.72917     
  1413.46        2500.00                 NaN  0.832355       0.452293        29.4941        44.4861        17.0507        7.68438     
  1410.26        2500.00                 NaN  0.832357       0.456392        29.4954        44.5360        17.0667        7.61327     
  1407.05        2500.00                 NaN  0.832357       0.456392        29.4954        44.5360        17.0667        7.61327     
  1403.85        2500.00                 NaN  0.832357       0.456392        29.4954        44.5360        17.0667        7.61327     
  1400.64        2500.00                 NaN  0.832357       0.456392        29.4954        44.5360        17.0667        7.61327     
  1397.44        2500.00                 NaN  0.832357       0.456392        29.4954        44.5360        17.0667        7.61327     
  1394.23        2500.00                 NaN  0.832357       0.456392        29.4954        44.5360        17.0667        7.61327     
  1391.03        2500.00                 NaN  0.832357       0.456392        29.4954        44.5360        17.0667        7.61327     
  1387.82        2500.00                 NaN  0.832357       0.456392        29.4954        44.5360        17.0667        7.61327     
  1384.62        2500.00                 NaN  0.832367       0.493783        29.4973        44.8654        17.2179        7.09337     
  1381.41        2500.00                 NaN  0.832367       0.493783        29.4973        44.8654        17.2179        7.09337     
  1378.21        2500.00                 NaN  0.832367       0.493783        29.4973        44.8654        17.2179        7.09337     
  1375.00        2500.00                 NaN  0.832367       0.493783        29.4973        44.8654        17.2179        7.09337     
  1371.79        2500.00                 NaN  0.832367       0.493783        29.4973        44.8654        17.2179        7.09337     
  1368.59        2500.00                 NaN  0.832367       0.493783        29.4973        44.8654        17.2179        7.09337     
  1365.38        2500.00                 NaN  0.832367       0.493783        29.4973        44.8654        17.2179        7.09337     
  1362.18        2500.00                 NaN  0.832367       0.493783        29.4973        44.8654        17.2179        7.09337     
  1358.97        2500.00                 NaN  0.832378       0.535833        29.4917        45.1339        6.65326        17.3529     
  1355.77        2500.00                 NaN  0.832378       0.535833        29.4917        45.1339        6.65326        17.3529     
  1352.56        2500.00                 NaN  0.832378       0.535833        29.4917        45.1339        6.65326        17.3529     
  1349.36        2500.00                 NaN  0.832378       0.535833        29.4917        45.1339        6.65326        17.3529     
  1346.15        2500.00                 NaN  0.832378       0.535833        29.4917        45.1339        6.65326        17.3529     
  1342.95        2500.00                 NaN  0.832378       0.535833        29.4917        45.1339        6.65326        17.3529     
  1339.74        2500.00                 NaN  0.832378       0.535833        29.4917        45.1339        6.65326        17.3529     
  1336.54        2500.00                 NaN  0.832378       0.535833        29.4917        45.1339        6.65326        17.3529     
  1333.33        2500.00                 NaN  0.832389       0.582937        29.4897        45.3442        17.4749        6.27584     
  1330.13        2500.00                 NaN  0.832389       0.582937        29.4897        45.3442        17.4749        6.27584     
  1326.92        2500.00                 NaN  0.832389       0.582937        29.4897        45.3442        17.4749        6.27584     
  1323.72        2500.00                 NaN  0.832389       0.582937        29.4897        45.3442        17.4749        6.27584     
  1320.51        2500.00                 NaN  0.832389       0.582937        29.4897        45.3442        17.4749        6.27584     
  1317.31        2500.00                 NaN  0.832389       0.582937        29.4897        45.3442        17.4749        6.27584     
  1314.10        2500.00                 NaN  0.832389       0.582937        29.4897        45.3442        17.4749        6.27584     
  1310.90        2500.00                 NaN  0.832389       0.582937        29.4897        45.3442        17.4749        6.27584     
  1307.69        2500.00                 NaN  0.832401       0.636245        29.4807        45.4990        17.5875        5.96410     
  1304.49        2500.00                 NaN  0.832401       0.636245        29.4807        45.4990        17.5875        5.96410     
  1301.28        2500.00                 NaN  0.832401       0.636245        29.4807        45.4990        17.5875        5.96410     
  1298.08        2500.00                 NaN  0.832401       0.636245        29.4807        45.4990        17.5875        5.96410     
  1294.87        2500.00                 NaN  0.832401       0.636245        29.4807        45.4990        17.5875        5.96410     
  1291.67        2500.00                 NaN  0.832401       0.636245        29.4807        45.4990        17.5875        5.96410     
  1288.46        2500.00                 NaN  0.832401       0.636245        29.4807        45.4990        17.5875        5.96410     
  1285.26        2500.00                 NaN  0.832401       0.636245        29.4807        45.4990        17.5875        5.96410     
  1282.05        2500.00                 NaN  0.832411       0.693237        29.4552        45.6540        17.6847        5.68053     
  1278.85        2500.00                 NaN  0.832411       0.693237        29.4552        45.6540        17.6847        5.68053     
  1275.64        2500.00                 NaN  0.832411       0.693237        29.4552        45.6540        17.6847        5.68053     
  1272.44        2500.00                 NaN  0.832411       0.693237        29.4552        45.6540        17.6847        5.68053     
  1269.23        2500.00                 NaN  0.832411       0.693237        29.4552        45.6540        17.6847        5.68053     
  1266.03        2500.00                 NaN  0.832411       0.693237        29.4552        45.6540        17.6847        5.68053     
  1262.82        2500.00                 NaN  0.832411       0.693237        29.4552        45.6540        17.6847        5.68053     
  1259.62        2500.00                 NaN  0.832411       0.693237        29.4552        45.6540        17.6847        5.68053     
  1256.41        2500.00                 NaN  0.832422       0.756075        29.4314        45.7726        17.7731        5.43438     
  1253.21        2500.00                 NaN  0.832422       0.756075        29.4314        45.7726        17.7731        5.43438     
  1250.00        2500.00                 NaN  0.832422       0.756075        29.4314        45.7726        17.7731        5.43438     
  1246.79        2500.00                 NaN  0.832422       0.756075        29.4314        45.7726        17.7731        5.43438     
  1243.59        2500.00                 NaN  0.832422       0.756075        29.4314        45.7726        17.7731        5.43438     
  1240.38        2500.00                 NaN  0.832422       0.756075        29.4314        45.7726        17.7731        5.43438     
  1237.18        2500.00                 NaN  0.832422       0.756075        29.4314        45.7726        17.7731        5.43438     
  1233.97        2500.00                 NaN  0.832422       0.756075        29.4314        45.7726        17.7731        5.43438     
  1230.77        2500.00                 NaN  0.832433       0.822868        29.4047        45.8730        17.8522        5.21473     
  1227.56        2500.00                 NaN  0.832433       0.822868        29.4047        45.8730        17.8522        5.21473     
  1224.36        2500.00                 NaN  0.832433       0.822868        29.4047        45.8730        17.8522        5.21473     
  1221.15        2500.00                 NaN  0.832433       0.822868        29.4047        45.8730        17.8522        5.21473     
  1217.95        2500.00                 NaN  0.832433       0.822868        29.4047        45.8730        17.8522        5.21473     
  1214.74        2500.00                 NaN  0.832433       0.822868        29.4047        45.8730        17.8522        5.21473     
  1211.54        2500.00                 NaN  0.832433       0.822868        29.4047        45.8730        17.8522        5.21473     
  1208.33        2500.00                 NaN  0.832433       0.822868        29.4047        45.8730        17.8522        5.21473     
  1205.13        2500.00                 NaN  0.832445       0.893150        29.3775        45.9559        17.9234        5.01758     
  1201.92        2500.00                 NaN  0.832445       0.893150        29.3775        45.9559        17.9234        5.01758     
  1198.72        2500.00                 NaN  0.832445       0.893150        29.3775        45.9559        17.9234        5.01758     
  1195.51        2500.00                 NaN  0.832445       0.893150        29.3775        45.9559        17.9234        5.01758     
  1192.31        2500.00                 NaN  0.832445       0.893150        29.3775        45.9559        17.9234        5.01758     
  1189.10        2500.00                 NaN  0.832445       0.893150        29.3775        45.9559        17.9234        5.01758     
  1185.90        2500.00                 NaN  0.832445       0.893150        29.3775        45.9559        17.9234        5.01758     
  1182.69        2500.00                 NaN  0.832445       0.893150        29.3775        45.9559        17.9234        5.01758     
  1179.49        2500.00                 NaN  0.832455       0.969245        29.3380        46.0409        17.9821        4.83733     
  1176.28        2500.00                 NaN  0.832455       0.969245        29.3380        46.0409        17.9821        4.83733     
  1173.08        2500.00                 NaN  0.832455       0.969245        29.3380        46.0409        17.9821        4.83733     
  1169.87        2500.00                 NaN  0.832455       0.969245        29.3380        46.0409        17.9821        4.83733     
  1166.67        2500.00                 NaN  0.832455       0.969245        29.3380        46.0409        17.9821        4.83733     
  1163.46        2500.00                 NaN  0.832455       0.969245        29.3380        46.0409        17.9821        4.83733     
  1160.26        2500.00                 NaN  0.832455       0.969245        29.3380        46.0409        17.9821        4.83733     
  1157.05        2500.00                 NaN  0.832455       0.969245        29.3380        46.0409        17.9821        4.83733     
  1153.85        2500.00                 NaN  0.832467        1.04901        29.3019        46.1069        4.67427        18.0355     
  1150.64        2500.00                 NaN  0.832467        1.04901        29.3019        46.1069        4.67427        18.0355     
  1147.44        2500.00                 NaN  0.832467        1.04901        29.3019        46.1069        4.67427        18.0355     
  1144.23        2500.00                 NaN  0.832467        1.04901        29.3019        46.1069        4.67427        18.0355     
  1141.03        2500.00                 NaN  0.832467        1.04901        29.3019        46.1069        4.67427        18.0355     
  1137.82        2500.00                 NaN  0.832467        1.04901        29.3019        46.1069        4.67427        18.0355     
  1134.62        2500.00                 NaN  0.832467        1.04901        29.3019        46.1069        4.67427        18.0355     
  1131.41        2500.00                 NaN  0.832467        1.04901        29.3019        46.1069        4.67427        18.0355     
  1128.21        2500.00                 NaN  0.832478        1.13256        29.2620        46.1760        18.0815        4.51542     
  1125.00        2500.00                 NaN  0.832478        1.13256        29.2620        46.1760        18.0815        4.51542     
  1121.79        2500.00                 NaN  0.832478        1.13256        29.2620        46.1760        18.0815        4.51542     
  1118.59        2500.00                 NaN  0.832478        1.13256        29.2620        46.1760        18.0815        4.51542     
  1115.38        2500.00                 NaN  0.832478        1.13256        29.2620        46.1760        18.0815        4.51542     
  1112.18        2500.00                 NaN  0.832478        1.13256        29.2620        46.1760        18.0815        4.51542     
  1108.97        2500.00                 NaN  0.832478        1.13256        29.2620        46.1760        18.0815        4.51542     
  1105.77        2500.00                 NaN  0.832478        1.13256        29.2620        46.1760        18.0815        4.51542     
  1102.56        2500.00                 NaN  0.832489        1.22242        29.2107        46.2394        18.1184        4.37656     
  1099.36        2500.00                 NaN  0.832489        1.22242        29.2107        46.2394        18.1184        4.37656     
  1096.15        2500.00                 NaN  0.832489        1.22242        29.2107        46.2394        18.1184        4.37656     
  1092.95        2500.00                 NaN  0.832489        1.22242        29.2107        46.2394        18.1184        4.37656     
  1089.74        2500.00                 NaN  0.832489        1.22242        29.2107        46.2394        18.1184        4.37656     
  1086.54        2500.00                 NaN  0.832489        1.22242        29.2107        46.2394        18.1184        4.37656     
  1083.33        2500.00                 NaN  0.832489        1.22242        29.2107        46.2394        18.1184        4.37656     
  1080.13        2500.00                 NaN  0.832489        1.22242        29.2107        46.2394        18.1184        4.37656     
  1076.92        2500.00                 NaN  0.832500        1.31559        29.1585        46.3036        18.1469        4.24294     
  1073.72        2500.00                 NaN  0.832500        1.31559        29.1585        46.3036        18.1469        4.24294     
  1070.51        2500.00                 NaN  0.832500        1.31559        29.1585        46.3036        18.1469        4.24294     
  1067.31        2500.00                 NaN  0.832500        1.31559        29.1585        46.3036        18.1469        4.24294     
  1064.10        2500.00                 NaN  0.832500        1.31559        29.1585        46.3036        18.1469        4.24294     
  1060.90        2500.00                 NaN  0.832500        1.31559        29.1585        46.3036        18.1469        4.24294     
  1057.69        2500.00                 NaN  0.832500        1.31559        29.1585        46.3036        18.1469        4.24294     
  1054.49        2500.00                 NaN  0.832500        1.31559        29.1585        46.3036        18.1469        4.24294     
  1051.28        2500.00                 NaN  0.832510        1.41384        29.0995        46.3706        4.11442        18.1691     
  1048.08        2500.00                 NaN  0.832510        1.41384        29.0995        46.3706        4.11442        18.1691     
  1044.87        2500.00                 NaN  0.832510        1.41384        29.0995        46.3706        4.11442        18.1691     
  1041.67        2500.00                 NaN  0.832510        1.41384        29.0995        46.3706        4.11442        18.1691     
  1038.46        2500.00                 NaN  0.832510        1.41384        29.0995        46.3706        4.11442        18.1691     
  1035.26        2500.00                 NaN  0.832510        1.41384        29.0995        46.3706        4.11442        18.1691     
