|6.6.6
Archiving\03_Data\frac/QFM_m0.25/WD94/WD94_3.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       melt(TH)       mang           O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        q              ilm           
  1243.11        2500.00        96.5670                 NaN            NaN            NaN  0.169090                 NaN  0.392801       0.372844       0.501345        1.99693                 NaN            NaN
  1240.60        2500.00        96.7246                 NaN            NaN            NaN  0.170669                 NaN  0.289466       0.409803       0.472967        1.93253                 NaN            NaN
  1238.10        2500.00        96.7117                 NaN            NaN            NaN  0.199696                 NaN  0.395325       0.270700       0.478215        1.94435                 NaN            NaN
  1235.59        2500.00        95.7579                 NaN            NaN            NaN  0.293612E-001            NaN  0.180397       0.778226       0.547671        2.26152       0.414248       0.306518E-001
  1233.08        2500.00        78.7809                 NaN            NaN            NaN  0.878882                 NaN   1.81549                 NaN   2.04708        9.36025        7.11742                 NaN
  1230.58        2500.00        89.0262                 NaN            NaN            NaN  0.399330                 NaN  0.150633       0.739153        1.03901        4.97148        3.67269       0.152630E-002
  1228.07        2500.00        80.1099                 NaN            NaN            NaN  0.719580                 NaN   1.76468                 NaN   1.83893        8.96480        6.60207                 NaN
  1225.56        2500.00        70.5410                 NaN            NaN            NaN   1.07830                 NaN   2.12379                 NaN   2.58096        13.6589        10.0170                 NaN
  1223.06        2500.00                 NaN            NaN            NaN            NaN   3.42090                 NaN   6.42251                 NaN   8.20041        47.5540        34.4021                 NaN
  1220.55        2500.00                 NaN            NaN            NaN            NaN   3.41993                 NaN   6.42443                 NaN   8.20434        47.5474        34.4039                 NaN
  1218.05        2500.00                 NaN            NaN            NaN            NaN   3.41980                 NaN   6.42343                 NaN   8.20874        47.5415        34.4066                 NaN
  1215.54        2500.00                 NaN            NaN            NaN            NaN   3.42668                 NaN   6.40692                 NaN   8.21199        47.5358        34.4186                 NaN
  1213.03        2500.00                 NaN            NaN            NaN            NaN   3.43238                 NaN   6.40917                 NaN   8.27310        47.4341        34.4513                 NaN
  1210.53        2500.00                 NaN            NaN            NaN            NaN   3.43488                 NaN   6.38402                 NaN   8.22083        47.5251        34.4352                 NaN
  1208.02        2500.00                 NaN            NaN            NaN            NaN   3.44193                 NaN   6.36584                 NaN   8.22363        47.5219        34.4467                 NaN
  1205.51        2500.00                 NaN            NaN            NaN            NaN   3.43876                 NaN   6.37581                 NaN   8.22731        47.5114        34.4467                 NaN
  1203.01        2500.00                 NaN            NaN            NaN            NaN   3.43431                 NaN   6.38095                 NaN   8.23350        47.5080        34.4432                 NaN
  1200.50        2500.00                 NaN            NaN            NaN            NaN   3.43812                 NaN   6.37289                 NaN   8.23781        47.4993        34.4519                 NaN
  1197.99        2500.00                 NaN            NaN            NaN            NaN   3.43975                 NaN   6.37058                 NaN   8.24004        47.4924        34.4572                 NaN
  1195.49        2500.00                 NaN            NaN            NaN            NaN   3.44550                 NaN   6.35797                 NaN   8.24220        47.4864        34.4679                 NaN
  1192.98        2500.00                 NaN            NaN            NaN            NaN   3.44373                 NaN   6.35936                 NaN   8.24814        47.4800        34.4687                 NaN
  1190.48        2500.00                 NaN            NaN            NaN            NaN   3.44417                 NaN   6.35757                 NaN   8.25255        47.4731        34.4726                 NaN
  1187.97        2500.00                 NaN            NaN            NaN            NaN   3.43947                 NaN   6.36800                 NaN   8.25681        47.4663        34.4694                 NaN
  1185.46        2500.00                 NaN            NaN            NaN            NaN   3.44797                 NaN   6.34459                 NaN   8.25858        47.4603        34.4866       0.192263E-002
  1182.96        2500.00                 NaN            NaN            NaN            NaN   3.41887                 NaN   6.37999                 NaN   8.28593        47.4170        34.4812       0.170555E-001
  1180.45        2500.00                 NaN            NaN            NaN            NaN   3.41592                 NaN   6.35628                 NaN   8.26584        47.4464        34.4870       0.286137E-001
  1177.94        2500.00                 NaN            NaN            NaN            NaN   3.40020                 NaN   6.36180                 NaN   8.26944        47.4394        34.4874       0.418078E-001
  1175.44        2500.00                 NaN            NaN            NaN            NaN   3.33390                 NaN   6.26729       0.188254        8.28422        47.4209        34.4396       0.658355E-001
  1172.93        2500.00                 NaN            NaN            NaN            NaN   3.32483                 NaN   6.28750       0.162047        8.28652        47.4155        34.4461       0.774649E-001
  1170.43        2500.00                 NaN            NaN            NaN            NaN   3.31909                 NaN   6.31922       0.117703        8.28793        47.4116        34.4559       0.885787E-001
  1167.92        2500.00                 NaN            NaN            NaN            NaN   3.30495                 NaN   6.32740       0.113361        8.29155        47.4042        34.4574       0.101051     
  1165.41        2500.00                 NaN            NaN            NaN            NaN   3.27476                 NaN  0.174434        6.29848        8.29831        47.3938        34.4436       0.116655     
  1162.91        2500.00                 NaN            NaN            NaN            NaN   3.21824                 NaN  0.331160        6.22471        8.31062        47.3757        34.4029       0.136765     
  1160.40        2500.00                 NaN            NaN            NaN            NaN   3.16041                 NaN   6.14445       0.495997        8.32334        47.3579        34.3609       0.157012     
  1157.89        2500.00                 NaN            NaN            NaN            NaN   3.10306                 NaN  0.658342        6.06681        8.33602        47.3399        34.3190       0.176895     
  1155.39        2500.00                 NaN            NaN            NaN            NaN   3.04158                 NaN   5.98538       0.833280        8.34988        47.3206        34.2723       0.197010     
  1152.88        2500.00                 NaN            NaN            NaN            NaN   2.98071                 NaN   5.90611        1.00552        8.36371        47.3015        34.2257       0.216711     
  1150.38        2500.00                 NaN            NaN            NaN            NaN   2.94141                 NaN   1.09655        5.86870        8.37322        47.2869        34.2007       0.232571     
  1147.87        2500.00                 NaN            NaN            NaN            NaN   2.85534                 NaN   1.35993        5.74707        8.39267        47.2619        34.1275       0.255562     
  1145.36        2500.00                 NaN            NaN            NaN            NaN   2.79272                 NaN   5.67025        1.53579        8.40731        47.2418        34.0777       0.274459     
  1142.86        2500.00                 NaN            NaN            NaN            NaN   2.72502                 NaN   1.72789        5.58802        8.42340        47.2202        34.0219       0.293589     
  1140.35        2500.00                 NaN            NaN            NaN            NaN   2.65808                 NaN   5.50856        1.91676        8.43943        47.1985        33.9664       0.312243     
  1137.84        2500.00                 NaN            NaN            NaN            NaN   2.58929                 NaN   5.42804        2.11132        8.45605        47.1762        33.9084       0.330739     
  1135.34        2500.00                 NaN            NaN            NaN            NaN   2.51894                 NaN   2.31055        5.34698        8.47322        47.1532        33.8481       0.349009     
  1132.83        2500.00                 NaN            NaN            NaN            NaN   2.44691                 NaN   2.51485        5.26511        8.49096        47.1297        33.7854       0.367057     
  1130.33        2500.00                 NaN            NaN            NaN            NaN   2.41111                 NaN   2.60414        5.22756        8.50018        47.1163        33.7608       0.379968     
  1127.82        2500.00                 NaN            NaN            NaN            NaN   2.33022                 NaN   2.82861        5.14530        8.52098        47.0907        33.6865       0.397685     
  1125.31        2500.00                 NaN            NaN            NaN            NaN   2.20829                 NaN   4.99825        3.20214        8.55078        47.0497        33.5695       0.421410     
  1122.81        2500.00                 NaN            NaN            NaN            NaN   2.13360                 NaN   3.41503        4.91852        8.56994        47.0242        33.5011       0.437646     
  1120.30        2500.00                 NaN            NaN            NaN            NaN   2.05060                 NaN   3.65555        4.82700        8.59111        46.9979        33.4231       0.454685     
  1117.79        2500.00                 NaN            NaN            NaN            NaN   2.00319                 NaN   3.76409        4.79632        8.60529        46.9801        33.3842       0.466745     
  1115.29        2500.00                 NaN            NaN            NaN            NaN   1.92002                 NaN   4.00352        4.70987        8.62705        46.9520        33.3048       0.482750     
  1112.78        2500.00                 NaN            NaN            NaN            NaN   1.82184                 NaN   4.29550        4.60268        8.65277        46.9192        33.2081       0.499883     
  1110.28        2500.00                 NaN            NaN            NaN            NaN   1.67391                 NaN   4.42394        4.76384        8.68987        46.8717        33.0547       0.521984     
  1107.77        2500.00                 NaN            NaN            NaN            NaN   1.57367                 NaN   5.05300        4.32811        8.71626        46.8370        32.9539       0.538032     
  1105.26        2500.00                 NaN            NaN            NaN            NaN   1.49447                 NaN   4.25842        5.27178        8.73754        46.8107        32.8758       0.551216     
  1102.76        2500.00                 NaN            NaN            NaN            NaN   1.38640                 NaN   5.58135        4.16077        8.76610        46.7738        32.7648       0.566721     
  1100.25        2500.00                 NaN            NaN            NaN            NaN   1.27410                 NaN   5.91303        4.05151        8.79621        46.7353        32.6479       0.582021     
  1097.74        2500.00                 NaN            NaN            NaN            NaN   1.15681                 NaN   3.93812        6.26043        8.82784        46.6952        32.5244       0.597103     
  1095.24        2500.00                 NaN            NaN            NaN            NaN   1.03393                 NaN   3.82028        6.62567        8.86111        46.6533        32.3937       0.611982     
  1092.73        2500.00                 NaN            NaN            NaN            NaN  0.904404                 NaN   3.69713        7.01190        8.89625        46.6091        32.2545       0.626724     
  1090.23        2500.00                 NaN            NaN            NaN            NaN  0.768519                 NaN   3.56871        7.41874        8.93331        46.5626        32.1069       0.641204     
  1087.72        2500.00                 NaN            NaN            NaN            NaN  0.621027                 NaN   3.42569        7.86618        8.97367        46.5125        31.9450       0.655903     
  1085.21        2500.00                 NaN            NaN            NaN            NaN  0.485211                 NaN   3.30633        8.26705        9.01034        46.4678        31.7945       0.668771     
  1082.71        2500.00                 NaN            NaN            NaN            NaN  0.310824                 NaN   3.14256        8.79751        9.05860        46.4065        31.6002       0.683817     
  1080.20        2500.00                 NaN            NaN            NaN            NaN  0.137845                 NaN   9.32193        2.98341        9.10609        46.3476        31.4054       0.697801     
  1077.69        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.73829        2.85990        9.14545        46.2988        31.2493       0.708188     
  1075.19        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.72934        2.87065        9.15351        46.2870        31.2519       0.707539     
  1072.68        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.72178        2.87953        9.16071        46.2771        31.2539       0.706999     
  1070.18        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.71692        2.88657        9.16890        46.2650        31.2563       0.706259     
  1067.67        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.70976        2.89561        9.17666        46.2537        31.2587       0.705633     
  1065.16        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.69944        2.90572        9.18410        46.2447        31.2606       0.705445     
  1062.66        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.70015        2.90671        9.18718        46.2375        31.2636       0.704926     
  1060.15        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.69143        2.92022        9.20071        46.2179        31.2661       0.703589     
  1057.64        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.69539        2.91861        9.20909        46.2062        31.2680       0.702706     
  1055.14        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.93276        9.68384        9.21711        46.1931        31.2711       0.702043     
  1052.63        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.94886        9.66888        9.22391        46.1829        31.2737       0.701694     
  1050.13        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.94353        9.67737        9.23179        46.1713        31.2754       0.700610     
  1047.62        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.67280        2.95040        9.23920        46.1600        31.2777       0.699896     
  1045.11        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.95966        9.66629        9.24826        46.1456        31.2810       0.699163     
  1042.61        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.96575        9.66252        9.25577        46.1342        31.2833       0.698431     
  1040.10        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.65875        2.97165        9.26275        46.1237        31.2854       0.697741     
  1037.59        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.97831        9.65543        9.27169        46.1092        31.2885       0.696865     
  1035.09        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.65200        2.98454        9.27972        46.0965        31.2911       0.696069     
  1032.58        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.99041        9.64909        9.28780        46.0836        31.2938       0.695240     
  1030.08        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.65063        2.99238        9.29704        46.0689        31.2968       0.694246     
  1027.57        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.99778        9.64837        9.30531        46.0556        31.2996       0.693386     
  1025.06        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.00444        9.64464        9.31294        46.0432        31.3022       0.692585     
  1022.56        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.02201        9.62435        9.31795        46.0388        31.3037       0.693181     
  1020.05        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.13989        9.47791        9.29826        46.0754        31.3060       0.702590     
  1017.54        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.13107        9.49409        9.31018        46.0555        31.3088       0.700288     
  1015.04        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.24741        9.36421        9.29636        46.0726        31.3135       0.705911     
  1012.53        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.30294        9.30088        9.28930        46.0789        31.3187       0.709245     
  1010.03        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.31584        9.29038        9.29767        46.0648        31.3228       0.708588     
  1007.52        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.27043        3.33804        9.30176        46.0573        31.3245       0.707986     
  1005.01        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.28262        3.33004        9.30660        46.0452        31.3283       0.707213     
  1002.51        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.34464        3.27226        9.29938        46.0478        31.3296       0.706291     
  1000.00        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.59709        3.07732        9.39055        45.9197        31.3293       0.686048     
