|6.6.6
Archiving\03_Data\frac/QFM_m0.25/WD94/WD94_1.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       melt(TH)       mang           O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        q              ilm           
  1476.19        2500.00        99.2061                 NaN            NaN  0.595847E-001            NaN  0.734319                 NaN            NaN            NaN            NaN            NaN            NaN
  1473.68        2500.00        99.2127                 NaN            NaN  0.560194E-001            NaN  0.731281                 NaN            NaN            NaN            NaN            NaN            NaN
  1471.18        2500.00        99.2162                 NaN            NaN  0.534238E-001            NaN  0.730391                 NaN            NaN            NaN            NaN            NaN            NaN
  1468.67        2500.00        99.2233                 NaN            NaN  0.515924E-001            NaN  0.725084                 NaN            NaN            NaN            NaN            NaN            NaN
  1466.17        2500.00        99.2273                 NaN            NaN  0.492472E-001            NaN  0.723497                 NaN            NaN            NaN            NaN            NaN            NaN
  1463.66        2500.00        99.2286                 NaN            NaN  0.434103E-001            NaN  0.727942                 NaN            NaN            NaN            NaN            NaN            NaN
  1461.15        2500.00        99.2376                 NaN            NaN  0.797982E-001            NaN  0.682628                 NaN            NaN            NaN            NaN            NaN            NaN
  1458.65        2500.00        99.2395                 NaN            NaN  0.349773E-002            NaN  0.757036                 NaN            NaN            NaN            NaN            NaN            NaN
  1456.14        2500.00        99.2444                 NaN            NaN  0.375649E-001            NaN  0.718023                 NaN            NaN            NaN            NaN            NaN            NaN
  1453.63        2500.00        98.9903                 NaN            NaN  0.404073E-002            NaN            NaN   1.00571                 NaN            NaN            NaN            NaN            NaN
  1451.13        2500.00        98.5814                 NaN            NaN  0.662916E-001            NaN            NaN  0.909406       0.442858                 NaN            NaN            NaN            NaN
  1448.62        2500.00        98.5410                 NaN            NaN  0.149950                 NaN            NaN  0.215407        1.09366                 NaN            NaN            NaN            NaN
  1446.12        2500.00        98.5556                 NaN            NaN  0.142907                 NaN  0.533975E-001  0.157550        1.09054                 NaN            NaN            NaN            NaN
  1443.61        2500.00        98.5686                 NaN            NaN  0.138473                 NaN  0.638089E-001  0.149190        1.07989                 NaN            NaN            NaN            NaN
  1441.10        2500.00        98.5835                 NaN            NaN  0.129721                 NaN  0.133201        1.07944       0.741889E-001            NaN            NaN            NaN            NaN
  1438.60        2500.00        98.5893                 NaN            NaN  0.118633                 NaN  0.464833E-001   1.03317       0.212463                 NaN            NaN            NaN            NaN
  1436.09        2500.00        98.6140                 NaN            NaN  0.128660                 NaN  0.177480        1.07984                 NaN            NaN            NaN            NaN            NaN
  1433.58        2500.00        98.7504                 NaN            NaN  0.128650                 NaN  0.154989       0.965986                 NaN            NaN            NaN            NaN            NaN
  1431.08        2500.00        98.5030                 NaN            NaN  0.111337                 NaN  0.524345E-001  0.255073        1.07819                 NaN            NaN            NaN            NaN
  1428.57        2500.00        98.6430                 NaN            NaN  0.118114                 NaN  0.277768E-001  0.996622       0.214516                 NaN            NaN            NaN            NaN
  1426.07        2500.00        98.6544                 NaN            NaN  0.110120                 NaN  0.798887E-001  0.159906       0.995688                 NaN            NaN            NaN            NaN
  1423.56        2500.00        98.6633                 NaN            NaN  0.108976                 NaN  0.582314E-001  0.979867       0.189604                 NaN            NaN            NaN            NaN
  1421.05        2500.00        98.6739                 NaN            NaN  0.103473                 NaN  0.676599E-001  0.973055       0.181955                 NaN            NaN            NaN            NaN
  1418.55        2500.00        98.6832                 NaN            NaN  0.100861                 NaN  0.663093E-001  0.963355       0.186224                 NaN            NaN            NaN            NaN
  1416.04        2500.00        98.6916                 NaN            NaN  0.971512E-001            NaN  0.559134E-001  0.952184       0.203113                 NaN            NaN            NaN            NaN
  1413.53        2500.00        98.6986                 NaN            NaN  0.940482E-001            NaN  0.577714E-001  0.945518       0.204091                 NaN            NaN            NaN            NaN
  1411.03        2500.00        98.7020                 NaN            NaN  0.932869E-001            NaN  0.213863       0.990884                 NaN            NaN            NaN            NaN            NaN
  1408.52        2500.00        98.7418                 NaN            NaN  0.998966E-001            NaN  0.183583       0.974743                 NaN            NaN            NaN            NaN            NaN
  1406.02        2500.00        98.6957                 NaN            NaN  0.446235E-001            NaN            NaN  0.867928       0.391770                 NaN            NaN            NaN            NaN
  1403.51        2500.00        98.8389                 NaN            NaN  0.120404                 NaN  0.123594       0.917131                 NaN            NaN            NaN            NaN            NaN
  1401.00        2500.00        98.5901                 NaN            NaN  0.427812E-001            NaN            NaN  0.910005       0.442970       0.141191E-001            NaN            NaN            NaN
  1398.50        2500.00        97.1879                 NaN            NaN  0.578431                 NaN            NaN  0.958379       0.436425       0.838816                 NaN            NaN            NaN
  1395.99        2500.00        97.2510                 NaN            NaN  0.577684                 NaN            NaN  0.943405       0.408769       0.819130                 NaN            NaN            NaN
  1393.48        2500.00        97.3063                 NaN            NaN  0.580730                 NaN            NaN  0.380620       0.929410       0.802938                 NaN            NaN            NaN
  1390.98        2500.00        97.3591                 NaN            NaN  0.582814                 NaN            NaN  0.917173       0.353794       0.787078                 NaN            NaN            NaN
  1388.47        2500.00        97.4115                 NaN            NaN  0.584684                 NaN            NaN  0.904920       0.327477       0.771373                 NaN            NaN            NaN
  1385.96        2500.00        97.4631                 NaN            NaN  0.585973                 NaN            NaN  0.302252       0.892634       0.756063                 NaN            NaN            NaN
  1383.46        2500.00        97.5082                 NaN            NaN  0.587692                 NaN            NaN  0.881999       0.280497       0.741660                 NaN            NaN            NaN
  1380.95        2500.00        97.5575                 NaN            NaN  0.588822                 NaN            NaN  0.869779       0.256860       0.727056                 NaN            NaN            NaN
  1378.45        2500.00        97.6016                 NaN            NaN  0.590366                 NaN            NaN  0.859790       0.234606       0.713642                 NaN            NaN            NaN
  1375.94        2500.00        97.6441                 NaN            NaN  0.591468                 NaN            NaN  0.213750       0.850071       0.700584                 NaN            NaN            NaN
  1373.43        2500.00        97.6882                 NaN            NaN  0.592069                 NaN            NaN  0.838581       0.193902       0.687267                 NaN            NaN            NaN
  1370.93        2500.00        97.7270                 NaN            NaN  0.592996                 NaN            NaN  0.175074       0.829723       0.675165                 NaN            NaN            NaN
  1368.42        2500.00        97.7671                 NaN            NaN  0.592880                 NaN            NaN  0.820173       0.157071       0.662764                 NaN            NaN            NaN
  1365.91        2500.00        97.8037                 NaN            NaN  0.593371                 NaN            NaN  0.811809       0.139660       0.651411                 NaN            NaN            NaN
  1363.41        2500.00        97.8442                 NaN            NaN  0.592139                 NaN            NaN  0.123658       0.801149       0.638848                 NaN            NaN            NaN
  1360.90        2500.00        97.8775                 NaN            NaN  0.591511                 NaN            NaN  0.109737       0.793167       0.628065                 NaN            NaN            NaN
  1358.40        2500.00        97.9111                 NaN            NaN  0.590548                 NaN            NaN  0.784923       0.960369E-001  0.617394                 NaN            NaN            NaN
  1355.89        2500.00        97.9453                 NaN            NaN  0.589108                 NaN            NaN  0.833986E-001  0.775824       0.606409                 NaN            NaN            NaN
  1353.38        2500.00        97.9789                 NaN            NaN  0.585974                 NaN            NaN  0.724305E-001  0.767102       0.595595                 NaN            NaN            NaN
  1350.88        2500.00        96.8247                 NaN            NaN  0.768306                 NaN            NaN  0.872267       0.593088       0.941670                 NaN            NaN            NaN
  1348.37        2500.00        99.1176                 NaN            NaN  0.205123                 NaN            NaN  0.462965                 NaN  0.214322                 NaN            NaN            NaN
  1345.86        2500.00        98.0794                 NaN            NaN  0.600042                 NaN            NaN  0.754314                 NaN  0.566213                 NaN            NaN            NaN
  1343.36        2500.00        98.1073                 NaN            NaN  0.593095                 NaN            NaN  0.743032                 NaN  0.556529                 NaN            NaN            NaN
  1340.85        2500.00        98.1332                 NaN            NaN  0.585891                 NaN            NaN  0.733683                 NaN  0.547275                 NaN            NaN            NaN
  1338.35        2500.00        97.6763                 NaN            NaN  0.747122                 NaN            NaN  0.886737                 NaN  0.689821                 NaN            NaN            NaN
  1335.84        2500.00        98.6687                 NaN            NaN  0.401448                 NaN            NaN  0.553528                 NaN  0.376330                 NaN            NaN            NaN
  1333.33        2500.00        98.2150                 NaN            NaN  0.563851                 NaN            NaN  0.701982                 NaN  0.519195                 NaN            NaN            NaN
  1330.83        2500.00        98.2399                 NaN            NaN  0.556199                 NaN            NaN  0.693479                 NaN  0.510464                 NaN            NaN            NaN
  1328.32        2500.00        98.2646                 NaN            NaN  0.547918                 NaN            NaN  0.685691                 NaN  0.501837                 NaN            NaN            NaN
  1325.81        2500.00        98.2901                 NaN            NaN  0.540237                 NaN            NaN  0.676670                 NaN  0.493043                 NaN            NaN            NaN
  1323.31        2500.00        98.2622                 NaN            NaN  0.462825                 NaN            NaN  0.178803       0.603480       0.492720                 NaN            NaN            NaN
  1320.80        2500.00        98.3627                 NaN            NaN  0.515340                 NaN            NaN  0.656348                 NaN  0.465565                 NaN            NaN            NaN
  1318.30        2500.00        98.3613                 NaN            NaN  0.518777                 NaN            NaN  0.651251                 NaN  0.468698                 NaN            NaN            NaN
  1315.79        2500.00        98.1536                 NaN            NaN  0.182851       0.235841                 NaN  0.766697       0.199562       0.461478                 NaN            NaN            NaN
  1313.28        2500.00        97.9803                 NaN            NaN            NaN  0.362228                 NaN  0.735360       0.446688       0.475387                 NaN            NaN            NaN
  1310.78        2500.00        98.0340                 NaN            NaN            NaN  0.351724                 NaN  0.714627       0.435288       0.464350                 NaN            NaN            NaN
  1308.27        2500.00        98.0881                 NaN            NaN            NaN  0.340192                 NaN  0.427542       0.690778       0.453422                 NaN            NaN            NaN
  1305.76        2500.00        98.1382                 NaN            NaN            NaN  0.329700                 NaN  0.418259       0.670882       0.442997                 NaN            NaN            NaN
  1303.26        2500.00        98.1874                 NaN            NaN            NaN  0.319143                 NaN  0.649422       0.411222       0.432816                 NaN            NaN            NaN
  1300.75        2500.00        98.2357                 NaN            NaN            NaN  0.308697                 NaN  0.629194       0.403504       0.422861                 NaN            NaN            NaN
  1298.25        2500.00        98.2827                 NaN            NaN            NaN  0.298935                 NaN  0.610276       0.395079       0.413032                 NaN            NaN            NaN
  1295.74        2500.00        98.3272                 NaN            NaN            NaN  0.289492                 NaN  0.592074       0.387507       0.403715                 NaN            NaN            NaN
  1293.23        2500.00        82.2490                 NaN            NaN            NaN   1.35391                 NaN   2.44235        2.92244        2.33524        8.69702                 NaN            NaN
  1290.73        2500.00        75.1150                 NaN            NaN            NaN   1.70993                 NaN   4.23927        3.06899        3.18705        12.6797                 NaN            NaN
  1288.22        2500.00        80.2683                 NaN            NaN            NaN   1.32611                 NaN   3.46354        2.38548        2.55810        9.99852                 NaN            NaN
  1285.71        2500.00        83.6662                 NaN            NaN            NaN   1.08313                 NaN   1.94501        2.92769        2.14022        8.23778                 NaN            NaN
  1283.21        2500.00        86.0679                 NaN            NaN            NaN  0.917366                 NaN   2.53367        1.64155        1.84254        6.99698                 NaN            NaN
  1280.70        2500.00        87.8271                 NaN            NaN            NaN  0.800537                 NaN   2.23163        1.42448        1.62300        6.09328                 NaN            NaN
  1278.20        2500.00        89.1608                 NaN            NaN            NaN  0.707275                 NaN   2.01816        1.25340        1.45626        5.40414                 NaN            NaN
  1275.69        2500.00        87.2107                 NaN            NaN            NaN  0.827658                 NaN   1.65354        2.10206        1.72461        6.48143                 NaN            NaN
  1273.18        2500.00        93.8647                 NaN            NaN            NaN  0.520598                 NaN   1.09239       0.710571       0.844798        2.96696                 NaN            NaN
  1270.68        2500.00        89.4283                 NaN            NaN            NaN  0.775453                 NaN   1.86360        1.23672        1.47187        5.22402                 NaN            NaN
  1268.17        2500.00        96.2174                 NaN            NaN            NaN  0.167822                 NaN  0.917846       0.363477       0.485663        1.84776                 NaN            NaN
  1265.66        2500.00        93.1591                 NaN            NaN            NaN  0.488671                 NaN  0.832572        1.18011       0.940035        3.39951                 NaN            NaN
  1263.16        2500.00        93.6193                 NaN            NaN            NaN  0.466149                 NaN  0.787071        1.07173       0.879059        3.17665                 NaN            NaN
  1260.65        2500.00        93.8012                 NaN            NaN            NaN  0.459807                 NaN  0.983322       0.797834       0.856981        3.10081                 NaN            NaN
  1258.15        2500.00        92.2413                 NaN            NaN            NaN            NaN            NaN   2.05392       0.620133        1.06231        4.02234                 NaN            NaN
  1255.64        2500.00        97.0282                 NaN            NaN            NaN  0.771451                 NaN  0.479329                 NaN  0.424234        1.29684                 NaN            NaN
  1253.13        2500.00        95.2827                 NaN            NaN            NaN  0.455811                 NaN  0.916667       0.307795       0.640461        2.39661                 NaN            NaN
  1250.63        2500.00        95.3492                 NaN            NaN            NaN  0.363570                 NaN  0.704165       0.604521       0.641060        2.33748                 NaN            NaN
  1248.12        2500.00        95.5753                 NaN            NaN            NaN  0.347076                 NaN  0.577688       0.657701       0.609352        2.23286                 NaN            NaN
  1245.61        2500.00        95.7471                 NaN            NaN            NaN  0.327132                 NaN  0.664210       0.524053       0.582572        2.15494                 NaN            NaN
  1243.11        2500.00        96.0791                 NaN            NaN            NaN  0.316701                 NaN  0.560032       0.517223       0.537565        1.98935                 NaN            NaN
  1240.60        2500.00        96.2562                 NaN            NaN            NaN  0.320715                 NaN  0.414208       0.569922       0.508586        1.93038                 NaN            NaN
  1238.10        2500.00        96.2186                 NaN            NaN            NaN  0.377395                 NaN  0.551951       0.389273       0.515624        1.94712                 NaN            NaN
  1235.59        2500.00        95.2379                 NaN            NaN            NaN  0.552927E-001            NaN  0.252154        1.11917       0.591557        2.26898       0.418228       0.567171E-001
  1233.08        2500.00        77.2925                 NaN            NaN            NaN   1.64939                 NaN   2.48638                 NaN   2.18637        9.28034        7.10498                 NaN
  1230.58        2500.00        88.1994                 NaN            NaN            NaN  0.752491                 NaN  0.217569        1.02601        1.12133        4.97588        3.70448       0.282203E-002
  1228.07        2500.00        78.7191                 NaN            NaN            NaN   1.34859                 NaN   2.43788                 NaN   1.97214        8.90529        6.61699                 NaN
  1225.56        2500.00        68.8635                 NaN            NaN            NaN   2.01815                 NaN   2.90459                 NaN   2.75416        13.4704        9.98919                 NaN
  1223.06        2500.00                 NaN            NaN            NaN            NaN   6.10174                 NaN   8.35218                 NaN   8.33391        44.5413        32.6708                 NaN
  1220.55        2500.00                 NaN            NaN            NaN            NaN   6.10048                 NaN   8.35456                 NaN   8.33794        44.5361        32.6709                 NaN
  1218.05        2500.00                 NaN            NaN            NaN            NaN   6.10104                 NaN   8.35281                 NaN   8.34247        44.5317        32.6720                 NaN
  1215.54        2500.00                 NaN            NaN            NaN            NaN   6.11430                 NaN   8.32935                 NaN   8.34594        44.5280        32.6824                 NaN
  1213.03        2500.00                 NaN            NaN            NaN            NaN   6.12723                 NaN   8.32211                 NaN   8.40781        44.4321        32.7108                 NaN
  1210.53        2500.00                 NaN            NaN            NaN            NaN   6.13147                 NaN   8.29629                 NaN   8.35521        44.5211        32.6959                 NaN
  1208.02        2500.00                 NaN            NaN            NaN            NaN   6.14521                 NaN   8.27080                 NaN   8.35824        44.5200        32.7058                 NaN
  1205.51        2500.00                 NaN            NaN            NaN            NaN   6.13934                 NaN   8.28403                 NaN   8.36194        44.5107        32.7040                 NaN
  1203.01        2500.00                 NaN            NaN            NaN            NaN   6.13238                 NaN   8.29166                 NaN   8.36827        44.5086        32.6991                 NaN
  1200.50        2500.00                 NaN            NaN            NaN            NaN   6.14026                 NaN   8.27912                 NaN   8.37276        44.5018        32.7061                 NaN
  1197.99        2500.00                 NaN            NaN            NaN            NaN   6.14348                 NaN   8.27538                 NaN   8.37507        44.4964        32.7097                 NaN
  1195.49        2500.00                 NaN            NaN            NaN            NaN   6.15418                 NaN   8.25747                 NaN   8.37740        44.4923        32.7186                 NaN
  1192.98        2500.00                 NaN            NaN            NaN            NaN   6.15229                 NaN   8.25884                 NaN   8.38349        44.4875        32.7179                 NaN
  1190.48        2500.00                 NaN            NaN            NaN            NaN   6.15403                 NaN   8.25563                 NaN   8.38804        44.4821        32.7202                 NaN
  1187.97        2500.00                 NaN            NaN            NaN            NaN   6.14595                 NaN   8.26989                 NaN   8.39234        44.4764        32.7154                 NaN
  1185.46        2500.00                 NaN            NaN            NaN            NaN   6.16215                 NaN   8.23670                 NaN   8.39434        44.4727        32.7308       0.334996E-002
  1182.96        2500.00                 NaN            NaN            NaN            NaN   6.11323                 NaN   8.28447                 NaN   8.42154        44.4294        32.7216       0.297161E-001
  1180.45        2500.00                 NaN            NaN            NaN            NaN   6.10969                 NaN   8.25162                 NaN   8.40153        44.4603        32.7270       0.498582E-001
  1177.94        2500.00                 NaN            NaN            NaN            NaN   6.08398                 NaN   8.25862                 NaN   8.40510        44.4541        32.7254       0.728501E-001
  1175.44        2500.00                 NaN            NaN            NaN            NaN   5.96820                 NaN   8.13423       0.254203        8.41939        44.4337        32.6756       0.114712     
  1172.93        2500.00                 NaN            NaN            NaN            NaN   5.95439                 NaN   8.16035       0.218979        8.42173        44.4295        32.6801       0.134980     
  1170.43        2500.00                 NaN            NaN            NaN            NaN   5.94655                 NaN   8.20173       0.159450        8.42321        44.4268        32.6879       0.154351     
  1167.92        2500.00                 NaN            NaN            NaN            NaN   5.92360                 NaN   8.21235       0.153394        8.42682        44.4204        32.6873       0.176087     
  1165.41        2500.00                 NaN            NaN            NaN            NaN   5.87172                 NaN  0.236140        8.17459        8.43336        44.4097        32.6712       0.203278     
  1162.91        2500.00                 NaN            NaN            NaN            NaN   5.77254                 NaN  0.448388        8.07629        8.44528        44.3905        32.6287       0.238311     
  1160.40        2500.00                 NaN            NaN            NaN            NaN   5.67091                 NaN   7.97031       0.671713        8.45755        44.3712        32.5847       0.273579     
  1157.89        2500.00                 NaN            NaN            NaN            NaN   5.57002                 NaN  0.891737        7.86760        8.46979        44.3518        32.5409       0.308209     
  1155.39        2500.00                 NaN            NaN            NaN            NaN   5.46170                 NaN   7.75983        1.12888        8.48317        44.3310        32.4922       0.343240     
  1152.88        2500.00                 NaN            NaN            NaN            NaN   5.35435                 NaN   7.65516        1.36247        8.49652        44.3102        32.4438       0.377544     
  1150.38        2500.00                 NaN            NaN            NaN            NaN   5.28589                 NaN   1.48617        7.60453        8.50581        44.2955        32.4169       0.405170     
  1147.87        2500.00                 NaN            NaN            NaN            NaN   5.13286                 NaN   1.84336        7.44543        8.52445        44.2670        32.3417       0.445180     
  1145.36        2500.00                 NaN            NaN            NaN            NaN   5.02207                 NaN   7.34403        2.08209        8.53856        44.2451        32.2901       0.478071     
  1142.86        2500.00                 NaN            NaN            NaN            NaN   4.90211                 NaN   2.34289        7.23562        8.55409        44.2215        32.2325       0.511360     
  1140.35        2500.00                 NaN            NaN            NaN            NaN   4.78339                 NaN   7.13085        2.59939        8.56954        44.1978        32.1752       0.543817     
  1137.84        2500.00                 NaN            NaN            NaN            NaN   4.66123                 NaN   7.02474        2.86368        8.58557        44.1734        32.1154       0.575992     
  1135.34        2500.00                 NaN            NaN            NaN            NaN   4.53616                 NaN   3.13436        6.91795        8.60212        44.1482        32.0534       0.607767     
  1132.83        2500.00                 NaN            NaN            NaN            NaN   4.40797                 NaN   3.41201        6.81025        8.61922        44.1224        31.9891       0.639149     
  1130.33        2500.00                 NaN            NaN            NaN            NaN   4.34519                 NaN   3.53403        6.75992        8.62817        44.1085        31.9626       0.661620     
  1127.82        2500.00                 NaN            NaN            NaN            NaN   4.20072                 NaN   3.83927        6.65264        8.64823        44.0800        31.8868       0.692408     
  1125.31        2500.00                 NaN            NaN            NaN            NaN   3.98211                 NaN   6.45844        4.34555        8.67692        44.0347        31.7687       0.733607     
  1122.81        2500.00                 NaN            NaN            NaN            NaN   3.84864                 NaN   4.63497        6.35364        8.69538        44.0067        31.6988       0.761809     
  1120.30        2500.00                 NaN            NaN            NaN            NaN   3.70009                 NaN   4.96227        6.23409        8.71571        43.9771        31.6193       0.791391     
  1117.79        2500.00                 NaN            NaN            NaN            NaN   3.61584                 NaN   5.11191        6.19534        8.72931        43.9572        31.5781       0.812335     
  1115.29        2500.00                 NaN            NaN            NaN            NaN   3.46682                 NaN   5.43758        6.08178        8.75027        43.9261        31.4973       0.840110     
  1112.78        2500.00                 NaN            NaN            NaN            NaN   3.29050                 NaN   5.83436        5.94129        8.77501        43.8895        31.3995       0.869819     
  1110.28        2500.00                 NaN            NaN            NaN            NaN   3.02402                 NaN   5.70598        6.46835        8.81072        43.8367        31.2462       0.908108     
  1107.77        2500.00                 NaN            NaN            NaN            NaN   2.84376                 NaN   6.86115        5.58032        8.83610        43.7983        31.1445       0.935911     
  1105.26        2500.00                 NaN            NaN            NaN            NaN   2.70146                 NaN   5.48970        7.16003        8.85648        43.7686        31.0650       0.958747     
  1102.76        2500.00                 NaN            NaN            NaN            NaN   2.50673                 NaN   7.58145        5.36216        8.88386        43.7272        30.9530       0.985571     
  1100.25        2500.00                 NaN            NaN            NaN            NaN   2.30428                 NaN   8.03204        5.21920        8.91278        43.6842        30.8355        1.01203     
  1097.74        2500.00                 NaN            NaN            NaN            NaN   2.09266                 NaN   5.07123        8.50414        8.94311        43.6393        30.7115        1.03809     
  1095.24        2500.00                 NaN            NaN            NaN            NaN   1.87079                 NaN   4.91759        9.00039        8.97500        43.5921        30.5803        1.06377     
  1092.73        2500.00                 NaN            NaN            NaN            NaN   1.63678                 NaN   4.75718        9.52504        9.00864        43.5423        30.4408        1.08920     
  1090.23        2500.00                 NaN            NaN            NaN            NaN   1.39113                 NaN   4.59001        10.0775        9.04413        43.4899        30.2932        1.11415     
  1087.72        2500.00                 NaN            NaN            NaN            NaN   1.12438                 NaN   4.40413        10.6847        9.08272        43.4332        30.1314        1.13944     
  1085.21        2500.00                 NaN            NaN            NaN            NaN  0.878665                 NaN   4.24939        11.2292        9.11775        43.3824        29.9811        1.16157     
  1082.71        2500.00                 NaN            NaN            NaN            NaN  0.562914                 NaN   4.03654        11.9486        9.16386        43.3132        29.7876        1.18739     
  1080.20        2500.00                 NaN            NaN            NaN            NaN  0.249673                 NaN   12.6597        3.83024        9.20918        43.2463        29.5937        1.21135     
  1077.69        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   13.2243        3.66996        9.24681        43.1915        29.4383        1.22913     
  1075.19        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   13.2130        3.68303        9.25500        43.1815        29.4394        1.22805     
  1072.68        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   13.2038        3.69335        9.26234        43.1734        29.4399        1.22716     
  1070.18        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   13.1977        3.70156        9.27066        43.1632        29.4409        1.22592     
  1067.67        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   13.1887        3.71225        9.27857        43.1537        29.4419        1.22488     
  1065.16        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   13.1759        3.72433        9.28615        43.1465        29.4425        1.22460     
  1062.66        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   13.1781        3.72472        9.28924        43.1404        29.4437        1.22373     
  1060.15        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   13.1655        3.74138        9.30303        43.1236        29.4450        1.22146     
  1057.64        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   13.1712        3.73798        9.31156        43.1138        29.4455        1.21998     
  1055.14        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.75580        13.1559        9.31971        43.1026        29.4472        1.21887     
  1052.63        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.77557        13.1369        9.32665        43.0942        29.4484        1.21831     
  1050.13        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.76704        13.1488        9.33465        43.0844        29.4486        1.21647     
  1047.62        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   13.1432        3.77476        9.34220        43.0750        29.4495        1.21528     
  1045.11        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.78618        13.1344        9.35141        43.0627        29.4513        1.21405     
  1042.61        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.79288        13.1299        9.35905        43.0531        29.4522        1.21282     
  1040.10        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   13.1257        3.79910        9.36616        43.0444        29.4529        1.21167     
  1037.59        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.80701        13.1210        9.37525        43.0320        29.4545        1.21019     
  1035.09        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   13.1167        3.81404        9.38342        43.0213        29.4558        1.20885     
  1032.58        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.82060        13.1130        9.39163        43.0103        29.4570        1.20746     
  1030.08        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   13.1147        3.82241        9.40102        42.9976        29.4585        1.20577     
  1027.57        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.82840        13.1117        9.40944        42.9863        29.4598        1.20432     
  1025.06        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.83577        13.1072        9.41720        42.9759        29.4610        1.20298     
  1022.56        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.85699        13.0823        9.42236        42.9730        29.4613        1.20406     
  1020.05        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   4.00822        12.8967        9.40269        43.0091        29.4628        1.22048     
  1017.54        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.99613        12.9168        9.41477        42.9916        29.4641        1.21652     
  1015.04        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   4.14380        12.7535        9.40081        43.0084        29.4672        1.22633     
  1012.53        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   4.21381        12.6731        9.39382        43.0159        29.4711        1.23218     
  1010.03        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   4.22906        12.6609        9.40226        43.0033        29.4734        1.23107     
  1007.52        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   12.6354        4.25691        9.40643        42.9975        29.4737        1.23007     
  1005.01        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   12.6518        4.24565        9.41128        42.9868        29.4758        1.22876     
  1002.51        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   12.7328        4.17070        9.40394        42.9899        29.4755        1.22719     
  1000.00        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   13.0478        3.91815        9.49622        42.8718        29.4740        1.19206     
