|6.6.6
Archiving\03_Data\frac/QFM_m1.75/ALH/ALH_1.tab                            
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       mang           O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1849.62        2500.00        99.3906                 NaN  0.609431                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1847.12        2500.00        99.3963                 NaN  0.603725                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        2500.00        99.3927                 NaN  0.607307                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        2500.00        99.3996                 NaN  0.600401                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        2500.00        99.3978                 NaN  0.601502       0.739643E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        2500.00        99.3865                 NaN  0.599683       0.138091E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        2500.00        99.3858                 NaN  0.600379       0.138039E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        2500.00        99.3887                 NaN  0.597520       0.137829E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        2500.00        99.1963                 NaN  0.785443       0.182810E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        2500.00        99.5858                 NaN  0.405152       0.909125E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        2500.00        99.3897                 NaN  0.596625       0.136778E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        2500.00        99.3886                 NaN  0.597761       0.136712E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        2500.00        99.1537                 NaN  0.827265       0.190145E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        2500.00        99.6332                 NaN  0.358715       0.811745E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        2500.00        99.3906                 NaN  0.595817       0.135843E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        2500.00        99.3893                 NaN  0.597125       0.135792E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        2500.00        99.3895                 NaN  0.597037       0.135122E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        2500.00        99.4723                 NaN  0.516038       0.117030E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        2500.00        99.3095                 NaN  0.675234       0.152305E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        2500.00        99.3906                 NaN  0.595991       0.134137E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        2500.00        99.3897                 NaN  0.596927       0.134079E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        2500.00        99.3870                 NaN  0.599565       0.134643E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        2500.00        99.3901                 NaN  0.596576       0.133073E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        2500.00        99.3873                 NaN  0.599312       0.133554E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        2500.00        99.3850                 NaN  0.601639       0.133711E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        2500.00        99.3861                 NaN  0.600600       0.132790E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        2500.00        99.3832                 NaN  0.603448       0.133543E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        2500.00        99.3868                 NaN  0.599974       0.131770E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        2500.00        99.3816                 NaN  0.605148       0.132474E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        2500.00        99.4259                 NaN  0.561800       0.122502E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        2500.00        99.3333                 NaN  0.652597       0.141514E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        2500.00        99.3780                 NaN  0.608809       0.132241E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        2500.00        99.3767                 NaN  0.610146       0.131146E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        2500.00        99.3736                 NaN  0.613299       0.131434E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        2500.00        99.3726                 NaN  0.614277       0.131243E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        2500.00        99.3703                 NaN  0.616576       0.130949E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        2500.00        99.3665                 NaN  0.620378       0.131126E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        2500.00        99.3673                 NaN  0.619662       0.130338E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        2500.00        99.3654                 NaN  0.621629       0.130180E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        2500.00        99.3628                 NaN  0.624203       0.130096E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        2500.00        99.3592                 NaN  0.627735       0.130381E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        2500.00        99.4077                 NaN  0.580367       0.119626E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        2500.00        99.3055                 NaN  0.680516       0.139597E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        2500.00        99.3534                 NaN  0.633685       0.129361E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        2500.00        99.3488                 NaN  0.638270       0.129674E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        2500.00        99.3502                 NaN  0.636928       0.128808E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        2500.00        99.3412                 NaN  0.645869       0.129746E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        2500.00        99.3474                 NaN  0.639822       0.127784E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        2500.00        99.3414                 NaN  0.645752       0.128468E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        2500.00        99.3904                 NaN  0.597730       0.118271E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        2500.00        99.2843                 NaN  0.701857       0.137981E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        2500.00        99.3328                 NaN  0.654364       0.128187E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        2500.00        99.3309                 NaN  0.656296       0.127886E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        2500.00        99.3235                 NaN  0.663657       0.128854E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        2500.00        99.3297                 NaN  0.657619       0.126321E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        2500.00        99.3235                 NaN  0.663716       0.127357E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        2500.00        99.3203                 NaN  0.666979       0.127322E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        2500.00        99.3196                 NaN  0.667745       0.126905E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        2500.00        99.3163                 NaN  0.671031       0.126874E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        2500.00        99.3119                 NaN  0.675414       0.127105E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        2500.00        99.3130                 NaN  0.674414       0.126275E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        2500.00        99.3073                 NaN  0.680000       0.126646E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        2500.00        99.3045                 NaN  0.682810       0.126658E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        2500.00        99.3128                 NaN  0.674746       0.124360E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        2500.00        99.3038                 NaN  0.683603       0.125606E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        2500.00        99.3017                 NaN  0.685750       0.125345E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        2500.00        99.3000                 NaN  0.687519       0.125192E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        2500.00        99.2989                 NaN  0.688635       0.125105E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        2500.00        99.2967                 NaN  0.690779       0.124847E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        2500.00        99.2960                 NaN  0.691508       0.124513E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        2500.00        99.2930                 NaN  0.694606       0.124410E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        2500.00        99.2947                 NaN  0.692951       0.123836E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        2500.00        99.2881                 NaN  0.699437       0.124976E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        2500.00        99.2953                 NaN  0.692450       0.122855E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        2500.00        99.2912                 NaN  0.696480       0.123182E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        2500.00        99.2901                 NaN  0.697591       0.122852E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        2500.00        99.2863                 NaN  0.701375       0.123316E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        2500.00        99.2914                 NaN  0.696437       0.121966E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        2500.00        99.3477                 NaN  0.641113       0.111794E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        2500.00        99.2282                 NaN  0.758582       0.132278E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        2500.00        99.2917                 NaN  0.696215       0.120971E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        2500.00        99.1548                 NaN  0.830036       0.151275E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        2500.00        99.4223                 NaN  0.568573       0.909263E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        2500.00        99.2930                 NaN  0.695036       0.120109E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        2500.00        99.2936                 NaN  0.694474       0.119709E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        2500.00        99.2932                 NaN  0.694844       0.119653E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        2500.00        99.2945                 NaN  0.693577       0.119363E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        2500.00        99.2947                 NaN  0.693425       0.119089E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        2500.00        99.2987                 NaN  0.689497       0.118330E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        2500.00        99.2992                 NaN  0.688996       0.118038E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        2500.00        99.3009                 NaN  0.687324       0.117654E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        2500.00        99.3030                 NaN  0.685293       0.117297E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        2500.00        99.3061                 NaN  0.682237       0.116573E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        2500.00        99.3077                 NaN  0.680673       0.116186E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        2500.00        99.3091                 NaN  0.679333       0.115932E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        2500.00        99.3124                 NaN  0.676039       0.115282E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        2500.00        99.3149                 NaN  0.673567       0.114928E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        2500.00        99.3150                 NaN  0.673567       0.114630E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        2500.00        99.3229                 NaN  0.665757       0.113548E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        2500.00        99.3237                 NaN  0.664994       0.113370E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        2500.00        99.3267                 NaN  0.661958       0.112926E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        2500.00        99.3291                 NaN  0.659611       0.112430E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        2500.00        99.3344                 NaN  0.654487       0.111607E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        2500.00        99.3375                 NaN  0.651398       0.111239E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        2500.00        99.3404                 NaN  0.648501       0.110638E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        2500.00        99.3430                 NaN  0.645989       0.110141E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        2500.00        99.3481                 NaN  0.640915       0.109446E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        2500.00        99.3513                 NaN  0.637739       0.109533E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        2500.00        99.3562                 NaN  0.632028       0.107554E-001  0.999949E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        2500.00        98.7925                 NaN  0.175228                 NaN   1.03232                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        2500.00        98.7886                 NaN  0.160144                 NaN   1.05121                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        2500.00        98.8120                 NaN  0.159931                 NaN   1.02809                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        2500.00        98.8422                 NaN  0.158620                 NaN  0.999152                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        2500.00        98.7849                 NaN  0.166995                 NaN   1.04815                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        2500.00        98.9213                 NaN  0.144812                 NaN  0.933875                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        2500.00        99.8967                 NaN  0.103322                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        2500.00        97.8735                 NaN  0.192819                 NaN   1.93368                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        2500.00        98.9029                 NaN  0.144153                 NaN  0.952988                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        2500.00        98.9152                 NaN  0.140054                 NaN  0.944764                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        2500.00        98.9298                 NaN  0.139622                 NaN  0.930598                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        2500.00        98.9412                 NaN  0.136274                 NaN  0.922543                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        2500.00        98.9565                 NaN  0.135015                 NaN  0.908469                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        2500.00        98.9686                 NaN  0.133366                 NaN  0.898016                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        2500.00        98.9793                 NaN  0.130352                 NaN  0.890346                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        2500.00        98.9898                 NaN  0.130097                 NaN  0.880057                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        2500.00        99.0046                 NaN  0.125447                 NaN  0.869915                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        2500.00        99.0119                 NaN  0.121329                 NaN  0.866756                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        2500.00        99.0244                 NaN  0.119423                 NaN  0.856165                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        2500.00        99.0325                 NaN  0.117291                 NaN  0.850177                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        2500.00        99.0463                 NaN  0.117261                 NaN  0.836416                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        2500.00        99.0564                 NaN  0.114314                 NaN  0.829288                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        2500.00        98.9470                 NaN  0.342607E-001            NaN  0.349100       0.669624                 NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        2500.00        98.8684                 NaN            NaN            NaN            NaN   1.13163                 NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        2500.00        98.8750                 NaN            NaN            NaN  0.286381E-001   1.09633                 NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        2500.00        98.8806                 NaN            NaN            NaN  0.464905E-001   1.07293                 NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        2500.00        98.8752                 NaN            NaN            NaN            NaN   1.12476                 NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        2500.00        98.8873                 NaN            NaN            NaN            NaN   1.11268                 NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        2500.00        98.8863                 NaN  0.134418E-005            NaN            NaN   1.11373                 NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        2500.00        98.8872                 NaN            NaN            NaN            NaN   1.11278                 NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        2500.00        98.8879                 NaN            NaN            NaN            NaN   1.11209                 NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        2500.00        98.8869                 NaN            NaN            NaN            NaN   1.11307                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        2500.00        98.8863                 NaN            NaN            NaN            NaN   1.11374                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        2500.00        98.8835                 NaN            NaN            NaN            NaN   1.11652                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        2500.00        98.8815                 NaN            NaN            NaN            NaN   1.11849                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        2500.00        98.8741                 NaN            NaN  0.153734E-003            NaN   1.12570                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        2500.00        98.8534                 NaN            NaN  0.936918E-002            NaN   1.13727                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        2500.00        98.8446                 NaN            NaN  0.917684E-002            NaN   1.14621                 NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        2500.00        98.8316                 NaN            NaN  0.897752E-002            NaN   1.15941                 NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        2500.00        98.8195                 NaN            NaN  0.876456E-002            NaN   1.17175                 NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        2500.00        98.7981                 NaN  0.117421E-005  0.851533E-002            NaN   1.19343                 NaN            NaN            NaN            NaN            NaN            NaN
  1473.68        2500.00        98.7695                 NaN            NaN  0.824146E-002            NaN   1.22221                 NaN            NaN            NaN            NaN            NaN            NaN
