|6.6.6
Archiving\03_Data\frac/QFM_m1.75/ALH/ALH_3.tab                            
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       mang           O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1912.28        2500.00        99.7262       0.273801                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1909.77        2500.00        99.7262       0.273817                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.27        2500.00        99.7262       0.273834                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1904.76        2500.00        99.7261       0.273850                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1902.26        2500.00        99.7261       0.273867                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1899.75        2500.00        99.7261       0.273884                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.24        2500.00        99.7261       0.273900                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.74        2500.00        99.7261       0.273917                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1892.23        2500.00        99.2671       0.274012       0.458904                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1889.72        2500.00        99.3932                 NaN  0.606750                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.22        2500.00        99.3970                 NaN  0.602959                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.71        2500.00        99.3961                 NaN  0.603883                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1882.21        2500.00        99.4067                 NaN  0.593343                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1879.70        2500.00        99.4064                 NaN  0.593599                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1877.19        2500.00        99.4078                 NaN  0.592169                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1874.69        2500.00        99.4122                 NaN  0.587845                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1872.18        2500.00        99.4141                 NaN  0.585920                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1869.67        2500.00        99.4162                 NaN  0.583762                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1867.17        2500.00        99.4194                 NaN  0.580643                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1864.66        2500.00        99.4215                 NaN  0.578493                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.16        2500.00        99.4238                 NaN  0.576182                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1859.65        2500.00        99.4252                 NaN  0.574761                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1857.14        2500.00        99.4277                 NaN  0.572279                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1854.64        2500.00        99.4304                 NaN  0.569632                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.13        2500.00        99.4314                 NaN  0.568631                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.62        2500.00        99.4315                 NaN  0.568505                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1847.12        2500.00        99.4370                 NaN  0.563009                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        2500.00        99.4340                 NaN  0.566021                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        2500.00        99.4407                 NaN  0.559323                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        2500.00        99.4394                 NaN  0.560086       0.505535E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        2500.00        99.4325                 NaN  0.558101       0.943300E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        2500.00        99.4322                 NaN  0.558385       0.942313E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        2500.00        99.4349                 NaN  0.555656       0.941182E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        2500.00        99.2575                 NaN  0.730057       0.124666E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        2500.00        99.6176                 NaN  0.376201       0.619989E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        2500.00        99.4370                 NaN  0.553713       0.932395E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        2500.00        99.4364                 NaN  0.554330       0.931151E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        2500.00        99.2198                 NaN  0.767238       0.129516E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        2500.00        99.6622                 NaN  0.332266       0.552588E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        2500.00        99.4391                 NaN  0.551685       0.924401E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        2500.00        99.4383                 NaN  0.552418       0.923769E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        2500.00        99.4389                 NaN  0.551868       0.918701E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        2500.00        99.5151                 NaN  0.476945       0.795008E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        2500.00        99.3659                 NaN  0.623802       0.103445E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        2500.00        99.4408                 NaN  0.550042       0.910779E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        2500.00        99.4403                 NaN  0.550617       0.909987E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        2500.00        99.4381                 NaN  0.552727       0.913551E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        2500.00        99.4414                 NaN  0.549576       0.902302E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        2500.00        99.4392                 NaN  0.551755       0.905310E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        2500.00        99.4374                 NaN  0.553508       0.906022E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        2500.00        99.4388                 NaN  0.552163       0.899109E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        2500.00        99.4362                 NaN  0.554715       0.904269E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        2500.00        99.4401                 NaN  0.550993       0.891788E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        2500.00        99.4358                 NaN  0.555243       0.895968E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        2500.00        99.4766                 NaN  0.515082       0.828115E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        2500.00        99.3926                 NaN  0.597851       0.956033E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        2500.00        99.4335                 NaN  0.557588       0.893551E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        2500.00        99.4330                 NaN  0.558168       0.885253E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        2500.00        99.4304                 NaN  0.560711       0.886740E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        2500.00        99.4299                 NaN  0.561212       0.885266E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        2500.00        99.4284                 NaN  0.562790       0.882703E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        2500.00        99.4253                 NaN  0.565834       0.883570E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        2500.00        99.4264                 NaN  0.564809       0.877577E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        2500.00        99.4250                 NaN  0.566212       0.876177E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        2500.00        99.4232                 NaN  0.568093       0.875312E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        2500.00        99.4204                 NaN  0.570826       0.876933E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        2500.00        99.4647                 NaN  0.527259       0.803904E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        2500.00        99.3728                 NaN  0.617850       0.937905E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        2500.00        99.4165                 NaN  0.574850       0.868651E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        2500.00        99.4128                 NaN  0.578525       0.870219E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        2500.00        99.4144                 NaN  0.576925       0.864382E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        2500.00        99.4070                 NaN  0.584288       0.869930E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        2500.00        99.4129                 NaN  0.578563       0.856329E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        2500.00        99.4080                 NaN  0.583385       0.860508E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        2500.00        99.4526                 NaN  0.539514       0.791513E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        2500.00        99.3578                 NaN  0.632973       0.923274E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        2500.00        99.4019                 NaN  0.589547       0.857394E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        2500.00        99.4006                 NaN  0.590819       0.854921E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        2500.00        99.3946                 NaN  0.596815       0.860624E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        2500.00        99.4006                 NaN  0.590941       0.843485E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        2500.00        99.3956                 NaN  0.595891       0.850091E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        2500.00        99.3933                 NaN  0.598250       0.849379E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        2500.00        99.3930                 NaN  0.598488       0.846257E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        2500.00        99.3907                 NaN  0.600839       0.845507E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        2500.00        99.3874                 NaN  0.604114       0.846559E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        2500.00        99.3889                 NaN  0.602734       0.840599E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        2500.00        99.3844                 NaN  0.607215       0.842247E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        2500.00        99.3825                 NaN  0.609117       0.842350E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        2500.00        99.3905                 NaN  0.601206       0.826441E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        2500.00        99.3831                 NaN  0.608562       0.834326E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        2500.00        99.3819                 NaN  0.609754       0.832129E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        2500.00        99.3809                 NaN  0.610788       0.830636E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        2500.00        99.3804                 NaN  0.611267       0.829752E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        2500.00        99.3793                 NaN  0.612456       0.827500E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        2500.00        99.3792                 NaN  0.612523       0.824701E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        2500.00        99.3773                 NaN  0.614461       0.823543E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        2500.00        99.3793                 NaN  0.612522       0.819431E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        2500.00        99.3741                 NaN  0.617596       0.826575E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        2500.00        99.3810                 NaN  0.610854       0.812010E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        2500.00        99.3782                 NaN  0.613631       0.813431E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        2500.00        99.3781                 NaN  0.613839       0.810857E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        2500.00        99.3754                 NaN  0.616475       0.813506E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        2500.00        99.3804                 NaN  0.611510       0.804174E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        2500.00        99.4303                 NaN  0.562367       0.736214E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        2500.00        99.3266                 NaN  0.664658       0.871219E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        2500.00        99.3827                 NaN  0.609317       0.796025E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        2500.00        99.2649                 NaN  0.725186       0.994591E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        2500.00        99.4975                 NaN  0.496506       0.597413E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        2500.00        99.3857                 NaN  0.606413       0.789007E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        2500.00        99.3870                 NaN  0.605144       0.785789E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        2500.00        99.3874                 NaN  0.604769       0.785015E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        2500.00        99.3892                 NaN  0.602993       0.782777E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        2500.00        99.3901                 NaN  0.602096       0.780530E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        2500.00        99.3941                 NaN  0.598128       0.774977E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        2500.00        99.3953                 NaN  0.596956       0.772437E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        2500.00        99.3974                 NaN  0.594866       0.769440E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        2500.00        99.3999                 NaN  0.592414       0.766729E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        2500.00        99.4033                 NaN  0.589053       0.761444E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        2500.00        99.4055                 NaN  0.586887       0.758475E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        2500.00        99.4074                 NaN  0.585079       0.756235E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        2500.00        99.4110                 NaN  0.581485       0.751500E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        2500.00        99.4138                 NaN  0.578759       0.748929E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        2500.00        99.4147                 NaN  0.577811       0.746398E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        2500.00        99.4219                 NaN  0.570709       0.738915E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        2500.00        99.4233                 NaN  0.569281       0.737272E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        2500.00        99.4266                 NaN  0.566077       0.733969E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        2500.00        99.4294                 NaN  0.563275       0.730111E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        2500.00        99.4345                 NaN  0.558275       0.724342E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        2500.00        99.4377                 NaN  0.555038       0.721567E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        2500.00        99.4410                 NaN  0.551798       0.717115E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        2500.00        99.4440                 NaN  0.548842       0.713365E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        2500.00        99.4489                 NaN  0.543990       0.708546E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        2500.00        99.4522                 NaN  0.540712       0.708738E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        2500.00        99.4570                 NaN  0.535129       0.695353E-002  0.888017E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        2500.00        98.9351                 NaN  0.148281                 NaN  0.916609                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        2500.00        98.9317                 NaN  0.135393                 NaN  0.932927                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        2500.00        98.9527                 NaN  0.135158                 NaN  0.912174                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        2500.00        98.9805                 NaN  0.133850                 NaN  0.885662                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        2500.00        98.9308                 NaN  0.140793                 NaN  0.928384                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        2500.00        99.0514                 NaN  0.121937                 NaN  0.826641                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        2500.00        99.9133                 NaN  0.867295E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        2500.00        98.1257                 NaN  0.162276                 NaN   1.71206                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        2500.00        99.0367                 NaN  0.121051                 NaN  0.842230                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        2500.00        99.0480                 NaN  0.117492                 NaN  0.834549                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        2500.00        99.0616                 NaN  0.116967                 NaN  0.821435                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        2500.00        99.0720                 NaN  0.114066                 NaN  0.813917                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        2500.00        99.0861                 NaN  0.112922                 NaN  0.801016                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        2500.00        99.0973                 NaN  0.111419                 NaN  0.791306                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        2500.00        99.1072                 NaN  0.108780                 NaN  0.784027                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        2500.00        99.1171                 NaN  0.108463                 NaN  0.774389                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        2500.00        99.1303                 NaN  0.104480                 NaN  0.765185                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        2500.00        99.1372                 NaN  0.100945                 NaN  0.761897                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        2500.00        99.1485                 NaN  0.992539E-001            NaN  0.752253                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        2500.00        99.1562                 NaN  0.973627E-001            NaN  0.746422                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        2500.00        99.1688                 NaN  0.972658E-001            NaN  0.733975                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        2500.00        99.1778                 NaN  0.947345E-001            NaN  0.727438                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        2500.00        99.0754                 NaN  0.283620E-001            NaN  0.306005       0.590212                 NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        2500.00        99.0032                 NaN            NaN            NaN            NaN  0.996809                 NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        2500.00        99.0097                 NaN            NaN            NaN  0.250691E-001  0.965223                 NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        2500.00        99.0153                 NaN            NaN            NaN  0.406746E-001  0.943987                 NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        2500.00        99.0112                 NaN            NaN            NaN            NaN  0.988823                 NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        2500.00        99.0222                 NaN            NaN            NaN            NaN  0.977815                 NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        2500.00        99.0219                 NaN  0.110540E-005            NaN            NaN  0.978064                 NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        2500.00        99.0234                 NaN            NaN            NaN            NaN  0.976566                 NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        2500.00        99.0246                 NaN            NaN            NaN            NaN  0.975446                 NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        2500.00        99.0244                 NaN            NaN            NaN            NaN  0.975607                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        2500.00        99.0244                 NaN            NaN            NaN            NaN  0.975592                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        2500.00        99.0225                 NaN            NaN            NaN            NaN  0.977459                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        2500.00        99.0214                 NaN            NaN            NaN            NaN  0.978583                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        2500.00        99.0156                 NaN            NaN  0.994977E-004            NaN  0.984329                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        2500.00        99.0002                 NaN            NaN  0.606586E-002            NaN  0.993741                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        2500.00        98.9932                 NaN            NaN  0.594227E-002            NaN   1.00082                 NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        2500.00        98.9824                 NaN            NaN  0.581435E-002            NaN   1.01180                 NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        2500.00        98.9722                 NaN            NaN  0.567851E-002            NaN   1.02210                 NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        2500.00        98.9541                 NaN  0.950500E-006  0.551820E-002            NaN   1.04037                 NaN            NaN            NaN            NaN            NaN            NaN
