|6.6.6
Archiving\03_Data\eqLP/QFM_m1.5/WD94/WD94_3.tab                           
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       mang           O(HP)          pxmn           Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  2000.00        500.000        99.7289       0.271140                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1996.79        500.000        99.7288       0.271160                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1993.59        500.000        99.7288       0.271179                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1990.38        500.000        99.7288       0.271198                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1987.18        500.000        99.7288       0.271217                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1983.97        500.000        99.7288       0.271236                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1980.77        500.000        99.7287       0.271256                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1977.56        500.000        99.7287       0.271275                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1974.36        500.000        99.7287       0.271294                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1971.15        500.000        99.7287       0.271314                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1967.95        500.000        99.7287       0.271333                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1964.74        500.000        99.7286       0.271352                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1961.54        500.000        99.7286       0.271372                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1958.33        500.000        99.7286       0.271391                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1955.13        500.000        99.7286       0.271411                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1951.92        500.000        99.7286       0.271430                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1948.72        500.000        99.7286       0.271450                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1945.51        500.000        99.7285       0.271469                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1942.31        500.000        99.7285       0.271489                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1939.10        500.000        99.7285       0.271508                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1935.90        500.000        99.7285       0.271528                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.69        500.000        99.7285       0.271548                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.49        500.000        99.7284       0.271567                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        500.000        99.7284       0.271587                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        500.000        99.7284       0.271607                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        500.000        99.7284       0.271626                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        500.000        99.7284       0.271646                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        500.000        99.7283       0.271666                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        500.000        99.7283       0.271686                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        500.000        99.7283       0.271705                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1903.85        500.000        99.7283       0.271725                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1900.64        500.000        99.7283       0.271745                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.44        500.000        99.7282       0.271765                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.23        500.000        99.7282       0.271785                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1891.03        500.000        99.7282       0.271805                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.82        500.000        99.7282       0.271825                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.62        500.000        99.1127       0.271958       0.615380                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1881.41        500.000        98.3752       0.272113        1.35272                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1878.21        500.000        97.6368       0.272267        2.09095                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1875.00        500.000        96.9044       0.271865        2.82225       0.143580E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1871.79        500.000        94.5002       0.234723E-001   4.83248       0.643842                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1868.59        500.000        93.6330                 NaN   5.66204       0.704928                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1865.38        500.000        92.9231                 NaN   6.37159       0.705348                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.18        500.000        92.2346                 NaN   7.05962       0.705755                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1858.97        500.000        91.5454                 NaN   7.74841       0.706161                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1855.77        500.000        90.8535                 NaN   8.43346       0.706576       0.642011E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1852.56        500.000        90.1627                 NaN   9.11193       0.706995       0.183315E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1849.36        500.000        89.4728                 NaN   9.78975       0.707415       0.300539E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1846.15        500.000        88.7820                 NaN   10.4683       0.707833       0.417902E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1842.95        500.000        88.1241                 NaN   11.1148       0.708237       0.529034E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1839.74        500.000        87.4654                 NaN   11.7620       0.708639       0.640293E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1836.54        500.000        86.8060                 NaN   12.4098       0.709040       0.751677E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1833.33        500.000        86.1459                 NaN   13.0583       0.709440       0.863187E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1830.13        500.000        85.4851                 NaN   13.7076       0.709839       0.974821E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1826.92        500.000        84.8237                 NaN   14.3574       0.710236       0.108658                 NaN            NaN            NaN            NaN            NaN            NaN
  1823.72        500.000        84.1615                 NaN   15.0080       0.710632       0.119846                 NaN            NaN            NaN            NaN            NaN            NaN
  1820.51        500.000        83.4987                 NaN   15.6592       0.711028       0.131047                 NaN            NaN            NaN            NaN            NaN            NaN
  1817.31        500.000        82.8682                 NaN   16.2791       0.711411       0.141304                 NaN            NaN            NaN            NaN            NaN            NaN
  1814.10        500.000        82.2371                 NaN   16.8995       0.711793       0.151572                 NaN            NaN            NaN            NaN            NaN            NaN
  1810.90        500.000        81.6054                 NaN   17.5205       0.712174       0.161851                 NaN            NaN            NaN            NaN            NaN            NaN
  1807.69        500.000        80.9731                 NaN   18.1422       0.712553       0.172140                 NaN            NaN            NaN            NaN            NaN            NaN
  1804.49        500.000        80.3402                 NaN   18.7644       0.712932       0.182440                 NaN            NaN            NaN            NaN            NaN            NaN
  1801.28        500.000        79.7067                 NaN   19.3873       0.713309       0.192751                 NaN            NaN            NaN            NaN            NaN            NaN
  1798.08        500.000        79.0725                 NaN   20.0107       0.713685       0.203072                 NaN            NaN            NaN            NaN            NaN            NaN
  1794.87        500.000        78.4378                 NaN   20.6347       0.714059       0.213404                 NaN            NaN            NaN            NaN            NaN            NaN
  1791.67        500.000        77.8295                 NaN   21.2332       0.714423       0.222912                 NaN            NaN            NaN            NaN            NaN            NaN
  1788.46        500.000        77.2206                 NaN   21.8322       0.714786       0.232428                 NaN            NaN            NaN            NaN            NaN            NaN
  1785.26        500.000        76.6111                 NaN   22.4318       0.715147       0.241954                 NaN            NaN            NaN            NaN            NaN            NaN
  1782.05        500.000        76.0012                 NaN   23.0318       0.715507       0.251489                 NaN            NaN            NaN            NaN            NaN            NaN
  1778.85        500.000        75.3906                 NaN   23.6325       0.715866       0.261033                 NaN            NaN            NaN            NaN            NaN            NaN
  1775.64        500.000        74.7796                 NaN   24.2336       0.716223       0.270586                 NaN            NaN            NaN            NaN            NaN            NaN
  1772.44        500.000        74.1680                 NaN   24.8353       0.716579       0.280149                 NaN            NaN            NaN            NaN            NaN            NaN
  1769.23        500.000        73.5559                 NaN   25.4375       0.716933       0.289720                 NaN            NaN            NaN            NaN            NaN            NaN
  1766.03        500.000        72.9686                 NaN   26.0156       0.717276       0.298516                 NaN            NaN            NaN            NaN            NaN            NaN
  1762.82        500.000        72.3808                 NaN   26.5943       0.717618       0.307320                 NaN            NaN            NaN            NaN            NaN            NaN
  1759.62        500.000        71.7925                 NaN   27.1734       0.717958       0.316132                 NaN            NaN            NaN            NaN            NaN            NaN
  1756.41        500.000        71.2037                 NaN   27.7530       0.718297       0.324951                 NaN            NaN            NaN            NaN            NaN            NaN
  1753.21        500.000        70.6145                 NaN   28.3331       0.718634       0.333778                 NaN            NaN            NaN            NaN            NaN            NaN
  1750.00        500.000        70.0248                 NaN   28.9136       0.718970       0.342613                 NaN            NaN            NaN            NaN            NaN            NaN
  1746.79        500.000        69.4347                 NaN   29.4946       0.719304       0.351455                 NaN            NaN            NaN            NaN            NaN            NaN
  1743.59        500.000        68.8440                 NaN   30.0760       0.719637       0.360305                 NaN            NaN            NaN            NaN            NaN            NaN
  1740.38        500.000        68.2793                 NaN   30.6321       0.719957       0.368611                 NaN            NaN            NaN            NaN            NaN            NaN
  1737.18        500.000        67.7142                 NaN   31.1886       0.720276       0.376925                 NaN            NaN            NaN            NaN            NaN            NaN
  1733.97        500.000        67.1487                 NaN   31.7455       0.720593       0.385244                 NaN            NaN            NaN            NaN            NaN            NaN
  1730.77        500.000        66.5828                 NaN   32.3028       0.720908       0.393570                 NaN            NaN            NaN            NaN            NaN            NaN
  1727.56        500.000        66.0164                 NaN   32.8604       0.721222       0.401903                 NaN            NaN            NaN            NaN            NaN            NaN
  1724.36        500.000        65.4497                 NaN   33.4185       0.721535       0.410242                 NaN            NaN            NaN            NaN            NaN            NaN
  1721.15        500.000        64.8826                 NaN   33.9769       0.721845       0.418587                 NaN            NaN            NaN            NaN            NaN            NaN
  1717.95        500.000        64.3152                 NaN   34.5358       0.722155       0.426939                 NaN            NaN            NaN            NaN            NaN            NaN
  1714.74        500.000        63.7798                 NaN   35.0633       0.722447       0.434485                 NaN            NaN            NaN            NaN            NaN            NaN
  1711.54        500.000        63.2441                 NaN   35.5911       0.722737       0.442036                 NaN            NaN            NaN            NaN            NaN            NaN
  1708.33        500.000        62.7081                 NaN   36.1193       0.723026       0.449592                 NaN            NaN            NaN            NaN            NaN            NaN
  1705.13        500.000        62.1718                 NaN   36.6477       0.723313       0.457153                 NaN            NaN            NaN            NaN            NaN            NaN
  1701.92        500.000        61.6352                 NaN   37.1765       0.723598       0.464719                 NaN            NaN            NaN            NaN            NaN            NaN
  1698.72        500.000        61.0982                 NaN   37.7056       0.723882       0.472291                 NaN            NaN            NaN            NaN            NaN            NaN
  1695.51        500.000        60.5610                 NaN   38.2350       0.724165       0.479867                 NaN            NaN            NaN            NaN            NaN            NaN
  1692.31        500.000        60.0234                 NaN   38.7647       0.724446       0.487448                 NaN            NaN            NaN            NaN            NaN            NaN
  1689.10        500.000        59.5238                 NaN   39.2568       0.724706       0.494657                 NaN            NaN            NaN            NaN            NaN            NaN
  1685.90        500.000        59.0240                 NaN   39.7492       0.724966       0.501870                 NaN            NaN            NaN            NaN            NaN            NaN
  1682.69        500.000        58.5238                 NaN   40.2418       0.725223       0.509087                 NaN            NaN            NaN            NaN            NaN            NaN
  1679.49        500.000        58.0235                 NaN   40.7347       0.725479       0.516309                 NaN            NaN            NaN            NaN            NaN            NaN
  1676.28        500.000        57.5229                 NaN   41.2278       0.725733       0.523534                 NaN            NaN            NaN            NaN            NaN            NaN
  1673.08        500.000        57.0221                 NaN   41.7211       0.725986       0.530763                 NaN            NaN            NaN            NaN            NaN            NaN
  1669.87        500.000        56.5211                 NaN   42.2147       0.726237       0.537996                 NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        500.000        56.0198                 NaN   42.7084       0.726487       0.545233                 NaN            NaN            NaN            NaN            NaN            NaN
  1663.46        500.000        55.5605                 NaN   43.1608       0.726716       0.551970                 NaN            NaN            NaN            NaN            NaN            NaN
  1660.26        500.000        55.1010                 NaN   43.6133       0.726943       0.558710                 NaN            NaN            NaN            NaN            NaN            NaN
  1657.05        500.000        54.6414                 NaN   44.0660       0.727169       0.565453                 NaN            NaN            NaN            NaN            NaN            NaN
  1653.85        500.000        54.1816                 NaN   44.5188       0.727394       0.572200                 NaN            NaN            NaN            NaN            NaN            NaN
  1650.64        500.000        53.7216                 NaN   44.9718       0.727617       0.578949                 NaN            NaN            NaN            NaN            NaN            NaN
  1647.44        500.000        53.2615                 NaN   45.4250       0.727838       0.585701                 NaN            NaN            NaN            NaN            NaN            NaN
  1644.23        500.000        52.8012                 NaN   45.8783       0.728057       0.592456                 NaN            NaN            NaN            NaN            NaN            NaN
  1641.03        500.000        52.3407                 NaN   46.3318       0.728275       0.599213                 NaN            NaN            NaN            NaN            NaN            NaN
  1637.82        500.000        51.9276                 NaN   46.7383       0.728471       0.605680                 NaN            NaN            NaN            NaN            NaN            NaN
  1634.62        500.000        51.5143                 NaN   47.1448       0.728665       0.612148                 NaN            NaN            NaN            NaN            NaN            NaN
  1631.41        500.000        51.1010                 NaN   47.5515       0.728857       0.618619                 NaN            NaN            NaN            NaN            NaN            NaN
  1628.21        500.000        50.6875                 NaN   47.9583       0.729048       0.625092                 NaN            NaN            NaN            NaN            NaN            NaN
  1625.00        500.000        50.2740                 NaN   48.3652       0.729238       0.631568                 NaN            NaN            NaN            NaN            NaN            NaN
  1621.79        500.000        49.8604                 NaN   48.7722       0.729426       0.638045                 NaN            NaN            NaN            NaN            NaN            NaN
  1618.59        500.000        49.4466                 NaN   49.1792       0.729612       0.644525                 NaN            NaN            NaN            NaN            NaN            NaN
  1615.38        500.000        49.0328                 NaN   49.5864       0.729797       0.651007                 NaN            NaN            NaN            NaN            NaN            NaN
  1612.18        500.000        48.6444                 NaN   49.9685       0.729984       0.657063                 NaN            NaN            NaN            NaN            NaN            NaN
  1608.97        500.000        48.2559                 NaN   50.3508       0.730169       0.663121                 NaN            NaN            NaN            NaN            NaN            NaN
  1605.77        500.000        47.8674                 NaN   50.7331       0.730352       0.669181                 NaN            NaN            NaN            NaN            NaN            NaN
  1602.56        500.000        47.4787                 NaN   51.1155       0.730534       0.675243                 NaN            NaN            NaN            NaN            NaN            NaN
  1599.36        500.000        47.1393                 NaN   51.4482       0.730656       0.681876                 NaN            NaN            NaN            NaN            NaN            NaN
  1596.15        500.000        46.7999                 NaN   51.7808       0.730776       0.688509                 NaN            NaN            NaN            NaN            NaN            NaN
  1592.95        500.000        46.4475                 NaN   52.1274       0.730928       0.694181                 NaN            NaN            NaN            NaN            NaN            NaN
  1589.74        500.000        45.7356                 NaN   52.2908       0.731498       0.693434       0.548681                 NaN            NaN            NaN            NaN            NaN
  1586.54        500.000        44.9426                 NaN   52.3427       0.732212       0.689161        1.29335                 NaN            NaN            NaN            NaN            NaN
  1583.33        500.000        44.1481                 NaN   52.3946       0.732925       0.684879        2.03944                 NaN            NaN            NaN            NaN            NaN
  1580.13        500.000        43.3522                 NaN   52.4466       0.733639       0.680588        2.78696                 NaN            NaN            NaN            NaN            NaN
  1576.92        500.000        42.5548                 NaN   52.4987       0.734354       0.676288        3.53591                 NaN            NaN            NaN            NaN            NaN
  1573.72        500.000        41.7559                 NaN   52.5507       0.735069       0.671979        4.28629                 NaN            NaN            NaN            NaN            NaN
  1570.51        500.000        40.9556                 NaN   52.6028       0.735785       0.667661        5.03811                 NaN            NaN            NaN            NaN            NaN
  1567.31        500.000        40.1538                 NaN   52.6550       0.736501       0.663334        5.79137                 NaN            NaN            NaN            NaN            NaN
  1564.10        500.000        39.3506                 NaN   52.7071       0.737217       0.658998        6.54606                 NaN            NaN            NaN            NaN            NaN
  1560.90        500.000        38.7239                 NaN   52.7367       0.737794       0.654093        7.14757                 NaN            NaN            NaN            NaN            NaN
