|6.6.6
Archiving\03_Data\eq/QFM_m5/NWA1068/NWA1068_3.tab                         
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       pxmn           iron           Ni             Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  1362.18        2500.00        18.3543       0.714238        2.54396       0.137046E-001  0.903073        11.9208                 NaN   37.5547        22.8693        5.12601                 NaN            NaN
  1358.97        2500.00        13.3276       0.713619        2.01297       0.121138E-001  0.934696        15.5375                 NaN   23.7727        36.2641        7.42472                 NaN            NaN
  1355.77        2500.00        13.3272       0.713626        2.01291       0.121130E-001  0.934722        15.5375                 NaN   23.7727        36.2641        7.42514                 NaN            NaN
  1352.56        2500.00        13.3268       0.713632        2.01285       0.121123E-001  0.934748        15.5374                 NaN   23.7726        36.2642        7.42557                 NaN            NaN
  1349.36        2500.00        13.3265       0.713638        2.01279       0.121116E-001  0.934774        15.5374                 NaN   23.7726        36.2643        7.42599                 NaN            NaN
  1346.15        2500.00        13.3261       0.713644        2.01273       0.121109E-001  0.934800        15.5374                 NaN   23.7725        36.2643        7.42642                 NaN            NaN
  1342.95        2500.00        13.3257       0.713651        2.01267       0.121102E-001  0.934825        15.5373                 NaN   23.7725        36.2644        7.42684                 NaN            NaN
  1339.74        2500.00        13.3253       0.713657        2.01261       0.121095E-001  0.934851        15.5373                 NaN   23.7724        36.2645        7.42727                 NaN            NaN
  1336.54        2500.00        13.3250       0.713663        2.01255       0.121088E-001  0.934877        15.5372                 NaN   23.7724        36.2645        7.42769                 NaN            NaN
  1333.33        2500.00        9.43086       0.711354        1.28475       0.100247E-001  0.966751        20.1823                 NaN   24.5571        33.5458        9.31104                 NaN            NaN
  1330.13        2500.00        9.43061       0.711358        1.28471       0.100240E-001  0.966775        20.1822                 NaN   24.5570        33.5458        9.31154                 NaN            NaN
  1326.92        2500.00        9.43037       0.711362        1.28467       0.100234E-001  0.966799        20.1821                 NaN   24.5569        33.5458        9.31205                 NaN            NaN
  1323.72        2500.00        9.43012       0.711366        1.28462       0.100228E-001  0.966823        20.1820                 NaN   24.5567        33.5457        9.31256                 NaN            NaN
  1320.51        2500.00        7.75163       0.709613       0.835436       0.876764E-002  0.983577        22.9749                 NaN   31.5911        25.0110        10.1340                 NaN            NaN
  1317.31        2500.00        7.35322       0.709114       0.713351       0.842962E-002  0.987963        23.7281                 NaN   31.0320        25.1397        10.3280                 NaN            NaN
  1314.10        2500.00        1.19014       0.711107       0.633155       0.800320E-002  0.994977        24.8900                 NaN   30.6462        25.9817        11.1870        3.75770                 NaN
  1310.90        2500.00                 NaN  0.710748       0.509288       0.761210E-002   1.00092        25.7840                 NaN   29.8736        26.2499        11.3616        4.50234                 NaN
  1307.69        2500.00                 NaN  0.709836       0.371829       0.722458E-002   1.00668        26.6268                 NaN   29.0113        26.3835        11.3831        4.49983                 NaN
  1304.49        2500.00                 NaN  0.709837       0.371815       0.722410E-002   1.00670        26.6265                 NaN   29.0111        26.3832        11.3837        4.49988                 NaN
  1301.28        2500.00                 NaN  0.707935       0.839060E-001  0.641476E-002   1.01819        28.3926                 NaN   26.6602        27.2116        11.4270        4.49227                 NaN
  1298.08        2500.00                 NaN  0.707363                 NaN  0.616942E-002   1.02202        28.9127                 NaN   26.6940        26.7141        11.4540        4.48966                 NaN
  1294.87        2500.00                 NaN  0.707322                 NaN  0.615052E-002   1.02445        28.9231                 NaN   26.7134        26.6509        11.4864        4.48835                 NaN
  1291.67        2500.00                 NaN  0.707322                 NaN  0.615011E-002   1.02447        28.9228                 NaN   26.7132        26.6506        11.4870        4.48840                 NaN
  1288.46        2500.00                 NaN  0.707323                 NaN  0.614971E-002   1.02449        28.9226                 NaN   26.7131        26.6504        11.4875        4.48846                 NaN
  1285.26        2500.00                 NaN  0.707323                 NaN  0.614931E-002   1.02451        28.9223                 NaN   26.7130        26.6502        11.4881        4.48852                 NaN
  1282.05        2500.00                 NaN  0.707153                 NaN  0.603690E-002   1.03156        28.9680                 NaN   26.7817        26.4054        11.6156        4.48451                 NaN
  1278.85        2500.00                 NaN  0.707153                 NaN  0.603651E-002   1.03158        28.9677                 NaN   26.7815        26.4052        11.6162        4.48457                 NaN
  1275.64        2500.00                 NaN  0.707153                 NaN  0.603611E-002   1.03160        28.9674                 NaN   26.7814        26.4050        11.6168        4.48462                 NaN
  1272.44        2500.00                 NaN  0.707153                 NaN  0.603572E-002   1.03162        28.9672                 NaN   26.7813        26.4047        11.6174        4.48468                 NaN
  1269.23        2500.00                 NaN  0.707154                 NaN  0.603533E-002   1.03164        28.9669                 NaN   26.7811        26.4045        11.6179        4.48473                 NaN
  1266.03        2500.00                 NaN  0.707154                 NaN  0.603494E-002   1.03166        28.9666                 NaN   26.7810        26.4042        11.6185        4.48479                 NaN
  1262.82        2500.00                 NaN  0.707154                 NaN  0.603455E-002   1.03168        28.9663                 NaN   26.7809        26.4040        11.6191        4.48484                 NaN
  1259.62        2500.00                 NaN  0.707154                 NaN  0.603415E-002   1.03170        28.9661                 NaN   26.7807        26.4038        11.6196        4.48490                 NaN
  1256.41        2500.00                 NaN  0.706841                 NaN  0.582434E-002   1.04610        29.0486                 NaN   26.8989        25.9635        11.8561        4.47412                 NaN
  1253.21        2500.00                 NaN  0.706841                 NaN  0.582397E-002   1.04612        29.0483                 NaN   26.8988        25.9632        11.8567        4.47417                 NaN
  1250.00        2500.00                 NaN  0.706841                 NaN  0.582359E-002   1.04614        29.0480                 NaN   26.8986        25.9630        11.8573        4.47422                 NaN
  1246.79        2500.00                 NaN  0.706841                 NaN  0.582321E-002   1.04616        29.0477                 NaN   26.8985        25.9627        11.8579        4.47428                 NaN
  1243.59        2500.00                 NaN  0.706841                 NaN  0.582284E-002   1.04618        29.0475                 NaN   26.8984        25.9625        11.8585        4.47433                 NaN
  1240.38        2500.00                 NaN  0.706841                 NaN  0.582246E-002   1.04620        29.0472                 NaN   26.8982        25.9623        11.8591        4.47438                 NaN
  1237.18        2500.00                 NaN  0.706841                 NaN  0.582209E-002   1.04622        29.0469                 NaN   26.8981        25.9620        11.8596        4.47444                 NaN
  1233.97        2500.00                 NaN  0.706841                 NaN  0.582171E-002   1.04624        29.0466                 NaN   26.8980        25.9618        11.8602        4.47449                 NaN
  1230.77        2500.00                 NaN  0.706557                 NaN  0.561445E-002   1.06051        29.1192                 NaN   27.0098        25.5617        12.0790        4.45770                 NaN
  1227.56        2500.00                 NaN  0.706557                 NaN  0.561409E-002   1.06053        29.1189                 NaN   27.0097        25.5614        12.0796        4.45775                 NaN
  1224.36        2500.00                 NaN  0.706557                 NaN  0.561373E-002   1.06054        29.1186                 NaN   27.0096        25.5612        12.0802        4.45780                 NaN
  1221.15        2500.00                 NaN  0.706557                 NaN  0.561337E-002   1.06056        29.1183                 NaN   27.0094        25.5609        12.0807        4.45785                 NaN
  1217.95        2500.00                 NaN  0.706556                 NaN  0.561301E-002   1.06058        29.1180                 NaN   27.0093        25.5607        12.0813        4.45790                 NaN
  1214.74        2500.00                 NaN  0.706556                 NaN  0.561265E-002   1.06060        29.1178                 NaN   27.0092        25.5604        12.0819        4.45796                 NaN
  1211.54        2500.00                 NaN  0.706556                 NaN  0.561229E-002   1.06062        29.1175                 NaN   27.0090        25.5602        12.0825        4.45801                 NaN
  1208.33        2500.00                 NaN  0.706556                 NaN  0.561193E-002   1.06064        29.1172                 NaN   27.0089        25.5599        12.0831        4.45806                 NaN
  1205.13        2500.00                 NaN  0.706303                 NaN  0.547549E-002   1.07530        29.1792                 NaN   25.1968        27.1166        12.2828        4.43749                 NaN
  1201.92        2500.00                 NaN  0.706302                 NaN  0.547514E-002   1.07532        29.1789                 NaN   25.1965        27.1165        12.2834        4.43754                 NaN
  1198.72        2500.00                 NaN  0.706302                 NaN  0.547479E-002   1.07534        29.1787                 NaN   25.1963        27.1164        12.2840        4.43759                 NaN
  1195.51        2500.00                 NaN  0.706301                 NaN  0.547444E-002   1.07536        29.1784                 NaN   25.1960        27.1162        12.2846        4.43764                 NaN
  1192.31        2500.00                 NaN  0.706301                 NaN  0.547409E-002   1.07538        29.1781                 NaN   25.1958        27.1161        12.2852        4.43769                 NaN
  1189.10        2500.00                 NaN  0.706300                 NaN  0.547374E-002   1.07540        29.1778                 NaN   25.1955        27.1160        12.2858        4.43774                 NaN
  1185.90        2500.00                 NaN  0.706300                 NaN  0.547339E-002   1.07542        29.1775                 NaN   25.1953        27.1159        12.2864        4.43779                 NaN
  1182.69        2500.00                 NaN  0.706300                 NaN  0.547305E-002   1.07544        29.1772                 NaN   25.1950        27.1157        12.2870        4.43784                 NaN
  1179.49        2500.00                 NaN  0.706076                 NaN  0.514799E-002   1.09167        29.2281                 NaN   27.2262        24.8635        12.4703        4.40895                 NaN
  1176.28        2500.00                 NaN  0.706075                 NaN  0.514766E-002   1.09169        29.2278                 NaN   27.2261        24.8632        12.4709        4.40900                 NaN
  1173.08        2500.00                 NaN  0.706074                 NaN  0.514733E-002   1.09171        29.2275                 NaN   27.2260        24.8630        12.4715        4.40905                 NaN
  1169.87        2500.00                 NaN  0.706074                 NaN  0.514700E-002   1.09173        29.2272                 NaN   27.2259        24.8628        12.4721        4.40910                 NaN
  1166.67        2500.00                 NaN  0.706073                 NaN  0.514668E-002   1.09175        29.2269                 NaN   27.2257        24.8625        12.4727        4.40915                 NaN
  1163.46        2500.00                 NaN  0.706073                 NaN  0.514635E-002   1.09177        29.2266                 NaN   27.2256        24.8623        12.4733        4.40920                 NaN
  1160.26        2500.00                 NaN  0.706072                 NaN  0.514603E-002   1.09179        29.2263                 NaN   27.2255        24.8620        12.4739        4.40925                 NaN
  1157.05        2500.00                 NaN  0.706071                 NaN  0.514570E-002   1.09181        29.2260                 NaN   27.2254        24.8618        12.4745        4.40929                 NaN
  1153.85        2500.00                 NaN  0.705860                 NaN  0.491027E-002   1.10536        29.2755                 NaN   24.5458        27.3334        12.6504        4.37878                 NaN
  1150.64        2500.00                 NaN  0.705859                 NaN  0.490996E-002   1.10538        29.2752                 NaN   24.5456        27.3332        12.6510        4.37883                 NaN
  1147.44        2500.00                 NaN  0.705858                 NaN  0.490965E-002   1.10540        29.2749                 NaN   24.5453        27.3331        12.6516        4.37888                 NaN
  1144.23        2500.00                 NaN  0.705858                 NaN  0.490934E-002   1.10542        29.2746                 NaN   24.5450        27.3330        12.6522        4.37893                 NaN
  1141.03        2500.00                 NaN  0.705857                 NaN  0.490903E-002   1.10544        29.2743                 NaN   24.5448        27.3329        12.6528        4.37897                 NaN
  1137.82        2500.00                 NaN  0.705856                 NaN  0.490872E-002   1.10546        29.2740                 NaN   24.5445        27.3328        12.6534        4.37902                 NaN
  1134.62        2500.00                 NaN  0.705855                 NaN  0.490841E-002   1.10548        29.2737                 NaN   24.5443        27.3326        12.6540        4.37907                 NaN
  1131.41        2500.00                 NaN  0.705854                 NaN  0.490810E-002   1.10550        29.2734                 NaN   24.5440        27.3325        12.6547        4.37912                 NaN
  1128.21        2500.00                 NaN  0.705673                 NaN  0.465345E-002   1.12145        29.3109                 NaN   27.4471        24.2536        12.8149        4.34167                 NaN
  1125.00        2500.00                 NaN  0.705672                 NaN  0.465315E-002   1.12147        29.3106                 NaN   27.4470        24.2534        12.8155        4.34172                 NaN
  1121.79        2500.00                 NaN  0.705671                 NaN  0.465286E-002   1.12149        29.3103                 NaN   27.4469        24.2531        12.8161        4.34176                 NaN
  1118.59        2500.00                 NaN  0.705670                 NaN  0.465257E-002   1.12151        29.3100                 NaN   27.4467        24.2529        12.8167        4.34181                 NaN
  1115.38        2500.00                 NaN  0.705669                 NaN  0.465228E-002   1.12153        29.3097                 NaN   27.4466        24.2526        12.8173        4.34185                 NaN
  1112.18        2500.00                 NaN  0.705668                 NaN  0.465198E-002   1.12155        29.3094                 NaN   27.4465        24.2524        12.8180        4.34190                 NaN
  1108.97        2500.00                 NaN  0.705667                 NaN  0.465169E-002   1.12157        29.3091                 NaN   27.4464        24.2521        12.8186        4.34195                 NaN
  1105.77        2500.00                 NaN  0.705666                 NaN  0.465140E-002   1.12158        29.3088                 NaN   27.4463        24.2519        12.8192        4.34199                 NaN
  1102.56        2500.00                 NaN  0.705503                 NaN  0.439932E-002   1.13836        29.3391                 NaN   23.9779        27.5658        12.9704        4.29844                 NaN
  1099.36        2500.00                 NaN  0.705502                 NaN  0.439905E-002   1.13838        29.3388                 NaN   23.9777        27.5657        12.9710        4.29848                 NaN
  1096.15        2500.00                 NaN  0.705501                 NaN  0.439877E-002   1.13840        29.3385                 NaN   23.9774        27.5656        12.9717        4.29853                 NaN
  1092.95        2500.00                 NaN  0.705500                 NaN  0.439850E-002   1.13842        29.3381                 NaN   23.9772        27.5655        12.9723        4.29857                 NaN
  1089.74        2500.00                 NaN  0.705498                 NaN  0.439822E-002   1.13844        29.3378                 NaN   23.9769        27.5654        12.9729        4.29862                 NaN
  1086.54        2500.00                 NaN  0.705497                 NaN  0.439795E-002   1.13846        29.3375                 NaN   23.9767        27.5653        12.9735        4.29866                 NaN
  1083.33        2500.00                 NaN  0.705496                 NaN  0.439768E-002   1.13848        29.3372                 NaN   23.9764        27.5651        12.9742        4.29871                 NaN
  1080.13        2500.00                 NaN  0.705494                 NaN  0.439740E-002   1.13849        29.3369                 NaN   23.9762        27.5650        12.9748        4.29875                 NaN
  1076.92        2500.00                 NaN  0.705354                 NaN  0.414141E-002   1.15686        29.3584                 NaN   27.6905        23.7203        13.1150        4.24938                 NaN
  1073.72        2500.00                 NaN  0.705353                 NaN  0.414115E-002   1.15688        29.3581                 NaN   27.6904        23.7201        13.1157        4.24942                 NaN
  1070.51        2500.00                 NaN  0.705352                 NaN  0.414089E-002   1.15690        29.3578                 NaN   27.6902        23.7198        13.1163        4.24946                 NaN
  1067.31        2500.00                 NaN  0.705350                 NaN  0.414064E-002   1.15692        29.3575                 NaN   27.6901        23.7196        13.1169        4.24951                 NaN
  1064.10        2500.00                 NaN  0.705349                 NaN  0.414038E-002   1.15694        29.3571                 NaN   27.6900        23.7193        13.1175        4.24955                 NaN
  1060.90        2500.00                 NaN  0.705347                 NaN  0.414012E-002   1.15695        29.3568                 NaN   27.6899        23.7191        13.1182        4.24959                 NaN
  1057.69        2500.00                 NaN  0.705346                 NaN  0.413987E-002   1.15697        29.3565                 NaN   27.6898        23.7188        13.1188        4.24963                 NaN
  1054.49        2500.00                 NaN  0.705344                 NaN  0.413961E-002   1.15699        29.3562                 NaN   27.6897        23.7186        13.1194        4.24968                 NaN
  1051.28        2500.00                 NaN  0.705214                 NaN  0.384251E-002   1.17534        29.3746                 NaN   27.8174        23.4720        13.2541        4.19746                 NaN
  1048.08        2500.00                 NaN  0.705213                 NaN  0.384227E-002   1.17536        29.3743                 NaN   27.8173        23.4718        13.2548        4.19750                 NaN
  1044.87        2500.00                 NaN  0.705183                 NaN  0.377009E-002   1.18046        29.3769                 NaN   27.8500        23.4132        13.2865        4.18392                 NaN
  1041.67        2500.00                 NaN  0.705167                 NaN  0.373476E-002   1.18291        29.3784                 NaN   27.8664        23.3827        13.3036        4.17699                 NaN
  1038.46        2500.00                 NaN  0.705161                 NaN  0.369894E-002   1.18400        29.3790       0.781849E-001   27.8018        23.3633        13.3145        4.17027                 NaN
  1035.26        2500.00                 NaN  0.705160                 NaN  0.369872E-002   1.18402        29.3787       0.781841E-001   27.8016        23.3631        13.3152        4.17031                 NaN
  1032.05        2500.00                 NaN  0.705184                 NaN  0.365120E-002   1.18250        29.3763       0.499096        23.3531        27.4049        13.3198        4.15542                 NaN
  1028.85        2500.00                 NaN  0.705195                 NaN  0.362715E-002   1.18187        29.3749       0.707011        23.3469        27.2097        13.3233        4.14749                 NaN
  1025.64        2500.00                 NaN  0.705205                 NaN  0.360455E-002   1.18143        29.3694       0.908135        27.0389        23.3407        13.3334        2.51375        1.60538     
  1022.44        2500.00                 NaN  0.705212                 NaN  0.358408E-002   1.18104        29.3606        1.10440        26.8792        23.3409        13.3473                 NaN   4.07772     
  1019.23        2500.00                 NaN  0.705218                 NaN  0.355845E-002   1.18095        29.3606        1.30944        26.6821        23.3334        13.3459                 NaN   4.07872     
  1016.03        2500.00                 NaN  0.705217                 NaN  0.355824E-002   1.18097        29.3604        1.30942        26.6821        23.3332        13.3466                 NaN   4.07863     
  1012.82        2500.00                 NaN  0.705232                 NaN  0.350738E-002   1.18081        29.3600        1.71720        26.2884        23.3222        13.3433                 NaN   4.07948     
  1009.62        2500.00                 NaN  0.705231                 NaN  0.350717E-002   1.18083        29.3597        1.71718        26.2883        23.3220        13.3439                 NaN   4.07938     
  1006.41        2500.00                 NaN  0.705230                 NaN  0.350696E-002   1.18085        29.3594        1.71717        26.2883        23.3217        13.3446                 NaN   4.07929     
  1003.21        2500.00                 NaN  0.705229                 NaN  0.350675E-002   1.18087        29.3591        1.71715        26.2882        23.3215        13.3452                 NaN   4.07920     
  1000.00        2500.00                 NaN  0.705264                 NaN  0.340557E-002   1.18225        29.3558        2.51295        23.2949        25.5289        13.3365                 NaN   4.08009     
