|6.6.6
Archiving\03_Data\eqfrac/QFM_m4/GRV/GRV_1.tab                             
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          57
T(K)           P(bar)         V,J/bar/mol    H,J/mol        Gruneisen_T    Ks,bar         Gs,bar         v0,km/s        vp,km/s        vs,km/s        vp/vs          rho,kg/m3      G,J/mol        cp,J/K/mol     alpha,1/K      beta,1/bar     S,J/K/mol      n,mol          N,g            Ks_{T},bar/K   Gs_{T},bar/K   Ks_{P}         Gs_P           v0_{T}         vp_{T}         vs_{T}         v0_{P}         vp_P           vs_{P}         cp/cv          vol,%          wt,%           mol,%          SiO2,mol,pfu   TiO2,mol,pfu   Al2O3,mol,pfu  Cr2O3,mol,pfu  FeO,mol,pfu    MnO,mol,pfu    MgO,mol,pfu    CaO,mol,pfu    Na2O,mol,pfu   K2O,mol,pfu    NiO,mol,pfu    O2,mol,pfu     mu[SiO2],J/mol mu[TiO2],J/mol mu[Al2O3],J/mo mu[Cr2O3],J/mo mu[FeO],J/mol  mu[MnO],J/mol  mu[MgO],J/mol  mu[CaO],J/mol  mu[Na2O],J/mol mu[K2O],J/mol  mu[NiO],J/mol  nom_ox        
  1596.15        2500.00        1.25450       -376518.       0.380809        258418.        0.00000        2.98754        2.98754        0.00000                 NaN   2895.31       -536982.        54.9909       0.645559E-004  0.404125E-005   100.532       0.186556        36.3217       -32.2347      -0.258282        11.0542       0.906007E-002 -0.898992E-004 -0.918898E-004   0.00000       0.578615E-004  0.579314E-004   0.00000        1.03902        100.000        100.000        100.000       0.310232       0.225378E-002  0.149077E-001  0.138167E-002  0.791994E-001   0.00000       0.155071       0.629492E-001  0.451766E-002  0.106162E-003  0.189506E-008  0.367043E-003  -993705.      -0.108225E+007 -0.185708E+007 -0.134017E+007  -413861.                 NaN  -693422.       -822261.       -952558.      -0.112234E+007            NaN   0.00000     
  1594.66        2500.00        1.24459       -373629.       0.381897        259026.        0.00000        2.99070        2.99070        0.00000                 NaN   2895.99       -532615.        54.5259       0.645439E-004  0.403631E-005   99.6992       0.185279        36.0433       -32.3652      -0.314669        11.0549       0.110373E-001 -0.903276E-004 -0.927497E-004   0.00000       0.577839E-004  0.578689E-004   0.00000        1.03903        100.000        100.000        100.000       0.307693       0.225366E-002  0.148844E-001  0.136235E-002  0.786711E-001   0.00000       0.153163       0.628517E-001  0.451553E-002  0.106162E-003  0.338633E-012  0.364753E-003  -993508.      -0.108157E+007 -0.185660E+007 -0.133968E+007  -413531.       -522416.       -693261.       -821846.       -951992.      -0.112309E+007  -508250.        0.00000     
  1593.16        2500.00        1.23291       -370088.       0.382251        259064.        0.00000        2.99085        2.99085        0.00000                 NaN   2896.11       -527367.        53.9884       0.645646E-004  0.403570E-005   98.7217       0.183734        35.7064       -32.3199      -0.311632        11.0611       0.109269E-001 -0.900131E-004 -0.924116E-004   0.00000       0.578144E-004  0.578985E-004   0.00000        1.03905        100.000        100.000        100.000       0.304621       0.225351E-002  0.148561E-001  0.133884E-002  0.780305E-001   0.00000       0.150861       0.627310E-001  0.451294E-002  0.106162E-003  0.336070E-012  0.362382E-003  -993294.      -0.108152E+007 -0.185592E+007 -0.133945E+007  -413264.       -522196.       -693103.       -821478.       -951079.      -0.112116E+007  -557957.        0.00000     
  1591.67        2500.00        1.22144       -366607.       0.382618        259123.        0.00000        2.99117        2.99117        0.00000                 NaN   2896.17       -522209.        53.4589       0.645764E-004  0.403518E-005   97.7600       0.182237        35.3752       -32.2649      -0.305088        11.0651       0.106738E-001 -0.896444E-004 -0.919922E-004   0.00000       0.578298E-004  0.579119E-004   0.00000        1.03905        100.000        100.000        100.000       0.301604       0.225336E-002  0.148283E-001  0.131582E-002  0.773974E-001   0.00000       0.148598       0.626106E-001  0.451037E-002  0.106162E-003  0.331986E-012  0.359920E-003  -993084.      -0.108055E+007 -0.185519E+007 -0.133875E+007  -412964.       -521972.       -692955.       -821132.       -950741.      -0.111925E+007  -526254.        0.00000     
  1590.17        2500.00        1.21017       -363194.       0.382922        259151.        0.00000        2.99131        2.99131        0.00000                 NaN   2896.21       -517145.        52.9382       0.645882E-004  0.403465E-005   96.8139       0.180745        35.0492       -32.2260      -0.304033        11.0713       0.106368E-001 -0.893867E-004 -0.917263E-004   0.00000       0.578623E-004  0.579441E-004   0.00000        1.03905        100.000        100.000        100.000       0.298666       0.225321E-002  0.148013E-001  0.129337E-002  0.767594E-001   0.00000       0.146350       0.624937E-001  0.450792E-002  0.106162E-003  0.328742E-012  0.357512E-003  -992869.      -0.108023E+007 -0.185484E+007 -0.133886E+007  -412737.       -521754.       -692785.       -820695.       -949650.      -0.111739E+007  -680299.        0.00000     
  1588.68        2500.00        1.19676       -360085.       0.392070        265601.        0.00000        3.02540        3.02540        0.00000                 NaN   2901.78       -512144.        52.2036       0.642434E-004  0.398765E-005   95.7140       0.179370        34.7274       -33.9665      -0.928085        11.0196       0.324365E-001 -0.962712E-004 -0.103319E-003   0.00000       0.567289E-004  0.569752E-004   0.00000        1.03917        100.000        100.000        100.000       0.295763       0.225306E-002  0.147750E-001  0.127153E-002  0.761317E-001   0.00000       0.144136       0.623752E-001  0.450542E-002  0.106162E-003  0.275824E-008  0.350985E-003  -992675.      -0.107908E+007 -0.185349E+007 -0.133795E+007  -412536.       -521515.       -692594.       -820420.       -949340.      -0.110695E+007  -504533.        0.00000     
  1587.19        2500.00        1.16663       -349319.       0.379903        256149.        0.00000        2.97558        2.97558        0.00000                 NaN   2893.00       -497283.        50.9644       0.647909E-004  0.405650E-005   93.2237       0.174764        33.7507       -31.2256        0.00000        11.1246        0.00000      -0.849730E-004 -0.849730E-004   0.00000       0.585801E-004  0.585801E-004   0.00000        1.03907        100.000        100.000        100.000       0.287001       0.225256E-002  0.146918E-001  0.119701E-002  0.742148E-001   0.00000       0.137383       0.620175E-001  0.449811E-002  0.106162E-003   0.00000       0.349180E-003  -992429.      -0.107948E+007 -0.185335E+007 -0.133796E+007  -412066.                 NaN  -692611.       -819896.       -948600.      -0.111595E+007            NaN   0.00000     
  1585.69        2500.00        1.16651       -349397.       0.379942        256206.        0.00000        2.97576        2.97576        0.00000                 NaN   2893.30       -497144.        50.9641       0.647890E-004  0.405556E-005   93.1750       0.174766        33.7507       -31.2209      -0.119187E-002   11.1237       0.417781E-004 -0.849127E-004 -0.849219E-004   0.00000       0.585650E-004  0.585654E-004   0.00000        1.03903        100.000        100.000        100.000       0.287001       0.225256E-002  0.146918E-001  0.119701E-002  0.742148E-001   0.00000       0.137383       0.620175E-001  0.449811E-002  0.106162E-003   0.00000       0.349525E-003  -992214.      -0.107927E+007 -0.185282E+007 -0.133773E+007  -411885.       -521110.       -692353.       -819627.       -947784.      -0.111825E+007  -426101.        0.00000     
  1584.20        2500.00        1.16547       -349557.       0.383345        258679.        0.00000        2.98880        2.98880        0.00000                 NaN   2895.78       -496986.        50.8811       0.646621E-004  0.403672E-005   93.0620       0.174765        33.7494       -31.9120      -0.246329        11.1034       0.863346E-002 -0.877264E-004 -0.896238E-004   0.00000       0.581125E-004  0.581790E-004   0.00000        1.03905        100.000        100.000        100.000       0.286990       0.225255E-002  0.146917E-001  0.119692E-002  0.742124E-001   0.00000       0.137375       0.620170E-001  0.449810E-002  0.106162E-003   0.00000       0.348300E-003  -991998.      -0.107938E+007 -0.185221E+007 -0.133785E+007  -411655.       -520894.       -692191.       -819185.       -947460.      -0.111671E+007  -421247.        0.00000     
  1582.70        2500.00        1.15665       -346983.       0.384338        259224.        0.00000        2.99165        2.99165        0.00000                 NaN   2896.36       -493097.        50.4684       0.646500E-004  0.403240E-005   92.3197       0.173628        33.5008       -32.0137      -0.293300        11.1037       0.102702E-001 -0.880267E-004 -0.902833E-004   0.00000       0.580410E-004  0.581200E-004   0.00000        1.03907        100.000        100.000        100.000       0.284728       0.225242E-002  0.146702E-001  0.117927E-002  0.737333E-001   0.00000       0.135701       0.619150E-001  0.449610E-002  0.106162E-003  0.129485E-009  0.346220E-003  -991789.      -0.107826E+007 -0.185174E+007 -0.133788E+007  -411284.       -520669.       -692051.       -818884.       -946589.      -0.111524E+007  -490222.        0.00000     
