|6.6.6
Archiving\03_Data\eq/QFM_m0.75/YM20/YM20_1.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       mang           Ni             O(HP)          pxmn           Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  2000.00        2500.00        99.5904       0.370275       0.393190E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1996.79        2500.00        99.5904       0.370274       0.393189E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1993.59        2500.00        99.5904       0.370273       0.393188E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1990.38        2500.00        99.5904       0.370272       0.393187E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1987.18        2500.00        99.5904       0.370270       0.393185E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1983.97        2500.00        99.5904       0.370269       0.393184E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1980.77        2500.00        99.5904       0.370268       0.393183E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1977.56        2500.00        99.2198       0.370229                 NaN  0.409961                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1974.36        2500.00        99.2057       0.370228                 NaN  0.424025                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1971.15        2500.00        99.1864       0.370227                 NaN  0.443397                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1967.95        2500.00        99.1670       0.370226                 NaN  0.462769                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1964.74        2500.00        99.1476       0.370225                 NaN  0.482140                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1961.54        2500.00        99.1283       0.370224                 NaN  0.501511                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1958.33        2500.00        99.1089       0.370223                 NaN  0.520883                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1955.13        2500.00        99.0895       0.370222                 NaN  0.540254                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1951.92        2500.00        99.0702       0.370221                 NaN  0.559625                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1948.72        2500.00        99.0508       0.370220                 NaN  0.578996                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1945.51        2500.00        99.0058       0.370219                 NaN  0.623935                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1942.31        2500.00        98.9609       0.370218                 NaN  0.668875                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1939.10        2500.00        98.9160       0.370217                 NaN  0.713814                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1935.90        2500.00        98.8710       0.370216                 NaN  0.758753                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.69        2500.00        98.8261       0.370215                 NaN  0.803691                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.49        2500.00        98.7812       0.370214                 NaN  0.848630                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        2500.00        98.7362       0.370213                 NaN  0.893568                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        2500.00        98.6913       0.370212                 NaN  0.938506                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        2500.00        98.5894       0.370212                 NaN   1.04037                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        2500.00        98.4876       0.370211                 NaN   1.14223                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        2500.00        98.3857       0.370210                 NaN   1.24409                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        2500.00        98.2838       0.370210                 NaN   1.34595                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        2500.00        98.1052       0.358019                 NaN   1.51430       0.225163E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1903.85        2500.00        97.8129       0.284870                 NaN   1.74460       0.157621                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1900.64        2500.00        97.3431       0.180911                 NaN   2.12632       0.349634                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.44        2500.00        96.8734       0.769519E-001            NaN   2.50803       0.541646                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.23        2500.00        96.2984                 NaN            NaN   3.01401       0.683778       0.380659E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1891.03        2500.00        95.8579                 NaN            NaN   3.43463       0.683781       0.236924E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1887.82        2500.00        95.3593                 NaN            NaN   3.91378       0.683784       0.431724E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1884.62        2500.00        94.8606                 NaN            NaN   4.39293       0.683787       0.626525E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1881.41        2500.00        94.2820                 NaN            NaN   4.95288       0.683792       0.812891E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1878.21        2500.00        93.7034                 NaN            NaN   5.51284       0.683797       0.999260E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1875.00        2500.00        93.1248                 NaN            NaN   6.07281       0.683802       0.118563                 NaN            NaN            NaN            NaN            NaN            NaN
  1871.79        2500.00        92.5462                 NaN            NaN   6.63278       0.683806       0.137200                 NaN            NaN            NaN            NaN            NaN            NaN
  1868.59        2500.00        91.9265                 NaN            NaN   7.23504       0.683812       0.154610                 NaN            NaN            NaN            NaN            NaN            NaN
  1865.38        2500.00        91.3068                 NaN            NaN   7.83731       0.683818       0.172019                 NaN            NaN            NaN            NaN            NaN            NaN
  1862.18        2500.00        90.6872                 NaN            NaN   8.43959       0.683824       0.189429                 NaN            NaN            NaN            NaN            NaN            NaN
  1858.97        2500.00        90.0674                 NaN            NaN   9.04189       0.683831       0.206839                 NaN            NaN            NaN            NaN            NaN            NaN
  1855.77        2500.00        89.4477                 NaN            NaN   9.64419       0.683837       0.224250                 NaN            NaN            NaN            NaN            NaN            NaN
  1852.56        2500.00        88.8280                 NaN            NaN   10.2465       0.683843       0.241660                 NaN            NaN            NaN            NaN            NaN            NaN
  1849.36        2500.00        88.2083                 NaN            NaN   10.8488       0.683849       0.259072                 NaN            NaN            NaN            NaN            NaN            NaN
  1846.15        2500.00        87.5885                 NaN            NaN   11.4512       0.683855       0.276483                 NaN            NaN            NaN            NaN            NaN            NaN
  1842.95        2500.00        86.9738                 NaN            NaN   12.0499       0.683862       0.292491                 NaN            NaN            NaN            NaN            NaN            NaN
  1839.74        2500.00        86.3590                 NaN            NaN   12.6486       0.683869       0.308500                 NaN            NaN            NaN            NaN            NaN            NaN
  1836.54        2500.00        85.7442                 NaN            NaN   13.2474       0.683876       0.324509                 NaN            NaN            NaN            NaN            NaN            NaN
  1833.33        2500.00        85.1295                 NaN            NaN   13.8461       0.683883       0.340518                 NaN            NaN            NaN            NaN            NaN            NaN
  1830.13        2500.00        84.5147                 NaN            NaN   14.4449       0.683890       0.356528                 NaN            NaN            NaN            NaN            NaN            NaN
  1826.92        2500.00        83.8999                 NaN            NaN   15.0437       0.683897       0.372538                 NaN            NaN            NaN            NaN            NaN            NaN
  1823.72        2500.00        83.2851                 NaN            NaN   15.6425       0.683904       0.388548                 NaN            NaN            NaN            NaN            NaN            NaN
  1820.51        2500.00        82.6702                 NaN            NaN   16.2413       0.683911       0.404558                 NaN            NaN            NaN            NaN            NaN            NaN
  1817.31        2500.00        82.0769                 NaN            NaN   16.8198       0.683918       0.419380                 NaN            NaN            NaN            NaN            NaN            NaN
  1814.10        2500.00        81.4837                 NaN            NaN   17.3982       0.683926       0.434203                 NaN            NaN            NaN            NaN            NaN            NaN
  1810.90        2500.00        80.8903                 NaN            NaN   17.9767       0.683933       0.449025                 NaN            NaN            NaN            NaN            NaN            NaN
  1807.69        2500.00        80.2970                 NaN            NaN   18.5552       0.683941       0.463848                 NaN            NaN            NaN            NaN            NaN            NaN
