|6.6.6
Archiving\03_Data\eqfracLP/QFM_m3.5/WD94/WD94_3.tab                       
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         Sp(TH)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1457.55        500.000                 NaN   99.5496                 NaN            NaN  0.450407                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1456.12        500.000                 NaN   99.5504                 NaN            NaN  0.449617                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1454.69        500.000                 NaN   99.5497                 NaN            NaN  0.450257                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1453.26        500.000                 NaN   99.5490                 NaN            NaN  0.450985                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1451.83        500.000                 NaN   99.5487                 NaN            NaN  0.451278                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1450.40        500.000                 NaN   99.4916                 NaN            NaN  0.508397                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1448.97        500.000                 NaN   99.6654                 NaN            NaN  0.334591                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1447.54        500.000                 NaN   99.7724       0.227601                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1446.11        500.000                 NaN   99.2650                 NaN            NaN  0.734961                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1444.68        500.000                 NaN   99.4410                 NaN            NaN  0.375392       0.183581                 NaN            NaN            NaN            NaN            NaN            NaN
  1443.25        500.000                 NaN   99.3015                 NaN            NaN  0.448798       0.249686                 NaN            NaN            NaN            NaN            NaN            NaN
  1441.82        500.000                 NaN   99.3083                 NaN            NaN  0.247079       0.444589                 NaN            NaN            NaN            NaN            NaN            NaN
  1440.39        500.000                 NaN   99.3147                 NaN            NaN  0.244948       0.440392                 NaN            NaN            NaN            NaN            NaN            NaN
  1438.96        500.000                 NaN   99.3204                 NaN            NaN  0.437170       0.242470                 NaN            NaN            NaN            NaN            NaN            NaN
  1437.53        500.000                 NaN   99.3248                 NaN            NaN  0.241114       0.434038                 NaN            NaN            NaN            NaN            NaN            NaN
  1436.10        500.000                 NaN   99.3375                 NaN            NaN  0.237514       0.425010                 NaN            NaN            NaN            NaN            NaN            NaN
  1434.67        500.000                 NaN   99.3395                 NaN            NaN  0.425154       0.235297                 NaN            NaN            NaN            NaN            NaN            NaN
  1433.24        500.000                 NaN   99.3456                 NaN            NaN  0.421381       0.232978                 NaN            NaN            NaN            NaN            NaN            NaN
  1431.81        500.000                 NaN   99.3513                 NaN            NaN  0.230619       0.418032                 NaN            NaN            NaN            NaN            NaN            NaN
  1430.38        500.000                 NaN   99.3578                 NaN            NaN  0.228131       0.414081                 NaN            NaN            NaN            NaN            NaN            NaN
  1428.95        500.000                 NaN   99.3632                 NaN            NaN  0.226226       0.410606                 NaN            NaN            NaN            NaN            NaN            NaN
  1427.53        500.000                 NaN   99.3688                 NaN            NaN  0.407412       0.223832                 NaN            NaN            NaN            NaN            NaN            NaN
  1426.10        500.000                 NaN   99.3743                 NaN            NaN  0.404221       0.221471                 NaN            NaN            NaN            NaN            NaN            NaN
  1424.67        500.000                 NaN   99.3797                 NaN            NaN  0.219534       0.400793                 NaN            NaN            NaN            NaN            NaN            NaN
  1423.24        500.000                 NaN   99.3855                 NaN            NaN  0.396797       0.217659                 NaN            NaN            NaN            NaN            NaN            NaN
  1421.81        500.000                 NaN   99.3903                 NaN            NaN  0.215507       0.394146                 NaN            NaN            NaN            NaN            NaN            NaN
  1420.38        500.000                 NaN   99.3961                 NaN            NaN  0.213479       0.390444                 NaN            NaN            NaN            NaN            NaN            NaN
  1418.95        500.000                 NaN   98.7772                 NaN            NaN  0.471800       0.443439                 NaN            NaN  0.307602                 NaN            NaN            NaN
  1417.52        500.000                 NaN   98.2359                 NaN            NaN  0.484989       0.698475                 NaN            NaN  0.580668                 NaN            NaN            NaN
  1416.09        500.000                 NaN   98.2706                 NaN            NaN  0.475491       0.684491                 NaN            NaN  0.569422                 NaN            NaN            NaN
  1414.66        500.000                 NaN   98.3067                 NaN            NaN  0.465296       0.669803                 NaN            NaN  0.558187                 NaN            NaN            NaN
  1413.23        500.000                 NaN   98.3390                 NaN            NaN  0.456679       0.656826                 NaN            NaN  0.547488                 NaN            NaN            NaN
  1411.80        500.000                 NaN   98.3723                 NaN            NaN  0.642998       0.447992                 NaN            NaN  0.536732                 NaN            NaN            NaN
  1410.37        500.000                 NaN   98.4046                 NaN            NaN  0.437928       0.631028                 NaN            NaN  0.526418                 NaN            NaN            NaN
  1408.94        500.000                 NaN   98.4340                 NaN            NaN  0.430268       0.618905                 NaN            NaN  0.516783                 NaN            NaN            NaN
  1407.51        500.000                 NaN   98.4621                 NaN            NaN  0.422465       0.607684                 NaN            NaN  0.507720                 NaN            NaN            NaN
  1406.08        500.000                 NaN   98.4924                 NaN            NaN  0.413956       0.595530                 NaN            NaN  0.498074                 NaN            NaN            NaN
  1404.65        500.000                 NaN   98.5204                 NaN            NaN  0.584963       0.405771                 NaN            NaN  0.488864                 NaN            NaN            NaN
  1403.22        500.000                 NaN   98.5981                 NaN            NaN  0.384824       0.553337                 NaN            NaN  0.463716                 NaN            NaN            NaN
  1401.79        500.000                 NaN   98.5237                 NaN            NaN  0.583925       0.404451                 NaN            NaN  0.487951                 NaN            NaN            NaN
  1400.36        500.000                 NaN   98.5981                 NaN            NaN  0.383851       0.554309                 NaN            NaN  0.463719                 NaN            NaN            NaN
  1398.93        500.000                 NaN   98.6234                 NaN            NaN  0.544447       0.376780                 NaN            NaN  0.455341                 NaN            NaN            NaN
  1397.50        500.000                 NaN   98.6482                 NaN            NaN  0.369673       0.534781                 NaN            NaN  0.447326                 NaN            NaN            NaN
  1396.07        500.000                 NaN   98.6707                 NaN            NaN  0.525975       0.363307                 NaN            NaN  0.440034                 NaN            NaN            NaN
  1394.64        500.000                 NaN   98.6902                 NaN            NaN  0.518487       0.357888                 NaN            NaN  0.433421                 NaN            NaN            NaN
  1393.21        500.000                 NaN   98.7175                 NaN            NaN  0.349731       0.508245                 NaN            NaN  0.424488                 NaN            NaN            NaN
  1391.78        500.000                 NaN   98.7380                 NaN            NaN  0.344008       0.500012                 NaN            NaN  0.417960                 NaN            NaN            NaN
  1390.35        500.000                 NaN   98.7586                 NaN            NaN  0.338308       0.491870                 NaN            NaN  0.411221                 NaN            NaN            NaN
  1388.92        500.000                 NaN   98.7789                 NaN            NaN  0.484164       0.332407                 NaN            NaN  0.404557                 NaN            NaN            NaN
  1387.49        500.000                 NaN   98.7985                 NaN            NaN  0.476590       0.326842                 NaN            NaN  0.398027                 NaN            NaN            NaN
  1386.06        500.000                 NaN   98.8175                 NaN            NaN  0.469314       0.321318                 NaN            NaN  0.391830                 NaN            NaN            NaN
  1384.63        500.000                 NaN   98.8368                 NaN            NaN  0.462210       0.315533                 NaN            NaN  0.385482                 NaN            NaN            NaN
  1383.20        500.000                 NaN   98.8549                 NaN            NaN  0.310604       0.455024                 NaN            NaN  0.379427                 NaN            NaN            NaN
  1381.77        500.000                 NaN   98.8694                 NaN            NaN  0.306814       0.449104                 NaN            NaN  0.374713                 NaN            NaN            NaN
  1380.34        500.000                 NaN   98.8948                 NaN            NaN  0.298907       0.440223                 NaN            NaN  0.366056                 NaN            NaN            NaN
  1378.91        500.000                 NaN   98.9063                 NaN            NaN  0.295676       0.435613                 NaN            NaN  0.362374                 NaN            NaN            NaN
  1377.48        500.000                 NaN   98.9244                 NaN            NaN  0.428692       0.290520                 NaN            NaN  0.356436                 NaN            NaN            NaN
  1376.05        500.000                 NaN   98.9390                 NaN            NaN  0.422856       0.286502                 NaN            NaN  0.351679                 NaN            NaN            NaN
  1374.62        500.000                 NaN   98.9566                 NaN            NaN  0.416652       0.281209                 NaN            NaN  0.345537                 NaN            NaN            NaN
  1373.19        500.000                 NaN   98.9716                 NaN            NaN  0.411303       0.276358                 NaN            NaN  0.340737                 NaN            NaN            NaN
  1371.76        500.000                 NaN   98.9862                 NaN            NaN  0.405384       0.272524                 NaN            NaN  0.335885                 NaN            NaN            NaN
  1370.33        500.000                 NaN   99.0018                 NaN            NaN  0.268051       0.399533                 NaN            NaN  0.330664                 NaN            NaN            NaN
  1368.90        500.000                 NaN   99.0155                 NaN            NaN  0.264079       0.394396                 NaN            NaN  0.326014                 NaN            NaN            NaN
  1367.47        500.000                 NaN   99.0307                 NaN            NaN  0.388802       0.259523                 NaN            NaN  0.320947                 NaN            NaN            NaN
  1366.04        500.000                 NaN   99.0439                 NaN            NaN  0.383762       0.255804                 NaN            NaN  0.316546                 NaN            NaN            NaN
  1364.61        500.000                 NaN   99.0565                 NaN            NaN  0.379226       0.251984                 NaN            NaN  0.312287                 NaN            NaN            NaN
  1363.18        500.000                 NaN   99.0708                 NaN            NaN  0.247794       0.373835                 NaN            NaN  0.307537                 NaN            NaN            NaN
  1361.75        500.000                 NaN   99.0835                 NaN            NaN  0.369176       0.244002                 NaN            NaN  0.303332                 NaN            NaN            NaN
  1360.32        500.000                 NaN   99.0949                 NaN            NaN  0.240395       0.365297                 NaN            NaN  0.299408                 NaN            NaN            NaN
  1358.89        500.000                 NaN   99.1090                 NaN            NaN  0.236606       0.359785                 NaN            NaN  0.294641                 NaN            NaN            NaN
  1357.46        500.000                 NaN   99.1193                 NaN            NaN  0.356338       0.233097                 NaN            NaN  0.291308                 NaN            NaN            NaN
  1356.03        500.000                 NaN   99.1333                 NaN  0.132842E-004  0.351012       0.229251                 NaN            NaN  0.286406                 NaN            NaN            NaN
  1354.60        500.000                 NaN   99.1430                 NaN            NaN  0.226206       0.347431                 NaN            NaN  0.283359                 NaN            NaN            NaN
  1353.17        500.000                 NaN   99.1560                 NaN            NaN  0.222633       0.342604                 NaN            NaN  0.278764                 NaN            NaN            NaN
  1351.74        500.000                 NaN   99.1668                 NaN            NaN  0.338904       0.219138                 NaN            NaN  0.275173                 NaN            NaN            NaN
  1350.31        500.000                 NaN   99.1775                 NaN  0.790962E-006  0.216174       0.334740                 NaN            NaN  0.271552                 NaN            NaN            NaN
  1348.88        500.000                 NaN   99.1879                 NaN            NaN  0.213058       0.330979                 NaN            NaN  0.268035                 NaN            NaN            NaN
  1347.45        500.000                 NaN   99.1987                 NaN            NaN  0.209979       0.326940                 NaN            NaN  0.264365                 NaN            NaN            NaN
  1346.02        500.000                 NaN   99.2105                 NaN  0.934860E-002  0.305623       0.212507                 NaN            NaN  0.261987                 NaN            NaN            NaN
  1344.59        500.000                 NaN   99.2282                 NaN  0.425696E-001  0.237897       0.229638                 NaN            NaN  0.261659                 NaN            NaN            NaN
  1343.16        500.000                 NaN   99.2519                 NaN  0.103444       0.264188       0.116596                 NaN            NaN  0.263909                 NaN            NaN            NaN
  1341.73        500.000                 NaN   99.2620                 NaN  0.103473       0.112422       0.261649                 NaN            NaN  0.260472                 NaN            NaN            NaN
  1340.30        500.000                 NaN   99.2719                 NaN  0.102258       0.110485       0.258561                 NaN            NaN  0.256808                 NaN            NaN            NaN
  1338.87        500.000                 NaN   99.2822                 NaN  0.102157       0.106343       0.255901                 NaN            NaN  0.253374                 NaN            NaN            NaN
  1337.44        500.000                 NaN   99.2922                 NaN  0.101560       0.253970       0.102595                 NaN            NaN  0.249692                 NaN            NaN            NaN
  1336.01        500.000                 NaN   99.3018                 NaN  0.101838       0.251197       0.984334E-001            NaN            NaN  0.246719                 NaN            NaN            NaN
  1334.58        500.000                 NaN   99.3113                 NaN  0.993987E-001  0.986585E-001  0.247943                 NaN            NaN  0.242681                 NaN            NaN            NaN
  1333.15        500.000                 NaN   99.3197                 NaN  0.996749E-001  0.245875       0.946866E-001            NaN            NaN  0.240113                 NaN            NaN            NaN
  1331.73        500.000                 NaN   99.3304                 NaN  0.996391E-001  0.896718E-001  0.243963                 NaN            NaN  0.236326                 NaN            NaN            NaN
  1330.30        500.000                 NaN   99.3389                 NaN  0.975308E-001  0.240485       0.901996E-001            NaN            NaN  0.232931                 NaN            NaN            NaN
  1328.87        500.000                 NaN   99.3461                 NaN  0.101303       0.241839       0.793313E-001            NaN            NaN  0.231418                 NaN            NaN            NaN
  1327.44        500.000                 NaN   99.3575                 NaN  0.931043E-001  0.232296       0.915510E-001            NaN            NaN  0.225584                 NaN            NaN            NaN
  1326.01        500.000                 NaN   99.3650                 NaN  0.959435E-001  0.233525       0.817961E-001            NaN            NaN  0.223741                 NaN            NaN            NaN
  1324.58        500.000                 NaN   99.3727                 NaN  0.948065E-001  0.230853       0.807177E-001            NaN            NaN  0.220900                 NaN            NaN            NaN
  1323.15        500.000                 NaN   99.3789                 NaN  0.946080E-001  0.228185       0.792955E-001            NaN            NaN  0.218972                 NaN            NaN            NaN
  1321.72        500.000                 NaN   99.3934                 NaN  0.938740E-001  0.729030E-001  0.226538                 NaN            NaN  0.213328                 NaN            NaN            NaN
  1320.29        500.000                 NaN   99.3853                 NaN  0.807058E-001  0.217423       0.101250                 NaN            NaN  0.215299                 NaN            NaN            NaN
  1318.86        500.000                 NaN   99.4176                 NaN  0.103144       0.458854E-001  0.227875                 NaN            NaN  0.205533                 NaN            NaN            NaN
  1317.43        500.000                 NaN   99.4129                 NaN  0.905864E-001  0.709808E-001  0.219278                 NaN            NaN  0.206254                 NaN            NaN            NaN
  1316.00        500.000                 NaN   99.4201                 NaN  0.891545E-001  0.703989E-001  0.216909                 NaN            NaN  0.203455                 NaN            NaN            NaN
  1314.57        500.000                 NaN   99.6966                 NaN  0.682836E-001  0.127243                 NaN            NaN            NaN  0.107824                 NaN            NaN            NaN
  1313.14        500.000                 NaN   99.1642                 NaN  0.105282       0.298273       0.141144                 NaN            NaN  0.291051                 NaN            NaN            NaN
  1311.71        500.000                 NaN   99.4411                 NaN  0.852222E-001  0.209233       0.688228E-001            NaN            NaN  0.195578                 NaN            NaN            NaN
  1310.28        500.000                 NaN   99.4492                 NaN  0.878119E-001  0.592506E-001  0.210383                 NaN            NaN  0.193309                 NaN            NaN            NaN
  1308.85        500.000                 NaN   99.4557                 NaN  0.807175E-001  0.201717       0.722923E-001            NaN            NaN  0.189620                 NaN            NaN            NaN
  1307.42        500.000                 NaN   99.4475                 NaN  0.695798E-001  0.185926       0.105189                 NaN            NaN  0.191823                 NaN            NaN            NaN
  1305.99        500.000                 NaN   99.4831                 NaN  0.928461E-001  0.290460E-001  0.213740                 NaN            NaN  0.181296                 NaN            NaN            NaN
  1304.56        500.000                 NaN   99.4754                 NaN  0.796429E-001  0.197904       0.643341E-001            NaN            NaN  0.182758                 NaN            NaN            NaN
  1303.13        500.000                 NaN   99.4817                 NaN  0.782728E-001  0.195468       0.642635E-001            NaN            NaN  0.180295                 NaN            NaN            NaN
  1301.70        500.000                 NaN   99.4878                 NaN  0.770104E-001  0.193047       0.641277E-001            NaN            NaN  0.178035                 NaN            NaN            NaN
  1300.27        500.000                 NaN   99.4941                 NaN  0.763932E-001  0.191251       0.624576E-001            NaN            NaN  0.175847                 NaN            NaN            NaN
  1298.84        500.000                 NaN   99.5003                 NaN  0.750686E-001  0.621039E-001  0.189271                 NaN            NaN  0.173267                 NaN            NaN            NaN
  1297.41        500.000                 NaN   99.5055                 NaN  0.718183E-001  0.185061       0.666795E-001            NaN            NaN  0.170899                 NaN            NaN            NaN
  1295.98        500.000                 NaN   99.5116                 NaN  0.713395E-001  0.645512E-001  0.183739                 NaN            NaN  0.168805                 NaN            NaN            NaN
  1294.55        500.000                 NaN   99.5165                 NaN  0.715443E-001  0.183838       0.609869E-001            NaN            NaN  0.167153                 NaN            NaN            NaN
  1293.12        500.000                 NaN   99.5230                 NaN  0.672367E-001  0.177444       0.681768E-001            NaN            NaN  0.164143                 NaN            NaN            NaN
  1291.69        500.000                 NaN   99.5284                 NaN  0.675393E-001  0.649515E-001  0.176616                 NaN            NaN  0.162455                 NaN            NaN            NaN
  1290.26        500.000                 NaN   99.5335                 NaN  0.654183E-001  0.174137       0.666869E-001            NaN            NaN  0.160293                 NaN            NaN            NaN
  1288.83        500.000                 NaN   99.5388                 NaN  0.641729E-001  0.171686       0.670497E-001            NaN            NaN  0.158324                 NaN            NaN            NaN
  1287.40        500.000                 NaN   91.0996                 NaN            NaN  0.779071        1.43080                 NaN            NaN   1.07594        5.61456                 NaN            NaN
  1285.97        500.000                 NaN   90.5738                 NaN            NaN  0.818451        1.49782                 NaN            NaN   1.13113        5.97879                 NaN            NaN
  1284.54        500.000                 NaN   91.4384                 NaN            NaN  0.749099        1.36139                 NaN            NaN   1.03398        5.41718                 NaN            NaN
  1283.11        500.000                 NaN   92.1688                 NaN            NaN   1.25070       0.686842                 NaN            NaN  0.951940        4.94175                 NaN            NaN
  1281.68        500.000                 NaN   92.7956                 NaN            NaN   1.15375       0.634089                 NaN            NaN  0.880840        4.53574                 NaN            NaN
  1280.25        500.000                 NaN   93.3491                 NaN            NaN   1.06853       0.586708                 NaN            NaN  0.817584        4.17804                 NaN            NaN
  1278.82        500.000                 NaN   93.8176                 NaN            NaN  0.545257       0.997648                 NaN            NaN  0.764055        3.87545                 NaN            NaN
  1277.39        500.000                 NaN   94.2307                 NaN            NaN  0.936440       0.507110                 NaN            NaN  0.716739        3.60903                 NaN            NaN
