|6.6.6
Archiving\03_Data\eqLP/QFM_m3.25/GRV/GRV_1.tab                            
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          11
T(K)           P(bar)         melt(TH)       pxmn           Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        an             ab            
  1875.00        500.000        99.1675       0.832505                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1871.79        500.000        99.1675       0.832504                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1868.59        500.000        99.1675       0.832503                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1865.38        500.000        99.1675       0.832502                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.18        500.000        99.1675       0.832502                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1858.97        500.000        99.1675       0.832501                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1855.77        500.000        99.1675       0.832500                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.56        500.000        99.1675       0.832499                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.36        500.000        99.1675       0.832498                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1846.15        500.000        99.1675       0.832497                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.95        500.000        99.1675       0.832496                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.74        500.000        99.1675       0.832495                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1836.54        500.000        99.1675       0.832494                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1833.33        500.000        99.1675       0.832493                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1830.13        500.000        99.1675       0.832492                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1826.92        500.000        99.1675       0.832491                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1823.72        500.000        99.1675       0.832490                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1820.51        500.000        99.1675       0.832489                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.31        500.000        99.1675       0.832488                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.10        500.000        99.1675       0.832487                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1810.90        500.000        99.1675       0.832486                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.69        500.000        99.1675       0.832485                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.49        500.000        99.1644       0.832484       0.310323E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1801.28        500.000        99.1618       0.832483       0.570522E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1798.08        500.000        99.1412       0.832482       0.262748E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1794.87        500.000        99.1207       0.832480       0.468444E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1791.67        500.000        99.1010       0.832479       0.665248E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1788.46        500.000        99.0813       0.832477       0.862051E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1785.26        500.000        99.0616       0.832476       0.105885                 NaN            NaN            NaN            NaN            NaN            NaN
  1782.05        500.000        99.0420       0.832475       0.125566                 NaN            NaN            NaN            NaN            NaN            NaN
  1778.85        500.000        99.0223       0.832473       0.145246                 NaN            NaN            NaN            NaN            NaN            NaN
  1775.64        500.000        99.0026       0.832472       0.164926                 NaN            NaN            NaN            NaN            NaN            NaN
  1772.44        500.000        98.9829       0.832470       0.184606                 NaN            NaN            NaN            NaN            NaN            NaN
  1769.23        500.000        98.9632       0.832469       0.204286                 NaN            NaN            NaN            NaN            NaN            NaN
  1766.03        500.000        98.9445       0.832467       0.223014                 NaN            NaN            NaN            NaN            NaN            NaN
  1762.82        500.000        98.9258       0.832466       0.241743                 NaN            NaN            NaN            NaN            NaN            NaN
  1759.62        500.000        98.2234       0.832468       0.260470       0.683703                 NaN            NaN            NaN            NaN            NaN
  1756.41        500.000        97.3617       0.832472       0.279108        1.52677                 NaN            NaN            NaN            NaN            NaN
  1753.21        500.000        96.4928       0.832476       0.297275        2.37743                 NaN            NaN            NaN            NaN            NaN
  1750.00        500.000        95.6240       0.832479       0.315441        3.22809                 NaN            NaN            NaN            NaN            NaN
  1746.79        500.000        94.7551       0.832483       0.333607        4.07876                 NaN            NaN            NaN            NaN            NaN
  1743.59        500.000        93.8863       0.832487       0.351774        4.92944                 NaN            NaN            NaN            NaN            NaN
  1740.38        500.000        93.0062       0.832491       0.368933        5.79237                 NaN            NaN            NaN            NaN            NaN
  1737.18        500.000        92.1261       0.832495       0.386092        6.65531                 NaN            NaN            NaN            NaN            NaN
  1733.97        500.000        91.2460       0.832499       0.403252        7.51825                 NaN            NaN            NaN            NaN            NaN
  1730.77        500.000        90.3659       0.832503       0.420411        8.38120                 NaN            NaN            NaN            NaN            NaN
  1727.56        500.000        89.4858       0.832507       0.437571        9.24417                 NaN            NaN            NaN            NaN            NaN
  1724.36        500.000        88.6056       0.832511       0.454731        10.1071                 NaN            NaN            NaN            NaN            NaN
  1721.15        500.000        87.7255       0.832515       0.471891        10.9701                 NaN            NaN            NaN            NaN            NaN
  1717.95        500.000        86.8453       0.832519       0.489051        11.8331                 NaN            NaN            NaN            NaN            NaN
  1714.74        500.000        85.9678       0.832523       0.504836        12.6949                 NaN            NaN            NaN            NaN            NaN
  1711.54        500.000        85.0902       0.832528       0.520622        13.5567                 NaN            NaN            NaN            NaN            NaN
  1708.33        500.000        84.2126       0.832532       0.536407        14.4185                 NaN            NaN            NaN            NaN            NaN
  1705.13        500.000        83.3350       0.832536       0.552193        15.2803                 NaN            NaN            NaN            NaN            NaN
  1701.92        500.000        82.4574       0.832541       0.567978        16.1421                 NaN            NaN            NaN            NaN            NaN
  1698.72        500.000        81.5798       0.832545       0.583764        17.0039                 NaN            NaN            NaN            NaN            NaN
  1695.51        500.000        80.7021       0.832549       0.599550        17.8658                 NaN            NaN            NaN            NaN            NaN
  1692.31        500.000        79.8245       0.832554       0.615337        18.7276                 NaN            NaN            NaN            NaN            NaN
  1689.10        500.000        78.9804       0.832558       0.629832        19.5572                 NaN            NaN            NaN            NaN            NaN
  1685.90        500.000        78.1363       0.832563       0.644327        20.3868                 NaN            NaN            NaN            NaN            NaN
  1682.69        500.000        77.2922       0.832567       0.658822        21.2164                 NaN            NaN            NaN            NaN            NaN
  1679.49        500.000        76.4481       0.832572       0.673318        22.0460                 NaN            NaN            NaN            NaN            NaN
  1676.28        500.000        75.6040       0.832576       0.687813        22.8756                 NaN            NaN            NaN            NaN            NaN
  1673.08        500.000        74.7599       0.832581       0.702309        23.7052                 NaN            NaN            NaN            NaN            NaN
  1669.87        500.000        73.9157       0.832585       0.716805        24.5349                 NaN            NaN            NaN            NaN            NaN
  1666.67        500.000        73.0716       0.832590       0.731301        25.3645                 NaN            NaN            NaN            NaN            NaN
  1663.46        500.000        72.2903       0.832594       0.744563        26.1325                 NaN            NaN            NaN            NaN            NaN
  1660.26        500.000        71.5090       0.832598       0.757826        26.9005                 NaN            NaN            NaN            NaN            NaN
  1657.05        500.000        70.7278       0.832603       0.771089        27.6685                 NaN            NaN            NaN            NaN            NaN
  1653.85        500.000        69.9465       0.832607       0.784352        28.4366                 NaN            NaN            NaN            NaN            NaN
  1650.64        500.000        69.1652       0.832611       0.797616        29.2046                 NaN            NaN            NaN            NaN            NaN
  1647.44        500.000        68.3839       0.832615       0.810879        29.9726                 NaN            NaN            NaN            NaN            NaN
  1644.23        500.000        67.6026       0.832620       0.824142        30.7407                 NaN            NaN            NaN            NaN            NaN
  1641.03        500.000        66.8212       0.832624       0.837406        31.5087                 NaN            NaN            NaN            NaN            NaN
  1637.82        500.000        66.1005       0.832628       0.850102        32.2168                 NaN            NaN            NaN            NaN            NaN
  1634.62        500.000        65.3797       0.832632       0.862797        32.9249                 NaN            NaN            NaN            NaN            NaN
  1631.41        500.000        64.6451       0.832636       0.874623        33.6477                 NaN            NaN            NaN            NaN            NaN
  1628.21        500.000        63.8919       0.832640       0.886520        34.3121       0.768341E-001            NaN            NaN            NaN            NaN
  1625.00        500.000        62.1725       0.832646       0.890161        34.2955        1.80923                 NaN            NaN            NaN            NaN
  1621.79        500.000        60.4531       0.832651       0.893803        34.2788        3.54165                 NaN            NaN            NaN            NaN
  1618.59        500.000        58.7337       0.832656       0.897444        34.2621        5.27409                 NaN            NaN            NaN            NaN
  1615.38        500.000        57.0143       0.832661       0.901086        34.2454        7.00656                 NaN            NaN            NaN            NaN
  1612.18        500.000        55.6109       0.832665       0.900295        34.1909        8.46520                 NaN            NaN            NaN            NaN
  1608.97        500.000        54.2076       0.832669       0.899505        34.1364        9.92385                 NaN            NaN            NaN            NaN
  1605.77        500.000        52.8042       0.832674       0.898714        34.0819        11.3825                 NaN            NaN            NaN            NaN
  1602.56        500.000        51.4008       0.832678       0.897924        34.0274        12.8412                 NaN            NaN            NaN            NaN
  1599.36        500.000        49.9973       0.832682       0.897133        33.9729        14.2999                 NaN            NaN            NaN            NaN
  1596.15        500.000        48.5939       0.832686       0.896343        33.9184        15.7586                 NaN            NaN            NaN            NaN
  1592.95        500.000        47.1905       0.832691       0.895552        33.8639        17.2173                 NaN            NaN            NaN            NaN
  1589.74        500.000        45.7870       0.832695       0.894761        33.8094        18.6761                 NaN            NaN            NaN            NaN
  1586.54        500.000        44.6475       0.832698       0.888252        33.7374        19.8942                 NaN            NaN            NaN            NaN
  1583.33        500.000        43.5080       0.832702       0.881742        33.6653        21.1123                 NaN            NaN            NaN            NaN
  1580.13        500.000        42.3684       0.832705       0.875232        33.5932        22.3305                 NaN            NaN            NaN            NaN
  1576.92        500.000        41.2289       0.832709       0.868722        33.5211        23.5486                 NaN            NaN            NaN            NaN
  1573.72        500.000        40.0894       0.832712       0.862212        33.4490        24.7668                 NaN            NaN            NaN            NaN
  1570.51        500.000        38.9498       0.832716       0.855703        33.3769        25.9849                 NaN            NaN            NaN            NaN
  1567.31        500.000        37.8102       0.832719       0.849193        33.3048        27.2031                 NaN            NaN            NaN            NaN
  1564.10        500.000        36.6707       0.832723       0.842682        33.2327        28.4213                 NaN            NaN            NaN            NaN
  1560.90        500.000        35.6446       0.832726       0.828165        33.1657        29.5289                 NaN            NaN            NaN            NaN
  1557.69        500.000        34.6185       0.832729       0.813647        33.0987        30.6365                 NaN            NaN            NaN            NaN
  1554.49        500.000        33.5924       0.832732       0.799128        33.0317        31.7441                 NaN            NaN            NaN            NaN
  1551.28        500.000        32.5663       0.832735       0.784610        32.9647        32.8517                 NaN            NaN            NaN            NaN
  1548.08        500.000        31.5401       0.832738       0.770092        32.8977        33.9593                 NaN            NaN            NaN            NaN
  1544.87        500.000        30.5140       0.832741       0.755573        32.8307        35.0670                 NaN            NaN            NaN            NaN
  1541.67        500.000        29.4879       0.832744       0.741055        32.7637        36.1746                 NaN            NaN            NaN            NaN
  1538.46        500.000        28.4617       0.832747       0.726536        32.6967        37.2823                 NaN            NaN            NaN            NaN
  1535.26        500.000        27.4470       0.832750       0.705501        32.6445        38.3703                 NaN            NaN            NaN            NaN
  1532.05        500.000        26.2514       0.832754       0.699012        32.5702        38.2997        1.34700                 NaN            NaN            NaN
  1528.85        500.000        24.8978       0.832759       0.696121        32.5036        37.7608        3.30896                 NaN            NaN            NaN
  1525.64        500.000        23.5442       0.832764       0.693229        32.4370        37.2219        5.27095                 NaN            NaN            NaN
  1522.44        500.000        22.1007       0.832767       0.662479        32.4319        38.2251        4.51763        1.22940                 NaN            NaN
  1519.23        500.000        20.7054       0.832771       0.628573        32.4384        39.2272        3.70556        2.46205                 NaN            NaN
  1516.03        500.000        20.7054       0.832771       0.628573        32.4384        39.2272        3.70556        2.46205                 NaN            NaN
  1512.82        500.000        18.2009       0.832777       0.568166        32.4489        40.6003        2.88211        4.46694                 NaN            NaN
  1509.62        500.000        18.2009       0.832777       0.568166        32.4489        40.6003        2.88211        4.46694                 NaN            NaN
  1506.41        500.000        18.2009       0.832777       0.568166        32.4489        40.6003        2.88211        4.46694                 NaN            NaN
  1503.21        500.000        18.2009       0.832777       0.568166        32.4489        40.6003        2.88211        4.46694                 NaN            NaN
  1500.00        500.000        18.2009       0.832777       0.568166        32.4489        40.6003        2.88211        4.46694                 NaN            NaN
  1496.79        500.000        18.2009       0.832777       0.568166        32.4489        40.6003        2.88211        4.46694                 NaN            NaN
  1493.59        500.000        18.2009       0.832777       0.568166        32.4489        40.6003        2.88211        4.46694                 NaN            NaN
  1490.38        500.000        18.2009       0.832777       0.568166        32.4489        40.6003        2.88211        4.46694                 NaN            NaN
  1487.18        500.000        11.1386       0.832794       0.428730        32.2994        41.2787        4.97729        9.04449                 NaN            NaN
  1483.97        500.000        11.1386       0.832794       0.428730        32.2994        41.2787        4.97729        9.04449                 NaN            NaN
  1480.77        500.000        11.1386       0.832794       0.428730        32.2994        41.2787        4.97729        9.04449                 NaN            NaN
  1477.56        500.000        11.1386       0.832794       0.428730        32.2994        41.2787        4.97729        9.04449                 NaN            NaN
  1474.36        500.000        11.1386       0.832794       0.428730        32.2994        41.2787        4.97729        9.04449                 NaN            NaN
  1471.15        500.000        11.1386       0.832794       0.428730        32.2994        41.2787        4.97729        9.04449                 NaN            NaN
  1467.95        500.000        11.1386       0.832794       0.428730        32.2994        41.2787        4.97729        9.04449                 NaN            NaN
  1464.74        500.000        11.1386       0.832794       0.428730        32.2994        41.2787        4.97729        9.04449                 NaN            NaN
  1461.54        500.000        6.95626       0.832800       0.349685        32.0583        41.0268        11.7645        7.01170                 NaN            NaN
  1458.33        500.000        6.95626       0.832800       0.349685        32.0583        41.0268        11.7645        7.01170                 NaN            NaN
  1455.13        500.000        6.95626       0.832800       0.349685        32.0583        41.0268        11.7645        7.01170                 NaN            NaN
  1451.92        500.000        6.95626       0.832800       0.349685        32.0583        41.0268        11.7645        7.01170                 NaN            NaN
  1448.72        500.000        6.95626       0.832800       0.349685        32.0583        41.0268        11.7645        7.01170                 NaN            NaN
  1445.51        500.000        6.95626       0.832800       0.349685        32.0583        41.0268        11.7645        7.01170                 NaN            NaN
  1442.31        500.000        6.95626       0.832800       0.349685        32.0583        41.0268        11.7645        7.01170                 NaN            NaN
  1439.10        500.000        6.95626       0.832800       0.349685        32.0583        41.0268        11.7645        7.01170                 NaN            NaN
  1435.90        500.000        4.48439       0.832801       0.303475        31.8229        41.2772        13.6520        7.62722                 NaN            NaN
  1432.69        500.000        4.48439       0.832801       0.303475        31.8229        41.2772        13.6520        7.62722                 NaN            NaN
  1429.49        500.000        4.48439       0.832801       0.303475        31.8229        41.2772        13.6520        7.62722                 NaN            NaN
  1426.28        500.000        4.48439       0.832801       0.303475        31.8229        41.2772        13.6520        7.62722                 NaN            NaN
  1423.08        500.000        4.48439       0.832801       0.303475        31.8229        41.2772        13.6520        7.62722                 NaN            NaN
  1419.87        500.000        4.48439       0.832801       0.303475        31.8229        41.2772        13.6520        7.62722                 NaN            NaN
  1416.67        500.000        4.48439       0.832801       0.303475        31.8229        41.2772        13.6520        7.62722                 NaN            NaN
  1413.46        500.000        4.48439       0.832801       0.303475        31.8229        41.2772        13.6520        7.62722                 NaN            NaN
  1410.26        500.000        2.91475       0.832799       0.289036        31.5816        41.6559        15.0116        7.71425                 NaN            NaN
  1407.05        500.000        2.91475       0.832799       0.289036        31.5816        41.6559        15.0116        7.71425                 NaN            NaN
  1403.85        500.000        2.91475       0.832799       0.289036        31.5816        41.6559        15.0116        7.71425                 NaN            NaN
  1400.64        500.000        2.91475       0.832799       0.289036        31.5816        41.6559        15.0116        7.71425                 NaN            NaN
  1397.44        500.000        2.91475       0.832799       0.289036        31.5816        41.6559        15.0116        7.71425                 NaN            NaN
  1394.23        500.000        2.91475       0.832799       0.289036        31.5816        41.6559        15.0116        7.71425                 NaN            NaN
  1391.03        500.000        2.91475       0.832799       0.289036        31.5816        41.6559        15.0116        7.71425                 NaN            NaN
  1387.82        500.000        2.91475       0.832799       0.289036        31.5816        41.6559        15.0116        7.71425                 NaN            NaN
  1384.62        500.000        1.82429       0.832797       0.299064        31.3340        42.0402        7.62900        16.0407                 NaN            NaN
  1381.41        500.000        1.82429       0.832797       0.299064        31.3340        42.0402        7.62900        16.0407                 NaN            NaN
  1378.21        500.000        1.82429       0.832797       0.299064        31.3340        42.0402        7.62900        16.0407                 NaN            NaN
  1375.00        500.000        1.82429       0.832797       0.299064        31.3340        42.0402        7.62900        16.0407                 NaN            NaN
  1371.79        500.000        1.82429       0.832797       0.299064        31.3340        42.0402        7.62900        16.0407                 NaN            NaN
  1368.59        500.000        1.82429       0.832797       0.299064        31.3340        42.0402        7.62900        16.0407                 NaN            NaN
  1365.38        500.000        1.82429       0.832797       0.299064        31.3340        42.0402        7.62900        16.0407                 NaN            NaN
  1362.18        500.000        1.82429       0.832797       0.299064        31.3340        42.0402        7.62900        16.0407                 NaN            NaN
  1358.97        500.000       0.997763       0.832794       0.328361        31.0721        42.4015        7.50655        16.8609                 NaN            NaN
  1355.77        500.000       0.997763       0.832794       0.328361        31.0721        42.4015        7.50655        16.8609                 NaN            NaN
  1352.56        500.000       0.997763       0.832794       0.328361        31.0721        42.4015        7.50655        16.8609                 NaN            NaN
  1349.36        500.000       0.997763       0.832794       0.328361        31.0721        42.4015        7.50655        16.8609                 NaN            NaN
  1346.15        500.000       0.997763       0.832794       0.328361        31.0721        42.4015        7.50655        16.8609                 NaN            NaN
  1342.95        500.000       0.997763       0.832794       0.328361        31.0721        42.4015        7.50655        16.8609                 NaN            NaN
  1339.74        500.000       0.997763       0.832794       0.328361        31.0721        42.4015        7.50655        16.8609                 NaN            NaN
  1336.54        500.000       0.997763       0.832794       0.328361        31.0721        42.4015        7.50655        16.8609                 NaN            NaN
  1333.33        500.000       0.323747       0.832790       0.373847        30.7792        42.7801        17.5328        7.37746                 NaN            NaN
  1330.13        500.000       0.323747       0.832790       0.373847        30.7792        42.7801        17.5328        7.37746                 NaN            NaN
  1326.92        500.000       0.323747       0.832790       0.373847        30.7792        42.7801        17.5328        7.37746                 NaN            NaN
  1323.72        500.000       0.323747       0.832790       0.373847        30.7792        42.7801        17.5328        7.37746                 NaN            NaN
  1320.51        500.000       0.198500E-001  0.832789       0.401945        30.6287        42.9269        17.8520        7.33783                 NaN            NaN
  1317.31        500.000                 NaN  0.832789       0.405068        30.6418        42.9784        17.8680        7.27405                 NaN            NaN
  1314.10        500.000                 NaN  0.832789       0.415289        30.6124        43.0244        17.8857        7.22936                 NaN            NaN
  1310.90        500.000                 NaN  0.832789       0.415289        30.6124        43.0244        17.8857        7.22936                 NaN            NaN
  1307.69        500.000                 NaN  0.832790       0.429293        30.6056        43.1187        17.8938        7.11983                 NaN            NaN
  1304.49        500.000                 NaN  0.832790       0.429293        30.6056        43.1187        17.8938        7.11983                 NaN            NaN
  1301.28        500.000                 NaN  0.832790       0.429293        30.6056        43.1187        17.8938        7.11983                 NaN            NaN
  1298.08        500.000                 NaN  0.832790       0.429293        30.6056        43.1187        17.8938        7.11983                 NaN            NaN
  1294.87        500.000                 NaN  0.832790       0.429293        30.6056        43.1187        17.8938        7.11983                 NaN            NaN
  1291.67        500.000                 NaN  0.832790       0.429293        30.6056        43.1187        17.8938        7.11983                 NaN            NaN
  1288.46        500.000                 NaN  0.832790       0.429293        30.6056        43.1187        17.8938        7.11983                 NaN            NaN
  1285.26        500.000                 NaN  0.832790       0.429293        30.6056        43.1187        17.8938        7.11983                 NaN            NaN
  1282.05        500.000                 NaN  0.832793       0.486497        30.5839        43.4590        17.9476        6.69021                 NaN            NaN
  1278.85        500.000                 NaN  0.832793       0.486497        30.5839        43.4590        17.9476        6.69021                 NaN            NaN
  1275.64        500.000                 NaN  0.832793       0.502483        30.5732        43.5355        17.9606        6.59534                 NaN            NaN
  1272.44        500.000                 NaN  0.832794       0.510239        30.5731        43.5609        17.9536        6.56066       0.872973E-002            NaN
  1269.23        500.000                 NaN  0.832794       0.517428        30.5743        43.5823        17.9428        6.52716       0.231649E-001            NaN
  1266.03        500.000                 NaN  0.832794       0.517428        30.5743        43.5823        17.9428        6.52716       0.231649E-001            NaN
  1262.82        500.000                 NaN  0.832794       0.517428        30.5743        43.5823        17.9428        6.52716       0.231649E-001            NaN
  1259.62        500.000                 NaN  0.832794       0.517428        30.5743        43.5823        17.9428        6.52716       0.231649E-001            NaN
  1256.41        500.000                 NaN  0.832796       0.545151        30.5952        43.6572        6.39488        17.8946       0.802653E-001            NaN
  1253.21        500.000                 NaN  0.832796       0.545151        30.5952        43.6572        6.39488        17.8946       0.802653E-001            NaN
  1250.00        500.000                 NaN  0.832796       0.545151        30.5952        43.6572        6.39488        17.8946       0.802653E-001            NaN
  1246.79        500.000                 NaN  0.832796       0.545151        30.5952        43.6572        6.39488        17.8946       0.802653E-001            NaN
  1243.59        500.000                 NaN  0.832796       0.545151        30.5952        43.6572        6.39488        17.8946       0.802653E-001            NaN
  1240.38        500.000                 NaN  0.832796       0.545151        30.5952        43.6572        6.39488        17.8946       0.802653E-001            NaN
  1237.18        500.000                 NaN  0.832796       0.545151        30.5952        43.6572        6.39488        17.8946       0.802653E-001            NaN
  1233.97        500.000                 NaN  0.832796       0.545151        30.5952        43.6572        6.39488        17.8946       0.802653E-001            NaN
  1230.77        500.000                 NaN  0.832799       0.603966        30.6134        43.7898        17.8072        6.16029       0.192494                 NaN
  1227.56        500.000                 NaN  0.832799       0.603966        30.6134        43.7898        17.8072        6.16029       0.192494                 NaN
  1224.36        500.000                 NaN  0.832799       0.603966        30.6134        43.7898        17.8072        6.16029       0.192494                 NaN
  1221.15        500.000                 NaN  0.832799       0.603966        30.6134        43.7898        17.8072        6.16029       0.192494                 NaN
  1217.95        500.000                 NaN  0.832799       0.603966        30.6134        43.7898        17.8072        6.16029       0.192494                 NaN
  1214.74        500.000                 NaN  0.832799       0.603966        30.6134        43.7898        17.8072        6.16029       0.192494                 NaN
  1211.54        500.000                 NaN  0.832799       0.603966        30.6134        43.7898        17.8072        6.16029       0.192494                 NaN
  1208.33        500.000                 NaN  0.832799       0.603966        30.6134        43.7898        17.8072        6.16029       0.192494                 NaN
  1205.13        500.000                 NaN  0.832803       0.663399        30.6406        43.9103        17.7211        5.93434       0.297423                 NaN
  1201.92        500.000                 NaN  0.832803       0.663399        30.6406        43.9103        17.7211        5.93434       0.297423                 NaN
  1198.72        500.000                 NaN  0.832803       0.663399        30.6406        43.9103        17.7211        5.93434       0.297423                 NaN
  1195.51        500.000                 NaN  0.832803       0.663399        30.6406        43.9103        17.7211        5.93434       0.297423                 NaN
  1192.31        500.000                 NaN  0.832803       0.663399        30.6406        43.9103        17.7211        5.93434       0.297423                 NaN
  1189.10        500.000                 NaN  0.832803       0.663399        30.6406        43.9103        17.7211        5.93434       0.297423                 NaN
  1185.90        500.000                 NaN  0.832803       0.663399        30.6406        43.9103        17.7211        5.93434       0.297423                 NaN
  1182.69        500.000                 NaN  0.832803       0.663399        30.6406        43.9103        17.7211        5.93434       0.297423                 NaN
  1179.49        500.000                 NaN  0.832805       0.725097        30.6557        44.0197        17.6475        5.72316       0.396116                 NaN
  1176.28        500.000                 NaN  0.832805       0.725097        30.6557        44.0197        17.6475        5.72316       0.396116                 NaN
  1173.08        500.000                 NaN  0.832805       0.725097        30.6557        44.0197        17.6475        5.72316       0.396116                 NaN
  1169.87        500.000                 NaN  0.832805       0.725097        30.6557        44.0197        17.6475        5.72316       0.396116                 NaN
  1166.67        500.000                 NaN  0.832805       0.725097        30.6557        44.0197        17.6475        5.72316       0.396116                 NaN
  1163.46        500.000                 NaN  0.832805       0.725097        30.6557        44.0197        17.6475        5.72316       0.396116                 NaN
