|6.6.6
Archiving\03_Data\eqLP/QFM_m3.25/GRV/GRV_3.tab                            
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          11
T(K)           P(bar)         melt(TH)       pxmn           Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        an             ab            
  1657.05        500.000        73.7796       0.694002       0.508834        25.0175                 NaN            NaN            NaN            NaN            NaN
  1653.85        500.000        73.0733       0.694278       0.517746        25.7147                 NaN            NaN            NaN            NaN            NaN
  1650.64        500.000        72.3665       0.694551       0.526662        26.4123                 NaN            NaN            NaN            NaN            NaN
  1647.44        500.000        71.6592       0.694822       0.535584        27.1103                 NaN            NaN            NaN            NaN            NaN
  1644.23        500.000        70.9516       0.695090       0.544510        27.8088                 NaN            NaN            NaN            NaN            NaN
  1641.03        500.000        70.2436       0.695355       0.553441        28.5076                 NaN            NaN            NaN            NaN            NaN
  1637.82        500.000        69.5866       0.695591       0.562031        29.1558                 NaN            NaN            NaN            NaN            NaN
  1634.62        500.000        68.9292       0.695824       0.570623        29.8043                 NaN            NaN            NaN            NaN            NaN
  1631.41        500.000        68.2726       0.696083       0.578565        30.4528                 NaN            NaN            NaN            NaN            NaN
  1628.21        500.000        67.5857       0.696369       0.586651        31.0594       0.719049E-001            NaN            NaN            NaN            NaN
  1625.00        500.000        65.9194       0.697801       0.590285        31.0970        1.69546                 NaN            NaN            NaN            NaN
  1621.79        500.000        64.2464       0.699238       0.593933        31.1348        3.32564                 NaN            NaN            NaN            NaN
  1618.59        500.000        62.5666       0.700680       0.597594        31.1726        4.96249                 NaN            NaN            NaN            NaN
  1615.38        500.000        60.8801       0.702125       0.601269        31.2105        6.60603                 NaN            NaN            NaN            NaN
  1612.18        500.000        59.4978       0.703348       0.601815        31.2047        7.99241                 NaN            NaN            NaN            NaN
  1608.97        500.000        58.1108       0.704575       0.602361        31.1987        9.38355                 NaN            NaN            NaN            NaN
  1605.77        500.000        56.7191       0.705804       0.602908        31.1927        10.7795                 NaN            NaN            NaN            NaN
  1602.56        500.000        55.3226       0.707036       0.603457        31.1867        12.1802                 NaN            NaN            NaN            NaN
  1599.36        500.000        53.9214       0.708271       0.604006        31.1805        13.5858                 NaN            NaN            NaN            NaN
  1596.15        500.000        52.5154       0.709510       0.604556        31.1743        14.9962                 NaN            NaN            NaN            NaN
  1592.95        500.000        51.1046       0.710751       0.605107        31.1680        16.4115                 NaN            NaN            NaN            NaN
  1589.74        500.000        49.6890       0.711996       0.605659        31.1616        17.8317                 NaN            NaN            NaN            NaN
  1586.54        500.000        48.5349       0.713046       0.602209        31.1309        19.0189                 NaN            NaN            NaN            NaN
  1583.33        500.000        47.3775       0.714099       0.598748        31.1000        20.2096                 NaN            NaN            NaN            NaN
  1580.13        500.000        46.2168       0.715154       0.595277        31.0691        21.4037                 NaN            NaN            NaN            NaN
  1576.92        500.000        45.0528       0.716211       0.591794        31.0379        22.6013                 NaN            NaN            NaN            NaN
  1573.72        500.000        43.8854       0.717270       0.588301        31.0067        23.8023                 NaN            NaN            NaN            NaN
  1570.51        500.000        42.7147       0.718332       0.584796        30.9753        25.0068                 NaN            NaN            NaN            NaN
  1567.31        500.000        41.5407       0.719396       0.581280        30.9438        26.2148                 NaN            NaN            NaN            NaN
  1564.10        500.000        40.3633       0.720462       0.577753        30.9122        27.4263                 NaN            NaN            NaN            NaN
  1560.90        500.000        39.2985       0.721447       0.568705        30.8819        28.5294                 NaN            NaN            NaN            NaN
  1557.69        500.000        38.2310       0.722433       0.559631        30.8516        29.6354                 NaN            NaN            NaN            NaN
  1554.49        500.000        37.1607       0.723422       0.550532        30.8211        30.7443                 NaN            NaN            NaN            NaN
  1551.28        500.000        36.0875       0.724413       0.541408        30.7905        31.8561                 NaN            NaN            NaN            NaN
  1548.08        500.000        35.0116       0.725406       0.532258        30.7598        32.9709                 NaN            NaN            NaN            NaN
  1544.87        500.000        33.9328       0.726401       0.523082        30.7290        34.0887                 NaN            NaN            NaN            NaN
  1541.67        500.000        32.8512       0.727397       0.513880        30.6981        35.2094                 NaN            NaN            NaN            NaN
  1538.46        500.000        31.7668       0.728396       0.504653        30.6670        36.3332                 NaN            NaN            NaN            NaN
  1535.26        500.000        30.6907       0.729392       0.490909        30.6488        37.4402                 NaN            NaN            NaN            NaN
  1532.05        500.000        29.4166       0.730570       0.487530        30.6178        37.4245        1.32295                 NaN            NaN            NaN
  1528.85        500.000        27.9724       0.731923       0.486959        30.5937        36.9599        3.25513                 NaN            NaN            NaN
  1525.64        500.000        26.5230       0.733280       0.486387        30.5694        36.4935        5.19443                 NaN            NaN            NaN
  1522.44        500.000        24.9703       0.734751       0.466149        30.6219        37.5299        4.45870        1.21828                 NaN            NaN
  1519.23        500.000        23.4673       0.736193       0.443621        30.6748        38.5709        3.66306        2.44409                 NaN            NaN
  1516.03        500.000        23.4662       0.736214       0.443638        30.6753        38.5715        3.66311        2.44412                 NaN            NaN
  1512.82        500.000        20.7572       0.738812       0.403363        30.7611        40.0329        2.85752        4.44913                 NaN            NaN
  1509.62        500.000        20.7562       0.738831       0.403378        30.7615        40.0334        2.85755        4.44918                 NaN            NaN
  1506.41        500.000        20.7552       0.738851       0.403393        30.7619        40.0339        2.85759        4.44923                 NaN            NaN
  1503.21        500.000        20.7541       0.738871       0.403409        30.7623        40.0344        2.85763        4.44928                 NaN            NaN
  1500.00        500.000        20.7531       0.738891       0.403424        30.7627        40.0349        2.85766        4.44933                 NaN            NaN
  1496.79        500.000        20.7520       0.738911       0.403439        30.7631        40.0354        2.85770        4.44938                 NaN            NaN
  1493.59        500.000        20.7510       0.738930       0.403454        30.7635        40.0359        2.85774        4.44943                 NaN            NaN
  1490.38        500.000        20.7499       0.738950       0.403469        30.7640        40.0365        2.85778        4.44948                 NaN            NaN
  1487.18        500.000        13.0003       0.746432       0.310755        30.8512        41.0204        4.97620        9.09465                 NaN            NaN
  1483.97        500.000        12.9997       0.746448       0.310765        30.8515        41.0207        4.97624        9.09471                 NaN            NaN
  1480.77        500.000        12.9990       0.746463       0.310776        30.8517        41.0210        4.97628        9.09476                 NaN            NaN
  1477.56        500.000        12.9984       0.746479       0.310786        30.8519        41.0213        4.97632        9.09481                 NaN            NaN
  1474.36        500.000        12.9977       0.746494       0.310796        30.8522        41.0216        4.97636        9.09487                 NaN            NaN
  1471.15        500.000        12.9970       0.746510       0.310806        30.8524        41.0219        4.97640        9.09492                 NaN            NaN
  1467.95        500.000        12.9964       0.746525       0.310817        30.8526        41.0222        4.97644        9.09498                 NaN            NaN
  1464.74        500.000        12.9957       0.746541       0.310827        30.8529        41.0225        4.97649        9.09503                 NaN            NaN
  1461.54        500.000        8.30851       0.751281       0.257664        30.7749        40.9578        11.9024        7.04745                 NaN            NaN
  1458.33        500.000        8.30813       0.751293       0.257672        30.7750        40.9580        11.9025        7.04748                 NaN            NaN
  1455.13        500.000        8.30774       0.751306       0.257680        30.7751        40.9581        11.9025        7.04752                 NaN            NaN
  1451.92        500.000        8.30736       0.751319       0.257687        30.7752        40.9583        11.9025        7.04756                 NaN            NaN
  1448.72        500.000        8.30697       0.751332       0.257695        30.7754        40.9585        11.9025        7.04760                 NaN            NaN
  1445.51        500.000        8.30659       0.751344       0.257703        30.7755        40.9587        11.9026        7.04764                 NaN            NaN
  1442.31        500.000        8.30620       0.751357       0.257711        30.7756        40.9588        11.9026        7.04768                 NaN            NaN
  1439.10        500.000        8.30581       0.751370       0.257719        30.7757        40.9590        11.9026        7.04772                 NaN            NaN
  1435.90        500.000        5.47541       0.754466       0.226518        30.6482        41.3308        13.8702        7.69450                 NaN            NaN
  1432.69        500.000        5.47520       0.754477       0.226525        30.6482        41.3309        13.8702        7.69453                 NaN            NaN
  1429.49        500.000        5.47498       0.754488       0.226531        30.6483        41.3310        13.8702        7.69456                 NaN            NaN
  1426.28        500.000        5.47476       0.754499       0.226538        30.6483        41.3311        13.8702        7.69460                 NaN            NaN
  1423.08        500.000        5.47454       0.754510       0.226544        30.6484        41.3312        13.8702        7.69463                 NaN            NaN
  1419.87        500.000        5.47432       0.754521       0.226551        30.6484        41.3313        13.8702        7.69466                 NaN            NaN
  1416.67        500.000        5.47410       0.754532       0.226557        30.6485        41.3314        13.8702        7.69469                 NaN            NaN
  1413.46        500.000        5.47388       0.754543       0.226564        30.6486        41.3315        13.8703        7.69472                 NaN            NaN
  1410.26        500.000        3.63202       0.756755       0.217986        30.4909        41.7983        15.2995        7.80452                 NaN            NaN
  1407.05        500.000        3.63190       0.756765       0.217993        30.4910        41.7983        15.2995        7.80455                 NaN            NaN
  1403.85        500.000        3.63178       0.756775       0.217999        30.4910        41.7984        15.2995        7.80457                 NaN            NaN
  1400.64        500.000        3.63167       0.756785       0.218005        30.4910        41.7985        15.2995        7.80460                 NaN            NaN
  1397.44        500.000        3.63155       0.756794       0.218011        30.4910        41.7985        15.2995        7.80463                 NaN            NaN
  1394.23        500.000        3.63143       0.756804       0.218017        30.4910        41.7986        15.2995        7.80466                 NaN            NaN
  1391.03        500.000        3.63131       0.756814       0.218023        30.4910        41.7987        15.2995        7.80468                 NaN            NaN
  1387.82        500.000        3.63118       0.756824       0.218029        30.4910        41.7987        15.2995        7.80471                 NaN            NaN
  1384.62        500.000        2.31539       0.758574       0.227542        30.3114        42.2575        7.73788        16.3916                 NaN            NaN
  1381.41        500.000        2.31533       0.758583       0.227549        30.3114        42.2576        7.73790        16.3916                 NaN            NaN
  1378.21        500.000        2.31527       0.758592       0.227555        30.3114        42.2576        7.73793        16.3916                 NaN            NaN
  1375.00        500.000        2.31521       0.758602       0.227561        30.3114        42.2577        7.73795        16.3916                 NaN            NaN
  1371.79        500.000        2.31515       0.758611       0.227568        30.3114        42.2577        7.73798        16.3916                 NaN            NaN
  1368.59        500.000        2.31508       0.758620       0.227574        30.3114        42.2578        7.73800        16.3916                 NaN            NaN
  1365.38        500.000        2.31502       0.758629       0.227580        30.3113        42.2578        7.73803        16.3916                 NaN            NaN
  1362.18        500.000        2.31496       0.758638       0.227587        30.3113        42.2579        7.73806        16.3916                 NaN            NaN
  1358.97        500.000        1.28722       0.760144       0.251793        30.1119        42.6873        7.63175        17.2699                 NaN            NaN
  1355.77        500.000        1.28719       0.760153       0.251800        30.1119        42.6874        7.63177        17.2699                 NaN            NaN
  1352.56        500.000        1.28716       0.760161       0.251806        30.1118        42.6874        7.63180        17.2698                 NaN            NaN
  1349.36        500.000        1.28714       0.760170       0.251813        30.1118        42.6874        7.63182        17.2698                 NaN            NaN
  1346.15        500.000        1.28711       0.760178       0.251820        30.1118        42.6875        7.63185        17.2698                 NaN            NaN
  1342.95        500.000        1.28708       0.760187       0.251827        30.1117        42.6875        7.63187        17.2698                 NaN            NaN
  1339.74        500.000        1.28706       0.760195       0.251834        30.1117        42.6876        7.63190        17.2698                 NaN            NaN
  1336.54        500.000        1.28703       0.760204       0.251841        30.1116        42.6876        7.63192        17.2698                 NaN            NaN
  1333.33        500.000       0.423758       0.761572       0.288617        29.8910        43.1205        17.9967        7.51787                 NaN            NaN
  1330.13        500.000       0.423752       0.761580       0.288625        29.8910        43.1205        17.9967        7.51789                 NaN            NaN
  1326.92        500.000       0.423745       0.761588       0.288633        29.8909        43.1205        17.9966        7.51792                 NaN            NaN
  1323.72        500.000       0.423738       0.761596       0.288641        29.8909        43.1206        17.9966        7.51794                 NaN            NaN
  1320.51        500.000       0.261511E-001  0.762266       0.311371        29.7735        43.3015        18.3406        7.48460                 NaN            NaN
  1317.31        500.000                 NaN  0.762336       0.314016        29.7697        43.3680        18.3631        7.42275                 NaN            NaN
  1314.10        500.000                 NaN  0.762341       0.321875        29.7580        43.4028        18.3798        7.37530                 NaN            NaN
  1310.90        500.000                 NaN  0.762349       0.321883        29.7579        43.4028        18.3797        7.37532                 NaN            NaN
  1307.69        500.000                 NaN  0.762374       0.332847        29.7489        43.4986        18.3927        7.26446                 NaN            NaN
  1304.49        500.000                 NaN  0.762382       0.332856        29.7489        43.4987        18.3927        7.26448                 NaN            NaN
  1301.28        500.000                 NaN  0.762390       0.332865        29.7488        43.4987        18.3927        7.26451                 NaN            NaN
  1298.08        500.000                 NaN  0.762397       0.332874        29.7488        43.4987        18.3927        7.26454                 NaN            NaN
  1294.87        500.000                 NaN  0.762405       0.332883        29.7487        43.4988        18.3926        7.26456                 NaN            NaN
  1291.67        500.000                 NaN  0.762413       0.332892        29.7487        43.4988        18.3926        7.26459                 NaN            NaN
  1288.46        500.000                 NaN  0.762420       0.332901        29.7486        43.4989        18.3926        7.26461                 NaN            NaN
  1285.26        500.000                 NaN  0.762428       0.332910        29.7485        43.4989        18.3926        7.26464                 NaN            NaN
  1282.05        500.000                 NaN  0.762508       0.377748        29.7128        43.8525        18.4639        6.83058                 NaN            NaN
  1278.85        500.000                 NaN  0.762516       0.377758        29.7127        43.8526        18.4638        6.83060                 NaN            NaN
  1275.64        500.000                 NaN  0.762540       0.390308        29.7015        43.9307        18.4805        6.73440                 NaN            NaN
  1272.44        500.000                 NaN  0.762540       0.396350        29.7006        43.9557        18.4747        6.69935       0.107651E-001            NaN
  1269.23        500.000                 NaN  0.762530       0.401897        29.7026        43.9749        18.4644        6.66506       0.285670E-001            NaN
  1266.03        500.000                 NaN  0.762537       0.401908        29.7026        43.9749        18.4644        6.66509       0.285686E-001            NaN
  1262.82        500.000                 NaN  0.762545       0.401919        29.7025        43.9750        18.4644        6.66512       0.285703E-001            NaN
  1259.62        500.000                 NaN  0.762552       0.401930        29.7024        43.9750        18.4643        6.66514       0.285720E-001            NaN
  1256.41        500.000                 NaN  0.762497       0.423390        29.7142        44.0496        6.53139        18.4199       0.989980E-001            NaN
  1253.21        500.000                 NaN  0.762504       0.423401        29.7141        44.0497        6.53142        18.4199       0.990039E-001            NaN
  1250.00        500.000                 NaN  0.762511       0.423412        29.7141        44.0497        6.53145        18.4199       0.990097E-001            NaN
  1246.79        500.000                 NaN  0.762518       0.423424        29.7140        44.0498        6.53147        18.4198       0.990155E-001            NaN
  1243.59        500.000                 NaN  0.762525       0.423435        29.7139        44.0498        6.53150        18.4198       0.990214E-001            NaN
  1240.38        500.000                 NaN  0.762533       0.423446        29.7138        44.0498        6.53153        18.4198       0.990272E-001            NaN
  1237.18        500.000                 NaN  0.762540       0.423457        29.7138        44.0499        6.53155        18.4197       0.990330E-001            NaN
  1233.97        500.000                 NaN  0.762547       0.423468        29.7137        44.0499        6.53158        18.4197       0.990389E-001            NaN
  1230.77        500.000                 NaN  0.762421       0.468822        29.7295        44.1720        18.3372        6.29260       0.237489                 NaN
  1227.56        500.000                 NaN  0.762428       0.468834        29.7294        44.1720        18.3371        6.29262       0.237503                 NaN
  1224.36        500.000                 NaN  0.762435       0.468846        29.7294        44.1721        18.3371        6.29265       0.237517                 NaN
  1221.15        500.000                 NaN  0.762442       0.468859        29.7293        44.1721        18.3371        6.29268       0.237531                 NaN
  1217.95        500.000                 NaN  0.762449       0.468871        29.7292        44.1722        18.3370        6.29271       0.237545                 NaN
  1214.74        500.000                 NaN  0.762456       0.468883        29.7291        44.1722        18.3370        6.29273       0.237559                 NaN
  1211.54        500.000                 NaN  0.762463       0.468895        29.7291        44.1723        18.3370        6.29276       0.237572                 NaN
  1208.33        500.000                 NaN  0.762469       0.468907        29.7290        44.1723        18.3370        6.29279       0.237586                 NaN
  1205.13        500.000                 NaN  0.762363       0.514836        29.7430        44.2892        18.2587        6.06488       0.367061                 NaN
  1201.92        500.000                 NaN  0.762369       0.514849        29.7429        44.2892        18.2587        6.06491       0.367082                 NaN
  1198.72        500.000                 NaN  0.762376       0.514862        29.7428        44.2893        18.2586        6.06494       0.367104                 NaN
  1195.51        500.000                 NaN  0.762383       0.514875        29.7427        44.2893        18.2586        6.06497       0.367125                 NaN
  1192.31        500.000                 NaN  0.762389       0.514888        29.7426        44.2894        18.2586        6.06499       0.367147                 NaN
  1189.10        500.000                 NaN  0.762396       0.514902        29.7425        44.2894        18.2585        6.06502       0.367168                 NaN
  1185.90        500.000                 NaN  0.762402       0.514915        29.7425        44.2895        18.2585        6.06505       0.367190                 NaN
  1182.69        500.000                 NaN  0.762409       0.514928        29.7424        44.2895        18.2585        6.06508       0.367211                 NaN
  1179.49        500.000                 NaN  0.762309       0.562547        29.7497        44.3935        18.1917        5.85131       0.489020                 NaN
  1176.28        500.000                 NaN  0.762315       0.562561        29.7496        44.3935        18.1916        5.85133       0.489049                 NaN
  1173.08        500.000                 NaN  0.762321       0.562575        29.7495        44.3936        18.1916        5.85136       0.489077                 NaN
  1169.87        500.000                 NaN  0.762328       0.562590        29.7494        44.3936        18.1915        5.85139       0.489106                 NaN
  1166.67        500.000                 NaN  0.762334       0.562604        29.7493        44.3937        18.1915        5.85142       0.489134                 NaN
  1163.46        500.000                 NaN  0.762340       0.562618        29.7492        44.3937        18.1915        5.85145       0.489163                 NaN
