|6.6.6
Archiving\03_Data\eqfrac/QFM_m2.5/TAY13/TAY13_3.tab                       
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         Sp(TH)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            ne             lc            
  1564.81        2500.00                 NaN   99.4486       0.491225       0.601925E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.31        2500.00                 NaN   99.3724       0.573713       0.538707E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.81        2500.00                 NaN   99.5368       0.403929       0.592298E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1560.30        2500.00                 NaN   99.4613       0.480146       0.585909E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.80        2500.00                 NaN   99.4691       0.474010       0.569337E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1557.30        2500.00                 NaN   99.4717       0.472421       0.558334E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1555.80        2500.00                 NaN   99.4747       0.470554       0.547927E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1554.30        2500.00                 NaN   99.4814       0.463873       0.546852E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1552.79        2500.00                 NaN   99.4835       0.461787       0.546748E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.29        2500.00                 NaN   99.3772       0.547184       0.756126E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1549.79        2500.00                 NaN   99.6925       0.278023       0.294539E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.29        2500.00                 NaN   99.3896       0.540860       0.695160E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.78        2500.00                 NaN   99.5292       0.425649       0.451198E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1545.28        2500.00                 NaN   99.5055       0.444475       0.500162E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.78        2500.00                 NaN   99.5088       0.442232       0.489260E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1542.28        2500.00                 NaN   99.5126       0.438322       0.490646E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1540.78        2500.00                 NaN   99.5156       0.437240       0.471923E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1539.27        2500.00                 NaN   99.3968       0.543462       0.597122E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1537.77        2500.00                 NaN   99.8667       0.120702       0.126246E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.27        2500.00                 NaN   99.3071       0.626406       0.665162E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1534.77        2500.00                 NaN   99.4840       0.466390       0.495998E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.27        2500.00                 NaN   99.4515       0.497524       0.509369E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.76        2500.00                 NaN   99.6658       0.304211       0.299930E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1530.26        2500.00                 NaN   99.4603       0.539714                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.76        2500.00                 NaN   99.6227       0.293295       0.839581E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1527.26        2500.00                 NaN   99.5462       0.413738       0.400898E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1525.75        2500.00                 NaN   99.5412       0.423277       0.355445E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1524.25        2500.00                 NaN   99.5559       0.406072       0.380337E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1522.75        2500.00                 NaN   99.5560       0.406241       0.377879E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.25        2500.00                 NaN   99.5555       0.406492       0.380424E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1519.75        2500.00                 NaN   99.7249       0.252760       0.223044E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.24        2500.00                 NaN   99.4006       0.551838       0.475691E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.74        2500.00                 NaN   99.5658       0.399192       0.349774E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1515.24        2500.00                 NaN   99.5710       0.394203       0.347584E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.74        2500.00                 NaN   99.5739       0.392119       0.339708E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1512.23        2500.00                 NaN   99.5752       0.392101       0.327184E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1510.73        2500.00                 NaN   99.5771       0.391779       0.310904E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1509.23        2500.00                 NaN   99.5801       0.388754       0.311620E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1507.73        2500.00                 NaN   99.5836       0.385218       0.312250E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1506.23        2500.00                 NaN   99.5862       0.383488       0.303043E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1504.72        2500.00                 NaN   99.5887       0.381200       0.300690E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1503.22        2500.00                 NaN   99.5906       0.380813       0.285463E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1501.72        2500.00                 NaN   99.5925       0.380328       0.271984E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1500.22        2500.00                 NaN   99.5950       0.378246       0.267876E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1498.72        2500.00                 NaN   99.5948       0.396642       0.854829E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1497.21        2500.00                 NaN   99.6028       0.353643       0.435953E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1495.71        2500.00                 NaN   99.5163       0.240210       0.298956E-001  0.213631                 NaN            NaN            NaN            NaN            NaN            NaN
  1494.21        2500.00                 NaN   99.4930                 NaN            NaN  0.507036                 NaN            NaN            NaN            NaN            NaN            NaN
  1492.71        2500.00                 NaN   99.4895                 NaN            NaN  0.510476                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.20        2500.00                 NaN   99.4897                 NaN            NaN  0.510291                 NaN            NaN            NaN            NaN            NaN            NaN
  1489.70        2500.00                 NaN   99.4904                 NaN            NaN  0.509570                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.20        2500.00                 NaN   98.4997       0.671217E-002  0.203157E-002   1.49152                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.70        2500.00                 NaN   100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1485.20        2500.00                 NaN   99.9507                 NaN            NaN  0.492621E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1483.69        2500.00                 NaN   99.5692                 NaN            NaN  0.430778                 NaN            NaN            NaN            NaN            NaN            NaN
  1482.19        2500.00                 NaN   99.4420                 NaN            NaN  0.557960                 NaN            NaN            NaN            NaN            NaN            NaN
  1480.69        2500.00                 NaN   99.4443                 NaN            NaN  0.555743                 NaN            NaN            NaN            NaN            NaN            NaN
  1479.19        2500.00                 NaN   99.5281                 NaN            NaN  0.471913                 NaN            NaN            NaN            NaN            NaN            NaN
  1477.69        2500.00                 NaN   99.4780                 NaN            NaN  0.522023                 NaN            NaN            NaN            NaN            NaN            NaN
  1476.18        2500.00                 NaN   99.4773                 NaN            NaN  0.522659                 NaN            NaN            NaN            NaN            NaN            NaN
  1474.68        2500.00                 NaN   99.4717                 NaN            NaN  0.528289                 NaN            NaN            NaN            NaN            NaN            NaN
  1473.18        2500.00                 NaN   99.4664                 NaN            NaN  0.533604                 NaN            NaN            NaN            NaN            NaN            NaN
  1471.68        2500.00                 NaN   99.4006                 NaN            NaN  0.134297       0.465088                 NaN            NaN            NaN            NaN            NaN
  1470.17        2500.00                 NaN   99.2273                 NaN            NaN  0.509605       0.263045                 NaN            NaN            NaN            NaN            NaN
  1468.67        2500.00                 NaN   99.2380                 NaN            NaN  0.257611       0.504422                 NaN            NaN            NaN            NaN            NaN
  1467.17        2500.00                 NaN   99.2426                 NaN            NaN  0.500942       0.256415                 NaN            NaN            NaN            NaN            NaN
  1465.67        2500.00                 NaN   99.3145                 NaN            NaN  0.231356       0.454158                 NaN            NaN            NaN            NaN            NaN
  1464.17        2500.00                 NaN   99.1722                 NaN            NaN  0.268848       0.558929                 NaN            NaN            NaN            NaN            NaN
  1462.66        2500.00                 NaN   99.2775                 NaN            NaN  0.244893       0.477612                 NaN            NaN            NaN            NaN            NaN
  1461.16        2500.00                 NaN   99.2654                 NaN            NaN  0.486478       0.248141                 NaN            NaN            NaN            NaN            NaN
  1459.66        2500.00                 NaN   99.2757                 NaN            NaN  0.245689       0.478638                 NaN            NaN            NaN            NaN            NaN
  1458.16        2500.00                 NaN   99.2785                 NaN            NaN  0.243785       0.477667                 NaN            NaN            NaN            NaN            NaN
  1456.66        2500.00                 NaN   99.2809                 NaN            NaN  0.242652       0.476474                 NaN            NaN            NaN            NaN            NaN
  1455.15        2500.00                 NaN   99.2926                 NaN            NaN  0.467665       0.239726                 NaN            NaN            NaN            NaN            NaN
  1453.65        2500.00                 NaN   99.2950                 NaN            NaN  0.466830       0.238139                 NaN            NaN            NaN            NaN            NaN
  1452.15        2500.00                 NaN   99.2993                 NaN            NaN  0.463467       0.237227                 NaN            NaN            NaN            NaN            NaN
  1450.65        2500.00                 NaN   99.3065                 NaN            NaN  0.459417       0.234121                 NaN            NaN            NaN            NaN            NaN
  1449.14        2500.00                 NaN   99.3097                 NaN            NaN  0.457924       0.232366                 NaN            NaN            NaN            NaN            NaN
  1447.64        2500.00                 NaN   99.3164                 NaN            NaN  0.453010       0.230586                 NaN            NaN            NaN            NaN            NaN
  1446.14        2500.00                 NaN   99.3200                 NaN            NaN  0.229630       0.450388                 NaN            NaN            NaN            NaN            NaN
  1444.64        2500.00                 NaN   99.3262                 NaN            NaN  0.446887       0.226949                 NaN            NaN            NaN            NaN            NaN
  1443.14        2500.00                 NaN   99.3302                 NaN            NaN  0.444349       0.225497                 NaN            NaN            NaN            NaN            NaN
  1441.63        2500.00                 NaN   99.3771                 NaN            NaN  0.413408       0.209492                 NaN            NaN            NaN            NaN            NaN
  1440.13        2500.00                 NaN   99.2974                 NaN            NaN  0.466140       0.236451                 NaN            NaN            NaN            NaN            NaN
  1438.63        2500.00                 NaN   99.3441                 NaN            NaN  0.435729       0.220153                 NaN            NaN            NaN            NaN            NaN
  1437.13        2500.00                 NaN   99.3480                 NaN            NaN  0.433538       0.218442                 NaN            NaN            NaN            NaN            NaN
  1435.63        2500.00                 NaN   99.3874                 NaN            NaN  0.407362       0.205281                 NaN            NaN            NaN            NaN            NaN
  1434.12        2500.00                 NaN   99.3217                 NaN            NaN  0.227404       0.450859                 NaN            NaN            NaN            NaN            NaN
  1432.62        2500.00                 NaN   99.3612                 NaN            NaN  0.425250       0.213588                 NaN            NaN            NaN            NaN            NaN
  1431.12        2500.00                 NaN   99.3650                 NaN            NaN  0.212426       0.422564                 NaN            NaN            NaN            NaN            NaN
  1429.62        2500.00                 NaN   99.1603                 NaN            NaN  0.304982       0.423518       0.111155                 NaN            NaN            NaN            NaN
  1428.11        2500.00                 NaN   98.3478                 NaN            NaN  0.430215       0.673669       0.548273                 NaN            NaN            NaN            NaN
  1426.61        2500.00                 NaN   98.3456                 NaN  0.154605       0.438484       0.481523       0.579780                 NaN            NaN            NaN            NaN
  1425.11        2500.00                 NaN   98.3714                 NaN  0.184054       0.381946       0.485730       0.576821                 NaN            NaN            NaN            NaN
  1423.61        2500.00                 NaN   98.4007                 NaN  0.182806       0.479028       0.370409       0.567021                 NaN            NaN            NaN            NaN
  1422.11        2500.00                 NaN   98.4306                 NaN  0.181607       0.360228       0.470892       0.556665                 NaN            NaN            NaN            NaN
  1420.60        2500.00                 NaN   98.4494                 NaN  0.182524       0.466762       0.350039       0.551247                 NaN            NaN            NaN            NaN
  1419.10        2500.00                 NaN   98.4941                 NaN  0.177246       0.341802       0.452544       0.534291                 NaN            NaN            NaN            NaN
  1417.60        2500.00                 NaN   98.5119                 NaN  0.178177       0.450383       0.330458       0.529071                 NaN            NaN            NaN            NaN
  1416.10        2500.00                 NaN   98.5388                 NaN  0.176915       0.321167       0.443288       0.519810                 NaN            NaN            NaN            NaN
  1414.59        2500.00                 NaN   98.5632                 NaN  0.175818       0.437530       0.311936       0.511492                 NaN            NaN            NaN            NaN
  1413.09        2500.00                 NaN   98.5876                 NaN  0.174742       0.303090       0.431426       0.503131                 NaN            NaN            NaN            NaN
  1411.59        2500.00                 NaN   98.6113                 NaN  0.173683       0.294505       0.425388       0.495136                 NaN            NaN            NaN            NaN
  1410.09        2500.00                 NaN   98.6359                 NaN  0.172348       0.286623       0.418630       0.486478                 NaN            NaN            NaN            NaN
  1408.59        2500.00                 NaN   98.6531                 NaN  0.172357       0.416580       0.277049       0.480906                 NaN            NaN            NaN            NaN
  1407.08        2500.00                 NaN   98.6836                 NaN  0.169550       0.406481       0.270553       0.469830                 NaN            NaN            NaN            NaN
  1405.58        2500.00                 NaN   98.7148                 NaN  0.166795       0.405854       0.252525       0.460054                 NaN            NaN            NaN            NaN
  1404.08        2500.00                 NaN   98.6986                 NaN  0.170539       0.405390       0.261335       0.464142                 NaN            NaN            NaN            NaN
  1402.58        2500.00                 NaN   98.7414                 NaN  0.167493       0.248212       0.392824       0.450059                 NaN            NaN            NaN            NaN
  1401.08        2500.00                 NaN   98.7618                 NaN  0.166366       0.241412       0.387391       0.442982                 NaN            NaN            NaN            NaN
  1399.57        2500.00                 NaN   98.7817                 NaN  0.165508       0.382617       0.234067       0.436110                 NaN            NaN            NaN            NaN
  1398.07        2500.00                 NaN   98.8011                 NaN  0.164292       0.227840       0.377464       0.429339                 NaN            NaN            NaN            NaN
  1396.57        2500.00                 NaN   98.8184                 NaN  0.163582       0.373142       0.221470       0.423367                 NaN            NaN            NaN            NaN
  1395.07        2500.00                 NaN   98.8375                 NaN  0.162165       0.368056       0.215613       0.416622                 NaN            NaN            NaN            NaN
  1393.56        2500.00                 NaN   98.8549                 NaN  0.161604       0.364355       0.208394       0.410716                 NaN            NaN            NaN            NaN
  1392.06        2500.00                 NaN   98.8708                 NaN  0.160609       0.202503       0.361105       0.405014                 NaN            NaN            NaN            NaN
  1390.56        2500.00                 NaN   98.8895                 NaN  0.158979       0.355344       0.197938       0.398277                 NaN            NaN            NaN            NaN
  1389.06        2500.00                 NaN   98.9050                 NaN  0.158318       0.192470       0.351182       0.393031                 NaN            NaN            NaN            NaN
  1387.56        2500.00                 NaN   98.9227                 NaN  0.116509       0.326456       0.255725       0.378610                 NaN            NaN            NaN            NaN
  1386.05        2500.00                 NaN   98.9355                 NaN  0.198420       0.110743       0.364721       0.390601                 NaN            NaN            NaN            NaN
  1384.55        2500.00                 NaN   98.9519                 NaN  0.155889       0.339199       0.176129       0.376897                 NaN            NaN            NaN            NaN
  1383.05        2500.00                 NaN   98.9687                 NaN  0.153039       0.173265       0.335001       0.369992                 NaN            NaN            NaN            NaN
  1381.55        2500.00                 NaN   98.9828                 NaN  0.153155       0.166905       0.331653       0.365443                 NaN            NaN            NaN            NaN
  1380.05        2500.00                 NaN   98.9965                 NaN  0.152431       0.328579       0.161824       0.360635                 NaN            NaN            NaN            NaN
  1378.54        2500.00                 NaN   99.0113                 NaN  0.150899       0.324229       0.158283       0.355277                 NaN            NaN            NaN            NaN
  1377.04        2500.00                 NaN   99.0253                 NaN  0.150302       0.153027       0.320928       0.350433                 NaN            NaN            NaN            NaN
  1375.54        2500.00                 NaN   99.0392                 NaN  0.149014       0.316916       0.149379       0.345445                 NaN            NaN            NaN            NaN
  1374.04        2500.00                 NaN   99.0511                 NaN  0.147835       0.314266       0.145784       0.341040                 NaN            NaN            NaN            NaN
  1372.53        2500.00                 NaN   99.0638                 NaN  0.147068       0.141511       0.311025       0.336615                 NaN            NaN            NaN            NaN
  1371.03        2500.00                 NaN   99.0781                 NaN  0.145849       0.137236       0.307482       0.331343                 NaN            NaN            NaN            NaN
  1369.53        2500.00                 NaN   99.0906                 NaN  0.146233       0.130107       0.305703       0.327393                 NaN            NaN            NaN            NaN
  1368.03        2500.00                 NaN   99.1016                 NaN  0.141320       0.299582       0.135262       0.322248                 NaN            NaN            NaN            NaN
  1366.53        2500.00                 NaN   99.1143                 NaN  0.142089       0.297799       0.127616       0.318165                 NaN            NaN            NaN            NaN
  1365.02        2500.00                 NaN   99.1256                 NaN  0.140864       0.295112       0.124345       0.314085                 NaN            NaN            NaN            NaN
  1363.52        2500.00                 NaN   99.1368                 NaN  0.139696       0.292226       0.121324       0.309953                 NaN            NaN            NaN            NaN
  1362.02        2500.00                 NaN   99.1484                 NaN  0.138327       0.288733       0.118846       0.305719                 NaN            NaN            NaN            NaN
  1360.52        2500.00                 NaN   99.1581                 NaN  0.137255       0.286344       0.116203       0.302080                 NaN            NaN            NaN            NaN
  1359.02        2500.00                 NaN   99.1702                 NaN  0.135654       0.282872       0.113704       0.297596                 NaN            NaN            NaN            NaN
  1357.51        2500.00                 NaN   99.1808                 NaN  0.134658       0.280111       0.110667       0.293762                 NaN            NaN            NaN            NaN
  1356.01        2500.00                 NaN   99.1902                 NaN  0.133959       0.106809       0.278520       0.290513                 NaN            NaN            NaN            NaN
  1354.51        2500.00                 NaN   98.0130                 NaN  0.308217       0.665432       0.301894       0.711469                 NaN            NaN            NaN            NaN
  1353.01        2500.00                 NaN   100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1351.50        2500.00                 NaN   99.6400                 NaN  0.785349E-001  0.631617E-002  0.145393       0.129777                 NaN            NaN            NaN            NaN
  1350.00        2500.00                 NaN   99.2316                 NaN  0.127902       0.999399E-001  0.265747       0.274857                 NaN            NaN            NaN            NaN
  1348.50        2500.00                 NaN   99.2399                 NaN  0.125868       0.996193E-001  0.263094       0.271521                 NaN            NaN            NaN            NaN
  1347.00        2500.00                 NaN   99.2499                 NaN  0.124958       0.965605E-001  0.260712       0.267866                 NaN            NaN            NaN            NaN
  1345.50        2500.00                 NaN   99.2567                 NaN  0.110881       0.119532       0.250054       0.262796                 NaN            NaN            NaN            NaN
  1343.99        2500.00                 NaN   99.2691                 NaN  0.134207       0.263704       0.700571E-001  0.262973                 NaN            NaN            NaN            NaN
  1342.49        2500.00                 NaN   99.2759                 NaN  0.120271       0.252756       0.929914E-001  0.258050                 NaN            NaN            NaN            NaN
  1340.99        2500.00                 NaN   99.2852                 NaN  0.119057       0.250691       0.906871E-001  0.254318                 NaN            NaN            NaN            NaN
  1339.49        2500.00                 NaN   99.2932                 NaN  0.117093       0.247269       0.911261E-001  0.251303                 NaN            NaN            NaN            NaN
  1337.98        2500.00                 NaN   99.3015                 NaN  0.115772       0.245081       0.895254E-001  0.248149                 NaN            NaN            NaN            NaN
  1336.48        2500.00                 NaN   99.3097                 NaN  0.113862       0.897480E-001  0.241686       0.244962                 NaN            NaN            NaN            NaN
  1334.98        2500.00                 NaN   99.3172                 NaN  0.112628       0.239599       0.884197E-001  0.242192                 NaN            NaN            NaN            NaN
  1333.48        2500.00                 NaN   99.3251                 NaN  0.110174       0.891383E-001  0.236779       0.238823                 NaN            NaN            NaN            NaN
  1331.98        2500.00                 NaN   99.3326                 NaN  0.108600       0.234794       0.880084E-001  0.235961                 NaN            NaN            NaN            NaN
  1330.47        2500.00                 NaN   99.3395                 NaN  0.107621       0.870322E-001  0.232409       0.233412                 NaN            NaN            NaN            NaN
  1328.97        2500.00                 NaN   99.3480                 NaN  0.105156       0.879081E-001  0.229057       0.229918                 NaN            NaN            NaN            NaN
  1327.47        2500.00                 NaN   99.3549                 NaN  0.104771       0.863429E-001  0.226191       0.227834                 NaN            NaN            NaN            NaN
  1325.97        2500.00                 NaN   99.3622                 NaN  0.101008       0.223399       0.893018E-001  0.224084                 NaN            NaN            NaN            NaN
  1324.47        2500.00                 NaN   99.3681                 NaN  0.997762E-001  0.881801E-001  0.222023       0.221884                 NaN            NaN            NaN            NaN
  1322.96        2500.00                 NaN   99.3760                 NaN  0.985772E-001  0.219056       0.873637E-001  0.219000                 NaN            NaN            NaN            NaN
  1321.46        2500.00                 NaN   99.3824                 NaN  0.965804E-001  0.880439E-001  0.216606       0.216352                 NaN            NaN            NaN            NaN
  1319.96        2500.00                 NaN   99.3887                 NaN  0.948784E-001  0.213907       0.885594E-001  0.213934                 NaN            NaN            NaN            NaN
  1318.46        2500.00                 NaN   99.3956                 NaN  0.927547E-001  0.888626E-001  0.211698       0.211045                 NaN            NaN            NaN            NaN
  1316.95        2500.00                 NaN   99.4017                 NaN  0.910233E-001  0.897752E-001  0.208932       0.208601                 NaN            NaN            NaN            NaN
  1315.45        2500.00                 NaN   99.4077                 NaN  0.892495E-001  0.905129E-001  0.206300       0.206247                 NaN            NaN            NaN            NaN
  1313.95        2500.00                 NaN   99.4139                 NaN  0.871941E-001  0.203376       0.917903E-001  0.203721                 NaN            NaN            NaN            NaN
  1312.45        2500.00                 NaN   99.4195                 NaN  0.854945E-001  0.922525E-001  0.201302       0.201476                 NaN            NaN            NaN            NaN
  1310.95        2500.00                 NaN   85.5486                 NaN  0.939174        1.99389       0.427045        1.92840        9.16289                 NaN            NaN            NaN
  1309.44        2500.00                 NaN   84.1753                 NaN   1.02077       0.374331        2.26307        2.09904        10.0674                 NaN            NaN            NaN
  1307.94        2500.00                 NaN   85.5028                 NaN  0.932245        2.18313       0.263345        1.93441        9.18409                 NaN            NaN            NaN
  1306.44        2500.00                 NaN   86.6179                 NaN  0.859627        2.13976       0.143241        1.79580        8.44362                 NaN            NaN            NaN
  1304.94        2500.00                 NaN   87.5824                 NaN  0.796580        2.12878       0.123639E-001   1.67560        7.80430                 NaN            NaN            NaN
  1303.44        2500.00                 NaN   88.3942                 NaN  0.719803        2.05601                 NaN   1.57438        7.25564                 NaN            NaN            NaN
  1301.93        2500.00                 NaN   89.1100                 NaN  0.659686        1.96943                 NaN   1.48500        6.77586                 NaN            NaN            NaN
  1300.43        2500.00                 NaN   89.7395                 NaN  0.610699        1.88838                 NaN   1.40614        6.35529                 NaN            NaN            NaN
  1298.93        2500.00                 NaN   90.1801                 NaN  0.616918        1.77783                 NaN   1.35263        6.07255                 NaN            NaN            NaN
  1297.43        2500.00                 NaN   90.8818                 NaN  0.521438        1.74082                 NaN   1.26189        5.59407                 NaN            NaN            NaN
  1295.92        2500.00                 NaN   91.2470                 NaN  0.506239        1.67448                 NaN   1.21696        5.35536                 NaN            NaN            NaN
  1294.42        2500.00                 NaN   91.0327                 NaN  0.503351        1.71525                 NaN   1.24926        5.47240       0.270152E-001            NaN            NaN
  1292.92        2500.00                 NaN   84.0952                 NaN  0.845632        2.73439                 NaN   2.17921        9.79463       0.350952                 NaN            NaN
  1291.42        2500.00                 NaN   84.7231                 NaN  0.856303        2.58158                 NaN   2.08832        9.41540       0.335329                 NaN            NaN
  1289.92        2500.00                 NaN   80.7878                 NaN  0.955637        3.13960                 NaN   2.66570        11.9727       0.478538                 NaN            NaN
  1288.41        2500.00                 NaN   90.2084                 NaN  0.793370        1.63218                 NaN   1.25717        5.96714       0.141762                 NaN            NaN
  1286.91        2500.00                 NaN   72.4535                 NaN   1.53102        4.68328                 NaN   3.81524        16.9097       0.607185                 NaN            NaN
  1285.41        2500.00                 NaN   99.4184                 NaN  0.240274E-001  0.790593E-001            NaN            NaN  0.452258       0.262666E-001            NaN            NaN
  1283.91        2500.00                 NaN   88.8362                 NaN  0.723192        1.85260                 NaN   1.46584        6.94481       0.177312                 NaN            NaN
  1282.41        2500.00                 NaN   83.4145                 NaN   1.01366        2.68423                 NaN   2.20236        10.3496       0.335661                 NaN            NaN
  1280.90        2500.00                 NaN   80.0065                 NaN   1.25659        3.12314                 NaN   2.60829        12.6057       0.399763                 NaN            NaN
  1279.40        2500.00        1.38979        56.9374                 NaN   1.79032        6.98236                 NaN   5.34807        27.5520                 NaN            NaN            NaN
  1277.90        2500.00        2.59254        19.1362                 NaN   3.59403        12.8985                 NaN   9.93482        51.8440                 NaN            NaN            NaN
  1276.40        2500.00        1.46007        54.2335                 NaN   2.12398        7.45480                 NaN   5.64589        29.0817                 NaN            NaN            NaN
  1274.89        2500.00        1.04621        67.3510                 NaN   1.58012        5.35059                 NaN   4.07343        20.5987                 NaN            NaN            NaN
